,Y3Z1,Y1Z3,Y4Z0,Y0Z4,Y0Z5,Y5Z0,Y3Z0,Y0Z3,Y5Z4,Y4Z5,Y3Z5,Y5Z3,Y2Z0,Y0Z2,Y1Z0,Y0Z1,Y4Z2,Y2Z4,Y4Z1,Y1Z4,Y2Z1,Y1Z2,Y1Z5,Y5Z1,Y4Z3,Y3Z4,Y2Z5,Y5Z2,Y3Z2,Y2Z3,X5Y1,X3Y4,X3Y0,X2Y0,X1Y4,X0Y3,Y4,X3Y1,X1Y5,X1Y3,standard_y,Y2,Y1,X5Y3,X5Y2,X5Y0,X4Y1,X3Y5,X3Y2,X2Y5,X2Y3,X1Y2,X0Y1,X1Y0,Y5,X2Y4,X0Y5,X0Y4,standard_x,Y4Y5,Y3Y5,Y3Y4,Y3,Y2Y5,Y2Y4,Y2Y3,Y1Y5,Y1Y4,Y1Y3,Y1Y2,Y0Y5,Y0Y4,Y0Y3,Y0Y2,Y0Y1,Y0,X5Z4,X5Z3,X5Z2,X5Z1,X5Z0,X5Y4,X5,X4Z5,X4Z3,X4Z2,X4Z1,X4Z0,X4Y5,X4Y3,X4Y2,X4Y0,X4X5,X4,X3Z5,X3Z4,X3Z2,X3Z1,X3Z0,X3X5,X3X4,X3,X2Z5,X2Z4,X2Z3,X2Z1,X2Z0,X2Y1,X2X5,X2X4,X2X3,X2,X1Z5,X1Z4,X1Z3,X1Z2,X1Z0,X1X5,X1X4,X1X3,X1X2,X1,X0Z5,X0Z4,X0Z3,X0Z2,X0Z1,X0Y2,X0X5,X0X4,X0X3,X0X2,X0X1,X0
0,0.948840439800687,0.9488404398006869,0.8986446412645934,0.898644641264593,0.8821865274686768,0.8821865274686767,0.8433262052335756,0.8433262052335756,0.7763774630051202,0.7763774630051202,0.6105853468289091,0.6105853468289089,0.5857468547498617,0.5857468547498617,0.5289353829404122,0.5289353829404122,0.5116781206617862,0.5116781206617862,0.4240745302698916,0.4240745302698913,0.36469580199250756,0.36469580199250756,0.3061837653900229,0.3061837653900228,0.2742295663585874,0.2742295663585874,0.1548233486450737,0.15482334864507363,0.09453289645946558,0.0945328964594655,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,8.326672684688674e-17,8.326672684688674e-17,8.326672684688674e-17,8.326672684688674e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,4.163336342344337e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0012699748165081325,0.001274116571050208,0.8986446412645933,0.8986446412645932,0.8821865274686768,0.8821865274686768,0.001128749363773939,0.3161107011442016,0.7763774630051203,0.7763774630051203,0.0008172375262214628,0.30539716426357466,0.5857468547498617,0.5857468547498617,0.000710262029473292,0.311648674666653,0.5116781206617862,0.5116781206617862,0.15073664491189737,0.0005694533703587731,0.2704702873694475,0.0004897187611530413,0.00041114795797692245,0.302416210713776,0.14846604913381176,0.00036704236941092875,0.15482334864507366,0.15482334864507363,0.000126527488499869,0.26897706579318126,2.710505431213761e-20,1.0842021724855044e-19,0.0,2.7755575615628914e-17,5.421010862427522e-20,2.168404344971009e-19,1.1102230246251565e-16,1.3877787807814457e-17,0.0,6.938893903907228e-17,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,1.0842021724855044e-19,5.421010862427522e-20,0.0,2.7755575615628914e-17,0.0,2.710505431213761e-20,7.453889935837843e-20,2.371692252312041e-20,2.7755575615628914e-17,5.551115123125783e-17,0.0,4.163336342344337e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,8.326672684688674e-17,1.0842021724855044e-19,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.710505431213761e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,6.29111421844198e-05,6.311631358270464e-05,0.00039898812201413477,0.0004002893374753436,0.0003929582889552185,0.10833290158559167,3.779202585962803e-05,0.00014080710830386033,0.10294126469774864,0.000344702868869949,4.0483752545523576e-05,0.3053968897883076,0.07573209024792688,0.0002609131681752861,7.066984910768419e-06,0.00013882010573944774,0.0002271793354837998,0.07216459631157324,6.692526726039779e-05,6.860905662648897e-06,0.2704702026264111,2.4259352400378585e-05,2.0367165794861567e-05,0.3024167580666898,6.591742618262939e-05,3.755115071210807e-05,0.1548233486450737,0.1548233486450737,6.267832019802755e-06,0.26897739272095783,1.2705494208814505e-21,8.271806125530277e-25,0.0,0.0,8.271806125530277e-25,0.0,4.0657581468206416e-20,2.7755575615628914e-17,6.352747104407253e-22,0.0,2.770094199053101e-17,2.7755575615628914e-17,4.235164736271502e-22,6.776263578034403e-21,0.0,1.3552527156068805e-20,0.0,1.6940658945086007e-21,3.3881317890172014e-21,0.0,0.0,8.470329472543003e-22,1.137373342260413e-24,6.203854594147708e-25,0.0,4.0657581468206416e-20,2.710505431213761e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3552527156068805e-20,0.0,0.0,0.0,0.0,0.0,1.3552527156068805e-20,0.0,0.0,0.0,0.0,0.0,0.0,2.710505431213761e-20,3.308722450212111e-24,6.776263578034403e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3881317890172014e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.776263578034403e-21,0.0,0.0,0.0,0.0,0.0,0.0
3,3.4617347360532564e-09,1.9515326355054946e-06,0.00033449151087225316,0.0003355823842631525,0.00021177464319820688,0.00013035759107893178,2.0795357113530323e-09,0.00021031969419924094,0.00012386986130280526,0.0003440636590886193,2.227650104043532e-09,0.0003674858753822226,0.07573207521200984,0.0002187364360343689,3.221144676023929e-07,0.0002109180829611784,0.0001904556927191898,0.07216461352403704,0.0003432123282473713,3.1272142150650043e-07,0.42428851040527205,1.105745858819919e-06,1.939160379997336e-06,0.00036389986775702226,0.0003433037398382553,2.06628148803559e-09,0.4229261854070775,0.00018629984729513538,3.4489235244042146e-10,0.42329734742368946,0.0,5.048709793414476e-29,0.0,2.710505431213761e-20,2.0679515313825692e-25,1.0097419586828951e-28,5.421010862427522e-20,2.710505431213761e-20,1.2924697071141057e-26,2.710505431213761e-20,2.7742010680763656e-17,2.7755575615628914e-17,1.3234889800848443e-23,0.0,0.0,0.0,0.0,0.0,1.0339757656912846e-25,2.710505431213761e-20,4.1359030627651384e-25,2.6469779601696886e-23,7.888609052210118e-27,1.2116903504194741e-27,0.0,2.710505431213761e-20,1.3234889800848443e-23,5.551115123125783e-17,0.0,0.0,0.0,0.0,8.271806125530277e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0657581468206416e-20,0.0,0.0,0.0,0.0,0.0,1.3234889800848443e-23,0.0,0.0,0.0,0.0,0.0,0.0,1.3234889800848443e-23,2.0194839173657902e-28,2.710505431213761e-20,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3234889800848443e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3552527156068805e-20,0.0,0.0,0.0,0.0,0.0,0.0
4,1.0844535326993936e-12,2.412638214021252e-10,0.00027654298035499614,0.00027744486685705603,3.997793907633092e-06,4.4228315181138997e-07,7.232796756108411e-13,5.7844573476164806e-06,4.2027143321796334e-07,0.00012852708590719875,7.747950914524096e-13,1.8748064221475337e-06,9.103460801802201e-05,7.030650804242435e-06,3.982233553106851e-11,5.875684844949908e-06,0.00012537009285474486,8.674632823176359e-05,0.00012680466009427885,3.866110071267613e-11,0.0005100210718748763,1.3670105163457034e-10,2.397346069718581e-10,1.8646876862097835e-06,0.00012739042621456078,7.18669778541942e-13,0.0005083835733786255,1.862728484415595e-06,1.0801487400496349e-12,0.0005088296333296742,0.0,2.465190328815662e-32,1.3866695599588098e-32,0.0,6.310887241768095e-30,2.465190328815662e-32,2.710505431213761e-20,3.101927297073854e-25,6.162975822039155e-33,1.0339757656912846e-25,1.9481752940087506e-20,0.0,4.8467614016778965e-27,0.0,0.0,0.0,9.466330862652142e-30,0.0,4.930380657631324e-32,3.101927297073854e-25,0.0,0.0,1.9929523064519117e-30,1.1285949474109202e-30,0.0,2.6469779601696886e-23,5.169878828456423e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.623296525288703e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.465190328815662e-32,2.6469779601696886e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6543612251060553e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3234889800848443e-23,0.0,0.0,0.0,0.0,0.0,0.0
5,1.0219321714156699e-15,2.832163544205484e-11,3.1727783954694066e-06,3.191291677432741e-06,3.9226998639049556e-08,2.773574332051745e-09,6.785430599073059e-16,5.9268896655438945e-08,2.6373828376804173e-09,1.4709346347805915e-06,7.272260935934587e-16,1.1770882913586106e-08,3.2484592782549575e-07,8.642275068933365e-08,2.9651080118568066e-12,6.028877720566778e-08,1.4190735512015036e-06,3.0963351470884173e-07,1.451413682006828e-06,2.8790301498886236e-12,1.5920980462313826e-06,2.823920622002652e-11,2.8174727166672286e-11,1.1707360090340344e-08,1.4580673068479196e-06,6.74238454023343e-16,4.151613229507788e-07,1.1682752385875454e-08,1.0138514052314946e-15,4.121905563540636e-07,3.009265538105056e-36,1.88079096131566e-37,2.350988701644575e-38,0.0,3.0814879110195774e-33,0.0,4.235164736271502e-22,1.5777218104420236e-30,0.0,0.0,5.955711517543345e-22,2.117582368135751e-22,1.1107161545511846e-27,0.0,0.0,0.0,0.0,3.308722450212111e-24,0.0,1.5777218104420236e-30,1.925929944387236e-34,1.0339757656912846e-25,2.1215322043640645e-34,1.0697938987963474e-33,0.0,0.0,0.0,2.7755575615628914e-17,7.044283829951269e-07,1.732265637422822e-14,3.313823363139586e-09,9.769931022257911e-22,0.0,3.410839732330263e-15,2.2126963821706288e-12,1.9573107614398236e-19,1.4664750680210171e-19,9.685787023164833e-18,4.22872995965076e-15,2.3231730588521388e-09,2.0018225967528103e-14,0.018650507544888326,6.272736508791454e-22,2.005815944508258e-12,1.8580780975648616e-17,3.970466940254533e-23,2.5849394142282115e-26,0.0,5.169878828456423e-26,0.0,0.0,6.310887241768095e-30,5.817082997793613e-10,0.0,2.6469779601696886e-23,2.6469779601696886e-23,2.6469779601696886e-23,2.6469779601696886e-23,3.1554436208840472e-30,0.0,1.2116903504194741e-27,0.0,1.7435677047874433e-14,3.501331854754049e-07,0.0,0.0,2.465190328815662e-32,2.465190328815662e-32,2.465190328815662e-32,3.313823363139588e-09,1.3706023306170816e-21,1.723580044079199e-16,3.308722450212111e-24,6.617444900424222e-24,0.0,6.617444900424222e-24,6.617444900424222e-24,4.1359030627651384e-25,6.471958135078897e-15,2.67465812317671e-12,1.9577219672228843e-19,6.38224923223856e-08,2.524354896707238e-29,3.0292258760486853e-28,2.524354896707238e-29,2.524354896707238e-29,2.0194839173657902e-28,1.684669015985494e-19,2.1081893731392186e-17,4.228729959655908e-15,2.3231730614011264e-09,2.899705654627129e-12,2.6469779601696886e-23,1.6543612251060553e-24,0.0,5.293955920339377e-23,0.0,0.0,2.193227320587505e-14,0.018650507545010075,1.1831269332570594e-21,2.281546596677425e-12,2.302970838719618e-17,2.9105151396381914e-07
6,3.4726176102014893e-15,6.760926230772441e-11,1.7078276261229355e-07,1.7849349358811589e-06,1.6597167472910882e-06,1.7077882228771485e-09,4.2784027531167024e-15,1.7675435300587118e-06,1.9894608227726947e-09,1.6849800397623953e-07,3.769423183061833e-15,2.03551458152953e-09,2.1411347355623193e-07,1.7542546692768752e-06,6.528013667526277e-11,1.7366811618693783e-06,1.5728663167052018e-07,1.9318811772562567e-07,1.7636968957428216e-07,6.635706329974122e-11,4.677308122167342e-07,6.61328192838053e-11,6.547814605834171e-11,1.926074055413838e-09,1.7048065190853215e-07,4.209491075519998e-15,2.3030238567376006e-07,1.9569102332675425e-09,3.3926007510267256e-15,2.0192453779659776e-07,9.027796614315168e-36,7.52316384526264e-37,0.0,2.0194839173657902e-28,5.3926038442842604e-33,3.76158192263132e-37,1.3234889800848443e-23,6.212279628615468e-30,2.407412430484045e-35,1.0846837446788912e-30,1.3225197066905992e-23,0.0,9.693522803355793e-27,1.6543612251060553e-24,6.310887241768095e-30,0.0,1.5407439555097887e-33,1.6543612251060553e-24,2.407412430484045e-35,7.573064690121713e-29,2.407412430484045e-35,6.617444900424222e-24,1.0833355937178202e-33,1.396299209680746e-33,0.0,0.0,0.0,2.168404344971009e-19,1.59531712957712e-05,4.140532132265497e-16,1.3563241132729885e-08,1.080421315013349e-20,7.888609052210118e-31,3.014136718096364e-13,5.952594106758253e-11,4.6600640775132655e-18,1.8462272015481055e-18,4.163264324640928e-17,9.545911057917532e-14,7.682369560417299e-08,1.3382716409021335e-13,4.2163642726744164e-05,3.141261745309289e-21,4.747818965868598e-12,1.9740519374956461e-16,0.0,8.271806125530277e-25,8.271806125530277e-25,1.6543612251060553e-24,8.271806125530277e-25,8.271806125530277e-25,9.860761315262648e-32,1.4185078723766035e-08,3.308722450212111e-24,3.308722450212111e-24,0.0,3.308722450212111e-24,3.308722450212111e-24,0.0,2.256949153578792e-36,3.2311742677852644e-27,1.0842021724855044e-19,4.751246833593416e-15,4.420722638166011e-08,1.9721522630525295e-31,0.0,3.944304526105059e-31,1.9721522630525295e-31,1.9721522630525295e-31,1.3563241132729766e-08,8.669444603006633e-21,3.545597540139522e-15,1.6940658945086007e-21,0.0,5.082197683525802e-21,0.0,0.0,0.0,3.361451701508342e-13,5.692131424914056e-11,4.73124987898904e-18,1.553576161157606e-05,3.2311742677852644e-27,6.462348535570529e-27,3.2311742677852644e-27,1.6155871338926322e-27,0.0,3.91260213674825e-18,4.894294507068682e-17,9.545911057962258e-14,7.682369482020032e-08,4.666493185093471e-11,0.0,0.0,2.6469779601696886e-23,0.0,2.6469779601696886e-23,1.0097419586828951e-28,8.900435424551352e-14,4.2163642728623114e-05,9.644306331524977e-22,1.6042567272743267e-11,2.0205192968366184e-16,3.87434197923497e-07
7,4.612104394026225e-16,3.121707537447085e-12,1.3303802697683199e-08,1.4052086057999802e-07,1.2244681800976122e-07,1.4418430583726649e-09,5.868701079632902e-16,1.3862845939979988e-07,1.7673990635987902e-09,1.3146883393704369e-08,4.914496480375588e-16,1.6893030665180434e-09,3.555247371407324e-08,1.3679291538923626e-07,2.9617725071867278e-12,1.341696578827992e-07,1.2048636726501506e-08,4.112615000156829e-08,1.3715354000763601e-08,3.035529716481747e-12,4.470025527503249e-08,3.0548422850924578e-12,2.910548366925573e-12,1.4361712707095002e-09,1.3088825958485962e-08,5.653904708387542e-16,4.2350823587381244e-08,1.463381321600253e-09,4.446375072741067e-16,4.507798634695231e-08,0.0,5.877471754111438e-39,0.0,3.1554436208840472e-30,1.2037062152420224e-35,0.0,8.271806125530277e-25,0.0,0.0,4.930380657631324e-32,7.34142998340747e-24,6.617444900424222e-24,2.0194839173657902e-28,2.0679515313825692e-25,3.944304526105059e-31,0.0,9.027796614315168e-36,0.0,3.009265538105056e-36,1.9721522630525295e-31,3.009265538105056e-36,3.308722450212111e-24,6.206610172341678e-36,7.711242941394206e-36,1.0339757656912846e-25,1.5777218104420236e-30,0.0,0.0,3.7133615770565546e-08,4.8152193018593514e-17,2.1204470310304353e-09,2.251076202117455e-22,9.860761315262648e-32,1.573660715603134e-14,2.2330387379581804e-14,2.508953491196044e-19,8.916028542293065e-20,1.1876795473033167e-19,1.5235669012731456e-15,1.1255362925394606e-08,1.4100977009450054e-14,9.05808644084284e-06,3.5627324080464313e-23,5.1914409361013343e-14,4.995494676562655e-19,0.0,1.6543612251060553e-24,3.308722450212111e-24,3.308722450212111e-24,1.6543612251060553e-24,1.6543612251060553e-24,3.0814879110195774e-33,1.7227847813489352e-08,0.0,2.0679515313825692e-25,1.0339757656912846e-25,0.0,0.0,7.703719777548943e-34,2.350988701644575e-38,0.0,0.0,4.597058740294971e-16,1.5418280485391211e-09,0.0,4.930380657631324e-32,4.930380657631324e-32,0.0,0.0,2.1204470310304154e-09,1.9941419439364267e-22,7.059643142846105e-16,6.617444900424222e-24,6.617444900424222e-24,1.3234889800848443e-23,1.3234889800848443e-23,0.0,2.481541837659083e-24,6.483422010669001e-15,6.1729806232659365e-15,2.510281541488567e-19,7.118368618830024e-08,5.048709793414476e-29,5.048709793414476e-29,0.0,1.0097419586828951e-28,5.048709793414476e-29,2.0590733813440587e-19,1.229959147684808e-19,1.5235669012694916e-15,1.125536292535675e-08,1.7171461929675912e-12,0.0,1.6543612251060553e-24,0.0,3.308722450212111e-24,0.0,3.1554436208840472e-30,9.802863623834162e-15,5.082731170177416e-06,2.650849917847e-23,7.704107044752613e-14,5.071186081143456e-19,1.5282112407863497e-08
8,5.134417590719142e-18,2.1129103159224712e-14,2.099669929549671e-08,3.895046614518341e-10,1.8200707112320059e-09,1.1749905059869274e-08,5.845917898648454e-17,3.687485917868523e-10,1.1487554196543887e-08,2.0881394309604902e-08,1.7350511384972537e-17,1.2032064109519903e-08,3.92102897311323e-08,8.847021419618903e-10,2.1167587327187976e-14,8.513298576973138e-10,2.091733996554227e-08,4.099775827007307e-08,2.0600922622091958e-08,2.1012793294643542e-14,4.8382819146926e-08,2.146070119421719e-14,2.3237072406601227e-14,1.202872630432429e-08,2.052322902942518e-08,4.849791094231636e-17,3.997304362464628e-08,1.201786944035073e-08,6.128581987779436e-18,3.937403166142705e-08,2.350988701644575e-38,3.6734198463196485e-40,0.0,0.0,4.70197740328915e-38,3.6734198463196485e-40,3.308722450212111e-24,7.395570986446986e-32,4.70197740328915e-38,0.0,4.084203485619669e-24,0.0,7.888609052210118e-31,0.0,0.0,4.930380657631324e-32,2.350988701644575e-38,0.0,1.88079096131566e-37,4.930380657631324e-32,9.4039548065783e-38,2.0679515313825692e-25,3.6734198463196485e-39,6.979497708007332e-39,8.271806125530277e-25,1.9721522630525295e-31,2.465190328815662e-32,2.439454888092385e-19,4.56838678709712e-08,3.950242276692215e-16,7.030526588181563e-10,2.7143154700479145e-24,0.0,4.86871321801806e-16,1.2494850993903736e-15,2.146118337609864e-21,1.0416570758536344e-21,1.6356510665016028e-22,1.7238508631730396e-16,4.758236068172119e-09,1.4751003062319208e-16,2.0027262836420112e-05,1.7176764525470582e-24,1.9225040818883945e-16,2.365127013640204e-22,5.169878828456423e-26,4.1359030627651384e-25,4.1359030627651384e-25,4.1359030627651384e-25,0.0,0.0,1.232595164407831e-32,6.876956702967481e-09,0.0,0.0,1.6543612251060553e-24,1.6543612251060553e-24,1.6543612251060553e-24,1.232595164407831e-32,0.0,1.9721522630525295e-31,3.2526065174565133e-19,3.9444393261627853e-16,1.5905768515598804e-08,2.465190328815662e-32,0.0,1.232595164407831e-32,2.465190328815662e-32,2.465190328815662e-32,7.030526588181637e-10,3.7886223231371e-24,2.1662503356456283e-16,1.6543612251060553e-24,0.0,3.308722450212111e-24,1.6543612251060553e-24,1.6543612251060553e-24,2.0679515313825692e-25,1.1527974831939236e-15,2.476209656721661e-16,2.1558624051570975e-21,2.2899262857990572e-08,1.5777218104420236e-30,3.1554436208840472e-30,1.5777218104420236e-30,0.0,1.5777218104420236e-30,1.8251620621913883e-21,6.621966850893039e-22,1.723850863173259e-16,4.758236068173223e-09,4.3032075817295926e-14,5.169878828456423e-26,5.169878828456423e-26,5.169878828456423e-26,1.2924697071141057e-26,2.5849394142282115e-26,6.162975822039155e-33,1.133228506511156e-16,3.7377202146116366e-05,1.1098325997032824e-24,3.487033408224972e-19,2.4041417133581844e-22,1.9226098651247107e-12
9,1.960371338950551e-15,6.48987772424783e-11,8.9510523615419e-09,7.29021825054554e-09,8.29048676652001e-09,2.7180605266858253e-09,2.5052580271669137e-15,6.8910715744591616e-09,2.1232449531451398e-09,9.239449085181298e-09,2.1651954702030916e-15,2.225433871197998e-09,2.579105169838193e-07,8.077464370462713e-09,6.352282696762379e-11,8.385908914859862e-09,9.863050297000155e-09,2.2800951618242044e-07,9.091849028489994e-09,6.329666558523709e-11,3.153949802959666e-07,6.530328847851456e-11,6.704813074786646e-11,1.8690531538044117e-09,9.14148432331039e-09,2.3464620966787704e-15,3.185691618180383e-07,2.525823323523252e-09,1.86747940985665e-15,2.8930703440016296e-07,2.407412430484045e-35,1.1754943508222875e-38,2.0203809154758067e-39,0.0,2.8888949165808538e-34,0.0,8.271806125530277e-25,5.546678239835239e-32,9.62964972193618e-35,3.6361557350031013e-31,5.2112378985271196e-23,5.293955920339377e-23,0.0,1.6543612251060553e-24,0.0,7.888609052210118e-31,1.925929944387236e-34,0.0,2.407412430484045e-35,6.310887241768095e-30,4.81482486096809e-35,4.963083675318166e-24,6.018531076210112e-36,5.266214691683848e-36,0.0,0.0,0.0,4.336808689942018e-19,6.722386029073046e-07,6.781608631241423e-17,4.5538903472385365e-09,3.2993818962365263e-22,3.944304526105059e-31,1.5594315945541812e-13,1.0040451126192277e-14,6.980930210771918e-18,3.005435944110335e-18,3.23896937513587e-18,1.3168759702060576e-14,3.226454305164631e-08,1.9892204172866265e-15,3.192886112965193e-05,6.287992651251887e-23,4.1237097925097457e-14,1.281095374268581e-19,0.0,0.0,0.0,1.6543612251060553e-24,1.6543612251060553e-24,1.6543612251060553e-24,9.860761315262648e-32,2.0832192854495432e-08,6.617444900424222e-24,3.308722450212111e-24,3.308722450212111e-24,0.0,0.0,0.0,1.1754943508222875e-38,0.0,4.336808689942018e-19,1.0840774539247229e-17,4.322064258728124e-08,1.9721522630525295e-31,1.9721522630525295e-31,3.944304526105059e-31,3.944304526105059e-31,1.9721522630525295e-31,4.553890347238426e-09,3.1492229319249535e-22,2.33580820937208e-15,1.0587911840678754e-22,5.293955920339377e-23,1.0587911840678754e-22,0.0,0.0,1.6543612251060553e-24,5.2455018743780305e-14,5.921454799873769e-14,6.984376795348184e-18,7.798252932716496e-07,0.0,3.2311742677852644e-27,1.6155871338926322e-27,1.6155871338926322e-27,0.0,6.3174584612463205e-18,4.625489651692661e-18,1.3168759701762052e-14,3.2264543056190427e-08,4.415584003168144e-11,0.0,3.308722450212111e-24,0.0,3.308722450212111e-24,0.0,0.0,2.1465166164920506e-15,4.385145648208932e-05,1.1354278883683064e-22,1.6353783591480332e-14,9.522373667369211e-20,4.357801309840828e-08
