,Y5Z2,Y2Z5,Y4Z5,Y5Z4,Y1Z3,Y3Z1,Y2Z1,Y1Z2,Y3Z0,Y0Z3,Y5Z0,Y0Z5,Y5Z1,Y1Z5,Y2Z0,Y0Z2,Y2Z3,Y3Z2,Y0Z1,Y1Z0,Y4Z3,Y3Z4,Y4Z2,Y2Z4,Y3Z5,Y5Z3,Y4Z0,Y0Z4,Y1Z4,Y4Z1,X4Y3,X5Y3,X4Y2,X2Y3,X3Y1,standard_y,Y5,Y3,Y2,Y1,Y0,X5Y1,X5Y0,X4Y5,X3Y2,X2Y5,X2Y4,X2Y0,X1Y3,X1Y2,X1Y0,X0Y5,X0Y1,X3Y4,X4Y1,X1Y4,X5Y4,X0Y4,standard_x,Y4Y5,Y4,Y3Y5,Y3Y4,Y2Y5,Y2Y4,Y2Y3,Y1Y5,Y1Y4,Y1Y3,Y1Y2,Y0Y5,Y0Y4,Y0Y3,Y0Y2,Y0Y1,X5Z4,X5Z3,X5Z2,X5Z1,X5Z0,X5Y2,X5,X4Z5,X4Z3,X4Z2,X4Z1,X4Z0,X4Y0,X4X5,X4,X3Z5,X3Z4,X3Z2,X3Z1,X3Z0,X3Y5,X3Y0,X3X5,X3X4,X3,X2Z5,X2Z4,X2Z3,X2Z1,X2Z0,X2Y1,X2X5,X2X4,X2X3,X2,X1Z5,X1Z4,X1Z3,X1Z2,X1Z0,X1Y5,X1X5,X1X4,X1X3,X1X2,X1,X0Z5,X0Z4,X0Z3,X0Z2,X0Z1,X0Y3,X0Y2,X0X5,X0X4,X0X3,X0X2,X0X1,X0
0,0.9661979651974597,0.9661979651974597,0.943561156637357,0.9435611566373568,0.9088285232138681,0.908828523213868,0.8908109555592811,0.890810955559281,0.8170038598832734,0.8170038598832733,0.6518599680085777,0.6518599680085777,0.6517271094411625,0.6517271094411625,0.6322329955787787,0.6322329955787784,0.6171172778569672,0.6171172778569671,0.5703284231368733,0.570328423136873,0.5282662248683354,0.5282662248683354,0.5033938387110475,0.5033938387110475,0.44525409700128854,0.44525409700128843,0.2772908544463448,0.2772908544463448,0.18651255949758455,0.18651255949758444,2.220446049250313e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,8.326672684688674e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,4.163336342344337e-17,2.7755575615628914e-17,2.7755575615628914e-17,1.3877787807814457e-17,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0017418632278834775,0.0017475439467780438,0.4418045145861836,0.0017010535534194844,0.9088285232138682,0.9088285232138682,0.001611192891296393,0.2412034696905056,0.8170038598832736,0.8170038598832736,0.0011751741867634675,0.02168319495185879,0.0011749346691268903,0.23618664593633815,0.0011435078360481203,0.01750691675915013,0.0011161683239010846,0.1733112886081936,0.5703284231368733,0.570328423136873,0.5282662248683354,0.5282662248683354,0.4370985573352206,0.0009104788949799443,0.16985611944895812,0.0008027047940144498,0.27729085444634477,0.2772908544463448,0.1865125594975846,0.18651255949758455,5.551115123125783e-17,0.0,0.0,2.168404344971009e-19,0.0,1.2500851048757866e-16,0.0,5.551115123125783e-17,1.0842021724855044e-19,0.0,1.1102230246251565e-16,5.421010862427522e-20,2.168404344971009e-19,0.0,0.0,0.0,2.710505431213761e-20,0.0,2.7755575615628914e-17,5.421010862427522e-20,9.219106597915805e-18,1.0842021724855044e-19,5.3092025133899545e-18,2.7755575615628914e-17,0.0,0.0,2.710505431213761e-20,4.163336342344337e-17,0.0,0.0,4.163336342344337e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6263032587282567e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0001059782809772861,0.00010632390674946153,0.4418036969171524,0.00010349534254807785,0.0005253182295200376,0.0005236105842287152,3.0339003685427013e-05,0.00013941906565323003,0.00047070691276040306,0.24852949106665,7.149983888999337e-05,0.021682168007742288,2.2805941034863134e-05,0.00013652070508630662,6.9573197716384e-05,0.017507975583608247,2.9799563969154204e-05,9.985079040959109e-05,0.24401947664582224,0.00032965945702026934,0.34235999043309895,0.0003043542093655387,0.4371000899736389,5.5395272494108956e-05,9.786113059893677e-05,2.2414787393408405e-05,0.2772908544463447,0.2772908544463449,0.00010780740814784616,0.34003634910747904,0.0,3.308722450212111e-24,0.0,3.308722450212111e-24,1.3877787807814457e-17,4.1604564303236724e-17,0.0,5.421010862427522e-20,1.1858461261560205e-20,1.3552527156068805e-20,1.3877787807814457e-17,1.6543612251060553e-24,0.0,3.3881317890172014e-21,9.926167350636332e-24,1.3877787807814457e-17,1.0164395367051604e-20,3.3881317890172014e-21,6.938893903907228e-18,0.0,2.3723539968020834e-21,1.6940658945086007e-21,1.5782606087511768e-21,3.3881317890172014e-20,1.3552527156068805e-20,2.710505431213761e-20,3.3881317890172014e-21,2.7755575615628914e-17,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.617444900424222e-24,2.710505431213761e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6543612251060553e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6543612251060553e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0842021724855044e-19,3.3881317890172014e-21,0.0,0.0,0.0,0.0,0.0,0.0
3,3.2842644506915204e-07,1.916750259430853e-05,0.003638998856190314,3.207318246798553e-07,0.0005128339848299752,0.000511166921914178,1.137773789084508e-05,0.00024066441036273687,0.0004595205119351855,0.2485294866065927,2.2157783361942204e-07,0.25469786690045126,7.067555678421453e-08,0.0002381759302173215,2.609135190821707e-05,0.25797362737454244,1.1175437607477123e-05,0.0003926603870651966,0.2440194830349201,0.0003218250642759049,0.0028199121563245964,0.00039234284338359046,0.003600256778657886,1.8968291050191898e-05,0.00039168069064891733,6.946337547949664e-08,0.002283958045544359,0.2556799095578366,0.0002380838564774127,0.002800773095483206,0.0,0.0,1.9852334701272664e-23,1.6543612251060553e-24,2.0816681711721685e-17,1.4150558886609943e-17,2.6469779601696886e-23,5.421010862427522e-20,1.6940658945086007e-21,0.0,1.3877787807814457e-17,3.2311742677852644e-27,6.617444900424222e-24,0.0,0.0,1.0842021724855044e-19,2.6469779601696886e-23,0.0,1.3877787807814457e-17,8.271806125530277e-25,5.104382926048416e-22,1.3234889800848443e-23,2.4663779368203668e-21,0.0,1.0587911840678754e-22,1.0587911840678754e-22,0.0,2.168404344971009e-19,0.0,0.0,2.168404344971009e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0,2.168404344971009e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.710505431213761e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2.3063783635151953e-11,1.3603500075120449e-11,9.229673144130744e-05,6.876792418626889e-11,0.0005351287954598119,0.0005333892590864928,8.07527064405166e-12,8.35936535028853e-05,7.108821128538722e-05,1.281024068390802e-05,2.2680442610697348e-11,1.3128670496134424e-05,1.5153505525486693e-11,8.510222010534346e-05,1.8518155673892302e-11,1.32975151490471e-05,7.931688801332057e-12,6.819757250050814e-05,1.2577775390957811e-05,8.550163452469053e-05,4.4052615920269774e-05,6.543383011598301e-05,9.180711091231594e-05,1.3463575628803186e-11,6.766619555264901e-05,1.4893601309127047e-11,9.17402663696678e-05,1.3178764719951342e-05,8.411275143484101e-05,4.3753624568989896e-05,6.617444900424222e-24,0.0,9.860761315262648e-32,0.0,1.734723475976807e-18,1.0333802279619891e-19,1.6155871338926322e-27,1.0842021724855044e-19,1.6155871338926322e-27,0.0,1.6940658945086007e-21,3.944304526105059e-31,0.0,2.6469779601696886e-23,3.1554436208840472e-30,0.0,9.860761315262648e-32,0.0,0.0,7.888609052210118e-31,2.222589962480781e-25,0.0,2.120436419559186e-25,1.6543612251060553e-24,1.6543612251060553e-24,1.6543612251060553e-24,0.0,2.0679515313825692e-25,0.0,0.0,3.3881317890172014e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1554436208840472e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1832913578315177e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6543612251060553e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1.331541882063827e-13,2.6205091281798043e-12,7.098199580227777e-07,4.0021770698589295e-13,8.885729668914419e-07,1.5219023087995086e-08,1.5645362894468877e-12,1.377016737266727e-07,2.011305794143513e-09,3.300125880235629e-06,1.3096882023906442e-13,3.3578247432300333e-06,8.804302053314093e-14,1.401788860369262e-07,3.5739151526314524e-12,3.4008023102230837e-06,1.5099905352229087e-12,1.9304314318557936e-09,3.1825211360797617e-06,1.4082894712788304e-07,3.3803777228309063e-07,1.8526463603069156e-09,7.060705966169296e-07,2.593816332399614e-12,1.915395782558305e-09,8.506592256432557e-14,7.055551233040397e-07,3.3706338806357233e-06,1.3855114275831704e-07,3.3347390667756353e-07,0.0,0.0,9.62964972193618e-35,6.018531076210112e-36,8.673617379884035e-19,1.8197784149549356e-23,1.262177448353619e-29,1.6543612251060553e-24,2.0194839173657902e-28,1.9852334701272664e-23,0.0,1.2037062152420224e-35,9.62964972193618e-35,0.0,1.2037062152420224e-35,5.048709793414476e-29,1.925929944387236e-34,0.0,0.0,9.62964972193618e-35,1.1737695601864672e-28,9.62964972193618e-35,1.1223395269515505e-28,3.944304526105059e-31,3.7865323450608567e-29,2.524354896707238e-29,0.0,0.0,1.5601289330491216e-07,1.3180186090972256e-08,0.0,1.4567517490673016e-21,2.0851198016323397e-15,2.620822687060315e-13,1.112743965756342e-18,2.4212833673604308e-20,5.655410950348096e-20,1.3875265436197854e-13,0.00037314807637209746,1.249970538816554e-18,9.17429909549592e-19,2.586633645129788e-13,3.0725397092627745e-14,1.1907223733458437e-08,2.1953591202799175e-12,0.0,0.0,0.0,3.1554436208840472e-30,1.5777218104420236e-30,0.0,4.4275244992616735e-14,3.308722450212111e-24,0.0,3.308722450212111e-24,0.0,0.0,0.0,1.3180186090979246e-08,6.284879332994613e-08,5.169878828456423e-26,1.0339757656912846e-25,5.169878828456423e-26,0.0,1.550963648536927e-25,3.76158192263132e-37,2.524354896707238e-29,1.8170954839597716e-21,2.9711302067928235e-15,1.4201905354759534e-09,3.7865323450608567e-29,6.310887241768094e-29,2.524354896707238e-29,5.048709793414476e-29,5.048709793414476e-29,1.925929944387236e-34,2.6208226870651004e-13,1.3985134456293547e-18,2.739054773391681e-20,3.967706305219442e-13,0.0,0.0,0.0,3.308722450212111e-24,3.308722450212111e-24,6.018531076210112e-36,8.95271724239291e-20,1.6752993429864173e-13,0.00037314807637209865,1.300019109930465e-18,8.333575077314592e-08,1.3234889800848443e-23,1.3234889800848443e-23,0.0,2.6469779601696886e-23,1.3234889800848443e-23,0.0,3.970466940254533e-23,1.344884351548462e-18,5.040257384012966e-13,3.7603477191937555e-14,1.1907223736221798e-08,2.24324086992779e-12,1.7792048232946341e-07
6,5.732654528695794e-14,1.1090320577752708e-14,1.1359746953411234e-07,1.2053978567853544e-14,1.3289822464791747e-07,2.09808810751439e-07,1.143511798221948e-14,1.3168287664529352e-07,2.2033904721392048e-07,2.2537030992524364e-08,5.757159332598287e-14,2.2356503571079675e-08,3.6969743114628067e-14,1.3118776198426036e-07,9.904427060203626e-15,2.243444945547686e-08,1.095000766090523e-14,2.1805512996701272e-07,2.2106037413372498e-08,1.3330910892933587e-07,1.1186864659263303e-07,2.1998220650997392e-07,1.13329719262163e-07,1.2004709548197436e-14,2.1489800502224522e-07,3.6671959155661395e-14,1.1108212359514304e-07,2.260297420570258e-08,1.300754340185781e-07,1.1061857734353355e-07,0.0,0.0,7.52316384526264e-37,0.0,1.0842021724855044e-19,2.9778502051908996e-23,0.0,0.0,0.0,1.9852334701272664e-23,3.308722450212111e-24,1.504632769052528e-36,7.52316384526264e-37,6.617444900424222e-24,1.504632769052528e-36,0.0,0.0,0.0,5.421010862427522e-20,1.504632769052528e-36,6.63290272846964e-30,3.76158192263132e-37,6.1860869813718016e-30,2.524354896707238e-29,0.0,2.524354896707238e-29,0.0,6.310887241768095e-30,9.290664176411603e-07,9.720411361749086e-09,6.617444900424222e-24,3.575004694130413e-20,1.2147673592244566e-14,1.1410343939549117e-13,1.4064803285439754e-20,4.062449742544906e-20,1.7901738981041735e-20,8.586087497667897e-15,5.016144789467423e-07,2.3984857302281667e-21,2.6037605491133537e-20,1.0627744857059789e-13,1.6786190684371035e-15,9.823309430947557e-09,1.1455923816465283e-13,3.1554436208840472e-30,1.262177448353619e-29,9.466330862652142e-30,0.0,0.0,0.0,1.262259849858793e-13,0.0,5.293955920339377e-23,1.0587911840678754e-22,5.293955920339377e-23,5.293955920339377e-23,6.310887241768095e-30,9.720411361730394e-09,7.475757018812589e-07,0.0,0.0,5.293955920339377e-23,0.0,0.0,0.0,3.944304526105059e-31,2.1920406099337976e-20,5.0613584389399555e-14,8.7278988770272e-07,7.888609052210118e-31,0.0,1.5777218104420236e-30,1.5777218104420236e-30,1.5777218104420236e-30,6.018531076210112e-36,1.1410343939549016e-13,7.4064124993524e-21,2.804874900987377e-20,2.728200530254255e-14,7.940933880509066e-23,0.0,2.6469779601696886e-23,2.6469779601696886e-23,2.6469779601696886e-23,0.0,3.712226270694771e-20,2.1144279686567587e-14,5.016144789467353e-07,2.5689729275441828e-21,5.526042938526776e-07,0.0,2.6469779601696886e-23,0.0,2.6469779601696886e-23,0.0,9.860761315262648e-32,0.0,8.234945953083629e-21,9.970238242862859e-14,2.3571905746355264e-16,9.823309430942978e-09,1.1830893528520348e-13,2.512480369110013e-07
7,4.299980927480238e-10,9.171845776609868e-11,5.586051008507484e-09,4.743359617165963e-10,9.719559653441776e-10,1.2198474336942575e-09,1.92238449769783e-10,2.370858378509634e-10,2.7650097221433827e-09,8.845732845070762e-10,4.918732349187085e-10,8.886915751847595e-10,4.891443755847476e-10,2.506593189290677e-10,2.1023586820651015e-10,8.89768481671125e-10,1.7550553396710307e-10,2.875995942090894e-09,8.401261817581467e-10,2.2776974068843346e-10,5.5311893815696144e-09,2.8183372043863204e-09,5.565172306418508e-09,2.0158972811876077e-10,2.8841756300667974e-09,4.578535722317063e-10,5.534578060908166e-09,8.406859059247389e-10,2.1851417857309182e-10,5.4346701297861066e-09,0.0,6.162975822039155e-33,6.162975822039155e-33,2.465190328815662e-32,0.0,9.499652347288677e-25,5.169878828456423e-26,2.0679515313825692e-25,2.5849394142282115e-26,5.816113682013476e-26,1.0339757656912846e-25,6.162975822039155e-33,1.2518544638517033e-33,0.0,1.232595164407831e-32,0.0,2.1185229388259594e-33,0.0,0.0,1.8488927466117464e-32,9.244463733058732e-33,0.0,9.244463733058732e-33,0.0,1.232595164407831e-32,0.0,0.0,0.0,3.5672992888454905e-08,1.2354628979091456e-10,8.271806125530277e-25,6.155533324211366e-18,1.1851746523598462e-16,3.337884176289077e-17,2.1584835470201136e-17,2.1102589378732097e-17,3.530082082787973e-18,2.027918621281783e-16,4.904628274230464e-06,2.16864671685834e-18,2.2585855722903947e-18,5.652399977427858e-17,4.3471111102700716e-17,1.5215092137913058e-10,1.0362906525024879e-17,0.0,4.1359030627651384e-25,4.1359030627651384e-25,4.1359030627651384e-25,4.1359030627651384e-25,0.0,5.28520082144527e-09,0.0,1.6543612251060553e-24,0.0,0.0,0.0,1.232595164407831e-32,1.2354627705300785e-10,1.7938424611922916e-08,0.0,0.0,0.0,8.271806125530277e-25,0.0,1.232595164407831e-32,2.465190328815662e-32,1.4854303164838298e-17,9.636066795050862e-17,6.271527199498686e-09,6.203854594147708e-25,2.0679515313825692e-25,2.0679515313825692e-25,0.0,0.0,6.162975822039155e-33,3.2694369563319183e-17,2.427691427829529e-18,8.073180888822584e-18,2.9976236159943434e-09,3.101927297073854e-25,2.0679515313825692e-25,1.454028420503369e-25,2.0679515313825692e-25,4.1359030627651384e-25,3.0814879110195774e-33,6.228104631949247e-18,2.0492012440752958e-16,4.9046282742107845e-06,6.95609019321934e-19,3.992455463858963e-09,8.271806125530277e-25,8.271806125530277e-25,0.0,0.0,0.0,0.0,4.1359030627651384e-25,3.726951779265939e-18,5.310618116289782e-17,4.458195610066683e-17,1.5215091789605763e-10,7.910420487725991e-20,7.172672103452655e-09
8,5.387209741434243e-09,1.0393701711303093e-09,3.63840397700607e-08,6.164762635513278e-09,1.0418060694154651e-08,1.1496107820902741e-09,2.7014238373485082e-09,9.922738831007549e-09,1.947520521416892e-09,1.1633274226337506e-08,6.403921572459113e-09,1.1778778661511633e-08,6.365530690078165e-09,9.84149697695212e-09,2.9682013473854436e-09,1.1754950247434294e-08,2.3654904978610028e-09,2.2082206198181964e-09,1.1004041205942932e-08,9.416472977039397e-09,3.598630577979761e-08,2.1031489600002002e-09,3.617625588541683e-08,2.8406884354096544e-09,2.3106987140798617e-09,5.799422581679887e-09,3.608506864892027e-08,1.0676154413633315e-08,9.255328242164181e-09,3.507627142750005e-08,9.860761315262648e-32,2.9582283945787943e-31,5.9164567891575885e-31,1.9721522630525295e-31,2.710505431213761e-20,6.4106497472859645e-24,0.0,1.6543612251060553e-24,2.0679515313825692e-25,1.2407709188295415e-24,2.481541837659083e-24,2.465190328815662e-32,9.860761315262648e-32,8.271806125530277e-25,3.944304526105059e-31,3.944304526105059e-31,8.011868568650901e-32,1.6543612251060553e-24,8.131516293641283e-20,1.078520768856852e-31,2.98904327368899e-31,2.9582283945787943e-31,3.2971920647909478e-31,3.944304526105059e-31,1.9721522630525295e-31,1.9721522630525295e-31,8.271806125530277e-25,2.711709361697228e-31,1.0435221846477871e-07,1.8663782793977076e-10,3.308722450212111e-24,4.3290968568487693e-16,7.783709593725293e-16,8.452445799436662e-16,8.747919622553236e-16,5.518088848030084e-16,3.0034971697562413e-16,4.670508165527017e-15,6.340914813625509e-06,2.311264119051644e-16,3.17779401475263e-16,1.9645245591817877e-15,1.0143329259859297e-15,1.1792705562796345e-10,1.474971242195608e-14,3.308722450212111e-24,3.308722450212111e-24,3.308722450212111e-24,3.308722450212111e-24,3.308722450212111e-24,1.9721522630525295e-31,3.3300552571529344e-08,1.3234889800848443e-23,0.0,6.617444900424222e-24,0.0,0.0,4.437342591868191e-31,1.866382962063496e-10,8.426219051307278e-08,6.617444900424222e-24,6.617444900424222e-24,3.308722450212111e-24,4.963083675318166e-24,9.926167350636332e-24,1.9721522630525295e-31,0.0,5.43172231594428e-16,1.0577880456480285e-15,1.7514091822362272e-08,3.308722450212111e-24,1.6543612251060553e-24,0.0,1.6543612251060553e-24,1.6543612251060553e-24,9.860761315262648e-32,9.023213070173025e-16,1.1499357070202104e-16,4.589983295371861e-16,1.9627452510162782e-08,2.481541837659083e-24,2.895132143935597e-24,8.271806125530277e-25,8.271806125530277e-25,3.308722450212111e-24,1.8488927466117464e-31,1.5726259893486217e-17,4.686878916120926e-15,6.725241319913958e-06,2.0123548396447034e-16,1.65895580864545e-08,6.617444900424222e-24,6.617444900424222e-24,1.3234889800848443e-23,1.3234889800848443e-23,9.926167350636332e-24,0.0,0.0,1.3993865580645426e-16,1.9188612783885342e-15,4.710487281793312e-16,1.1792672666466114e-10,1.4961492852268282e-14,3.1913443394078434e-08
9,1.0537293594089719e-09,1.8413214747076104e-10,1.7954655547866565e-08,1.2438458630716516e-09,4.345218575679007e-09,6.573863179760065e-09,5.829055456214631e-10,4.1698359570910936e-09,6.015756254310138e-09,2.0053285965557443e-08,1.2945859947300734e-09,2.018326060663077e-08,1.2859471757502185e-09,4.1615190521445625e-09,6.433360248136388e-10,2.0181164754178304e-08,4.921298956041126e-10,5.416637440738938e-09,1.8577884244665442e-08,4.5259595132436776e-09,1.7583980803067134e-08,6.337624546789534e-09,1.77197147689481e-08,6.13904820929402e-10,4.845480379037933e-09,1.1421916384846403e-09,1.772705456933288e-08,1.8147987598426968e-08,4.004687069337927e-09,1.7083141841767688e-08,0.0,2.465190328815662e-32,0.0,3.697785493223493e-32,5.421010862427522e-20,3.7223127564886245e-24,3.101927297073854e-25,0.0,1.0339757656912846e-25,0.0,3.308722450212111e-24,4.622231866529366e-33,7.703719777548943e-33,3.308722450212111e-24,1.232595164407831e-32,1.9721522630525295e-31,6.933347799794049e-33,0.0,2.710505431213761e-20,1.179632090937182e-33,3.004450713244088e-31,1.232595164407831e-32,2.8272651583604622e-31,7.395570986446986e-32,0.0,3.697785493223493e-32,3.308722450212111e-24,0.0,9.638211108751549e-08,2.4587001202471325e-09,0.0,1.2375536423499788e-16,7.538836084360169e-17,9.019402769758695e-16,6.15181325244443e-17,1.2139150586588554e-16,2.0718011842030034e-17,1.2146484301961252e-15,1.010882700459882e-05,1.754915122552598e-17,2.3093628270533928e-17,5.518688343754293e-16,1.1302211876785582e-16,2.2453402305572393e-09,3.907084389794584e-15,0.0,0.0,8.271806125530277e-25,8.271806125530277e-25,8.271806125530277e-25,0.0,4.320904573318919e-09,4.963083675318166e-24,3.308722450212111e-24,1.6543612251060553e-24,1.6543612251060553e-24,1.6543612251060553e-24,9.860761315262648e-32,2.458700157056697e-09,1.536986133597553e-08,3.308722450212111e-24,1.6543612251060553e-24,1.6543612251060553e-24,0.0,1.6543612251060553e-24,0.0,1.8488927466117464e-32,1.2395337936665097e-16,2.913133865856864e-16,3.450344562419597e-08,4.1359030627651384e-25,0.0,4.1359030627651384e-25,4.1359030627651384e-25,4.1359030627651384e-25,2.311115933264683e-33,9.003935187296687e-16,7.510041489582797e-18,1.3281889818863466e-16,2.645559757588591e-09,8.271806125530277e-25,0.0,0.0,8.271806125530277e-25,8.271806125530277e-25,6.162975822039155e-33,5.929347411096414e-18,1.1972661899723592e-15,9.011016124751075e-06,1.8511666798600275e-17,9.64633301272258e-09,6.617444900424222e-24,6.617444900424222e-24,6.617444900424222e-24,9.926167350636332e-24,9.926167350636332e-24,2.465190328815662e-32,6.617444900424222e-24,1.5986551590944916e-17,4.747020139141694e-16,2.257379538229556e-16,2.2453403079355197e-09,3.825374417282203e-15,4.382893544552892e-08
10,3.674989163794731e-09,5.870153378363857e-10,2.1676300351996623e-08,4.444901950717892e-09,3.6390658127906655e-09,1.3001898051132099e-08,2.2066701999563925e-09,3.5951889599908863e-09,1.2078940074391713e-08,1.0186536839757323e-07,4.635902975799661e-09,1.0233379057621018e-07,4.6009485986622085e-09,3.59121922619873e-09,2.446270745395264e-09,1.0237230802060765e-07,1.8046491220090093e-09,1.070123189967063e-08,9.30440348677652e-08,4.244070372135969e-09,2.1297407234914995e-08,1.2403584995193508e-08,2.1423387649175746e-08,2.3257858750855e-09,9.428768774791559e-09,3.991141298984524e-09,2.1462666820597444e-08,9.042685014120643e-08,3.522212582481288e-09,2.04836343282094e-08,0.0,7.395570986446986e-32,2.465190328815662e-32,0.0,8.131516293641283e-20,4.1359030627651384e-25,0.0,0.0,4.1359030627651384e-25,0.0,0.0,9.244463733058732e-33,9.860761315262648e-32,1.2924697071141057e-26,9.860761315262648e-32,0.0,5.546678239835239e-32,1.2924697071141057e-26,1.0842021724855044e-19,1.4637067577342992e-32,9.55261252416069e-31,1.9721522630525295e-31,1.0661948172127738e-30,1.232595164407831e-31,5.546678239835239e-32,8.628166150854817e-32,0.0,3.944304526105059e-31,1.6820926378164978e-07,2.127043149007496e-11,0.0,5.802668581367766e-16,1.4382048038205145e-16,2.0184227663174163e-15,2.0899013400826958e-16,6.096101241295717e-16,4.4912510037632933e-17,7.918181076081136e-16,1.1767395936180963e-05,4.007963162182126e-17,6.222815164175717e-16,4.73635568329399e-15,1.151594966610326e-17,2.085533326710249e-11,2.7757586099387963e-14,8.271806125530277e-25,8.271806125530277e-25,1.6543612251060553e-24,8.271806125530277e-25,8.271806125530277e-25,1.9721522630525295e-31,1.1102439651425276e-08,1.6543612251060553e-24,1.6543612251060553e-24,0.0,1.6543612251060553e-24,1.6543612251060553e-24,4.5606021083089745e-31,2.127053273606814e-11,2.4834842724867734e-08,3.308722450212111e-24,0.0,0.0,0.0,0.0,4.930380657631324e-32,0.0,5.804201490478893e-16,4.252463435282454e-16,4.084630407279319e-08,4.1359030627651384e-25,8.271806125530277e-25,4.1359030627651384e-25,8.271806125530277e-25,8.271806125530277e-25,1.2759285881565438e-32,2.0333962350343286e-15,1.4022614811065907e-17,5.994812097269816e-16,7.055655520609263e-09,8.271806125530277e-25,4.1359030627651384e-25,8.271806125530277e-25,4.1359030627651384e-25,0.0,9.244463733058732e-33,1.3956916301554165e-17,7.796777598608799e-16,1.3013562930316811e-05,4.395958946025849e-17,7.738695534750195e-09,2.6469779601696886e-23,0.0,1.3234889800848443e-23,0.0,0.0,1.9721522630525295e-31,1.2924697071141057e-26,6.473176892967e-17,4.540460083825832e-15,1.2485788268326372e-15,2.085423865915294e-11,2.7518709994171808e-14,1.626172020710087e-07
