,Y4Z1,Y1Z4,Y5Z4,Y4Z5,Y1Z0,Y0Z1,Y4Z0,Y0Z4,Y4Z3,Y3Z4,Y5Z2,Y2Z5,Y3Z0,Y0Z3,Y3Z1,Y1Z3,Y2Z1,Y1Z2,Y2Z0,Y0Z2,Y4Z2,Y2Z4,Y5Z0,Y0Z5,Y5Z3,Y3Z5,Y2Z3,Y3Z2,Y5Z1,Y1Z5,standard_y,Y1,X4Y0,X0Y2,Y4,Y3,Y2,Y0,X5Y3,X5Y2,X5Y1,X5Y0,X4Y2,X4Y1,X3Y4,X3Y2,X2Y4,X2Y3,X2Y1,X4Y5,X1Y2,X0Y5,X1Y5,Y5,X1Y3,X0Y1,X2Y5,X1Y0,standard_x,Y4Y5,Y3Y5,Y3Y4,Y2Y5,Y2Y4,Y2Y3,Y1Y5,Y1Y4,Y1Y3,Y1Y2,Y0Y5,Y0Y4,Y0Y3,Y0Y2,Y0Y1,X5Z4,X5Z3,X5Z2,X5Z1,X5Z0,X5Y4,X5,X4Z5,X4Z3,X4Z2,X4Z1,X4Z0,X4Y3,X4X5,X4,X3Z5,X3Z4,X3Z2,X3Z1,X3Z0,X3Y5,X3Y1,X3Y0,X3X5,X3X4,X3,X2Z5,X2Z4,X2Z3,X2Z1,X2Z0,X2Y0,X2X5,X2X4,X2X3,X2,X1Z5,X1Z4,X1Z3,X1Z2,X1Z0,X1Y4,X1X5,X1X4,X1X3,X1X2,X1,X0Z5,X0Z4,X0Z3,X0Z2,X0Z1,X0Y4,X0Y3,X0X5,X0X4,X0X3,X0X2,X0X1,X0
0,0.9471995219767293,0.9471995219767292,0.9195400200435658,0.9195400200435657,0.8882680764524881,0.888268076452488,0.8597866735427615,0.8597866735427614,0.8431495877420079,0.8431495877420079,0.8250920180563502,0.8250920180563501,0.5886201827742321,0.5886201827742321,0.5837304855736061,0.5837304855736061,0.5157172840235198,0.5157172840235198,0.399994395971013,0.39999439597101294,0.32008415931583384,0.3200841593158338,0.22853920336460062,0.2285392033646006,0.13539117983479798,0.13539117983479798,0.06894367026654055,0.06894367026654051,0.03218138985626773,0.03218138985626769,2.498001805406602e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,4.163336342344337e-17,4.163336342344337e-17,4.163336342344337e-17,3.469446951953614e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.0816681711721685e-17,3.469446951953614e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0012303982801787753,0.0012344109642093964,0.8874632690616423,0.001194468993033293,0.001157610226029105,0.03127702827262859,0.0011168502727281083,0.025593169304808976,0.0010952389423996107,0.26131712152690667,0.8250920180563504,0.8250920180563504,0.5886201827742321,0.5886201827742322,0.2566775728510199,0.0007607302314000081,0.19667388914563577,0.0006720939517604236,0.3999943959710129,0.39999439597101305,0.00041578462615012463,0.19395625256757454,0.22853920336460068,0.22853920336460065,0.13539117983479798,0.135391179834798,0.06894367026654061,0.06894367026654055,0.884368714803236,4.1939485356972094e-05,3.458604930228759e-17,0.0,0.0,5.551115123125783e-17,1.0842021724855044e-19,2.7755575615628914e-17,2.7755575615628914e-17,2.0816681711721685e-17,0.0,1.3877787807814457e-17,5.421010862427522e-20,6.938893903907228e-18,5.421010862427522e-20,2.949029909160572e-17,0.0,6.938893903907228e-17,2.168404344971009e-19,2.7755575615628914e-17,5.421010862427522e-20,1.3552527156068805e-20,2.710505431213761e-20,5.551115123125783e-17,1.3552527156068805e-20,5.551115123125783e-17,2.710505431213761e-20,4.632211430296955e-21,0.0,3.822897918975073e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.421010862427522e-20,3.469446951953614e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0408340855860843e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2959746043559335e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0842021724855044e-19,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0
2,1.0709381370847812e-08,3.199252326282024e-05,0.00028701470207697646,1.039665300912759e-08,3.105368896250355e-05,0.2583320883178173,9.72105999940363e-09,0.25339020251372146,9.532955072610638e-09,0.12636556944972335,0.0002668432094799228,1.0184182041108298,0.5886201827742321,0.5886201827742321,0.12216591143568373,2.040711066565445e-05,1.0164100792665232,1.8029381619356327e-05,0.39999439597101305,0.39999439597101294,3.6189876085735097e-09,1.016366547404175,7.391191913533917e-05,0.25404992481273014,4.3786894275740635e-05,0.12507597560773667,0.06894367026654062,0.06894367026654055,0.00028601415187613424,3.188122125916419e-05,2.497425814730663e-16,3.3881317890172014e-21,8.271806125530277e-25,1.1102230246251565e-16,8.271806125530277e-25,0.0,2.220446049250313e-16,2.7755575615628914e-17,1.3552527156068805e-20,1.3552527156068805e-20,4.1359030627651384e-25,1.3552527156068805e-20,8.271806125530277e-25,1.3129010682441655e-20,8.271806125530277e-25,0.0,8.271806125530277e-25,4.163336342344337e-17,0.0,0.0,4.235164736271502e-22,5.421010862427522e-20,0.0,5.421010862427522e-20,2.541098841762901e-21,1.915949015890281e-22,5.421010862427522e-20,4.05763594406371e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.271806125530277e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.710505431213761e-20,1.6940658945086007e-21,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.235164736271502e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.271806125530277e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,4.53938713302645e-10,3.0003692126635488e-05,7.159184796535945e-08,2.87784614007929e-10,1.867006641681327e-05,0.13777171302029184,4.1204672009184073e-10,0.1440054071788084,4.040735136593197e-10,0.19486130360069182,6.656034811352994e-08,0.0035914626843056804,0.5886201827742323,0.5886201827742322,0.19043898786096494,1.2269141742324924e-05,0.003584381126333184,2.994477409406835e-05,0.0014105844992726938,0.14677189121909673,2.858497357456494e-10,0.0035842276112689544,1.843630601271636e-08,0.14464171743915089,1.0922035196188499e-08,0.19379511487714746,0.00024313058777952854,0.19361229608411204,7.134227458541612e-08,2.997189773760527e-05,6.982261336816977e-17,0.0,0.0,0.0,7.754818242684634e-26,8.326672684688674e-17,4.336808689942018e-19,1.3877787807814457e-17,4.963083675318166e-24,1.6940658945086007e-21,0.0,6.203854594147708e-25,0.0,5.293955920339377e-22,5.169878828456423e-26,0.0,2.0194839173657902e-28,5.421010862427522e-20,0.0,0.0,8.271806125530277e-25,0.0,2.524354896707238e-29,6.617444900424222e-24,4.235164736271502e-22,2.077093096099151e-22,0.0,2.572218961134041e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.541098841762901e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.823351512373315e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.163336342344337e-17,0.0,0.0,0.0,0.0,0.0,0.0
4,6.288442005194427e-09,0.00029170529260009147,9.181824395198744e-08,3.986696132760991e-09,6.262321060214498e-05,0.0010848863761221256,1.2882255553210594e-10,0.0011339739004209426,9.172165831092833e-11,0.0015294473707015985,8.536522592643685e-08,0.0032326623777143913,0.004620020202382887,0.004635087422148953,0.001494736840383171,6.163610629457024e-05,0.00322628829354323,0.0002911325695411455,0.0010515391373923564,0.001155752481152338,3.959901886522923e-09,0.0032261501143184736,9.683198402479525e-09,0.0011389845352511594,9.55963742012466e-09,0.0015210789644729775,0.0010466544799435885,0.0015196445597187949,9.149815814232462e-08,0.00029139617810324285,1.0841939006793789e-19,0.0,3.2311742677852644e-27,0.0,8.271806125530277e-25,5.421010862427522e-19,4.336808689942018e-19,0.0,1.2924697071141057e-26,3.3881317890172014e-21,4.0389678347315804e-28,3.2311742677852644e-27,1.6155871338926322e-27,1.2705494208814505e-21,6.462348535570529e-27,0.0,1.6155871338926322e-27,0.0,6.617444900424222e-24,0.0,6.617444900424222e-24,5.169878828456423e-26,1.0097419586828951e-28,0.0,7.940933880509066e-23,1.3843843285239977e-24,0.0,1.2611158289296564e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0587911840678754e-22,6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.235164736271502e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6940658945086007e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2.6596008951354884e-12,2.3861975323240845e-05,4.653113852636786e-13,1.6769827241586914e-12,5.052558822055314e-06,1.3137472933022914e-06,6.130555853476174e-14,1.3720766452693593e-06,3.099357969327769e-14,6.249241011456356e-07,4.3214155472142536e-13,3.1977371468225937e-06,1.8936893131144336e-06,5.628201154693313e-06,6.108689461267627e-07,4.8976095075984646e-06,3.1914117126030284e-06,2.381472095056439e-05,1.0311637112600719e-06,1.3983652499728121e-06,1.6657957745555221e-12,3.191274693367276e-06,4.891286869291606e-14,1.3781420879894813e-06,4.768481604760938e-14,6.215059247231529e-07,1.0217009688586627e-06,6.209207299045221e-07,4.636902477879417e-13,2.3836457290311093e-05,2.6469794747826266e-22,2.117582368135751e-22,1.5407439555097887e-33,3.2311742677852644e-27,2.0194839173657902e-28,5.293955920339377e-23,4.235164736271502e-22,0.0,2.407412430484045e-35,1.3234889800848443e-23,6.7407548053553255e-34,1.2037062152420224e-34,7.703719777548943e-34,0.0,0.0,0.0,0.0,2.0194839173657902e-28,1.6155871338926322e-27,3.2311742677852644e-27,0.0,3.851859888774472e-34,1.4444474582904269e-34,5.048709793414476e-29,8.077935669463161e-28,3.8861106269054543e-28,0.0,1.830904344264051e-27,3.734352692388417e-06,5.865072897582698e-12,1.4310741045456587e-19,1.972048487638005e-18,2.0466870253066683e-08,2.208846346994415e-18,2.1998359779651312e-13,2.34329197945174e-18,2.0982724025382277e-08,1.7384373282514804e-11,3.800586852047248e-12,3.887556807622879e-19,6.5792568914655765e-18,0.0004234656356688843,1.8172948205036536e-12,5.7643416256754886e-11,0.0,6.310887241768095e-30,6.310887241768095e-30,6.310887241768095e-30,0.0,0.0,7.819732188481942e-14,5.048709793414476e-29,2.524354896707238e-29,0.0,2.524354896707238e-29,1.262177448353619e-29,3.851859888774472e-34,5.865072897582871e-12,3.5827340556374685e-13,0.0,1.3234889800848443e-23,1.3234889800848443e-23,0.0,1.3234889800848443e-23,9.62964972193618e-35,1.6155871338926322e-27,3.469446951953614e-18,3.302569180325093e-19,2.420359561724404e-18,1.245910302185759e-07,5.293955920339377e-23,2.6469779601696886e-23,0.0,5.293955920339377e-23,5.293955920339377e-23,8.077935669463161e-28,2.0466870253122434e-08,2.4763078079561055e-18,1.5873507652256176e-12,3.6235621274580843e-07,5.293955920339377e-23,5.293955920339377e-23,2.117582368135751e-22,1.5881867761018131e-22,4.235164736271502e-22,0.0,2.4736750662590702e-18,2.0982724025750524e-08,2.019804390203281e-11,6.949563096389601e-12,3.605039354361453e-06,0.0,2.6469779601696886e-23,0.0,2.6469779601696886e-23,0.0,0.0,3.469446951953614e-18,1.0103800526195765e-18,8.37626325728335e-18,0.0004234656357365072,4.40180213815495e-12,6.022335039041191e-11,3.5763346846669307e-07
6,2.1767757502046837e-14,5.0797701702154946e-08,5.013395990693391e-13,3.940142586217291e-14,5.6709582545777635e-08,6.227470800180724e-08,2.842456172740357e-14,5.706013608848293e-08,2.834447987036987e-14,1.0044406804886237e-07,4.808836746372496e-13,6.533197583341948e-07,9.186642592055681e-08,4.633006326369031e-08,9.782033165374642e-08,5.62029439875555e-08,6.418780546424377e-07,5.0674948201519176e-08,5.752554370820467e-07,6.060671554469164e-08,4.0043504001664824e-14,6.249872316585926e-07,5.272042000519574e-13,6.072939947892064e-08,5.266647480831028e-13,9.77684319883509e-08,5.827357630815684e-07,9.951305185170235e-08,4.984509918484214e-13,4.9969523226151504e-08,2.481541837659083e-23,4.963083675318166e-24,1.504632769052528e-36,6.310887241768095e-30,0.0,1.3234889800848443e-23,0.0,6.617444900424222e-24,3.009265538105056e-36,0.0,3.76158192263132e-37,0.0,5.64237288394698e-37,6.617444900424222e-24,9.4039548065783e-38,0.0,0.0,0.0,3.944304526105059e-31,0.0,1.5777218104420236e-30,1.504632769052528e-36,4.70197740328915e-38,0.0,2.3665827156630354e-30,2.2965586112240998e-32,2.6469779601696886e-23,4.8438830813204166e-32,1.790419588546295e-07,1.5996487422029145e-14,1.6837793775288742e-19,2.4971500747549334e-21,5.944805093148931e-07,3.4939251349758407e-20,3.429033979894243e-14,1.0747585064085557e-20,2.819010561614626e-07,5.693792331049256e-15,5.3207507240308383e-14,7.702396472957745e-20,4.293673515016525e-21,3.615799763738785e-05,1.707610409160902e-13,3.0411194417088476e-15,0.0,2.524354896707238e-29,0.0,2.524354896707238e-29,2.524354896707238e-29,0.0,4.0721022936320523e-13,0.0,0.0,1.5777218104420236e-30,3.1554436208840472e-30,3.1554436208840472e-30,9.4039548065783e-38,1.599648742203311e-14,3.0333800690005305e-14,0.0,0.0,0.0,6.617444900424222e-24,6.617444900424222e-24,3.009265538105056e-36,7.888609052210118e-31,4.336808689942018e-19,1.620675526791595e-19,4.134506516688717e-21,8.209662300813007e-08,0.0,1.3234889800848443e-23,1.3234889800848443e-23,1.3234889800848443e-23,1.3234889800848443e-23,2.524354896707238e-29,5.944805093147186e-07,5.440976944602895e-20,5.687615576517409e-16,1.9975603101377714e-07,1.3234889800848443e-23,3.308722450212111e-24,3.308722450212111e-24,3.308722450212111e-24,6.617444900424222e-24,1.9852334701272664e-23,1.6910809473963676e-20,2.819010561614626e-07,1.3398324219051673e-14,7.666691359420501e-15,5.8966004472927745e-08,0.0,0.0,0.0,6.617444900424222e-24,0.0,0.0,4.336808689942018e-19,4.403332889205414e-20,8.228429310055781e-21,3.615799763680216e-05,1.8197021287152264e-13,6.0526778841403514e-15,4.3844313817921274e-08
7,2.90233069546763e-14,1.4210135236795616e-07,1.0691327100008273e-15,1.5896820586684206e-14,1.5915950555746034e-07,5.035769820137751e-09,2.596627868730185e-14,4.568004708339812e-09,2.679791237458877e-14,1.0397458768799241e-08,1.0231827668116984e-15,5.415925504285194e-09,9.669902890010062e-09,3.936570743509763e-09,1.0340407400124761e-08,1.5631572011660642e-07,5.166429900829623e-09,1.4133571221978065e-07,4.400664970969096e-09,4.8556097296994636e-09,1.4145171010414622e-14,4.93893140989508e-09,1.0926084836528781e-15,5.004757095513704e-09,1.0868408474269733e-15,1.0097687925916816e-08,4.514861022729085e-09,1.0476688953532178e-08,1.0364029910425727e-15,1.369931042529964e-07,7.444625611584862e-24,6.617444900424222e-24,1.410593220986745e-37,0.0,0.0,0.0,8.271806125530277e-25,0.0,0.0,0.0,0.0,1.1754943508222875e-38,3.6734198463196485e-39,0.0,0.0,4.930380657631324e-32,0.0,0.0,4.930380657631324e-32,4.930380657631324e-32,9.860761315262648e-32,5.877471754111438e-39,2.938735877055719e-39,9.860761315262648e-32,1.5777218104420236e-30,4.5367687252471825e-32,0.0,3.012274803643161e-33,1.1621949454536721e-07,1.1391620976303977e-16,8.080338433985821e-24,9.570977287395665e-22,1.2856108082768466e-07,4.071781976536898e-22,6.733945281100468e-16,7.686807768296351e-23,5.663102122468834e-08,9.989499933441116e-15,1.309187029846614e-15,8.550590554648809e-23,2.2225109721449004e-21,3.6886710116971e-05,1.7260819685438947e-16,7.371763277729793e-15,3.944304526105059e-31,0.0,0.0,0.0,3.944304526105059e-31,0.0,1.9778173342800042e-15,1.5777218104420236e-30,3.1554436208840472e-30,1.5777218104420236e-30,0.0,0.0,4.70197740328915e-38,1.1391620976306748e-16,2.0034283596690924e-14,0.0,6.617444900424222e-24,0.0,1.3234889800848443e-23,1.3234889800848443e-23,3.5264830524668625e-38,7.888609052210118e-31,0.0,4.555802191091441e-23,1.8018332707790844e-21,6.462703274197442e-08,0.0,4.1359030627651384e-25,4.1359030627651384e-25,4.1359030627651384e-25,4.1359030627651384e-25,1.232595164407831e-32,1.2856108082768466e-07,1.8637212455998982e-22,5.570003708896323e-16,5.897114672055119e-09,6.617444900424222e-24,1.3234889800848443e-23,6.617444900424222e-24,6.617444900424222e-24,0.0,3.308722450212111e-24,1.0502999643373917e-23,5.663102122468835e-08,8.811244289785068e-16,2.61197436097402e-16,1.5317205208222897e-07,0.0,3.308722450212111e-24,3.308722450212111e-24,3.308722450212111e-24,0.0,1.88079096131566e-37,0.0,3.4810675807969196e-23,7.1685679601700335e-22,3.6964869621494004e-05,1.8072099898151593e-16,5.052842355940204e-15,3.3571571820701515e-08
8,6.278593497894412e-16,4.723888263809874e-08,8.164944687413915e-15,1.4915042769656212e-15,5.420088694267393e-08,3.0684535227585266e-08,9.102205961647795e-16,2.804007119017731e-08,8.744420491187805e-16,4.224819885002734e-08,7.903406076894398e-15,2.8657568789501275e-07,5.523549994497913e-08,7.539524328869441e-09,4.0728999619140457e-08,5.4260330056812065e-08,2.7478637715630233e-07,4.7330198481614124e-08,2.2904629231369045e-07,3.038387702602398e-08,1.5331672311830777e-15,2.555275822818547e-07,8.70328712829578e-15,3.0302554116825504e-08,8.695886135121573e-15,3.881821738166507e-08,2.3785076551599953e-07,4.1508740667488447e-08,8.23418173744248e-15,4.493902567345885e-08,5.955700410381799e-23,0.0,8.816207631167156e-39,0.0,0.0,3.308722450212111e-24,5.293955920339377e-23,3.308722450212111e-24,4.70197740328915e-38,8.271806125530277e-25,1.7632415262334313e-38,4.70197740328915e-38,4.70197740328915e-38,1.0339757656912846e-25,5.877471754111438e-39,3.1554436208840472e-30,0.0,7.888609052210118e-31,2.465190328815662e-32,9.860761315262648e-32,3.944304526105059e-31,4.70197740328915e-38,5.877471754111438e-39,0.0,3.944304526105059e-31,6.593902647095799e-32,0.0,1.136178296566945e-31,9.494480886033768e-09,1.0693015649349825e-14,2.640500405543765e-22,1.4111555607181617e-22,2.0419146501698957e-08,6.861305356226631e-22,1.5970663185117282e-14,1.0604793875406499e-22,7.556454684184379e-09,3.909379394665531e-15,3.434361570256035e-14,4.6436388351705935e-23,2.251821416156324e-22,1.8022527950371664e-05,2.2609550160911365e-14,8.003618308737524e-15,3.944304526105059e-31,3.944304526105059e-31,7.888609052210118e-31,0.0,0.0,9.860761315262648e-32,3.1998897600828032e-15,0.0,0.0,9.860761315262648e-32,1.9721522630525295e-31,1.9721522630525295e-31,5.877471754111438e-39,1.0693015649349836e-14,1.862044170409653e-15,0.0,6.617444900424222e-24,0.0,1.3234889800848443e-23,9.926167350636332e-24,0.0,1.9721522630525295e-31,8.673617379884035e-19,1.277673071457098e-22,1.8986571421571179e-22,7.55753680915859e-08,3.308722450212111e-24,6.617444900424222e-24,3.308722450212111e-24,0.0,0.0,3.1554436208840472e-30,2.0419146501698223e-08,1.1152265297208977e-21,2.4912246433100058e-14,4.013361535715718e-08,3.308722450212111e-24,3.308722450212111e-24,6.617444900424222e-24,9.926167350636332e-24,9.926167350636332e-24,0.0,2.547554994963641e-22,7.556454684184379e-09,6.026516625301563e-15,7.0630869773661985e-15,9.66325751881908e-08,0.0,5.169878828456423e-25,0.0,8.271806125530277e-25,0.0,1.1754943508222875e-38,8.673617379884035e-19,2.203615607036593e-22,2.0319092975688267e-22,3.122771729376024e-05,1.558635704653485e-14,3.5096816163548607e-15,9.581928712364095e-09
9,1.9248491155214378e-13,1.5597128373173915e-07,6.799287745990366e-14,1.2184467110435028e-13,1.7733865796467113e-07,5.2188747160051766e-08,1.7725350267684242e-13,4.626775815883702e-08,1.885191835523971e-13,1.984779868200322e-09,6.884458315120049e-14,4.016263206946401e-10,6.146335714354482e-08,1.9483468608719523e-08,2.8546500961277003e-10,1.762659028555349e-07,3.838922716160409e-09,1.5452213160927012e-07,2.879149199971167e-09,4.996233655679614e-08,1.1912045482819064e-13,1.6504288674468243e-09,7.467310144294175e-14,4.778293694047523e-08,7.455585147844064e-14,1.0462869969416788e-09,3.1131990886661107e-09,1.5016252137993153e-09,7.084831001758111e-14,1.45502604340277e-07,6.617444900424222e-24,6.617444900424222e-24,9.4039548065783e-38,7.888609052210118e-31,0.0,6.617444900424222e-24,0.0,6.617444900424222e-24,1.504632769052528e-36,1.0587911840678754e-22,9.4039548065783e-38,3.76158192263132e-37,7.52316384526264e-37,2.6469779601696886e-23,1.504632769052528e-36,1.5777218104420236e-30,0.0,7.888609052210118e-31,7.888609052210118e-31,0.0,3.944304526105059e-31,3.76158192263132e-37,4.70197740328915e-38,0.0,0.0,1.0268373855562823e-30,0.0,1.1527503218852895e-30,2.1802767342780953e-07,4.678158117539588e-15,4.156167136307256e-21,5.302106646193572e-21,2.9576032331911822e-08,9.40237654682824e-21,6.677530211883329e-15,3.90634443454897e-23,1.018385543654222e-08,8.072677096750197e-15,1.809431854920502e-16,1.6982000918744007e-20,1.222246724766746e-22,6.018097465586089e-06,8.029907882786552e-15,8.213306334935288e-14,6.310887241768095e-30,0.0,6.310887241768095e-30,1.262177448353619e-29,1.262177448353619e-29,0.0,7.105684773735101e-14,6.310887241768095e-30,6.310887241768095e-30,6.310887241768095e-30,1.262177448353619e-29,0.0,0.0,4.6781581175556796e-15,9.944279718542163e-14,0.0,1.3234889800848443e-23,0.0,0.0,0.0,1.504632769052528e-36,3.944304526105059e-31,4.336808689942018e-19,1.3533407730471432e-20,1.6365087614299952e-20,1.7313570175639843e-07,3.308722450212111e-24,0.0,3.308722450212111e-24,3.308722450212111e-24,3.308722450212111e-24,0.0,2.9576032331915138e-08,1.8802840627534063e-20,5.98816438456382e-15,5.436470145014384e-08,3.308722450212111e-24,0.0,3.308722450212111e-24,6.617444900424222e-24,3.308722450212111e-24,2.6469779601696886e-23,4.7514759280017196e-21,1.0183855436543576e-08,2.1200095909205968e-14,7.89065160526506e-15,6.028968648663982e-08,0.0,1.3234889800848443e-23,0.0,3.308722450212111e-24,6.617444900424222e-24,1.504632769052528e-36,0.0,7.717319935723482e-21,1.814176428922566e-20,3.2250957971953294e-05,6.816313070668737e-16,7.37753244081715e-14,5.081692832195763e-08
