,Y4Z1,Y1Z4,Y5Z1,Y1Z5,Y3Z0,Y0Z3,Y5Z2,Y2Z5,Y0Z2,Y2Z0,Y3Z2,Y2Z3,Y4Z2,Y2Z4,Y1Z0,Y0Z1,Y5Z3,Y3Z5,Y1Z2,Y2Z1,Y3Z1,Y1Z3,Y4Z5,Y5Z4,Y4Z3,Y3Z4,Y4Z0,Y0Z4,Y5Z0,Y0Z5,Y4,X2Y4,X1Y0,X4Y1,X2Y1,standard_y,Y2,X5Y0,X4Y3,X4Y0,X2Y5,X0Y5,X0Y3,X0Y2,Y3,Y0,X5Y3,X5Y2,X5Y1,X4Y2,X3Y2,X3Y1,X2Y3,X1Y2,X0Y1,X1Y4,standard_x,Y5,Y4Y5,Y3Y5,Y3Y4,Y2Y5,Y2Y4,Y2Y3,Y1Y5,Y1Y4,Y1Y3,Y1Y2,Y1,Y0Y5,Y0Y4,Y0Y3,Y0Y2,Y0Y1,X5Z4,X5Z3,X5Z2,X5Z1,X5Z0,X5Y4,X5,X4Z5,X4Z3,X4Z2,X4Z1,X4Z0,X4Y5,X4X5,X4,X3Z5,X3Z4,X3Z2,X3Z1,X3Z0,X3Y5,X3Y4,X3Y0,X3X5,X3X4,X3,X2Z5,X2Z4,X2Z3,X2Z1,X2Z0,X2Y0,X2X5,X2X4,X2X3,X2,X1Z5,X1Z4,X1Z3,X1Z2,X1Z0,X1Y5,X1Y3,X1X5,X1X4,X1X3,X1X2,X1,X0Z5,X0Z4,X0Z3,X0Z2,X0Z1,X0Y4,X0X5,X0X4,X0X3,X0X2,X0X1,X0
0,0.8103480522350838,0.8103480522350838,0.6905926530386846,0.6905926530386846,0.6664104711248382,0.666410471124838,0.6613210858720011,0.661321085872001,0.6574725026572554,0.6574725026572552,0.6014570387277332,0.6014570387277332,0.5581900477533481,0.5581900477533479,0.4745706786885481,0.4745706786885481,0.4400547919247698,0.4400547919247698,0.3747544920633644,0.37475449206336436,0.2740481394783314,0.2740481394783314,0.1622673223888887,0.16226732238888864,0.14530279471010304,0.14530279471010304,0.14260035292536782,0.1426003529253678,0.010860443090067978,0.01086044309006793,1.1102230246251565e-16,1.1102230246251565e-16,7.632783294297951e-17,6.938893903907228e-17,6.938893903907228e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2.958542187868609e-06,2.968190848129621e-06,0.5288528109731725,2.52954367802975e-06,0.6664104711248381,0.666410471124838,0.6613210858720009,0.6613210858720009,0.6574725026572552,0.6574725026572554,0.6014570387277332,0.6014570387277332,2.0379253094663948e-06,0.18465376535629385,1.7382855939355903e-06,0.33243387491877924,0.4400547919247698,0.4400547919247698,1.3726729527761608e-06,0.18162105439323523,0.12921767871700401,1.0037997590084366e-06,5.924302744677083e-07,0.5260804298861452,5.30493590969157e-07,0.12785449996285012,5.206271045768645e-07,0.3304276448871148,0.01086044309006795,0.010860443090067931,0.0,2.117582368135751e-22,6.617444900424222e-24,1.3877787807814457e-17,1.5881867761018131e-22,1.3877734868255253e-17,1.3877787807814457e-17,0.0,2.117582368135751e-22,0.0,5.551115123125783e-17,0.0,4.163336342344337e-17,2.7755575615628914e-17,0.0,0.0,8.326672684688674e-17,6.938893903907228e-17,1.0587911840678754e-22,1.0587911840678754e-22,5.551115123125783e-17,5.293955920339377e-23,2.7755575615628914e-17,0.0,2.183756817139993e-22,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.293955920339377e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.235164736271502e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.617444900424222e-24,1.0587911840678754e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1.3043858132496444e-07,1.308639791987192e-07,0.5288528109720897,1.1152455088005209e-07,8.378370288014453e-05,8.405694572515607e-05,0.6613210858720011,0.6613210858720011,8.292956498471749e-05,0.05797061744909229,7.561750604380288e-05,0.05387822120922738,8.984968586996576e-08,0.18465376535379285,3.252646453283869e-08,4.193117814311253e-05,0.4292296528251191,5.532539108423165e-05,6.051950630194093e-08,0.18162105439696027,1.6245746532362154e-05,3.213347089336883e-08,2.6119541189033422e-08,0.5260804298907542,5.096174575429812e-10,1.607436242538194e-05,3.589716188854873e-10,4.1678124543500245e-05,0.42776386482697404,1.3698699449186373e-06,1.3234889800848443e-23,0.0,2.271919407036514e-28,2.0816681711721685e-17,3.308722450212111e-24,1.4889251025954498e-23,0.0,0.0,1.6155871338926322e-27,8.077935669463161e-28,0.0,0.0,1.3877787807814457e-17,3.3881317890172014e-21,3.3881317890172014e-21,3.3881317890172014e-21,0.0,1.3877787807814457e-17,6.617444900424222e-24,6.617444900424222e-24,1.0164395367051604e-20,2.0194839173657902e-27,3.3881317890172014e-21,8.271806125530277e-25,6.310887241768094e-28,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6543612251060553e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.617444900424222e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6155871338926322e-27,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.617444900424222e-24,1.2116903504194741e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1.7315849118258938e-08,1.7372321101642536e-08,0.00010703258579915533,6.797085766591125e-09,6.731788737164037e-08,6.753743043829035e-08,0.0001338423553696898,0.0001342788539333374,6.553453649957643e-08,1.1770723176378736e-05,1.6448654818426546e-08,1.093977895232619e-05,8.471510461921383e-09,3.7493279007560885e-05,4.317919900719981e-09,3.3690541603746526e-08,8.68702192390429e-05,1.61066511130688e-08,6.7228427960761625e-09,3.687749801963732e-05,1.3053007897006814e-08,4.26574973835131e-09,8.421465723113135e-09,0.00010647149373384248,6.765219125892785e-11,1.2915305508380878e-08,4.7653857765463564e-11,3.348722003717312e-08,8.657356449173898e-05,6.531435869888739e-08,1.6543612251060553e-24,4.0389678347315804e-28,1.936763300324414e-32,6.938893903907228e-18,2.0194839173657902e-28,3.3889589696297544e-21,3.3881317890172014e-21,1.2116903504194741e-27,0.0,9.860761315262648e-32,5.551115123125783e-17,8.077935669463161e-28,2.7755575615628914e-17,8.077935669463161e-28,1.6543612251060553e-24,0.0,8.077935669463161e-28,5.551115123125783e-17,1.0097419586828951e-28,0.0,8.077935669463161e-28,0.0,1.6155871338926322e-27,3.7865323450608567e-29,3.478710962049445e-33,6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.271806125530277e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0194839173657902e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.860761315262648e-32,4.163336342344337e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0097419586828951e-28,9.860761315262648e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9721522630525295e-31,0.0,0.0,0.0,0.0,0.0,0.0
4,2.824442615820791e-08,2.8342481700533048e-08,3.817449295260396e-09,1.1069438184142736e-08,4.462773256386776e-08,4.4449095128011464e-08,4.781242150372893e-09,2.1249049582964973e-07,4.312199599337412e-08,1.8541170502014003e-08,1.0953251268340446e-08,1.724228008815731e-08,1.3767101307953875e-08,5.909068179162482e-08,7.000974997742511e-09,2.2098690467728892e-08,3.0953591648463965e-09,1.0504800194123685e-08,1.0830172587997557e-08,5.812422665936476e-08,8.616294754205692e-09,6.916607256514479e-09,1.3605219196206742e-08,3.797482200242576e-09,1.0961611136460784e-10,8.525469595011164e-09,7.722453460027852e-11,2.1965506463742953e-08,3.084789778757218e-09,4.283277009250691e-08,0.0,0.0,3.485933199340897e-32,6.938893903907228e-18,3.944304526105059e-31,7.237830359838992e-24,9.926167350636332e-24,1.232595164407831e-32,9.860761315262648e-32,9.860761315262648e-32,5.551115123125783e-17,2.465190328815662e-32,5.551115123125783e-17,1.1832913578315177e-30,1.6543612251060553e-24,0.0,2.465190328815662e-32,0.0,1.5407439555097887e-33,3.944304526105059e-31,0.0,0.0,0.0,2.465190328815662e-31,2.69630192214213e-32,6.938893903907228e-18,3.021448061847799e-08,0.0,4.690842547658396e-17,4.591622268374141e-17,1.7863718829965464e-16,0.0735379850845731,9.220048074513193e-16,3.025408322935455e-15,1.4934519804871147e-17,0.054450866737937684,1.8090237485717674e-16,2.061698077204605e-15,1.0339757656912846e-24,8.762676043529029e-17,3.436781048580741e-16,0.027532334905030625,1.4999166035184202e-15,4.53620766638569e-17,0.0,0.0,5.169878828456423e-26,1.0339757656912846e-25,1.0339757656912846e-25,2.465190328815662e-32,6.555079509830618e-10,0.0,1.0339757656912846e-25,0.0,2.0679515313825692e-25,1.0339757656912846e-25,1.232595164407831e-32,5.219032500572763e-17,2.8495659023122747e-09,2.0679515313825692e-25,0.0,1.550963648536927e-25,0.0,1.0339757656912846e-25,0.0,1.9721522630525295e-31,2.7755575615628914e-17,7.492642368187668e-17,3.2360763599863724e-16,3.2901585496327807e-09,8.271806125530277e-25,1.6543612251060553e-24,8.271806125530277e-25,1.6543612251060553e-24,0.0,0.0,0.0735379850845731,1.4224732515246455e-15,3.3428743722457535e-15,1.5387390989577345e-08,0.0,0.0,0.0,0.0,0.0,6.162975822039155e-33,4.930380657631324e-32,3.790674227035992e-17,0.054450866737937684,3.472866853006469e-16,2.1587958310002735e-15,2.8101885246338354e-09,0.0,4.1359030627651384e-25,2.0679515313825692e-25,0.0,0.0,0.0,9.20421688477403e-17,4.490793555862795e-16,0.027532334905030827,3.000443654219223e-15,4.045119455418642e-16,6.53268460330482e-09
5,1.1210491253122712e-07,7.973300613515518e-08,0.00013652418304354078,4.335162105165635e-08,5.7169455769693515e-08,2.37578378494929e-08,0.00017163383951824466,7.079673035291202e-05,1.936854200219122e-08,4.121935265420919e-06,1.5385504219568215e-08,2.1376187769913157e-06,7.64466181870435e-08,3.937921739913136e-05,4.136338286894076e-08,3.915152407111485e-08,0.00010759786016347003,1.814168524777957e-08,4.0413765829628017e-08,3.760732059903267e-05,5.167270395127836e-09,4.084384050826636e-08,7.43462330700552e-08,0.00013343796427003375,2.4022085999966783e-08,4.613964960094104e-09,2.434308823595757e-08,3.8440713332819876e-08,0.00010712323499702082,1.8087509684763655e-08,6.617444900424222e-24,1.6155871338926322e-27,7.410978426002084e-31,2.7755575615628914e-17,3.0292258760486853e-28,1.6942313306311113e-20,3.3881317890172014e-21,8.077935669463161e-28,7.888609052210118e-31,1.9721522630525295e-31,1.3877787807814457e-17,0.0,5.551115123125783e-17,1.6155871338926322e-27,3.308722450212111e-24,3.308722450212111e-24,3.2311742677852644e-27,0.0,3.2311742677852644e-27,1.6155871338926322e-27,1.6155871338926322e-27,1.5777218104420236e-30,1.6155871338926322e-27,1.4136387421560532e-27,1.1570987105878513e-30,1.3877787807814457e-17,0.0001556202935490798,1.3552527156068805e-20,5.017829718352609e-11,5.105394258005513e-14,7.915406380270768e-15,0.00014976341578608267,2.194269939126419e-11,1.4041363304938752e-11,7.403322443494352e-12,0.1870530042533407,1.3724154158090102e-14,4.791548061753841e-11,1.6543612251060553e-24,1.5505651866556054e-11,3.863453605319136e-15,0.17969267331861502,1.0166097680628908e-11,4.859450422059138e-15,1.3552527156068805e-20,0.0,6.776263578034403e-21,1.3552527156068805e-20,3.3881317890172014e-21,3.2311742677852644e-27,0.00010667178217502468,0.0,0.0,1.3234889800848443e-23,2.6469779601696886e-23,1.9852334701272664e-23,3.2311742677852644e-27,4.1756407932294305e-11,2.849788368840425e-07,3.308722450212111e-24,1.3234889800848443e-23,0.0,0.0,0.0,0.0,7.888609052210118e-31,0.0,7.961986951708641e-13,3.651988226928663e-14,9.481170356338107e-08,3.3881317890172014e-21,3.3881317890172014e-21,3.3881317890172014e-21,6.776263578034403e-21,1.6940658945086007e-21,8.077935669463161e-28,0.00014976312837694668,7.240833484863172e-12,1.0418614715504418e-11,4.9350214184276624e-05,1.9852334701272664e-23,0.0,2.6469779601696886e-23,1.3234889800848443e-23,2.6469779601696886e-23,1.2116903504194741e-27,0.0,2.5745031769405647e-12,0.1870530042533441,2.4821788493942203e-14,5.2806073860939144e-11,2.9992201426751275e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.474673284903436e-11,2.120136337535605e-14,0.17969267331862587,1.1087640547933057e-11,2.826028634287916e-14,8.838633736667146e-08
6,3.4921858252708096e-07,3.521024118167447e-07,0.00012775687837924697,3.3363529704588547e-07,1.5211853772745498e-08,8.667766985808529e-08,0.0001235221424813404,0.00011932069342067356,5.103528159802283e-08,2.4957883268054093e-05,3.019554601860358e-08,2.329922652662099e-05,3.234338390060579e-07,0.0001060432207447495,2.796629774569586e-07,5.2878367319387524e-08,7.566190147464282e-05,2.769739464678424e-08,3.292444750289111e-07,0.00010227555601930027,2.8531022762355083e-08,2.7326766012143085e-07,3.1218547160274925e-07,0.00012576854539020252,2.482009266271563e-07,2.7876772856181488e-08,2.518431654222296e-07,5.2905909918783955e-08,7.59195207391245e-05,4.9768384319383106e-08,0.0,3.2311742677852644e-27,1.0400021699691074e-31,0.0,5.149683989282765e-27,6.774609216809297e-21,6.776263578034403e-21,8.077935669463161e-28,3.1554436208840472e-30,3.944304526105059e-31,2.7755575615628914e-17,4.0389678347315804e-28,1.3877787807814457e-17,0.0,1.6543612251060553e-24,0.0,4.0389678347315804e-28,2.7755575615628914e-17,8.077935669463161e-28,4.0389678347315804e-28,0.0,6.310887241768095e-30,0.0,0.0,2.026078301495372e-31,0.0,0.00010106707377691403,0.0,9.212491390444246e-11,4.826424627637118e-12,2.520932672412531e-14,0.0015949278749505446,2.5479674098093966e-12,1.5686543026016117e-12,2.3305365960275028e-11,0.0009957092121526945,1.5625114730840237e-14,1.3003072926346658e-10,0.0,9.049638247556292e-12,1.2967116188791414e-14,0.5522279596035682,1.5273651360158397e-11,9.996974113289915e-15,1.3552527156068805e-20,0.0,1.3552527156068805e-20,1.3552527156068805e-20,1.3552527156068805e-20,0.0,0.00012962236010731243,7.940933880509066e-23,2.6469779601696886e-23,2.6469779601696886e-23,0.0,0.0,0.0,1.1039466998444966e-10,4.2714471929114885e-07,0.0,0.0,6.617444900424222e-24,0.0,0.0,0.0,6.310887241768095e-30,1.3877787807814457e-17,5.833501967627341e-12,1.155303619653148e-14,5.37288067556353e-08,6.776263578034403e-21,3.3881317890172014e-21,1.6940658945086007e-21,0.0,3.3881317890172014e-21,0.0,0.0007437508871257791,2.898735166041946e-12,5.264217146201074e-12,2.9304921660333986e-05,9.926167350636332e-24,3.308722450212111e-24,1.3234889800848443e-23,9.926167350636332e-24,0.0,8.077935669463161e-28,3.1554436208840472e-30,8.990487138964604e-12,0.00024396819385074308,1.2379581227608967e-14,1.1949639759488207e-10,3.4305358298662304e-07,0.0,3.308722450212111e-24,3.308722450212111e-24,0.0,0.0,7.888609052210118e-31,8.589188022480859e-12,4.3676662268653193e-14,0.5522279596035733,2.373460353072771e-12,1.589669335799665e-14,3.316583441344859e-08
7,0.0002085779952078142,0.0002250352575295809,0.0007011531599023299,0.00022689926326382147,9.370380618677663e-08,3.956561925658362e-07,0.000705828360828885,0.0006221045554463663,4.0134170154466743e-07,0.0006065959657808487,8.044794479918918e-08,0.0005899760669347044,0.0002080567276653799,0.00061425941582652,0.00022097360619862655,3.95798807249565e-07,0.0006951743068556325,8.808736088088903e-08,0.00022161086003698029,0.0005801297373115193,8.890983025668196e-08,0.00021786453664767946,0.00019726734345910566,0.0006817627267691603,0.0002033234708423854,9.575461724793635e-08,0.00020138778563382717,3.794041587741955e-07,0.000686740908931814,3.792943268545295e-07,2.710505431213761e-20,6.617444900424222e-24,4.1778073540504785e-27,1.0842021724855044e-19,2.6469779601696886e-23,4.065096402330599e-20,1.0842021724855044e-19,5.169878828456423e-26,1.2924697071141057e-26,0.0,0.0,1.0339757656912846e-25,2.168404344971009e-19,0.0,6.617444900424222e-24,0.0,0.0,0.0,8.271806125530277e-25,1.3234889800848443e-23,1.0339757656912846e-25,6.462348535570529e-27,0.0,1.3234889800848443e-23,3.34477023813709e-27,1.0842021724855044e-19,0.0001561667952079144,1.0842021724855044e-19,2.118153834473905e-07,7.654309359860503e-11,8.693367917517515e-11,0.03106492667173733,1.472315432114013e-08,8.546179257506394e-10,8.540639313221082e-08,0.0013156669631910049,7.503602388171519e-11,4.046239594564765e-07,1.3552527156068805e-20,7.163942379787185e-10,9.24208710468422e-11,0.0027718849382580104,1.8509715101447476e-10,2.663289214754625e-11,0.0,5.421010862427522e-20,1.0842021724855044e-19,5.421010862427522e-20,5.421010862427522e-20,3.308722450212111e-24,0.0005515052788567564,0.0,0.0,1.3552527156068805e-20,0.0,0.0,0.0,2.3434841234022575e-07,9.632165033205711e-05,2.6469779601696886e-23,0.0,2.6469779601696886e-23,5.293955920339377e-23,5.293955920339377e-23,5.169878828456423e-26,3.2311742677852644e-27,4.336808689942018e-19,5.844906769701835e-10,1.2562705206046539e-11,2.7272664246439913e-07,0.0,5.421010862427522e-20,0.0,1.0842021724855044e-19,1.0842021724855044e-19,1.2924697071141057e-26,0.0298065303898507,8.58816755587829e-09,1.0494242382960623e-09,0.0006020301874229775,6.776263578034403e-21,0.0,3.3881317890172014e-21,3.3881317890172014e-21,3.3881317890172014e-21,1.6543612251060553e-24,3.2311742677852644e-27,4.418251442978191e-08,0.0006726844344176772,2.9227060249231245e-11,4.328767253245004e-07,0.00011077451617587055,1.0587911840678754e-22,5.293955920339377e-23,0.0,5.293955920339377e-23,1.0587911840678754e-22,2.5849394142282115e-26,7.386730747699798e-10,1.1449343866278386e-10,0.0019008984046068242,8.557416566526802e-11,1.2903989230158735e-11,6.771893762565599e-07
8,4.378132892056607e-06,4.09242091511091e-06,3.1648894459649676e-06,4.070418615025888e-06,1.3233020103059263e-08,9.005839078321153e-08,1.467055014422029e-06,4.047185519338961e-06,9.111201179866376e-08,2.5512485302987463e-06,1.2563242201232598e-08,2.50667133786104e-06,4.346667953019049e-06,1.7034170587214052e-06,4.005405101578813e-06,9.056375598475161e-08,2.7357251381873114e-06,1.2471183803212138e-08,4.048941986964442e-06,1.7125115209057662e-06,1.2718645162894258e-08,3.934133607813218e-06,4.151706753129442e-06,2.848807295101912e-06,4.247079310851731e-06,1.4085668612739714e-08,4.271227486343994e-06,8.552361172812004e-08,2.649711842900715e-06,8.499245816794555e-08,0.0,8.077935669463161e-28,9.860761315262648e-31,2.168404344971009e-19,8.077935669463161e-28,2.117582368135751e-22,4.235164736271502e-22,5.048709793414476e-29,0.0,2.524354896707238e-29,2.168404344971009e-19,5.048709793414476e-29,8.673617379884035e-19,0.0,0.0,0.0,0.0,5.421010862427522e-20,2.4233807008389483e-27,1.6155871338926322e-27,0.0,1.5777218104420236e-30,0.0,8.077935669463161e-28,2.0954117794933126e-30,0.0,1.5633644916052196e-05,2.117582368135751e-22,1.4696983881617092e-11,2.7129297147570466e-13,3.6367950168714344e-13,0.00014252052887580945,2.368173216109762e-11,1.0260049473734422e-13,2.6437204219663388e-11,0.0024276444772416477,1.816299317943999e-14,2.7254273966505164e-12,0.0,8.623680595672064e-14,4.659737487151436e-13,0.009851485951609203,5.204171290405087e-15,2.0187314436177122e-13,4.235164736271502e-22,4.235164736271502e-22,1.6940658945086007e-21,0.0,0.0,0.0,6.0652156929828646e-06,0.0,2.117582368135751e-22,0.0,0.0,0.0,0.0,1.0581660423387837e-11,1.0984048525486658e-06,1.6543612251060553e-24,1.6543612251060553e-24,0.0,3.308722450212111e-24,3.308722450212111e-24,0.0,0.0,1.6263032587282567e-19,2.815380485518682e-13,7.434787322411667e-14,2.8007308680716535e-08,0.0,0.0,0.0,4.235164736271502e-22,4.235164736271502e-22,2.524354896707238e-29,0.003433372292143135,2.7683498142256775e-11,3.7460710080465993e-13,7.0182046388895295e-06,5.293955920339377e-23,5.293955920339377e-23,5.293955920339377e-23,1.0587911840678754e-22,5.293955920339377e-23,2.0194839173657902e-28,0.0,1.8113156889905184e-11,0.0014548498813965146,2.6062669119039176e-13,1.9001795205800095e-11,1.4663558956323438e-06,0.0,1.6543612251060553e-24,8.271806125530277e-25,8.271806125530277e-25,0.0,0.0,1.6551528847278196e-13,4.316802314301957e-13,0.0010471127224531422,1.0108194072341417e-13,2.201952977095735e-13,1.34711446795088e-08
9,1.3188902247323924e-06,1.2867927889121844e-06,1.4295471836934908e-05,1.2785056324086318e-06,9.613940675724996e-11,1.748967657187265e-10,1.4368167151061417e-05,1.804146736000352e-05,2.3246125382766452e-10,1.7381722934274688e-05,6.121366047761536e-11,1.650228972167336e-05,1.306130653500111e-06,1.7552297921321914e-05,1.25585932226036e-06,2.406529201917229e-10,1.4112808005500635e-05,7.197664958865956e-11,1.243897349852145e-06,1.6554381996127036e-05,7.202265120032289e-11,1.2057559802347661e-06,1.206060136279268e-06,1.3464233390310228e-05,1.2538826717871595e-06,9.891508697704478e-11,1.2771954614981237e-06,2.1569348139257379e-10,1.394797423290278e-05,1.9192293354490657e-10,1.0587911840678754e-22,0.0,1.0554096095242052e-31,2.168404344971009e-19,4.0389678347315804e-28,1.1117372056198048e-21,1.6940658945086007e-21,0.0,0.0,7.888609052210118e-31,1.0842021724855044e-19,6.310887241768095e-30,2.168404344971009e-19,0.0,6.462348535570529e-27,0.0,3.1554436208840472e-30,2.168404344971009e-19,4.0389678347315804e-28,4.0389678347315804e-28,1.262177448353619e-29,5.9164567891575885e-31,6.310887241768095e-30,2.4233807008389483e-27,5.084455053182303e-32,4.336808689942018e-19,2.134054784097294e-05,8.470329472543003e-22,3.594872319580413e-11,4.353587507709018e-15,4.921264441678851e-15,0.0002693566728325009,1.8747951146311146e-12,1.5783737692181066e-13,1.8261202610605528e-11,0.0010237960496432988,2.4139815889651878e-18,7.017916099682028e-11,1.5881867761018131e-22,5.3299102117013387e-14,2.9885883565370562e-15,3.715651991520618e-05,1.8875800068065225e-14,1.7611356759553836e-15,1.6940658945086007e-21,1.6940658945086007e-21,1.6940658945086007e-21,1.6940658945086007e-21,1.6940658945086007e-21,4.0389678347315804e-28,2.632652201918266e-05,5.293955920339377e-23,5.293955920339377e-23,5.293955920339377e-23,5.293955920339377e-23,5.293955920339377e-23,4.0389678347315804e-28,4.423474337183117e-11,6.638774330811041e-07,2.0679515313825692e-25,0.0,2.0679515313825692e-25,1.0339757656912846e-25,1.0339757656912846e-25,6.310887241768095e-30,3.944304526105059e-31,4.336808689942018e-19,5.437200014243251e-14,4.008531473915936e-16,1.7105071646206767e-09,4.235164736271502e-22,4.235164736271502e-22,2.117582368135751e-22,0.0,0.0,3.1554436208840472e-30,0.0039974042232200895,3.830905315559839e-12,2.0981761524392182e-13,3.7367417361232585e-06,0.0,2.6469779601696886e-23,5.293955920339377e-23,0.0,2.6469779601696886e-23,4.0389678347315804e-28,9.860761315262648e-32,1.2373948179681164e-11,0.0019316884369152722,4.513305949799313e-15,6.77091866100238e-11,5.879749549529708e-07,0.0,0.0,4.1359030627651384e-25,0.0,8.271806125530277e-25,3.944304526105059e-31,5.3905749867722865e-14,4.2211334893961705e-15,0.003850106128414561,2.303636839237424e-14,7.27506645601653e-16,4.330453112234598e-09
