,Y4Z2,Y2Z4,Y3Z0,Y0Z3,Y3Z2,Y2Z3,Y1Z0,Y0Z1,Y1Z2,Y2Z1,Y5Z4,Y4Z5,Y1Z4,Y4Z1,Y5Z3,Y3Z5,Y5Z0,Y0Z5,Y3Z1,Y1Z3,Y0Z4,Y4Z0,Y0Z2,Y2Z0,Y5Z2,Y2Z5,Y1Z5,Y5Z1,Y4Z3,Y3Z4,X5Y0,X0Y2,X5Y1,X0Y1,standard_y,Y4,Y2,Y1,X4Y2,X3Y2,X2Y3,Y5,Y3,X3Y1,X2Y5,X2Y1,X1Y5,X1Y4,X1Y3,X3Y5,X0Y5,X1Y2,standard_x,Y4Y5,Y3Y5,Y3Y4,Y2Y5,Y2Y4,Y2Y3,Y1Y5,Y1Y4,Y1Y3,Y1Y2,Y0Y5,Y0Y4,Y0Y3,Y0Y2,Y0Y1,Y0,X5Z4,X5Z3,X5Z2,X5Z1,X5Z0,X5Y4,X5Y3,X5Y2,X5,X4Z5,X4Z3,X4Z2,X4Z1,X4Z0,X4Y5,X4Y3,X4Y1,X4Y0,X4X5,X4,X3Z5,X3Z4,X3Z2,X3Z1,X3Z0,X3Y4,X3Y0,X3X5,X3X4,X3,X2Z5,X2Z4,X2Z3,X2Z1,X2Z0,X2Y4,X2Y0,X2X5,X2X4,X2X3,X2,X1Z5,X1Z4,X1Z3,X1Z2,X1Z0,X1Y0,X1X5,X1X4,X1X3,X1X2,X1,X0Z5,X0Z4,X0Z3,X0Z2,X0Z1,X0Y4,X0Y3,X0X5,X0X4,X0X3,X0X2,X0X1,X0
0,0.9852826642769212,0.9852826642769212,0.9706289232878222,0.970628923287822,0.9611529205785536,0.9611529205785534,0.9279915658776743,0.9279915658776743,0.897761595776956,0.8977615957769558,0.5187268184044456,0.5187268184044456,0.50805127015022,0.5080512701502198,0.47255196028268975,0.47255196028268975,0.4647520580133595,0.4647520580133595,0.35577371098914057,0.35577371098914057,0.23810877570847339,0.2381087757084733,0.17302689004804397,0.1730268900480439,0.17169147629264714,0.17169147629264708,0.1615257859809165,0.16152578598091646,0.12275766603831818,0.12275766603831816,1.1102230246251565e-16,1.1102230246251565e-16,8.326672684688674e-17,7.28583859910259e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,1.3877787807814457e-17,1.3877787807814457e-17,6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0023813305016750783,0.0023890967079756202,0.970628923287822,0.970628923287822,0.8387946610335768,0.0023305873143526514,0.9279915658776741,0.9279915658776741,0.39136333014203145,0.0021768771041878812,0.34759396050766533,0.0012537112845783273,0.3867893527669706,0.0012279095430054675,0.47255196028268964,0.47255196028268964,0.4647520580133595,0.4647520580133594,0.35577371098914057,0.35577371098914057,0.06564484898189175,0.0005754853006849752,0.0643071707753329,0.0004195526709164331,0.3453476034456321,0.00041631458227194706,0.16152578598091635,0.1615257859809165,0.00029669310650667175,0.8352680305552702,0.0,2.168404344971009e-19,0.0,2.4608001183631933e-17,6.928051882182373e-17,1.0842021724855044e-19,0.0,5.551115123125783e-17,2.7755575615628914e-17,0.0,5.421010862427522e-20,4.163336342344337e-17,8.326672684688674e-17,8.326672684688674e-17,1.6263032587282567e-19,0.0,2.7755575615628914e-17,2.710505431213761e-20,2.7755575615628914e-17,0.0,0.0,1.3552527156068805e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,8.326672684688674e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0842021724855044e-19,1.0842021724855044e-19,2.168404344971009e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0842021724855044e-19,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.378976735658428e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.168404344971009e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,7.159580225669126e-05,7.182929683889524e-05,0.0018781453322311615,0.001884270506415194,0.0016230482778214917,5.7497167900687184e-05,0.5733750321743899,0.0018014991062313963,0.39136184277840724,6.544881635662178e-05,0.34759345786615764,3.769340927456852e-05,0.3867919810409643,3.6917667987825975e-05,0.009311538763192607,0.0009143775104447829,0.0062628960827132915,0.0009022177010180215,0.0006884142009300825,0.5691995015691884,0.00012743458945822477,8.411029768768327e-06,0.00012484010709987674,5.722823203012541e-05,0.34534912206283863,1.2516690349345838e-05,0.1615257859809165,0.1615257859809165,8.325739543369014e-06,0.001616230466601799,2.168404344971009e-19,0.0,0.0,9.27269466671944e-21,0.0,6.776263578034403e-21,6.776263578034403e-21,0.0,8.326672684688674e-17,0.0,1.3234889800848443e-23,0.0,0.0,1.0842021724855044e-19,0.0,1.6940658945086007e-21,2.8189256484623115e-18,4.235164736271502e-22,1.0842021724855044e-19,5.421010862427522e-20,5.421010862427522e-20,6.776263578034403e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6940658945086007e-21,0.0,5.082197683525802e-21,1.3234889800848443e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.74826215836082e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.617444900424222e-24,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0
3,5.570804298597738e-05,5.588972299810684e-05,2.689709335797532e-05,4.2790340303272064e-08,3.662450124926056e-05,9.533256355753557e-05,0.0005751570207029348,4.0910665188056565e-08,0.00039257861044274494,9.53092267526589e-05,0.34759345768671923,2.9328899152875326e-05,0.0003879945421960694,2.2202046657371565e-05,0.1697879380814758,2.06331633730898e-05,0.16726441779745616,2.0488673108642726e-08,2.670880032671546e-05,0.0005709709255171956,2.893941934418976e-09,2.208737765143586e-05,2.8350232457522276e-09,9.528843128434476e-05,0.3453491226049709,9.739122993881392e-06,0.00016202797964899569,0.1677692043856962,2.206062948414298e-05,3.6470655637454946e-05,0.0,0.0,0.0,2.88944681550306e-22,1.391167243442708e-17,1.6940658945086007e-21,6.776263578034403e-21,2.710505431213761e-20,2.220446049250313e-16,1.0339757656912846e-25,2.0679515313825692e-25,1.3877787807814457e-17,1.6940658945086007e-21,1.6543612251060553e-24,8.470329472543003e-22,0.0,1.207021949837378e-20,2.0679515313825692e-24,0.0,8.470329472543003e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.308722450212111e-24,0.0,0.0,0.0,0.0,0.0,1.6940658945086007e-21,1.6940658945086007e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.308722450212111e-24,2.0194839173657902e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8992705476874316e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0097419586828951e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,9.565573764862111e-07,8.210082866760226e-05,6.167608981921845e-06,1.208253725576134e-09,1.309848176774704e-05,0.00016947650446038097,7.082510404811369e-05,1.155178091105036e-09,6.816408400195411e-05,0.00016943501221700687,0.003346436213102059,5.036036687909658e-07,6.766424371328737e-05,3.812291234603206e-07,0.0016346244669252622,1.3066559448562774e-05,0.0016103294284702508,4.970848161904224e-10,6.124439240659919e-06,7.030962647600384e-05,4.949078655600976e-10,3.792604541877812e-07,4.946971069734602e-10,0.00016939804894527158,0.0033248289819612794,8.171614302641415e-05,6.757249751731487e-05,0.0016151884895168876,3.78801163345208e-07,1.3078533499893211e-05,8.077935669463161e-28,1.262177448353619e-29,0.0,2.5030998167673088e-23,9.695869928343912e-20,2.6469779601696886e-23,1.3552527156068805e-20,3.3881317890172014e-21,1.734723475976807e-18,5.169878828456423e-26,5.169878828456423e-26,1.0842021724855044e-19,1.2705494208814505e-21,5.169878828456423e-26,2.6469779601696886e-23,2.0679515313825692e-25,2.0679515313825692e-25,2.0194839173657902e-27,1.0339757656912846e-25,0.0,6.058451752097371e-28,4.1359030627651384e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0339757656912846e-25,0.0,0.0,0.0,0.0,0.0,1.6940658945086007e-21,6.617444900424222e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6940658945086007e-21,8.077935669463161e-28,3.2311742677852644e-27,9.860761315262648e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0389678347315804e-28,1.3552527156068805e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.734723475976807e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.503029159019881e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.930380657631324e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,7.990967770612428e-08,8.787631128610569e-06,1.6443991356629876e-07,8.018893017325012e-13,3.535816513634568e-07,1.85364593903604e-05,1.7385305646701313e-06,7.660337415177058e-13,1.6712370671139061e-06,1.8531857791250996e-05,1.0527256299704712e-05,7.974869866037552e-08,1.6590419796528312e-06,2.0466482100202113e-08,2.5459558836474203e-06,3.5239543844646564e-07,2.5082241502568277e-06,3.274651612933224e-13,1.6329694589395203e-07,1.725960652118657e-06,3.2464514844075067e-13,2.0360919324287752e-08,3.245102539335187e-13,1.8527759274863855e-05,1.0783597037516739e-05,8.706908190612478e-06,1.654603711944146e-06,2.51579204117467e-06,2.033624449557126e-08,3.530375849969598e-07,7.703719777548943e-34,7.703719777548943e-34,1.6155871338926322e-27,7.263389453168153e-25,2.003431443603433e-21,4.963083675318166e-24,1.6940658945086007e-21,1.0587911840678754e-22,1.6940658945086007e-21,0.0,0.0,2.117582368135751e-22,1.3234889800848443e-23,5.048709793414476e-29,0.0,8.077935669463161e-28,4.543838814073028e-28,3.549874073494553e-30,7.573064690121713e-29,0.0,1.925929944387236e-34,0.0,3.40123961092737e-06,7.971996705801187e-07,7.878765422954381e-13,5.7871010357567104e-15,3.014627597785456e-08,2.6998955006335336e-06,4.4418818693929576e-13,9.069627112838388e-12,5.370212788170538e-14,2.646903745467274e-13,1.1232885644204922e-12,2.2421442656014317e-18,1.3604456319051377e-20,3.518233886226359e-07,2.9302453777213814e-18,1.1120913006307551e-08,0.0,0.0,2.117582368135751e-22,2.6469779601696886e-23,0.0,0.0,2.117582368135751e-22,0.0,0.0,7.77208612560043e-07,4.1359030627651384e-25,8.271806125530277e-25,4.1359030627651384e-25,8.271806125530277e-25,8.271806125530277e-25,2.117582368135751e-22,7.888609052210118e-31,2.208810534618833e-29,6.018531076210112e-36,7.971996672861819e-07,1.2944144711582138e-08,3.308722450212111e-24,3.308722450212111e-24,0.0,6.617444900424222e-24,6.617444900424222e-24,0.0,0.0,8.798893291538403e-13,6.951773302905093e-15,5.709203796526586e-08,2.117582368135751e-22,2.117582368135751e-22,8.470329472543003e-22,4.235164736271502e-22,4.235164736271502e-22,0.0,0.0,3.01014140315492e-08,2.699895788880166e-06,5.203456690968585e-13,3.915184387343571e-06,1.3234889800848443e-23,6.617444900424222e-24,6.617444900424222e-24,1.9852334701272664e-23,1.3234889800848443e-23,7.521473186920259e-25,1.296347656865797e-11,6.039896492457844e-14,3.129569754385704e-13,5.9660729436376906e-12,1.932278177995736e-07,0.0,0.0,0.0,6.310887241768095e-30,0.0,1.504632769052528e-36,1.0587911840678754e-22,3.401947109265006e-18,2.1045553156711184e-20,3.518233886226879e-07,3.95750148887833e-18,1.1120913006646983e-08,1.6433257913522102e-13
6,1.119214673438169e-08,1.13817337892428e-07,2.9720247407164036e-17,1.9819705018521728e-16,6.393503359259372e-17,6.121218163933912e-08,7.960544329773888e-08,2.3063159004040706e-16,7.950449196376672e-08,6.007645761425971e-08,9.608706813691493e-09,9.61802669522709e-09,1.888868743097693e-08,1.0489786435853429e-08,4.0351927937234876e-11,2.7408039626147767e-16,1.0443637593066622e-10,5.793234109772683e-17,2.940107364313724e-17,7.932320950389772e-08,5.184980590742113e-17,1.0678981765261963e-08,1.9544970314504148e-16,6.043292684750157e-08,2.1368316343526755e-11,1.1265292561698752e-07,1.762737220969858e-08,6.51680960518947e-11,1.0946640919783523e-08,2.7765519468759347e-16,0.0,2.7550648847397363e-40,0.0,1.4208173763935644e-26,3.185937775650976e-24,0.0,0.0,3.308722450212111e-24,9.926167350636332e-24,8.271806125530277e-25,0.0,1.2278462217584005e-25,3.0814879110195774e-33,1.4923268125673572e-40,6.617444900424222e-24,9.860761315262648e-32,3.0814879110195774e-32,9.860761315262648e-32,2.0662986635548023e-40,0.0,1.3775324423698682e-40,9.860761315262648e-32,7.571430197026962e-08,0.03585331379007073,6.250935117212436e-17,1.076142704930999e-16,3.105286045943517e-08,2.601023131713425e-08,1.3711331545878776e-09,1.017731859697498e-16,3.431967129351106e-16,6.863345486680374e-24,1.98154751708016e-16,4.755061704908203e-25,2.928080843951963e-26,1.730996270885486e-17,7.450231695281454e-24,9.4196223206521e-10,4.930380657631324e-32,2.261821987449685e-26,0.0,0.0,0.0,0.0,0.0,1.232595164407831e-32,3.308722450212111e-24,5.049905365994626e-10,2.0679515313825692e-25,0.0,0.0,0.0,0.0,5.551115123125783e-17,6.162975822039155e-33,0.0,7.346839692639297e-40,0.03585331379007034,1.193859442181626e-09,0.0,6.162975822039155e-33,0.0,7.703719777548943e-34,7.703719777548943e-34,3.697785493223493e-32,2.465190328815662e-32,2.8183683424931756e-17,8.95860887413675e-17,3.48218490922475e-18,0.0,3.308722450212111e-24,0.0,6.617444900424222e-24,6.617444900424222e-24,0.0,5.510129769479473e-40,2.5280733823884338e-08,1.239066175440628e-08,1.3702803547578309e-09,6.253257281871958e-08,4.1359030627651384e-25,2.0679515313825692e-25,4.1359030627651384e-25,0.0,1.6543612251060553e-24,2.1937669571562684e-25,2.748406063154383e-16,3.711682804012815e-16,5.2191610613589255e-24,9.4144504653958e-16,1.2492860203351074e-08,7.703719777548943e-34,7.703719777548943e-34,0.0,0.0,6.162975822039155e-33,1.8367099231598242e-40,2.465190328815662e-32,9.013887796376426e-25,1.3971230808166733e-24,1.7309962708854858e-17,1.0068840504715074e-23,9.4196223206521e-10,3.9134633208904594e-17
7,1.8060759880459286e-06,0.0006218497408507779,1.3697277571485719e-08,2.379335138031209e-10,1.8150530968892643e-08,0.0005751342476734775,2.000071168151428e-05,2.842710305044402e-10,2.011989274775629e-05,0.0005834304918664696,2.9026008358764055e-08,1.7823453602920553e-06,1.994057260966997e-05,1.7627093442714866e-06,6.4373351281397755e-09,1.8579011624649593e-08,5.23701744155427e-09,3.1696908997286183e-10,1.3818020240436162e-08,1.969779760927306e-05,3.1320501032513626e-10,1.7803350139190542e-06,2.5030100184161027e-10,0.0005852845739487594,7.244809532217626e-09,0.0005515415558540063,2.032863472066047e-05,2.8041239429703917e-09,1.7616431481483974e-06,1.8272815503845037e-08,9.860761315262648e-32,5.048709793414476e-29,3.2311742677852644e-27,6.056189930100291e-23,1.0841897647763161e-19,0.0,1.0842021724855044e-19,0.0,2.6469779601696886e-23,0.0,0.0,1.2407709188295415e-24,0.0,0.0,2.117582368135751e-22,3.308722450212111e-24,0.0,1.6155871338926322e-27,0.0,8.077935669463161e-28,4.930380657631324e-32,8.271806125530277e-25,0.0023582296651669865,4.7346163794924025e-05,1.531134709387188e-11,6.227345805157854e-11,3.4690102670920397e-06,1.2071955800291742e-07,6.037994996792977e-06,3.287815060038296e-11,2.4206833127434092e-12,2.5674260033610564e-12,1.603490362158212e-09,6.597169680660335e-16,1.7362322918893585e-17,1.165078862093762e-08,8.000564897174819e-13,6.440396824123822e-07,0.0,1.0339757656912846e-25,0.0,8.271806125530277e-25,0.0,0.0,0.0,8.077935669463161e-28,0.0,8.909732775939188e-09,5.293955920339377e-23,0.0,0.0,5.293955920339377e-23,5.293955920339377e-23,0.0,3.2311742677852644e-27,3.2311742677852644e-27,0.0,4.7379045553943194e-05,6.372107601791986e-07,1.6543612251060553e-24,8.271806125530277e-25,2.481541837659083e-24,8.271806125530277e-25,8.271806125530277e-25,1.6155871338926322e-27,4.1359030627651384e-25,1.729985305505656e-11,5.85439062249602e-11,8.608517884302582e-09,0.0,2.168404344971009e-19,2.168404344971009e-19,0.0,0.0,2.6469779601696886e-23,1.0097419586828951e-28,3.451629348251232e-06,2.4086681405051815e-07,6.060833713077105e-06,0.002369986015663083,0.0,8.470329472543003e-22,4.235164736271502e-22,4.235164736271502e-22,4.235164736271502e-22,5.567313275527369e-24,3.222434820892237e-11,2.068068880845317e-12,2.4754561951721578e-12,4.748200672611757e-09,1.237670297615479e-05,0.0,0.0,0.0,1.0339757656912846e-25,0.0,0.0,4.1359030627651384e-25,6.685246078846804e-16,3.4208415716774043e-16,1.165078861709584e-08,5.82562347384692e-13,6.440396796629541e-07,6.59970538998013e-10
8,2.2876003988684882e-07,0.0031980149692011077,1.5665914838992004e-09,2.5400745612193547e-12,1.2070742339991152e-09,0.0031682876255162,5.014863577810263e-06,3.353858901537155e-12,5.068432833381304e-06,0.003217558601333045,3.71486043491229e-09,2.243005867347855e-07,4.894928769188205e-06,2.3482428842880733e-07,6.833992261809619e-10,1.1849224498345678e-09,6.375892970979657e-10,4.178761631393556e-12,1.5286727707417399e-09,4.868580096075411e-06,3.929928649006552e-12,2.385287957728902e-07,2.934403912920297e-12,0.003210485934711077,3.087451524722649e-09,0.0030434470282290583,5.035596393393083e-06,3.1989618992304313e-10,2.333289259796419e-07,1.1749377848177903e-09,1.925929944387236e-34,6.310887241768095e-30,2.524354896707238e-28,2.6463317253161315e-24,1.9852334701272664e-22,1.3234889800848443e-23,0.0,2.117582368135751e-22,0.0,0.0,4.235164736271502e-22,1.0339757656912846e-25,1.0339757656912846e-25,1.5777218104420236e-30,4.235164736271502e-22,0.0,0.0,7.573064690121713e-29,3.1554436208840472e-30,0.0,0.0,0.0,0.0008224187278326613,2.3303760922347704e-05,1.6084196894359188e-12,5.890977043946883e-12,4.001989377123426e-06,1.7445956670851384e-07,1.6149544566378787e-06,1.31764279722503e-12,2.403243009664005e-13,1.2403497475948923e-13,2.6774430624585224e-08,2.0223462005983267e-18,4.046728747462494e-19,2.6239377930637973e-08,3.012996227344089e-14,5.1023673173636016e-08,0.0,0.0,0.0,1.0339757656912846e-25,0.0,0.0,0.0,0.0,0.0,8.627659884875699e-10,0.0,0.0,0.0,6.617444900424222e-24,6.617444900424222e-24,1.734723475976807e-18,0.0,2.524354896707238e-29,0.0,2.329569773320172e-05,5.830904988605406e-08,1.6543612251060553e-24,0.0,1.6543612251060553e-24,1.6543612251060553e-24,1.6543612251060553e-24,4.0389678347315804e-28,0.0,1.82701159819986e-12,5.41583148930137e-12,1.6448502335948656e-08,5.421010862427522e-20,5.421010862427522e-20,0.0,5.421010862427522e-20,5.421010862427522e-20,2.6469779601696886e-23,6.310887241768095e-30,3.974067729513297e-06,3.2889321365263114e-07,1.6164564328187262e-06,0.0008184034397176734,2.117582368135751e-22,6.352747104407253e-22,2.117582368135751e-22,2.117582368135751e-22,2.117582368135751e-22,5.941321685275341e-24,1.3701943468645888e-12,2.1238601166473962e-13,1.191505169005022e-13,4.220256633963164e-08,3.941406084420354e-06,0.0,0.0,1.6155871338926322e-27,8.077935669463161e-28,0.0,0.0,0.0,2.091136670574725e-18,6.435785068049543e-19,2.623937793055489e-08,7.181276005204865e-14,5.1023673158384605e-08,1.2755665933363537e-11
9,2.592976927156046e-05,0.00051177936648941,3.922904840873084e-08,7.24974955011836e-13,3.8892452669613056e-08,0.0001029877566570567,1.8908437810197664e-06,1.0914087328497596e-12,1.9251834859932274e-06,4.251115782832063e-05,3.786971046054053e-07,2.5280263039680554e-05,1.810295291936041e-06,2.4746716061315467e-05,1.229632911983781e-07,3.998875560527049e-08,1.173265584231857e-07,1.7113714222674119e-12,3.664740462549727e-08,1.813066275044812e-06,1.450525965520183e-12,2.5313661732708217e-05,1.0211391113062955e-12,0.00033529720707680386,1.5870462227056937e-07,0.0017862038901495976,1.871401717304414e-06,8.450763272655767e-08,2.4456821188731236e-05,3.776781045410781e-08,0.0,5.048709793414476e-29,9.693522803355793e-27,4.560802478978901e-24,2.382279154410761e-22,0.0,0.0,2.117582368135751e-22,5.293955920339377e-23,8.470329472543003e-22,4.235164736271502e-22,1.9852334701272664e-23,6.617444900424222e-24,1.262177448353619e-29,0.0,1.6543612251060553e-23,3.2311742677852644e-27,4.0389678347315804e-28,7.573064690121713e-29,1.0097419586828951e-28,0.0,3.308722450212111e-24,3.95350021684222e-05,6.951921655169054e-05,2.0785796104248623e-12,2.8323814768281828e-12,8.939430700048588e-07,4.336085107754862e-07,3.3279679124777264e-06,6.541458205305842e-11,1.3672950712994274e-11,1.4682907554466015e-13,3.289328332274194e-07,1.3299947694488828e-16,4.106618504413777e-17,2.1122159470517808e-07,7.334889849943301e-14,8.598876284682462e-08,1.0097419586828951e-28,4.1359030627651384e-24,6.617444900424222e-24,6.617444900424222e-24,0.0,0.0,0.0,5.048709793414476e-29,0.0,7.781990880353253e-08,2.117582368135751e-22,0.0,0.0,2.117582368135751e-22,2.117582368135751e-22,0.0,0.0,0.0,0.0,7.061293207315979e-05,3.4132477010852157e-06,0.0,2.6469779601696886e-23,0.0,0.0,0.0,5.048709793414476e-29,0.0,2.4160712634665086e-12,3.639670356644802e-13,3.029913896495121e-07,5.421010862427522e-20,2.710505431213761e-20,1.0842021724855044e-19,5.421010862427522e-20,5.421010862427522e-20,0.0,1.0097419586828951e-28,8.904521266207419e-07,3.9287998598158117e-07,3.3298996614011747e-06,4.432988986551055e-05,5.293955920339377e-23,5.293955920339377e-23,1.0587911840678754e-22,5.293955920339377e-23,1.5881867761018131e-22,7.835597599379266e-24,6.476935318779167e-11,1.241583239984184e-11,2.783258306352896e-13,3.410782759160753e-07,1.7624580940051685e-06,0.0,0.0,0.0,4.0389678347315804e-28,0.0,6.162975822039155e-33,3.308722450212111e-24,1.3603459957166985e-16,1.7854068268084365e-17,2.1122159470460014e-07,1.9627309123369088e-13,8.598876284311975e-08,6.799548998398677e-12
