,Y0Z2,Y2Z0,Y2Z4,Y4Z2,Y1Z4,Y4Z1,Y3Z0,Y0Z3,Y4Z3,Y3Z4,Y1Z3,Y3Z1,Y5Z0,Y0Z5,Y2Z1,Y1Z2,Y5Z4,Y4Z5,Y2Z5,Y5Z2,Y4Z0,Y0Z4,Y0Z1,Y1Z0,Y1Z5,Y5Z1,Y3Z2,Y2Z3,Y5Z3,Y3Z5,standard_y,Y3,X4Y2,X1Y5,X1Y3,Y2,X5Y4,X4Y3,X3Y2,X1Y0,Y5,Y1,X3Y0,X4Y1,Y0,X5Y0,X4Y0,X3Y5,X3Y1,X2Y5,X2Y0,X1Y4,X0Y5,X0Y1,standard_x,Y4Y5,Y4,Y3Y5,Y3Y4,Y2Y5,Y2Y4,Y2Y3,Y1Y5,Y1Y4,Y1Y3,Y1Y2,Y0Y5,Y0Y4,Y0Y3,Y0Y2,Y0Y1,X5Z4,X5Z3,X5Z2,X5Z1,X5Z0,X5Y3,X5Y2,X5Y1,X5,X4Z5,X4Z3,X4Z2,X4Z1,X4Z0,X4Y5,X4X5,X4,X3Z5,X3Z4,X3Z2,X3Z1,X3Z0,X3Y4,X3X5,X3X4,X3,X2Z5,X2Z4,X2Z3,X2Z1,X2Z0,X2Y4,X2Y3,X2Y1,X2X5,X2X4,X2X3,X2,X1Z5,X1Z4,X1Z3,X1Z2,X1Z0,X1Y2,X1X5,X1X4,X1X3,X1X2,X1,X0Z5,X0Z4,X0Z3,X0Z2,X0Z1,X0Y4,X0Y3,X0Y2,X0X5,X0X4,X0X3,X0X2,X0X1,X0
0,0.8474337369372327,0.8474337369372326,0.8357651039198698,0.8357651039198697,0.7887233511355134,0.7887233511355132,0.7637746189766139,0.7637746189766139,0.7622800824579419,0.7622800824579419,0.651592972722763,0.6515929727227628,0.49543508709194095,0.49543508709194095,0.4494910647887381,0.4494910647887381,0.4453871940548014,0.4453871940548014,0.43276706790505337,0.4327670679050533,0.2550690257394217,0.2550690257394217,0.13436424411240122,0.1343642441124012,0.09385958677423492,0.09385958677423481,0.028347476522006365,0.028347476522006355,0.002106053351110665,0.002106053351110644,1.249000902703301e-16,1.1102230246251565e-16,1.1102230246251565e-16,8.326672684688674e-17,8.326672684688674e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.204170427930421e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.0816681711721685e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,6.938893903907228e-18,3.469446951953614e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5.868038199502797e-05,5.887175566283571e-05,5.8061128374854175e-05,0.5815252284337104,0.7887233511355132,0.788723351135513,0.735519291304392,5.288742286994205e-05,0.7622800824579419,0.7622800824579419,0.6515929727227627,0.6515929727227625,0.06407481063448492,3.430630490280842e-05,3.122642748978785e-05,0.31556359713993243,0.4453871940548013,0.4453871940548013,3.0064600888688964e-05,0.06105751345516793,0.577979265170423,1.766220438613184e-05,9.304025586100642e-06,0.31366566470442503,0.09385958677423491,0.0938595867742349,0.732944348172063,1.969317055387824e-06,0.0021060533511107005,0.0021060533511105717,6.245258623400682e-17,5.551115123125783e-17,6.776263578034403e-21,3.469446951953614e-18,2.7755575615628914e-17,0.0,0.0,5.551115123125783e-17,6.776263578034403e-21,2.0117032497289633e-21,6.938893903907228e-18,0.0,8.470329472543003e-22,1.3877787807814457e-17,2.541098841762901e-21,1.6940658945086007e-21,2.541098841762901e-21,0.0,0.0,0.0,0.0,8.326672684688674e-17,4.235164736271502e-22,1.0587911840678754e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.776263578034403e-21,3.3881317890172014e-21,1.6940658945086007e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.082197683525802e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3881317890172014e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,4.0490210377124575e-05,4.062226064344415e-05,1.858635138234457e-05,0.0008854124409465383,0.0011969822308230905,0.0012008859354689246,0.7355192912686727,3.649299485625958e-05,0.0011606242272324389,0.1128059875414483,0.0009888704435534546,0.10820829486685418,0.06407481008917117,2.36717869848596e-05,1.8386006821641135e-05,0.0004789055854941455,0.3518328238860964,0.0006781328540715207,2.0744957232733206e-05,0.06105751407944737,0.0008800134683488593,5.788126234748618e-06,5.72761906277714e-06,0.0004760252466317025,0.0001424431740221854,0.35007927821597296,0.7329443491344672,1.3588538308879565e-06,0.002106053351110692,0.002106053351110704,2.7823761767882885e-17,0.0,9.926167350636332e-24,6.776263578034403e-21,5.421010862427522e-20,0.0,0.0,1.0842021724855044e-19,1.6940658945086007e-21,5.169878828456423e-26,2.7755575615628914e-17,6.776263578034403e-20,8.470329472543003e-22,0.0,4.235164736271502e-22,1.2705494208814505e-21,0.0,2.7755575615628914e-17,5.421010862427522e-20,0.0,2.7755575615628914e-17,1.3877787807814457e-17,1.6940658945086007e-21,3.360421238496675e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.710505431213761e-20,0.0,0.0,0.0,0.0,0.0,0.0,1.3552527156068805e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1359030627651384e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,8.805025073152588e-11,1.9467105563077306e-06,9.214210083498721e-07,4.92942372096757e-05,2.894492574876764e-05,2.90393235085749e-05,3.2158518166807475e-05,7.935788224140936e-11,4.9276675807040165e-05,4.932092533435695e-06,3.538607863653328e-05,4.7311426946657615e-06,0.06197560236656133,5.147680784731783e-11,9.114924117195842e-07,3.533793742697817e-05,0.3518327155096439,1.6398326226950538e-05,1.0284355764590593e-06,0.05896513128344036,4.925461789636695e-05,1.2586877390528217e-11,1.2455344858060664e-11,3.53457655222774e-05,3.4445015049687124e-06,0.3500797924893221,3.2045936083253536e-05,1.9399451507999035e-06,0.06176046901315241,9.208127612549829e-08,2.7757481439760236e-17,0.0,6.462348535570529e-27,2.117582368135751e-22,5.169878828456423e-26,2.117582368135751e-22,3.3881317890172014e-21,2.0679515313825692e-25,6.462348535570529e-27,2.465190328815662e-32,2.7755575615628914e-17,1.6940658945086007e-21,1.6543612251060553e-23,0.0,0.0,1.6155871338926322e-27,1.9721522630525295e-31,0.0,2.5849394142282115e-26,1.0587911840678754e-22,0.0,2.7755575615628914e-17,3.2311742677852644e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6940658945086007e-21,1.0587911840678754e-22,1.6940658945086007e-21,0.0,0.0,0.0,0.0,0.0,0.0,2.117582368135751e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0339757656912846e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2311742677852644e-27,3.2311742677852644e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.462348535570529e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.944304526105059e-31,8.271806125530277e-24,1.6940658945086007e-21,0.0,0.0,0.0,0.0,0.0,0.0
4,5.5370657994115176e-11,1.9268240607278397e-06,1.0260359350327854e-07,1.574047049045661e-07,1.955554877113716e-05,9.272739380405267e-08,2.0431696989794203e-05,4.9904436616813046e-11,1.5734862841048494e-07,3.0752590899806974e-06,2.7124633599511358e-05,2.947776535968839e-06,0.00025733379103855817,2.448184524741254e-11,1.0913257799540025e-07,2.708773172936545e-05,0.0014608723922206312,5.23625852828411e-08,1.0889390923239859e-07,0.0002448337764029576,1.5727819384237003e-07,2.4350537574920244e-11,2.4328366042364393e-11,2.709373223086542e-05,1.947462729271919e-05,0.0014535939427931474,2.0360168724540322e-05,1.920127767959568e-06,0.0002564405190160245,3.0648550463862782e-06,1.1255612192690272e-19,3.3881317890172014e-21,2.524354896707238e-29,3.5155176033503676e-24,2.5849394142282115e-26,1.0587911840678754e-22,3.3881317890172014e-21,0.0,1.6155871338926322e-27,1.7881055827420243e-32,1.0842021724855044e-19,8.470329472543003e-22,1.0587911840678754e-22,1.0842021724855044e-19,1.6155871338926322e-27,3.1554436208840472e-30,1.925929944387236e-34,0.0,2.5849394142282115e-26,0.0,0.0,0.0,0.0,1.0833355937178202e-32,0.0,0.0,6.617444900424222e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.926167350636332e-24,4.1359030627651384e-25,3.308722450212111e-24,0.0,0.0,0.0,0.0,0.0,0.0,1.6940658945086007e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0389678347315804e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6155871338926322e-27,1.6155871338926322e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6155871338926322e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.117582368135751e-22,8.470329472543003e-22,0.0,0.0,0.0,0.0,0.0,0.0
5,1.4185059859683227e-13,1.8773577443206524e-07,9.615266960860367e-09,1.309424637086398e-10,3.326150339794573e-08,1.200712648591088e-10,5.41611696081624e-07,1.2767276633675878e-13,1.3089543404302864e-10,8.1080175804278e-08,4.632445890085729e-08,7.775192673910013e-08,4.1163116033658555e-07,6.241846938319679e-14,1.0245860471727352e-08,4.626117027232357e-08,3.5950084059880912e-06,1.1985262287462654e-10,1.0823560236232086e-08,3.9171955310888596e-07,1.308363292036501e-10,6.175326871873423e-14,6.16976252858397e-14,4.627146851726811e-08,3.298793236635849e-08,3.6054573507334506e-06,5.397164169875148e-07,1.8708364987367206e-07,4.102022786455811e-07,8.053392777276897e-08,4.136032372844722e-22,0.0,1.5407439555097887e-33,3.2311742677852644e-27,3.1554436208840472e-30,6.617444900424222e-24,0.0,6.162975822039155e-33,6.310887241768095e-30,1.4142666408330647e-38,4.235164736271502e-22,3.308722450212111e-24,0.0,2.117582368135751e-22,6.310887241768095e-30,0.0,0.0,0.0,1.1832913578315177e-30,0.0,2.6469779601696886e-23,2.117582368135751e-22,4.81482486096809e-35,1.212228549285484e-38,2.2988710369256598e-07,1.1779794218878076e-08,1.2924697071141057e-26,7.884776385514602e-13,5.625242968330906e-18,3.3097366583024363e-13,3.0858787987998846e-18,2.179232456122069e-14,2.331535487143607e-11,1.772056454289988e-07,2.1239889519964857e-15,3.093080708268671e-16,1.2927003468187398e-19,6.840214039594646e-24,2.0687488006731187e-08,4.7900773449072315e-08,1.1589435714965257e-21,1.3234889800848443e-23,0.0,6.617444900424222e-24,1.3234889800848443e-23,1.3234889800848443e-23,0.0,2.0194839173657902e-28,0.0,1.975233164988061e-07,3.2311742677852644e-27,3.2311742677852644e-27,6.462348535570529e-27,3.2311742677852644e-27,3.2311742677852644e-27,6.617444900424222e-24,1.1779794218516604e-08,3.312633560274626e-11,3.308722450212111e-24,3.308722450212111e-24,0.0,0.0,1.6543612251060553e-24,1.232595164407831e-32,1.3864882458043395e-12,2.095021601307241e-17,4.101992680037749e-08,1.6543612251060553e-24,1.6543612251060553e-24,8.271806125530277e-25,3.308722450212111e-24,1.6543612251060553e-24,3.0814879110195774e-33,6.310887241768095e-30,1.9721522630525295e-31,4.326683705811943e-13,7.43516803956578e-18,2.235361210312918e-14,1.554074455617715e-08,4.1359030627651384e-25,2.0679515313825692e-25,0.0,2.0679515313825692e-25,8.271806125530277e-25,3.944304526105059e-31,2.3277161098903096e-11,1.7720564543171773e-07,6.088830942841905e-15,1.7719676369168227e-15,6.851502985776743e-09,0.0,1.5777218104420236e-30,1.5777218104420236e-30,2.3665827156630354e-30,0.0,0.0,6.617444900424222e-24,0.0,2.1682393668138255e-19,7.467196915345243e-24,2.068748800673646e-08,4.790077344907389e-08,2.017733475478327e-21,2.437181994164271e-14
6,2.298705015567078e-16,1.2264793721154039e-08,3.1354640485682665e-10,1.4875373105125908e-13,3.036437948375806e-08,1.3757600057427465e-13,1.3223872266692104e-08,2.0690063127735726e-16,1.4866300974417591e-13,2.1690099696232968e-09,4.1843330892908866e-08,1.678184168123967e-09,1.3403241919195132e-09,1.0257163919198449e-16,7.259502302643743e-10,4.16239287861536e-08,2.2212602552328024e-09,1.3597546858993682e-13,9.549767531896764e-10,1.1350370096962766e-09,1.48370413761603e-13,9.518727663516661e-17,9.8084473847192e-17,4.164789759025348e-08,2.8885082716335727e-08,2.2874647281073174e-08,1.3085492438340783e-08,1.2095204597905426e-08,1.3220355136832167e-09,1.7912451590352356e-09,1.6543738592064905e-24,4.1359030627651384e-25,0.0,9.466330862652142e-30,2.465190328815662e-32,1.2407709188295415e-24,0.0,1.88079096131566e-37,1.232595164407831e-32,1.477977516292671e-40,0.0,3.308722450212111e-24,0.0,4.1359030627651384e-25,1.232595164407831e-32,1.4693679385278594e-39,0.0,9.860761315262648e-32,2.465190328815662e-32,9.860761315262648e-32,8.271806125530277e-25,8.271806125530277e-25,1.4693679385278594e-39,1.8976944323272403e-40,4.7775332003874914e-08,1.0330924990392354e-08,1.262177448353619e-29,5.296300237143453e-16,7.501990279714563e-23,3.5119724368570374e-15,9.436884663381339e-23,3.47493964973578e-17,2.2377413694730816e-14,3.494593543043374e-08,4.6237411403323213e-17,1.8369480795017642e-17,5.401655530394011e-23,1.0531516380613317e-29,1.3300024599266373e-09,1.159112153124733e-09,1.696822967409134e-24,3.308722450212111e-24,1.6543612251060553e-24,8.271806125530277e-25,3.308722450212111e-24,3.308722450212111e-24,4.930380657631324e-32,0.0,3.1554436208840472e-30,4.36285655490273e-08,3.1554436208840472e-30,0.0,0.0,0.0,0.0,0.0,1.0330924990376347e-08,3.138579478060746e-14,2.0679515313825692e-25,1.0339757656912846e-25,2.5849394142282115e-26,0.0,2.5849394142282115e-26,3.76158192263132e-37,8.026580251795683e-16,4.690783372250971e-22,1.0000802305895663e-09,0.0,2.0679515313825692e-25,5.169878828456423e-26,0.0,0.0,0.0,6.162975822039155e-33,1.232595164407831e-32,2.697846719046612e-15,4.134682042549654e-22,3.561536202450251e-17,1.0153793238967012e-09,4.1359030627651384e-25,2.0679515313825692e-25,4.1359030627651384e-25,2.0679515313825692e-25,4.1359030627651384e-25,0.0,2.0958663532613823e-14,3.4945935430436445e-08,1.3396243948603012e-16,1.0451935617660701e-16,6.162194584397026e-09,0.0,3.0814879110195774e-33,6.162975822039155e-33,0.0,0.0,0.0,4.1359030627651384e-25,0.0,3.372928549883604e-23,1.1837865688918104e-29,1.3300024599266373e-09,1.159112153124733e-09,2.943531377356542e-24,3.914207511716881e-17
7,2.5379233232168253e-09,4.072839547815787e-09,1.1169307043972785e-11,2.9038745598548847e-09,1.8818654105448574e-08,2.954655999937694e-09,1.3313575809413007e-08,2.536957879959095e-09,2.901246536198577e-09,2.3550370479552567e-09,2.7256826530357247e-08,1.4682751755143913e-09,3.73810918972903e-09,1.1405474148644058e-09,2.9057354074411846e-10,2.6991447847592515e-08,8.999138069627223e-09,2.8996314261069243e-09,4.27941073550357e-10,2.845087882743903e-09,2.8915114784406298e-09,9.999119557441665e-10,1.062898536859365e-09,2.7008361320754495e-08,1.710802860749087e-08,2.8592337642386787e-08,1.3082048280870566e-08,3.974036846916379e-09,3.64984433637129e-09,1.6292853791364296e-09,1.2407709188295415e-24,8.271806125530277e-25,3.0814879110195774e-33,5.169878828456423e-26,0.0,2.0679515313825692e-25,1.6543612251060553e-24,0.0,4.1359030627651384e-25,1.668336814325443e-32,3.308722450212111e-24,8.271806125530277e-25,8.271806125530277e-25,2.0679515313825692e-25,2.0679515313825692e-25,0.0,0.0,2.465190328815662e-32,1.8488927466117464e-32,4.930380657631324e-32,0.0,1.0339757656912846e-24,9.860761315262648e-32,1.5672254922451132e-32,1.0064128277043541e-07,2.720605556874953e-08,4.1359030627651384e-25,6.127893415471786e-16,1.0276895470437367e-16,1.126704450503225e-15,3.434973918188867e-17,1.4347736165665909e-08,1.0714157645766682e-08,3.747435352353741e-08,3.0372166045165376e-16,1.411808200267341e-16,1.3217097248221652e-16,4.756813703424616e-17,6.194438484544555e-09,3.1657713314664525e-09,2.751159942761099e-16,0.0,8.271806125530277e-25,1.6543612251060553e-24,6.617444900424222e-24,3.308722450212111e-24,4.930380657631324e-32,2.465190328815662e-32,5.169878828456423e-26,4.498148331313282e-08,1.6543612251060553e-24,8.271806125530277e-25,8.271806125530277e-25,1.6543612251060553e-24,1.6543612251060553e-24,2.481541837659083e-24,2.7206055326842572e-08,1.0762202977617743e-08,2.0679515313825692e-25,0.0,3.101927297073854e-25,4.1359030627651384e-25,0.0,1.5407439555097887e-33,1.1009975490572937e-15,1.9894757334024326e-16,3.756499470028326e-09,4.1359030627651384e-25,0.0,6.203854594147708e-25,0.0,4.1359030627651384e-25,3.0814879110195774e-33,3.101927297073854e-25,3.697785493223493e-32,9.90388155562249e-16,5.485844895418443e-17,1.4347736156199603e-08,6.708772857083855e-09,0.0,2.481541837659083e-24,8.271806125530277e-25,1.6543612251060553e-24,1.6543612251060553e-24,1.232595164407831e-32,1.0714155691408221e-08,3.747435374093968e-08,1.809827748328441e-16,1.4450831351581423e-16,1.9701371301232717e-08,0.0,8.271806125530277e-25,1.0339757656912846e-24,1.0339757656912846e-24,8.271806125530277e-25,1.232595164407831e-32,0.0,4.1359030627651384e-25,5.457754026650977e-16,4.7703499045254085e-17,6.194438347211788e-09,3.165771308251243e-09,4.2899300804594336e-16,1.473095285133996e-08
8,2.6110177868014185e-09,7.359787577403908e-09,1.7853946492067636e-10,2.901764107988555e-09,2.0572510396550105e-08,2.982340101047531e-09,6.591005852012339e-09,2.61135973379967e-09,2.90248429333538e-09,1.3412552073225317e-09,2.8699960787951313e-08,6.459480486112848e-10,2.6055030504407614e-09,1.1926937997270816e-09,5.606294653090303e-10,2.8324486264675878e-08,5.929932790439933e-09,2.910742752275652e-09,8.965710165387894e-10,1.8925772921707736e-09,2.872447055745349e-09,9.577523208818514e-10,1.0635424306196705e-09,2.8349315272141868e-08,1.7971902151763653e-08,2.469733364995926e-08,6.430133939491206e-09,7.106320443918582e-09,2.518420921930569e-09,7.676465258509445e-10,0.0,6.203854594147708e-25,6.162975822039155e-32,2.0679515313825692e-25,1.232595164407831e-32,2.0679515313825692e-25,3.308722450212111e-24,0.0,4.1359030627651384e-25,6.018531076210112e-34,0.0,8.271806125530277e-25,0.0,8.271806125530277e-25,4.1359030627651384e-25,4.930380657631324e-32,4.930380657631324e-32,9.860761315262648e-32,1.232595164407831e-32,0.0,5.169878828456423e-25,4.1359030627651384e-25,1.9721522630525295e-31,1.509447593913496e-32,5.057132900188875e-08,2.4520405939377214e-09,8.271806125530277e-25,1.9404980116352768e-16,1.0012991321449524e-16,1.5092297514507037e-15,1.4242988823832295e-16,2.8598885572629874e-08,2.041996392295546e-08,2.703604705328232e-08,2.7304563300109216e-16,3.6740150457162485e-16,1.9931305670328793e-16,1.0247634289416734e-16,1.6067427268295186e-08,1.4204392065507009e-08,6.372665900909208e-16,0.0,1.6543612251060553e-24,1.6543612251060553e-24,3.308722450212111e-24,2.481541837659083e-24,9.860761315262648e-32,1.9721522630525295e-31,4.1359030627651384e-25,3.4798496339338397e-08,1.6543612251060553e-24,0.0,3.308722450212111e-24,1.6543612251060553e-24,1.6543612251060553e-24,3.308722450212111e-24,2.452041937599947e-09,2.1529541508967795e-08,0.0,8.271806125530277e-25,8.271806125530277e-25,1.6543612251060553e-24,4.1359030627651384e-25,2.465190328815662e-32,2.301856843284571e-17,1.952449730720752e-16,1.442873565707315e-08,1.6543612251060553e-24,1.6543612251060553e-24,0.0,0.0,2.481541837659083e-24,2.465190328815662e-32,6.203854594147708e-25,4.3140830754274083e-32,9.200548713707097e-16,1.980353227712443e-16,2.8598885572822637e-08,1.6304292197945074e-08,4.1359030627651384e-25,4.1359030627651384e-25,8.271806125530277e-25,2.0679515313825692e-25,4.1359030627651384e-25,4.930380657631324e-32,2.0419964685593495e-08,2.7036046631169955e-08,4.1763288915857844e-16,4.657972487821414e-16,3.5422633298351064e-09,1.6543612251060553e-24,1.6543612251060553e-24,2.481541837659083e-24,2.481541837659083e-24,1.6543612251060553e-24,0.0,0.0,4.1359030627651384e-25,7.216619241693826e-16,1.0143204848919493e-16,1.606742715639923e-08,1.4204391969385713e-08,9.398061582586206e-16,2.956499264740602e-08
9,2.7457620213958716e-09,6.424987249613506e-09,2.9428641327512026e-10,3.0047325453108047e-09,1.939646042899714e-08,3.0908402186604643e-09,7.877623594560753e-09,2.743436154222721e-09,3.0001488434012906e-09,1.6581135882079126e-09,2.7463491421145437e-08,6.28181929509378e-10,3.361850852779987e-09,1.2564351993254927e-09,5.199120006546009e-10,2.6968389494609354e-08,6.877184876048334e-09,2.988371742799359e-09,8.790641722785797e-10,2.2207216762726644e-09,2.981192688398717e-09,9.814916336896093e-10,1.1137780009045204e-09,2.698044227291732e-08,1.6185688959927196e-08,2.490554056225774e-08,7.632105487662605e-09,6.13935573536891e-09,3.216913260804995e-09,8.016134483318339e-10,3.7223127564886245e-24,8.271806125530277e-25,0.0,2.5849394142282115e-26,3.697785493223493e-32,0.0,3.308722450212111e-24,6.162975822039155e-33,0.0,8.08890576642639e-33,0.0,3.308722450212111e-24,8.271806125530277e-25,2.0679515313825692e-25,4.1359030627651384e-25,1.9721522630525295e-31,4.930380657631324e-32,4.930380657631324e-32,1.0785207688568521e-32,0.0,0.0,0.0,1.9721522630525295e-31,3.490748024201865e-33,1.1566956818487403e-07,2.7976099642338542e-08,0.0,3.5998850448934783e-16,7.681401413144953e-17,1.6574657004137125e-15,7.563848206188762e-17,1.9062955689104477e-08,1.3752310514812857e-08,3.643859812637619e-08,2.61966596214082e-16,2.0098074900522182e-16,1.4053090072377773e-16,6.834725848829435e-17,7.906916736548209e-09,6.830311362610153e-09,3.838391101899599e-16,6.617444900424222e-24,0.0,8.271806125530277e-25,0.0,8.271806125530277e-25,1.232595164407831e-32,7.395570986446986e-32,5.169878828456423e-26,4.350973124140438e-08,8.271806125530277e-25,0.0,1.6543612251060553e-24,8.271806125530277e-25,1.6543612251060553e-24,2.481541837659083e-24,2.7976099301751355e-08,1.4249757236230766e-08,4.1359030627651384e-25,8.271806125530277e-25,6.203854594147708e-25,4.1359030627651384e-25,4.1359030627651384e-25,1.8488927466117464e-32,7.556054231743371e-16,1.5522796714279992e-16,7.392316372468945e-09,0.0,0.0,1.2407709188295415e-24,8.271806125530277e-25,1.2407709188295415e-24,6.162975822039155e-33,1.0339757656912846e-25,6.162975822039155e-33,1.3934592573653222e-15,1.1364913444934377e-16,1.9062955687054197e-08,8.791038619695337e-09,8.271806125530277e-25,1.6543612251060553e-24,1.6543612251060553e-24,8.271806125530277e-25,2.481541837659083e-24,2.465190328815662e-32,1.3752308647232763e-08,3.643859842500039e-08,5.189647839327188e-17,1.5799164464496122e-16,2.1802810963232367e-08,1.6543612251060553e-24,0.0,0.0,0.0,0.0,0.0,4.1359030627651384e-25,0.0,5.857790227825613e-16,6.839478562182189e-17,7.906916637903562e-09,6.830311306148107e-09,5.965040161731073e-16,1.992391375184223e-08
