,Y3Z2,Y2Z3,Y3Z0,Y0Z3,Y2Z1,Y1Z2,Y1Z3,Y3Z1,Y5Z1,Y1Z5,Y3Z5,Y5Z3,Y4Z1,Y1Z4,Y5Z2,Y2Z5,Y4Z0,Y0Z4,Y5Z0,Y0Z5,Y4Z2,Y2Z4,Y2Z0,Y0Z2,Y1Z0,Y0Z1,Y4Z5,Y5Z4,Y4Z3,Y3Z4,standard_y,Y5,Y3,X4Y3,X3Y2,Y4,X2Y1,Y1,X5Y2,X2Y5,X3Y0,X2Y0,X1Y4,X0Y1,Y0,X5Y4,X5Y0,X4Y1,X3Y4,X1Y5,X3Y1,X1Y2,X5Y1,X1Y0,standard_x,Y4Y5,Y3Y5,Y3Y4,Y2Y5,Y2Y4,Y2Y3,Y2,Y1Y5,Y1Y4,Y1Y3,Y1Y2,Y0Y5,Y0Y4,Y0Y3,Y0Y2,Y0Y1,X5Z4,X5Z3,X5Z2,X5Z1,X5Z0,X5Y3,X5,X4Z5,X4Z3,X4Z2,X4Z1,X4Z0,X4Y5,X4Y2,X4Y0,X4X5,X4,X3Z5,X3Z4,X3Z2,X3Z1,X3Z0,X3Y5,X3X5,X3X4,X3,X2Z5,X2Z4,X2Z3,X2Z1,X2Z0,X2Y4,X2Y3,X2X5,X2X4,X2X3,X2,X1Z5,X1Z4,X1Z3,X1Z2,X1Z0,X1Y3,X1X5,X1X4,X1X3,X1X2,X1,X0Z5,X0Z4,X0Z3,X0Z2,X0Z1,X0Y5,X0Y4,X0Y3,X0Y2,X0X5,X0X4,X0X3,X0X2,X0X1,X0
0,0.842263936662764,0.842263936662764,0.5972608902461212,0.5972608902461211,0.4640985560689671,0.4640985560689671,0.41756796994001877,0.4175679699400187,0.391677209458306,0.3916772094583059,0.23988709650593898,0.23988709650593895,0.2133291448974307,0.2133291448974307,0.18758620471677123,0.18758620471677123,0.17804542352562103,0.17804542352562103,0.13249671934496132,0.13249671934496132,0.13110224609376742,0.13110224609376742,0.1308521669034325,0.13085216690343246,0.11295717017616301,0.11295717017616301,0.09498516783411161,0.0949851678341116,0.02779642050712894,0.027796420507128924,8.326672684688674e-17,8.326672684688674e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,4.163336342344337e-17,3.469446951953614e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.0816681711721685e-17,2.0816681711721685e-17,2.0816681711721685e-17,1.734723475976807e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,6.938893903907228e-18,6.938893903907228e-18,3.469446951953614e-18,3.469446951953614e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4.4370642172760196e-05,4.451534764751844e-05,3.146382991286207e-05,0.46683408300052814,2.4528544636469828e-05,0.047887969602387434,0.04502194620585878,2.1997568897969836e-05,0.39167720945830603,0.391677209458306,1.263730293748664e-05,0.05291067614155542,0.2133291448974307,0.2133291448974307,0.05152109351983397,9.914309224649965e-06,0.17804542352562103,0.17804542352562103,0.13249671934496138,0.13249671934496132,0.1033961830961538,6.929018100143693e-06,6.9158009105994326e-06,0.46446721412715164,0.11295717017616302,0.11295717017616304,0.0949851678341116,0.0949851678341116,0.10287965299920562,1.464321306326112e-06,6.93719983801272e-18,0.0,1.6940658945086007e-21,3.3881317890172014e-21,0.0,1.3877787807814457e-17,0.0,2.0816681711721685e-17,0.0,0.0,8.470329472543003e-22,8.470329472543003e-22,2.0816681711721685e-17,8.795590124288655e-18,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,3.122502256758253e-17,1.6940658945086007e-21,0.0,6.352747104407253e-22,8.470329472543003e-22,6.938893903907228e-18,5.027987574901527e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6940658945086007e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6940658945086007e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6940658945086007e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,8.377937106991558e-08,1.741497310768715e-05,5.940909918064406e-08,0.0018980599982036223,1.1354074157202936e-05,0.16011102238644806,0.1576109917655223,4.1535177249935336e-08,0.39167720945830586,0.39167720945830586,2.386139213402253e-08,0.07915423929043217,0.21332914489743066,0.21332914489743068,0.08011451966393772,4.589257284622889e-06,0.28058979396748396,0.0007238993652492886,0.07975847822718522,0.0005387068599245878,0.28028447632272013,3.207389044544452e-06,1.733738631066081e-05,0.0018884367556366581,0.15783239127944604,0.0004592627104459862,0.0949851678341116,0.0949851678341116,0.2803448302479542,2.7648893971517464e-09,6.930931794203038e-17,2.7755575615628914e-17,0.0,3.308722450212111e-24,1.0842021724855044e-19,4.163336342344337e-17,0.0,0.0,8.470329472543003e-22,0.0,0.0,1.6543612251060553e-24,1.3877787807814457e-17,7.447272490937419e-20,8.131516293641283e-20,1.3877787807814457e-17,5.421010862427522e-20,3.469446951953614e-17,1.6543612251060553e-24,1.0408340855860843e-17,8.271806125530277e-25,8.470329472543003e-22,0.0,7.43668457909674e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6940658945086007e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.308722450212111e-24,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,1.6940658945086007e-21,5.421010862427522e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.308722450212111e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.235164736271502e-22,2.710505431213761e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.308722450212111e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.308722450212111e-24,0.0,0.0,0.0,0.0,0.0,0.0
3,2.3672935605391333e-11,3.1121684998990075e-06,1.6786802781253965e-11,3.001124421348373e-06,1.2115880919105626e-06,0.0004794221325251154,0.00047193631775012217,5.015901990348138e-12,0.0011689839900798833,0.0011727963843790388,4.955751143856015e-12,0.00023624382702241384,0.11865316856641425,0.000638769996764419,0.00023910983015120306,1.202313564539804e-06,0.280590647123077,1.1445960959507076e-06,0.00023804262549330697,1.279771836205681e-07,0.28028594798804096,5.731820718539304e-07,3.0983384954112324e-06,2.9859085979579865e-06,0.00047259756597577195,1.2284073297204968e-07,0.1176495574979401,0.00028348889803083354,0.2803463067072982,7.812549535575735e-13,1.3561791659708756e-19,1.0842021724855044e-19,8.077935669463161e-28,4.0389678347315804e-28,2.117582368135751e-22,0.0,0.0,2.710505431213761e-20,8.271806125530277e-25,4.1359030627651384e-25,0.0,3.0292258760486853e-28,2.710505431213761e-20,2.610182963195284e-25,1.3234889800848443e-23,0.0,2.0679515313825692e-25,2.710505431213761e-20,4.0389678347315804e-28,0.0,2.3665827156630354e-30,0.0,3.469446951953614e-18,7.169167906648555e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0587911840678754e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0842021724855044e-19,1.0587911840678754e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.293955920339377e-23,3.1763735522036263e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1554436208840472e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.271806125530277e-25,5.293955920339377e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1.3691754607659979e-14,9.359140742921196e-07,9.222728817516952e-15,2.2358986240769066e-12,3.060444598160647e-07,1.8401651185271824e-06,1.9543371580115853e-06,2.8812692109485774e-15,1.4066354759284422e-05,1.4111344023423163e-05,2.8468333375578033e-15,5.455062145406975e-07,3.857718117656028e-05,2.014633536450467e-06,5.001069221489194e-07,3.0370902029897685e-07,9.128668416593324e-05,8.511576568481592e-13,5.349307755221286e-07,9.51351627314355e-14,9.118751709569514e-05,9.30779790037996e-07,9.328704500080838e-07,2.2245802128826344e-12,1.9712576684364852e-06,9.132311305007252e-14,3.8251459782099136e-05,5.552967521751542e-07,9.120716211906367e-05,9.189837505389618e-15,1.0508502533230885e-20,8.470329472543003e-22,1.9721522630525295e-31,1.925929944387236e-34,4.1359030627651384e-25,1.0164395367051604e-20,1.6155871338926322e-27,5.293955920339377e-22,3.2311742677852644e-27,1.6155871338926322e-27,0.0,3.611118645726067e-35,0.0,9.94562260343721e-34,3.155443620884047e-29,0.0,4.622231866529366e-33,1.550963648536927e-25,4.81482486096809e-35,3.469446951953614e-18,9.027796614315168e-36,0.0,1.734723475976807e-18,7.026635031475306e-34,1.8175934853837925e-06,2.4776483676927803e-10,4.0027246545589593e-20,2.5216408039199666e-19,2.805232002234488e-12,5.328672595673516e-12,4.902930190213475e-10,2.6469779601696886e-23,0.00022325879723291675,1.9196096922316827e-10,5.018101015206511e-20,4.074412682501803e-12,2.9563513897735147e-18,5.0263260165152e-10,2.0545677578708334e-11,5.55626050920956e-19,2.386124251936176e-18,5.293955920339377e-23,5.293955920339377e-23,2.6469779601696886e-23,0.0,5.293955920339377e-23,2.407412430484045e-35,5.53126769934996e-07,2.117582368135751e-22,2.117582368135751e-22,0.0,2.117582368135751e-22,2.117582368135751e-22,0.0,2.5849394142282115e-26,2.0679515313825692e-25,3.323594263480943e-10,3.02834145548764e-06,2.9582283945787943e-31,1.9721522630525295e-31,1.9721522630525295e-31,1.9721522630525295e-31,1.4791141972893971e-31,0.0,8.190380212952976e-20,6.17272129064879e-19,1.7424694828671035e-15,6.617444900424222e-24,1.6543612251060553e-23,6.617444900424222e-24,6.617444900424222e-24,3.308722450212111e-24,3.2311742677852644e-27,4.1359030627651384e-25,4.468516229087027e-12,2.2526416807679685e-11,4.902930190218351e-10,8.76421265363435e-08,1.9852334701272664e-23,0.0,7.940933880509066e-23,0.0,0.0,2.407412430484045e-35,0.00022325879776589734,3.138141133661637e-10,8.643443051386349e-20,4.6680346106711514e-12,5.699789554138925e-07,1.262177448353619e-29,1.3805065841367707e-30,1.5777218104420236e-30,0.0,1.262177448353619e-29,1.232595164407831e-32,0.0,6.462348535570529e-27,0.0,7.365368791750629e-18,5.02632612825481e-10,2.054567757870834e-11,6.359378358056778e-19,8.10864373177101e-18,1.199610849890522e-13
5,2.5164603804668082e-15,1.4220522428620312e-08,2.954384871492546e-15,4.596580351587709e-16,1.4302406631348661e-08,2.3215975921706776e-08,2.4147866850077517e-08,2.7449673666108194e-15,3.677380628413681e-08,1.7519811601334765e-08,2.7547948673489397e-15,4.008790104984973e-08,3.470850993754685e-08,2.3831078568708156e-08,4.098006105465178e-08,1.477115291012985e-08,4.113197661781423e-08,1.916675485691115e-16,4.0775897456312455e-08,9.41056357646037e-17,4.103054036604815e-08,1.3613369341951637e-08,1.3820182243660867e-08,4.506127156579555e-16,2.4061349638424143e-08,8.910022120450033e-17,3.395437503053663e-08,4.003055085307767e-08,4.056720744190755e-08,2.9168623671357788e-15,5.790264669975695e-24,6.617444900424222e-24,3.944304526105059e-31,5.877471754111438e-39,0.0,0.0,1.262177448353619e-29,8.271806125530277e-25,1.5777218104420236e-30,1.5777218104420236e-30,7.888609052210118e-31,0.0,3.944304526105059e-31,5.4297737103412304e-39,1.232595164407831e-32,0.0,8.816207631167156e-39,3.944304526105059e-31,0.0,2.168404344971009e-19,0.0,6.310887241768095e-30,0.0,2.4221612111670182e-39,3.219817698852191e-07,1.9985582899624526e-14,4.25621789451114e-23,3.1628379654077494e-22,6.168293485551067e-15,2.3622714878131613e-14,2.815301358876394e-09,0.0,4.968667726456061e-08,2.176439304115234e-14,9.87466911932137e-22,7.180186877666163e-14,2.5902294301178995e-23,8.900543097762617e-10,3.1336363572506424e-14,4.8640663850713104e-23,1.2265110380100078e-22,1.3234889800848443e-23,0.0,1.3234889800848443e-23,1.3234889800848443e-23,1.3234889800848443e-23,0.0,1.2455236638411133e-07,1.6543612251060553e-24,1.6543612251060553e-24,1.6543612251060553e-24,3.308722450212111e-24,3.308722450212111e-24,0.0,1.5777218104420236e-30,2.5849394142282115e-26,2.2553888488403385e-14,2.3773586610945067e-08,9.860761315262648e-32,0.0,0.0,1.9721522630525295e-31,1.9721522630525295e-31,2.350988701644575e-38,9.123008562531732e-22,1.3391081324647883e-22,1.011627213286861e-15,2.6469779601696886e-23,5.293955920339377e-23,5.293955920339377e-23,5.293955920339377e-23,5.293955920339377e-23,1.5777218104420236e-30,5.169878828456423e-26,9.921466996185475e-16,4.201572076192168e-14,2.815301358877332e-09,2.8008163283858464e-07,3.308722450212111e-24,0.0,3.308722450212111e-24,1.6543612251060553e-24,6.617444900424222e-24,0.0,4.968667726450713e-08,2.5951691586780497e-14,3.359616093233982e-22,7.431978136280088e-14,5.88786421743077e-08,4.930380657631324e-32,0.0,1.232595164407831e-32,0.0,4.930380657631324e-32,1.1754943508222875e-38,0.0,7.888609052210118e-31,0.0,2.377717416991772e-22,8.900543097762373e-10,3.1336363572506424e-14,1.5666307494219244e-22,7.042348359372006e-23,4.59403091407275e-16
6,5.588452338795325e-09,1.9040063731662415e-09,5.589068752945601e-09,9.85504873007736e-10,2.0948279581524155e-09,2.8475065811801695e-09,2.98522947008036e-09,5.4592331975884486e-09,3.7320447364833346e-09,2.2917211913953186e-09,5.2268387344076464e-09,4.147237091086621e-09,5.648507884534949e-09,2.9197479623572253e-09,4.24047426730965e-09,2.45640734279534e-09,6.643959178454513e-09,9.922275593968876e-10,4.224793453970494e-09,9.623864790384191e-10,6.61533063171917e-09,2.1823965991436116e-09,2.1713160274261847e-09,9.673717821218231e-10,2.9364384037530133e-09,9.40925387357776e-10,5.37298386562738e-09,4.099374460955528e-09,6.478448454058603e-09,5.422240101988331e-09,9.305781891221561e-25,4.1359030627651384e-25,4.1359030627651384e-25,2.465190328815662e-32,6.203854594147708e-25,4.1359030627651384e-25,1.9721522630525295e-31,1.0339757656912846e-25,4.930380657631324e-32,0.0,0.0,2.465190328815662e-31,2.465190328815662e-32,2.9370431651905347e-33,2.0679515313825692e-25,3.697785493223493e-32,1.4791141972893971e-31,4.930380657631324e-32,3.697785493223493e-32,2.168404344971009e-19,0.0,9.860761315262648e-32,0.0,1.3144471870442885e-32,1.2716677919640535e-07,9.244266272537181e-16,4.3550988068133884e-16,1.7464563570474687e-16,8.424542574914985e-18,1.9474601110871855e-16,1.1407900008131352e-08,2.0679515313825692e-25,0.00010282089258934724,7.662127709503614e-16,2.667187773471246e-17,2.9008416432715274e-16,2.3623035856254964e-17,3.56881412023884e-09,1.6347745434039214e-16,1.2909742237105388e-15,7.669692410323164e-17,0.0,3.308722450212111e-24,3.308722450212111e-24,0.0,0.0,1.9721522630525295e-31,2.839474562858725e-08,4.1359030627651384e-25,0.0,4.1359030627651384e-25,4.1359030627651384e-25,4.1359030627651384e-25,3.697785493223493e-32,9.860761315262648e-32,0.0,1.0094667048834407e-15,4.505725189777584e-09,0.0,0.0,3.308722450212111e-24,3.308722450212111e-24,3.308722450212111e-24,1.9721522630525295e-31,1.5131578575660767e-16,6.085207463235405e-16,3.482073033471701e-08,3.308722450212111e-24,3.308722450212111e-24,3.308722450212111e-24,9.926167350636332e-24,9.926167350636332e-24,1.4791141972893971e-31,0.0,1.850112619169286e-16,4.2284650967894904e-16,1.1407899801438988e-08,4.201076526307565e-08,8.271806125530277e-25,4.1359030627651384e-25,0.0,5.169878828456423e-25,4.1359030627651384e-25,3.697785493223493e-32,0.00010282089258936904,9.450602848070083e-16,1.503783810341204e-16,3.37417205162833e-16,2.654527432555192e-09,1.6543612251060553e-24,0.0,0.0,1.6543612251060553e-24,1.6543612251060553e-24,1.9721522630525295e-31,5.169878828456423e-26,4.930380657631324e-32,1.4791141972893971e-31,1.0736568667906004e-16,3.568814002292365e-09,1.1820109019889314e-16,1.286560002345317e-15,9.400100430249491e-17,1.4780285347692656e-08
7,1.557067274758372e-08,3.410542857705882e-07,1.556151204055583e-08,2.7824087768969944e-08,3.563722668403408e-07,2.0226193034448126e-08,2.1117722093207534e-08,1.0549132380467238e-08,3.017635212784073e-08,1.5914960608862636e-08,1.1079064613915888e-08,3.242961067953355e-08,6.031557303999493e-08,1.9596807390250844e-08,3.3145435784895285e-08,3.527836053890409e-07,7.031725073796824e-08,2.7159924869939615e-08,3.318759046714851e-08,2.743311143646487e-08,7.038351512308677e-08,3.348805477219746e-07,3.2422345723031474e-07,2.745012844610154e-08,2.1084259145091293e-08,2.7530382688565568e-08,5.6067479256969896e-08,3.251653040662655e-08,6.905180148169704e-08,1.5506061708654382e-08,6.534726839168919e-23,0.0,8.271806125530277e-25,2.3665827156630354e-30,2.0679515313825692e-25,1.3234889800848443e-23,1.0255191767873153e-29,3.308722450212111e-24,7.888609052210118e-30,4.733165431326071e-30,3.1554436208840472e-30,7.888609052210118e-31,7.888609052210118e-31,3.4820813394521224e-31,1.6543612251060553e-24,7.888609052210118e-31,7.888609052210118e-31,1.5777218104420236e-30,2.7610131682735413e-30,2.168404344971009e-19,7.888609052210118e-31,6.310887241768095e-30,4.336808689942018e-19,5.854827030937197e-32,1.218679405296459e-07,4.0986075395040587e-14,1.6612889034456794e-15,1.0530446810358774e-14,9.467650259585027e-15,1.0465059985681532e-14,2.7672547306074365e-10,5.293955920339377e-23,2.6147464008507045e-05,7.452033463117202e-15,6.313188492708702e-15,9.225443541454393e-14,3.910374553653827e-15,1.3314947911358372e-09,4.289857391784872e-14,1.014914648432262e-14,3.8431452319004245e-15,3.308722450212111e-24,6.617444900424222e-24,0.0,0.0,0.0,7.888609052210118e-31,5.035234918837394e-08,1.4475660719677984e-24,6.203854594147708e-25,8.271806125530277e-25,1.6543612251060553e-24,8.271806125530277e-25,3.944304526105059e-31,6.310887241768095e-30,0.0,3.917762267258643e-14,4.873297412601004e-09,3.308722450212111e-24,1.6543612251060553e-24,3.308722450212111e-24,3.308722450212111e-24,0.0,1.5777218104420236e-30,5.373914651948326e-15,1.9459094726840666e-14,3.2581787956804356e-08,3.970466940254533e-23,1.3234889800848443e-23,2.6469779601696886e-23,0.0,0.0,0.0,2.0679515313825692e-25,3.3483318581101886e-14,2.148426445411916e-14,2.7673831281735787e-10,1.6945042936266223e-07,4.1359030627651384e-24,0.0,1.6543612251060553e-24,3.308722450212111e-24,1.6543612251060553e-24,1.035379938102578e-30,2.6145190619991398e-05,1.895710776061545e-15,6.887583201018526e-15,1.0236039165397132e-13,2.753975313381584e-08,0.0,0.0,0.0,6.617444900424222e-24,6.617444900424222e-24,4.930380657631324e-32,1.6543612251060553e-24,0.0,2.9582283945787943e-31,3.760012711000516e-15,1.331496198980885e-09,4.1989136836765207e-14,8.877371483491374e-15,2.2345976218599065e-15,3.293999951816906e-08
8,1.955785951319683e-07,7.561687801478425e-08,1.9528782375095976e-07,3.421825444866445e-08,6.21967762758129e-08,1.2683760806008542e-07,1.2495629593984701e-07,1.2151972181656754e-07,1.6542951533695032e-07,8.461006317983495e-08,1.1288742890055594e-07,1.824350089059187e-07,8.965510570116501e-08,1.230350997878116e-07,1.8922985908020115e-07,6.739376380598527e-08,9.141396252236423e-08,3.576116764273908e-08,1.8939508732003799e-07,2.852074942963946e-08,9.120067496505471e-08,7.346484980625208e-08,7.740180321806643e-08,3.4700507081192945e-08,1.2906266710381265e-07,2.911109786811862e-08,7.91029441293441e-08,1.8511921023506175e-07,8.017062124042232e-08,1.8499076682974833e-07,2.3161057151484775e-23,2.6469779601696886e-23,6.617444900424221e-23,5.048709793414476e-29,1.6543612251060553e-24,3.3087224502121107e-23,9.466330862652142e-30,1.3234889800848443e-23,7.099748146989106e-30,1.262177448353619e-29,1.0097419586828951e-28,5.048709793414476e-29,2.524354896707238e-29,3.512896218562318e-30,3.308722450212111e-24,2.524354896707238e-29,0.0,1.262177448353619e-29,0.0,6.505213034913027e-19,1.735493991486226e-29,1.5777218104420236e-29,6.505213034913027e-19,8.739099715651521e-30,1.0383686711091229e-06,4.4477304266256887e-13,8.784428465110784e-14,6.721275836695385e-13,3.237124176481552e-14,1.1516526732425506e-13,1.3902766037173768e-08,0.0,3.110331276708436e-05,1.2255353056886022e-13,3.886809013209898e-14,1.2063978822539848e-13,5.0374400980720126e-14,2.678644189996646e-08,3.189491937392516e-13,7.681791010977219e-13,3.881919450048187e-14,2.6469779601696886e-23,1.9852334701272664e-23,1.3234889800848443e-23,6.617444900424222e-24,1.9852334701272664e-23,2.524354896707238e-29,8.206187578377132e-08,0.0,1.0587911840678754e-22,0.0,1.0587911840678754e-22,1.0587911840678754e-22,2.524354896707238e-29,0.0,6.617444900424222e-24,4.711537281908007e-13,6.228359918123363e-07,6.617444900424222e-24,3.308722450212111e-24,3.308722450212111e-24,6.617444900424222e-24,3.308722450212111e-24,0.0,5.3747985610708005e-14,4.933543218001013e-13,7.204276039221954e-08,2.6469779601696886e-23,1.3234889800848443e-23,1.3234889800848443e-23,2.6469779601696886e-23,2.6469779601696886e-23,2.524354896707238e-29,2.0679515313825692e-24,2.3394991559962298e-14,9.577867801088693e-14,1.3902800346487876e-08,1.4392946437372323e-07,7.263679753981274e-24,3.308722450212111e-24,8.271806125530277e-24,6.617444900424222e-24,6.617444900424222e-24,1.8932661725304283e-29,0.0005315755270823199,1.0326536662108727e-14,1.2964977648541925e-14,1.2308469221562798e-13,3.087439839334938e-08,0.0,0.0,2.6469779601696886e-23,0.0,2.6469779601696886e-23,7.888609052210118e-31,0.0,0.0,1.0097419586828951e-28,1.0348398757323422e-13,2.6786496476858987e-08,2.746075598390265e-13,7.657258017701853e-13,3.449599325334543e-14,2.3070970113816207e-07
9,2.7800763870167835e-09,2.8967445070404614e-08,2.78201096179413e-09,1.8160908245929872e-08,2.545806357774679e-08,1.0479526354693118e-07,1.0275754260235335e-07,2.7287267379415907e-09,3.4845298735114816e-08,1.0748037256973602e-07,1.6906318250045933e-09,8.493603198312872e-09,3.147711504057079e-08,1.0459524646561271e-07,9.450972218149806e-09,2.8494829587928586e-08,3.794028131159824e-08,1.850237212764622e-08,9.424638489782141e-09,1.6738202050930866e-08,3.7729283760957275e-08,3.058382924325137e-08,3.262795274816495e-08,1.7967164487212627e-08,1.0723711587277788e-07,1.6279157835630673e-08,2.521330776224839e-08,8.301368522738387e-09,4.074299979501068e-08,2.542278736850694e-09,3.7223127564886245e-24,0.0,4.1359030627651384e-25,6.310887241768095e-30,2.0679515313825692e-25,9.926167350636332e-24,3.1554436208840472e-30,3.308722450212111e-24,1.5777218104420236e-30,1.5777218104420236e-30,6.310887241768095e-30,6.310887241768095e-30,2.8398992587956425e-29,4.177342049375915e-31,3.308722450212111e-24,1.262177448353619e-29,3.944304526105059e-31,1.8932661725304283e-29,0.0,1.0842021724855044e-18,1.2818989709841442e-30,0.0,1.0842021724855044e-18,5.860604820770359e-31,3.585510066001582e-07,1.798294760338906e-14,8.823824285417622e-15,2.408971437881488e-14,3.664569566043007e-15,2.336189096768775e-14,3.0067763246070775e-09,0.0,0.00038675448155622746,5.799113458288526e-14,3.752894367959917e-15,1.4078767689447398e-14,1.775409595699969e-15,2.3054104373701105e-09,7.519889974357118e-14,3.4634323227270534e-14,1.6446031800538273e-15,6.617444900424222e-24,0.0,6.617444900424222e-24,6.617444900424222e-24,6.617444900424222e-24,1.9721522630525295e-31,6.138164065483511e-08,7.940933880509066e-23,9.26442286059391e-23,9.26442286059391e-23,7.940933880509066e-23,1.0587911840678754e-22,0.0,0.0,4.963083675318166e-24,1.0192153764117787e-14,2.3022909368679455e-07,1.6543612251060553e-24,1.6543612251060553e-24,1.6543612251060553e-24,4.963083675318166e-24,2.481541837659083e-24,1.9721522630525295e-31,9.401920645685748e-15,1.8064667989573953e-14,2.2039395437091526e-08,6.617444900424222e-24,6.617444900424222e-24,1.3234889800848443e-23,6.617444900424222e-24,6.617444900424222e-24,3.1554436208840472e-30,0.0,4.1589706943150625e-16,1.0883367045579884e-14,3.0067764421762304e-09,9.946850905028313e-08,8.271806125530277e-24,1.6543612251060553e-24,6.617444900424222e-24,1.6543612251060553e-24,3.308722450212111e-24,9.121204216617949e-31,4.5117319529218726e-05,4.518756792276296e-14,3.837055669494811e-15,2.1153259947476376e-14,3.101954018946546e-08,3.308722450212111e-24,0.0,1.6543612251060553e-24,0.0,1.6543612251060553e-24,7.888609052210118e-31,0.0,7.888609052210118e-30,6.310887241768095e-30,4.22522646899265e-16,2.3054057454681583e-09,7.551898643048423e-14,3.421402052557855e-14,9.814612146768701e-16,2.053069883480241e-08
