,Y3Z0,Y0Z3,Y2Z3,Y3Z2,Y3Z1,Y1Z3,Y4Z2,Y2Z4,Y5Z4,Y4Z5,Y1Z4,Y4Z1,Y5Z3,Y3Z5,Y5Z1,Y1Z5,Y2Z0,Y0Z2,Y0Z5,Y5Z0,Y3Z4,Y4Z3,Y1Z2,Y2Z1,Y0Z4,Y4Z0,Y5Z2,Y2Z5,Y1Z0,Y0Z1,standard_y,X2Y3,Y3,X5Y2,X5Y3,X4Y5,X4Y3,X3Y2,X2Y4,X1Y5,X0Y4,X2Y1,Y1,X5Y0,X5Y1,X4Y2,X3Y0,X1Y4,X1Y3,Y0,X4Y0,X3Y1,X4Y1,X2Y0,X1Y0,standard_x,Y5,Y4Y5,Y4,Y3Y5,Y3Y4,Y2Y5,Y2Y4,Y2Y3,Y2,Y1Y5,Y1Y4,Y1Y3,Y1Y2,Y0Y5,Y0Y4,Y0Y3,Y0Y2,Y0Y1,X5Z4,X5Z3,X5Z2,X5Z1,X5Z0,X5Y4,X5,X4Z5,X4Z3,X4Z2,X4Z1,X4Z0,X4X5,X4,X3Z5,X3Z4,X3Z2,X3Z1,X3Z0,X3Y5,X3Y4,X3X5,X3X4,X3,X2Z5,X2Z4,X2Z3,X2Z1,X2Z0,X2Y5,X2X5,X2X4,X2X3,X2,X1Z5,X1Z4,X1Z3,X1Z2,X1Z0,X1Y2,X1X5,X1X4,X1X3,X1X2,X1,X0Z5,X0Z4,X0Z3,X0Z2,X0Z1,X0Y5,X0Y3,X0Y2,X0Y1,X0X5,X0X4,X0X3,X0X2,X0X1,X0
0,0.9894469617774092,0.9894469617774091,0.9760813786842278,0.9760813786842277,0.7396024817061558,0.7396024817061557,0.7029155842610357,0.7029155842610357,0.6920158923238119,0.6920158923238119,0.6854638158208641,0.6854638158208639,0.6336380170811049,0.6336380170811049,0.59872749543935,0.59872749543935,0.5943619291362376,0.5943619291362376,0.5439742924257338,0.5439742924257336,0.3799488555146331,0.379948855514633,0.37434043218889557,0.3743404321888955,0.3439841546037822,0.3439841546037821,0.34282963896183855,0.3428296389618385,0.07342665480233153,0.07342665480233151,1.734723475976807e-16,1.6653345369377348e-16,1.1102230246251565e-16,8.326672684688674e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.204170427930421e-17,4.163336342344337e-17,3.469446951953614e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.0816681711721685e-17,2.0816681711721685e-17,1.3877787807814457e-17,6.938893903907228e-18,6.938893903907228e-18,3.469446951953614e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.002538825967801089,0.00254710581228855,0.38365349729925446,0.002504531163993903,0.001897749004183753,0.6664147565015017,0.7029155842610357,0.7029155842610357,0.692015892323812,0.692015892323812,0.6854638158208641,0.6854638158208641,0.09143381154256552,0.0016258543551052906,0.59872749543935,0.59872749543935,0.37854329053955815,0.0015300493940437416,0.001400337901370847,0.08760187290818383,0.0009749123076632992,0.037084021897053315,0.3743404321888956,0.37434043218889557,0.0008855088482484651,0.03472835114889447,0.3428296389618386,0.3428296389618385,0.6637691678524078,0.00018902019658330901,2.7660707925536432e-17,0.0,1.0842021724855044e-19,0.0,1.0842021724855044e-19,0.0,1.0842021724855044e-19,2.168404344971009e-19,1.1102230246251565e-16,1.734723475976807e-17,0.0,5.551115123125783e-17,5.551115123125783e-17,1.3552527156068805e-20,0.0,2.7755575615628914e-17,5.551115123125783e-17,1.3877787807814457e-17,1.0842021724855044e-19,1.3552527156068805e-20,5.421010862427522e-20,6.098637220230962e-20,0.0,4.0657581468206416e-20,8.173867941003998e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2526065174565133e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0842021724855044e-19,5.551115123125783e-17,0.0,8.766791004082009e-20,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0009897318434657406,0.0009929596447613466,5.6805583720234226e-05,0.0005975396163936842,0.0007398154281417123,0.6664145508515384,0.00010373919337354983,0.0001040775168345831,0.3503006890573771,0.0001021305716913652,0.31234025140666677,0.00010116358910262067,0.09143228800463998,0.0006338204542152518,0.5987274954393499,0.59872749543935,5.604958987852296e-05,0.00025238881105775805,0.0005459054815793905,0.0876036475721036,0.000593130302167097,5.472871367353873e-06,0.3088951476294697,5.54268869624841e-05,0.0002493277021736363,5.125510956645527e-06,0.3469367185360823,5.076122697998726e-05,0.6637712392966768,7.368733028151861e-05,1.111883209201775e-16,0.0,1.0842021724855044e-19,0.0,5.421010862427522e-20,0.0,6.617444900424222e-24,6.617444900424222e-24,2.7755575615628914e-17,0.0,6.617444900424222e-24,0.0,1.1102230246251565e-16,0.0,5.551115123125783e-17,2.7755575615628914e-17,5.551115123125783e-17,1.4823076576950256e-21,0.0,5.421010862427522e-20,4.963083675318166e-24,3.3881317890172014e-21,3.3881317890172014e-21,8.271806125530277e-25,7.799485995762498e-21,0.0,0.0,0.0,6.776263578034403e-21,0.0,0.0,0.0,0.0,0.0,3.3881317890172014e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9852334701272664e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.776263578034403e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.082197683525802e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0842021724855044e-19,1.1102230246251565e-16,0.0,1.3693975040815373e-20,0.0,0.0,0.0,0.0,0.0,0.0
3,3.290485177880736e-08,0.00023551205558166232,7.674791140876942e-09,1.986593894353653e-08,2.4596073337838996e-08,8.622177838013677e-05,5.107522395731678e-07,5.124179500901242e-07,0.3503006853116917,5.028323097946195e-07,4.0411081871706276e-05,4.7121387327136613e-07,0.505349181668426,2.1072140133734247e-08,0.5075926802697895,7.74643231056554e-05,4.8374542921976385e-09,6.46436550412931e-05,0.0001398212781930696,0.507237301050527,1.971934636456575e-08,4.695072040667516e-07,3.99653503207301e-05,5.8785605368749356e-09,6.38596242287307e-05,4.696033328995556e-07,0.34693672609690385,2.499191435791596e-07,8.58798318278696e-05,0.00023462397406008204,1.704364293134886e-20,0.0,1.6543612251060553e-24,7.031035206700735e-24,0.0,0.0,1.5777218104420236e-30,7.888609052210118e-31,0.0,8.470329472543003e-22,3.2311742677852644e-27,6.462348535570529e-27,3.3881317890172014e-21,1.3552527156068805e-20,3.3881317890172014e-21,5.551115123125783e-17,6.776263578034403e-21,2.2214323091023692e-27,6.776263578034403e-21,1.3552527156068805e-20,0.0,0.0,0.0,0.0,6.781174559024653e-25,0.0,0.0,0.0,7.940933880509066e-23,0.0,0.0,0.0,0.0,0.0,2.1920286232655233e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6469779601696886e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.293955920339377e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6155871338926322e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2924697071141057e-26,3.129947636427304e-25,0.0,0.0,0.0,0.0,0.0,0.0
4,3.6688046071666252e-09,0.0005729020944969898,4.213038956836762e-08,2.215000049587459e-09,4.005472968149828e-10,4.275080329253148e-09,8.406472042215624e-08,8.43388797465073e-08,0.00023757694454090673,5.456212659637192e-09,2.0036773028650623e-09,4.935031083030169e-09,0.00034273215846367035,3.8399399305880495e-10,0.00034425371469854913,3.840864901400373e-09,4.153053628775093e-08,9.891009238441883e-05,0.0005717648803777661,0.0003440127146895806,2.198655361798587e-09,4.9477749630839336e-09,1.9815768751995113e-09,4.19680284065238e-08,9.771046095814627e-05,4.6646621415384e-09,0.000235295478402651,4.20986068619875e-08,4.25812557770317e-09,0.0005722364452201165,2.70990572526966e-20,3.697785493223493e-32,2.0679515313825692e-25,5.048709793414476e-28,0.0,0.0,4.930380657631324e-32,1.232595164407831e-32,2.7755575615628914e-17,2.117582368135751e-22,3.2311742677852644e-27,2.465190328815662e-32,0.0,0.0,0.0,2.7755575615628914e-17,4.235164736271502e-22,1.0785207688568521e-32,2.6469779601696886e-23,5.421010862427522e-20,0.0,2.6469779601696886e-23,4.930380657631324e-32,6.462348535570529e-27,6.129695752600143e-29,0.0,2.710505431213761e-20,0.0,4.1359030627651384e-25,0.0,0.0,0.0,0.0,0.0,6.617444900424222e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2311742677852644e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.162975822039155e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.462348535570529e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.232595164407831e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2407709188295415e-23,4.235164736271502e-22,0.0,4.855192352602446e-29,0.0,0.0,0.0,0.0,0.0,0.0
5,5.344682053055032e-15,9.783203300032309e-07,5.5884423438255365e-09,3.2065324731538545e-15,5.777558148126192e-16,1.3971981404382604e-15,1.1152773602532542e-08,1.1168391832710136e-08,3.95111645864274e-09,7.374227056429742e-10,6.52326224540455e-16,6.692946796874785e-10,5.687959279694236e-09,5.541019240778661e-16,5.713333755571918e-09,1.2537522601729316e-15,5.4321863015314605e-09,1.6539559211153598e-07,9.763596502276575e-07,5.730522393809169e-09,3.1830471860007995e-15,6.710328848571698e-10,6.451680107130236e-16,5.56692958101532e-09,1.633978590962799e-07,5.965999162472376e-10,3.913353058020144e-09,5.584059390495974e-09,1.3861499480710042e-15,9.77173025612595e-07,1.0525873294737277e-22,2.938735877055719e-39,0.0,4.044452883213195e-33,2.938735877055719e-39,6.162975822039155e-33,5.877471754111438e-39,2.938735877055719e-39,2.7755575615628914e-17,3.308722450212111e-24,3.944304526105059e-31,7.346839692639297e-40,0.0,7.888609052210118e-31,0.0,5.551115123125783e-17,0.0,1.8367099231598242e-40,0.0,1.0587911840678754e-22,0.0,1.232595164407831e-32,1.4693679385278594e-39,1.5777218104420236e-30,1.3992716262260177e-38,1.5037793168788807e-07,4.1359030627651384e-25,2.0403253237962067e-17,2.0679515313825692e-25,9.4203673908731e-24,1.7568275665447757e-23,1.7464984562841587e-17,0.009772778648433055,1.4799036213772612e-23,4.1359030627651384e-25,6.175185827634857e-09,4.6650501790469605e-24,5.4774031406763144e-17,6.2800156964101205e-24,7.861692207823817e-17,2.0759576508738862e-15,8.378477731007556e-09,3.4428905010906504e-15,2.7798200507669003e-22,0.0,0.0,0.0,2.5849394142282115e-26,2.5849394142282115e-26,1.232595164407831e-32,4.336946144221924e-10,5.169878828456423e-26,5.169878828456423e-26,1.2924697071141057e-26,5.169878828456423e-26,5.169878828456423e-26,2.3110072616289034e-17,7.955001047352318e-10,0.0,2.465190328815662e-32,4.930380657631324e-32,0.0,4.930380657631324e-32,0.0,2.938735877055719e-39,1.626859239115533e-23,2.1937869847997718e-23,7.345035070065249e-16,1.0339757656912846e-25,0.0,1.0339757656912846e-25,1.0339757656912846e-25,1.0339757656912846e-25,6.162975822039155e-33,2.2286811341822625e-17,0.009772778648433057,1.711974203428309e-23,9.942186537129456e-10,6.162975822039155e-33,9.244463733058732e-33,3.697785493223493e-32,6.162975822039155e-33,1.8488927466117464e-32,7.346839692639297e-40,6.175185827634858e-09,6.386997068930294e-24,5.477403140676467e-17,6.78034179742753e-24,1.9003164905783665e-16,2.6469779601696886e-23,3.308722450212111e-24,2.6469779601696886e-23,3.308722450212111e-24,0.0,2.9582283945787943e-31,6.617444900424222e-24,7.888609052210118e-31,6.486599380971864e-39,7.91377971067106e-16,3.3309964970364102e-15,8.378477731007562e-09,3.869649631926567e-15,3.3256749465523444e-22,1.4815451739048255e-07
6,5.269260328255148e-16,4.774199377730309e-07,1.7992157850345473e-09,5.281700710075867e-16,1.4600077211673051e-15,2.3722775532019998e-14,5.256187224845444e-09,1.7718844024250322e-09,2.5820381617542115e-07,5.088980972081973e-09,9.368215213275494e-15,5.387637685179693e-09,3.197458531618988e-07,1.4372752697950492e-15,3.5514370306905984e-07,1.722229995835982e-14,1.8102204594409758e-09,4.6950365522675346e-07,4.761969013551505e-07,3.6345431001491583e-07,5.2360664497172e-16,5.27349734152118e-09,1.0015266182499413e-14,1.767043789337181e-09,4.824979961980856e-07,5.315935842655501e-09,2.834772385727401e-07,1.7779683168256239e-09,2.4005682239773737e-14,4.749009081909603e-07,2.688336734417546e-23,1.8367099231598242e-40,1.9721522630525295e-31,3.1554436208840472e-30,0.0,3.1554436208840472e-30,1.4693679385278594e-39,9.183549615799121e-41,1.0842021724855044e-19,8.271806125530277e-25,4.930380657631324e-32,0.0,2.3665827156630354e-30,1.0097419586828951e-28,8.271806125530277e-25,1.0842021724855044e-19,0.0,2.350988701644575e-38,7.888609052210118e-31,2.6469779601696886e-23,3.944304526105059e-31,7.888609052210118e-31,3.9672934340252203e-38,0.0,1.9307494712256072e-36,1.0080254399392797e-06,0.0,9.517204782329432e-15,4.1359030627651384e-25,6.049418318954869e-21,2.394454691223289e-23,2.348548560225813e-14,6.297412675910897e-06,2.1323830032982005e-24,0.0,4.2503960574915785e-09,1.081102607005739e-22,6.207297082361057e-14,3.2181852630716253e-22,1.5279571933063255e-11,3.5995337740889316e-15,1.579372714837327e-09,2.717625458885358e-14,7.6244484511951145e-19,0.0,1.3234889800848443e-23,0.0,0.0,0.0,3.1554436208840472e-30,2.393386881641368e-07,2.0679515313825692e-25,4.1359030627651384e-25,0.0,2.0679515313825692e-25,2.0679515313825692e-25,1.7466164728688334e-14,1.9624520958543195e-09,0.0,1.9721522630525295e-31,0.0,0.0,0.0,0.0,0.0,4.5348461279973954e-21,1.1738751402548401e-23,2.4306642020467556e-15,1.0339757656912846e-25,0.0,0.0,0.0,0.0,3.1554436208840472e-30,2.7427938005314914e-14,6.297412675910599e-06,2.3593092162479304e-25,5.893138124478768e-10,3.944304526105059e-31,4.930380657631324e-32,3.944304526105059e-31,1.4791141972893971e-31,1.9721522630525295e-31,1.88079096131566e-37,4.250396057608308e-09,2.0996962959324837e-22,6.20729708236107e-14,2.6824585588591318e-22,6.9829594546775155e-15,0.0,0.0,5.293955920339377e-23,0.0,1.0587911840678754e-22,5.048709793414476e-29,0.0,1.9721522630525295e-31,2.9710619717033317e-36,6.809551779608206e-12,5.8131546483276994e-15,1.579372714837324e-09,2.7056695020144966e-14,6.155423396176647e-19,7.673136089394412e-07
7,1.7754732185156736e-16,7.032794278040649e-09,7.216483470183496e-09,1.8343560627766612e-16,2.4987130772688785e-16,8.809486249419314e-18,2.1393421656621678e-08,7.193857220339915e-09,1.9001602546955642e-10,1.9448159320429885e-08,3.795619582382312e-18,2.1560161839286385e-08,2.02179060880419e-10,2.560579366883515e-16,2.405577037649605e-10,5.718945062301587e-18,7.1496576935555264e-09,6.513139822885217e-09,6.985932000395939e-09,2.331603098008385e-10,1.7503270561748693e-16,2.063062030656895e-08,3.889071310625789e-18,7.000798913684398e-09,6.823096492233524e-09,2.1367796470659427e-08,2.3343928541809037e-10,7.04783276444092e-09,8.867075299751828e-18,6.951879646558276e-09,3.722312732607093e-24,9.183549615799121e-41,2.465190328815662e-32,6.162975822039155e-33,2.2958874039497803e-41,0.0,3.6734198463196485e-40,0.0,8.131516293641283e-20,2.0679515313825692e-25,1.232595164407831e-32,9.183549615799121e-41,7.703719777548943e-34,2.311115933264683e-33,2.0679515313825692e-25,5.421010862427522e-20,0.0,9.183549615799121e-41,1.5407439555097887e-33,0.0,0.0,1.5407439555097887e-33,1.7219155529623352e-41,9.860761315262648e-32,1.1479437019748901e-41,1.889223265895434e-09,0.0,8.275019387062438e-17,3.308722450212111e-24,3.4085547702768794e-25,1.8007321244422067e-23,7.482543907565826e-17,5.756038442468112e-06,1.1324591516430628e-24,4.1359030627651384e-25,3.3947776056131047e-09,3.534049673602447e-25,2.551344954144118e-17,1.9082726862024516e-24,9.16148485644463e-17,1.172159675849784e-16,1.5512019955183193e-09,5.1343519055371367e-17,1.8981962711411173e-24,1.2924697071141057e-26,1.2924697071141057e-26,1.2924697071141057e-26,1.2924697071141057e-26,1.2924697071141057e-26,0.0,1.8956289494616862e-10,0.0,4.1359030627651384e-25,0.0,0.0,0.0,1.011367350144772e-16,2.640637018443982e-09,0.0,1.232595164407831e-32,1.232595164407831e-32,0.0,0.0,0.0,0.0,4.541781264763234e-25,9.012995418196727e-24,5.0088205967519095e-16,2.5849394142282115e-26,0.0,0.0,0.0,0.0,6.162975822039155e-33,8.461332544776091e-17,6.404676967302231e-06,1.3727558739028985e-24,2.5226045178458577e-10,0.0,4.81482486096809e-35,1.925929944387236e-34,4.81482486096809e-35,2.407412430484045e-34,1.8367099231598242e-40,3.3947776056131047e-09,1.6606072858354666e-25,2.5513449541441197e-17,1.9833922575744398e-24,1.2764521228026235e-18,0.0,4.1359030627651384e-25,4.1359030627651384e-25,4.1359030627651384e-25,0.0,1.5407439555097887e-33,0.0,4.930380657631324e-32,0.0,4.268434373600302e-17,1.604366841322357e-16,1.5512020088101216e-09,4.744634308042557e-17,1.3379722358626373e-24,4.971683131464562e-09
8,4.380874488804232e-15,4.847724631925021e-08,8.887982391886826e-08,4.350896338005426e-15,3.5223096189386913e-15,1.5844037840430572e-16,2.7440656188253956e-07,8.831124504931028e-08,1.1318727538984557e-09,2.3641520475886165e-07,7.047782098903935e-17,2.745718915290032e-07,1.2467890886686667e-09,3.7721639371893724e-15,1.5970833843555412e-09,1.0467321273544062e-16,8.720931329153116e-08,4.389020537783283e-08,4.787899649444104e-08,1.5145929033558407e-09,4.046337836913935e-15,2.569350029848439e-07,7.074994773384406e-17,8.502696298551268e-08,4.664123719502707e-08,2.714745343641685e-07,1.5697321144148464e-09,8.561615615930928e-08,1.5931086124946585e-16,4.754289510730357e-08,1.66470090326058e-23,2.350988701644575e-38,7.888609052210118e-31,0.0,5.877471754111438e-39,3.944304526105059e-31,1.410593220986745e-37,0.0,8.131516293641283e-20,0.0,7.888609052210118e-31,2.350988701644575e-38,6.162975822039155e-33,9.860761315262648e-32,0.0,1.0842021724855044e-19,4.1359030627651384e-25,1.1754943508222875e-38,9.860761315262648e-32,3.308722450212111e-24,3.1554436208840472e-30,7.395570986446986e-32,5.877471754111438e-39,6.310887241768095e-30,3.3060778616876836e-39,2.446995915652138e-09,1.0339757656912846e-25,7.416769035928161e-15,2.6469779601696886e-23,2.2622375470742226e-23,3.1978817864736123e-21,6.4298846834685135e-15,7.135718702493398e-06,2.6196647690968968e-22,6.617444900424222e-24,1.055589155091593e-08,9.204245758147276e-23,6.691744578401428e-16,5.369452740548664e-22,3.964407660266273e-15,9.099074004240014e-15,4.920645101153931e-09,2.5751541147674078e-14,1.6534166676772982e-22,1.0339757656912846e-25,2.0679515313825692e-25,1.0339757656912846e-25,0.0,0.0,9.860761315262648e-32,1.3655725013487354e-09,1.6543612251060553e-24,0.0,0.0,8.271806125530277e-25,8.271806125530277e-25,8.810437264176407e-15,1.2090875729517719e-08,0.0,5.9164567891575885e-31,1.9721522630525295e-31,0.0,1.9721522630525295e-31,5.877471754111438e-39,2.82118644197349e-37,3.587023922940262e-23,1.3186925217251276e-21,8.260517922458637e-15,8.271806125530277e-25,8.271806125530277e-25,8.271806125530277e-25,8.271806125530277e-25,8.271806125530277e-25,7.888609052210118e-31,7.141662715300564e-15,7.017056354321197e-06,3.0467532871416107e-22,1.2543068241702599e-08,3.0814879110195774e-33,0.0,3.851859888774472e-34,1.5407439555097887e-33,2.311115933264683e-33,2.350988701644575e-38,1.055589155091593e-08,6.787770477627525e-23,6.691744578401514e-16,5.555309126008789e-22,1.6614506129578167e-17,1.6543612251060553e-24,0.0,0.0,0.0,0.0,9.860761315262648e-32,4.1359030627651384e-25,0.0,2.0662986635548023e-39,1.7055528403837167e-15,1.1840171741815261e-14,4.920645098191147e-09,2.6058428082525788e-14,1.3806815259635132e-22,2.571537566265615e-08
9,3.314542989074797e-14,3.420180501005522e-08,1.899862045850926e-08,3.2993450820116095e-14,1.6117071058132336e-14,1.4876705476141267e-15,6.125616725964149e-08,1.881477443406215e-08,1.1589241618020947e-09,5.029907023183299e-08,6.815598523932663e-16,6.088442506669957e-08,1.3129201716853985e-09,1.8657427131262683e-14,1.789893064947286e-09,1.0082707834021307e-15,1.844517951548834e-08,3.033656685847835e-08,3.3596025232284786e-08,1.6597914180229137e-09,3.0038137745348125e-14,5.578166390131475e-08,6.71037421330402e-16,1.791883841612624e-08,3.264539525189764e-08,6.006598076556625e-08,1.7804405178956458e-09,1.804148300113829e-08,1.4894068642579123e-15,3.328913422993555e-08,1.7577588509789904e-24,4.70197740328915e-38,0.0,9.860761315262648e-32,4.70197740328915e-38,0.0,1.88079096131566e-37,0.0,1.3552527156068805e-19,0.0,9.860761315262648e-32,0.0,4.930380657631324e-32,0.0,6.617444900424222e-24,2.710505431213761e-20,3.308722450212111e-24,1.1754943508222875e-38,4.930380657631324e-32,0.0,1.9721522630525295e-31,2.465190328815662e-32,0.0,0.0,2.1030328620179987e-38,1.2052418848356984e-08,1.0339757656912846e-25,1.8880634138757386e-15,0.0,4.6489963020613125e-23,2.900130527847206e-21,1.6577182028671252e-15,8.504241408299572e-06,2.549958495610025e-22,1.6543612251060553e-24,9.898176868111318e-08,2.1362842323979005e-22,3.965168174554107e-16,1.2373409795258316e-21,2.832970595062237e-15,1.194870426068804e-15,4.6718938839504263e-08,7.626849891542553e-15,5.942457630269918e-22,0.0,1.0339757656912846e-25,2.0679515313825692e-25,1.0339757656912846e-25,1.0339757656912846e-25,2.465190328815662e-32,1.6860936862978113e-09,2.0679515313825692e-25,0.0,2.0679515313825692e-25,2.0679515313825692e-25,2.0679515313825692e-25,2.2044111636795065e-15,2.2820262637035317e-09,0.0,6.310887241768095e-30,4.733165431326071e-30,3.1554436208840472e-30,3.1554436208840472e-30,9.4039548065783e-38,0.0,7.905990624886386e-23,6.165445758360509e-22,4.341818628444911e-14,0.0,4.1359030627651384e-25,4.1359030627651384e-25,4.1359030627651384e-25,4.1359030627651384e-25,0.0,1.8060428683274673e-15,9.330198476934398e-06,5.075602729030742e-22,4.780428948645764e-09,0.0,4.930380657631324e-32,4.622231866529366e-33,2.465190328815662e-32,1.5407439555097887e-32,3.5264830524668625e-38,9.898176868111315e-08,2.0395695960565103e-22,3.965168174554368e-16,1.2788506794414161e-21,9.544444421371977e-17,0.0,0.0,0.0,1.6543612251060553e-24,1.6543612251060553e-24,9.860761315262648e-32,3.308722450212111e-24,7.888609052210118e-31,4.2887176705781896e-38,1.168834677454704e-15,1.4436722047609434e-15,4.671893884774428e-08,7.668137859333919e-15,4.795623003729327e-22,1.2864771360632133e-08
