,Y5Z1,Y1Z5,Y4Z0,Y0Z4,Y2Z1,Y1Z2,Y4Z2,Y2Z4,Y3Z0,Y0Z3,Y2Z0,Y0Z2,Y5Z0,Y0Z5,Y2Z3,Y3Z2,Y1Z0,Y0Z1,Y5Z4,Y4Z5,Y4Z3,Y3Z4,Y4Z1,Y1Z4,Y5Z3,Y3Z5,Y5Z2,Y2Z5,Y1Z3,Y3Z1,Y4,X3Y5,X2Y4,X2Y0,X0Y1,standard_y,X3Y1,X2Y1,X1Y4,X5Y2,X3Y4,X2Y5,X1Y5,X0Y4,X0Y2,Y3,X5Y3,X5Y1,X4Y3,X2Y3,X1Y2,X1Y0,X0Y3,standard_x,Y5,Y4Y5,Y3Y5,Y3Y4,Y2Y5,Y2Y4,Y2Y3,Y2,Y1Y5,Y1Y4,Y1Y3,Y1Y2,Y1,Y0Y5,Y0Y4,Y0Y3,Y0Y2,Y0Y1,Y0,X5Z4,X5Z3,X5Z2,X5Z1,X5Z0,X5Y4,X5Y0,X5,X4Z5,X4Z3,X4Z2,X4Z1,X4Z0,X4Y5,X4Y2,X4Y1,X4Y0,X4X5,X4,X3Z5,X3Z4,X3Z2,X3Z1,X3Z0,X3Y2,X3Y0,X3X5,X3X4,X3,X2Z5,X2Z4,X2Z3,X2Z1,X2Z0,X2X5,X2X4,X2X3,X2,X1Z5,X1Z4,X1Z3,X1Z2,X1Z0,X1Y3,X1X5,X1X4,X1X3,X1X2,X1,X0Z5,X0Z4,X0Z3,X0Z2,X0Z1,X0Y5,X0X5,X0X4,X0X3,X0X2,X0X1,X0
0,0.9433567169983138,0.9433567169983137,0.9424502837770503,0.9424502837770503,0.9223249966654171,0.9223249966654168,0.9009004917506227,0.9009004917506227,0.7951935655656965,0.7951935655656965,0.7417869892607295,0.7417869892607294,0.7398985747399308,0.7398985747399307,0.6489745531369242,0.6489745531369241,0.6229016948897019,0.6229016948897019,0.5437608592359304,0.5437608592359304,0.46906904778216374,0.46906904778216374,0.46562265437810546,0.4656226543781053,0.24657283261983037,0.24657283261983032,0.11320596465314436,0.11320596465314431,0.02900522828361478,0.02900522828361471,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.0408340855860843e-16,8.326672684688674e-17,8.326672684688674e-17,8.326672684688674e-17,8.326672684688674e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,8.673617379884035e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0011409906245828968,0.0011447117244349591,0.9424502837770503,0.9424502837770503,0.8094871122767247,0.0011191908833614894,0.9009004917506227,0.9009004917506227,0.7951935655656968,0.7951935655656965,0.7417869892607294,0.7417869892607294,0.0008949078558604441,0.11902219557705467,0.6489745531369242,0.6489745531369242,0.000755857100990912,0.11459115799721263,0.0006576791485382999,0.07965214019050285,0.46906904778216374,0.4690690477821638,0.07637020931554633,0.0005650075968347578,0.00029823001758154367,0.217661912548065,0.00013692269529505183,0.8061201650380516,3.519625639791326e-05,0.21676589222046766,5.551115123125783e-17,0.0,5.551115123125783e-17,2.0816681711721685e-17,1.3552527156068805e-20,4.160625836913123e-17,2.710505431213761e-20,2.710505431213761e-20,5.421010862427522e-20,0.0,1.1102230246251565e-16,0.0,6.938893903907228e-18,6.938893903907228e-18,5.551115123125783e-17,1.6653345369377348e-16,0.0,6.938893903907228e-18,0.0,1.3877787807814457e-16,0.0,1.0164395367051604e-20,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,2.710505431213761e-20,0.0,0.0,0.0,0.0,0.0,4.163336342344337e-17,0.0,0.0,0.0,0.0,0.0,1.6263032587282567e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.168404344971009e-19,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.131516293641283e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1.1553128842529913e-05,1.1590806931289423e-05,0.0011205201509300008,0.0011241744906572734,0.8094870292111144,1.1332395022603226e-05,0.0010711197952465424,0.16152534602709717,0.3276496471909971,0.0009485235846724314,0.15618431788548548,0.0008848190988774139,2.423717329632005e-06,0.00014197162925177592,0.6489745531369242,0.6489745531369242,1.951052617115387e-06,0.00013668738734890222,2.372602913258147e-06,9.470148914452961e-05,0.0005576966013644919,0.3235390282970604,9.08003393027899e-05,1.9075669844604008e-06,3.0197354330488697e-06,0.21766189126529073,1.3864141441026092e-06,0.806120841799995,3.5638056630698216e-07,0.21676607314488158,0.0,0.0,1.0842021724855044e-19,2.710505431213761e-20,7.754818242684634e-26,2.7755575615628914e-17,1.0587911840678754e-22,0.0,4.1359030627651384e-25,1.6940658945086007e-21,1.0842021724855044e-19,8.470329472543003e-22,3.469446951953614e-18,3.469446951953614e-18,5.421010862427522e-20,2.7755575615628914e-17,3.1763735522036263e-22,3.469446951953614e-18,2.710505431213761e-20,1.1102230246251565e-16,1.0587911840678754e-22,7.754818242684634e-26,2.710505431213761e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1359030627651384e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.421010862427522e-20,0.0,3.469446951953614e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.235164736271502e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1.3696726629458887e-07,2.7179650729322517e-13,0.00014229359758056418,0.0001427576580850929,1.4050195362394581e-06,2.657369245014949e-13,0.00014751345260365578,2.803572280422811e-07,0.32764931993859536,0.00012045194648309783,2.7108884152222785e-07,0.00012966353861904286,3.263809569500629e-08,0.00012966168193901284,1.1264194394539917e-06,0.8650359875813315,4.575075792286866e-14,0.00012935470900004534,3.194992862960893e-08,0.00014716345610923568,7.082126608856028e-05,0.323539583074668,0.0001471087756204167,4.4731268335455175e-14,4.0664231656820784e-08,0.862424075430896,1.3640084730258077e-07,1.3991768744116574e-06,8.356880911147698e-15,0.8636310129686786,1.3552527156068805e-20,0.0,0.0,6.462348535570529e-27,9.62964972193618e-34,2.7197698545476715e-20,1.5777218104420236e-30,8.271806125530277e-24,1.5407439555097887e-33,2.524354896707238e-29,2.710505431213761e-20,0.0,3.308722450212111e-24,0.0,0.0,0.0,6.617444900424222e-24,3.308722450212111e-24,2.710505431213761e-20,2.6469779601696886e-23,1.6543612251060553e-24,7.703719777548943e-34,4.0657581468206416e-20,0.0,1.3234889800848443e-23,0.0,0.0,0.0,0.0,0.0,0.0,1.0587911840678754e-22,0.0,0.0,0.0,0.0,4.733165431326071e-30,0.0,0.0,0.0,0.0,0.0,4.0657581468206416e-20,0.0,0.0,0.0,0.0,0.0,2.4233807008389483e-27,4.0389678347315804e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3926038442842604e-33,6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3552527156068805e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.466330862652142e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2.607474997313205e-08,4.364665187106532e-15,1.0128778290574765e-05,1.0161811160947747e-05,2.3219817711452965e-11,4.133593534789377e-15,5.475509792495962e-06,4.633276065677385e-12,4.940951206029591e-05,6.256987336560361e-07,4.480104179714275e-12,6.835734669756206e-07,4.7981163413719165e-09,7.389128419513106e-07,1.8615580336172845e-11,0.00013044741483110036,7.346920521134851e-16,6.893712025139014e-07,4.696949465098732e-09,5.483211456576607e-06,5.4249888756740495e-06,4.8789765967738086e-05,5.463038124176603e-06,7.183205572054345e-16,2.5965099428349468e-08,0.00013005353851543595,2.601085044659374e-08,2.312325994903902e-11,4.1192854007277904e-15,0.0001302355446792561,4.235164736271502e-22,2.0194839173657902e-28,0.0,6.162975822039155e-33,6.288894776899238e-37,1.323489303202271e-20,1.8055593228630336e-35,5.048709793414476e-29,3.009265538105056e-36,9.62964972193618e-35,1.0339757656912846e-25,0.0,1.0339757656912846e-24,2.7755575615628914e-17,2.465190328815662e-32,1.3552527156068805e-20,0.0,2.274746684520826e-24,1.0339757656912846e-25,0.0,2.0194839173657902e-28,1.4223481644949679e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2311742677852644e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0587911840678754e-22,0.0,0.0,0.0,0.0,0.0,0.0,1.262177448353619e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.930380657631324e-32,1.504632769052528e-36,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6469779601696886e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2037062152420224e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2.501540348382294e-07,4.183129840180647e-14,8.681611047751764e-07,8.742740342757844e-07,2.0634856022108353e-11,3.958407049932591e-14,4.6774495858721286e-07,2.244445582751793e-12,1.0655625828726908e-07,5.0902575101713724e-08,2.1712338552396258e-12,6.062346589058541e-08,4.554715352177616e-08,6.528558791243955e-08,2.0617303034607385e-11,1.7743833923839048e-07,6.979637226997989e-15,6.11103712938079e-08,4.459450234420171e-08,4.683906811678129e-07,4.592317220449457e-07,1.0522963941273033e-07,4.6667756577550403e-07,6.825008274656951e-15,2.4865772646134064e-07,3.081183943174595e-08,2.495384122610585e-07,2.055762349272934e-11,3.9310658006238104e-14,3.143296214175767e-08,0.0,6.310887241768095e-30,0.0,7.703719777548943e-34,9.4039548065783e-37,1.6546844016974018e-23,2.407412430484045e-34,2.3665827156630354e-30,6.018531076210112e-36,0.0,1.262177448353619e-29,0.0,6.203854594147708e-25,2.7755575615628914e-17,1.5407439555097887e-33,9.926167350636332e-24,1.5777218104420236e-30,6.203854594147708e-25,6.310887241768095e-30,1.3234889800848443e-23,3.944304526105059e-30,5.524823448864751e-37,0.0,1.4861257097732113e-07,2.6469779601696886e-23,3.1381033947611266e-14,7.045220917064036e-15,7.366814369438809e-14,1.2182535006403521e-18,3.3021654133758638e-18,2.440285360092096e-08,3.2311742677852644e-27,2.0111665451421144e-08,1.2144546835293524e-20,1.3701865035919141e-18,9.015971144241937e-15,5.9164567891575885e-31,5.2991757645564375e-14,0.01989659062495213,5.031153906986822e-14,4.7793696646437015e-18,8.971641568565117e-21,0.0,1.6543612251060553e-24,3.308722450212111e-24,4.963083675318166e-24,3.308722450212111e-24,8.271806125530277e-25,0.0,0.0,2.7976948138428887e-08,0.0,6.617444900424222e-24,1.3234889800848443e-23,0.0,0.0,0.0,0.0,1.504632769052528e-36,2.7755575615628914e-17,5.5934008365114866e-14,1.0686447648482417e-07,0.0,0.0,4.1359030627651384e-25,1.6543612251060553e-24,8.271806125530277e-25,1.3234889800848443e-23,6.310887241768095e-30,1.2148678079215186e-14,7.790453553957977e-14,1.4428148370080465e-08,6.058451752097371e-28,1.0097419586828951e-28,4.0389678347315804e-28,4.0389678347315804e-28,5.048709793414476e-28,1.3095687914161008e-18,4.865507248702745e-18,2.440285360096887e-08,3.0730137495841275e-12,3.4512664603419266e-31,3.944304526105059e-31,4.930380657631324e-32,3.4512664603419266e-31,0.0,1.925929944387236e-34,2.0111665451421518e-08,1.4129558151680522e-20,1.36976767010608e-18,9.015971144344017e-15,7.689422220702455e-15,0.0,8.271806125530277e-25,6.617444900424222e-24,6.617444900424222e-24,0.0,0.0,6.009860685202718e-14,0.019896590624967875,5.804440249067699e-14,5.596541016456376e-18,1.384477239823621e-20,8.415011029783452e-08
6,9.698817761492473e-06,3.346701648458766e-11,6.139167696227843e-07,1.7393018424148894e-06,3.335771843057631e-11,3.5953511784241544e-11,6.246246884907177e-07,3.324414551710523e-11,2.8081758172668613e-05,1.7255819302873997e-06,3.45240143705954e-11,1.6528890871936154e-06,9.305446912764735e-06,1.6057716015075302e-06,3.157510282495875e-11,2.8282043022946992e-05,3.598520602361388e-11,1.678442470628395e-06,9.575915275984507e-06,6.209597037590213e-07,6.260076557497722e-07,2.7725674160832885e-05,6.246727107694634e-07,3.558759903357832e-11,9.568829849780747e-06,2.800922087030929e-05,9.548485922091492e-06,3.282878930640416e-11,3.5209887474153194e-11,2.815233857737844e-05,5.293955920339377e-23,1.2924697071141057e-26,3.0814879110195774e-33,2.465190328815662e-32,5.055566104016494e-34,2.6469618042983496e-22,2.465190328815662e-32,1.6155871338926322e-27,3.0814879110195774e-33,9.860761315262648e-32,2.5849394142282115e-26,0.0,0.0,2.710505431213761e-19,1.232595164407831e-32,0.0,2.5849394142282115e-26,0.0,0.0,2.6469779601696886e-23,1.6155871338926322e-27,8.666684749742561e-34,0.0,7.18585541887473e-07,0.0,1.5653968725695815e-11,5.283486701632951e-10,6.298621923832738e-11,5.2285177659766163e-17,5.3001002005613065e-17,1.417328892022815e-07,0.0,8.04557177390164e-07,1.0040005021138053e-17,5.335058812965075e-16,4.562407425922776e-10,1.6155871338926322e-27,9.840265200162536e-12,9.172923412085666e-05,1.1148454011640762e-12,8.840323279081641e-17,1.5373995492658803e-18,2.117582368135751e-22,0.0,0.0,0.0,4.235164736271502e-22,4.235164736271502e-22,3.2311742677852644e-27,1.6155871338926322e-27,5.787470922526058e-06,0.0,1.6543612251060553e-24,8.271806125530277e-25,0.0,0.0,0.0,6.162975822039155e-33,3.0814879110195774e-33,3.2526065174565133e-19,1.3899666372136153e-11,1.0140828380318995e-08,8.470329472543003e-22,0.0,8.470329472543003e-22,0.0,0.0,2.6469779601696886e-23,2.0194839173657902e-28,8.481454704023523e-10,6.359725146934033e-11,6.400845964053913e-06,0.0,0.0,0.0,0.0,0.0,3.16037513138308e-16,1.1892146334230151e-17,1.4173288631304456e-07,1.3549077454178118e-10,1.0097419586828951e-28,1.0097419586828951e-28,1.0097419586828951e-28,2.0194839173657902e-28,0.0,2.465190328815662e-32,8.045571772761227e-07,1.2246339420024376e-17,7.802346296719405e-17,4.5624074259167396e-10,1.810968275437466e-12,0.0,0.0,0.0,0.0,6.617444900424222e-24,3.2311742677852644e-27,9.861639295811692e-12,9.172923408442836e-05,3.784678868730507e-12,2.8616343659713733e-16,9.82598704434325e-18,1.1521764893367051e-07
7,1.337005140887654e-07,1.1821634924303244e-13,1.2214938797388478e-07,3.561677398169194e-07,8.036567082072464e-12,1.2752722154002606e-13,1.2438914482805754e-07,7.964850845354826e-12,2.8440330390615154e-08,3.5105524809360994e-07,7.706257521882956e-12,3.2782944799306423e-07,1.2678508479832548e-07,3.10038463722928e-07,8.005056535160421e-12,2.8424010969479752e-08,1.2710410396234067e-13,3.3930504040335375e-07,1.317564551748815e-07,1.2292802445985303e-07,1.2253961642694068e-07,2.7443179832515676e-08,1.235664018036204e-07,1.2254775620184655e-13,1.3057157158926882e-07,2.431171194547061e-08,1.2989723953077918e-07,7.662199516213938e-12,1.2305213075432167e-13,2.4613425702962288e-08,1.3234889800848443e-23,3.944304526105059e-31,1.925929944387236e-34,3.851859888774472e-34,2.057115113939003e-37,2.4816213548383293e-23,4.81482486096809e-35,2.465190328815662e-32,1.504632769052528e-36,0.0,0.0,0.0,0.0,5.421010862427522e-20,0.0,1.6543612251060553e-24,2.9582283945787943e-31,1.3234889800848443e-23,3.1554436208840472e-30,6.617444900424222e-24,9.860761315262648e-32,1.2166366531010676e-36,1.9721522630525295e-31,1.0539957056055498e-07,1.3234889800848443e-23,5.360764502983598e-14,9.043174912827044e-15,3.5785173178181694e-14,2.1025251807549247e-18,8.607601847678318e-19,4.832490427715744e-08,8.077935669463161e-28,2.362115076458368e-07,1.72899571246583e-20,9.460760787059114e-19,3.1394724800681143e-15,1.262177448353619e-29,4.6635326542085827e-14,6.68556194050295e-06,5.795015025051103e-16,5.7297873240870604e-18,5.117659127143894e-22,0.0,0.0,6.617444900424222e-24,0.0,0.0,0.0,6.310887241768095e-30,0.0,9.687082312659514e-08,1.6543612251060553e-24,0.0,1.6543612251060553e-24,1.6543612251060553e-24,1.6543612251060553e-24,0.0,0.0,0.0,3.2526065174565133e-19,4.875781480347999e-14,2.1237066261479416e-08,3.308722450212111e-24,3.308722450212111e-24,3.308722450212111e-24,0.0,3.308722450212111e-24,6.617444900424222e-24,7.395570986446986e-32,1.5603649546822846e-14,3.063850889916538e-14,2.9500153904528573e-08,3.2311742677852644e-27,1.6155871338926322e-27,0.0,3.2311742677852644e-27,3.2311742677852644e-27,4.2259391054616596e-19,9.07620776226432e-19,4.8324904276776896e-08,1.8900757344307805e-11,1.5777218104420236e-30,1.5777218104420236e-30,7.888609052210118e-31,1.5777218104420236e-30,1.5777218104420236e-30,4.81482486096809e-35,2.3621150764583195e-07,1.508577654004523e-20,9.431501697426124e-19,3.1394724800460364e-15,1.8386819443669083e-14,0.0,3.308722450212111e-24,3.308722450212111e-24,6.617444900424222e-24,6.617444900424222e-24,3.1554436208840472e-30,4.634609690862889e-14,1.716141780937134e-05,1.4650314897669045e-14,9.335877261656154e-18,9.567322347972416e-21,5.928484997049269e-08
8,9.206951327417134e-08,5.401278387418819e-14,1.7117961792286406e-09,2.3071821356085263e-10,7.046750612082472e-13,5.767609547293301e-14,1.6656629979629291e-09,6.879900349800166e-13,2.184011100886802e-08,2.2788966200228628e-10,6.823531119669243e-13,1.9786979594443318e-10,8.161892626034305e-08,1.315326926553315e-10,6.928532378863498e-13,2.2063799860401023e-08,5.693898453402825e-14,2.3262577085043894e-10,8.961483142988015e-08,1.677269188145899e-09,1.5230149049607699e-09,2.0897700284409652e-08,1.6154093883246721e-09,5.480628548317248e-14,8.958680071923237e-08,2.6441463731338203e-08,8.863940660092151e-08,6.546464260238862e-13,5.4720579439292325e-14,2.7066428264788888e-08,1.0339757656912846e-25,1.9721522630525295e-31,6.018531076210112e-36,1.2037062152420224e-35,3.1532578563622764e-39,1.1490052540800779e-23,6.018531076210112e-36,1.5407439555097887e-32,1.7632415262334313e-38,0.0,9.860761315262648e-32,0.0,0.0,0.0,1.2037062152420224e-35,1.6543612251060553e-24,0.0,1.3234889800848443e-23,4.930380657631324e-32,0.0,2.7733391199176196e-32,2.0512319024663818e-39,0.0,5.205141013321777e-08,1.3234889800848443e-23,1.6775298771322266e-15,4.316891038018426e-15,5.678803493563021e-17,7.21223936922749e-20,6.460127604983366e-21,1.4928397688497917e-08,0.0,1.0663244467768951e-07,3.001808980194267e-22,8.322580270881197e-20,6.437957546008382e-15,3.1554436208840472e-30,4.317663422651442e-15,4.677078956366627e-06,5.0889754643593165e-16,1.033435666009819e-20,1.2970520067531897e-21,1.2924697071141057e-26,0.0,0.0,0.0,3.308722450212111e-24,3.308722450212111e-24,4.930380657631324e-32,1.9721522630525295e-31,4.5839759022407666e-08,0.0,1.6543612251060553e-24,3.308722450212111e-24,3.308722450212111e-24,3.308722450212111e-24,0.0,3.009265538105056e-36,4.70197740328915e-38,1.6263032587282567e-19,3.4731872036632257e-16,3.165030537774848e-08,0.0,8.271806125530277e-25,1.6543612251060553e-24,0.0,8.271806125530277e-25,0.0,4.622231866529366e-33,5.490681581654701e-15,3.304100593852957e-17,2.1150328794853864e-08,8.077935669463161e-28,8.077935669463161e-28,0.0,0.0,0.0,3.825329097679899e-19,5.9642738760398315e-21,1.4928397688625766e-08,6.451292252200633e-12,3.944304526105059e-31,0.0,7.888609052210118e-31,7.888609052210118e-31,3.944304526105059e-31,1.2037062152420224e-35,1.0663244467768763e-07,7.840198605951593e-22,8.349676512665647e-20,6.437957546093333e-15,1.1929348581335396e-14,0.0,0.0,0.0,4.1359030627651384e-25,8.271806125530277e-25,9.860761315262648e-32,4.305607501216381e-15,1.9276418578797315e-06,4.925104096861532e-16,8.028428006574679e-21,3.2901585486965945e-22,4.294788693685301e-09
9,6.581979738407311e-08,1.2032905240443398e-14,6.295152766498975e-08,8.460390782579718e-09,1.1366896072425017e-14,1.2868585980937601e-14,6.309549872861171e-08,1.1171670123909794e-14,5.130612541264192e-08,8.805571344747867e-09,1.0611725615199756e-14,8.081894004433263e-09,5.6586214892055663e-08,6.874423954880419e-09,1.1056264446552474e-14,5.13224657361304e-08,1.2689744222071102e-14,8.794860461369352e-09,6.352065572880252e-08,6.182455250523018e-08,5.863468133167927e-08,4.862711686905264e-08,6.116265325818544e-08,1.2077814657716651e-14,6.297225633563399e-08,4.9315539711567304e-08,6.233668453035646e-08,1.0625377737426111e-14,1.2031008925491925e-14,5.046899821763198e-08,0.0,3.944304526105059e-31,1.410593220986745e-37,1.88079096131566e-37,9.730257803864663e-39,7.444623935255439e-24,5.877471754111438e-39,2.9582283945787943e-31,2.350988701644575e-37,1.88079096131566e-37,4.930380657631324e-32,9.4039548065783e-38,0.0,5.421010862427522e-20,9.4039548065783e-38,0.0,0.0,3.308722450212111e-24,9.860761315262648e-32,4.963083675318166e-24,1.9721522630525295e-31,3.494053642886072e-39,3.697785493223493e-32,2.1819018871677486e-07,6.617444900424222e-24,6.707945796538182e-15,5.788485199367987e-15,2.0529810770200893e-15,1.6067998563117955e-21,1.1682372314749992e-21,1.33315860121288e-08,7.888609052210118e-31,5.830924329476261e-08,3.464719486355662e-23,6.652552186673087e-22,5.795297950800202e-15,7.888609052210118e-31,9.078787512173646e-15,1.8630508451356958e-06,6.1281996189818974e-15,2.121590858493391e-21,1.5487539973643411e-21,8.271806125530277e-25,0.0,0.0,6.617444900424222e-24,0.0,3.308722450212111e-24,0.0,0.0,6.144359857307368e-08,1.3234889800848443e-23,0.0,0.0,1.3234889800848443e-23,1.3234889800848443e-23,1.9721522630525295e-31,0.0,0.0,0.0,8.541236127616704e-16,1.7778231576372818e-07,4.1359030627651384e-25,2.0679515313825692e-25,0.0,2.0679515313825692e-25,2.0679515313825692e-25,0.0,7.395570986446986e-32,1.0869174418469618e-14,6.698889483569285e-16,3.677541844400885e-09,0.0,4.733165431326071e-30,1.5777218104420236e-30,0.0,0.0,1.0410551512491503e-21,5.010460176735945e-22,1.3331586012128146e-08,1.5453079106044745e-14,0.0,1.9721522630525295e-31,1.9721522630525295e-31,1.9721522630525295e-31,1.9721522630525295e-31,5.877471754111438e-38,5.8309243294762454e-08,6.257193309870405e-22,5.192548494032552e-22,5.795297950800249e-15,5.7081735108116566e-15,1.6543612251060553e-24,3.308722450212111e-24,0.0,0.0,0.0,1.5777218104420236e-30,9.0014636341453e-15,7.833989182116786e-06,6.437907841764594e-15,2.3728626236054218e-21,4.276065088695304e-22,2.471324630317529e-08
