,Y2Z0,Y0Z2,Y5Z1,Y1Z5,Y4Z3,Y3Z4,Y2Z1,Y1Z2,Y5Z4,Y4Z5,Y0Z1,Y1Z0,Y5Z3,Y3Z5,Y0Z4,Y4Z0,Y4Z1,Y1Z4,Y2Z5,Y5Z2,Y3Z1,Y1Z3,Y2Z4,Y4Z2,Y3Z0,Y0Z3,Y3Z2,Y2Z3,Y5Z0,Y0Z5,Y1,X4Y1,Y2,Y0,X5Y2,X5Y0,X4Y5,X3Y0,X2Y5,X2Y3,X1Y2,X0Y5,X0Y3,X0Y2,X2Y1,X0Y1,X1Y0,Y3,X4Y3,X0Y4,X5Y3,X5Y1,X3Y1,X1Y4,X1Y5,X1Y3,standard_y,standard_x,Y5,Y4Y5,Y4,Y3Y5,Y3Y4,Y2Y5,Y2Y4,Y2Y3,Y1Y5,Y1Y4,Y1Y3,Y1Y2,Y0Y5,Y0Y4,Y0Y3,Y0Y2,Y0Y1,X5Z4,X5Z3,X5Z2,X5Z1,X5Z0,X5Y4,X5,X4Z5,X4Z3,X4Z2,X4Z1,X4Z0,X4Y2,X4Y0,X4X5,X4,X3Z5,X3Z4,X3Z2,X3Z1,X3Z0,X3Y5,X3Y4,X3Y2,X3X5,X3X4,X3,X2Z5,X2Z4,X2Z3,X2Z1,X2Z0,X2Y4,X2Y0,X2X5,X2X4,X2X3,X2,X1Z5,X1Z4,X1Z3,X1Z2,X1Z0,X1X5,X1X4,X1X3,X1X2,X1,X0Z5,X0Z4,X0Z3,X0Z2,X0Z1,X0X5,X0X4,X0X3,X0X2,X0X1,X0
0,0.8567640368634464,0.8567640368634462,0.8186494184814271,0.818649418481427,0.8115833565754773,0.8115833565754771,0.6497929261044666,0.6497929261044664,0.6261524834274568,0.6261524834274568,0.4961561698004127,0.49615616980041255,0.47544158835762285,0.47544158835762285,0.37842203702330174,0.3784220370233017,0.30895576687692106,0.30895576687692106,0.3013103050049146,0.3013103050049144,0.1891858143645356,0.18918581436453558,0.1535389226142835,0.15353892261428348,0.08869422322595291,0.08869422322595288,0.054617199380894155,0.054617199380894155,0.049161322058424606,0.04916132205842458,8.326672684688674e-17,6.938893903907228e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,4.163336342344337e-17,4.163336342344337e-17,3.469446951953614e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.214306433183765e-17,6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,9.190715806789521e-05,9.220689384566727e-05,0.8186494184814272,0.8186494184814272,0.8115833565754772,0.8115833565754773,6.970486458502206e-05,0.15524960772256519,0.6261524834274568,0.6261524834274568,5.3397455204986807e-05,0.1515244789478582,0.47544158835762285,0.47544158835762285,4.0726640119501346e-05,0.2253822223194062,0.3089557668769211,0.30895576687692106,3.2322287862306874e-05,0.25230879131499157,0.18918581436453563,0.18918581436453563,1.6470492951531764e-05,0.22365298051900842,0.03425456759611607,9.54547398564866e-06,0.03378870614903717,5.858919563316879e-06,0.25116951562870027,5.290853268011647e-06,4.163336342344337e-17,0.0,6.776263578034403e-21,6.776263578034403e-21,0.0,6.776263578034403e-21,1.1102230246251565e-16,6.776263578034403e-21,0.0,5.082197683525802e-21,0.0,0.0,1.6940658945086007e-21,2.7755575615628914e-17,5.082197683525802e-21,3.8116482626443515e-21,4.235164736271502e-22,5.551115123125783e-17,0.0,6.776263578034403e-21,1.3877787807814457e-17,6.938893903907228e-18,1.3877787807814457e-17,2.7755575615628914e-17,4.163336342344337e-17,6.938893903907228e-18,1.5265566588595902e-16,0.0,5.551115123125783e-17,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,1.3552527156068805e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2.1696343590407467e-06,2.1767101630995285e-06,7.729281448475952e-06,7.754488866867307e-06,0.8115833565754774,0.8115833565754773,8.849635580453697e-07,1.4705700697942654e-06,5.911820939237357e-06,0.31820103514856685,1.136049182670333e-06,1.4352846134171252e-06,4.488883477793473e-06,0.2868707579235398,9.614258517957996e-07,0.22538222143360404,0.3151612906037526,2.9265201935227287e-06,8.771341635259971e-07,2.3821743639953295e-06,0.284710262043944,1.7920238604460693e-06,3.8881571543734395e-07,0.22365298270221384,0.03425456728101667,2.2533814305620822e-07,0.033788706660734955,1.383103716691761e-07,2.3714179075688852e-06,1.1315455391824198e-06,2.117582368135751e-22,0.0,2.117582368135751e-22,0.0,0.0,8.077935669463161e-28,0.0,1.0587911840678754e-22,1.6155871338926322e-27,5.293955920339377e-23,0.0,3.2311742677852644e-27,5.293955920339377e-23,1.3877787807814457e-17,8.077935669463161e-28,3.7865323450608567e-28,2.7767903863779616e-28,0.0,0.0,0.0,1.0587911840678754e-22,1.3877787807814457e-17,1.0587911840678754e-22,2.117582368135751e-22,1.3877787807814457e-17,2.117582368135751e-22,5.551199826420508e-17,0.0,8.470329472543003e-22,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.117582368135751e-22,0.0,0.0,0.0,0.0,0.0,0.0,1.5881867761018131e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.470329472543003e-22,2.7755575615628914e-17,2.117582368135751e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,6.562002285932737e-08,6.568397909318024e-08,4.9137420306781755e-08,4.9333180876673615e-08,3.4909700524754687e-06,3.5059963349336095e-06,2.660089009607014e-08,9.294518754526646e-09,9.079095060052443e-09,1.3610524295674563e-06,3.409705691554091e-08,9.072928279605687e-09,8.86682421825671e-09,1.2320978516806748e-06,2.2088918901184406e-08,9.635510141541119e-07,1.3481007138180936e-06,7.206878892401728e-09,2.6366470216015448e-08,1.5052061836866432e-08,1.2228353161800603e-06,7.1100519532957734e-09,7.534909311560068e-09,9.561667977162875e-07,1.4700219607590665e-07,2.1973345009682303e-08,1.4500316596006492e-07,7.48346954894106e-09,1.498411603063777e-08,3.396195205542157e-08,4.1359030627651384e-25,3.1554436208840472e-30,1.1580528575742387e-23,0.0,1.9721522630525295e-31,0.0,0.0,1.262177448353619e-29,0.0,1.262177448353619e-29,1.9721522630525295e-31,0.0,6.310887241768095e-30,0.0,9.860761315262648e-32,8.681129224325466e-32,4.9159361830484195e-32,1.0587911840678754e-22,1.3877787807814457e-17,1.262177448353619e-29,0.0,0.0,4.733165431326071e-30,3.1554436208840472e-30,3.469446951953614e-18,6.7053176943786e-30,1.1787323728880644e-22,6.774924834256997e-07,0.0,3.003639374972158e-14,0.0,3.3860970645290324e-14,0.003754287719099178,5.410969916115845e-16,1.7124190979261178e-14,6.763958470609494e-15,0.0012223408652746893,3.2732380543154655e-14,3.2974579571912544e-14,6.298057042917292e-16,6.520588351481712e-16,4.172797844019974e-15,1.504176009777596e-14,0.00462563715258028,5.83786533369466e-16,2.0679515313825692e-25,0.0,4.1359030627651384e-25,0.0,0.0,0.0,4.5659021664980036e-09,2.6469779601696886e-23,5.293955920339377e-23,0.0,2.6469779601696886e-23,0.0,1.262177448353619e-29,1.262177448353619e-29,4.5652494877197517e-14,3.5023459318260545e-07,2.6469779601696886e-23,0.0,1.3234889800848443e-23,0.0,1.3234889800848443e-23,0.0,1.3877787807814457e-17,1.262177448353619e-29,4.7252386174455226e-14,0.0037542877195073836,3.2161332203589616e-07,4.1359030627651384e-25,0.0,5.169878828456423e-26,4.1359030627651384e-25,4.1359030627651384e-25,1.262177448353619e-29,6.938893903907228e-18,8.587142387440145e-16,5.838550909277717e-14,5.414654213558732e-14,6.6603431962823145e-09,5.169878828456423e-26,5.816113682013476e-26,1.0985992510469899e-25,4.1359030627651384e-25,2.0679515313825692e-25,0.001222340865274734,4.757213901914489e-14,4.3651892531747744e-14,8.151628973526728e-16,4.2930419599961254e-09,8.271806125530277e-25,2.0679515313825692e-25,0.0,8.271806125530277e-25,0.0,8.533294493011124e-16,5.733648960890408e-14,6.068344906193556e-14,0.0046256371525805135,8.9365089408091e-16,7.843169137409884e-09
4,3.904819732709107e-08,6.79162493082407e-08,1.6712154559120213e-09,1.049589686230037e-09,5.619511920110233e-09,8.09462773377652e-09,3.115567249836431e-08,2.5776228097566617e-10,3.2322432469794557e-10,5.132802362760127e-09,1.7391560216298348e-07,2.441992555906257e-10,3.2340536368478014e-10,2.2028482369344288e-08,2.981144030648755e-08,1.0328456270859342e-08,5.22021457847906e-09,4.046286540295707e-09,3.0224907807670216e-08,4.252130833797669e-09,2.237197922884035e-08,4.0458090876051905e-09,9.679931578952756e-08,1.036213879524327e-08,3.1151646813352134e-09,2.998635043179681e-08,3.1248192819290725e-09,9.759277816514884e-08,4.238556123141797e-09,1.7213938836537106e-07,1.4217166778255163e-25,4.622231866529366e-33,9.926167350636332e-24,1.3234889800848443e-23,9.860761315262648e-32,0.0,0.0,0.0,0.0,0.0,1.9721522630525295e-31,9.244463733058732e-32,0.0,0.0,0.0,7.299274489227624e-32,3.0237100126879603e-32,0.0,6.938893903907228e-18,3.944304526105059e-31,0.0,0.0,0.0,0.0,0.0,3.851859888774472e-34,2.210123199165121e-24,2.830307046504124e-07,4.1359030627651384e-25,1.796342939309567e-16,1.6543612251060553e-24,7.183504249572344e-17,0.022135842128530463,7.539036338891041e-16,6.123206440961787e-16,2.841817402021632e-15,0.020510625602246993,1.681577770760352e-16,2.2393364949518523e-16,4.374417074747703e-15,7.64445413802981e-15,1.382062718759082e-14,1.79037226926201e-15,0.0001412300912080807,4.5323906670456096e-15,0.0,3.101927297073854e-25,1.0339757656912846e-25,1.0339757656912846e-25,1.0339757656912846e-25,6.162975822039155e-33,6.769283606501822e-11,1.0339757656912846e-25,2.0679515313825692e-25,2.0679515313825692e-25,0.0,0.0,0.0,7.888609052210118e-31,3.327093270312371e-16,1.7952965418680742e-09,0.0,1.0339757656912846e-25,5.169878828456423e-26,2.0679515313825692e-25,1.550963648536927e-25,3.0814879110195774e-33,0.0,1.9721522630525295e-31,1.3982955338519596e-16,0.02213584212853043,2.259697833095275e-09,1.3234889800848443e-23,1.3234889800848443e-23,1.3234889800848443e-23,0.0,1.3234889800848443e-23,3.944304526105059e-31,0.0,1.1022424906663136e-15,5.6718527160591384e-15,1.0361912482204894e-14,1.385010180628367e-07,0.0,6.462348535570529e-26,1.550963648536927e-25,0.0,6.203854594147708e-25,0.020510625602247007,3.5443810615937383e-16,1.7521608826990609e-16,3.3251482830049518e-15,4.752964890193782e-09,2.6469779601696886e-23,0.0,2.6469779601696886e-23,5.293955920339377e-23,0.0,9.295645806754344e-15,9.723443876833831e-15,7.877954724847859e-15,0.0001412300912230842,7.798548210980999e-15,1.438994089084102e-07
5,5.8906933825517795e-08,1.6595415689683162e-07,9.28680632477625e-11,7.450367902986959e-10,1.504283820430656e-06,3.213895498790597e-07,1.3724336135227002e-08,5.3007873249423294e-08,1.7590487131625307e-08,1.0366020232280384e-06,2.411819568484319e-07,5.3578528212717384e-08,1.9212130573295657e-08,5.331378397391318e-07,1.7210814532348534e-07,1.4228624578581279e-06,1.0174744765735291e-06,6.270585340933159e-08,1.3727269042592407e-08,1.0918589371646308e-08,5.292730647461726e-07,6.229182768156741e-08,8.576758486183637e-08,1.4053882207051106e-06,3.667710157403766e-07,1.6886501658885755e-07,3.5109179454358943e-07,8.655844047425365e-08,1.1019744672768723e-08,2.3458512416381986e-07,1.6543612251060553e-24,1.5777218104420236e-30,0.0,2.6469779601696886e-23,0.0,7.888609052210118e-31,3.1554436208840472e-30,0.0,1.5777218104420236e-30,1.1832913578315177e-30,0.0,1.5777218104420236e-30,0.0,6.938893903907228e-18,7.888609052210118e-31,1.9644485432749806e-32,6.066679324819793e-32,5.293955920339377e-23,4.336808689942018e-19,1.262177448353619e-29,4.733165431326071e-30,3.469446951953614e-18,4.733165431326071e-30,6.310887241768095e-30,0.0,3.1554436208840472e-30,7.816856788626112e-23,8.085599759472822e-07,4.1359030627651384e-25,1.2673352581070715e-13,1.0587911840678754e-22,1.0958288813393754e-14,0.00021657252369826005,2.1271395065634523e-14,3.786403156795206e-13,1.2538700930378646e-13,0.0891932479894362,1.3758096602937566e-13,7.035300147614269e-14,3.202028584430428e-15,1.791459938261162e-14,3.055498613686705e-14,2.152659290619815e-13,0.007373489962573879,7.29401558474988e-15,6.617444900424222e-24,6.617444900424222e-24,3.308722450212111e-24,6.617444900424222e-24,3.308722450212111e-24,0.0,7.136114468215872e-08,0.0,6.617444900424222e-24,1.3234889800848443e-23,0.0,0.0,0.0,1.262177448353619e-29,4.1301563540023884e-14,3.5238850734914797e-08,5.293955920339377e-23,0.0,5.293955920339377e-23,0.0,7.940933880509066e-23,6.310887241768095e-30,8.673617379884035e-19,6.310887241768095e-30,2.4714276769009873e-14,0.0005129019786494146,9.443298198381955e-07,2.0679515313825692e-25,8.271806125530277e-25,0.0,4.1359030627651384e-25,4.1359030627651384e-25,1.262177448353619e-29,3.469446951953614e-18,4.823055476872241e-15,3.8792802480177495e-13,1.1540912312992716e-13,3.1990825408286214e-09,8.271806125530277e-25,1.6543612251060553e-24,2.481541837659083e-24,4.1359030627651384e-25,4.1359030627651384e-25,0.0891932479894342,1.050291228272965e-13,3.351781946483986e-14,4.905270844051559e-15,1.4230404728040269e-08,6.617444900424222e-24,0.0,0.0,0.0,1.3234889800848443e-23,1.767222408967924e-14,1.233393141937345e-13,8.589111298399468e-14,0.006957401496782188,1.4134652713458458e-14,8.221806267480039e-08
6,3.887383347253689e-06,0.00019492693846894448,8.444383006809506e-05,1.2597787013706554e-05,1.0933355542677241e-05,1.030673327338412e-05,6.557015742696275e-05,1.1255868939630356e-05,8.270148922854897e-05,1.22295265487078e-05,0.00019173238054789535,1.0978926148158147e-05,8.133420461847705e-05,9.055837460957526e-06,0.00020006122583251192,1.4939735083796879e-05,1.133648599951917e-05,1.6168005688498153e-05,6.599647791212353e-05,8.897918236232849e-05,9.024779095577222e-06,1.7301514260191752e-05,4.903943929765238e-05,1.538745377294666e-05,6.465962777325192e-06,0.0002078303113273622,6.745709264183522e-06,4.926562400744661e-05,8.924800737434603e-05,0.00019263195139559858,8.470329472543003e-22,0.0,6.776263578034403e-21,0.0,1.6543612251060553e-24,0.0,0.0,0.0,1.6543612251060553e-24,2.0679515313825692e-25,8.271806125530277e-25,6.617444900424222e-24,8.271806125530277e-25,8.673617379884035e-19,8.271806125530277e-25,1.550963648536927e-25,4.879073144355749e-25,0.0,2.168404344971009e-19,1.6543612251060553e-24,0.0,0.0,2.0679515313825692e-25,8.271806125530277e-25,0.0,2.0679515313825692e-25,0.0,0.00048095862513102585,6.776263578034403e-21,2.8794159351239366e-09,8.470329472543003e-22,7.574991947021237e-09,0.0015959893904789369,4.0146152851972026e-08,2.1057015968478072e-08,1.6676358183757248e-08,3.607911823820584e-05,3.741942889542544e-09,1.3208752504625747e-09,1.9060023585155226e-08,5.508472347100264e-08,5.037559331311023e-09,1.9933509585854557e-08,0.02996240952181851,2.695352140002624e-08,1.3552527156068805e-20,6.776263578034403e-21,0.0,6.776263578034403e-21,1.3552527156068805e-20,8.271806125530277e-25,0.00012174035827304145,3.3881317890172014e-21,3.3881317890172014e-21,3.3881317890172014e-21,3.3881317890172014e-21,3.3881317890172014e-21,8.271806125530277e-25,1.6543612251060553e-24,3.254972620678643e-09,3.6895365539404116e-05,0.0,1.6940658945086007e-21,0.0,1.6940658945086007e-21,1.6940658945086007e-21,2.0679515313825692e-25,8.673617379884035e-19,0.0,4.519674625932936e-09,0.0015552474918422883,2.0274264873485622e-05,1.6940658945086007e-21,0.0,2.541098841762901e-21,3.3881317890172014e-21,6.776263578034403e-21,0.0,2.6020852139652106e-18,3.6243379672542506e-08,1.4229953828751838e-08,1.7075345791826542e-08,2.6671354996316363e-06,4.235164736271502e-22,8.470329472543003e-22,4.235164736271502e-22,8.470329472543003e-22,8.470329472543003e-22,0.0034164611047462017,4.1883598815161006e-09,7.106739530972945e-10,1.6217638962585437e-08,2.3083798891827375e-05,0.0,5.421010862427522e-20,0.0,0.0,1.0842021724855044e-19,4.3159597252278246e-08,3.875006786991664e-09,3.297642200644363e-08,0.03013053110298777,8.486714812799131e-09,0.0006394519504247612
7,1.1270924747031963e-07,1.0273718162336723e-05,4.130646156517322e-05,7.819374348602133e-06,5.742557952078062e-07,5.52256904982699e-07,8.637652715452379e-07,8.83176626669011e-06,4.086250767015318e-05,6.221073990804662e-07,9.997341940077177e-06,8.904388422339744e-06,3.9882536744112056e-05,4.485632251203843e-07,1.0197619539185556e-05,5.614613696941988e-07,5.749672148583415e-07,9.411874615893539e-06,8.479677506831768e-07,4.116425808589999e-05,4.805009073907946e-07,1.005603105317113e-05,1.3123153651043545e-07,5.809604681671738e-07,5.039866313546532e-07,1.0491244127756088e-05,5.176988278238078e-07,2.475714935013138e-07,4.129080320329143e-05,9.870821791671634e-06,0.0,2.5849394142282115e-26,5.293955920339377e-23,8.470329472543003e-22,0.0,1.0339757656912846e-25,0.0,1.6155871338926322e-27,5.169878828456423e-26,8.077935669463161e-28,1.2924697071141057e-26,0.0,1.6155871338926322e-27,0.0,6.462348535570529e-27,2.9534952291474682e-27,5.1749275382498374e-27,5.293955920339377e-23,2.168404344971009e-19,6.462348535570529e-27,0.0,2.168404344971009e-19,0.0,1.2924697071141057e-26,2.168404344971009e-19,4.8467614016778965e-27,2.5940384009662948e-21,8.402682468002491e-05,3.3881317890172014e-21,9.466701697266199e-11,5.293955920339377e-23,2.3112529629727678e-10,0.0006015058235681219,1.1360294894287469e-09,4.529238160801716e-11,4.803971211730558e-11,0.00011754531250535067,1.2295346955131937e-10,4.0491985648655245e-11,2.7736343870202963e-10,1.5098619585388273e-09,1.0108074821271252e-12,3.717473608869609e-11,0.0014904855454436943,5.555220868591305e-10,6.776263578034403e-21,6.776263578034403e-21,0.0,0.0,0.0,0.0,6.524809534252205e-05,1.0587911840678754e-22,1.0587911840678754e-22,1.0587911840678754e-22,0.0,0.0,3.2311742677852644e-27,0.0,1.089887641644379e-10,1.8356610864920208e-06,0.0,0.0,0.0,2.117582368135751e-22,2.117582368135751e-22,3.6350710512584224e-27,1.0842021724855044e-19,8.077935669463161e-28,1.3885400683046048e-10,0.0005519432900119558,1.1442770928030236e-06,0.0,1.0587911840678754e-22,1.0587911840678754e-22,2.117582368135751e-22,2.117582368135751e-22,1.6155871338926322e-27,0.0,9.151787899502698e-10,3.5083675911195504e-11,4.662165672117141e-11,1.3976432146108372e-06,2.117582368135751e-22,8.470329472543003e-22,4.235164736271502e-22,0.0,4.235164736271502e-22,0.0037712489800873186,1.405486529988525e-10,1.5985211401350097e-11,2.389346452622993e-10,8.08575320916093e-06,0.0,1.6940658945086007e-21,0.0,3.3881317890172014e-21,0.0,1.314729120551212e-09,6.036659498327188e-14,7.313123986461177e-11,0.00011878889760682822,1.099131129287148e-10,2.8446777511348e-05
8,2.7837184832564248e-06,9.685891427661467e-06,2.2082904880382862e-06,2.010050264611974e-06,3.432030953637406e-07,1.1785920196143892e-07,3.226785118024154e-06,1.2419550254109058e-06,1.8316312843047023e-06,3.0355816744618484e-07,1.0896467199929973e-05,1.2091005257172367e-06,1.900600549360118e-06,1.1881612172936754e-08,9.582092183664501e-06,3.405900688068614e-07,2.973033206458664e-07,1.3739870309904954e-06,3.5435710749290454e-06,1.7776235615297877e-06,1.6139003029727717e-08,1.3237195219691437e-06,2.7422976927546514e-06,3.390691278170717e-07,1.1662930258343501e-07,9.530099057956696e-06,1.1638039880523619e-07,2.8113860138516305e-06,1.8174595313721704e-06,1.0789304201853768e-05,2.117582368135751e-22,1.0097419586828951e-28,0.0,0.0,3.2311742677852644e-27,1.6155871338926322e-27,2.0194839173657902e-28,1.5146129380243427e-28,1.6155871338926322e-27,1.0097419586828951e-28,3.2311742677852644e-27,0.0,0.0,1.0842021724855044e-19,3.2311742677852644e-27,8.077935669463161e-28,5.679798517591285e-28,3.308722450212111e-24,2.168404344971009e-19,5.048709793414476e-29,0.0,1.3010426069826053e-18,1.5777218104420236e-30,1.0097419586828951e-28,1.3010426069826053e-18,1.5777218104420236e-30,2.3491929396505986e-22,6.494663264533665e-07,0.0,7.015099895142136e-13,2.6469779601696886e-23,4.371245087963178e-14,0.005817487726361892,3.304319445297653e-11,3.880302334751071e-12,5.752557835563518e-13,0.00027900919968156695,1.0103397061392116e-13,1.7538585992131807e-13,1.6011830364360754e-11,7.938085573305211e-11,4.641759909702093e-12,5.903174057880203e-12,0.0011992337472348203,2.2276379808235937e-11,0.0,6.617444900424222e-24,1.3234889800848443e-23,0.0,0.0,0.0,1.311800614392894e-07,1.3234889800848443e-23,1.3234889800848443e-23,1.3234889800848443e-23,1.3234889800848443e-23,1.3234889800848443e-23,2.0194839173657902e-28,0.0,1.0835368725024896e-12,1.585697984924042e-07,0.0,6.617444900424222e-24,6.617444900424222e-24,1.3234889800848443e-23,3.308722450212111e-24,2.524354896707238e-29,2.168404344971009e-19,2.0194839173657902e-28,2.7339455420495115e-14,0.0069776009832181055,6.912614309664631e-08,2.117582368135751e-22,0.0,4.235164736271502e-22,4.235164736271502e-22,4.235164736271502e-22,0.0,0.0,4.7064511242998234e-11,1.2284126581690781e-12,5.075387574683957e-13,2.6125223964919736e-06,1.3234889800848443e-23,3.308722450212111e-24,0.0,0.0,6.617444900424222e-24,0.00015915429122323701,1.0874759861659575e-13,2.4807013467860744e-13,2.5816933699440792e-11,1.2615223302933447e-07,1.0587911840678754e-22,0.0,0.0,0.0,0.0,7.616119731687261e-11,4.834998134800645e-12,7.584771976247158e-12,0.0016355350798495523,1.531541797753043e-11,1.6162801201742253e-06
9,1.6155829507561497e-06,1.676812848497846e-05,8.582897389123321e-06,5.5993234429809845e-06,2.7332562302943016e-06,2.1474754994368586e-07,2.185319235260695e-06,2.7878210914810556e-06,7.808225737987057e-06,2.5020697243526673e-06,1.9185984484008065e-05,2.8007729987854757e-06,7.491583452465108e-06,1.3047812392744772e-07,1.690378164168393e-05,2.6798820622253628e-06,2.3746114143980443e-06,3.2204221422726135e-06,2.479523087344358e-06,7.360115016079225e-06,1.344181637231885e-07,3.2583296011734333e-06,1.5537155576704698e-06,2.6395091959401662e-06,2.37185488743062e-07,1.6046935913349487e-05,2.4749139947707246e-07,2.069455681588824e-06,7.498440065688441e-06,1.8962523653996927e-05,4.235164736271502e-22,2.0194839173657902e-28,0.0,3.3881317890172014e-21,0.0,5.169878828456423e-26,3.2311742677852644e-27,1.2924697071141057e-26,1.0339757656912846e-25,0.0,6.462348535570529e-27,0.0,0.0,1.6263032587282567e-19,6.462348535570529e-27,2.3224065049706588e-27,3.332148463653554e-27,1.3234889800848443e-23,1.0842021724855044e-19,1.2924697071141057e-26,0.0,1.3010426069826053e-18,8.077935669463161e-28,8.077935669463161e-28,1.3010426069826053e-18,1.6155871338926322e-27,4.221929846470653e-21,2.870899963789058e-05,8.470329472543003e-22,9.135456556462174e-11,4.235164736271502e-22,4.275737021170988e-11,0.0012563985348342747,5.657977736618612e-11,3.1609222939054604e-11,1.616035716276983e-12,0.0007867825367955108,6.396673412388114e-11,1.5622979049180984e-12,7.70324672428331e-10,3.5944040764933677e-10,6.515927597087831e-11,1.5497286151713553e-11,0.0009438025511832206,2.9700831658749503e-10,4.235164736271502e-22,2.117582368135751e-22,0.0,0.0,0.0,3.2311742677852644e-27,4.369435524545871e-06,0.0,1.0587911840678754e-22,1.0587911840678754e-22,1.0587911840678754e-22,1.0587911840678754e-22,0.0,0.0,6.210895834857992e-11,1.210799700455232e-06,1.0587911840678754e-22,1.5881867761018131e-22,5.293955920339377e-23,0.0,0.0,6.462348535570529e-27,1.0842021724855044e-19,3.2311742677852644e-27,3.9161673522154123e-11,3.390961362826619e-05,1.5098773828060565e-06,8.470329472543003e-22,0.0,8.470329472543003e-22,0.0,0.0,3.2311742677852644e-27,0.0,3.213901978282278e-10,2.3846878513165324e-11,6.0040121590005195e-12,9.454133169287256e-06,2.117582368135751e-22,2.117582368135751e-22,0.0,0.0,2.117582368135751e-22,0.00037206152399052754,3.023222497159163e-11,9.782697705087055e-12,7.886020854901548e-10,7.01878801246955e-06,3.3881317890172014e-21,1.6940658945086007e-21,1.6940658945086007e-21,0.0,0.0,3.0596310784697004e-10,6.984546389370018e-11,2.6995658090167157e-11,0.0010777472480120918,2.652571980481518e-10,1.932619106394094e-05
