,Y3Z4,Y4Z3,Y5Z2,Y2Z5,Y3Z1,Y1Z3,Y3Z0,Y0Z3,Y0Z5,Y5Z0,Y4Z0,Y0Z4,Y4Z1,Y1Z4,Y3Z2,Y2Z3,Y2Z0,Y0Z2,Y2Z1,Y1Z2,Y3Z5,Y5Z3,Y5Z4,Y4Z5,Y1Z0,Y0Z1,Y5Z1,Y1Z5,Y4Z2,Y2Z4,standard_y,X5Y3,X1Y5,Y0,X3Y2,X1Y3,Y5,Y4,X5Y4,X3Y4,X2Y4,X2Y3,X1Y4,X1Y2,X0Y4,X0Y3,X5Y1,Y2,X5Y2,X4Y5,X4Y1,X4Y0,X3Y5,X2Y5,X2Y0,X0Y5,X3Y1,X5Y0,X1Y0,X0Y1,standard_x,Y4Y5,Y3Y5,Y3Y4,Y3,Y2Y5,Y2Y4,Y2Y3,Y1Y5,Y1Y4,Y1Y3,Y1Y2,Y1,Y0Y5,Y0Y4,Y0Y3,Y0Y2,Y0Y1,X5Z4,X5Z3,X5Z2,X5Z1,X5Z0,X5,X4Z5,X4Z3,X4Z2,X4Z1,X4Z0,X4Y3,X4Y2,X4X5,X4,X3Z5,X3Z4,X3Z2,X3Z1,X3Z0,X3Y0,X3X5,X3X4,X3,X2Z5,X2Z4,X2Z3,X2Z1,X2Z0,X2Y1,X2X5,X2X4,X2X3,X2,X1Z5,X1Z4,X1Z3,X1Z2,X1Z0,X1X5,X1X4,X1X3,X1X2,X1,X0Z5,X0Z4,X0Z3,X0Z2,X0Z1,X0Y2,X0X5,X0X4,X0X3,X0X2,X0X1,X0
0,0.9470780060029439,0.9470780060029437,0.9329624000750505,0.9329624000750505,0.8000204571334277,0.8000204571334277,0.7707838056590222,0.7707838056590222,0.7319589730332557,0.7319589730332556,0.7055132269340281,0.7055132269340278,0.5329014146425715,0.5329014146425713,0.45594588118356716,0.45594588118356716,0.45492700451402135,0.45492700451402124,0.43351443489540376,0.43351443489540376,0.3353507759400101,0.33535077594001006,0.3094059291400342,0.3094059291400342,0.14566925510413034,0.14566925510413026,0.08015370917850195,0.08015370917850193,0.047887516459941715,0.04788751645994171,1.249000902703301e-16,1.1102230246251565e-16,1.1102230246251565e-16,9.71445146547012e-17,8.326672684688674e-17,8.326672684688674e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,3.469446951953614e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.0816681711721685e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0012275069385460648,0.0012315101930768365,0.9329624000750505,0.9329624000750505,0.0010369057837745044,0.26885178740892646,0.0009990121865024607,0.06756457612303268,0.7319589730332556,0.7319589730332556,0.0009173972205168981,0.06276435208440223,0.0006929455861900277,0.26451775200192096,0.0005909510401539077,0.4082140724183415,0.4549270045140213,0.45492700451402124,0.4335144348954037,0.4335144348954038,0.00043464783439590255,0.026950889449905275,0.02485444370324059,0.00040232858657809125,0.1456692551041303,0.14566925510413026,0.08015370917850198,0.08015370917850195,6.226938464176486e-05,0.4065758430285654,1.6263032587282567e-19,1.0842021724855044e-19,2.7755575615628914e-17,4.163336342344337e-17,5.421010862427522e-20,5.421010862427522e-20,2.7755575615628914e-17,5.421010862427522e-20,1.0842021724855044e-19,2.7755575615628914e-17,0.0,0.0,0.0,6.938893903907228e-17,5.421010862427522e-20,2.168404344971009e-19,1.3877787807814457e-17,5.551115123125783e-17,0.0,0.0,0.0,1.3552527156068805e-20,2.710505431213761e-20,5.551115123125783e-17,5.551115123125783e-17,0.0,2.710505431213761e-20,0.0,6.491660507756958e-18,3.130633773051894e-18,0.0,0.0,0.0,0.0,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.421010862427522e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.710505431213761e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0
2,2.5018245395550678e-05,2.5099837117020157e-05,0.0009210683415210581,0.0009240722113123868,2.1133537038302326e-05,0.26885133853220644,2.0361214466671843e-05,0.0675639818508943,0.2785110163740087,0.0007226274470428435,1.86977914888801e-05,0.06276500133564647,1.412316474691377e-05,0.2645184258799571,3.214471164451848e-06,0.0004043241649222929,0.00045059200993863714,0.2746522409187504,0.00042938348046760524,0.3536213195493988,3.146511545285871e-06,2.6607043324259766e-05,2.453786070887244e-05,6.934990921883438e-06,0.1456692551041303,0.14566925510413037,7.913185351721057e-05,0.35195129389908614,6.904205103009321e-06,0.000402701966550851,8.639736061993863e-20,1.6543612251060553e-24,5.421010862427522e-20,1.3877787807814457e-17,1.6543612251060553e-24,8.470329472543003e-22,8.131516293641283e-20,0.0,1.6543612251060553e-24,0.0,0.0,0.0,8.470329472543003e-22,5.421010862427522e-20,8.470329472543003e-22,0.0,6.776263578034403e-21,0.0,5.551115123125783e-17,0.0,6.352747104407253e-22,0.0,0.0,2.7755575615628914e-17,0.0,1.3552527156068805e-20,6.352747104407253e-22,1.3552527156068805e-20,1.8911069338636323e-18,1.359223182547135e-17,0.0,0.0,0.0,0.0,5.082197683525802e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,4.522989921486414e-05,4.5377406974920265e-05,0.0013228882120223029,2.4926320055801147e-06,3.241434704747779e-05,0.0004601922684232614,3.6810562198082164e-05,0.06756398241110889,0.4232346981804832,0.001135077566627313,3.380329880100198e-05,0.06276500072360355,3.7974285031706624e-05,0.000452775629186357,3.2271192934274815e-05,1.0906413393573347e-06,1.2154462082964058e-06,0.4198472316272751,1.1582374115123495e-06,0.000605292963392124,3.227024217607391e-05,4.179340044521376e-05,3.854320098031582e-05,3.7904750005265746e-05,0.0002493417559546823,0.41942776041190577,0.0013177788164347164,0.000602433753250747,3.79318411352757e-05,1.0862655508439695e-06,3.7269449679189215e-20,1.6543612251060553e-24,1.0587911840678754e-22,0.0,0.0,0.0,0.0,3.3881317890172014e-21,3.308722450212111e-24,2.0816681711721685e-17,1.2924697071141057e-26,6.462348535570529e-27,6.617444900424222e-24,4.0657581468206416e-20,3.3881317890172014e-21,6.776263578034403e-21,9.26442286059391e-23,0.0,1.0842021724855044e-19,6.617444900424222e-24,1.2407709188295415e-24,3.3881317890172014e-21,6.617444900424222e-24,1.0842021724855044e-19,0.0,0.0,1.6543612251060553e-24,0.0,8.797376007231157e-21,1.1010497736116782e-20,0.0,0.0,0.0,0.0,6.776263578034403e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.710505431213761e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.462348535570529e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6940658945086007e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.776263578034403e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,5.17254928519891e-05,5.1894184618295066e-05,6.358416480336097e-08,3.9893147393308075e-11,4.618323688509505e-06,3.7091399712193523e-07,5.312276004147464e-06,8.378350199548882e-05,0.0005248369087391053,5.455711856213121e-08,4.549601236449888e-06,7.783246833037867e-05,5.1458343141303665e-06,3.6493620090609043e-07,4.9179184591098145e-06,3.396130901085705e-11,3.9517716859604253e-11,0.0005206377982785435,3.606617246129632e-11,6.87529040889627e-07,5.055404980161803e-06,2.0087856367376035e-09,1.8525658840236085e-09,4.816241393618398e-06,6.849512009911075e-07,0.0005201178596465313,6.333869442049303e-08,6.858765405237056e-07,4.97246799571253e-06,3.3825052006290774e-11,1.0842683469345087e-19,0.0,0.0,1.0842021724855044e-19,1.9721522630525295e-31,6.462348535570529e-27,6.617444900424222e-24,1.2705494208814505e-21,0.0,1.3877787807814457e-17,0.0,0.0,4.8467614016778965e-27,1.6940658945086007e-21,3.308722450212111e-24,3.308722450212111e-24,7.888609052210118e-31,0.0,5.169878828456423e-26,2.0194839173657902e-28,1.6155871338926322e-27,0.0,0.0,5.169878828456423e-26,0.0,3.3881317890172014e-21,1.6155871338926322e-27,0.0,2.0205735314911267e-26,1.5455609374122945e-26,0.0,0.0,0.0,0.0,1.2705494208814505e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9721522630525295e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6543612251060553e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3881317890172014e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5.078691102694209e-06,5.095465977781524e-06,2.6962064636736954e-10,9.586993112254183e-15,4.367979847928559e-07,1.888182304765231e-08,5.281793489593336e-07,1.8640959944493335e-07,2.391107108275919e-06,2.6945662964969645e-10,4.294997015912081e-07,1.7330863037242958e-07,5.125846315580272e-07,1.858009148705148e-08,4.654975979286264e-07,8.131385089219861e-15,9.408949053408674e-15,1.699197300606953e-06,8.637202015694855e-15,3.5029386934371705e-08,4.787955811872325e-07,4.4848726883437444e-12,4.1367995836580474e-12,4.80723807164674e-07,3.485065536361284e-08,1.691072427407677e-06,2.6865796043006763e-10,3.494495803288337e-08,4.958307905664307e-07,8.098775238556045e-15,1.0587911919564845e-22,4.930380657631324e-32,7.703719777548943e-34,2.117582368135751e-22,3.009265538105056e-36,2.524354896707238e-29,0.0,5.293955920339377e-23,2.465190328815662e-32,1.3877787807814457e-17,6.018531076210112e-36,6.018531076210112e-36,6.310887241768095e-30,0.0,8.077935669463161e-28,2.0194839173657902e-28,1.925929944387236e-34,7.888609052210118e-31,0.0,9.860761315262648e-32,3.155443620884047e-29,0.0,9.860761315262648e-32,1.262177448353619e-29,7.703719777548943e-34,0.0,0.0,0.0,8.31693587184184e-30,7.682149362171806e-30,7.589424755459973e-07,1.2197158905254092e-16,1.768320595733618e-16,0.0033028229618052743,1.5881867761018131e-22,6.8822384774787365e-15,1.0252203489802303e-20,4.0465892059644214e-21,2.336554288072041e-18,7.368514076272447e-14,7.090858286971091e-14,9.033119739853521e-09,0.0,8.361116734054715e-09,2.08564711519857e-12,2.2210247535507706e-12,4.0375743009776306e-18,1.653800370581835e-14,2.0194839173657902e-28,8.077935669463161e-28,0.0,0.0,0.0,4.3109353081673676e-11,5.293955920339377e-23,0.0,1.0587911840678754e-22,5.293955920339377e-23,5.293955920339377e-23,0.0,3.009265538105056e-36,3.2939300871359773e-16,4.93749230094417e-07,1.0587911840678754e-22,6.617444900424222e-24,0.0,5.293955920339377e-23,5.293955920339377e-23,8.077935669463161e-28,3.3871504916495475e-16,0.0033028229618687517,4.936192052252891e-07,9.860761315262648e-32,4.930380657631324e-32,0.0,0.0,0.0,6.617444900424222e-24,6.8822384781197996e-15,2.1208406372689896e-20,2.3112644323809517e-20,1.1782187988470538e-15,2.0679515313825692e-25,0.0,2.0679515313825692e-25,1.0339757656912846e-25,0.0,3.836392019753072e-18,7.482618819096432e-14,8.333306651840282e-14,9.033119739853566e-09,2.2708767567424725e-09,1.3234889800848443e-23,1.6543612251060553e-24,1.6543612251060553e-24,0.0,2.6469779601696886e-23,0.0,8.361116753425618e-09,3.767466759872013e-12,3.506792888340744e-12,4.0370124161627444e-18,2.5939329818555153e-14,2.3065372835558836e-07
6,7.768460135480666e-06,7.871910170152211e-06,1.3190714076755055e-10,4.139076655804948e-13,7.922650438819914e-06,8.339237843623772e-08,7.96262892903007e-06,1.1818896761490587e-05,7.590625126465632e-06,1.3309305153771903e-10,8.044171981853656e-06,1.1108389086839515e-05,8.040490255101366e-06,9.57138427092832e-08,7.912438523869078e-06,8.385848399173824e-14,4.2970759833777806e-13,1.0988420792455144e-05,1.4789928718182344e-13,9.258960843768068e-08,7.700409287062374e-06,1.2830239641611866e-10,1.3017637885121623e-10,8.050076240668471e-06,8.884680140195172e-08,1.1152342263402628e-05,1.361496030836518e-10,8.71591134676543e-08,8.029892416050011e-06,7.359692723274036e-14,8.437112622416936e-22,3.1554436208840472e-30,1.232595164407831e-32,8.470329472543003e-22,1.5407439555097887e-33,0.0,1.2924697071141057e-26,0.0,0.0,4.336808689942018e-19,0.0,1.5407439555097887e-33,2.0194839173657902e-28,0.0,2.5849394142282115e-26,1.6155871338926322e-27,4.930380657631324e-32,3.7865323450608567e-29,1.6155871338926322e-27,1.9721522630525295e-31,4.0389678347315804e-28,0.0,3.1554436208840472e-30,1.6155871338926322e-27,4.930380657631324e-32,0.0,3.2311742677852644e-27,6.617444900424222e-24,6.113672015462841e-29,1.1832913578315177e-30,3.244949218415868e-05,8.318446337547092e-16,1.0386556395658178e-14,1.685384135668351e-06,0.0,1.2886648132577858e-11,1.0553207608623443e-17,2.5655523333894107e-18,1.3676141951761524e-15,5.012182168167756e-12,8.283033279764728e-12,2.567506255197328e-07,3.308722450212111e-24,6.382447875198801e-07,5.4208486695492016e-11,3.267001367257258e-11,9.768645276876797e-16,6.648117467461485e-13,0.0,0.0,0.0,0.0,0.0,1.3681974917341435e-09,8.470329472543003e-22,8.470329472543003e-22,8.470329472543003e-22,8.470329472543003e-22,8.470329472543003e-22,4.336808689942018e-19,0.0,3.0351746294489013e-15,1.3087683454944893e-05,0.0,8.470329472543003e-22,8.470329472543003e-22,8.470329472543003e-22,8.470329472543003e-22,0.0,1.4188092372377218e-14,1.6853841356823275e-06,1.2916062838115296e-05,1.0097419586828951e-28,1.0097419586828951e-28,1.0097419586828951e-28,1.0097419586828951e-28,1.0097419586828951e-28,0.0,1.2886648133413359e-11,1.5437379969154736e-17,2.3522435798891743e-17,1.2327945632998617e-12,2.6469779601696886e-23,2.6469779601696886e-23,0.0,2.6469779601696886e-23,0.0,1.1069917628394598e-15,6.55489790752023e-12,2.0363742039085586e-11,2.567506255203691e-07,2.9825734166440387e-07,0.0,0.0,4.235164736271502e-22,0.0,4.235164736271502e-22,9.860761315262648e-32,6.382447734669003e-07,2.29360276871618e-10,1.0093987193434496e-10,9.89294868081378e-16,3.222465562997025e-12,6.745372663049187e-06
7,1.305288580682414e-07,1.300119332124148e-07,8.509601644798147e-09,6.0340454861646135e-09,1.3091525652059239e-07,1.222817349398105e-09,1.3247575722189928e-07,2.8925316865423248e-08,2.4182983098555576e-08,8.51403637893741e-09,1.3226765914168366e-07,3.063380717968239e-08,1.3183874247625654e-07,1.1647714757630716e-09,1.3169106107973176e-07,6.028810143195625e-09,5.979321130881802e-09,2.5690309327022133e-08,6.066751803314777e-09,9.952100878284198e-10,1.2427515923276922e-07,7.940573533228437e-09,8.299293724006571e-09,1.31554807069542e-07,8.540618269364196e-10,2.5677133476094662e-08,8.413268386939091e-09,8.310807662883157e-10,1.3090355130114536e-07,5.867387552266204e-09,3.603405543434127e-23,1.1832913578315177e-30,4.930380657631324e-32,3.308722450212111e-24,5.9164567891575885e-31,7.888609052210118e-31,0.0,3.970466940254533e-23,1.1832913578315177e-30,8.673617379884035e-19,3.944304526105059e-31,1.9721522630525295e-31,0.0,7.754818242684634e-26,9.860761315262648e-32,3.944304526105059e-31,7.888609052210118e-31,4.1359030627651384e-25,1.4791141972893971e-31,1.9721522630525295e-31,0.0,7.888609052210118e-31,3.944304526105059e-31,2.465190328815662e-32,3.944304526105059e-31,1.0339757656912846e-25,1.9721522630525295e-31,1.0339757656912846e-25,6.02334590107108e-32,2.633709198949545e-32,8.317797122671306e-08,3.895092310107228e-15,7.395501215001478e-15,1.538538342416212e-05,0.0,1.0778835510337673e-16,5.682239027783443e-15,2.9293927105932214e-15,3.235076688364971e-17,3.5394092610505188e-15,2.6564148481730863e-16,3.0788107783121514e-09,5.169878828456423e-26,7.803908562776345e-09,9.45180261026283e-15,9.19993696444117e-15,9.884054308240146e-16,1.3435380859183233e-15,0.0,3.308722450212111e-24,3.308722450212111e-24,0.0,0.0,5.3793662505767744e-08,6.617444900424222e-24,1.9852334701272664e-23,1.9852334701272664e-23,0.0,0.0,0.0,3.944304526105059e-31,5.6703475172154346e-15,1.0766861483845568e-07,1.3234889800848443e-23,6.617444900424222e-24,6.617444900424222e-24,0.0,0.0,1.5777218104420236e-30,9.272123817395881e-15,1.538538342373798e-05,1.0614026261954353e-07,0.0,3.308722450212111e-24,6.617444900424222e-24,3.308722450212111e-24,3.308722450212111e-24,2.5849394142282115e-26,9.216858111429531e-17,6.704005066470978e-15,3.7544605833530325e-15,4.53564786166407e-08,1.2407709188295415e-24,8.271806125530277e-25,0.0,0.0,2.481541837659083e-24,7.205568108073341e-16,3.0189927822498314e-15,6.5283746446696045e-15,3.0788102496007875e-09,1.4375496917857469e-08,1.6543612251060553e-24,3.308722450212111e-24,0.0,1.6543612251060553e-24,3.308722450212111e-24,0.0,7.803909362322197e-09,4.49000496455843e-15,5.33374332062467e-15,4.3407941298986488e-16,5.211742062979823e-16,1.7105268191020233e-08
8,5.3503287063832656e-08,5.282901262191473e-08,1.9329446997402908e-11,7.263254887241826e-11,5.255611604915964e-08,1.1225926755948396e-09,5.367408104089006e-08,5.7121511699025494e-08,2.3061548005459144e-08,4.303979659445345e-11,5.2980567493864685e-08,5.0294546097222596e-08,5.2954422253287886e-08,1.906465292287741e-09,5.3249355818854676e-08,6.08747055801238e-11,4.071989580115547e-11,5.034734268775272e-08,4.622087955240634e-11,1.840138375041507e-09,4.907704284137245e-08,7.422912458803533e-11,8.731693527761542e-11,5.238441898846581e-08,1.7394550820285774e-09,5.219931361382979e-08,3.7330035899011506e-11,1.6160137594165968e-09,5.2143522870042326e-08,2.662788294970006e-11,2.5590900200859294e-24,9.367723249499515e-31,2.1693674893577825e-30,6.617444900424222e-24,2.341930812374879e-31,0.0,3.2311742677852644e-27,3.308722450212111e-24,9.860761315262648e-32,0.0,0.0,1.4791141972893971e-31,2.9582283945787943e-31,2.5849394142282115e-25,9.860761315262648e-32,9.860761315262648e-32,7.888609052210118e-31,5.3960610272013915e-25,1.9721522630525295e-31,1.9721522630525295e-31,1.0014835710813626e-31,9.860761315262648e-31,9.860761315262648e-31,9.860761315262648e-32,3.1554436208840472e-30,2.0679515313825692e-25,3.944304526105059e-31,0.0,1.4560030379567503e-31,5.931864228712686e-32,2.499655995650208e-07,2.434978448832755e-15,4.444990037746958e-15,1.5266132745151543e-05,0.0,2.3894982940682284e-16,3.667382162308265e-15,2.0081285760967486e-15,3.569384207899254e-15,2.168123055662654e-15,4.6799653812342425e-15,5.255683490301889e-09,2.0679515313825692e-25,1.3408265867496947e-08,1.7262865925071008e-14,2.8734881251131625e-16,5.731998234951075e-15,3.099882585066816e-15,0.0,6.617444900424222e-24,0.0,6.617444900424222e-24,6.617444900424222e-24,9.819009227377915e-08,2.481541837659083e-24,4.1359030627651384e-24,4.1359030627651384e-24,2.481541837659083e-24,2.481541837659083e-24,4.336808689942018e-19,1.4791141972893971e-31,4.093018273352437e-15,6.484198033192936e-09,1.2407709188295415e-24,1.2407709188295415e-24,8.271806125530277e-25,8.271806125530277e-25,0.0,0.0,6.09804104984894e-15,1.5089211767031906e-05,5.268365301769527e-09,6.617444900424222e-24,0.0,0.0,6.617444900424222e-24,6.617444900424222e-24,1.2924697071141057e-25,2.2961652729101537e-16,4.540950249465687e-15,2.7567122096336697e-15,8.221655215894154e-08,8.271806125530277e-25,4.1359030627651384e-24,4.963083675318166e-24,8.271806125530277e-25,3.308722450212111e-24,4.138224241955119e-15,1.5348281192382464e-15,8.220364474225973e-16,5.255683061048929e-09,2.1636132141230973e-08,6.617444900424222e-24,6.617444900424222e-24,1.3234889800848443e-23,6.617444900424222e-24,0.0,7.888609052210118e-31,1.340825949061222e-08,1.2705485631019856e-14,1.5031299518050412e-15,9.35544230618208e-15,5.039179043578125e-17,5.967538632603162e-08
9,6.634891140605686e-08,6.504391206897814e-08,2.805973185726909e-11,4.9914971688048736e-11,6.37974423572895e-08,8.907526707628944e-09,6.556342121100777e-08,6.107819121009526e-08,9.192989736015642e-09,4.681647377323543e-11,6.419507257347254e-08,5.9129687259800037e-08,6.4170077221811e-08,1.5822865992819638e-08,6.498897256695084e-08,5.4967109423447666e-11,4.1311388666228026e-11,5.450631589339526e-08,4.5125192320811435e-11,1.4457526126868304e-08,5.851616953264855e-08,4.549738638730876e-11,8.020743795383225e-11,6.30669306703733e-08,1.317154039728704e-08,5.567646314701532e-08,4.198742034189852e-11,1.191355407527127e-08,6.27448253257788e-08,2.9705600367101935e-11,9.748452765908143e-24,0.0,7.888609052210118e-31,6.617444900424222e-24,3.944304526105059e-31,3.1554436208840472e-30,6.462348535570529e-25,6.617444900424222e-24,7.888609052210118e-31,0.0,7.888609052210118e-31,3.944304526105059e-31,5.9164567891575885e-31,1.0339757656912846e-24,9.860761315262648e-31,7.888609052210118e-31,1.1832913578315177e-30,3.2311742677852644e-27,3.944304526105059e-31,0.0,3.944304526105059e-31,2.9582283945787943e-31,0.0,3.944304526105059e-31,0.0,0.0,7.888609052210118e-30,1.6543612251060553e-24,9.791427837264707e-31,6.478828332918661e-31,3.762602666521429e-07,2.310170726193955e-15,4.282234476363211e-15,3.1128188205703413e-07,6.617444900424222e-24,2.742380026567559e-15,3.5343647215954318e-15,1.9311668059691247e-15,1.7683585798079024e-15,4.123006126004043e-15,3.8072919859130306e-14,2.969957994701021e-08,2.481541837659083e-24,7.656441641490118e-08,1.0600390377696963e-14,1.0585580781868806e-14,6.533251051341918e-15,7.251186870839456e-16,6.617444900424222e-24,1.3234889800848443e-23,1.3234889800848443e-23,6.617444900424222e-24,6.617444900424222e-24,7.709478538558812e-08,0.0,1.3234889800848443e-23,1.3234889800848443e-23,0.0,0.0,4.336808689942018e-19,7.888609052210118e-31,4.008783800597404e-15,1.3187486448391423e-07,1.3234889800848443e-23,2.6469779601696886e-23,2.6469779601696886e-23,1.3234889800848443e-23,1.3234889800848443e-23,7.888609052210118e-31,5.915402502348788e-15,8.829823184755271e-08,1.3579179347038637e-07,0.0,6.617444900424222e-24,0.0,0.0,0.0,6.203854594147708e-25,2.7482257181378556e-15,4.3968299402084684e-15,2.68905478980546e-15,6.433355533402476e-08,0.0,1.6543612251060553e-24,1.6543612251060553e-24,1.6543612251060553e-24,4.963083675318166e-24,5.522775096962272e-15,7.828253366420746e-15,5.262477401094853e-14,2.9699582921750346e-08,3.5978412760604516e-08,8.271806125530277e-25,4.1359030627651384e-25,4.1359030627651384e-25,2.0679515313825692e-25,4.1359030627651384e-25,1.5777218104420236e-30,7.656442099763704e-08,8.221252815205411e-15,3.151158041108839e-15,7.73305328963794e-15,5.115828424804327e-15,3.143680738833996e-09
