,Y1Z5,Y5Z1,Y3Z4,Y4Z3,Y4Z5,Y5Z4,Y0Z5,Y5Z0,Y3Z2,Y2Z3,Y2Z5,Y5Z2,Y5Z3,Y3Z5,Y1Z3,Y3Z1,Y2Z0,Y0Z2,Y4Z2,Y2Z4,Y0Z4,Y4Z0,Y4Z1,Y1Z4,Y3Z0,Y0Z3,Y2Z1,Y1Z2,Y1Z0,Y0Z1,X4Y5,standard_y,X1Y4,X3Y0,Y3,X5Y4,X4Y3,X0Y4,Y1,X3Y1,X0Y2,Y2,Y0,X5Y2,X5Y0,X4Y1,X4Y0,X2Y4,X2Y3,X1Y5,X0Y3,X5Y1,X4Y2,X3Y4,X2Y1,X1Y3,X1Y2,X0Y1,standard_x,Y5,Y4Y5,Y4,Y3Y5,Y3Y4,Y2Y5,Y2Y4,Y2Y3,Y1Y5,Y1Y4,Y1Y3,Y1Y2,Y0Y5,Y0Y4,Y0Y3,Y0Y2,Y0Y1,X5Z4,X5Z3,X5Z2,X5Z1,X5Z0,X5Y3,X5,X4Z5,X4Z3,X4Z2,X4Z1,X4Z0,X4X5,X4,X3Z5,X3Z4,X3Z2,X3Z1,X3Z0,X3Y5,X3Y2,X3X5,X3X4,X3,X2Z5,X2Z4,X2Z3,X2Z1,X2Z0,X2Y5,X2Y0,X2X5,X2X4,X2X3,X2,X1Z5,X1Z4,X1Z3,X1Z2,X1Z0,X1Y0,X1X5,X1X4,X1X3,X1X2,X1,X0Z5,X0Z4,X0Z3,X0Z2,X0Z1,X0Y5,X0X5,X0X4,X0X3,X0X2,X0X1,X0
7,1.7564303869510288e-06,1.4867884571133072e-12,1.965422616491648e-08,7.82739026735022e-08,8.211360117602178e-08,9.20866936030236e-13,1.1917288050614748e-08,2.5123776562445013e-12,2.0224712168928405e-08,0.0001163797296011073,0.000704154197740351,8.694102903830076e-13,9.157577868495362e-13,1.5221429124023645e-08,1.596915335931849e-06,1.9609659600743575e-08,0.00039418502961147725,3.963993156743764e-09,7.616980900782422e-08,0.00028859628525696075,5.278050468014984e-09,7.985541308729817e-08,7.940767199925145e-08,1.5502421257174507e-06,1.983695919085276e-08,2.7133131142871646e-10,0.00045009861283104786,1.539712890652853e-06,1.7042916533104675e-06,1.130519653217907e-09,0.0,2.7097196096318357e-20,5.048709793414476e-29,1.5777218104420236e-30,1.6543612251060553e-24,9.62964972193618e-35,0.0,0.0,0.0,1.1832913578315177e-30,1.3234889800848443e-23,2.710505431213761e-20,4.1359030627651384e-25,1.262177448353619e-29,0.0,5.048709793414476e-29,2.524354896707238e-29,0.0,6.617444900424222e-24,6.617444900424222e-24,6.310887241768095e-30,6.617444900424222e-24,3.101927297073854e-25,0.0,6.617444900424222e-24,4.930380657631324e-32,0.0,7.14905195356542e-30,0.0034160180610404716,0.0,3.71322937449866e-19,6.617444900424222e-24,3.42989790248695e-19,0.009215367978124795,1.391659437492857e-13,1.684395612550208e-08,1.272043558137203e-07,7.398526972594674e-07,1.1293271325371166e-12,4.7751453493555276e-14,9.500007268851024e-08,1.536204695977309e-06,2.1234210485486868e-13,2.3875245890443426e-14,1.062382929806785e-08,7.40531614053998e-12,2.0194839173657902e-28,2.0194839173657902e-28,1.0097419586828951e-28,4.0389678347315804e-28,0.0,0.0,7.167248143770373e-13,1.3234889800848443e-23,0.0,1.3234889800848443e-23,0.0,0.0,3.0012053728152762e-19,9.568889967589139e-08,3.308722450212111e-24,1.6543612251060553e-24,1.6543612251060553e-24,0.0,0.0,2.407412430484045e-35,0.0,3.242144103889263e-19,0.007420564171291381,2.09243472151087e-08,0.0,2.168404344971009e-19,8.131516293641283e-20,4.336808689942018e-19,4.336808689942018e-19,6.310887241768095e-30,2.6469779601696886e-23,2.930156090796789e-15,1.517236460524995e-08,1.224404611014439e-07,0.0034182361154540017,1.0587911840678754e-22,5.293955920339377e-23,1.0587911840678754e-22,2.117582368135751e-22,1.0587911840678754e-22,8.628166150854817e-30,7.398526972550934e-07,1.1283746148467698e-12,6.7574851745096616e-15,8.951521253784527e-08,1.9724466359125618e-06,2.6469779601696886e-23,1.3234889800848443e-23,0.0,1.3234889800848443e-23,2.6469779601696886e-23,1.0587911840678754e-22,1.5362046959784014e-06,3.945336330258012e-13,2.4033166932986967e-14,1.2693887416363955e-08,3.6830849984207435e-12,3.20373046803316e-07
8,1.1236402726908988e-08,9.918043903812956e-14,1.5358429074152208e-08,9.462365147657066e-09,1.1407331938216686e-08,2.0097260335409903e-13,1.0021329770271154e-06,2.5505148002415102e-12,1.4054833340813714e-08,0.0008877230745432656,0.004310740964429793,1.8886097175124595e-13,2.0550136622113405e-13,1.2704220926470966e-08,8.799300869696708e-09,1.4737301042543383e-08,0.002722208232806553,4.864638877771251e-07,9.965789901204023e-09,0.0009561964852433475,1.018075093471668e-06,8.149302019545113e-09,8.111599963166585e-09,9.09830097462695e-09,1.4861800900714345e-08,1.51930526366174e-06,0.0031093335594792595,8.850766196294065e-09,9.7293637457138e-09,2.7103042548086493e-06,2.407412430484045e-35,2.0969038625638838e-22,0.0,4.733165431326071e-30,2.481541837659083e-24,0.0,4.336808689942018e-19,8.077935669463161e-28,4.1359030627651384e-25,2.465190328815662e-32,6.352747104407253e-22,0.0,2.117582368135751e-22,0.0,0.0,3.944304526105059e-31,4.0389678347315804e-28,1.6543612251060553e-24,3.308722450212111e-24,0.0,0.0,8.470329472543003e-22,4.963083675318166e-24,8.673617379884035e-19,1.0339757656912846e-25,7.395570986446986e-32,5.169878828456423e-26,3.310750611599434e-29,0.0047557600420464535,1.0097419586828951e-28,1.722894874479415e-19,0.0,3.4301665267730265e-20,3.4103311258533605e-05,1.0584098707438924e-13,1.7074928284327476e-08,6.44413334157786e-08,1.2658626431193979e-05,3.8002489821792822e-16,2.6415117703141276e-17,3.0370875950092413e-10,3.068800304893152e-08,1.0648245020479147e-12,1.3005968123683465e-13,3.5859906045582085e-06,2.7304089832126014e-12,1.262177448353619e-29,3.7865323450608567e-29,1.262177448353619e-29,0.0,1.262177448353619e-29,1.2037062152420224e-35,3.16890125486491e-13,3.308722450212111e-24,3.308722450212111e-24,0.0,0.0,0.0,2.1929794222839895e-19,5.011735653780534e-08,0.0,4.1359030627651384e-25,1.2407709188295415e-24,0.0,0.0,1.2037062152420224e-35,1.6543612251060553e-24,3.835360288861908e-20,0.0033844385945301075,7.123974958464489e-09,0.0,2.168404344971009e-19,0.0,4.336808689942018e-19,4.336808689942018e-19,0.0,0.0,3.0461134718057876e-14,1.690122814905409e-08,6.127802031806817e-08,0.004745716015762484,1.6543612251060553e-24,0.0,0.0,0.0,1.6543612251060553e-24,1.9696870727237139e-29,1.2658626431193932e-05,3.613653244679038e-16,5.405112610508491e-16,6.368322079202707e-10,4.074000922807341e-08,1.6940658945086007e-21,4.235164736271502e-22,4.235164736271502e-22,0.0,0.0,0.0,3.0688003149921775e-08,1.019032300543938e-15,1.4074392924781843e-12,3.6324300421255913e-06,1.7920057244905942e-12,1.0046279973210223e-05
9,0.00011651940723375518,0.000524857947737063,0.0002468832400871213,6.287783101887443e-05,7.334696468998313e-05,0.000520399556753412,8.54236945853118e-06,0.0005253417387392708,0.0002378633264631507,0.0008970791093904447,0.004970123479255923,0.0004986271608116387,0.00048568448778519744,0.00020141392490870242,8.879303962940852e-05,0.0002443460903748226,0.003137730373790261,2.4924790719772603e-06,7.287593333171082e-05,0.0009449555431344513,5.8476955905500575e-06,7.1498554758224e-05,6.977077288064588e-05,9.307364796780525e-05,0.00024525341499802685,9.215177913852586e-06,0.0035896553397865433,8.999400026402554e-05,9.895075751187875e-05,1.6450570316470516e-05,1.6543612251060553e-23,3.066259269060567e-19,1.3234889800848443e-23,1.0587911840678754e-22,5.421010862427522e-20,1.0587911840678754e-22,4.336808689942018e-19,3.970466940254533e-23,2.710505431213761e-20,1.3234889800848443e-23,1.6940658945086007e-21,2.168404344971009e-19,1.6940658945086007e-21,3.3881317890172014e-21,0.0,5.293955920339377e-23,6.617444900424222e-24,1.3552527156068805e-20,1.6940658945086007e-20,2.710505431213761e-20,1.1911400820763599e-22,2.710505431213761e-20,1.3552527156068805e-20,6.505213034913027e-19,3.3881317890172014e-21,2.3161057151484775e-23,5.082197683525802e-21,2.6963826147241253e-22,0.00027220355802234334,5.421010862427522e-20,1.7270581272463967e-07,6.776263578034403e-21,8.985801017523818e-07,5.2539203331891166e-05,9.416005936999198e-06,4.235515598957144e-05,0.0001859761305779619,5.357756382550865e-05,1.0350855890160779e-08,1.0438115738746455e-07,1.3963255649799835e-06,0.0003658405628266277,2.4387918529761735e-08,1.0070556692150368e-07,2.9474646096473603e-05,3.716229823745159e-05,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,0.0,0.002056806842271038,1.0842021724855044e-19,5.421010862427522e-20,5.421010862427522e-20,5.421010862427522e-20,5.421010862427522e-20,3.3364179469111974e-08,0.0005637518417566363,0.0,5.421010862427522e-19,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,0.0,0.0,8.417669736446374e-07,0.004771176530458814,0.0012580610186106436,2.168404344971009e-19,7.047314121155779e-19,1.0842021724855044e-18,6.505213034913027e-19,6.505213034913027e-19,4.658681209898652e-21,1.6940658945086007e-21,3.4110245179849176e-06,3.738399556872817e-05,0.0001880208509056391,0.003787244054376377,3.3881317890172014e-20,1.3552527156068805e-20,3.3881317890172014e-20,2.710505431213761e-20,2.710505431213761e-20,4.713604710102466e-22,5.369661916427516e-05,9.703030087822547e-09,1.763059075486956e-07,2.3423267068078387e-06,0.0001434361101350892,6.776263578034403e-21,6.776263578034403e-21,8.470329472543003e-21,8.682087709356578e-21,1.0164395367051604e-20,1.3552527156068805e-20,0.00036608085939996457,5.512901563538942e-08,1.991143735228459e-09,2.8488173340016893e-05,3.7132929190926916e-05,3.739179962531278e-05
10,9.529646809783258e-07,6.129367157276653e-07,1.478204283459468e-06,5.768880291319498e-07,5.592478430604868e-07,6.117826800501213e-07,5.353926722318838e-07,6.098646653710326e-07,1.3912972241019478e-06,0.0002129448103141673,1.344084190524151e-06,3.226893782391457e-07,6.703229069046444e-07,1.3630997147451094e-06,9.025369619947522e-07,1.4549071233461717e-06,0.0003318359067927053,2.5671331812451865e-07,5.290296007547129e-07,0.00012946871969625045,2.1565205268626388e-07,5.973700887823915e-07,5.89258866763869e-07,7.757493360924961e-07,1.4651203587310615e-06,4.0913782837215793e-07,0.00032106687829793113,8.423761721984491e-07,8.891375566849416e-07,3.70779391688618e-07,8.204153414298523e-28,1.3552262458272788e-18,0.0,1.2116903504194741e-27,1.0587911840678754e-22,1.464125840090198e-27,2.168404344971009e-19,8.077935669463161e-28,1.0587911840678754e-22,4.0389678347315804e-28,1.0587911840678754e-22,1.3552527156068805e-18,2.6469779601696886e-23,1.5881867761018131e-22,6.617444900424222e-24,0.0,1.2116903504194741e-27,0.0,1.5881867761018131e-22,6.617444900424221e-23,1.4136387421560532e-27,7.279189390466644e-23,5.293955920339377e-23,1.0842021724855044e-18,5.293955920339377e-23,3.1869980570928877e-28,7.940933880509066e-23,4.1329763888067684e-25,0.012442388392438213,1.0587911840678754e-22,2.803008665232443e-12,5.293955920339377e-23,1.3485505756301157e-11,0.000963636307696987,4.939740824640828e-06,5.469660843824309e-08,6.861614595828201e-08,3.677326074915641e-07,1.1404517781155809e-11,4.2720455107804446e-12,2.538762524306671e-07,1.440366536429018e-08,4.837017647466593e-12,2.925033911737369e-12,1.0575497131399075e-06,5.281351219987339e-08,2.6469779601696886e-23,1.3234889800848443e-23,7.874759431504823e-22,5.293955920339377e-23,2.6469779601696886e-23,4.0389678347315804e-28,1.2547809980937733e-07,2.117582368135751e-22,2.117582368135751e-22,0.0,6.352747104407253e-22,6.352747104407253e-22,1.1780208951777228e-12,3.355538225935572e-06,1.0587911840678754e-22,7.940933880509066e-23,1.5881867761018131e-22,5.293955920339377e-23,5.293955920339377e-23,9.087677628146056e-28,5.293955920339377e-23,7.87861498829153e-12,0.001383729558207186,4.1964928720431465e-07,1.734723475976807e-18,6.505213034913027e-19,2.168404344971009e-18,8.673617379884035e-19,8.673617379884035e-19,2.117582368135751e-22,0.0,4.5081829971013995e-06,8.738072820493036e-08,1.3975142869585118e-07,0.012439393840151042,5.293955920339377e-23,3.970466940254533e-23,5.293955920339377e-23,9.26442286059391e-23,6.617444900424221e-23,4.138829736723508e-25,3.677335748224832e-07,1.1118804831076275e-11,4.345857774923717e-12,1.7430423725971034e-07,3.8770798002509626e-07,2.6469779601696886e-23,2.6469779601696886e-23,0.0,6.617444900424222e-24,0.0,8.271806125530277e-24,1.4398634569318245e-08,3.4432617950218997e-12,5.814363578597919e-12,1.1350091810336737e-06,5.2812806793365676e-08,2.674491461341348e-07
11,0.00038428315349018803,0.0018124265342911326,0.0008304247874875788,0.00011075445801298118,0.00010490137094409652,0.0017727802849298484,5.912942561859458e-05,0.0018169981985410256,0.0008022143822557786,0.0003023772572127088,8.099833043571666e-05,0.0020238238630340705,0.0014901734475670616,0.0007689176667044469,0.0003720787857819243,0.0008178584085063933,0.0004300119092565112,1.5975800645303205e-05,0.00010726443188554616,0.0001563682110070713,2.2379328227810244e-05,0.00011325830049620979,0.00011423529394091658,0.00031139677784329707,0.0008250406025359135,4.79997647061971e-05,0.0004128071855942392,0.00032635094086648367,0.00037162398445408126,4.6089237304883004e-05,2.6469779601696886e-22,1.2027867851011065e-18,7.411538288475128e-22,1.0587911840678754e-21,5.421010862427522e-20,8.470329472543003e-22,8.673617379884035e-19,6.88214269644119e-22,5.421010862427522e-20,1.2176098616780567e-21,2.710505431213761e-20,1.2468324983583301e-18,3.049318610115481e-20,1.0842021724855044e-19,8.470329472543003e-21,1.0587911840678754e-21,2.117582368135751e-21,2.710505431213761e-20,6.776263578034403e-21,1.7787691892340307e-20,7.014491594449675e-22,2.202285662861181e-20,8.131516293641283e-20,2.168404344971009e-19,4.743384504624082e-20,9.661469554619363e-22,1.0164395367051604e-19,3.36931343008162e-21,0.00035062653848908464,0.0,1.1482057915689218e-06,3.3881317890172014e-20,4.280623557701998e-06,0.0008638584507897333,0.003339943405594884,2.426344343463204e-05,1.5414127903190946e-05,3.507607246685007e-05,9.303529508774088e-07,1.003376823248566e-06,0.0001011984048558921,7.882452832804462e-06,1.301608534424185e-07,1.1813836923328818e-06,0.00012603158161652168,3.3516960530682806e-05,1.734723475976807e-18,8.673617379884035e-19,8.673617379884035e-19,0.0,0.0,0.0,0.008751022905479711,3.2526065174565133e-19,3.2526065174565133e-19,8.673617379884035e-19,2.168404344971009e-19,2.168404344971009e-19,2.3676695270357866e-06,0.001555493318106515,5.421010862427522e-19,1.0842021724855044e-19,3.2526065174565133e-19,3.2526065174565133e-19,3.2526065174565133e-19,6.352747104407253e-22,1.3552527156068805e-20,6.7404475262192914e-06,0.0013110320971802501,0.0012492536707823343,0.0,1.0842021724855044e-18,1.3010426069826053e-18,1.734723475976807e-18,1.734723475976807e-18,2.710505431213761e-20,4.0657581468206416e-20,0.003137431653452782,3.4334642583231e-05,6.453751481400717e-05,0.012476658940578337,6.776263578034403e-19,5.963111948670274e-19,7.047314121155779e-19,8.402566836762659e-19,6.911788849595091e-19,8.658513061898817e-22,3.337574712439749e-05,8.699851356265644e-07,9.400515773856183e-07,7.263633689702804e-05,0.0004340609372651054,1.3552527156068805e-19,9.825582188149884e-20,1.2197274440461925e-19,2.439454888092385e-19,1.2197274440461925e-19,8.046812998915853e-21,7.4695311019395004e-06,3.997260591375444e-07,4.452786180129694e-07,0.00013353467141949486,3.3795003433526694e-05,0.00013620157045558643
