,Y4Z3,Y3Z4,Y1Z4,Y4Z1,Y0Z3,Y3Z0,Y5Z4,Y4Z5,Y1Z0,Y0Z1,Y5Z0,Y0Z5,Y2Z3,Y3Z2,Y1Z3,Y3Z1,Y5Z2,Y2Z5,Y2Z0,Y0Z2,Y1Z2,Y2Z1,Y5Z3,Y3Z5,Y4Z0,Y0Z4,Y2Z4,Y4Z2,Y1Z5,Y5Z1,standard_y,Y4,Y3,X3Y4,X2Y4,X0Y4,Y0,X5Y4,X5Y1,X4Y3,X4Y1,X3Y1,X2Y0,X0Y2,Y5,X1Y0,X3Y5,X2Y3,X1Y5,X0Y5,X0Y1,standard_x,Y4Y5,Y3Y5,Y3Y4,Y2Y5,Y2Y4,Y2Y3,Y2,Y1Y5,Y1Y4,Y1Y3,Y1Y2,Y1,Y0Y5,Y0Y4,Y0Y3,Y0Y2,Y0Y1,X5Z4,X5Z3,X5Z2,X5Z1,X5Z0,X5Y3,X5Y2,X5Y0,X5,X4Z5,X4Z3,X4Z2,X4Z1,X4Z0,X4Y5,X4Y2,X4Y0,X4X5,X4,X3Z5,X3Z4,X3Z2,X3Z1,X3Z0,X3Y2,X3Y0,X3X5,X3X4,X3,X2Z5,X2Z4,X2Z3,X2Z1,X2Z0,X2Y5,X2Y1,X2X5,X2X4,X2X3,X2,X1Z5,X1Z4,X1Z3,X1Z2,X1Z0,X1Y4,X1Y3,X1Y2,X1X5,X1X4,X1X3,X1X2,X1,X0Z5,X0Z4,X0Z3,X0Z2,X0Z1,X0Y3,X0X5,X0X4,X0X3,X0X2,X0X1,X0
0,0.9987401105306297,0.9987401105306297,0.9738587963010674,0.9738587963010672,0.8448510885666276,0.8448510885666275,0.6077777858247475,0.6077777858247475,0.5481190538116991,0.5481190538116991,0.5103450263087494,0.5103450263087494,0.4447032857849972,0.4447032857849971,0.4154939280349922,0.41549392803499197,0.34956656460106916,0.34956656460106916,0.34583182333805484,0.34583182333805484,0.3438142790862583,0.34381427908625817,0.3292989650179018,0.32929896501790173,0.28859743540534327,0.28859743540534316,0.22480756642724742,0.22480756642724736,0.10373268907830357,0.10373268907830356,3.7470027081099033e-16,1.6653345369377348e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,4.163336342344337e-17,4.163336342344337e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.0816681711721685e-17,6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.002914664418577101,0.002924169980764121,0.559717284192389,0.002842052254003265,0.5571930261378797,0.0024736046598647717,0.2795506756156876,0.0017737029564215525,0.5481190538116991,0.5481190538116991,0.5103450263087497,0.5103450263087497,0.22062745889153773,0.0013020284105228954,0.5551949972830572,0.0012165075365844445,0.34956656460106916,0.3495665646010692,0.34583182333805496,0.3458318233380549,0.3438142790862583,0.3438142790862583,0.27650052870256303,0.0009641408591174348,0.0008422257876692739,0.5535036970477385,0.21844822815366888,0.0006560651845095901,0.1037326890783035,0.10373268907830357,5.551115123125783e-17,0.0,0.0,5.551115123125783e-17,0.0,2.168404344971009e-19,0.0,0.0,5.551115123125783e-17,5.551115123125783e-17,2.168404344971009e-19,5.421010862427522e-20,5.551115123125783e-17,5.551115123125783e-17,2.7755575615628914e-17,7.592803339187548e-18,5.421010862427522e-20,1.0842021724855044e-19,0.0,6.938893903907228e-18,1.0194888553152759e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.168404344971009e-19,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,2.710505431213761e-19,2.168404344971009e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3877787807814457e-17,8.326672684688674e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.421010862427522e-20,2.168404344971009e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0
2,5.132370888112999e-07,0.0002648746820374053,0.000634817830711474,5.004509664293772e-07,1.1017527327524679,0.0003827929812368043,0.17615388284975136,3.1232759969471685e-07,0.0006216653221691028,1.099826637789402,0.5103450263087496,0.5103450263087497,0.5622089120071552,0.00020149029673412894,0.0006296953170948853,0.0002627913116912027,0.34956656460106916,0.3495665646010693,0.3458318233380549,0.3458318233380549,0.00038994706184383775,0.5615541077595378,0.17344376024830882,0.00014920183478873012,1.4830575644663803e-07,1.0998441565097061,0.561146507064435,1.1552512983039305e-07,0.00011765147576403136,0.17490770562789748,1.5265566588595902e-16,0.0,0.0,5.421010862427522e-20,5.293955920339377e-23,5.293955920339377e-23,1.1102230246251565e-16,0.0,5.421010862427522e-20,0.0,1.0164395367051604e-20,1.3234889800848443e-23,0.0,5.551115123125783e-17,1.3877787807814457e-17,2.451763335607174e-21,1.3552527156068805e-20,2.710505431213761e-20,0.0,2.7755575615628914e-17,8.933550615572699e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.710505431213761e-20,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,1.3234889800848443e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6940658945086007e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.163336342344337e-17,2.710505431213761e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.293955920339377e-23,1.3552527156068805e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1.620979785749508e-10,1.990457504640898e-08,2.615761793728198e-05,2.2200028357639703e-10,0.0038853551725696687,2.876581127549158e-08,0.6831830837472148,1.3854866980403876e-10,2.6092158359774736e-05,0.003878562985834013,0.6832238780461555,0.0017997423080298607,0.2175036703382897,1.514142665565554e-08,2.6092704581626316e-05,1.9748046707905272e-08,0.3495665646010691,0.34956656460106916,0.2145462483153575,0.0012195830895549088,8.144144735184174e-06,0.21908623625714896,0.6821266155843118,1.1212096438191083e-08,1.6114219880687448e-10,0.0038786247546986306,0.21756182925929562,5.124700181022965e-11,2.4571813476414997e-06,0.680288960002728,4.141228949149592e-17,1.2924697071141057e-26,1.6543612251060553e-24,6.617444900424222e-24,1.2924697071141057e-26,0.0,2.168404344971009e-19,1.2924697071141057e-26,1.6940658945086007e-21,3.308722450212111e-24,8.470329472543003e-22,1.262177448353619e-29,2.168404344971009e-19,2.168404344971009e-19,5.551115123125783e-17,9.940909583233102e-25,0.0,0.0,0.0,3.2526065174565133e-19,1.20956989230624e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3877787807814457e-17,0.0,0.0,0.0,0.0,4.235164736271502e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3877787807814457e-17,4.336808689942018e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.462348535570529e-27,2.524354896707238e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.271806125530277e-25,1.6940658945086007e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,8.470329472543003e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.470329472543003e-22,2.524354896707238e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2.0066101432102816e-12,3.5733999053481654e-12,2.9669478951734166e-06,1.4861469969893348e-12,1.652294874227901e-09,3.157901281518707e-12,8.634690617613928e-05,2.0027375706066134e-12,2.956773663309615e-06,1.649406413672863e-09,8.635179778347763e-05,7.653624592789354e-10,0.5647991054673828,2.7182882559711005e-12,2.9578375068174022e-06,3.5452989134342367e-12,4.4181203941918e-05,0.5634188844206789,0.5629799859143056,5.186426459784894e-10,1.0184978723770266e-06,0.5641274434016368,8.621338202886996e-05,3.1345707283354427e-12,2.0032292656994067e-12,1.6494326816370207e-09,0.5637283155316921,3.430652277605575e-13,2.945167512142398e-06,8.598112086026714e-05,5.5504692294640335e-17,0.0,2.0194839173657902e-28,0.0,0.0,1.88079096131566e-37,3.101927297073854e-25,0.0,3.877409121342317e-26,3.2311742677852644e-27,2.6469779601696886e-23,7.703719777548943e-34,0.0,5.169878828456423e-26,6.776263578034403e-21,5.971586533815673e-32,4.930380657631324e-32,0.0,3.877409121342317e-26,0.0,6.54695810470136e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,3.1763735522036263e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6940658945086007e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5407439555097887e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2311742677852644e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.776263578034403e-21,3.1763735522036263e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6469779601696886e-23,1.1555579666323415e-33,7.940933880509066e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5.588150051261654e-12,2.1735977989435618e-14,5.395181562834046e-06,4.988892990367496e-12,6.938019079356725e-10,1.920861763197451e-14,3.8647681243280386e-05,5.582600906299658e-12,5.381385604538617e-06,6.940872923753208e-10,3.8649132773148394e-05,4.677106565354211e-10,0.0006716606471739077,1.6534576388232953e-14,5.387302920184902e-06,2.1565047626589003e-14,3.86099849637194e-05,0.0006700192832081655,0.0006694973450743208,6.894884318608008e-10,5.378752763798567e-06,0.0006708619047851408,3.865053829652121e-05,1.906670481395071e-14,5.580532148176673e-12,6.930797568317377e-10,0.0006703872608375941,5.56250401532842e-12,5.361187812254257e-06,3.8496797661604213e-05,2.964615315390051e-21,0.0,0.0,1.8932661725304283e-29,7.888609052210118e-31,0.0,0.0,1.232595164407831e-32,1.9387045606711586e-26,6.310887241768095e-30,0.0,1.504632769052528e-35,1.0097419586828951e-28,5.048709793414476e-29,3.3881317890172014e-21,1.0040038309695256e-32,0.0,1.6155871338926322e-27,1.2924697071141057e-26,3.3881317890172014e-21,2.2903143852325318e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.235164736271502e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.62964972193618e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.162975822039155e-33,1.9721522630525295e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.271806125530277e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.293955920339377e-23,0.0,5.169878828456423e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1554436208840472e-30,0.0,0.0,0.0,0.0,0.0,0.0
6,3.2473942967622165e-13,7.406162640788553e-16,1.0855390766763049e-06,2.8900150028902777e-13,7.88195229997991e-12,3.703515455354352e-16,3.258572965356391e-06,3.2441426305089034e-13,1.0827398445221267e-06,7.885119581910256e-12,3.2586961390489046e-06,5.288771489715847e-12,4.150946458968343e-07,7.376876883821504e-16,1.0839381439476387e-06,7.383309489122625e-16,3.2519375242628202e-06,4.212393061237884e-07,4.138106758075516e-07,7.785013084069539e-12,1.0804770990200532e-06,3.799297141731514e-07,3.2588038342077134e-06,3.676306735337949e-16,3.2429414608589483e-13,7.873701798252337e-12,8.463322295747784e-07,3.2178383213131274e-13,1.0786878286174585e-06,3.245878896500601e-06,5.294034180271556e-23,2.524354896707238e-29,4.930380657631324e-32,9.860761315262648e-32,1.232595164407831e-32,1.8367099231598242e-40,8.077935669463161e-28,0.0,0.0,9.860761315262648e-32,2.6469779601696886e-23,1.4693679385278594e-39,0.0,3.851859888774472e-34,0.0,1.143517231060075e-35,0.0,0.0,2.0194839173657902e-28,0.0,3.7266844340912834e-37,5.099772459546558e-07,2.9348582933759435e-20,5.953292981638611e-22,2.0714758708557554e-16,5.014161252329066e-13,1.3201504748906346e-18,9.252385471400502e-14,5.293955920339377e-23,8.432704374219802e-13,7.879780370367102e-08,4.429687143881262e-25,7.240210732939928e-11,1.0587911840678754e-22,5.346251416049451e-07,7.678717803077466e-25,6.462987871433822e-17,2.2413575616823694e-18,2.302030836193081e-19,2.6469779601696886e-23,0.0,2.6469779601696886e-23,2.6469779601696886e-23,2.6469779601696886e-23,1.88079096131566e-37,2.0194839173657902e-28,4.235164736271502e-22,3.382579475225623e-07,6.310887241768095e-30,6.310887241768095e-30,0.0,6.310887241768095e-30,6.310887241768095e-30,1.2037062152420224e-35,1.5407439555097887e-33,9.183549615799121e-41,1.4228621783429217e-19,6.462271370095776e-14,6.162975822039155e-33,6.162975822039155e-33,0.0,1.232595164407831e-32,0.0,1.0097419586828951e-28,4.930380657631324e-32,6.284502916128396e-22,2.071475870855819e-16,9.597729829645795e-17,1.6543612251060553e-24,3.308722450212111e-24,3.308722450212111e-24,0.0,0.0,2.0194839173657902e-28,5.169878828456423e-26,6.909842496336509e-13,2.3554725860444272e-18,9.252385471511523e-14,2.4846514079237978e-08,1.3234889800848443e-23,6.617444900424222e-24,6.617444900424222e-24,6.617444900424222e-24,1.3234889800848443e-23,5.293955920339377e-23,4.408103815583578e-39,0.0,8.6856237726507e-13,7.879780370367756e-08,1.4941917947591921e-24,7.230712382000914e-11,1.4687359596091198e-07,5.048709793414476e-29,5.048709793414476e-29,5.048709793414476e-29,5.048709793414476e-29,0.0,0.0,5.346251416050547e-07,8.523644388495204e-25,6.462987871507596e-17,2.526392762505236e-18,9.631670513882648e-19,8.76134792794658e-13
7,3.490156689974608e-16,2.3301510215899835e-20,6.683586938968358e-09,3.145318255574354e-16,6.4441846503866425e-15,1.1905211729203259e-20,4.380004817260553e-09,3.466631337694905e-16,6.628853853351838e-09,6.357660772090173e-15,4.351718284145725e-09,6.460539526405534e-15,2.08609652257157e-09,2.2915458139304902e-20,6.531768125727998e-09,2.2813828608044717e-20,4.333324713473651e-09,2.6618108076716537e-09,1.3557999810532178e-09,6.248509815343596e-15,6.594208494522233e-09,1.7182154849281503e-08,1.159897589353664e-08,1.1304031189592923e-20,3.457135475308559e-16,6.243810224354593e-15,3.0417905613829015e-08,3.398550839984857e-16,6.4564760554472494e-09,4.321545059333273e-09,8.271802181225751e-25,0.0,0.0,9.4039548065783e-38,9.4039548065783e-38,0.0,3.944304526105059e-31,0.0,1.5407439555097887e-33,0.0,3.308722450212111e-24,3.503246160812043e-46,0.0,0.0,4.1359030627651384e-25,3.4510057540620135e-40,0.0,9.860761315262648e-32,3.851859888774472e-33,1.6543612251060553e-24,3.938881827401342e-40,2.3456308800524238e-08,9.060323467323549e-25,6.791552566636841e-28,2.305576960100954e-25,6.242134733520578e-16,1.6212471700198115e-23,1.2105647903397034e-18,0.0,1.9238227236750748e-16,4.391398477578499e-11,2.572214547672758e-32,6.9347747301613044e-18,4.1359030627651384e-25,9.63530528665302e-12,1.2296411276859608e-31,1.762276867429469e-20,8.943431820719861e-24,1.1114602703080445e-24,1.6543612251060553e-24,1.6543612251060553e-24,1.6543612251060553e-24,1.6543612251060553e-24,1.6543612251060553e-24,1.4349296274686127e-42,0.0,0.0,2.3529739502363646e-08,4.81482486096809e-35,1.2037062152420224e-35,0.0,9.62964972193618e-35,9.62964972193618e-35,4.591774807899561e-41,0.0,0.0,3.839870655871668e-25,5.059498232732555e-19,2.938735877055719e-39,2.938735877055719e-39,2.938735877055719e-39,5.877471754111438e-39,1.4693679385278594e-39,9.860761315262648e-32,3.76158192263132e-37,7.879265591355448e-28,2.3055769601007505e-25,5.0288062905174236e-23,2.4233807008389483e-27,1.6155871338926322e-27,8.077935669463161e-28,0.0,0.0,1.232595164407831e-32,9.466330862652142e-30,1.0387964114228058e-15,2.0776673392714706e-23,1.2105647903377177e-18,8.234523821685648e-11,4.0389678347315804e-28,1.0097419586828951e-28,3.155443620884047e-29,4.0389678347315804e-28,1.2116903504194741e-27,3.308722450212111e-24,1.0509738482436128e-45,6.310887241768095e-30,1.5677753465841786e-16,4.391398477578499e-11,2.751901722361141e-32,8.873901085727032e-18,8.91461423858381e-12,0.0,0.0,1.232595164407831e-32,6.162975822039155e-33,0.0,7.52316384526264e-37,9.635305286623607e-12,1.2777214598140446e-31,1.7622768674294698e-20,1.216762048711669e-23,6.117809136613119e-25,7.836703519688812e-17
8,4.780171949578653e-17,1.2278866139106966e-21,1.7425856355561085e-08,4.330032692079245e-17,6.349030215386606e-15,6.307520051856756e-22,1.9530349564561262e-09,4.7186792734165453e-17,1.7184125113633236e-08,6.24387389292758e-15,1.8927099887154062e-09,6.3285474655824715e-15,1.063681833623215e-08,1.1914409385120882e-21,1.6675749998428095e-08,1.1806960575846762e-21,1.88132095003595e-09,1.1360986696388542e-08,9.074806643791568e-09,6.049844757740869e-15,1.7012558479505245e-08,7.267008171898229e-09,8.65651467492775e-09,5.777220811458566e-22,4.6961457761292634e-17,6.021782244689633e-15,2.125664156036839e-08,4.5536187267020204e-17,1.642771953800862e-08,1.891657992020751e-09,1.447565674456046e-24,3.0814879110195774e-33,1.88079096131566e-37,7.52316384526264e-37,2.350988701644575e-38,4.3790577010150533e-47,3.944304526105059e-31,0.0,0.0,1.88079096131566e-37,2.0679515313825692e-25,4.3790577010150533e-47,2.350988701644575e-38,2.350988701644575e-38,2.0679515313825692e-25,4.046501549461488e-40,0.0,0.0,0.0,3.308722450212111e-24,2.6402705145422473e-40,2.460174006776932e-08,7.628935211052749e-26,1.7447192218231754e-28,5.672092450170431e-22,5.443194660616674e-16,1.0721087331395277e-23,5.86099332938014e-18,2.481541837659083e-24,4.892221397540958e-16,7.018588649407036e-10,2.6378303644751466e-32,2.941332720826179e-14,8.271806125530277e-25,3.4314769335108854e-09,1.025864233008429e-31,9.068259892475043e-22,5.662203252975647e-23,9.615496412904427e-24,1.6543612251060553e-24,3.308722450212111e-24,1.6543612251060553e-24,0.0,0.0,0.0,2.465190328815662e-32,0.0,2.3073060637581132e-08,7.703719777548943e-34,1.5407439555097887e-33,1.5407439555097887e-33,7.703719777548943e-34,7.703719777548943e-34,1.578422590215474e-41,5.877471754111438e-39,0.0,3.9011055689761704e-26,9.68904676863396e-18,1.1754943508222875e-38,1.1754943508222875e-38,0.0,1.1754943508222875e-38,1.1754943508222875e-38,3.0814879110195774e-33,2.350988701644575e-38,1.7984013326709983e-28,5.672092450170431e-22,1.6476610200138655e-22,1.0339757656912846e-25,2.5849394142282115e-26,5.169878828456423e-26,5.169878828456423e-26,5.169878828456423e-26,6.162975822039155e-33,0.0,1.1723742228691855e-15,1.635554660834101e-23,5.860993329380075e-18,8.703665825396912e-10,0.0,1.0339757656912846e-25,1.0339757656912846e-25,2.0679515313825692e-25,4.1359030627651384e-25,2.0679515313825692e-25,8.758115402030107e-47,0.0,3.9832359084387644e-16,7.018588649407036e-10,4.8050090627015806e-32,2.9361873803917784e-14,2.399046925537056e-09,4.930380657631324e-32,4.930380657631324e-32,9.860761315262648e-32,4.930380657631324e-32,0.0,2.350988701644575e-38,3.431476933510914e-09,1.1050211535519999e-31,9.06825989247506e-22,6.785668239926535e-23,6.5488110742745306e-24,9.031202927773851e-16
9,5.617608909181674e-09,3.299761736183704e-09,1.1720512952315418e-08,5.6186736476737166e-09,2.2743689560455036e-09,3.3112268338778294e-09,5.545143628396699e-09,5.555998709470859e-09,1.1420462237864848e-08,2.2795925870311823e-09,5.605201667997973e-09,2.2755073791548096e-09,1.1925796982132585e-08,3.2926067711327305e-09,1.1004498701532434e-08,3.2122148817302243e-09,5.562136523936221e-09,1.28155437616292e-08,9.61624224857458e-09,2.1307927173042647e-09,1.1252874108675288e-08,4.6910586207335535e-09,8.4031303675547e-10,2.9600896033844803e-09,5.6104409858541e-09,2.1012894237217596e-09,1.9679488042828713e-08,5.381103405154687e-09,1.0743487717976626e-08,5.476324324332204e-09,2.895132143935597e-24,4.1359030627651384e-25,4.1359030627651384e-25,1.232595164407831e-32,6.162975822039155e-33,0.0,0.0,1.232595164407831e-32,7.395570986446986e-32,2.465190328815662e-32,6.203854594147708e-25,4.930380657631324e-32,0.0,0.0,0.0,1.2466258649792458e-32,0.0,2.465190328815662e-32,4.930380657631324e-32,3.308722450212111e-24,1.0708847575539105e-32,1.281818392509994e-07,1.2994083173197212e-16,2.0858370063313972e-16,2.7711617792468445e-17,7.242125845266591e-16,1.4243651578307001e-16,4.1978574390377565e-16,4.1359030627651384e-24,3.53921325308814e-16,1.3531536926689596e-09,9.812590842829227e-17,4.768009968278638e-14,1.2407709188295415e-24,7.2480652095941345e-09,1.478835383776328e-16,1.5155482984474983e-17,6.869294707110508e-16,9.144591443681436e-17,3.308722450212111e-24,3.308722450212111e-24,0.0,3.308722450212111e-24,3.308722450212111e-24,0.0,2.465190328815662e-32,3.308722450212111e-24,3.502638325154095e-08,1.6543612251060553e-24,1.6543612251060553e-24,1.6543612251060553e-24,3.308722450212111e-24,3.308722450212111e-24,9.860761315262648e-32,2.465190328815662e-32,0.0,3.741195756612327e-17,2.689347918489431e-08,3.308722450212111e-24,1.6543612251060553e-24,1.6543612251060553e-24,1.6543612251060553e-24,1.6543612251060553e-24,2.465190328815662e-32,1.232595164407831e-32,1.6997725296398632e-16,2.0369740906397633e-17,2.0765932418425495e-08,8.271806125530277e-25,8.271806125530277e-25,0.0,8.271806125530277e-25,0.0,0.0,6.310887241768095e-30,1.4981936058898068e-15,1.788617907093826e-16,1.3326366081456035e-15,5.682924395194116e-09,8.271806125530277e-25,8.271806125530277e-25,0.0,1.6543612251060553e-24,0.0,2.0679515313825692e-25,0.0,1.262177448353619e-29,2.3044787806250473e-16,1.3531535801765847e-09,1.3044340550874383e-16,4.824988034124139e-14,2.238024422234986e-08,1.6543612251060553e-24,1.6543612251060553e-24,1.6543612251060553e-24,0.0,1.6543612251060553e-24,6.162975822039155e-33,7.248065285197299e-09,1.358107492119067e-16,8.836872499238113e-18,1.1869646243367208e-15,8.58465107603809e-17,1.743287577859468e-08
