,Y4Z3,Y3Z4,Y5Z2,Y2Z5,Y5Z4,Y4Z5,Y2Z1,Y1Z2,Y3Z1,Y1Z3,Y1Z0,Y0Z1,Y5Z1,Y1Z5,Y2Z4,Y4Z2,Y0Z4,Y4Z0,Y2Z3,Y3Z2,Y5Z3,Y3Z5,Y3Z0,Y0Z3,Y0Z2,Y2Z0,Y5Z0,Y0Z5,Y4Z1,Y1Z4,standard_y,Y1,X2Y3,X1Y4,X5Y1,X0Y4,Y4,Y3,Y2,Y0,X4Y5,X4Y2,X4Y0,X3Y5,X3Y2,X1Y2,X1Y0,X5Y4,X3Y4,X3Y1,X2Y4,X2Y1,X1Y5,X0Y1,X1Y3,standard_x,Y5,Y4Y5,Y3Y5,Y3Y4,Y2Y5,Y2Y4,Y2Y3,Y1Y5,Y1Y4,Y1Y3,Y1Y2,Y0Y5,Y0Y4,Y0Y3,Y0Y2,Y0Y1,X5Z4,X5Z3,X5Z2,X5Z1,X5Z0,X5Y3,X5Y2,X5Y0,X5,X4Z5,X4Z3,X4Z2,X4Z1,X4Z0,X4Y3,X4Y1,X4X5,X4,X3Z5,X3Z4,X3Z2,X3Z1,X3Z0,X3Y0,X3X5,X3X4,X3,X2Z5,X2Z4,X2Z3,X2Z1,X2Z0,X2Y5,X2Y0,X2X5,X2X4,X2X3,X2,X1Z5,X1Z4,X1Z3,X1Z2,X1Z0,X1X5,X1X4,X1X3,X1X2,X1,X0Z5,X0Z4,X0Z3,X0Z2,X0Z1,X0Y5,X0Y3,X0Y2,X0X5,X0X4,X0X3,X0X2,X0X1,X0
0,0.9867575298826219,0.9867575298826219,0.9537326488081348,0.9537326488081348,0.8441434517647604,0.8441434517647604,0.77632860057928,0.7763286005792798,0.7644111475143869,0.7644111475143869,0.7472912662232837,0.7472912662232836,0.6833949433521145,0.6833949433521144,0.6354437055408813,0.635443705540881,0.600757126093018,0.6007571260930179,0.5027374637992492,0.5027374637992491,0.4091406667025468,0.4091406667025468,0.2051586540971537,0.20515865409715364,0.20275263234590973,0.2027526323459096,0.056757287143710755,0.05675728714371066,0.041736280397856484,0.04173628039785638,2.220446049250313e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,8.326672684688674e-17,6.938893903907228e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,4.85722573273506e-17,3.469446951953614e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.6020852139652106e-17,2.0816681711721685e-17,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0024363543024164547,0.0024442999572176142,0.9537326488081348,0.9537326488081348,0.43633402459983717,0.0020842329227610708,0.7763286005792798,0.7763286005792799,0.0018935250845142694,0.7228106663443775,0.7472912662232838,0.7472912662232836,0.6833949433521145,0.6833949433521145,0.13434202142163326,0.0015689426825272268,0.39626600601056133,0.001483299761632603,0.13063866974599597,0.0012453324388640554,0.4322561572398751,0.0010134835396046911,0.0005081991008390352,0.3936437612964617,0.20275263234590973,0.20275263234590976,0.05675728714371078,0.05675728714371068,0.00010304898947796517,0.7201876679075818,2.2171934427328566e-16,1.1102230246251565e-16,2.168404344971009e-19,0.0,2.7755575615628914e-17,8.131516293641283e-20,2.168404344971009e-19,1.0842021724855044e-19,5.551115123125783e-17,5.551115123125783e-17,0.0,1.0842021724855044e-19,1.0842021724855044e-19,2.168404344971009e-19,1.0842021724855044e-19,7.632783294297951e-17,9.662951862277058e-18,5.421010862427522e-20,5.551115123125783e-17,0.0,5.421010862427522e-20,2.7755575615628914e-17,8.673617379884035e-18,1.6425662913155392e-17,1.6263032587282567e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.168404344971009e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,1.6263032587282567e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.00011172105518161005,0.00011208540979851199,0.0013921115602212066,0.001396651637947689,0.000636891169042477,2.386301117688625e-05,0.0011368601179163498,0.09515589086610872,8.68291694048615e-05,0.7228105389810835,0.7472912662232838,0.7472912662232837,0.0009975143474705386,0.09040922600644426,0.00019672899088179477,2.331827892511668e-05,0.3962653799441812,6.801794564766821e-05,0.00019131086746533658,1.0782746864237549e-05,0.000630944510822353,1.044593033877318e-05,2.3303892923853347e-05,0.39364559457929815,0.14617990605383077,0.0002969121340430146,8.284551824695816e-05,0.14533604310409842,4.72539721684083e-06,0.7201900006004054,5.551453936304684e-17,5.551115123125783e-17,1.3234889800848443e-23,1.0164395367051604e-20,5.421010862427522e-20,2.117582368135751e-21,3.3881317890172014e-21,0.0,1.0842021724855044e-19,0.0,0.0,1.3234889800848443e-23,0.0,1.9852334701272664e-23,0.0,2.710505431213761e-20,8.715121994299496e-18,1.3234889800848443e-23,0.0,3.3881317890172014e-21,6.617444900424222e-24,5.421010862427522e-20,2.0328790734103208e-20,2.4595189810304712e-18,8.470329472543003e-22,0.0,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.776263578034403e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3.356749707066175e-05,3.367697037017234e-05,0.0003132221839890931,0.0003142436919641746,0.00014329917769298912,7.16981330036545e-06,0.00018920369722129552,1.149982129474073e-06,1.9109445303947734e-05,8.73540515652707e-06,9.03126286979933e-06,9.06071642551197e-06,0.0002058591629919616,1.0926350096462253e-06,4.426360974921895e-05,7.006195147682973e-06,4.804616872071187e-06,1.9021374742945913e-05,4.304454552755675e-05,3.2397495737237797e-06,0.00014196119446200815,3.1385818945375657e-06,1.9001878850724752e-05,4.772852698390405e-06,1.7723934614661113e-06,0.00018815503928610035,0.00020506899011443327,1.7621650305499394e-06,1.895032665600392e-05,8.703735137812591e-06,2.795208725939191e-20,8.470329472543003e-22,1.2407709188295415e-24,1.2924697071141057e-26,1.0339757656912846e-25,1.6155871338926322e-27,0.0,0.0,2.710505431213761e-20,1.6940658945086007e-21,1.6543612251060553e-24,4.1359030627651384e-25,2.5849394142282115e-26,1.2407709188295415e-24,8.271806125530277e-25,5.169878828456423e-26,1.1873707854855169e-17,4.1359030627651384e-25,0.0,1.2924697071141057e-26,1.2407709188295415e-24,1.0339757656912846e-25,6.462348535570529e-27,1.187402549171846e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1359030627651384e-25,0.0,2.0679515313825692e-25,0.0,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,3.877409121342317e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0679515313825692e-25,5.169878828456423e-26,2.0679515313825692e-25,0.0,0.0,0.0,0.0,0.0,0.0
4,4.44123566724548e-07,4.458269087605381e-07,1.4963278034672965e-08,5.216630355711685e-07,6.795988196549635e-09,9.487928910742424e-08,3.122538307143103e-07,1.5828373354001103e-07,2.5129419283698283e-07,1.181594566484044e-06,1.2220575385084443e-06,1.2327039941579648e-06,9.783018198373936e-09,1.4303794811092527e-07,7.281697047741004e-08,9.06430756452794e-08,6.510290381863307e-07,2.499906789529827e-07,7.082424956251127e-08,4.3062125624557946e-08,6.7329740188925295e-09,4.0424763069215986e-08,2.4988412196719127e-07,6.467355875848141e-07,2.4013544953109976e-07,3.105286401867062e-07,9.745496242456036e-09,2.37372483268347e-07,2.4905739210985403e-07,1.1773134656981705e-06,1.5964585822273434e-22,5.293955920339377e-23,2.524354896707238e-29,0.0,0.0,3.1554436208840472e-30,2.6469779601696886e-23,2.6469779601696886e-23,0.0,1.0587911840678754e-22,0.0,0.0,5.048709793414476e-29,0.0,1.262177448353619e-29,1.262177448353619e-29,4.67159846234263e-18,7.888609052210118e-31,0.0,0.0,0.0,5.048709793414476e-29,6.902532920683853e-31,4.670963187635637e-18,0.0,4.938462531215795e-07,8.271806125530277e-25,9.352814542403778e-16,2.34971554469348e-15,0.13326993632708384,0.00935323237247375,4.81950424224702e-14,6.591458698880172e-14,2.4375722897896328e-15,1.7610970524955926e-13,3.092729562888799e-14,1.273863888149185e-13,4.548281044250443e-15,3.0564449144979304e-14,1.753495571638137e-13,1.241620553781341e-13,0.12492052243352028,5.169878828456423e-26,0.0,0.0,0.0,0.0,3.944304526105059e-31,6.938893903907228e-18,1.5777218104420236e-30,2.363174211345532e-09,2.481541837659083e-24,0.0,8.271806125530277e-25,0.0,0.0,1.1102230246251565e-16,2.524354896707238e-29,2.2574837540875974e-15,6.054820640205811e-08,2.481541837659083e-24,0.0,4.1359030627651384e-25,0.0,0.0,1.0097419586828951e-28,2.5152861690023294e-15,0.13326993632708423,5.9036583648648564e-08,1.3234889800848443e-23,8.271806125530277e-25,8.271806125530277e-25,0.0,0.0,6.938893903907228e-18,1.0097419586828951e-28,0.009353232372473772,8.640612580197632e-14,7.649093713692516e-14,6.929464335859e-08,3.308722450212111e-24,1.3234889800848443e-23,6.617444900424222e-24,0.0,6.617444900424222e-24,7.264823849058436e-15,1.8825224650416385e-13,1.2022295181924644e-13,2.2750141496507254e-13,1.8059235282652772e-07,6.617444900424222e-24,0.0,0.0,6.617444900424222e-24,1.3234889800848443e-23,3.1554436208840472e-30,5.048709793414476e-29,5.048709793414476e-29,6.049848789631757e-15,1.2359719644107975e-13,1.8695523453565663e-13,2.0413847844138326e-13,0.1249205224335446,1.2201129267440958e-07
5,7.8274966166923e-07,7.961224172727043e-07,1.0231929277834067e-06,3.221469618702233e-07,8.747013162189896e-07,5.524335311807647e-08,6.054988057437053e-07,4.6153625674542956e-07,7.001707354461049e-07,1.0657094567681655e-06,1.1160980739779968e-06,1.2675861558956088e-06,7.738724043718106e-07,4.637140607230326e-07,4.844024734348844e-07,5.2318966324332697e-08,1.1995129665856961e-06,6.848103389039286e-07,4.879805060864795e-07,1.4652004098286996e-07,8.779372575564384e-07,1.437798804814343e-07,7.005822355055488e-07,1.1705005796662597e-06,1.3876343275374086e-07,6.054916812092732e-07,7.744329295902632e-07,1.3813523286440465e-07,6.839875148182285e-07,1.0473077848431878e-06,1.0587911840678754e-22,5.293955920339377e-23,2.0194839173657902e-28,1.0097419586828951e-28,1.0097419586828951e-28,4.0389678347315804e-28,5.293955920339377e-23,5.293955920339377e-23,0.0,1.0587911840678754e-22,0.0,5.048709793414476e-29,0.0,0.0,4.0389678347315804e-28,0.0,6.744076326038616e-18,1.262177448353619e-29,1.3877787807814457e-17,0.0,2.271919407036514e-28,1.5146129380243427e-28,2.0194839173657902e-28,6.7491585237334324e-18,2.0194839173657902e-28,5.566348522816629e-06,5.293955920339377e-23,3.768700667674231e-12,2.166969097516116e-12,0.0004056048896078962,0.03284379411403395,2.6166696099705756e-12,1.424755782123482e-12,1.2143274434881736e-12,2.1962703170046443e-12,5.621306860808555e-12,1.0515131084868163e-12,2.226700726198754e-12,5.301716764835463e-12,2.31455481962216e-12,1.5714567685661165e-12,0.05638836290911112,0.0,1.0587911840678754e-22,0.0,1.0587911840678754e-22,1.0587911840678754e-22,0.0,2.7755575615628914e-17,1.0097419586828951e-28,1.3313554259789825e-06,1.0587911840678754e-22,0.0,1.9852334701272664e-23,0.0,0.0,0.0,5.048709793414476e-29,1.5414039434251506e-12,3.7419107620269344e-06,1.5881867761018131e-22,0.0,5.293955920339377e-23,0.0,0.0,1.0097419586828951e-28,4.145992809064906e-12,0.00040560488964524663,3.7812077570618592e-06,5.293955920339377e-23,1.5881867761018131e-22,5.293955920339377e-23,1.0587911840678754e-22,1.0587911840678754e-22,0.0,2.0194839173657902e-28,0.032843794116662765,8.419124199931584e-13,3.1187040155527407e-12,9.964870249480044e-07,2.6469779601696886e-23,5.293955920339377e-23,5.293955920339377e-23,5.293955920339377e-23,1.0587911840678754e-22,1.4679240780797134e-12,1.2163939284751106e-12,5.8658014182234056e-12,2.4807249382731034e-13,1.920957145025207e-06,5.293955920339377e-23,0.0,4.235164736271502e-22,5.293955920339377e-23,0.0,1.0097419586828951e-28,0.0,0.0,1.2131970010311029e-12,5.35019572779986e-12,1.3233367669057328e-12,1.6901306476431697e-12,0.05638836290932324,2.363655302173944e-06
6,0.00011257535491478385,0.00011010327031711796,0.00019100320494854734,0.00011577794391407491,0.00017754423868104636,7.511462593266376e-05,0.0001442949831818234,1.4393413124049036e-05,0.00010852968510382945,2.6940056448947123e-05,2.4746330016110037e-05,1.0300392576100516e-05,0.00017152321273234186,1.042356345216198e-05,0.00013475385284881247,7.054068708965432e-05,1.0463341994165708e-05,0.00011147857174655102,0.00013356622126341856,4.5790510118076036e-05,0.00017767725626845562,4.016130348331325e-05,0.00010776183660380247,8.002311250891125e-06,4.027955123298932e-05,0.00014335834917081087,0.00017090449172082876,3.8537991820786335e-05,0.00011060159154072479,2.4426697895105543e-05,2.456395547037471e-20,1.6940658945086007e-21,0.0,4.1359030627651384e-25,8.271806125530277e-25,6.617444900424222e-24,0.0,2.710505431213761e-20,0.0,8.470329472543003e-22,1.6543612251060553e-24,1.6543612251060553e-24,0.0,0.0,0.0,3.308722450212111e-24,1.0880917063863382e-18,0.0,2.0816681711721685e-17,1.6543612251060553e-24,2.0679515313825692e-25,3.308722450212111e-24,0.0,2.3296205397514994e-19,1.6543612251060553e-24,2.1184852817390924e-05,0.0,3.1460206941366788e-09,8.516989021984255e-09,0.021074625349763735,0.15233403540228785,4.887319946664359e-09,4.801792619687247e-09,2.0619308047749116e-08,1.2308962292256515e-08,1.1060258345117255e-08,2.6817647035027306e-08,7.777582443879593e-09,1.273154641850206e-09,1.4883789868882756e-08,2.2894740759566714e-08,0.00042976666962869076,0.0,0.0,0.0,1.6940658945086007e-21,1.6940658945086007e-21,0.0,0.0,3.308722450212111e-24,2.0235077424768465e-05,0.0,0.0,8.470329472543003e-22,0.0,0.0,6.938893903907228e-18,1.2407709188295415e-24,2.5231582120144332e-09,0.0001769743953240196,1.6940658945086007e-21,1.3552527156068805e-20,8.470329472543003e-21,0.0,0.0,2.481541837659083e-24,2.8811211813863425e-08,0.021078774996543554,0.00019070509838250242,0.0,0.0,1.3552527156068805e-20,0.0,0.0,2.7755575615628914e-17,0.0,0.15233406224038964,1.0030950791621855e-08,3.499450703358139e-08,7.272718992157578e-05,3.3881317890172014e-21,2.0328790734103208e-20,0.0,1.0164395367051604e-20,0.0,1.795709038398933e-08,1.6694492728884578e-08,1.33387644636415e-08,2.914252939556613e-09,0.00019657527364199133,6.776263578034403e-21,1.3552527156068805e-20,0.0,0.0,5.421010862427522e-20,3.308722450212111e-24,0.0,1.6543612251060553e-24,2.9576043209296312e-08,8.784591396449123e-09,2.0927095847552536e-08,1.2867627934660934e-08,0.0003883663017314223,0.00024478118537872893
7,0.00015593903513780785,0.00022762351230933936,7.428953817259776e-07,2.8865667268068345e-07,8.37939095752422e-07,0.0001506767693010071,1.0614123198744264e-06,9.965968285519531e-06,0.00022578552725439305,1.0911240508434123e-05,1.0882491965200513e-05,1.5598832252526065e-06,8.360119861012861e-07,1.0395129693960654e-05,9.81350225088187e-07,0.00014823714502745338,1.5917458545470406e-06,0.00015565524157303373,1.010435829419131e-06,0.00021987390556762405,8.983849916041488e-07,0.00022356034650891329,0.00022579450903497297,1.0821485417577012e-06,1.4445461871788032e-06,1.0638446556037488e-06,8.350633180526113e-07,1.4178068732207119e-06,0.00015433797347518926,1.0413501739308602e-05,2.6310960924086704e-20,8.470329472543003e-22,5.169878828456423e-26,1.0339757656912846e-25,6.462348535570529e-27,2.5849394142282115e-26,0.0,2.710505431213761e-20,1.0587911840678754e-22,0.0,5.169878828456423e-26,2.0679515313825692e-25,0.0,1.0339757656912846e-25,0.0,1.6155871338926322e-26,1.3691493498977714e-20,0.0,0.0,1.0339757656912846e-25,0.0,6.462348535570529e-27,6.462348535570529e-27,1.7754604667838186e-20,5.169878828456423e-26,7.627317078814778e-05,5.293955920339377e-23,3.145703399018558e-10,2.8951636713022524e-10,0.0007720603573004762,0.0005306949338032088,7.198217962187696e-10,9.948719815302316e-10,7.725053341181684e-12,6.273574708923237e-10,2.896203686676789e-09,2.3036530986630858e-10,1.3893030224263775e-10,7.510328726611078e-12,1.3109094392480918e-09,1.2488853980182977e-11,0.005533559378469484,4.235164736271502e-22,4.235164736271502e-22,0.0,8.470329472543003e-22,8.470329472543003e-22,2.0679515313825692e-25,0.0,0.0,5.8519853360749525e-06,3.3881317890172014e-21,3.3881317890172014e-21,3.3881317890172014e-21,6.776263578034403e-21,6.776263578034403e-21,0.0,2.0679515313825692e-25,1.1513111039668424e-09,4.062128375059327e-05,6.776263578034403e-21,0.0,6.776263578034403e-21,6.776263578034403e-21,6.776263578034403e-21,1.0339757656912846e-25,9.556518747620191e-11,0.0007480300630440205,5.494663002571245e-05,4.235164736271502e-22,4.235164736271502e-22,8.470329472543003e-22,4.235164736271502e-22,4.235164736271502e-22,0.0,0.0,0.0005598367724556443,9.605093794850187e-11,2.3504732987807216e-10,2.8679342137475888e-06,0.0,6.352747104407253e-22,6.352747104407253e-22,0.0,8.470329472543003e-22,8.350189466001738e-11,8.068024563704181e-10,3.0968350620125802e-09,8.118651537834159e-11,5.632299964704971e-06,3.3881317890172014e-21,1.6940658945086007e-21,3.3881317890172014e-21,0.0,3.3881317890172014e-21,6.462348535570529e-27,0.0,6.462348535570529e-27,1.5609557590844945e-10,9.259044650604919e-10,3.9085481957353144e-10,1.1686294228124463e-11,0.005557057768499225,1.6646494145780338e-05
8,1.095462427498031e-06,1.6259109378272998e-06,2.0570109855846958e-07,1.6817726666438945e-07,3.9309173021577747e-07,1.059654116052193e-06,4.41098738060867e-07,1.1764591156285617e-06,1.6066360814335808e-06,1.307291847431451e-06,1.3023021978834313e-06,4.447958323947777e-07,4.0811273017697353e-07,1.241672723397555e-06,4.353502197584479e-07,1.0339636241869355e-06,4.4739402921491353e-07,1.0915685149761417e-06,4.3069912835866056e-07,1.5657754127920095e-06,3.516081322669417e-07,1.5574301193738208e-06,1.6038364819393586e-06,3.8169118390651676e-07,4.2226246265525967e-07,4.36335971935689e-07,4.1144048907960353e-07,4.0820420294062804e-07,1.0805090111309456e-06,1.2321705363109544e-06,2.117582368135751e-22,0.0,8.077935669463161e-28,0.0,2.0194839173657902e-28,0.0,1.0587911840678754e-22,1.0587911840678754e-22,2.6469779601696886e-23,0.0,4.0389678347315804e-28,8.077935669463161e-28,1.262177448353619e-29,1.6155871338926322e-27,8.077935669463161e-28,0.0,2.3836036531328045e-20,4.0389678347315804e-28,4.336808689942018e-19,0.0,1.6155871338926322e-27,0.0,0.0,2.2989003584073745e-20,1.5146129380243427e-28,1.4415912192542523e-05,2.6469779601696886e-23,1.6153801873868587e-11,3.5790060229900475e-12,0.002462287374903588,0.0001883409143882829,1.8107812104854684e-12,1.4932322029467343e-11,1.451096186624824e-13,4.279552454534375e-16,2.555140788049047e-12,4.539798379779998e-12,1.726293630908573e-11,3.839916443039037e-14,1.3356282796920637e-12,4.565610523882436e-12,0.00015122734969014878,0.0,4.235164736271502e-22,4.235164736271502e-22,0.0,0.0,1.6155871338926322e-27,1.0842021724855044e-19,0.0,5.58090997529039e-06,5.293955920339377e-23,0.0,5.293955920339377e-23,5.293955920339377e-23,5.293955920339377e-23,4.336808689942018e-19,5.048709793414476e-29,5.0656254646416606e-12,5.612381321892418e-07,5.293955920339377e-23,1.0587911840678754e-22,0.0,5.293955920339377e-23,5.293955920339377e-23,0.0,5.560999698669894e-12,0.0024403733973100868,7.789903179905851e-07,0.0,8.470329472543003e-22,8.470329472543003e-22,8.470329472543003e-22,8.470329472543003e-22,1.0842021724855044e-19,8.077935669463161e-28,1.2850882908027546e-06,3.027203787531941e-12,1.84672034711811e-11,9.598879427265563e-06,3.970466940254533e-23,1.3234889800848443e-23,1.3234889800848443e-23,2.6469779601696886e-23,2.6469779601696886e-23,7.420836415655518e-12,1.6156052627054285e-13,2.751720650903307e-12,1.5740702315623733e-11,3.759800181398399e-07,2.117582368135751e-22,0.0,2.117582368135751e-22,1.0587911840678754e-22,0.0,0.0,1.0097419586828951e-28,1.5146129380243427e-28,1.0987786049044542e-11,7.172423924652878e-13,5.740876072808835e-13,3.79639559649418e-13,0.00012825232310724975,1.7281256420534174e-06
9,2.0423067151439954e-06,3.024085836615821e-06,3.181964241833895e-07,1.419918878282678e-07,3.1008151772433586e-07,1.9679947400040234e-06,7.795460031156912e-08,9.199817711562983e-08,2.981349312089438e-06,1.0419554672163936e-07,1.035756399095082e-07,1.0384405875311078e-08,3.1235331164638356e-07,9.873866740297405e-08,5.369790413889857e-08,1.8851023674773212e-06,1.0646514644821609e-08,2.0260572563031534e-06,7.891203364039919e-08,2.889388067077432e-06,3.11144303671973e-07,2.8069119637368086e-06,2.9685450739123925e-06,5.795949558209858e-09,9.393088859253427e-09,8.646580572793418e-08,3.124239926275689e-07,8.965762125082086e-09,1.996995805596085e-06,9.649027656505004e-08,2.3988237764037803e-23,3.308722450212111e-24,2.0194839173657902e-28,0.0,0.0,3.1554436208840472e-30,0.0,0.0,0.0,8.271806125530277e-25,2.0194839173657902e-28,0.0,1.5777218104420236e-30,8.077935669463161e-28,4.0389678347315804e-28,2.524354896707238e-29,4.383395502041004e-20,0.0,2.168404344971009e-19,0.0,0.0,0.0,6.310887241768095e-30,4.5104504441291493e-20,6.310887241768095e-30,7.396105195345881e-07,2.6469779601696886e-23,1.8902086861947477e-12,1.2355183485674068e-12,0.0003575581073262167,2.263392753708457e-06,3.3148021598840583e-12,6.76726678244415e-13,3.6957351760483867e-14,9.734503072503799e-14,3.559126037474675e-13,4.995133303526646e-13,3.789502631665874e-13,1.2779594188989711e-15,1.4966758171604198e-13,7.054333230357103e-14,2.864199099605895e-05,1.0587911840678754e-22,1.0587911840678754e-22,1.0587911840678754e-22,1.0587911840678754e-22,1.0587911840678754e-22,8.077935669463161e-28,0.0,1.262177448353619e-29,1.6133917610307873e-06,2.6469779601696886e-23,2.6469779601696886e-23,2.6469779601696886e-23,0.0,0.0,2.168404344971009e-19,1.262177448353619e-29,1.6132966838273976e-12,4.411389117210375e-07,5.293955920339377e-23,0.0,0.0,5.293955920339377e-23,5.293955920339377e-23,1.262177448353619e-29,1.776215860855977e-12,0.00034081487896294425,6.165496182898601e-07,0.0,5.293955920339377e-23,2.6469779601696886e-23,0.0,0.0,1.0842021724855044e-19,3.1554436208840472e-30,1.428002060259453e-05,1.1273982382635027e-12,3.0356735392851936e-12,4.00795062508554e-07,3.308722450212111e-24,4.963083675318166e-24,1.6543612251060553e-24,3.308722450212111e-24,1.6543612251060553e-24,2.0939978088522418e-13,1.1980736858594951e-13,3.795553696409763e-13,3.668084647827144e-13,5.657716727627258e-08,1.3234889800848443e-23,2.6469779601696886e-23,0.0,1.3234889800848443e-23,1.3234889800848443e-23,2.524354896707238e-29,1.262177448353619e-29,0.0,3.5053517980471936e-13,1.134612058774503e-13,3.231468787323783e-14,4.309510516760005e-15,5.1687784660368576e-05,1.6031060671758293e-07
