,Y2Z0,Y0Z2,Y2Z4,Y4Z2,Y4Z1,Y1Z4,Y4Z3,Y3Z4,Y4Z5,Y5Z4,Y5Z1,Y1Z5,Y5Z0,Y0Z5,Y1Z0,Y0Z1,Y3Z1,Y1Z3,Y4Z0,Y0Z4,Y2Z1,Y1Z2,Y5Z2,Y2Z5,Y3Z0,Y0Z3,Y2Z3,Y3Z2,Y3Z5,Y5Z3,standard_y,X2Y4,X0Y4,X2Y5,X3Y1,X0Y1,Y0,X5Y4,X3Y4,X3Y0,X0Y5,X1Y0,Y2,Y1,X5Y3,X5Y1,X4Y5,X4Y3,X4Y2,X4Y0,X3Y2,X2Y1,X1Y2,X0Y3,X4Y1,X1Y4,X1Y3,standard_x,Y5,Y4Y5,Y4,Y3Y5,Y3Y4,Y3,Y2Y5,Y2Y4,Y2Y3,Y1Y5,Y1Y4,Y1Y3,Y1Y2,Y0Y5,Y0Y4,Y0Y3,Y0Y2,Y0Y1,X5Z4,X5Z3,X5Z2,X5Z1,X5Z0,X5Y2,X5Y0,X5,X4Z5,X4Z3,X4Z2,X4Z1,X4Z0,X4X5,X4,X3Z5,X3Z4,X3Z2,X3Z1,X3Z0,X3Y5,X3X5,X3X4,X3,X2Z5,X2Z4,X2Z3,X2Z1,X2Z0,X2Y3,X2Y0,X2X5,X2X4,X2X3,X2,X1Z5,X1Z4,X1Z3,X1Z2,X1Z0,X1Y5,X1X5,X1X4,X1X3,X1X2,X1,X0Z5,X0Z4,X0Z3,X0Z2,X0Z1,X0Y2,X0X5,X0X4,X0X3,X0X2,X0X1,X0
0,0.950185435933192,0.9501854359331918,0.8471707277144366,0.8471707277144365,0.840763810561524,0.840763810561524,0.7892196963182867,0.7892196963182867,0.6590952084434446,0.6590952084434445,0.48971964591019573,0.4897196459101957,0.4181213218128917,0.41812132181289163,0.37055664109630704,0.370556641096307,0.30138213748191134,0.3013821374819113,0.2969741229173981,0.29697412291739805,0.2373052036883779,0.23730520368837765,0.22742352882594855,0.22742352882594846,0.20004646411996824,0.20004646411996818,0.08318062375973014,0.08318062375973012,0.06040799623449257,0.060407996234492556,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,8.326672684688674e-17,6.938893903907228e-17,5.898059818321144e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.204170427930421e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0013030336768659187,0.0013072832458963313,0.0011617647950820974,0.5511622549579138,0.840763810561524,0.8407638105615242,0.7892196963182869,0.7892196963182869,0.6590952084434447,0.6590952084434447,0.4897196459101958,0.4897196459101957,0.1914372903042185,0.0005752592894893134,0.13402306628207866,0.0005098188945456349,0.30138213748191145,0.30138213748191134,0.5474419184914783,0.0004085826625761594,0.0003254277116948189,0.1320465240755055,0.18933821688075728,0.00031187650932668445,0.11713631302609265,0.00027522774087564877,0.0001140694752021673,0.11621536314571754,0.060407996234492584,0.060407996234492556,9.741556519782257e-17,0.0,1.0842021724855044e-19,0.0,0.0,7.72917564369549e-21,1.0842021724855044e-19,0.0,5.551115123125783e-17,0.0,0.0,1.937587866844212e-20,1.6263032587282567e-19,1.3877787807814457e-17,2.7755575615628914e-17,3.469446951953614e-17,2.7755575615628914e-17,0.0,1.0842021724855044e-19,5.421010862427522e-20,5.421010862427522e-20,1.0842021724855044e-19,1.0842021724855044e-19,2.710505431213761e-20,6.938893903907228e-18,0.0,3.469446951953614e-18,0.0,2.7755575615628914e-17,0.0,1.6653345369377348e-16,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.421010862427522e-20,5.421010862427522e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.00013726133984117518,0.00013770898870030896,8.821103744716902e-05,2.5582999111782873e-05,3.902529688330352e-05,3.889843784677986e-05,3.66328005179024e-05,0.48881725824339317,3.059287978473955e-05,0.17096748848716148,0.1672330494092954,2.2657170741045858e-05,0.19143707814196187,6.059771303939263e-05,6.200646646480067e-06,1.0804116699163449e-05,0.4852720515539938,1.3943623875937417e-05,2.541036373074778e-05,1.0489631260478718e-05,8.7701782661748e-05,6.109226981381345e-06,0.18933860694401783,3.2853016998097474e-05,0.11713623542731058,2.8992442133127367e-05,1.2016058586366317e-05,0.11621554976804938,0.060407996234492584,0.06040799623449257,1.3886681653760627e-17,4.1359030627651384e-25,4.1359030627651384e-25,3.3881317890172014e-21,1.0587911840678754e-21,2.0300862079319606e-25,2.541098841762901e-21,3.3881317890172014e-21,3.3881317890172014e-21,8.470329472543003e-22,1.6940658945086007e-21,1.0718410891418932e-25,6.776263578034403e-21,4.235164736271502e-22,0.0,6.352747104407253e-22,0.0,1.6940658945086007e-21,2.0679515313825692e-25,2.0679515313825692e-25,1.3552527156068805e-20,1.0339757656912846e-25,4.1359030627651384e-25,0.0,2.7755575615628914e-17,8.326672684688674e-17,2.117582368135751e-22,0.0,1.3877787807814457e-17,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3552527156068805e-20,3.3881317890172014e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.776263578034403e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.235164736271502e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0001297328619212244,0.00013015595824024916,7.205279191774654e-05,9.063310969007392e-09,1.3825525302118549e-08,4.780196543054163e-06,1.2977933568633615e-08,0.0009027448270747297,1.0838165685026961e-08,0.11075596260283711,0.10721725355595876,4.332200718305634e-06,0.1914370778879747,5.7274063822909266e-05,1.1856045977558028e-06,3.7435896820204426e-05,0.000896197562367221,4.747335120836811e-06,9.002151305938128e-09,3.722744680522209e-05,7.16082667717769e-05,1.1681245598785518e-06,0.1893386074109767,3.105110239227961e-05,0.0002163265081077471,3.7284324656612064e-05,7.174469268202599e-05,0.00021462619185002977,0.00011156113093344754,0.11000343739997434,6.942494621113672e-18,0.0,0.0,3.3881317890172014e-21,3.101927297073854e-25,5.31685840624107e-26,3.3881317890172014e-21,1.6543612251060553e-24,8.470329472543003e-22,0.0,0.0,2.3975701580962483e-26,0.0,2.117582368135751e-22,5.421010862427522e-20,1.0587911840678754e-22,8.271806125530277e-25,4.235164736271502e-22,1.0097419586828951e-28,1.0097419586828951e-28,2.6469779601696886e-23,2.5849394142282115e-26,1.0339757656912846e-25,1.3234889800848443e-23,5.421010862427522e-20,0.0,1.0339757656912846e-25,0.0,6.938893903907228e-18,0.0,8.271806125530277e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.710505431213761e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0
4,2.8245362274344304e-05,5.776177533334967e-08,2.055159394950652e-05,4.73766200217041e-11,3.2777099179711445e-11,3.912133396696174e-07,3.074126611482679e-11,2.696036502539599e-05,4.732838505944364e-11,0.0001714704020820267,0.0001660234342098232,2.5740893792149263e-07,0.00029647122823414613,2.523146205028943e-08,2.559448017026216e-07,1.647538162606157e-08,2.6765758601483014e-05,3.8853894656770477e-07,4.731402262913648e-11,1.638371075258732e-08,2.0425262426085804e-05,2.56226261633485e-07,0.00029322756246846684,2.8096507302255444e-05,3.1322418941311105e-06,1.6408735722869904e-08,2.0463850452096933e-05,3.0923610228374027e-06,3.1004778171998266e-06,0.00017030616538173105,3.215747995596004e-20,9.860761315262648e-32,1.925929944387236e-34,8.271806125530277e-25,4.0389678347315804e-28,1.2142973253033832e-30,3.308722450212111e-24,0.0,5.293955920339377e-23,0.0,0.0,1.1954262211139263e-30,3.3881317890172014e-21,2.6469779601696886e-23,3.308722450212111e-24,0.0,0.0,0.0,7.395570986446986e-32,1.4444474582904269e-34,1.0339757656912846e-25,2.0194839173657902e-28,8.077935669463161e-28,1.0097419586828951e-28,5.082197683525802e-21,0.0,4.0389678347315804e-28,6.104190888041247e-06,2.710505431213761e-20,4.399334479307851e-15,6.462348535570529e-27,1.8288420458718144e-09,1.364934875576243e-07,1.6940658945086007e-21,5.520227887794617e-09,1.8157416606651366e-18,1.7242640512774849e-10,7.848489058321014e-11,5.306342033435242e-06,5.136382041367081e-12,1.8631463991124055e-12,2.6244351524471515e-06,7.44896027934496e-19,4.6820315359140466e-14,0.00010455397221878124,4.251450239599063e-15,0.0,4.235164736271502e-22,0.0,0.0,4.235164736271502e-22,6.617444900424222e-24,0.0,7.873328310910766e-06,1.6155871338926322e-27,4.0389678347315804e-28,8.077935669463161e-28,8.077935669463161e-28,8.077935669463161e-28,1.1891299344486321e-14,1.11408351733155e-11,1.0587911840678754e-22,0.0,1.0587911840678754e-22,0.0,5.293955920339377e-23,1.6543612251060553e-24,2.7433729870946146e-09,1.3649348784830482e-07,1.3404712117268766e-06,4.235164736271502e-22,2.117582368135751e-22,4.235164736271502e-22,2.117582368135751e-22,2.117582368135751e-22,0.0,1.0842021724855044e-19,8.301401089515965e-09,3.228900951753887e-16,2.495873232653201e-10,3.1471027372792185e-06,4.963083675318166e-24,8.271806125530277e-25,2.481541837659083e-24,0.0,1.6543612251060553e-24,1.2924697071141057e-26,7.928380205166113e-11,5.306342033440512e-06,5.829997603422645e-12,4.024960311282986e-12,3.0463074250846984e-08,3.101927297073854e-25,4.1359030627651384e-25,4.1359030627651384e-25,0.0,0.0,1.0842021724855044e-19,2.6244418677414954e-06,9.02172030278982e-19,4.4955204016847693e-13,0.00010455397227715526,7.403647306115119e-15,7.0421692671484844e-09
5,2.8965679358565315e-08,4.604615772554351e-13,2.1175075717005734e-08,9.276834899918506e-16,6.500747813111356e-16,1.7900459974231202e-08,6.097629294718394e-16,1.1946457713910718e-08,9.261010658263937e-16,4.0312650310397235e-08,2.3706818766832787e-08,1.166817428446847e-08,2.3998974660711415e-08,9.962865873571955e-14,1.1206255410618024e-08,1.3646043509313154e-13,1.1436250642205292e-08,1.693919497856612e-08,9.237739756351735e-16,1.298508167374556e-13,2.0316820610127505e-08,1.1247573595670787e-08,2.0537321285026425e-08,2.7909382111960204e-08,1.4155696934089597e-09,1.3646891851591842e-13,2.0220759077807416e-08,1.3629001915954065e-09,1.3185521442412186e-09,3.971651196783018e-08,8.272058067981882e-25,1.4693679385278594e-39,2.2420775429197073e-44,0.0,4.930380657631324e-32,6.593214652292782e-38,2.524354896707238e-29,3.76158192263132e-37,1.6543612251060553e-24,0.0,8.271806125530277e-25,4.647450077445343e-38,1.6543612251060553e-24,8.271806125530277e-25,7.888609052210118e-31,3.1554436208840472e-30,3.76158192263132e-37,0.0,1.4693679385278594e-39,0.0,4.930380657631324e-32,3.0814879110195774e-32,0.0,0.0,0.0,0.0,6.162975822039155e-33,3.8305545171877545e-06,1.6543612251060553e-24,2.902825811985856e-20,4.930380657631324e-32,2.152233636273846e-13,5.978492698776589e-09,0.0,1.659027825893744e-12,5.26038903353566e-26,7.622405571648121e-17,1.0924469258082006e-12,2.29276752302754e-09,1.0047838177454414e-16,8.511764913185482e-17,2.6184434356320508e-09,2.9311131825368116e-27,1.1369216984099012e-20,2.870132617742801e-06,7.894940622424368e-20,2.117582368135751e-22,2.117582368135751e-22,4.235164736271502e-22,0.0,2.117582368135751e-22,1.262177448353619e-29,0.0,3.8265829854220896e-06,1.232595164407831e-32,0.0,2.465190328815662e-32,1.232595164407831e-32,1.232595164407831e-32,4.268303521328365e-21,2.184739876879815e-16,1.2924697071141057e-26,0.0,2.5849394142282115e-26,0.0,1.2924697071141057e-26,1.5777218104420236e-30,1.3568128523622241e-13,5.978492698776592e-09,5.774359956863069e-10,4.1359030627651384e-25,2.0679515313825692e-25,2.0679515313825692e-25,0.0,0.0,0.0,0.0,1.217488440931895e-12,6.492848233970558e-24,1.1090158662355749e-16,3.20056554888544e-09,1.0339757656912846e-25,5.169878828456423e-26,0.0,0.0,1.0339757656912846e-25,3.1554436208840472e-30,1.136692350346936e-12,2.2927675230275446e-09,1.1392227908401295e-16,1.8405982800456945e-16,1.3495655638804924e-09,1.262177448353619e-29,1.0097419586828951e-28,0.0,0.0,0.0,0.0,2.618443383081837e-09,2.5122660668585885e-27,2.992749217884839e-20,2.870132617742774e-06,7.089384623314339e-20,1.163569889020045e-12
6,1.697524925217044e-08,1.4502944632123894e-07,5.59848222684296e-10,2.774299153942665e-07,2.9559320699809577e-07,1.0200735278744714e-08,2.94235265168717e-07,9.057106758566619e-08,2.7659312468866105e-07,1.6877634229419896e-08,1.1395416352610254e-09,1.4961900551074566e-08,3.141627124828371e-08,1.444153841219738e-07,1.3961272637684733e-08,5.631450779332495e-08,8.092743730211004e-08,1.2574610117041515e-08,2.754835452030545e-07,5.0926883561755926e-08,5.336040332595133e-10,1.405283092228568e-08,2.9939436006530155e-08,1.6865354252782146e-08,8.735214992526444e-09,5.595901260054114e-08,5.272506120927031e-10,8.205552636911139e-09,7.737974505326732e-09,1.2065722218647567e-08,9.760731228125727e-23,5.048709793414476e-29,0.0,3.308722450212111e-24,3.970466940254533e-23,8.708236688292716e-29,6.617444900424222e-24,2.0194839173657902e-28,1.6543612251060553e-23,6.310887241768095e-30,1.9852334701272664e-23,2.71052491478143e-29,5.790264287871194e-24,8.271806125530277e-25,0.0,0.0,4.0389678347315804e-27,9.926167350636332e-24,1.0097419586828951e-28,0.0,1.8932661725304283e-29,3.7865323450608567e-29,3.7865323450608567e-29,5.048709793414476e-29,0.0,2.6469779601696886e-23,0.0,3.0387834085695886e-08,1.6543612251060553e-24,3.3181320494335712e-12,7.940933880509066e-23,1.4949018532920899e-12,3.8312919094540766e-07,6.617444900424222e-24,9.783659406327467e-07,5.6695034581739225e-14,1.3823112044832524e-14,5.001308728775395e-13,3.319271578658194e-07,1.125845504647249e-06,2.6738648336591e-15,5.111860809769121e-07,3.379244989013572e-13,2.6368370068979937e-14,2.8689158358567786e-06,3.6026146794100916e-14,4.235164736271502e-22,2.117582368135751e-22,4.235164736271502e-22,2.117582368135751e-22,2.117582368135751e-22,3.308722450212111e-24,1.3234889800848443e-23,3.469383907828092e-06,1.5881867761018131e-22,0.0,3.1763735522036263e-22,1.0587911840678754e-22,1.0587911840678754e-22,1.2122533047971775e-12,1.152175679411316e-06,5.293955920339377e-23,5.293955920339377e-23,3.970466940254533e-23,5.293955920339377e-23,0.0,0.0,8.385727525117738e-13,3.8312887601547684e-07,3.459352564917135e-07,0.0,0.0,0.0,5.293955920339377e-23,7.940933880509066e-23,0.0,0.0,9.783657318263072e-07,9.304929169325355e-15,1.0633288953536442e-13,5.370109608105047e-07,0.0,1.3234889800848443e-23,2.6469779601696886e-23,1.3234889800848443e-23,2.6469779601696886e-23,4.0389678347315804e-28,5.379956105956681e-13,3.3192693006060993e-07,1.1258454884612464e-06,2.859691394549466e-14,3.9384046975785255e-07,3.970466940254533e-23,0.0,0.0,3.970466940254533e-23,1.0587911840678754e-22,8.470329472543003e-22,5.111879214638746e-07,3.2255616204857577e-13,1.4865918462468892e-13,2.868915753560833e-06,4.9365711928929625e-14,1.0100337072710095e-06
7,4.9969201920263416e-08,4.4438252999226434e-11,3.699801074019833e-08,8.263975012017763e-11,8.869398004547676e-11,2.7985951390545257e-08,8.805976798725431e-11,8.759013658534884e-09,8.21151833736733e-11,3.7334805605710134e-08,5.348699854671502e-09,1.7923556595972365e-08,2.5179744399034425e-08,4.452485938932035e-11,1.6248756531402336e-08,1.731251385261029e-11,7.813859823944399e-09,2.4105883007652714e-08,8.199413733115204e-11,1.507985259809515e-11,3.320234692866722e-08,1.6410367788357824e-08,2.62248422657767e-08,4.566673730238154e-08,1.0733546291609441e-09,1.7158584619858686e-11,3.260929237644664e-08,9.846245511728561e-10,9.053134037546662e-10,2.7396783672753477e-08,1.9012229391648495e-23,7.703719777548943e-34,0.0,1.6155871338926322e-27,0.0,3.498711998428686e-35,0.0,1.9721522630525295e-31,0.0,1.2037062152420224e-35,0.0,3.121672185402437e-35,0.0,2.481541837659083e-24,2.5637979419682884e-30,3.470987982972452e-29,4.930380657631324e-31,9.926167350636332e-24,5.7777898331617076e-34,7.52316384526264e-37,4.930380657631324e-32,3.697785493223493e-32,0.0,0.0,8.271806125530277e-25,4.1359030627651384e-25,8.077935669463161e-27,8.676021771573126e-09,2.150669592637872e-23,1.7668065163416957e-16,1.2924697071141057e-26,1.0502069750365859e-13,2.2876579465097414e-11,0.0,1.4672060050385093e-10,1.7128987140539888e-18,7.271400078820806e-18,1.4129746797617085e-12,3.834706525571222e-11,1.6547951405909988e-10,4.5564984966734405e-17,5.2048681324126224e-11,1.4546607471469808e-20,2.3885874880772514e-19,7.008390281647201e-06,3.712466486645467e-18,2.117582368135751e-22,5.293955920339377e-23,0.0,5.293955920339377e-23,2.117582368135751e-22,1.6155871338926322e-27,1.6543612251060553e-24,8.20211995682175e-09,4.52364397489937e-26,1.2924697071141057e-26,0.0,2.5849394142282115e-26,1.2924697071141057e-26,2.975338316277714e-16,1.6166839611903506e-10,2.50416005753358e-26,2.5849394142282115e-26,3.311953624479896e-26,3.2311742677852644e-26,2.665718770922843e-26,2.711709361697228e-30,2.854730877433926e-14,2.2876581401672475e-11,3.065150947955657e-11,0.0,0.0,5.169878828456423e-26,0.0,5.169878828456423e-26,0.0,0.0,1.4677399801490295e-10,1.16718305378571e-17,8.212255702161065e-18,4.0850741686615594e-10,1.9387045606711586e-26,6.462348535570529e-26,4.52364397489937e-26,3.877409121342317e-26,2.5849394142282115e-26,3.155443620884047e-29,1.4247576382161388e-12,3.834707025982852e-11,1.6547951276090246e-10,4.123456261379645e-17,3.497167001465357e-10,3.2311742677852644e-27,1.2924697071141057e-26,0.0,6.462348535570529e-27,1.2924697071141057e-26,8.470329472543003e-22,5.204872286786021e-11,1.371024561307548e-20,2.6741052807381104e-18,7.008390281652002e-06,7.495758935633287e-18,1.5330541562183608e-10
8,0.00016503016665917657,0.00048702284800807065,0.00017009736801852762,0.0017402993080637887,0.001763967394009638,0.000143956143139708,0.0017532811678662508,0.00027286862216220804,0.0017428184309809828,0.005783932573409577,0.00517566275348705,0.00017519709783985084,0.0034668161563228047,0.0004782810980828229,0.00017907904278185234,0.00048749155000695876,0.0002603871948227898,0.0001275475991815781,0.001743966373191625,0.0004851753023625706,0.0001500361790694609,0.00017641934367751817,0.007295502510628113,0.00013354879047799251,0.0002612460044219508,0.0004864939667712668,0.00014256614045004667,0.0002587467554978508,0.0002591958159014702,0.0036167841261506095,1.395910297075087e-18,3.5734202462290796e-22,4.499862532288471e-22,1.3552527156068805e-20,2.710505431213761e-20,3.351252781511834e-23,1.0842021724855044e-19,1.3552527156068805e-19,5.421010862427522e-20,2.117582368135751e-22,6.776263578034403e-21,1.1207125999421453e-22,1.3552527156068805e-20,2.710505431213761e-20,6.776263578034403e-21,2.710505431213761e-20,2.727446090158847e-19,2.710505431213761e-20,1.1911400820763599e-22,6.617444900424221e-22,1.3234889800848443e-23,4.301339185275744e-23,2.4608623223452573e-22,6.617444900424222e-24,6.776263578034403e-20,6.776263578034403e-20,1.3552527156068805e-20,0.003535689619919064,1.734723475976807e-18,0.00027742598401070466,2.168404344971009e-19,0.0004378477230165714,0.0002157506082572271,2.710505431213761e-20,0.0012589369239629773,4.3584687048152267e-07,9.782301352260142e-07,0.0003148891082757327,0.0002756321878778236,0.0015320226935703453,9.641347101031605e-07,0.000946048151234538,2.7694717692811983e-06,7.655261156228677e-07,5.166443404009269e-05,6.308331938677179e-08,3.0357660829594124e-18,8.673617379884035e-19,1.3010426069826053e-18,1.3010426069826053e-18,8.673617379884035e-19,2.710505431213761e-20,5.421010862427522e-20,0.004060167884171153,1.6263032587282567e-19,1.6263032587282567e-19,0.0,2.710505431213761e-19,5.421010862427522e-20,0.00024505520078266056,0.000680855389815951,8.131516293641283e-20,2.710505431213761e-20,6.098637220230962e-20,5.421010862427522e-20,6.776263578034403e-20,0.0,0.0004254780342903317,0.00021637279731908607,8.533291560119987e-05,6.776263578034403e-21,4.0657581468206416e-20,1.3552527156068805e-20,0.0,2.710505431213761e-20,7.940933880509066e-23,1.7997756063259374e-17,0.001246089734806342,3.683558692214676e-07,1.1276191670147847e-06,0.00018531818804646356,6.776263578034403e-21,3.218725199566341e-20,1.6940658945086007e-20,6.776263578034403e-21,6.776263578034403e-21,6.776263578034403e-21,0.0003214625284259342,0.0002752878032744152,0.0015315948627654744,1.095991519381001e-06,5.081353703518444e-05,0.0,0.0,1.0842021724855044e-19,0.0,0.0,1.8648277366750676e-17,0.0009585760238070497,2.288699456818662e-06,3.52039775274608e-07,9.965400640664782e-06,7.638947247072446e-07,0.001054534844587592
9,2.9319399297345922e-05,0.00027075844234623794,3.35467607325834e-05,0.0001955326394812855,0.00019743082416395508,7.526217341214243e-05,0.00019596238713282514,6.15888755203951e-05,0.00020124662756044039,0.005052644841381929,0.007178066744960829,5.982644400666371e-05,0.0028694288724587435,0.000265386665108863,7.30607690788618e-05,0.00027151244927153297,6.2557015200553e-05,7.351184594260604e-05,0.00020152065925935664,0.00025727538171085374,6.392605296077483e-05,6.836620320896619e-05,2.0534325206626877e-05,6.466485698216799e-05,5.896997014132912e-05,0.0002728339721831275,5.748146304443655e-05,5.8480097334906e-05,6.048463236073878e-05,0.00835711918423746,1.3030754860560156e-17,1.5881867761018131e-22,2.117582368135751e-22,5.421010862427522e-20,2.710505431213761e-20,1.749211335994933e-23,1.0842021724855044e-19,9.486769009248164e-20,2.710505431213761e-20,2.6469779601696886e-23,0.0,3.7101807068550496e-23,4.0657581468206416e-20,4.0657581468206416e-20,6.776263578034403e-21,2.710505431213761e-20,5.421010862427522e-20,0.0,1.9852334701272664e-22,1.0587911840678754e-22,0.0,2.3161057151484775e-23,4.3840572465310467e-23,6.617444900424222e-24,8.131516293641283e-20,2.710505431213761e-20,3.3881317890172014e-20,0.006403657592613878,1.3010426069826053e-17,0.00021296010452515372,6.776263578034403e-20,0.00015787091846909874,6.133504383022526e-06,6.098637220230962e-20,0.0007152597605623901,1.1214396078658426e-07,2.9629294822844e-07,0.0002688484648866622,8.939638651576314e-05,0.0009184002660336348,1.1235351881456706e-07,0.00014949951218026178,5.039431397746943e-07,3.5142959955347535e-07,0.0006167838949158607,5.962351689737668e-08,1.734723475976807e-18,3.469446951953614e-18,1.734723475976807e-18,3.469446951953614e-18,1.734723475976807e-18,2.168404344971009e-19,5.421010862427522e-20,0.0048447156936368765,1.0842021724855044e-19,5.421010862427522e-20,0.0,1.0842021724855044e-19,1.0842021724855044e-19,0.00023296772147360627,0.00057864401982923,2.710505431213761e-20,1.3552527156068805e-20,1.3552527156068805e-20,1.3552527156068805e-20,1.3552527156068805e-20,6.776263578034403e-21,0.0001592822871839701,6.189102892802917e-06,0.00018907546534069976,2.371692252312041e-20,1.3552527156068805e-20,6.776263578034403e-21,6.776263578034403e-21,6.776263578034403e-21,2.6469779601696886e-23,3.209238430557093e-17,0.0007052719712587824,9.860755552661259e-08,3.879493307013925e-07,5.4442413923488196e-05,9.952637130238029e-21,2.795208725939191e-20,2.0328790734103208e-20,1.2705494208814505e-20,1.4293680984916318e-20,5.421010862427522e-20,0.00027196781869314954,8.968563535070547e-05,0.0009185496510971462,1.5701293427280794e-08,3.803557846798951e-06,0.0,1.0842021724855044e-19,1.0842021724855044e-19,5.421010862427522e-20,0.0,3.3393426912553537e-17,0.0001469078564695522,5.541813645759829e-07,2.203236051912537e-07,7.578737100143908e-05,1.853344139432305e-07,0.0007405835577303827
