,Y0Z2,Y2Z0,Y3Z0,Y0Z3,Y4Z0,Y0Z4,Y1Z2,Y2Z1,Y4Z5,Y5Z4,Y0Z5,Y5Z0,Y3Z2,Y2Z3,Y4Z1,Y1Z4,Y5Z3,Y3Z5,Y5Z2,Y2Z5,Y4Z3,Y3Z4,Y4Z2,Y2Z4,Y1Z0,Y0Z1,Y5Z1,Y1Z5,Y1Z3,Y3Z1,X4Y2,Y2,X3Y4,X3Y2,X4Y5,standard_y,X5Y4,X5Y2,X5Y0,X4Y1,X4Y0,X3Y5,X3Y0,X2Y0,X1Y2,X0Y1,X5Y1,X1Y0,Y1,Y0,X4Y3,X1Y4,X1Y3,X0Y5,X3Y1,X2Y1,X0Y3,standard_x,Y5,Y4Y5,Y4,Y3Y5,Y3Y4,Y3,Y2Y5,Y2Y4,Y2Y3,Y1Y5,Y1Y4,Y1Y3,Y1Y2,Y0Y5,Y0Y4,Y0Y3,Y0Y2,Y0Y1,X5Z4,X5Z3,X5Z2,X5Z1,X5Z0,X5Y3,X5,X4Z5,X4Z3,X4Z2,X4Z1,X4Z0,X4X5,X4,X3Z5,X3Z4,X3Z2,X3Z1,X3Z0,X3X5,X3X4,X3,X2Z5,X2Z4,X2Z3,X2Z1,X2Z0,X2Y5,X2Y4,X2Y3,X2X5,X2X4,X2X3,X2,X1Z5,X1Z4,X1Z3,X1Z2,X1Z0,X1Y5,X1X5,X1X4,X1X3,X1X2,X1,X0Z5,X0Z4,X0Z3,X0Z2,X0Z1,X0Y4,X0Y2,X0X5,X0X4,X0X3,X0X2,X0X1,X0
0,0.9832139165762781,0.983213916576278,0.959247535477346,0.959247535477346,0.9183244400425725,0.9183244400425725,0.8750666236772717,0.8750666236772714,0.8273411578685754,0.8273411578685753,0.7899056321716227,0.7899056321716226,0.7304444585170966,0.7304444585170966,0.6269890530143345,0.6269890530143345,0.5761619836676855,0.5761619836676855,0.5600881671017948,0.5600881671017948,0.5427750652860777,0.5427750652860777,0.4323894557693134,0.4323894557693134,0.32870052053309795,0.32870052053309795,0.24764264575700945,0.2476426457570094,0.0004027746805439075,0.0004027746805437826,2.220446049250313e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,8.326672684688674e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,4.163336342344337e-17,3.469446951953614e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.0408340855860843e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0023055546629646264,0.0023130737423772336,0.23117953825234064,0.0022493554973858467,0.4873417398352498,0.002153394250385669,0.5474355123985376,0.002058650305832573,0.8273411578685755,0.8273411578685754,0.0018522628523169587,0.23163968143926666,0.22568221730964189,0.0017184173950102704,0.6269890530143345,0.6269890530143345,0.5761619836676855,0.5761619836676855,0.22724755008536524,0.0013176433031487174,0.5427750652860779,0.5427750652860777,0.48294726568645097,0.0010172239018986563,0.5435191215086475,0.0007707753165993666,0.24764264575700942,0.2476426457570095,0.00040277468054387413,0.000402774680543852,2.168404344971009e-19,0.0,5.551115123125783e-17,0.0,2.7755575615628914e-17,5.561957144850638e-17,0.0,2.168404344971009e-19,5.421010862427522e-20,5.551115123125783e-17,5.421010862427522e-20,2.7755575615628914e-17,0.0,5.551115123125783e-17,3.2526065174565133e-19,4.0657581468206416e-20,0.0,6.776263578034403e-20,5.551115123125783e-17,1.0842021724855044e-19,2.0816681711721685e-17,4.163336342344337e-17,2.0816681711721685e-17,5.421010862427522e-20,0.0,0.0,6.776263578034403e-21,0.0,2.7755575615628914e-17,0.0,5.551115123125783e-17,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.168404344971009e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0816681711721685e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0004017979069447918,0.0004031082859258968,0.23117758466821742,0.00039200386151862015,1.6523971917765932e-06,5.352865572723189e-05,0.547434633284307,0.0003587689319632819,2.8052172391547603e-06,2.8143658624902404e-06,5.1259411653407696e-05,7.879634535554414e-07,0.22568478283085802,0.00029947522982812994,2.125895083967917e-06,0.3801514160595023,1.959929833874621e-06,0.03515131039018923,7.730350253706332e-07,5.2931515531128785e-05,1.8403556448786317e-06,0.03151399594163553,1.6375093541960604e-06,5.1608790337141155e-05,0.543521461886814,0.00013432598840927432,8.424058221771723e-07,0.37730826190880307,0.00040277468054386465,0.00040277468054385895,0.0,0.0,2.117582368135751e-22,2.710505431213761e-20,0.0,6.244999219560585e-17,0.0,0.0,2.5849394142282115e-26,5.293955920339377e-23,2.5849394142282115e-26,1.0587911840678754e-22,1.3552527156068805e-20,5.551115123125783e-17,0.0,1.0720260738687239e-21,0.0,4.215312401570229e-21,5.551115123125783e-17,0.0,2.6469779601696886e-23,5.293955920339377e-23,6.938893903907228e-18,0.0,8.326672684688674e-17,0.0,2.4749243927586588e-21,0.0,5.293955920339377e-23,0.0,0.0,0.0,0.0,6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6469779601696886e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5849394142282115e-26,5.169878828456423e-26,2.710505431213761e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3234889800848443e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0
3,8.038249450583956e-05,1.0883102161037655e-07,0.23157768916793037,0.00011761565459484296,1.3544443425818318e-06,1.6060576185040223e-05,0.00049099197103024,9.686029970320532e-08,1.0093022106362666e-06,1.0125938365495452e-06,1.5379719048245367e-05,5.846306798190012e-07,0.22608632117917038,8.085220856806897e-08,1.3521375068886257e-06,0.0003409563265736902,7.051723076597324e-07,0.03515131038746426,5.802416969562566e-07,1.4290430417002925e-08,6.621501517980868e-07,0.03151399594452809,1.3515662300974016e-06,1.3933321573113768e-08,0.0004874823451265735,7.985953380980397e-05,5.803228414820518e-07,0.00033840631267749194,3.6124704450417117e-07,0.2253539086746253,1.262177448353619e-29,0.0,1.0587911840678754e-22,6.617444900424222e-24,0.0,4.1633257544324963e-17,5.551115123125783e-17,0.0,0.0,7.754818242684634e-26,1.2924697071141057e-26,1.0587911840678754e-22,6.776263578034403e-21,0.0,6.776263578034403e-21,3.404042091111776e-24,2.5849394142282115e-26,2.261821987449685e-26,0.0,0.0,2.6469779601696886e-23,5.169878828456423e-26,2.0328790734103208e-20,3.2311742677852644e-27,6.776263578034403e-20,3.3881317890172014e-21,0.0,0.0,0.0,0.0,1.0587911840678754e-22,0.0,0.0,4.163336342344337e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1554436208840472e-30,6.310887241768095e-30,6.617444900424222e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2924697071141057e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.462348535570529e-27,5.421010862427522e-20,0.0,0.0,0.0,0.0,0.0,0.0
4,7.941770873392409e-10,1.2929637560789283e-11,8.547645986303742e-06,1.16782245597696e-09,3.4201288306072433e-07,1.579799966003557e-10,8.369939599283082e-07,4.4663207246813635e-11,4.988830242740427e-07,5.028983393282675e-07,1.513785154268912e-10,5.8338365181003354e-08,8.347756971155801e-06,1.2651367702666248e-11,3.429851648055076e-07,5.798981574560861e-07,6.039520812660368e-08,1.2965315488040662e-06,5.937486962888629e-08,6.53966693720107e-12,3.3882334175075866e-07,1.163167170511067e-06,3.4165157891500385e-07,6.3770302840639266e-12,8.310517293523372e-07,7.890443969688357e-10,5.82134012309938e-08,5.755745410938836e-07,8.283542217584545e-07,8.320717478958064e-06,3.0814879110195774e-33,3.2311742677852644e-27,1.6155871338926322e-27,9.860761315262648e-32,5.551115123125783e-17,1.7933243368406962e-21,5.551115123125783e-17,1.5407439555097887e-33,4.930380657631324e-32,2.524354896707238e-29,4.930380657631324e-32,0.0,0.0,3.2311742677852644e-27,7.411538288475128e-22,2.5422275265911513e-32,0.0,3.380007052399599e-32,2.6469779601696886e-23,0.0,4.0389678347315804e-28,1.4199496293978212e-29,4.0389678347315804e-28,1.232595164407831e-32,3.2311742677852644e-27,7.411538288475128e-22,4.235164736271502e-22,5.0340116500283225e-08,6.617444900424222e-24,0.04441971475087109,7.940933880509066e-23,2.510428986588024e-12,3.2399033314761802e-12,1.6940658945086007e-21,3.905848115870754e-18,6.813465343770979e-18,3.5468078893065687e-16,1.3133259945852334e-13,4.384864758041318e-14,1.4977232550741303e-12,8.820263954305753e-07,2.2258474584172957e-16,1.5387483463181297e-16,1.0914122657241429e-07,2.3670493641836984e-12,3.384567417869237e-16,1.6543612251060553e-24,0.0,0.0,3.308722450212111e-24,3.308722450212111e-24,4.0389678347315804e-28,4.246845868094036e-08,3.308722450212111e-24,0.0,6.617444900424222e-24,0.0,0.0,0.04441971475087547,6.141587371833795e-08,6.617444900424222e-24,6.617444900424222e-24,2.6469779601696886e-23,2.6469779601696886e-23,2.6469779601696886e-23,2.8325729191146095e-12,5.1299918233903456e-12,2.2231704903479385e-07,1.0097419586828951e-28,2.0194839173657902e-28,4.0389678347315804e-28,0.0,4.0389678347315804e-28,7.703719777548943e-34,3.0814879110195774e-33,4.930380657631324e-32,5.628570773960248e-18,7.275285029721029e-18,5.012145179361938e-16,4.363277734119055e-12,9.926167350636332e-24,9.926167350636332e-24,3.308722450212111e-24,3.308722450212111e-24,3.308722450212111e-24,0.0,1.3913605912678614e-13,9.778756146937255e-14,2.85581967454053e-12,8.820263954321968e-07,6.825643120595598e-08,1.6155871338926322e-27,6.462348535570529e-27,0.0,1.2924697071141057e-26,2.5849394142282115e-26,1.232595164407831e-32,3.2311742677852644e-27,2.430189987454002e-16,2.2071109137809212e-16,1.0914123097408118e-07,2.367049377630738e-12,5.259598808821966e-16,1.6819434845780745e-10
5,3.039473673575489e-08,7.481883274790865e-10,6.96193981576828e-05,2.399745896997092e-08,5.867949489196698e-07,2.9293792254580382e-08,9.148063832436612e-07,7.182441592510369e-10,5.85345732695889e-07,1.5046947145783552e-06,2.95305547112901e-08,1.5018680166579663e-06,6.789567443727682e-05,7.377413274668701e-10,5.848328865679635e-07,9.179352671583491e-07,1.5033448255243675e-06,7.271216681250384e-05,1.502636559562851e-06,7.159343677872231e-10,5.867188530716954e-07,6.413394377582828e-05,5.82911659378389e-07,6.956208875301582e-10,9.238265722312794e-07,3.061352012538763e-08,1.496907150907865e-06,8.948172943203228e-07,9.120756898023396e-07,7.011608568708093e-05,4.930380657631324e-32,5.169878828456423e-26,1.0339757656912846e-25,1.262177448353619e-29,1.0842021724855044e-19,1.3560592167041197e-22,1.0842021724855044e-19,1.232595164407831e-32,0.0,1.2116903504194741e-27,1.262177448353619e-29,0.0,0.0,0.0,1.6940658945086007e-21,1.9228484564762163e-30,0.0,7.888609052210118e-31,2.6469779601696886e-23,3.308722450212111e-24,0.0,4.0389678347315804e-28,5.169878828456423e-26,6.310887241768095e-30,8.077935669463161e-27,0.0,1.6940658945086007e-21,4.393469476204057e-05,1.0587911840678754e-22,0.0001449426447368405,0.0,3.7588344230863893e-10,5.63252419783188e-10,0.0,1.9467992171449913e-16,4.767804732343836e-15,5.850375040496302e-14,8.67549714133823e-12,2.4683602230648626e-12,4.2762409437568725e-10,3.1843683885401983e-06,2.773066088536806e-14,7.377638869296231e-14,1.681496337127069e-06,1.4727880300295204e-09,4.783583075609508e-15,0.0,0.0,2.117582368135751e-22,2.117582368135751e-22,2.117582368135751e-22,0.0,2.9535622914837927e-06,0.0,0.0,2.117582368135751e-22,2.117582368135751e-22,2.117582368135751e-22,0.0001449426446430222,1.0282026468675197e-06,0.0,6.776263578034403e-21,0.0,3.3881317890172014e-21,3.3881317890172014e-21,3.678632657544278e-10,2.547779513457475e-10,4.46738041040183e-05,5.169878828456423e-26,5.169878828456423e-26,2.5849394142282115e-26,1.0339757656912846e-25,5.169878828456423e-26,0.0,1.9721522630525295e-31,7.573064690121713e-29,8.287579486029229e-16,4.4899972594324845e-15,3.7507935918483044e-13,7.043476847695903e-10,2.117582368135751e-22,2.117582368135751e-22,4.235164736271502e-22,4.235164736271502e-22,6.352747104407253e-22,1.6155871338926322e-27,8.651191644263042e-12,1.1279665745215377e-12,1.2088653244228469e-09,3.1843683863729637e-06,4.693365548563403e-06,1.6543612251060553e-24,0.0,0.0,1.6543612251060553e-24,1.6543612251060553e-24,0.0,0.0,3.85891323626108e-14,4.673212571961388e-14,1.6814993003974945e-06,1.4727880712332636e-09,2.2359155858076525e-13,2.680438408086678e-08
6,1.893043694984276e-11,4.638722560691064e-12,1.0510397050876826e-06,1.4237914277854105e-11,2.8898869600147716e-08,1.802038317996418e-11,5.710539330484743e-08,4.85694359988408e-12,2.8868152700803697e-08,6.997856091029199e-08,1.864107089596031e-11,6.921747011650103e-08,9.88293510089298e-07,4.47432679627175e-12,2.8783520025037583e-08,5.71829632995978e-08,6.941164538744224e-08,1.1547706538941162e-06,6.932855912348524e-08,4.777252374715779e-12,2.832644924050788e-08,8.960075947572847e-07,2.8340981637808857e-08,4.5037521675256955e-12,5.696022247299822e-08,1.9177641796755185e-11,6.860195450636393e-08,5.4424838329718845e-08,5.5683564905440777e-08,1.0514788819835808e-06,0.0,4.0389678347315804e-28,1.0097419586828951e-28,7.703719777548943e-34,5.421010862427522e-20,9.924955660285913e-24,0.0,3.009265538105056e-36,3.851859888774472e-34,3.1554436208840472e-30,0.0,7.888609052210118e-31,0.0,1.262177448353619e-29,5.293955920339377e-23,3.3101920919155616e-35,3.1554436208840472e-30,9.027796614315168e-36,3.308722450212111e-24,1.6155871338926322e-27,0.0,3.1554436208840472e-30,5.048709793414476e-29,3.851859888774472e-34,6.310887241768095e-30,1.0587911840678754e-22,5.293955920339377e-23,2.279937775974183e-08,6.617444900424222e-24,2.098450845637188e-06,0.0,2.2065172454232397e-13,1.651463588533328e-13,0.0,9.93102145070399e-20,1.1287250839505746e-18,1.1427618860139916e-17,6.685569795791826e-14,1.9012852495702242e-14,6.64246095231867e-13,9.973781527214359e-08,1.806847803341855e-18,1.4464365174083401e-18,6.576502818858115e-08,2.712070917070756e-12,3.838389026469101e-18,0.0,6.617444900424222e-24,1.3234889800848443e-23,0.0,0.0,7.888609052210118e-31,1.0923785672844739e-07,6.617444900424222e-24,0.0,0.0,3.308722450212111e-24,3.308722450212111e-24,2.0984508459679577e-06,3.718827032541681e-08,0.0,1.5881867761018131e-22,1.0587911840678754e-22,5.293955920339377e-23,5.293955920339377e-23,2.1675313613927856e-13,2.2514978123387485e-14,7.427218242387488e-07,4.0389678347315804e-28,2.0194839173657902e-28,2.0194839173657902e-28,0.0,3.0292258760486853e-28,2.407412430484045e-35,4.81482486096809e-35,3.0814879110195774e-33,2.1918160561833007e-19,1.054811351859052e-18,3.9402451203607817e-17,3.726501664587715e-12,0.0,2.6469779601696886e-23,2.6469779601696886e-23,0.0,0.0,9.466330862652142e-30,6.647960961521539e-14,1.186677204132496e-14,2.218385662268105e-12,9.973781527046046e-08,5.735242038220545e-07,0.0,0.0,6.462348535570529e-27,0.0,0.0,0.0,2.524354896707238e-29,2.0013083684759321e-19,1.9036971065737664e-18,6.576502824487744e-08,2.712070917310835e-12,2.2413295128978347e-17,2.415789524720594e-11
7,2.425786586635877e-16,6.796508811657338e-17,4.6739335440126654e-09,1.6576321478978303e-16,5.949350158485122e-09,2.265871992622984e-16,1.0088661840914531e-11,7.730767376300873e-17,5.9519998332449456e-09,1.3912232385271672e-08,2.523391567835517e-16,1.3661234832679488e-08,4.262902916301722e-09,6.414387313413641e-17,5.9229673681606195e-09,8.79924864636971e-12,1.3722843921521317e-08,5.397367438956579e-09,1.3697086035266473e-08,7.5154968322778e-17,5.7147633505228675e-09,3.7087045252466984e-09,5.763152646767252e-09,6.868551891219489e-17,4.626385806636516e-12,2.482917958308922e-16,1.3462052137563248e-08,1.1421461064803456e-11,4.43486904990787e-12,4.643139790473434e-09,0.0,0.0,0.0,4.591774807899561e-41,0.0,4.141961514517236e-25,5.421010862427522e-20,1.7219155529623352e-41,7.346839692639297e-40,4.622231866529366e-33,0.0,0.0,0.0,7.703719777548943e-34,0.0,7.174648137343063e-42,0.0,8.250845357944523e-42,6.058451752097371e-28,0.0,0.0,3.0814879110195774e-33,7.703719777548943e-34,0.0,1.1555579666323415e-33,0.0,2.0679515313825692e-25,2.484049777864955e-08,8.271806125530277e-25,9.616868978815816e-07,4.1359030627651384e-25,1.6959887690855843e-16,1.5842437862771567e-17,0.0,3.8854723675425842e-25,2.5333186421636257e-24,1.0412052484375415e-24,5.829040022362593e-17,1.7132858036431108e-17,8.78316348368872e-18,1.4011513865479405e-10,8.255000269286713e-24,1.8634507673165325e-24,1.6641915150976e-10,4.573179693925117e-17,4.154125511079262e-25,0.0,0.0,0.0,3.308722450212111e-24,3.308722450212111e-24,0.0,1.7573436924741998e-08,4.1359030627651384e-25,4.1359030627651384e-25,4.1359030627651384e-25,0.0,0.0,9.61686897898102e-07,5.7301344299920814e-09,0.0,0.0,0.0,8.271806125530277e-25,8.271806125530277e-25,1.6734301676157543e-16,1.637693210111426e-16,3.6917621639652406e-09,0.0,6.162975822039155e-33,3.0814879110195774e-33,6.162975822039155e-33,6.162975822039155e-33,0.0,9.183549615799121e-41,3.6734198463196485e-40,6.035401345606135e-25,2.3267759714041655e-24,2.7859042748990704e-24,4.5297231904517785e-17,1.0339757656912846e-25,0.0,1.0339757656912846e-25,2.0679515313825692e-25,1.0339757656912846e-25,1.5407439555097887e-33,5.791647072417927e-17,1.193425481932072e-17,3.7300187333828756e-17,1.4011513865479395e-10,2.1548352173012366e-09,4.930380657631324e-32,4.930380657631324e-32,0.0,9.860761315262648e-32,0.0,7.346839692639297e-40,0.0,2.115095777282049e-24,7.367882483750222e-24,1.6641915150976625e-10,4.573179693925123e-17,1.5107922286464978e-24,4.774513002647002e-16
8,4.70783820572463e-16,2.278637017921985e-15,3.0024751112599343e-09,2.375553536337767e-16,1.3777926017450737e-08,4.21014582729863e-16,1.294166138327062e-09,2.816669545061689e-15,1.380335729119992e-08,3.161669658943006e-08,5.832280433843862e-16,3.085965766256913e-08,2.675861410108625e-09,2.1083264563769417e-15,1.3712079418131716e-08,1.3164829081007027e-09,3.1047258165738946e-08,3.6467532461920363e-09,3.0969234845180764e-08,2.7087250549842e-15,1.2979783425557851e-08,2.234226159844606e-09,1.3194611279379436e-08,2.4007390155650924e-15,1.3647653598180803e-09,4.946077893120511e-16,3.0234806892634624e-08,1.133293576727229e-09,1.3089615882118707e-09,2.960730739817434e-09,1.1754943508222875e-38,0.0,0.0,2.204051907791789e-39,0.0,1.0339757656912846e-25,0.0,3.6734198463196485e-40,0.0,2.465190328815662e-32,5.877471754111438e-39,3.0814879110195774e-33,8.271806125530277e-25,6.162975822039155e-33,8.271806125530277e-25,4.1325973271096045e-40,2.465190328815662e-32,4.5917748078995606e-40,1.0339757656912846e-25,0.0,0.0,4.930380657631324e-32,6.162975822039155e-33,2.938735877055719e-39,3.0814879110195774e-33,1.6543612251060553e-24,0.0,2.5624310632228563e-08,0.0,1.370963486287195e-06,0.0,2.227588215147527e-16,2.1552718553077795e-16,2.0679515313825692e-25,3.62833108252447e-23,1.348425970052119e-22,2.656876223127444e-23,9.449689696090806e-16,2.9329541900831634e-16,2.588122146834465e-17,6.376189244026984e-10,7.030068202092505e-23,5.1392168903593016e-24,3.0876069450654703e-10,1.9700875870276296e-16,1.1127775792863641e-23,0.0,0.0,0.0,0.0,0.0,0.0,3.257106408253021e-08,8.271806125530277e-25,8.271806125530277e-25,0.0,0.0,0.0,1.3709634863841159e-06,9.881081735705137e-09,2.0679515313825692e-25,2.0679515313825692e-25,2.0679515313825692e-25,4.1359030627651384e-25,4.1359030627651384e-25,2.2094397892243372e-16,4.125346500697434e-16,2.6842503978295495e-09,9.860761315262648e-32,0.0,9.860761315262648e-32,2.9582283945787943e-31,2.9582283945787943e-31,0.0,1.1754943508222875e-38,0.0,4.4442262175302905e-23,1.1920313162156735e-22,6.308089092335023e-23,1.1999270229133386e-15,1.2407709188295415e-24,4.1359030627651384e-25,4.1359030627651384e-25,0.0,4.1359030627651384e-25,7.395570986446986e-32,9.3885382398909e-16,2.159208421631045e-16,1.6025371704913327e-16,6.37618924402721e-10,1.4143584238659292e-08,0.0,0.0,0.0,1.9721522630525295e-31,9.860761315262648e-32,1.1020259538958945e-39,6.162975822039155e-33,2.80271104182682e-23,6.085947639389814e-23,3.087606945065651e-10,1.9700875870277163e-16,3.227792415096901e-23,1.7494449632711922e-15
9,6.653131569311405e-15,7.913636793265153e-15,2.206883984611948e-08,3.2506015611529274e-15,7.291233093357726e-08,5.742534675202925e-15,2.227691426116556e-09,9.759959590887093e-15,7.322959463316127e-08,1.664824143499999e-07,8.482598007586492e-15,1.6019683851910868e-07,1.8798165224774424e-08,7.141567258374631e-15,7.254229970655742e-08,2.265540443109838e-09,1.617504118012977e-07,2.7699604353847702e-08,1.6113334857715653e-07,9.360599185966616e-15,6.747747444450975e-08,1.4840684983687665e-08,6.907288245245228e-08,8.07192293771507e-15,2.3421958396896693e-09,7.138596212856646e-15,1.5612045220870632e-07,1.898447642559901e-09,2.2246104867947613e-09,2.169047336003718e-08,3.76158192263132e-37,0.0,0.0,4.70197740328915e-38,0.0,1.2924697071141057e-23,5.421010862427522e-20,1.1754943508222875e-38,3.76158192263132e-37,9.860761315262648e-31,0.0,9.860761315262648e-32,3.308722450212111e-24,4.930380657631324e-32,0.0,8.816207631167156e-39,0.0,2.938735877055719e-39,3.101927297073854e-25,0.0,1.5777218104420236e-30,0.0,9.860761315262648e-32,1.88079096131566e-37,4.930380657631324e-32,0.0,0.0,2.2592227118519897e-07,1.3234889800848443e-23,3.6328670753005515e-10,0.0,8.129384327108883e-15,8.207491937765724e-15,0.0,6.802114015649402e-22,2.462378538018828e-21,6.653344431062221e-22,8.613308125391121e-15,2.7289660591748244e-15,3.3889138763500976e-16,1.2388390415647251e-09,5.388613445279114e-21,3.7848321345065963e-22,5.160871522986089e-10,2.4749327673544876e-15,2.800906066627729e-22,0.0,0.0,2.6469779601696886e-23,1.3234889800848443e-23,1.3234889800848443e-23,9.860761315262648e-32,1.6897812693057988e-07,3.308722450212111e-24,3.308722450212111e-24,3.308722450212111e-24,3.308722450212111e-24,3.308722450212111e-24,3.6328954585614624e-10,5.230425529514531e-08,3.308722450212111e-24,1.6543612251060553e-24,0.0,3.308722450212111e-24,3.308722450212111e-24,8.089699726469738e-15,1.572993981465376e-14,1.9636712414781728e-08,0.0,0.0,3.944304526105059e-31,0.0,0.0,0.0,1.88079096131566e-37,9.4039548065783e-38,8.313095119376992e-22,2.176851088356827e-21,1.5748825064022442e-21,4.081080506622289e-15,8.271806125530277e-25,1.6543612251060553e-24,1.6543612251060553e-24,1.6543612251060553e-24,8.271806125530277e-25,3.944304526105059e-31,8.524764795342666e-15,2.018416201056305e-15,1.98645979327349e-15,1.2388390415648633e-09,2.4276630715836313e-08,0.0,0.0,0.0,0.0,1.5777218104420236e-30,9.4039548065783e-38,0.0,2.140965867384835e-21,4.682636084765784e-21,5.16087152300509e-10,2.4749327673549207e-15,8.109228841543601e-22,2.5260500298204262e-14
