,Y0Z4,Y4Z0,Y5Z4,Y4Z5,Y5Z2,Y2Z5,Y1Z3,Y3Z1,Y2Z0,Y0Z2,Y3Z2,Y2Z3,Y1Z4,Y4Z1,Y3Z0,Y0Z3,Y2Z4,Y4Z2,Y1Z5,Y5Z1,Y5Z0,Y0Z5,Y1Z2,Y2Z1,Y3Z5,Y5Z3,Y3Z4,Y4Z3,Y1Z0,Y0Z1,standard_x,X2X4,X3X4,X0X5,Y2Y4,Y0Y5,Y3Y4,X3X5,X0X1,X1X2,Y0Y1,X0X2,X1X5,X1X4,X0X3,X0X4,X2X3,X4X5,X4,X2X5,Y1Y2,Y0Y2,Y3Y5,Y1Y5,X0,X2,Y2Y3,X5,Y4Y5,X1X3,Y2Y5,X3,Y0Y3,Y0Y4,X1,Y1Y4,Y1Y3,X3Y4,X0Y4,X1Y0,Y4,Y3,Y2,X5Y3,X4Y2,X2Y3,X1Y4,X1Y2,X2Y0,X3Y1,Y1,X0Y1,X5Y2,X4Y5,X3Y5,X3Y0,X1Y5,X1Y3,X0Y5,X5Y0,X4Y1,X5Y1,X4Y0,X2Y1,standard_y,Y0,X4Z5,X4Z1,X4Z0,X4Z2,X3Z2,X3Z1,X3Z0,X2Z5,X2Z0,X1Z0,X0Z2,X2Z4,X1Z4,X5Z4,X5Z2,X5Z0,X4Z3,X1Z5,X3Z5,X2Z3,X3Z4,X1Z3,Y5,X5Z3,X5Z1,X5Y4,X4Y3,X3Y2,X2Z1,X2Y5,X2Y4,X1Z2,X0Z5,X0Z4,X0Z3,X0Z1,X0Y3,X0Y2
0,0.9401692467652236,0.9401108762794996,0.9013156259590194,0.9012251046402413,0.7773732228711123,0.777354940155371,0.7339732824762821,0.7339341953980243,0.702431663139053,0.7024212448654794,0.6841116204200682,0.6840815449390668,0.6583658707331814,0.658251233048962,0.6519234245737804,0.6518850953684758,0.3965734387531411,0.39654293507151417,0.302938898997241,0.30291657270819905,0.27105084037890326,0.27104044536487354,0.25573341083903806,0.25570854933639237,0.2232171292260275,0.22321256555987345,0.11837316750758364,0.11835885868469248,0.10681037599624413,0.10679840818015185,0.10247574860210847,0.03775270421406213,0.03768849476406208,0.03372496938119656,0.032210711818286976,0.03143044050915846,0.031373806750204646,0.030281269405495286,0.030055392254240903,0.02798795534109446,0.027186909498053424,0.02689359438673926,0.02589356978807146,0.025754297203435667,0.025333634470815602,0.024209516237862053,0.023484643158144188,0.023085673480678068,0.02301613439909579,0.022120729002382676,0.021476973698377123,0.021141204783261563,0.020753399042720132,0.019702023093435293,0.018878258134313593,0.01788973068049713,0.017325380610488317,0.016322221944657156,0.01578316103653262,0.015592688732219445,0.015563909723852278,0.014959543308966296,0.014617491990205358,0.013410175722195182,0.011409860134578509,0.011236862025692414,0.0078044856680163826,1.6653345369377348e-16,1.1102230246251565e-16,1.0755285551056204e-16,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,4.85722573273506e-17,4.5102810375396984e-17,4.163336342344337e-17,3.122502256758253e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.0816681711721685e-17,2.0816681711721685e-17,1.734723475976807e-17,1.3877787807814457e-17,1.0408340855860843e-17,6.938893903907228e-18,6.938893903907228e-18,1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,6.505213034913027e-19,5.421010862427522e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,2.168404344971009e-19,2.168404344971009e-19,1.0842021724855044e-19,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0011833874219328265,0.0011841336521895142,0.630270408093607,0.0011359877974117796,0.777435686805619,0.7774243172722499,0.7339928787080038,0.7339557217783854,0.3058591939668349,0.0008826095709861554,0.6841319790874338,0.6841431303785065,0.5515594926456586,0.0008296767390025928,0.533553070285661,0.0008188615428563887,0.30585822616338726,0.0004962481859218517,0.3029477295361543,0.3029417614090965,0.630269333964916,0.00033993599278758974,0.2557409060148288,0.25573212779951626,0.22322428590928128,0.22323118920305793,0.5335523774289302,0.00014520929946216463,0.5515587676536271,0.00013390854578266425,0.04494332762357272,0.0005384458796590583,0.0005753029985818433,0.000613974644881271,0.0005971020009564664,0.0005465920225133401,0.0005516743195530562,0.0232394156953991,0.0005784224973957345,0.020470181277871,0.00043944612919256834,0.0004983109538988385,0.018992125285730063,0.00044762013773715667,0.00045951256728443983,0.010592185545848561,0.016070486686704074,0.0004132386840529497,0.00046065646719908957,0.011349688496842904,0.010965712446144214,0.0005035745616519774,0.008053252427123516,0.013752443779583427,0.0005484500449229992,0.012034229533196715,0.010359025961821929,0.011069568342451921,0.00036241567116446986,0.01237182511995915,0.0006278993194622539,0.013139782251054496,0.0003916168220808445,0.010591566909459078,0.009708854008991671,0.00027538222925693734,0.0010894988140853676,1.0842021724855044e-19,5.551115123125783e-17,0.0,1.0842021724855044e-19,5.551115123125783e-17,2.7755575615628914e-17,1.1102230246251565e-16,0.0,0.0,0.0,2.7755575615628914e-17,5.421010862427522e-20,0.0,8.326672684688674e-17,1.1858461261560205e-20,0.0,0.0,2.7755575615628914e-17,2.710505431213761e-20,2.7755575615628914e-17,0.0,0.0,4.0657581468206416e-20,1.3552527156068805e-20,2.7755575615628914e-17,5.551115123125783e-17,2.7755575615628914e-17,5.561957144850638e-17,0.0,6.776263578034403e-21,0.0,1.3552527156068805e-20,0.0,0.0,8.673617379884035e-19,8.673617379884035e-19,6.505213034913027e-19,1.3010426069826053e-18,8.673617379884035e-19,1.3552527156068805e-20,4.336808689942018e-19,4.336808689942018e-19,2.168404344971009e-19,0.0,6.505213034913027e-19,1.3552527156068805e-20,8.673617379884035e-19,2.168404344971009e-19,8.673617379884035e-19,0.0,0.0,5.551115123125783e-17,1.0842021724855044e-19,1.734723475976807e-18,0.0,0.0,5.551115123125783e-17,1.734723475976807e-18,8.326672684688674e-17,1.0842021724855044e-19,1.0842021724855044e-19,1.0164395367051604e-20,0.0,3.3881317890172014e-21,0.0,5.421010862427522e-20,5.421010862427522e-20
2,0.0004122651125151018,0.00027770071724920965,0.0032251616607031925,9.908918663198931e-05,0.0039795061255599295,0.003971551694670596,0.7339891587472491,0.7339193015330667,0.0015594836785292677,0.0002609139473054948,0.4608643306790967,0.003491715784802782,0.5515524189040271,0.00021189678549122552,0.5335123063389087,0.00032785181493990884,0.0015595921329992406,0.00010034279424722364,0.0472129536455292,0.001544201484960325,0.003217228361477578,0.00026231102970601644,0.04720412399651336,0.0012981838928256353,0.46085005057353406,0.0011375405942112727,0.5334979321855584,9.737664631753279e-05,0.5515315154992142,5.9863404730653024e-05,0.017161669691106926,0.0018955292211605098,0.004393521656204715,0.0019021365741770085,0.0020338816163776663,0.00202919161835596,0.006982925801794169,0.0018064543984752678,0.00721259468008945,0.001743070943493308,0.004991195309989531,0.0008094739056985984,0.0015462925740685443,0.0026537066271047237,0.005470699412200042,0.020402840859530938,0.0014984265491103928,0.0008039248711382975,0.0029072554456114085,0.014872208458580779,0.001304942181910249,0.0020294132487787614,0.0017965518993954663,0.001255743084936816,0.006965539243489026,0.0016648286399148491,0.0011424978663093673,0.0015245483049443355,0.002018418073935876,0.010995879560193692,0.014868347442382253,0.014045302956699372,0.0048333440322509014,0.02040348643586975,0.009799784478648807,0.0027747356285090473,0.00858796697863429,2.710505431213761e-20,0.0,8.212249121426459e-21,2.710505431213761e-20,5.551115123125783e-17,4.336808689942018e-19,2.168404344971009e-19,1.0164395367051604e-20,2.168404344971009e-19,2.710505431213761e-20,5.421010862427522e-20,0.0,0.0,2.7755575615628914e-17,7.146840492458159e-22,2.7755575615628914e-17,0.0,2.168404344971009e-19,1.3552527156068805e-20,0.0,2.7755575615628914e-17,3.3881317890172014e-21,6.776263578034403e-21,3.3881317890172014e-21,1.0842021724855044e-19,0.0,2.168404344971009e-19,8.351067233569598e-17,0.0,2.168404344971009e-19,4.336808689942018e-19,0.0,1.0842021724855044e-19,8.673617379884035e-19,0.0,0.0,0.0,5.421010862427522e-20,0.0,1.0842021724855044e-19,2.168404344971009e-19,0.0,0.0,0.0,5.421010862427522e-20,1.0842021724855044e-19,1.7618285302889447e-19,8.673617379884035e-19,0.0,1.734723475976807e-18,4.336808689942018e-19,2.168404344971009e-19,2.710505431213761e-20,0.0,3.3881317890172014e-21,2.710505431213761e-20,0.0,1.0842021724855044e-19,2.7755575615628914e-17,0.0,1.4907779871675686e-19,1.0842021724855044e-19,5.421010862427522e-20,5.421010862427522e-20,0.0,2.710505431213761e-20,3.3881317890172014e-21
3,7.975009900441286e-05,2.4355309582766316e-05,9.683242715885138e-05,6.237593235154471e-06,0.00011204499688066856,8.859918376912338e-05,0.00033077754353390634,0.00029881895612210994,2.5187469369131352e-05,5.591515951474204e-05,0.00018122605426804748,5.322450872683061e-05,0.00025961571575528587,4.068516349769709e-06,0.000206657254545996,6.268563854288297e-05,2.520846804239118e-05,6.4551065562540335e-06,2.6120512906187073e-05,4.851589269735249e-06,9.60263369573555e-05,5.52111349689557e-05,2.6385973851343336e-05,5.425164898929826e-05,0.00018136739512577502,5.60556749748313e-06,0.0002066950781569472,4.25748708266536e-06,0.00025985750248097323,6.338674685190518e-05,0.00035656663162433335,0.0006007505781098461,0.0001923605916884189,0.0006008057288372703,0.0006434791531632053,0.000643419479238175,0.00024576032867242123,0.0003347171157729663,0.00019193900718366915,0.00033479375876760344,0.000245919277237815,0.00025025664180085424,0.0001615090483428244,3.2690898797229826e-05,3.220409266895482e-05,0.029465383085749773,0.0001624612102655486,0.00025022679706120674,0.000244867066168859,0.01765707793227895,0.0005130951264368435,0.0006437474610329133,0.000513282222578662,0.0005129454906972905,0.0021316549173149273,0.00045355714318120154,0.0005139135270286132,0.0013393831234253736,0.0006437123209019137,0.018772148105137484,0.017657133868472903,0.0008923612050101346,0.0002462895991330947,0.02946538696679544,0.00363366767670456,0.00024667927072603076,0.01877207490429067,1.6940658945086007e-21,0.0,3.3563822706619433e-22,8.470329472543003e-22,0.0,0.0,0.0,8.470329472543003e-22,8.470329472543003e-22,4.235164736271502e-22,4.235164736271502e-22,0.0,1.1102230246251565e-16,4.0657581468206416e-20,2.5044508632176805e-22,5.551115123125783e-17,8.470329472543003e-22,0.0,1.6940658945086007e-21,8.470329472543003e-22,1.6653345369377348e-16,8.470329472543003e-22,0.0,4.235164736271502e-22,0.0,0.0,4.235164736271502e-22,4.319868030996932e-20,0.0,0.0,2.710505431213761e-20,4.0657581468206416e-20,0.0,0.0,1.0842021724855044e-19,8.131516293641283e-20,0.0,2.710505431213761e-20,2.168404344971009e-19,5.421010862427522e-20,2.710505431213761e-20,1.0842021724855044e-19,1.0842021724855044e-19,0.0,5.421010862427522e-20,5.421010862427522e-20,2.303929616531697e-19,1.0842021724855044e-19,2.710505431213761e-20,2.710505431213761e-20,4.336808689942018e-19,3.3881317890172014e-21,1.0842021724855044e-19,0.0,8.470329472543003e-22,3.3881317890172014e-21,0.0,2.710505431213761e-20,5.551115123125783e-17,8.470329472543003e-22,2.0328790734103208e-19,0.0,0.0,0.0,0.0,1.6940658945086007e-21,0.0
4,0.002512922793458082,0.0003292658730869241,0.0219905012070946,0.0003479112275531796,0.02318182418599934,0.009595443665219836,0.026070847518057445,0.001372615138374467,0.009109822473368511,0.0018582604167672872,0.001423142327627033,0.009402743572561531,0.023755191454119508,0.00014515504704566278,0.007472891758850336,0.002022325843302407,0.009110208860542774,0.0003509062869509311,0.004018439538875139,0.004973285408228634,0.02199027085567827,0.0018560475198321589,0.0038637678169710504,0.00926206398993109,0.0013475451397519302,0.0051376305535750285,0.0074728721389617225,0.00014700725229585556,0.02375501694273212,0.002017752882713683,0.014036654229300515,4.06502700166293e-06,4.66080111216006e-05,5.8885667785557363e-05,7.190033588865996e-05,3.758171651681633e-05,5.433379194151723e-05,0.008084929194279035,4.2551095288594296e-05,0.007844035284521138,7.448657544095952e-05,7.817417491692018e-05,0.0027372639761062555,0.00010575519519880614,0.00012566790121956378,4.5009564496636286e-05,0.0019258582997726537,7.574534483223201e-05,0.002553167171215528,0.12820825799549906,0.0009791828148488825,0.00012900984858009727,0.001267787281732938,0.0038975393236930587,7.5710491155058e-05,0.01955793262523227,0.004755218367537253,0.009845715843761278,7.365631524926952e-05,0.14672261921806617,0.12826671013552138,0.031556092187677486,7.667620656739718e-05,4.487357951311969e-05,0.009255332848245992,0.00012056664040636643,0.14669936867282252,1.3552527156068805e-20,1.3877787807814457e-17,1.730461841460934e-21,0.0,1.3010426069826053e-18,8.673617379884035e-19,0.0,0.0,4.336808689942018e-19,0.0,5.421010862427522e-19,1.3552527156068805e-20,5.551115123125783e-17,0.0,1.4889251025954498e-22,2.7755575615628914e-17,2.710505431213761e-20,8.673617379884035e-19,2.710505431213761e-20,1.3010426069826053e-18,1.3877787807814457e-17,1.0164395367051604e-20,0.0,1.3552527156068805e-20,0.0,6.938893903907228e-18,2.846030702774449e-19,2.168404344971009e-18,0.0,3.2526065174565133e-19,2.168404344971009e-19,2.168404344971009e-19,1.0842021724855044e-19,3.2526065174565133e-19,0.0,1.734723475976807e-18,0.0,1.734723475976807e-18,1.734723475976807e-18,2.168404344971009e-19,8.673617379884035e-19,4.336808689942018e-19,1.734723475976807e-18,1.734723475976807e-18,0.0,0.0,0.0,2.0057740190981832e-18,0.0,0.0,2.168404344971009e-19,0.0,0.0,0.0,5.421010862427522e-20,6.776263578034403e-21,0.0,0.0,0.0,0.0,4.336808689942018e-19,0.0,5.421010862427522e-20,6.776263578034403e-21,2.0328790734103208e-20,1.3552527156068805e-20,1.6940658945086007e-20
5,0.0007016512311373015,0.01686655613724047,0.0018922858272502946,0.013475395619354315,0.0017990340642361747,0.0006158859965225336,0.03381787451069712,0.019880550699992047,0.00047038160194706085,0.004032006707928478,0.0036990341046839502,0.0006050308489745999,0.03407012793618022,0.016848792600702624,0.02595069464528268,0.0025344108521488566,0.0004658044991511442,0.013476513379964875,0.0015583749549153408,0.0018152383376091575,0.0018742868903835115,0.004030617279080402,0.001559565928447253,0.0006229648255075453,0.0036986674231938915,0.0018190080240694498,0.025968267598264455,0.016903568457402388,0.03406645929724254,0.002536905877634288,0.05315839602776307,0.0003802563422984403,0.0014530173345321164,0.0009711666704015221,0.002213566513834254,0.001963780186843812,0.001340296822677986,0.00042512884370411546,0.0009697431040566875,0.0002403753182818775,0.00109812572691637,0.00012506947197845242,3.634126141946448e-05,0.000505310451262691,0.00010124198589559344,0.14028594309575432,9.577212070919775e-05,0.0004364668382967984,0.01726234736537225,0.3470931235239384,0.0007314841859489863,0.002125345883395236,0.0005232417065238137,0.0006085227520427937,0.0007059245900007091,0.00149678941364649,0.000780557815324388,0.0019302765696863214,0.0021368986440606225,0.0002211812420237705,0.34709280126489894,0.035075982583998876,0.0003961587785052022,0.14028012921677693,0.03806590220246854,0.0009745606459967916,0.00013065857007081534,2.168404344971009e-19,6.938893903907228e-18,3.7663187650764456e-20,0.0,0.0,0.0,1.0842021724855044e-19,5.421010862427522e-19,5.421010862427522e-20,1.0842021724855044e-19,1.3552527156068805e-20,2.168404344971009e-19,3.469446951953614e-18,1.734723475976807e-18,2.3753318470072743e-20,2.7755575615628914e-17,2.168404344971009e-19,2.710505431213761e-20,0.0,0.0,6.938893903907228e-18,1.0842021724855044e-19,0.0,0.0,2.710505431213761e-20,6.938893903907228e-18,2.710505431213761e-20,1.734723475976807e-18,0.0,8.673617379884035e-19,1.734723475976807e-18,1.734723475976807e-18,0.0,1.0842021724855044e-18,0.0,3.469446951953614e-18,2.168404344971009e-19,1.0842021724855044e-19,1.734723475976807e-18,0.0,1.0842021724855044e-19,1.734723475976807e-18,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,1.734723475976807e-18,0.0,1.0842021724855044e-18,1.0842021724855044e-19,6.938893903907228e-18,5.204170427930421e-18,0.0,1.0842021724855044e-19,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,1.0842021724855044e-19,1.0842021724855044e-19,0.0,2.168404344971009e-19,8.673617379884035e-19,8.673617379884035e-19,1.0842021724855044e-19,0.0,1.0842021724855044e-19,1.0842021724855044e-19,5.421010862427522e-20
6,0.0005157994620825035,0.0014610682149329066,0.00042737381157175505,0.001464055011607977,0.00042742226250873437,0.0001901999081961475,0.00012948788241937148,0.00035973553477325977,0.00018907120440162236,0.0005184497818154948,0.0003632268181745225,0.00018843038956839055,0.0001300736354791962,0.0014541223547024607,0.0003630469050916736,0.000508099654835895,0.00018902519077529273,0.001464042305414628,0.000130427499628728,0.0004266167569754884,0.0004274580897001392,0.0005184496875043257,0.00013041914473001584,0.00018852573397790034,0.00036332950467570044,0.00042651908494716984,0.0003629863684469006,0.0014541112973329934,0.00013011641664487718,0.0005081383462779152,0.0025861066577759387,1.8339348857342917e-05,8.177155114833757e-05,8.425891168655861e-06,1.7913933100596894e-05,8.604826244041816e-06,8.121197279700908e-05,0.00012869118797897232,8.802752968442495e-05,3.7725673912553266e-05,8.799072148751901e-05,6.918482100322227e-05,0.00031778535241980347,1.8781111326159478e-05,1.1791120307145754e-05,0.01913891193002828,0.00019311675471680217,9.283814955245804e-05,0.0007828046466908912,0.0008434712754166157,3.9097700899806925e-05,6.911438776028965e-05,0.00013163572888413258,0.00031865245814276396,0.0004553160752368706,0.00021651384391870908,0.00019288891593234288,0.0003205451058929634,9.282729735860022e-05,0.0050155088991024705,0.0008433411051101405,0.00016265758662048358,1.108861252177044e-05,0.019138916929130504,0.0006482693994160208,1.815700773066058e-05,0.0050156334175618265,3.3881317890172014e-21,0.0,2.177468144221316e-23,2.168404344971009e-19,2.710505431213761e-20,0.0,3.3881317890172014e-21,0.0,6.776263578034403e-21,4.235164736271502e-22,3.3881317890172014e-21,0.0,4.336808689942018e-19,0.0,3.396307467708265e-23,0.0,6.776263578034403e-21,3.3881317890172014e-21,1.6940658945086007e-21,6.776263578034403e-21,0.0,1.6940658945086007e-21,8.470329472543003e-22,1.2705494208814505e-21,1.3552527156068805e-20,1.734723475976807e-18,0.0,2.981555974335137e-19,5.421010862427522e-20,5.421010862427522e-20,5.421010862427522e-20,5.421010862427522e-20,5.421010862427522e-20,1.3552527156068805e-20,0.0,0.0,0.0,0.0,2.710505431213761e-20,2.710505431213761e-20,1.3552527156068805e-20,2.710505431213761e-20,0.0,2.710505431213761e-20,0.0,5.421010862427522e-20,2.710505431213761e-20,0.0,1.3552527156068805e-20,0.0,2.710505431213761e-20,0.0,0.0,0.0,6.776263578034403e-21,0.0,1.3552527156068805e-20,0.0,0.0,6.776263578034403e-21,8.131516293641283e-20,0.0,2.710505431213761e-20,2.710505431213761e-20,0.0,8.470329472543003e-22,0.0
7,7.787349435605927e-06,4.4309741233722186e-05,1.5168970928754464e-05,4.430892375013222e-05,1.5168617417318507e-05,1.5027064585518738e-05,1.1075219108328423e-05,1.3486913228882384e-05,1.5026949644923867e-05,7.788096997465724e-06,1.348810217263047e-05,1.502719074890651e-05,1.107549445814175e-05,4.430906769960848e-05,1.348800096009293e-05,7.788264844345911e-06,1.5026940808048357e-05,4.430886874875556e-05,1.1075021961316625e-05,1.5168985438651877e-05,1.5169026982502231e-05,7.788074215020438e-06,1.1075041177099936e-05,1.5027067285051805e-05,1.3487855875527824e-05,1.516924554886787e-05,1.3488030433307553e-05,4.43090685917259e-05,1.1075505594383429e-05,7.788343304941138e-06,3.324861000223998e-05,7.937336589375027e-07,3.5567157279308436e-06,8.063037268195384e-07,7.928946000180591e-07,8.06090450668382e-07,3.557045117996076e-06,6.107245302607712e-06,3.874203143474318e-06,1.7868340070415554e-06,3.874163567448334e-06,2.945156302912991e-06,1.5191820115610658e-05,8.341521064524877e-07,4.6905674801648093e-07,7.76779413581458e-06,9.110849443105854e-06,3.94542025364882e-06,1.0120041248838102e-06,2.324680026740413e-05,1.7874619055255793e-06,2.9453434561882222e-06,6.108454240497616e-06,1.5192336675475821e-05,1.3169548548540777e-05,9.553307137071596e-06,9.111098657328602e-06,1.3033324590038594e-05,3.945152783652543e-06,1.5719771902634134e-05,2.3246512671411163e-05,1.2333037690779932e-05,4.6867735427448624e-07,7.767800170963011e-06,3.134465961491327e-05,8.344738925206715e-07,1.5720024541584766e-05,2.117582368135751e-22,0.0,6.205358053332089e-23,3.3881317890172014e-21,8.470329472543003e-22,0.0,5.293955920339377e-23,2.117582368135751e-22,8.470329472543003e-22,0.0,1.0587911840678754e-22,0.0,5.082197683525802e-21,1.2705494208814505e-21,6.205515827978324e-23,0.0,0.0,7.940933880509066e-23,1.0587911840678754e-22,0.0,3.3881317890172014e-21,5.293955920339377e-23,0.0,0.0,0.0,1.3552527156068805e-20,0.0,4.235164736271502e-22,1.6940658945086007e-21,1.0587911840678754e-22,1.0587911840678754e-22,1.0587911840678754e-22,1.0587911840678754e-22,8.470329472543003e-22,1.6940658945086007e-21,1.6940658945086007e-21,8.470329472543003e-22,8.470329472543003e-22,1.6940658945086007e-21,1.6940658945086007e-21,8.470329472543003e-22,0.0,0.0,8.470329472543003e-22,0.0,1.0587911840678754e-22,1.6940658945086007e-21,0.0,0.0,8.470329472543003e-22,0.0,8.470329472543003e-22,0.0,0.0,4.235164736271502e-22,2.117582368135751e-22,4.235164736271502e-22,8.470329472543003e-22,0.0,2.117582368135751e-22,0.0,8.470329472543003e-22,0.0,0.0,8.470329472543003e-22,0.0,2.117582368135751e-22
8,1.0209332942961759e-07,8.526230268214383e-09,3.280863971268809e-07,8.525678975416943e-09,3.28086526222429e-07,1.1484068279421019e-07,1.2192771148418615e-07,4.4998998053026126e-07,1.1483995924121796e-07,1.0209290247746956e-07,4.4998988255572113e-07,1.1483987472950847e-07,1.219278648230137e-07,8.526359562707173e-09,4.4999044032650555e-07,1.0209351401173667e-07,1.1483995541308492e-07,8.525673650632968e-09,1.2192808506524395e-07,3.28086419672531e-07,3.280863929066166e-07,1.0209290367437746e-07,1.219280774319481e-07,1.148399313205836e-07,4.499899359756919e-07,3.280863220240692e-07,4.499904390228617e-07,8.526366287296976e-09,1.219278630122847e-07,1.0209349187388026e-07,7.30166658405363e-07,8.809765070017598e-09,4.50832075866171e-08,1.0060706046347936e-08,8.809884579878245e-09,1.0060779014218653e-08,4.5083204791675956e-08,9.79071019190678e-08,4.9104233763556936e-08,2.8225648268599565e-08,4.910424791574387e-08,3.776497640254808e-08,2.459052351064695e-07,1.0689640892997097e-08,5.968486673683982e-09,3.120934787776564e-08,1.4787014958996832e-07,5.042928724179404e-08,1.550782681640151e-08,8.355096922352939e-09,2.8225276172775264e-08,3.7764974299351257e-08,9.790718404141741e-08,2.459052742115166e-07,1.6710967538305377e-07,1.6908368491249708e-07,1.478699369533134e-07,2.1652684578106204e-07,5.042930189286656e-08,5.441807782566027e-07,8.355028947639901e-09,2.5285368317442755e-07,5.9685216204464324e-09,3.12093470819219e-08,7.113216573578422e-07,1.0689605650102044e-08,5.441809326830801e-07,3.308722450212111e-24,0.0,1.1070724622671231e-24,8.271806125530277e-25,0.0,6.617444900424222e-24,4.1359030627651384e-25,3.308722450212111e-24,6.617444900424222e-24,4.1359030627651384e-25,0.0,0.0,0.0,6.617444900424222e-24,1.107078354842381e-24,1.0587911840678754e-22,0.0,0.0,0.0,3.308722450212111e-24,5.293955920339377e-23,0.0,8.271806125530277e-25,4.1359030627651384e-25,0.0,2.6469779601696886e-23,8.271806125530277e-25,8.271806125530277e-25,0.0,1.6543612251060553e-24,1.6543612251060553e-24,1.6543612251060553e-24,0.0,2.6469779601696886e-23,2.6469779601696886e-23,2.6469779601696886e-23,1.3234889800848443e-23,0.0,1.0587911840678754e-22,2.6469779601696886e-23,1.3234889800848443e-23,0.0,0.0,0.0,1.3234889800848443e-23,3.308722450212111e-24,0.0,2.6469779601696886e-23,0.0,2.6469779601696886e-23,7.940933880509066e-23,0.0,1.3234889800848443e-23,1.3234889800848443e-23,3.308722450212111e-24,3.308722450212111e-24,6.617444900424222e-24,0.0,3.1763735522036263e-22,3.308722450212111e-24,2.6469779601696886e-23,2.6469779601696886e-23,0.0,1.3234889800848443e-23,0.0,0.0,0.0
9,7.406979857892829e-08,5.542917119495261e-07,7.12212306355606e-08,5.542916547919645e-07,7.122129218690687e-08,2.89536512114811e-07,2.3085988407239103e-07,9.841247222528717e-08,2.895364751177868e-07,7.406985365239895e-08,9.841229481724026e-08,2.895364616182044e-07,2.3085986387019207e-07,5.542917542818641e-07,9.841236938577405e-08,7.406975601958712e-08,2.895364749183476e-07,5.542916530512906e-07,2.3085985805442214e-07,7.12211895809647e-08,7.12212305977671e-08,7.406985289711575e-08,2.3085985799071742e-07,2.895364502636046e-07,9.841235471343405e-08,7.122119512416837e-08,9.841236935545654e-08,5.542917545600565e-07,2.3085986332993857e-07,7.406975496964299e-08,4.589358157034007e-08,9.265090347001173e-10,5.563290746871163e-09,1.2230671722637394e-09,9.26503785945803e-10,1.2230595409437011e-09,5.563266847285967e-09,1.0053572734239357e-07,6.0580164575154486e-09,2.8549679367427104e-08,6.058007732467821e-09,4.720870418783059e-09,2.5477726870509966e-07,1.3353721976952564e-09,7.402732460969542e-10,1.6280444103322756e-07,1.5361006359121846e-07,6.282649807215814e-09,1.9888456509682363e-07,4.880130625407308e-08,2.854955763021351e-08,4.720928070431635e-09,1.0053576631195709e-07,2.547772922941582e-07,1.5152865217985454e-07,1.2241316109399514e-07,1.5361002005807573e-07,1.1243105893530996e-07,6.282624150351354e-09,2.0813449953297384e-07,4.880126891629078e-08,3.774337578610779e-08,7.402674732042733e-10,1.6280444279280256e-07,1.2371920303160536e-07,1.3353338268345106e-09,2.0813450155231738e-07,4.1359030627651384e-25,0.0,3.9338694370729406e-25,5.293955920339377e-23,6.617444900424222e-24,7.940933880509066e-23,6.203854594147708e-25,0.0,6.617444900424222e-24,5.169878828456423e-26,4.963083675318166e-24,0.0,5.293955920339377e-23,6.617444900424222e-24,3.933880669096376e-25,0.0,1.6543612251060553e-24,6.203854594147708e-25,1.0339757656912846e-25,0.0,2.6469779601696886e-23,1.0339757656912846e-25,2.0679515313825692e-25,5.169878828456423e-26,0.0,2.6469779601696886e-23,0.0,1.1911400820763599e-22,6.617444900424222e-24,1.3234889800848443e-23,1.3234889800848443e-23,1.3234889800848443e-23,1.3234889800848443e-23,3.308722450212111e-24,3.308722450212111e-24,3.308722450212111e-24,0.0,2.6469779601696886e-23,2.6469779601696886e-23,1.3234889800848443e-23,2.6469779601696886e-23,1.9852334701272664e-23,6.617444900424222e-24,1.3234889800848443e-23,6.617444900424222e-24,0.0,1.3234889800848443e-23,3.308722450212111e-24,1.3234889800848443e-23,0.0,1.9852334701272664e-23,6.617444900424222e-24,1.3234889800848443e-23,6.617444900424222e-24,8.271806125530277e-25,0.0,6.617444900424222e-24,2.6469779601696886e-23,2.6469779601696886e-23,0.0,1.3234889800848443e-23,0.0,3.970466940254533e-23,0.0,1.3234889800848443e-23,1.0339757656912846e-25,4.1359030627651384e-25
