,Y2Z4,Y4Z2,Y2Z0,Y0Z2,Y4Z0,Y0Z4,Y1Z5,Y5Z1,Y5Z4,Y4Z5,Y3Z5,Y5Z3,Y3Z0,Y0Z3,Y1Z0,Y0Z1,Y1Z2,Y2Z1,Y3Z4,Y4Z3,Y3Z1,Y1Z3,Y5Z2,Y2Z5,Y3Z2,Y2Z3,Y1Z4,Y4Z1,standard_x,Y5Z0,Y0Z5,X0X5,Y0Y5,X1X4,Y1Y4,X2X5,X2X3,X0X4,X3X4,X4X5,X1X2,X0X1,Y2Y3,X0X3,X0X2,Y3Y4,X2X4,X1X3,Y2Y5,Y0Y4,Y0Y2,Y1Y3,Y2Y4,X0,Y1Y2,X4,X3X5,X1X5,Y0Y3,Y0Y1,X2,Y4Y5,X5,Y3Y5,X1,X3,Y1Y5,Y0,X5Y2,X3Y2,X2Y5,X2Y0,X1Y4,Y3,Y5,Y4,Y2,X4Y5,X4Y2,X2Y4,standard_y,X5Y1,X4Y3,X4Y1,X3Y4,X3Y1,X2Y1,X1Y3,X1Y2,X1Y0,X0Y1,X1Y5,X4Z1,X1Z0,X5Z3,X5Z0,X4Z2,X3Z1,X2Z1,X2Z0,X0Z4,X0Z3,X0Z1,X2Z5,X4Z5,X3Z0,X2Z4,X0Z5,X5Z2,X3Z5,X2Z3,X1Z4,X1Z3,X4Z3,X3Z2,Y1,X5Z4,X5Z1,X5Y4,X5Y3,X5Y0,X4Z0,X4Y0,X3Z4,X3Y5,X3Y0,X2Y3,X1Z5,X1Z2,X0Z2,X0Y5,X0Y4,X0Y3,X0Y2
0,0.9734111810299027,0.9733596937664046,0.9405473103129749,0.9404876899148711,0.9078413918599784,0.9078318633021185,0.8602297847144638,0.860202662126285,0.7815503708119184,0.7814721448746104,0.774068148033131,0.7740293479155264,0.7472478906862678,0.7471278039524601,0.7415002001836424,0.7413948239920451,0.579628876893837,0.5795832439279154,0.5534955797306182,0.5534124376949914,0.43176138894780813,0.4317533598271123,0.3611446662288772,0.3611276202774749,0.3293181353762633,0.3292860849830571,0.26541944593183847,0.265384511324863,0.1373542362415804,0.1109425681381366,0.11093029916035084,0.048980407647503554,0.04531370684980969,0.04501830586232712,0.04297950758698196,0.042398247349235196,0.03949698634979179,0.039412697094973304,0.03906349553828933,0.03631548763319992,0.03618696762419013,0.03613432195449377,0.035434399600219865,0.03472431780938812,0.03468073973304839,0.03437697866138333,0.03272370901651359,0.03269243216321202,0.03237785682865063,0.03225978983068033,0.032002085088240456,0.03116077503000951,0.029454438880977124,0.02830504079243641,0.028178917673410638,0.02760561333281475,0.02653941756894141,0.024962121697637465,0.024371016536878724,0.024089343024572385,0.024080634860104963,0.022185081931329682,0.02093504107654059,0.020122145275911454,0.018833654436545184,0.017594251743138507,0.01666986237667869,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,8.326672684688674e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.0816681711721685e-17,1.3877787807814457e-17,6.938893903907228e-18,3.469446951953614e-18,3.469446951953614e-18,1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,1.3010426069826053e-18,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,2.168404344971009e-19,2.168404344971009e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0019517551253560629,0.0019518455919132777,0.001885921570741354,0.032658139423795016,0.0018205982365565396,0.032654426372740755,0.8602682385335707,0.8602740432759282,0.42040522986926054,0.0015669988598723493,0.7741092544870036,0.7740934663137512,0.7472875420682917,0.7473185132583093,0.7415332027076945,0.7415840640853184,0.3142097064677808,0.0011624674124723674,0.2241773979331109,0.0011098574534437302,0.4317841347674304,0.43177241474784933,0.42040293273035634,0.0007243881781231257,0.22417562176118844,0.0006605244733611177,0.31420800624019984,0.0005328301114213149,0.056643875006820894,0.11095169237698763,0.11095855395158706,0.026399397477506702,0.02419992578532488,4.290202270147226e-05,3.0401110458114215e-05,4.609602703014383e-05,4.793329272082133e-05,4.650770495820312e-05,4.176854729181629e-05,4.3322450179218396e-05,4.14619963431134e-05,0.01604559945727136,3.6099845609408865e-05,0.014069742939841182,5.220084046633059e-05,2.6923722696097417e-05,0.00328660296491821,0.026098194661675504,3.59905172137768e-05,6.58520600768031e-05,6.472747906766254e-05,0.023115412593141836,0.003286779166600339,0.011276154825322123,4.457689698790224e-05,6.866109030806517e-05,0.017346858917679755,0.01631984133165363,0.008028417427207458,0.008597372996378846,7.525478154507307e-05,3.544711411825389e-05,0.015373941204818208,0.011042416373922828,0.01582706242243484,0.014022800682392589,0.005725631535092583,0.0,1.0842021724855044e-19,1.0842021724855044e-19,1.0842021724855044e-19,0.0,5.421010862427522e-20,0.0,5.551115123125783e-17,5.421010862427522e-20,1.0842021724855044e-19,1.0842021724855044e-19,0.0,2.7755575615628914e-17,5.545694112263355e-17,2.7755575615628914e-17,1.0842021724855044e-19,5.421010862427522e-20,2.168404344971009e-19,5.551115123125783e-17,5.421010862427522e-20,2.7755575615628914e-17,1.0842021724855044e-19,1.6456394327272962e-18,5.364074366504272e-18,6.938893903907228e-18,0.0,1.734723475976807e-18,8.673617379884035e-19,0.0,6.776263578034403e-21,8.673617379884035e-19,6.776263578034403e-21,0.0,1.0842021724855044e-19,8.673617379884035e-19,8.673617379884035e-19,8.470329472543003e-21,1.6940658945086007e-21,8.673617379884035e-19,6.776263578034403e-21,2.168404344971009e-19,0.0,1.734723475976807e-18,1.6940658945086007e-21,6.505213034913027e-19,0.0,8.470329472543003e-22,6.505213034913027e-19,0.0,0.0,0.0,2.710505431213761e-19,2.7755575615628914e-17,0.0,1.6940658945086007e-21,0.0,6.505213034913027e-19,0.0,0.0,1.0842021724855044e-19,4.336808689942018e-19,4.336808689942018e-19,2.168404344971009e-19,5.551115123125783e-17,1.0842021724855044e-19,0.0,0.0
2,0.00012937059973699847,0.0001292183648654806,0.00012504513208035095,0.03265629533172654,0.00012060857945950999,0.032656277699826104,0.001009172230172189,0.0010092428832838324,0.0004931831921538665,6.80505450711001e-05,0.34232577483450255,0.0009081987374919471,0.7473636761036757,0.7473374045257655,0.0008698808200849298,0.630625839096518,0.00036860534792554486,2.9417283400826515e-05,0.2241999275874191,7.358262251805223e-05,0.34232494531200075,0.0005067516825294775,0.0004931839015250854,2.9417902207196457e-05,0.22419991811598156,4.396061740922492e-05,0.0003686055314659914,6.805123872104067e-05,0.016778894774201948,0.00013020880961895094,0.6306252522451574,7.432704908719308e-06,7.624988937108061e-06,1.7296138108654516e-05,2.335337670768467e-05,1.7301430563219453e-05,7.20322884937838e-05,5.628515202325883e-05,5.3303992233486036e-05,7.91685748783359e-06,7.91712245903823e-06,1.1317411378092134e-05,4.5188565247699993e-05,0.005671724670747299,6.82953693578266e-05,3.744540058924822e-05,0.005933555381864454,8.725465874355378e-06,2.3371332668185673e-05,8.384137504036626e-05,8.201689030553296e-05,1.1337023859049813e-05,0.0059335636690282635,0.009603338470846056,2.337415687702106e-05,5.655876230384879e-05,8.875827639498157e-06,0.010578465091138887,0.004471803929210075,1.0966587007056295e-05,7.058371417171459e-05,2.339242188846183e-05,1.8433988842580123e-05,1.741697872103713e-05,1.348763617288657e-05,0.00727077715481599,0.010578482755232682,0.0,0.0,1.0164395367051604e-20,0.0,0.0,0.0,8.326672684688674e-17,1.0842021724855044e-19,6.776263578034403e-21,6.776263578034403e-21,0.0,0.0,0.0,8.336159453697922e-17,5.551115123125783e-17,3.3881317890172014e-21,2.6469779601696886e-23,6.776263578034403e-21,5.421010862427522e-20,2.6469779601696886e-23,2.710505431213761e-20,6.617444900424221e-23,8.816685908552225e-21,6.446359473603177e-21,2.7755575615628914e-17,6.776263578034403e-21,0.0,3.3881317890172014e-21,8.470329472543003e-22,1.6940658945086007e-21,8.673617379884035e-19,6.776263578034403e-21,1.6940658945086007e-21,8.131516293641283e-20,8.673617379884035e-19,0.0,0.0,3.3881317890172014e-21,8.673617379884035e-19,8.470329472543003e-21,0.0,2.117582368135751e-22,4.336808689942018e-19,8.470329472543003e-22,4.235164736271502e-22,8.470329472543003e-22,0.0,0.0,0.0,5.293955920339377e-23,1.6940658945086007e-21,0.0,1.0842021724855044e-19,5.421010862427522e-20,1.6940658945086007e-21,6.776263578034403e-21,1.0842021724855044e-19,0.0,0.0,0.0,6.352747104407253e-22,2.117582368135751e-22,5.421010862427522e-20,2.168404344971009e-19,0.0,0.0,1.6940658945086007e-21
3,5.950102342423922e-05,5.1190515123657064e-05,4.405954754973074e-05,0.0001575396865666081,2.795365420679889e-05,0.00015762350334328558,0.00010948125359750628,0.0001073297035569815,5.124254851942061e-05,2.5762790713563028e-05,0.0014987108693677476,8.274612888823586e-05,0.0033001963227206506,0.003316633524631454,4.007039983117699e-05,0.0027952427469901424,4.175520898188072e-05,1.921730664973439e-05,0.0009796256185742448,2.814197315822777e-05,0.0014986999801925255,4.050193636737148e-05,5.110334868697829e-05,1.9218364622839698e-05,0.0009794922945712578,4.475436927432699e-05,4.17228368021272e-05,2.571749322492777e-05,0.005598401336427525,8.28667777864058e-05,0.0027952349904643396,0.00015410825295488452,0.00016361350352157785,0.00024881761271055035,0.0003352429377765163,0.00024890520634883136,0.0002530683417862646,0.0002521658376029762,0.00020920233973791932,0.00011465406749536404,0.00011457665061073382,5.557078492259392e-05,0.0002887615015725153,0.012547217168060641,0.00021022041640826847,0.00028825660852265563,0.008012350446735091,0.0001544896456688258,0.00033523228090374165,0.0002913970422201472,0.0002913962196859413,0.00016356339457172686,0.008012368264406145,0.001356093711242202,0.00033534713945499134,0.0004968347056190287,5.511749576958692e-05,0.019412449782704407,0.012548200348730375,0.00016359259356683354,0.0008346289105505382,0.00033533048187484054,3.255337104094295e-05,0.00016364690584048705,0.00014069208156258447,0.0030840894616192844,0.01941244873074207,0.0,0.0,4.235164736271502e-22,8.470329472543003e-22,4.235164736271502e-22,2.117582368135751e-22,2.168404344971009e-19,0.0,3.3881317890172014e-21,6.776263578034403e-21,4.235164736271502e-22,5.551115123125783e-17,0.0,2.219226321806267e-19,5.551115123125783e-17,4.235164736271502e-22,2.117582368135751e-22,8.470329472543003e-22,6.352747104407253e-22,1.0587911840678754e-21,8.470329472543003e-22,2.117582368135751e-22,5.260836384094578e-23,7.390826461418624e-23,8.326672684688674e-17,5.421010862427522e-20,6.776263578034403e-21,6.776263578034403e-21,3.3881317890172014e-21,5.421010862427522e-20,2.168404344971009e-19,5.421010862427522e-20,2.710505431213761e-20,0.0,0.0,1.0842021724855044e-19,5.421010862427522e-20,5.421010862427522e-20,2.168404344971009e-19,0.0,0.0,6.776263578034403e-21,2.168404344971009e-19,0.0,3.3881317890172014e-21,6.776263578034403e-21,1.3552527156068805e-20,1.0842021724855044e-19,1.6940658945086007e-21,0.0,3.3881317890172014e-21,0.0,0.0,8.470329472543003e-22,1.3552527156068805e-20,3.1763735522036263e-22,0.0,0.0,5.551115123125783e-17,1.6940658945086007e-21,0.0,0.0,0.0,8.470329472543003e-22,6.352747104407253e-22,0.0,4.235164736271502e-22
4,0.026655213773520293,0.02301780098006928,0.025329927531698063,0.011011379845402822,0.02873476258095141,0.01096492372821328,0.005033121667325195,0.010330986314302404,0.013057520073838817,0.023061391739479548,0.019284321598348617,0.005996366965555009,0.025424166906185895,0.001526344410435357,0.00659467518091884,0.0005671806252095302,0.00270174634230082,0.006859660253161229,0.008423967839746608,0.028900763589636044,0.01938262354672067,0.006742093160815094,0.013034140565487289,0.006906627314790422,0.008389803342121575,0.025408530676297007,0.0029178458304217215,0.022910917537613984,0.013061849717064596,0.006429542214007436,0.0004962521433380311,0.027036004646092383,0.02642398024938067,0.01663935527778779,0.01596118454985535,0.014323059717480529,0.011765167518718287,0.011615309981586056,0.008426292137977048,0.006723140468885351,0.0075396358426030145,0.008724334109952145,0.007364621031142204,0.09962449720865932,0.008497825620341595,0.006009029306027069,0.08615872156460677,0.026199649088688406,0.014546221481802221,0.007752395585663173,0.006449115349741857,0.025532197016284806,0.08612572666456056,0.033277419204734454,0.005865176438839301,0.01640387936416583,0.009548990692206119,2.9307240191041375e-05,0.09946383256389515,0.005463150837857625,0.00045455290204633996,0.006917660054140581,0.002872060140502629,0.006479243196445432,0.011017749802813566,0.010532672721858503,3.896686727190277e-05,5.421010862427522e-20,0.0,1.0842021724855044e-19,4.336808689942018e-19,2.168404344971009e-19,6.505213034913027e-19,1.734723475976807e-18,8.673617379884035e-19,1.734723475976807e-18,2.6020852139652106e-18,1.0842021724855044e-19,0.0,0.0,3.415236843329339e-18,6.938893903907228e-18,2.168404344971009e-19,2.168404344971009e-19,4.336808689942018e-19,2.168404344971009e-19,0.0,3.2526065174565133e-19,4.336808689942018e-19,3.0704944337968387e-21,5.399835038746165e-21,3.469446951953614e-18,0.0,8.673617379884035e-19,0.0,0.0,1.734723475976807e-18,0.0,0.0,0.0,0.0,6.938893903907228e-18,0.0,8.673617379884035e-19,1.734723475976807e-18,8.673617379884035e-19,0.0,3.469446951953614e-18,8.673617379884035e-19,0.0,8.673617379884035e-19,2.168404344971009e-19,8.673617379884035e-19,1.734723475976807e-18,0.0,0.0,1.734723475976807e-18,0.0,1.0842021724855044e-19,0.0,1.0842021724855044e-19,8.673617379884035e-19,9.486769009248164e-20,3.469446951953614e-18,2.168404344971009e-19,0.0,1.0842021724855044e-19,4.336808689942018e-19,2.168404344971009e-19,0.0,0.0,0.0,5.551115123125783e-17,0.0
5,0.03850109842725638,0.00674507738986071,0.021290715415741422,0.009037728617943835,0.007284755693551198,0.00910339971694175,0.007460512071480874,0.016369552285445472,0.010075762543395664,0.0051579445492656,0.0600293165252061,0.016362124489261033,0.060828746138291145,0.011184908090512181,0.005981640520250228,0.010474599090507535,0.00011505576027966837,0.015250106778394005,3.4123889779674004e-05,0.006623585051375165,0.060480389830500136,0.007533351453872101,0.00998877740568245,0.015714660907258662,0.00012586364826577416,0.021741470214156587,0.00015439682151048456,0.005062982552502083,0.1122242524286008,0.01621288036816902,0.010474321583836588,0.021825953803974864,0.02161775729884432,0.008192992314605227,0.006939647518868253,0.018630484182594408,0.010737530855320726,0.0062212143152709735,0.005657615672245834,0.014594643924040362,0.01259328414391141,0.008953193411320799,0.006748658780415301,4.6506981479230074e-05,0.0007002864712803399,0.010727310771915782,0.36931875024049177,0.03153210626940768,0.017657828202746122,0.00884969353995951,0.004559786779210968,0.030901890628948096,0.3682214576812146,0.003013918712165255,0.010868362446163227,0.06251527655367253,0.010772778110229319,0.1323495497760614,0.0004223460501932096,0.005144991857382694,0.026025374567940556,0.017864428844466373,0.008146171582492468,0.005217089756721209,0.006236989709583378,0.012314358727077122,0.13252081835625237,1.734723475976807e-18,0.0,0.0,1.734723475976807e-18,8.673617379884035e-19,0.0,3.469446951953614e-18,0.0,4.336808689942018e-19,5.204170427930421e-18,1.0842021724855044e-19,1.3877787807814457e-17,1.3877787807814457e-17,7.15573433840433e-18,6.938893903907228e-18,3.469446951953614e-18,2.6020852139652106e-18,0.0,0.0,1.0842021724855044e-19,1.734723475976807e-18,6.776263578034403e-21,1.7046538063492794e-20,6.702148195149651e-20,0.0,2.0816681711721685e-17,8.673617379884035e-19,8.673617379884035e-19,0.0,0.0,1.734723475976807e-18,0.0,0.0,8.673617379884035e-19,0.0,4.336808689942018e-19,0.0,1.3877787807814457e-17,1.734723475976807e-18,0.0,0.0,3.2526065174565133e-19,0.0,0.0,8.673617379884035e-19,8.673617379884035e-19,0.0,0.0,2.168404344971009e-19,3.2526065174565133e-19,0.0,2.168404344971009e-19,2.168404344971009e-19,1.734723475976807e-18,2.0816681711721685e-17,8.673617379884035e-19,8.673617379884035e-19,0.0,8.673617379884035e-19,0.0,4.336808689942018e-19,8.673617379884035e-19,0.0,0.0,0.0,8.673617379884035e-19,0.0
6,0.00011146997839869796,0.00011154880340480348,0.00011152902699378996,8.24503177945769e-05,0.0001116058586100306,8.244102115885386e-05,0.00015459515655675318,0.00019128860693918808,0.00019125596645593257,0.00011130521781988669,3.8829345677390186e-05,0.0001913380090005174,3.888823850378897e-05,8.248040693802048e-05,0.00015454784016083088,8.244646422654199e-05,0.00015452663177229904,0.00011141633292498365,3.885041903935168e-05,0.00011167992989063834,3.882900442750818e-05,0.0001545481060585773,0.00019124779705380915,0.00011144095569522018,3.887392411187829e-05,0.0001114945074086018,0.0001545080081622693,0.00011130275299289923,0.00041138025247644484,0.00019133801998385232,8.244629727074235e-05,1.6270178709603544e-06,1.6187305955752942e-06,0.00012951311008227537,0.00012955179245714466,8.467392375210491e-05,3.1319071453338935e-05,4.230596420321075e-05,0.00019469066420981917,8.185599800542791e-05,4.475928248035711e-05,6.677537927906592e-07,3.15626386516831e-05,0.0004264109933465646,3.9972422170057115e-05,0.00019466251125046334,0.00021199747445473435,1.461800487374831e-06,8.462718223682883e-05,4.241171013063314e-05,3.9993103584678895e-05,1.420853122765294e-06,0.00021200069007408794,0.0001659880697818172,4.4887973199504605e-05,0.00024818753689261134,7.370863143948135e-07,0.001947147422203571,0.00042642833410328114,6.553794510003987e-07,0.00022995804012088328,8.206631052135675e-05,0.0001233551390502548,6.799497666819235e-07,5.8435743842580974e-05,0.0004089535688157354,0.0019471413128850051,0.0,1.3552527156068805e-20,8.470329472543003e-22,0.0,0.0,6.776263578034403e-21,6.776263578034403e-21,0.0,6.776263578034403e-21,6.776263578034403e-21,0.0,5.421010862427522e-20,0.0,6.776263578034403e-21,3.2526065174565133e-19,0.0,6.776263578034403e-21,0.0,2.117582368135751e-22,2.117582368135751e-22,2.117582368135751e-22,0.0,1.8750706224349626e-23,1.8714759410620515e-23,0.0,0.0,3.3881317890172014e-21,0.0,2.710505431213761e-20,2.710505431213761e-20,2.710505431213761e-20,1.3552527156068805e-20,1.3552527156068805e-20,1.3552527156068805e-20,0.0,0.0,1.3552527156068805e-20,5.421010862427522e-20,2.710505431213761e-20,1.3552527156068805e-20,0.0,1.3552527156068805e-20,0.0,1.3552527156068805e-20,1.6940658945086007e-21,5.082197683525802e-21,2.710505431213761e-20,0.0,0.0,1.3552527156068805e-20,2.710505431213761e-20,0.0,1.0587911840678754e-22,0.0,0.0,8.470329472543003e-22,0.0,0.0,0.0,8.470329472543003e-22,0.0,3.3881317890172014e-21,0.0,0.0,8.470329472543003e-22,6.776263578034403e-21,1.3552527156068805e-20
7,1.0259951639012224e-06,8.320559635846105e-07,1.0257179123090973e-06,5.926413908148235e-06,8.317682302543246e-07,5.92639072268288e-06,1.6251663334167892e-05,9.021303366111176e-07,9.01219460703327e-07,8.320560447038533e-07,3.458172723028044e-06,9.025819984528063e-07,3.4583512287972896e-06,5.926146082557731e-06,1.6252081514799406e-05,5.92626095424812e-06,1.625101350541339e-05,1.0260642181203871e-06,3.458884322760061e-06,8.319109837791373e-07,3.4581398572938984e-06,1.6251922143893875e-05,9.012340648549105e-07,1.0260799272113514e-06,3.458863032003758e-06,1.0256663716560428e-06,1.6251023935408747e-05,8.320812639799787e-07,1.920387164600098e-05,9.02623543853386e-07,5.9262832653444765e-06,1.0369284976694591e-05,1.0369348809301594e-05,4.663848121538485e-06,4.663953173132553e-06,2.728627726545785e-06,1.0774523163818375e-06,1.4613869031309607e-06,6.8605544911582454e-06,2.8117755123422682e-06,1.5445467934634787e-06,4.206902511772022e-06,1.078242077669185e-06,2.9337969745210586e-05,1.1584669109677724e-06,6.860547444272462e-06,5.423304996453294e-06,9.475068498835066e-06,2.7290699144631985e-06,1.460740373047832e-06,1.158360307976211e-06,9.475287712997725e-06,5.423309378397934e-06,1.3691724976460609e-06,1.5450697603390976e-06,5.922025912933393e-06,4.616756296823212e-06,1.1136670851493275e-05,2.9338005173377998e-05,4.2079353551004975e-06,5.490576463787333e-06,2.812014482755849e-06,4.6377165476697393e-07,4.61764637698744e-06,4.4729747995728975e-07,2.0158068869310664e-05,1.113675934600442e-05,4.235164736271502e-22,4.235164736271502e-22,5.293955920339377e-23,4.235164736271502e-22,8.470329472543003e-22,4.235164736271502e-22,0.0,0.0,5.293955920339377e-23,0.0,0.0,6.776263578034403e-21,6.776263578034403e-21,2.1705219273391446e-21,1.2705494208814505e-21,2.117582368135751e-22,8.470329472543003e-22,2.117582368135751e-22,4.235164736271502e-22,0.0,4.235164736271502e-22,3.308722450212111e-24,4.9972526967038315e-23,4.9974619335848496e-23,1.2705494208814505e-21,4.235164736271502e-22,0.0,0.0,0.0,0.0,1.6940658945086007e-21,0.0,0.0,0.0,0.0,0.0,0.0,8.470329472543003e-22,1.6940658945086007e-21,4.235164736271502e-22,0.0,2.6469779601696886e-23,3.3881317890172014e-21,0.0,1.3234889800848443e-23,1.3234889800848443e-23,4.235164736271502e-22,0.0,1.6940658945086007e-21,2.6469779601696886e-23,0.0,0.0,0.0,0.0,4.235164736271502e-22,0.0,0.0,8.470329472543003e-22,0.0,5.293955920339377e-23,3.970466940254533e-23,0.0,0.0,0.0,0.0,3.3881317890172014e-21,0.0
8,2.5389777431098766e-09,3.2121342973916703e-09,2.5389771060736665e-09,9.686805351364091e-08,3.2121354886505644e-09,9.686805334598347e-08,2.866694624098111e-08,1.522645038092635e-08,1.5226456847231692e-08,3.2121350732755846e-09,3.078819912540094e-08,1.522645568601793e-08,3.078820001000418e-08,9.68680424523211e-08,2.8666946451109628e-08,9.686804155079226e-08,2.8666947177136137e-08,2.538975883018608e-09,3.078819112834638e-08,3.212131780110547e-09,3.0788194776658975e-08,2.8666952974010954e-08,1.522645676563289e-08,2.5389751979979727e-09,3.0788191212632814e-08,2.5389790519305105e-09,2.8666947143899457e-08,3.212135255207255e-09,2.2540838054600713e-07,1.5226453705629594e-08,9.686803971777135e-08,4.9472915588964645e-08,4.947291573186174e-08,1.077614989170485e-08,1.07761495979034e-08,5.608339375576243e-09,2.374871608554882e-09,3.2425368557577454e-09,1.5475740131192856e-08,6.220441079010805e-09,3.4189441290510003e-09,1.9336762566826018e-08,2.3748686790953634e-09,2.7890588087332434e-08,2.0756570806858126e-09,1.5475739103865154e-08,2.0487594832580177e-08,4.649008296749185e-08,5.608337523681366e-09,3.242535220213928e-09,2.075658209453401e-09,4.64900772902371e-08,2.0487594685048154e-08,7.38347606323128e-08,3.4189422280367327e-09,8.385594409955145e-09,2.1360470724358103e-08,9.318859862444073e-08,2.7890595466383383e-08,1.9336760224933126e-08,7.92893298679223e-09,6.220441319730827e-09,5.0677923262314415e-08,2.1360463187671117e-08,6.576061194837943e-08,2.684688165475511e-07,9.318859643897253e-08,6.617444900424222e-24,8.271806125530277e-25,1.0339757656912846e-25,0.0,8.271806125530277e-25,0.0,3.308722450212111e-24,0.0,2.0679515313825692e-25,0.0,0.0,1.3234889800848443e-23,6.617444900424222e-24,3.5155176033503676e-24,0.0,1.6543612251060553e-24,4.1359030627651384e-25,8.271806125530277e-25,6.617444900424222e-24,1.9387045606711586e-26,3.308722450212111e-24,2.5849394142282115e-26,4.798883183853858e-25,4.798883276298496e-25,0.0,0.0,6.617444900424222e-24,6.617444900424222e-24,3.308722450212111e-24,0.0,2.6469779601696886e-23,0.0,0.0,0.0,1.3234889800848443e-23,0.0,1.6543612251060553e-24,8.271806125530277e-25,2.6469779601696886e-23,8.271806125530277e-25,0.0,3.308722450212111e-24,2.6469779601696886e-23,0.0,3.308722450212111e-24,9.926167350636332e-24,0.0,1.0587911840678754e-22,0.0,0.0,3.308722450212111e-24,1.2924697071141057e-26,1.6543612251060553e-24,0.0,0.0,0.0,5.293955920339377e-23,1.6543612251060553e-24,1.6543612251060553e-24,0.0,0.0,3.308722450212111e-24,6.617444900424222e-24,1.6543612251060553e-24,5.169878828456423e-26,0.0,1.6543612251060553e-24
9,1.2550396932579553e-08,1.0923617996866712e-08,1.2550403088997152e-08,3.741377872860009e-08,1.0923619220903807e-08,3.741377829118093e-08,1.5987456799872822e-08,1.9796150257267837e-08,1.9796149867854293e-08,1.0923617466150345e-08,4.401125912073224e-09,1.9796150210486002e-08,4.40112727869438e-09,3.741377845889215e-08,1.5987457224079767e-08,3.741377797857199e-08,1.5987458543040753e-08,1.2550396873224262e-08,4.401126848989682e-09,1.0923615918563977e-08,4.401125619064433e-09,1.598746034215196e-08,1.9796150295466078e-08,1.2550397074158569e-08,4.401127453120064e-09,1.2550401450240736e-08,1.59874589422349e-08,1.0923617257102143e-08,1.0720306236265384e-07,1.9796149710893172e-08,3.7413777933935025e-08,2.8771514176618607e-08,2.877151356110977e-08,2.3988947242279253e-08,2.398894696479381e-08,1.1040126645554215e-08,5.0579275095363764e-09,6.956164635260593e-09,3.368634815493422e-08,1.3293898217758605e-08,7.3141430807530055e-09,1.0829293243302629e-08,5.057924706082888e-09,1.8680719614469583e-08,3.3775103702783835e-09,3.3686348065774034e-08,1.1107499086384852e-08,2.77802689475121e-08,1.104012772345216e-08,6.956166629857538e-09,3.377512195964901e-09,2.77802675919989e-08,1.1107499102361693e-08,3.1658354345772684e-08,7.314141271612419e-09,3.6348585236496304e-08,1.2048525844642344e-08,1.7955843376171823e-08,1.8680721891668104e-08,1.0829292002056177e-08,3.324160237924034e-08,1.3293896433350966e-08,5.385734065763341e-09,1.2048523152447138e-08,2.190516399024444e-08,1.0846353579516279e-07,1.795584407354039e-08,0.0,1.6543612251060553e-24,0.0,1.6543612251060553e-24,0.0,0.0,4.1359030627651384e-25,1.6543612251060553e-24,8.271806125530277e-25,8.271806125530277e-25,0.0,3.308722450212111e-24,0.0,4.1359030627651384e-25,0.0,1.6543612251060553e-24,4.1359030627651384e-24,1.6543612251060553e-24,1.6543612251060553e-24,1.2924697071141057e-26,1.6543612251060553e-24,1.2924697071141057e-26,2.100041037152279e-25,2.10004066737373e-25,1.6543612251060553e-24,0.0,2.481541837659083e-24,0.0,8.271806125530277e-25,0.0,6.617444900424222e-24,0.0,0.0,6.617444900424222e-24,6.617444900424222e-24,0.0,0.0,0.0,6.617444900424222e-24,3.308722450212111e-24,0.0,0.0,6.617444900424222e-24,0.0,1.6543612251060553e-24,0.0,3.308722450212111e-24,1.3234889800848443e-23,8.271806125530277e-25,0.0,8.271806125530277e-25,0.0,8.271806125530277e-25,0.0,0.0,0.0,6.617444900424222e-24,0.0,6.617444900424222e-24,2.0679515313825692e-25,0.0,0.0,0.0,0.0,0.0,1.3234889800848443e-23,1.6543612251060553e-24
