,Y3Z0,Y0Z3,Y5Z4,Y4Z5,Y2Z0,Y0Z2,Y5Z0,Y0Z5,Y4Z2,Y2Z4,Y1Z2,Y2Z1,Y1Z3,Y3Z1,Y1Z0,Y0Z1,Y4Z3,Y3Z4,Y3Z2,Y2Z3,Y5Z3,Y3Z5,Y4Z0,Y0Z4,Y5Z2,Y2Z5,Y1Z4,Y4Z1,standard_x,X0X4,Y0Y4,X2X3,Y2Y3,X2X5,X0X1,X0X2,X3X5,X3X4,X1X4,X0X5,Y2Y5,Y1Z5,Y5Z1,X1X5,Y3Y5,X0X3,X0,Y0Y1,X2X4,Y0Y2,X1X3,X1X2,Y0Y3,Y1Y4,X2,X3,Y3Y4,Y1Y5,Y1Y3,X4X5,X4,Y0Y5,Y1Y2,X5,Y2Y4,X1,Y4Y5,X3Y2,X4Y3,X2Y3,standard_y,X5Y3,X2Y0,X0Y2,X3Y5,X1Y3,X1Y0,Y3,Y2,X5Y2,X4Y2,X4Y1,X0Y3,X3Y4,X2Y4,X4Y5,X2Y5,X1Y5,X0Y1,Y4,X0Y4,X0Y5,X1Y4,X3Z4,X3Z1,X2Z4,X1Z0,X0Z1,X2Z5,X1Z2,X4Z5,X0Z4,X5Z0,X3Z0,X1Z3,X0Z5,X0Z3,X0Z2,X5Z4,X5Z3,X4Z0,X3Z2,X2Z3,X4Z2,X1Z4,X5Z2,X4Z3,X1Z5,Y5,Y1,Y0,X5Z1,X5Y4,X5Y1,X5Y0,X4Z1,X4Y0,X3Z5,X3Y1,X3Y0,X2Z1,X2Z0,X2Y1,X1Y2
0,0.9603154239735039,0.9602208298913288,0.8462020233542538,0.8461826499193974,0.8065115515687951,0.8064387758260382,0.7659836655453602,0.7658632248963744,0.7462552976516043,0.7462223777073769,0.7041260605810461,0.7040525055097895,0.661291088267308,0.6612274759933041,0.5219027147774398,0.5218011048735907,0.5014933313164376,0.501475355586745,0.38406960006932195,0.38406642379664635,0.31736837465659873,0.317349732747904,0.28955738816328236,0.2895184867216086,0.25232978815603413,0.2523128798622567,0.1101420455106041,0.1101353980796283,0.10598851917519667,0.039686666759310284,0.03578421778934039,0.034789097551028166,0.033892643008326104,0.03255355599119995,0.031897081414996746,0.03129517790289406,0.031261835560003476,0.029772286054845505,0.028149303663207642,0.02810697991442989,0.027805602413726725,0.026931856833784868,0.026930847997638396,0.026851892265617204,0.025496824048682455,0.02530964704816264,0.025163109210684938,0.02511172450655865,0.024215302541920856,0.02291635814880537,0.022034872762591255,0.02141634566138117,0.02086775833341288,0.020622428708206506,0.01914916574839065,0.018598004319766742,0.018124392885461815,0.017612277621738365,0.016711608250383377,0.016566822404621345,0.01620898741942686,0.015349940422646684,0.015281239932725208,0.01468300811914481,0.014347472403144828,0.012186244357782665,0.011447650121378525,2.220446049250313e-16,1.6653345369377348e-16,1.6653345369377348e-16,1.3183898417423734e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,8.326672684688674e-17,8.326672684688674e-17,7.632783294297951e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,4.163336342344337e-17,3.469446951953614e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.0816681711721685e-17,2.0816681711721685e-17,1.5612511283791264e-17,1.3877787807814457e-17,1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,1.5178830414797062e-18,1.3010426069826053e-18,1.0842021724855044e-18,1.0842021724855044e-18,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,3.2526065174565133e-19,3.2526065174565133e-19,1.0842021724855044e-19,1.0842021724855044e-19,5.421010862427522e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.001716124360453471,0.0017120087119212805,0.8462722878975686,0.8462306815746423,0.4224569095766809,0.0014384057447364713,0.44862398280433846,0.0013661416665989804,0.746299007734186,0.7463047171670534,0.7042006017623939,0.7041306988713114,0.13938869874643953,0.0011779325176388114,0.13938647439116128,0.0009251323874334859,0.21193766536114728,0.0008922673627156273,0.0006829072023062856,0.4224543657143759,0.4486217440384712,0.0005641020113132662,0.21193600034566068,0.0005107888350488424,0.2523526135449901,0.2523421370266832,0.11015439764955307,0.11014262025717116,0.036619083391598986,0.001265694476183749,0.0009810512168942603,0.0012289248257243376,0.001251553842857267,0.020078277574230984,0.0012447310128010911,0.0010963268534139457,0.0012117146910956304,0.001065360860279279,0.017398008353360042,0.0011025124301521382,0.015654739085626302,0.026934921942372916,0.02693336632577739,0.014186564955632483,0.0009573218577657807,0.00412480689350532,0.0011798158665431138,0.0009710052180410208,0.014208718582768213,0.0009975718191275597,0.0010603037784963289,0.00779551337313184,0.004122673573327167,0.011012364077922113,0.01210978995979219,0.0011083144264666936,0.000833640698071673,0.003781750395826864,0.0008791166567043619,0.008269896379596832,0.01259676007631695,0.0006904994178506949,0.00043767503204524834,0.00917004580233493,0.0037239395066345922,0.005030617846164728,0.001722649038665721,0.0,1.0842021724855044e-19,2.168404344971009e-19,6.917209860457518e-17,1.0842021724855044e-19,0.0,1.0842021724855044e-19,1.0842021724855044e-19,1.6263032587282567e-19,6.098637220230962e-20,2.168404344971009e-19,5.551115123125783e-17,1.1102230246251565e-16,1.1102230246251565e-16,2.0816681711721685e-17,0.0,1.4907779871675686e-19,4.163336342344337e-17,1.3877787807814457e-17,1.3877787807814457e-17,4.163336342344337e-17,5.421010862427522e-20,1.3877787807814457e-17,5.421010862427522e-20,5.759824041329242e-20,6.938893903907228e-18,5.421010862427522e-20,1.0842021724855044e-19,0.0,0.0,0.0,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,0.0,4.336808689942018e-19,1.0842021724855044e-19,4.336808689942018e-19,8.131516293641283e-20,0.0,0.0,6.505213034913027e-19,4.336808689942018e-19,4.336808689942018e-19,2.710505431213761e-20,0.0,2.168404344971009e-19,1.3552527156068805e-20,2.168404344971009e-19,8.673617379884035e-19,2.337810934421869e-19,2.7755575615628914e-17,0.0,0.0,8.673617379884035e-19,0.0,2.0816681711721685e-17,5.421010862427522e-20,1.734723475976807e-18,5.421010862427522e-20,8.131516293641283e-20,5.421010862427522e-20,2.7755575615628914e-17,8.673617379884035e-19,8.673617379884035e-19,6.938893903907228e-18,5.551115123125783e-17
2,0.00014054427173174446,0.00013762077724935881,0.0015514751876699764,0.0015597271550533932,0.42244282813701195,0.0001182465548006971,0.0008319406191795707,5.025712362012882e-05,0.0013791469427062554,0.49391976682588945,0.7041860452674794,0.70412027984221,0.1393779677156536,0.00010732589900937249,0.13937672984212562,8.86946630360159e-05,0.0003821195180641658,4.1806166386261376e-05,6.594102107738147e-05,0.42244056808946584,0.0008325376403002819,4.282918367645045e-05,0.0003823022454013586,5.075750130107849e-05,0.0004709825141559232,0.4939149133756674,0.08321497120759516,0.00020443530375827503,0.0192071768195145,0.00046963398732420016,0.0006726799232288576,0.00207464546320182,0.0021871239101971017,0.002578052952421012,0.0016839474157666159,0.001384577133673764,0.0004701474071486531,0.00022305358581966916,0.002084001814492178,0.0002230575666174431,0.002464803519347303,0.08321362888311669,5.035347163549788e-05,0.002284081186095057,0.0006731558004611209,0.007504160676062853,0.0015768688930945687,0.0018642233076972417,0.0017834971284607576,0.0017113197625199176,0.001776485574372477,0.005858423996680538,0.0075043031635603705,0.0004309540923465328,0.011623485832579415,0.0018861062700543164,0.0006736669922273209,0.0006273553575422736,0.0017076330327095083,0.008570688423723289,0.0021014386815551437,0.0006743236217006334,0.0006256343004843099,0.0022907473836241343,0.0014379058890483531,0.00665448008490469,0.008572135951997911,0.0,1.6940658945086007e-21,0.0,8.331416069193298e-17,1.6940658945086007e-21,6.776263578034403e-21,0.0,3.3881317890172014e-21,1.3552527156068805e-20,2.716461131624143e-21,1.3552527156068805e-20,1.1102230246251565e-16,1.0842021724855044e-19,1.0842021724855044e-19,1.3552527156068805e-20,0.0,0.0,5.421010862427522e-20,0.0,1.0842021724855044e-19,2.710505431213761e-20,1.0124690697649059e-21,0.0,1.6940658945086007e-21,0.0,4.0657581468206416e-20,5.421010862427522e-20,1.0842021724855044e-19,1.734723475976807e-18,0.0,0.0,1.734723475976807e-18,2.168404344971009e-19,0.0,2.0328790734103208e-20,1.0842021724855044e-19,1.0842021724855044e-19,2.168404344971009e-19,2.710505431213761e-20,1.0842021724855044e-19,0.0,5.421010862427522e-20,1.0842021724855044e-19,0.0,5.421010862427522e-20,1.734723475976807e-18,1.0842021724855044e-19,8.131516293641283e-20,1.3552527156068805e-20,0.0,0.0,2.710505431213761e-20,2.7755575615628914e-17,6.776263578034403e-21,2.168404344971009e-19,0.0,4.0657581468206416e-20,1.2705494208814505e-21,0.0,8.470329472543003e-22,5.421010862427522e-20,6.776263578034403e-21,0.0,2.6020852139652106e-18,2.6020852139652106e-18,6.938893903907228e-18,4.163336342344337e-17
3,4.053516112679529e-05,4.220749618778128e-05,0.00012966914295901497,0.00013582846494374074,4.0891019244639545e-05,2.323184603630439e-05,6.0474733273555134e-05,1.9200885262758697e-05,9.866010037069288e-05,5.310679950713025e-05,2.423534396024844e-05,6.460948530175094e-05,1.1896788732277423e-05,4.4101963312504194e-06,1.2423480490910598e-05,2.6463938992086113e-05,4.5015699025915834e-05,1.6682399066686496e-05,6.974589132231863e-06,4.099322095199988e-05,6.017140051556239e-05,1.696850884751419e-05,4.4922508038440053e-05,1.9190019593233148e-05,3.0388798369730296e-05,5.311140777485018e-05,9.206890363416787e-06,9.857966477229357e-05,0.010574979203714464,0.0003369736541221016,0.0004805547422511538,0.0008127732677119468,0.0009218855187184346,1.5801948868135818e-05,0.0008130630477398858,0.000501961185471838,0.0003371864179799582,0.0001615254468301633,1.5911340479811707e-05,0.0001615039051193986,3.0475261173589376e-05,9.21590894128416e-06,3.0294895521429295e-05,7.735557598845663e-06,0.00048080387740580917,0.012347793627682742,0.0006645715950149489,0.0009221243443521326,7.708344246042718e-06,0.0009226833970518981,0.0005018524975074529,0.008459953572885592,0.012347808180482447,3.122667509973225e-05,0.003890397016214071,0.0007617284912608824,0.00048095528914943143,3.0740795890443794e-05,0.0009227314654130813,0.010509448149829338,0.0005173977449027501,0.0004809487492188149,0.008459862347378746,0.0008332292725557013,3.0648236297160694e-05,0.00390765508376611,0.010509399069607187,3.3881317890172014e-21,1.6940658945086007e-21,0.0,4.235164736271502e-22,1.6940658945086007e-21,3.3881317890172014e-21,1.6940658945086007e-21,0.0,0.0,8.585876264359004e-23,1.6940658945086007e-21,0.0,4.235164736271502e-22,0.0,1.0587911840678754e-22,5.551115123125783e-17,0.0,0.0,5.551115123125783e-17,4.235164736271502e-22,2.117582368135751e-22,2.262726716244665e-22,0.0,1.6940658945086007e-21,0.0,1.0587911840678754e-22,5.421010862427522e-20,0.0,0.0,2.168404344971009e-19,5.421010862427522e-20,4.336808689942018e-19,2.710505431213761e-19,5.421010862427522e-20,3.3881317890172014e-21,8.131516293641283e-20,2.710505431213761e-20,6.505213034913027e-19,6.776263578034403e-21,0.0,5.421010862427522e-20,5.421010862427522e-20,5.421010862427522e-20,2.710505431213761e-20,5.421010862427522e-20,7.589415207398531e-19,5.421010862427522e-20,6.098637220230962e-20,1.0842021724855044e-19,0.0,4.743384504624082e-20,1.6940658945086007e-21,4.235164736271502e-22,0.0,0.0,0.0,1.0587911840678754e-22,8.470329472543003e-22,0.0,1.6940658945086007e-21,0.0,1.6940658945086007e-21,5.551115123125783e-17,4.336808689942018e-19,0.0,1.1102230246251565e-16,5.551115123125783e-17
4,0.0047787034845947,0.003858524750028018,0.01439772989449591,0.01612549861881766,0.006438248753594096,0.005737909840829895,0.006409489436521073,0.0012673075044460844,0.01881715148466137,0.009993659996173727,0.007553053500559521,0.005678496801514091,0.004680648166122313,0.0018285505214033265,0.0045941569436761445,0.0056787434366618005,0.016136963567365457,0.0063413526439544555,0.0017820025356493146,0.006398904916545709,0.006431764093771533,0.006363065723793956,0.016151947168260895,0.0012659003852309447,0.0023043951042654087,0.009990193714955607,0.0010985499881593591,0.01881307135731722,0.03324282322969254,0.002651806879009474,0.0026548936166245233,0.0071600652416121,0.007178820994352318,0.0004924591664506694,0.008788346833457163,0.005085046839131928,0.0032904327233829753,0.0034178465920910186,0.000721484273254488,0.003275962252726,0.00019492845420398172,0.0011025095530562854,0.0023068705306699515,0.0004385516834848077,0.0013939189575252558,2.1751332229562324e-05,0.01280299390302642,0.006382461331207803,0.0005116676456664222,0.00534319121942943,0.004639407718642371,0.3745885715231856,2.384060382985118e-06,0.00046873321788605917,0.004070474734177108,0.008196288767274695,0.0035188741476452805,0.0003410571959185937,0.0010606122922746937,0.35657800926401806,0.0016187133295678295,0.0010393622315435906,0.3745875846218921,0.0035063939920658774,0.0002815109767896807,0.003047958503580612,0.35655957749741063,4.336808689942018e-19,1.0842021724855044e-19,0.0,6.505213034913027e-19,2.168404344971009e-19,4.336808689942018e-19,0.0,1.0842021724855044e-19,0.0,3.283179112896473e-19,2.168404344971009e-19,4.336808689942018e-19,0.0,0.0,3.3881317890172014e-21,0.0,0.0,5.421010862427522e-20,5.551115123125783e-17,1.3552527156068805e-20,1.3552527156068805e-20,1.0234540282996101e-19,0.0,0.0,5.421010862427522e-20,6.776263578034403e-21,1.0842021724855044e-19,8.673617379884035e-19,2.168404344971009e-19,1.0842021724855044e-19,8.673617379884035e-19,0.0,1.0842021724855044e-19,4.336808689942018e-19,0.0,0.0,0.0,1.0842021724855044e-19,0.0,8.673617379884035e-19,8.673617379884035e-19,4.336808689942018e-19,8.673617379884035e-19,0.0,0.0,4.336808689942018e-19,2.168404344971009e-19,6.505213034913027e-19,6.505213034913027e-19,0.0,0.0,2.168404344971009e-19,2.168404344971009e-19,4.336808689942018e-19,2.168404344971009e-19,0.0,5.421010862427522e-20,0.0,1.0842021724855044e-19,0.0,1.6263032587282567e-19,2.710505431213761e-20,0.0,8.673617379884035e-19,8.673617379884035e-19,5.551115123125783e-17,0.0
5,0.026865096232450016,0.13527171410482552,0.002738875052399328,0.07890595290947432,0.04859916023313211,0.13689494076784114,0.031103871348324437,0.14592018844300586,0.08001331429194869,0.012791581877195861,0.07908695873964211,0.018545318277279742,0.0668509776741153,0.004441488455088831,0.06773605237325285,0.1279917614336266,0.08303227927020553,0.0035552434861481096,0.005224980430164851,0.05091229311620189,0.03128757811336877,0.0032659329230670378,0.08250435050745297,0.14839356482881771,0.019134044020812285,0.013742290064665964,0.08804434732363031,0.07945549595648999,0.1420686744523426,0.009544473348164762,0.007633146679825802,0.04977375691121213,0.050101194334561894,0.013147751869586046,0.054820395917368744,0.010803902173422482,0.017963200174777143,0.015025542337020626,0.000647319423744611,0.02719918590280649,0.007202856205656045,0.08756650707547281,0.019395544214246215,0.012561023405088363,0.019296239592082452,0.03445573986509045,0.004510911862624641,0.05409898063616937,0.001591498167107797,0.011331381172225222,0.015409391795928866,0.0005518847943484792,0.029420209867136744,0.002605348837896533,0.0032538790020736237,0.06967848735884691,0.022715322565298096,0.008656459179433574,0.02173042110909887,0.6426211451997073,0.03002544619166598,0.039552016029853226,0.002974869757641323,0.06780878721702224,0.004269839370980185,0.02670107917574354,0.6504790677686525,6.938893903907228e-18,0.0,1.3877787807814457e-17,2.3418766925686896e-17,1.734723475976807e-18,0.0,6.938893903907228e-18,0.0,1.734723475976807e-18,2.752857078576476e-20,2.6020852139652106e-18,3.469446951953614e-18,8.673617379884035e-19,0.0,6.505213034913027e-19,5.551115123125783e-17,2.168404344971009e-19,0.0,6.938893903907228e-18,8.673617379884035e-19,2.168404344971009e-19,2.761327408049019e-19,0.0,4.336808689942018e-19,0.0,4.336808689942018e-19,6.938893903907228e-18,6.938893903907228e-18,1.734723475976807e-18,1.734723475976807e-18,0.0,3.469446951953614e-18,8.673617379884035e-19,0.0,0.0,6.938893903907228e-18,6.938893903907228e-18,8.673617379884035e-19,0.0,2.168404344971009e-19,6.505213034913027e-19,3.469446951953614e-18,6.938893903907228e-18,6.938893903907228e-18,0.0,3.469446951953614e-18,1.734723475976807e-18,1.734723475976807e-18,0.0,6.938893903907228e-18,1.734723475976807e-18,3.469446951953614e-18,6.938893903907228e-18,2.7755575615628914e-17,6.938893903907228e-18,0.0,3.2526065174565133e-19,1.734723475976807e-18,3.469446951953614e-18,8.673617379884035e-19,1.3877787807814457e-17,0.0,0.0,2.168404344971009e-19,8.673617379884035e-19,1.0842021724855044e-19,2.168404344971009e-19
6,0.00116068214296151,0.0020694744680140797,7.072523268015486e-05,9.348507360071271e-05,0.0004442596628318158,0.002072254317345181,7.118583845531492e-05,0.002069697129136118,9.579067954366047e-05,0.0004465705196214964,0.0025464073796011184,0.0004486813558182718,0.002547537289801065,0.0011674146352603026,0.002547709558238794,0.002072983323743948,9.420845307003595e-05,0.0011604799770509662,0.0011674521421671622,0.0004444538293095104,7.113390341227088e-05,0.00116047434487511,9.426236903624317e-05,0.0020697966531517927,7.257294879333713e-05,0.0004465690989824227,0.0025467970736239506,9.580651264725024e-05,0.0010328175670991343,5.054921240714543e-05,5.039313783172882e-05,0.0003388043448980331,0.0003388436361143364,7.897368583329342e-06,0.0003377376363638801,0.00019201348306827114,4.98769238890625e-05,0.00015153766273507573,7.013191301983022e-06,5.6132852735683115e-05,7.461200716098896e-06,0.0025467951988950265,7.257108793495945e-05,1.0893362047345117e-05,4.98022880273194e-05,0.003039550074504232,0.0009901131344115196,0.0003381283669965926,7.546222758549367e-06,0.0001928960038922967,8.014639507332373e-07,0.003836238856126657,0.003039827150971216,7.650143273548715e-06,0.0003765398794258598,0.0003144545808279712,0.00015154009240469433,1.1063143113780967e-05,1.3933424062025812e-06,0.00023099420884021684,0.0003203661693914236,5.6355009188865053e-05,0.0038359199942896954,8.75591364689357e-05,7.479373434235535e-06,0.001099129208334335,0.00023103789332270353,0.0,1.6940658945086007e-21,0.0,2.710505431213761e-20,0.0,0.0,3.3881317890172014e-21,1.3552527156068805e-20,1.6940658945086007e-21,1.5568649844402532e-20,1.0842021724855044e-19,2.710505431213761e-20,2.117582368135751e-22,1.0587911840678754e-22,2.117582368135751e-22,0.0,1.6940658945086007e-21,1.0587911840678754e-22,0.0,2.117582368135751e-22,6.352747104407253e-22,1.5503258955158228e-20,6.776263578034403e-21,1.6940658945086007e-21,0.0,2.117582368135751e-22,0.0,0.0,2.710505431213761e-20,5.421010862427522e-20,1.0842021724855044e-19,5.421010862427522e-20,1.6263032587282567e-19,0.0,0.0,6.776263578034403e-21,0.0,5.421010862427522e-20,0.0,2.168404344971009e-19,0.0,6.776263578034403e-21,6.776263578034403e-21,0.0,5.421010862427522e-20,5.421010862427522e-20,2.710505431213761e-20,1.0842021724855044e-19,6.776263578034403e-21,0.0,1.0842021724855044e-19,6.776263578034403e-21,3.2526065174565133e-19,2.168404344971009e-19,6.776263578034403e-21,0.0,2.117582368135751e-22,2.117582368135751e-22,0.0,1.6940658945086007e-21,2.710505431213761e-20,0.0,2.168404344971009e-19,2.710505431213761e-20,2.710505431213761e-20,6.505213034913027e-19,2.168404344971009e-19
7,2.404586571817492e-06,4.700146698154418e-06,7.727828799398461e-06,4.3904472739051686e-05,2.8298388488540336e-06,4.699974779287672e-06,7.727422646069634e-06,4.700204483541481e-06,4.390413709259575e-05,2.8296950560869073e-06,1.7995583214658357e-05,2.8298795001194168e-06,1.799559003489982e-05,2.404535210553354e-06,1.799559288280844e-05,4.699853956600251e-06,4.390476216176601e-05,2.4044182827241397e-06,2.4045313253105363e-06,2.829906422371815e-06,7.72742728127927e-06,2.404454944241846e-06,4.390476295538477e-05,4.700269487129488e-06,7.727823987495186e-06,2.829686271458687e-06,1.7995605503892888e-05,4.390415643096718e-05,3.1795240809714844e-05,1.1839131759925285e-06,1.1840637636659354e-06,9.914733344069546e-06,9.914670216870907e-06,1.1858651682694761e-06,8.632555912710862e-06,5.159932907941868e-06,1.1258602164654653e-06,4.196555274989379e-06,1.1860255985451378e-06,1.546776748840123e-06,1.1861037699100564e-06,1.799559426669881e-05,7.727828809355933e-06,1.2490174777985661e-06,1.1259014425722839e-06,3.680828093357026e-06,7.4179602838608e-06,8.632516814060475e-06,7.041244129021341e-07,5.1599521564281525e-06,2.1929971534307065e-08,4.006232949460899e-06,3.680856050550194e-06,1.1854736616733878e-06,5.284850851134632e-06,7.578111065924705e-06,4.196530261732415e-06,1.2489635865744699e-06,2.1736439523043508e-08,8.518528272304113e-06,3.524680711752165e-06,1.5467922434361204e-06,4.006192923073359e-06,5.213005105935782e-07,7.041974360003148e-07,1.4517698809953293e-05,8.518716092955375e-06,8.470329472543003e-22,5.293955920339377e-23,1.6940658945086007e-21,1.2705494208814505e-21,0.0,1.0587911840678754e-22,0.0,0.0,0.0,2.2358164969627443e-22,2.117582368135751e-22,2.117582368135751e-22,1.3234889800848443e-23,5.293955920339377e-23,1.3234889800848443e-23,0.0,0.0,2.6469779601696886e-23,0.0,1.3234889800848443e-23,2.6469779601696886e-23,2.235838206414856e-22,0.0,0.0,0.0,0.0,0.0,0.0,8.470329472543003e-22,8.470329472543003e-22,4.235164736271502e-22,0.0,4.235164736271502e-22,2.117582368135751e-22,4.235164736271502e-22,5.293955920339377e-23,0.0,0.0,4.235164736271502e-22,0.0,0.0,5.293955920339377e-23,0.0,0.0,0.0,4.235164736271502e-22,2.117582368135751e-22,1.2705494208814505e-21,0.0,2.117582368135751e-22,0.0,8.470329472543003e-22,1.6940658945086007e-21,4.235164736271502e-22,5.293955920339377e-23,1.6940658945086007e-21,2.6469779601696886e-23,0.0,0.0,0.0,4.235164736271502e-22,0.0,3.3881317890172014e-21,8.470329472543003e-22,8.470329472543003e-22,6.776263578034403e-21,0.0
8,1.2587425640692666e-08,4.1068099782121374e-08,1.1108790208165984e-07,1.510550204648341e-08,3.018190257282702e-08,4.10681000708756e-08,1.1108798011496715e-07,4.106810311356868e-08,1.5105481881081474e-08,3.018185414487058e-08,1.480393151940743e-07,3.018186459846918e-08,1.4803931480727629e-07,1.2587412593367263e-08,1.4803931467514973e-07,4.106809639469807e-08,1.510539221129416e-08,1.2587411345222681e-08,1.2587412678596812e-08,3.0181902811851295e-08,1.1108798008457622e-07,1.2587409843772739e-08,1.510539213380769e-08,4.106810592752629e-08,1.1108791756307955e-07,3.01818534678926e-08,1.4803932408808685e-07,1.5105482725776406e-08,6.233218199159185e-08,3.1002111203538956e-09,3.1002046135584956e-09,2.7626211669085877e-08,2.762621674182506e-08,1.617534010857009e-08,2.20082100011333e-08,1.3896898883479514e-08,2.5013056500733554e-09,1.136457599950522e-08,1.6147838306505014e-08,4.1808833440737914e-09,1.617535170018311e-08,1.4803932260409032e-07,1.1108791717492547e-07,1.678185345612678e-08,2.5013072404886173e-09,3.3014195350042546e-08,1.9124941723529331e-10,2.200821001487748e-08,9.625803995983648e-09,1.3896925139636996e-08,8.5521899415364e-11,1.4394044730907626e-08,3.301419557118644e-08,1.6147829950607403e-08,1.3663408482978602e-08,2.0871305244296455e-08,1.136456877179573e-08,1.6781851381807473e-08,8.549886093374715e-11,1.378138164734026e-07,6.306530805782606e-08,4.180881440218615e-09,1.4394045915089441e-08,1.542274408899715e-08,9.625805208414535e-09,1.965384628727683e-08,1.378138643474478e-07,1.6543612251060553e-24,0.0,0.0,2.0679515313825692e-23,1.6543612251060553e-24,0.0,2.0679515313825692e-25,1.6543612251060553e-24,1.0339757656912846e-25,8.520564051972193e-25,8.271806125530277e-25,3.308722450212111e-24,2.0679515313825692e-25,0.0,5.169878828456423e-26,1.0587911840678754e-22,0.0,0.0,0.0,0.0,4.1359030627651384e-25,8.520563212266737e-25,0.0,2.0679515313825692e-25,2.5849394142282115e-26,5.169878828456423e-26,1.6543612251060553e-24,1.6543612251060553e-24,8.271806125530277e-25,8.271806125530277e-25,2.5849394142282115e-26,8.271806125530277e-25,0.0,6.617444900424222e-24,2.5849394142282115e-26,0.0,1.6543612251060553e-24,0.0,0.0,0.0,1.2924697071141057e-26,0.0,0.0,6.617444900424222e-24,3.308722450212111e-24,3.308722450212111e-24,6.617444900424222e-24,8.271806125530277e-25,0.0,6.617444900424222e-24,0.0,0.0,1.3234889800848443e-23,9.926167350636332e-24,0.0,0.0,8.271806125530277e-25,0.0,6.617444900424222e-24,4.1359030627651384e-25,1.6543612251060553e-24,0.0,0.0,8.271806125530277e-25,8.271806125530277e-25,2.6469779601696886e-23,0.0
9,1.4912337701486968e-08,4.081632367168064e-08,4.058164410329563e-08,2.5968386434002376e-08,5.4519427553120555e-08,4.081632198056821e-08,4.058167303672452e-08,4.081632428820209e-08,2.5968381280192722e-08,5.451935279091277e-08,8.107699109645782e-09,5.4519355745949555e-08,8.1076868646173e-09,1.491232484481739e-08,8.107686742271239e-09,4.081632499149812e-08,2.5968343604675597e-08,1.4912323517432802e-08,1.491232464829594e-08,5.45194276642387e-08,4.058167301004113e-08,1.491232307013824e-08,2.596834356616562e-08,4.081632524594239e-08,4.0581645842770725e-08,5.451935274029065e-08,8.107709441814636e-09,2.5968381792437204e-08,2.643304865312009e-08,2.555672377589349e-09,2.555666850891276e-09,2.4283455734116933e-08,2.4283460051350592e-08,5.864108679503621e-09,1.7642980760056588e-08,1.182349457246003e-08,1.6700275088239114e-09,9.724028739856132e-09,5.8480181894140375e-09,3.5710205256153038e-09,5.8641177309263036e-09,8.107709261053981e-09,4.058164626959846e-08,6.003534358558922e-09,1.6700282705118757e-09,4.178932981868023e-08,5.035144439146369e-09,1.7642979165773008e-08,3.5092797532947497e-09,1.1823515795009034e-08,9.437831556587876e-11,2.936572264141277e-08,4.178932966185973e-08,5.848016365286966e-09,4.1829541071604505e-09,1.7670434303932843e-08,9.724024868425141e-09,6.003530911910029e-09,9.435982519098673e-11,5.184363581872755e-08,2.3507366467616123e-08,3.571019070649628e-09,2.936572360151341e-08,6.670096942751922e-09,3.509279868875839e-09,5.1722653935610324e-08,5.184364256805159e-08,3.308722450212111e-24,1.0339757656912846e-25,1.6543612251060553e-24,4.1359030627651384e-25,1.6543612251060553e-24,0.0,0.0,1.6543612251060553e-24,1.0339757656912846e-25,3.8724823614329814e-25,0.0,0.0,5.169878828456423e-26,0.0,0.0,2.117582368135751e-22,0.0,1.0339757656912846e-25,0.0,5.169878828456423e-26,1.0339757656912846e-25,3.8724821765437067e-25,0.0,4.1359030627651384e-25,1.2924697071141057e-26,0.0,3.308722450212111e-24,3.308722450212111e-24,0.0,1.6543612251060553e-24,4.1359030627651384e-25,8.271806125530277e-25,3.308722450212111e-24,1.6543612251060553e-24,1.2407709188295415e-24,4.1359030627651384e-25,3.308722450212111e-24,4.963083675318166e-24,4.1359030627651384e-25,0.0,8.271806125530277e-25,4.1359030627651384e-25,4.1359030627651384e-25,1.6543612251060553e-24,3.308722450212111e-24,8.271806125530277e-25,1.6543612251060553e-24,1.6543612251060553e-24,4.1359030627651384e-25,1.6543612251060553e-24,1.6543612251060553e-24,0.0,4.1359030627651384e-25,0.0,4.1359030627651384e-25,0.0,1.0339757656912846e-25,1.2924697071141057e-26,1.6543612251060553e-24,2.0679515313825692e-25,0.0,1.0339757656912846e-25,0.0,0.0,0.0,6.617444900424222e-24,3.308722450212111e-24
