,Y2Z1,Y1Z2,Y4Z1,Y1Z4,Y5Z2,Y2Z5,Y3Z2,Y2Z3,Y3Z1,Y1Z3,Y0Z1,Y1Z0,Y0Z4,Y4Z0,Y4Z2,Y2Z4,Y5Z3,Y3Z5,Y5Z4,Y4Z5,Y5Z1,Y1Z5,Y0Z5,Y5Z0,Y4Z3,Y3Z4,Y0Z3,Y3Z0,standard_x,Y0Z2,Y2Z0,X1X5,X1X2,X2X4,Y1Y5,X0X2,X1X3,X3X4,Y1Y2,X1X4,Y3Y4,Y2Y4,X2X3,X0X1,X1,X4X5,Y0Y2,Y1Y3,Y2Y3,Y1Y4,X0X3,X2X5,X3X5,X2,Y3Y5,Y4Y5,Y2Y5,X0X5,Y0Y3,X0X4,Y0Y1,X3,X4,Y0Y4,X5,Y0Y5,X0,X5Y4,X4Y3,X4Y0,X2Y4,standard_y,Y5,X1Y5,Y3,Y2,Y1,Y0,X5Y2,X5Y0,X4Y2,X4Y1,X3Y4,X3Y1,X3Y0,X2Y1,X0Y3,X1Y2,X3Y5,X2Y5,X1Y4,X1Y3,X0Y1,X1Z0,X4Z1,X3Z2,X2Z1,X2Z0,X1Z5,X1Z4,X1Z2,X3Z0,X5Z2,X5Z0,X4Z2,X4Z0,X2Z5,X1Z3,X5Z4,X4Z3,X3Z4,X0Z5,X0Z3,X0Z2,Y4,X5Z3,X5Z1,X5Y3,X5Y1,X4Z5,X4Y5,X3Z5,X3Z1,X3Y2,X2Z4,X2Z3,X2Y3,X2Y0,X1Y0,X0Z4,X0Z1,X0Y5,X0Y4,X0Y2
0,0.9143498089926803,0.9143085036511468,0.8645359120942233,0.8643915880923312,0.830488108214517,0.8303535119551917,0.8286828903059882,0.8285828704877323,0.7878944352650941,0.7877637494040206,0.6841725068621833,0.6839809815870255,0.6050571536250167,0.6049887723079377,0.5669163973834197,0.5668473632926532,0.5481124092007852,0.5480897298183333,0.44019368590983743,0.44017594370633945,0.41444878324132683,0.41436289239711277,0.3279913903831477,0.32796754051490795,0.3211149061931534,0.32111456194412835,0.16689076023059785,0.1668717196772852,0.11303235020937552,0.09582332301882557,0.09580082588572963,0.03964201034384781,0.03715429483278106,0.03632652510010667,0.03592618622243697,0.03503997278016423,0.03342078097967533,0.03264899049797303,0.03105841279219912,0.03081623544875431,0.029868125544887908,0.029607402154181624,0.029091800603235622,0.02887475691805326,0.02844939013254352,0.028079322062329583,0.027587592147717513,0.027538409838582096,0.02747918296133096,0.02735940693523947,0.02662430247147938,0.026276100419801177,0.02601778292064383,0.025438918018118123,0.024221183552255946,0.024075072102261907,0.022287897517517377,0.022272647139955616,0.019852755904368122,0.01978861160694685,0.017564410031476574,0.017394525902250327,0.017323070304874767,0.016878610002986356,0.014636667726087241,0.014420830709746042,0.009789778125501539,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,8.326672684688674e-17,8.326672684688674e-17,6.938893903907228e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,3.122502256758253e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.0816681711721685e-17,6.938893903907228e-18,3.469446951953614e-18,1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,1.3010426069826053e-18,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,2.168404344971009e-19,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0030208218214637147,0.003021086691593095,0.2976185542105065,0.002855280006994549,0.4160410120667719,0.002744242562903244,0.04079407745244013,0.0027384092970070056,0.04078511997841399,0.002604614575560686,0.5883451709838476,0.0022577109543924926,0.6050645435871647,0.6050733801755056,0.297610540802488,0.0018749688591737773,0.5481669104732609,0.5481958539899117,0.44023708129990746,0.4402369715198573,0.4160340856360568,0.0013754194400398582,0.3279947451019526,0.3279996171065136,0.32115921787727664,0.3211762555133969,0.1668923691134125,0.16690366038522952,0.03078525001350008,0.588340728460793,0.00031710957413807073,0.0009071966796582262,0.006267221780955912,0.0009109399891305624,0.0007369116008138999,0.0008730145546531824,0.0008099701378155306,0.01020904547158556,0.006270931246340724,0.0007413349191634508,0.006939576324816139,0.0006613411630598614,0.0008581628467136612,0.0007904788622417416,0.0008134456661419687,0.011756659067476014,0.0004656993419632464,0.0007332910339981655,0.0007191738790552882,0.0005649564115770165,0.012727090494012511,0.0007491812112496492,0.0061576076347739876,0.0008845844307843577,0.004279146944889,0.00520847057821619,0.0006384364197658546,0.01450191326996763,0.007453753781513183,0.009087876974061057,0.00029374297063499235,0.004483496159241235,0.007867637415443406,0.007884874949238098,0.007913599760247837,0.002518661311797817,0.008822486581641274,0.0,6.938893903907228e-18,5.551115123125783e-17,2.168404344971009e-19,3.447762908503904e-17,0.0,1.6263032587282567e-19,3.469446951953614e-17,0.0,2.168404344971009e-19,5.551115123125783e-17,0.0,5.551115123125783e-17,0.0,1.0842021724855044e-19,0.0,1.0842021724855044e-19,0.0,2.7755575615628914e-17,6.938893903907228e-18,2.7755575615628914e-17,2.7755575615628914e-17,0.0,0.0,8.131516293641283e-20,8.131516293641283e-20,2.710505431213761e-20,0.0,4.336808689942018e-19,0.0,2.710505431213761e-20,6.776263578034403e-21,1.3552527156068805e-20,2.710505431213761e-20,2.168404344971009e-19,0.0,2.168404344971009e-19,8.673617379884035e-19,2.168404344971009e-19,0.0,2.710505431213761e-20,8.673617379884035e-19,4.336808689942018e-19,3.2526065174565133e-19,0.0,0.0,8.673617379884035e-19,5.551115123125783e-17,4.336808689942018e-19,0.0,1.3877787807814457e-17,1.0842021724855044e-19,2.168404344971009e-19,0.0,3.7947076036992655e-19,0.0,2.168404344971009e-19,2.710505431213761e-20,0.0,2.168404344971009e-19,2.168404344971009e-19,1.3552527156068805e-20,8.673617379884035e-19,0.0,2.7755575615628914e-17,0.0,4.336808689942018e-19
2,0.00034287721024608574,0.00035402599393559203,0.0025992937301835915,7.31980129715405e-05,0.4160448487554895,0.00030923468521209337,0.04078663447929698,0.0003085367471894264,0.04078597669577843,0.00030206978961681483,0.00514018832344236,7.307668823317362e-05,0.005285531235120763,0.005287197687389673,0.002599137400591971,0.0001830176373814729,0.5481808552951842,0.5482026286207553,0.11225185481482051,0.003843718448152813,0.4160443049976901,0.00015199690374588916,0.0028596604955991416,0.11222162895214384,0.0028028820132441432,0.15427935645135163,0.0014525057544945818,0.1542595688294639,0.010104414129922213,0.005140079325517152,0.00018267683092598578,0.0013643425379689226,0.003506771112171914,0.00035296851408514105,0.0012382745764756417,0.0004561887597866338,0.0011677802433746104,0.001393272323009022,0.003506192546852387,0.0004542512120957058,0.0011277646247704965,0.0005471501548188085,0.001346861301372349,0.0003509622443847338,0.0011449131205431406,0.0014137196232679727,0.0005453473824145634,0.001232262754017087,0.0012108537776322065,0.0005457808552329023,0.0014926352342038494,0.0011502045823080006,0.0025792967679309437,0.0013672633770907996,0.0008567636636040036,0.0012303795672831477,0.0009974547542130874,0.001511792625518898,0.0013165976743856373,0.0014155460809344995,0.000542572292565479,0.0038371104457501177,0.0014668144973166617,0.0014042971644885785,0.005957241666231218,0.0013314660499114748,0.0013554240182581554,4.336808689942018e-19,1.6263032587282567e-19,5.551115123125783e-17,1.6940658945086007e-21,2.8212973407146236e-17,0.0,6.776263578034403e-21,2.7755575615628914e-17,2.710505431213761e-20,3.3881317890172014e-21,4.336808689942018e-19,0.0,0.0,1.6940658945086007e-21,0.0,4.336808689942018e-19,6.776263578034403e-21,0.0,1.3877787807814457e-17,2.439454888092385e-19,1.3877787807814457e-17,0.0,0.0,8.470329472543003e-22,2.0328790734103208e-20,2.6469779601696886e-23,1.0842021724855044e-19,0.0,2.168404344971009e-19,0.0,2.168404344971009e-19,3.049318610115481e-20,5.421010862427522e-20,3.3881317890172014e-21,2.168404344971009e-19,0.0,2.168404344971009e-19,0.0,0.0,0.0,6.776263578034403e-21,0.0,5.421010862427522e-20,4.336808689942018e-19,5.421010862427522e-20,5.421010862427522e-20,1.0842021724855044e-19,0.0,0.0,0.0,3.469446951953614e-18,3.3881317890172014e-21,5.421010862427522e-20,0.0,5.421010862427522e-20,6.505213034913027e-19,0.0,1.6263032587282567e-19,5.421010862427522e-20,2.710505431213761e-20,0.0,2.6469779601696886e-23,5.421010862427522e-20,1.0842021724855044e-19,2.168404344971009e-19,5.551115123125783e-17,1.6940658945086007e-21
3,0.00019595363671328104,0.0002150964544987738,9.09175676389703e-05,3.9972136535129736e-05,0.0003589899778765169,3.0016332800497283e-05,3.434804519585973e-05,3.1833206769226014e-05,3.194811222912535e-05,0.00010608071858902429,0.00017485424652048453,3.925407265425747e-05,0.00017885915285375783,0.00017100915451388125,9.0309426512523e-05,9.321601155332542e-05,0.0004882300592295453,0.0005144418695114093,8.677200653332401e-05,3.898854948061825e-05,0.0003596978643587344,0.00010013359862477429,5.32927109520925e-05,8.677134860535854e-05,3.939299799966449e-05,0.0001368297535993756,5.420921875617307e-05,0.00013670817918659666,0.0027731385182415027,0.00017442996151720286,9.399878400775206e-05,0.0016854157087627833,0.004509827251827884,0.0006824528921084594,0.0015234228103787684,0.0008890410115594521,0.0012952311537426176,0.0001612863319211583,0.004510058017410695,0.0008890503249766509,0.0003063053468043744,0.001080459317296879,0.0016851685383165527,0.0006824598260977595,0.0006438530851607756,0.00017241171833681456,0.0010800227600705767,0.0015237602999164856,0.0015227542740657743,0.0010801530596748817,0.00017270004716148627,0.0012949806009951896,0.0030426939386956125,0.0010003542441265091,0.0030417513133859657,0.0003062554228085838,0.0015238854133972682,0.00016144834471062332,0.00030651901401139697,0.001394989117112195,0.0010803509934108756,0.002757701199332182,0.0006299333125240819,0.0013952741864700787,0.003212256129610236,0.0003065413111438838,0.0009226781688895484,0.0,1.2705494208814505e-21,0.0,6.776263578034403e-21,6.776263578034403e-21,2.710505431213761e-20,0.0,6.776263578034403e-21,0.0,0.0,0.0,6.776263578034403e-21,6.352747104407253e-22,0.0,6.776263578034403e-21,0.0,8.470329472543003e-22,1.6940658945086007e-21,0.0,8.470329472543003e-22,0.0,0.0,0.0,3.3881317890172014e-21,8.470329472543003e-22,6.6505321249263425e-22,2.710505431213761e-20,0.0,0.0,1.0842021724855044e-19,2.710505431213761e-20,6.776263578034403e-21,8.131516293641283e-20,3.3881317890172014e-21,2.168404344971009e-19,0.0,1.0842021724855044e-19,0.0,0.0,0.0,6.776263578034403e-21,2.168404344971009e-19,0.0,0.0,1.0842021724855044e-19,0.0,1.0842021724855044e-19,4.0657581468206416e-20,0.0,0.0,0.0,3.3881317890172014e-21,0.0,0.0,1.6263032587282567e-19,0.0,2.0328790734103208e-20,1.8973538018496328e-19,0.0,6.776263578034403e-21,3.3881317890172014e-21,6.385834328909374e-22,0.0,1.0842021724855044e-19,4.235164736271502e-22,0.0,0.0
4,0.0014310269984723462,0.00368244172758447,0.002971829772973471,0.0014000080641083112,0.0012642048404519135,0.00028237615309811365,0.0014099965106673198,0.0002854031983708488,0.0013911288729302326,0.005367028511472961,0.0011248072126969141,0.0013734003382657566,0.0002155834487804445,0.004605313382371262,0.0029961187672721138,0.003989456151540357,0.00017662919060551922,0.0014271933708519037,0.0005751395413194711,0.003298355411039586,0.0012536040477280248,0.005400667048836083,0.0009158726931335901,0.0005262690063055043,0.003316026981356135,0.003400764937429126,0.0009252886392118186,0.003335740130128535,0.01954030691554797,0.0011548227659842207,0.003946046115006986,0.006790702902962308,1.6705375415634662e-05,0.002444887972114204,0.006124136178875649,0.006357398860853366,0.0038539775832772596,0.002455282432578555,2.060798005259661e-06,0.0070736550027889495,0.002134876353566119,0.003486347191182809,0.0032813004739932444,0.0033977417368700915,0.0030680124870549937,0.0015375606321001557,0.006602527282582548,0.005015591092991602,0.0034453237367626202,0.0067943574231202055,5.223881023222456e-05,0.0016593097538256604,0.02471334841297331,0.006869338424339474,0.02469685271253319,0.003583192301385283,0.0012718876285262638,0.0014837793671097126,0.0016580028065979028,0.024220685295646416,0.0029932595235062074,0.0016585400224504651,0.006716551055587815,0.024142802860032862,0.005487736925996757,0.0037148860912771644,0.010032681897012912,0.0,2.168404344971009e-19,2.7755575615628914e-17,2.168404344971009e-19,1.0842021724855044e-19,0.0,1.0842021724855044e-19,1.0842021724855044e-19,0.0,0.0,0.0,2.168404344971009e-19,8.673617379884035e-19,0.0,1.0842021724855044e-19,0.0,4.0657581468206416e-20,0.0,1.734723475976807e-18,8.673617379884035e-19,1.734723475976807e-18,0.0,1.0842021724855044e-19,4.336808689942018e-19,0.0,1.394957385009426e-20,1.0842021724855044e-19,4.336808689942018e-19,0.0,4.336808689942018e-19,4.336808689942018e-19,0.0,1.0842021724855044e-19,1.0842021724855044e-19,2.168404344971009e-19,0.0,0.0,1.3010426069826053e-18,4.336808689942018e-19,0.0,2.168404344971009e-19,0.0,0.0,1.0842021724855044e-19,4.336808689942018e-19,4.336808689942018e-19,0.0,0.0,4.336808689942018e-19,0.0,2.7755575615628914e-17,1.0842021724855044e-19,4.336808689942018e-19,0.0,2.710505431213761e-20,0.0,2.168404344971009e-19,4.336808689942018e-19,2.168404344971009e-19,0.0,4.336808689942018e-19,1.691418916548431e-20,0.0,1.734723475976807e-18,0.0,5.551115123125783e-17,0.0
5,0.01993276059786773,0.01698023677929572,0.018138688061601023,0.008501835810358835,0.0007663325118580642,0.017294855379012417,0.009414102241835837,0.017813041117637082,0.009808702656677024,0.013297368931134949,0.024842786979734827,0.007326824422692934,0.015418889989447696,0.012490689601818178,0.018016446342129566,0.020336942280595988,0.00038228265461609555,0.009122425727502385,0.006693084747830837,0.01804587555937706,0.0010631106671776347,0.01316501778951267,0.025599555562845225,0.00858936045432766,0.017802552996255216,0.00108567502514321,0.02559101657320657,0.0012139966782730347,0.03852013537423646,0.024911973284677244,0.019874271024915104,0.024330958481257728,0.026743669975252786,0.001261968350806558,0.024171554896510565,0.014148774736218847,0.0055265471889273,0.009350781271923314,0.02665238370432376,0.022015866517406252,0.009678578500261284,0.0017749222202533626,0.03854223362061427,0.0038856829361855636,0.008135500166283536,0.03663590661408948,0.014088308401196785,0.0066274107233645595,0.03824537136732727,0.018714938074156917,0.004214564640131736,0.0046112366209241215,4.483692967238717e-05,0.003806282087413902,0.00020128968222531476,0.033914276568782,0.004493925088803497,0.005532833699846997,0.004209371828329966,0.2743432868847886,0.003172059557365535,0.003403826814573797,0.00889486838677327,0.2758372459291466,0.009915489907223102,0.012156776645249664,0.040466148158982126,0.0,0.0,6.938893903907228e-18,0.0,4.553649124439119e-18,4.336808689942018e-19,0.0,8.673617379884035e-19,3.469446951953614e-18,2.168404344971009e-19,0.0,2.168404344971009e-19,0.0,1.734723475976807e-18,4.336808689942018e-19,2.168404344971009e-19,1.0842021724855044e-19,1.734723475976807e-18,1.3877787807814457e-17,0.0,2.0816681711721685e-17,8.673617379884035e-19,4.336808689942018e-19,4.336808689942018e-19,1.0842021724855044e-19,7.623296525288703e-20,0.0,0.0,4.336808689942018e-19,8.673617379884035e-19,0.0,6.505213034913027e-19,0.0,4.336808689942018e-19,0.0,0.0,2.168404344971009e-19,1.734723475976807e-18,0.0,0.0,4.336808689942018e-19,4.336808689942018e-19,2.6020852139652106e-18,0.0,0.0,6.938893903907228e-18,6.938893903907228e-18,1.734723475976807e-18,0.0,0.0,0.0,0.0,0.0,0.0,4.336808689942018e-19,4.336808689942018e-19,0.0,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,0.0,8.470329472543003e-21,3.469446951953614e-18,0.0,1.734723475976807e-18,6.938893903907228e-18,0.0
6,0.00041150760606707183,1.383073038829349e-05,0.0016875239444985575,1.4993832007260076e-06,0.002500132843369106,0.0004073646101520099,0.004249170345545802,0.0003986214475872481,0.004249389796624441,8.37977936891163e-06,0.0028316243078224303,1.208243038695402e-08,0.002860802166388068,0.001339438637680382,0.0016873426427060384,0.0004063532312329334,0.002474830680467799,0.004257588015925646,0.0025067993182523963,0.0013283238992045305,0.002500279587499698,2.2629138719644368e-06,0.002817485199208049,0.002535849342556309,0.001359869600482247,0.004245512566937533,0.002744811577185595,0.004241270260507695,0.006877709244645846,0.002831516787374925,0.00040678126510558944,0.0002471630515235475,0.045889690469826674,2.8837635478855466e-05,0.00024845722629341434,0.00040643009560264055,3.615892110147201e-05,0.0003765733972070063,0.04588966525630304,0.00019188822101859343,0.0002682716081727419,4.3628863048288715e-05,9.099773440029153e-05,6.945546318048827e-05,0.00023088157101896242,0.00028076708136726234,0.0004008376337032095,1.984670675858869e-05,8.998259415851528e-05,0.00019110570646775523,0.006236749144888703,6.852317586212896e-05,0.0027695658406486634,0.0004397162066098482,0.0027370653486587797,0.00021396964378646419,6.446874949423838e-05,0.004283256236674587,0.0062512876021886335,3.513228169020262e-05,7.925594324252009e-05,0.009090774482121207,0.002867147629721677,2.0900478948755235e-05,0.0006554283022681573,0.004312535981204079,0.001980108472143285,0.0,0.0,2.168404344971009e-19,3.3881317890172014e-21,1.0569664236365834e-18,0.0,3.3881317890172014e-21,1.3010426069826053e-18,2.710505431213761e-20,1.3069453678337837e-22,0.0,6.776263578034403e-21,8.673617379884035e-19,1.6940658945086007e-21,0.0,0.0,3.3881317890172014e-21,1.0842021724855044e-19,8.673617379884035e-19,1.0842021724855044e-19,0.0,0.0,6.776263578034403e-21,0.0,0.0,2.196578116634565e-21,0.0,2.168404344971009e-19,8.673617379884035e-19,2.710505431213761e-20,2.710505431213761e-20,6.776263578034403e-21,1.3552527156068805e-20,6.776263578034403e-21,1.734723475976807e-18,5.421010862427522e-20,5.421010862427522e-20,0.0,2.168404344971009e-19,2.710505431213761e-20,2.0328790734103208e-20,0.0,2.168404344971009e-19,0.0,2.168404344971009e-19,4.336808689942018e-19,2.168404344971009e-19,2.168404344971009e-19,5.421010862427522e-20,5.421010862427522e-20,0.0,1.0164395367051604e-20,2.168404344971009e-19,0.0,1.734723475976807e-18,1.734723475976807e-18,1.0842021724855044e-19,2.710505431213761e-20,0.0,1.0842021724855044e-19,2.710505431213761e-20,2.8326800076878433e-21,4.336808689942018e-19,2.168404344971009e-19,0.0,0.0,0.0
7,1.587008204360041e-05,2.0374783966636155e-05,1.6786116913599707e-05,2.038272214153553e-05,3.55291641552638e-06,1.5879523932364963e-05,1.4127020695585716e-05,1.585830515111824e-05,1.4126746590211821e-05,2.0370522453063786e-05,5.5715781331407645e-05,2.038410068394759e-05,5.573277981280363e-05,1.6748454875655845e-05,1.6780077102764865e-05,1.5881193290517346e-05,3.549608642639004e-06,1.4195528606216872e-05,3.822773012625952e-06,1.6790441561194195e-05,3.554605943516198e-06,2.03933047099509e-05,5.5716479089065653e-05,3.8258734929462595e-06,1.6793720310242737e-05,1.4165443725693705e-05,5.5700555718765295e-05,1.4164765292935607e-05,5.5588494873954726e-05,5.5710576514201484e-05,1.5882227791331704e-05,4.722419484206118e-05,2.9230831177748542e-05,4.289964067721952e-06,4.7229713511435114e-05,5.503575180047764e-05,1.2763753194269755e-06,3.841056335280165e-06,2.923157162502116e-05,2.6142521674187146e-05,3.870668034155315e-06,4.258061366654058e-06,3.2397032546751794e-05,1.2808624030351673e-05,4.924065272693978e-05,5.2136703370863915e-06,5.503463453213642e-05,1.2879505027085793e-06,3.240154461033684e-05,2.6149903600184385e-05,5.02070856082633e-05,8.528704618673034e-06,1.688427944164802e-05,0.00023490536664655718,1.6876332484074746e-05,5.183372311354208e-06,8.530748510712658e-06,3.025181819488774e-05,5.0215540167069676e-05,2.2208979448450108e-05,1.285290955697e-05,0.0002018493771239982,8.27157393188022e-06,2.22002110776599e-05,4.9122219744563564e-05,3.024369664484011e-05,8.410194105198783e-05,6.776263578034403e-21,5.293955920339377e-23,0.0,4.235164736271502e-22,1.4823076576950256e-21,2.117582368135751e-22,0.0,0.0,1.6940658945086007e-21,3.3881317890172014e-21,3.3881317890172014e-21,8.470329472543003e-22,3.3881317890172014e-21,0.0,1.6940658945086007e-21,1.0587911840678754e-22,6.352747104407253e-22,1.6940658945086007e-21,1.3552527156068805e-20,1.6940658945086007e-21,6.776263578034403e-21,4.235164736271502e-22,8.470329472543003e-22,1.6940658945086007e-21,2.117582368135751e-22,4.802613463760363e-22,5.082197683525802e-21,8.470329472543003e-22,1.3552527156068805e-20,0.0,0.0,1.6940658945086007e-21,0.0,0.0,0.0,6.776263578034403e-21,0.0,8.470329472543003e-22,8.470329472543003e-22,1.3552527156068805e-20,3.3881317890172014e-21,3.3881317890172014e-21,0.0,1.3552527156068805e-20,6.776263578034403e-21,1.3552527156068805e-20,0.0,0.0,3.3881317890172014e-21,0.0,4.235164736271502e-22,0.0,1.6940658945086007e-21,6.776263578034403e-21,0.0,0.0,2.710505431213761e-20,0.0,0.0,1.3552527156068805e-20,6.776263578034403e-21,4.799402484331751e-22,1.3552527156068805e-20,0.0,3.3881317890172014e-21,2.710505431213761e-20,0.0
8,4.1934985004949726e-07,1.3597258094204104e-07,3.483790408896709e-08,1.3597283130881531e-07,1.705596981984285e-07,4.1935006233459714e-07,3.478588653681532e-07,4.193498884933691e-07,3.478589046878205e-07,1.3597267244882113e-07,1.372610817310392e-08,1.3597281930518827e-07,1.3726126310050488e-08,3.4837899274464286e-08,3.4837896689047284e-08,4.1935009462362544e-07,1.705597776315576e-07,3.4785891718892046e-07,1.7055930041985778e-07,3.4837864030573205e-08,1.7055974522765132e-07,1.3597262363932618e-07,1.3726024258216231e-08,1.7055931739819058e-07,3.48379134718646e-08,3.478588798611632e-07,1.3726086963246302e-08,3.4785887991173875e-07,4.101760098122542e-07,1.3726130524566632e-08,4.193500962745927e-07,8.757401505191116e-08,1.585013393415312e-07,7.856329928411098e-09,8.757401946520463e-08,1.0490279877979571e-07,2.401073009950557e-09,1.0955466549037463e-08,1.585014575158059e-07,4.687990225934507e-08,1.0955095134815122e-08,7.856281615658322e-09,5.408916684859992e-08,2.3516806785920648e-08,4.973118010827007e-08,1.2556470301686596e-08,1.0490278269115437e-07,2.4010668890895077e-09,5.408933464745995e-08,4.6879824895516005e-08,1.4237039867634547e-07,1.591547497787004e-08,7.73823696950505e-08,1.0906402340199524e-07,7.738227162175477e-08,1.2556465862777757e-08,1.591524230094854e-08,8.689459181943821e-08,1.4237042849828972e-07,1.617630483925734e-08,2.351679430450894e-08,4.623279445615361e-07,1.0790981599770993e-07,1.6176320740420055e-08,4.2986571473503195e-08,8.689466974200873e-08,4.6561533518800365e-08,0.0,0.0,0.0,8.271806125530277e-25,5.790264287871194e-24,1.3234889800848443e-23,0.0,2.6469779601696886e-23,0.0,6.617444900424222e-24,8.271806125530277e-25,1.6543612251060553e-24,2.6469779601696886e-23,0.0,0.0,0.0,4.1359030627651384e-25,3.308722450212111e-24,2.0679515313825692e-25,0.0,0.0,2.6469779601696886e-23,0.0,1.6543612251060553e-24,8.271806125530277e-25,8.224940515448679e-25,1.6543612251060553e-24,0.0,0.0,1.3234889800848443e-23,1.3234889800848443e-23,0.0,0.0,0.0,2.6469779601696886e-23,3.308722450212111e-24,0.0,0.0,0.0,1.9852334701272664e-23,3.308722450212111e-24,3.308722450212111e-24,6.617444900424222e-24,0.0,0.0,0.0,0.0,0.0,3.308722450212111e-24,0.0,0.0,8.271806125530277e-25,6.617444900424222e-24,1.3234889800848443e-23,2.6469779601696886e-23,2.6469779601696886e-23,2.6469779601696886e-23,6.617444900424222e-24,6.617444900424222e-24,0.0,1.3234889800848443e-23,8.224935338548988e-25,6.617444900424222e-24,0.0,2.6469779601696886e-23,2.6469779601696886e-23,2.6469779601696886e-23
9,3.194878577051304e-08,1.2470015497430235e-09,3.826085154078067e-09,1.2469961267978336e-09,1.9485816739892148e-08,3.1948786101345714e-08,3.5179345200482714e-08,3.194878907860515e-08,3.5179343630922854e-08,1.2469979129602597e-09,1.1061343449199656e-08,1.2469950439545712e-09,1.1061341272568122e-08,3.8260905568802755e-09,3.826086587707512e-09,3.194879149291563e-08,1.9485812763332695e-08,3.5179337190674374e-08,1.948580228637428e-08,3.826086998314776e-09,1.9485817475528973e-08,1.2469984660108726e-09,1.1061350473375362e-08,1.94858025832532e-08,3.826087349558366e-09,3.517933878624624e-08,1.106135069934562e-08,3.51793387625087e-08,1.1637753654766717e-08,1.1061344021237436e-08,3.1948791201247815e-08,2.749551942353524e-08,3.058908583883364e-08,2.4568292171425157e-09,2.7495519853178405e-08,3.3786208261844555e-08,7.540878807970827e-10,1.1438813075492655e-09,3.058908558394542e-08,1.4109346303557557e-08,1.1438715363991477e-09,2.456850601683034e-09,1.4054558146904157e-08,7.2091197151933685e-09,2.026098526602711e-08,9.636040709156283e-10,3.378620870538361e-08,7.540947252648826e-10,1.4054556557708758e-08,1.4109343146184017e-08,1.4954475710664122e-08,5.002136518134723e-09,7.439868188384895e-08,1.3988380082130867e-08,7.439868121931942e-08,9.636079204695203e-10,5.002118471376407e-09,9.285983092179673e-09,1.4954478426379898e-08,8.889720599003814e-09,7.209113920668738e-09,1.9820595568858343e-08,1.3052669926450409e-08,8.889721948281524e-09,7.825934642930956e-09,9.285988849548328e-09,2.366962069391428e-08,0.0,0.0,0.0,6.203854594147708e-25,5.635167923017501e-24,1.6543612251060553e-24,0.0,0.0,3.308722450212111e-24,1.550963648536927e-25,0.0,0.0,0.0,2.0679515313825692e-25,8.271806125530277e-25,5.169878828456423e-26,1.0339757656912846e-25,1.2407709188295415e-24,8.271806125530277e-25,8.271806125530277e-25,8.271806125530277e-25,1.3234889800848443e-23,0.0,8.271806125530277e-25,1.0339757656912846e-25,4.472393207223677e-26,8.271806125530277e-25,1.6543612251060553e-24,0.0,8.271806125530277e-25,8.271806125530277e-25,8.271806125530277e-25,8.271806125530277e-25,2.481541837659083e-24,1.6543612251060553e-24,0.0,0.0,0.0,1.6543612251060553e-24,0.0,1.6543612251060553e-24,0.0,0.0,1.6543612251060553e-24,3.308722450212111e-24,1.6543612251060553e-24,1.6543612251060553e-24,8.271806125530277e-25,0.0,0.0,2.6469779601696886e-23,0.0,0.0,0.0,3.308722450212111e-24,1.6543612251060553e-24,0.0,0.0,8.271806125530277e-25,0.0,6.617444900424222e-24,4.4724139302298785e-26,1.6543612251060553e-24,3.308722450212111e-24,8.271806125530277e-25,0.0,0.0
