,Y1Z2,Y2Z1,Y4Z0,Y0Z4,Y0Z5,Y5Z0,Y3Z5,Y5Z3,Y4Z5,Y5Z4,Y2Z5,Y5Z2,Y2Z0,Y0Z2,Y3Z4,Y4Z3,Y1Z0,Y0Z1,Y3Z1,Y1Z3,Y1Z4,Y4Z1,Y3Z2,Y2Z3,standard_x,Y1Z5,Y5Z1,X2X4,X1X5,X2X5,X0X2,X0X5,X0X1,X0X3,X4X5,X1X4,Y2Y4,X2X3,Y1Y5,Y0Y3,Y4Z2,Y2Z4,Y0Y5,X5,X3X4,Y4Y5,X0,X1X3,X3X5,X0X4,X2,Y0Y2,Y0Y1,X4,Y2Y3,Y2Y5,Y0Y4,Y3Y4,X1,X1X2,Y1Y4,X3,Y3Y5,Y3Z0,Y0Z3,Y1Y3,Y1Y2,X4Y2,standard_y,X3Y2,Y4,X2Y0,Y0,X5Y2,X3Y4,X3Y0,X2Y5,X2Y4,X1Y5,X1Y2,X0Y1,X3Y1,X1Y0,Y5,X5Y1,X5Y0,X4Y5,X4Y3,X2Y1,X1Y4,X0Y3,X4Y1,X0Y4,X0Y5,X4Z1,X1Y3,X4Z5,X4Z0,X2Z0,X5Z0,X0Z5,X5Z2,X3Z5,X3Z1,X2Z5,X1Z0,X5Z3,X4Z3,X3Z0,X0Z4,X0Z3,X0Z2,X2Z4,X3Z4,X3Z2,X2Z3,X1Z5,X1Z4,X1Z3,X4Z2,Y3,Y2,Y1,X5Z4,X5Z1,X5Y4,X5Y3,X4Y0,X3Y5,X2Z1,X2Y3,X1Z2,X0Z1,X0Y2
0,0.9989374242889366,0.9988349128733023,0.982699348112714,0.9826385314866878,0.8219512528777002,0.8219179698729344,0.8155050727020365,0.8153221533748636,0.7605199378011143,0.7604420767382691,0.6915740811656961,0.6915219924598328,0.6198767018505802,0.6198551130450773,0.3656249016528219,0.36558031774766353,0.3236977364313121,0.3236532445104761,0.2633163452933629,0.26330413302581357,0.19945308902797282,0.1994380175188761,0.19377677077037442,0.19374789825697813,0.10270455167377601,0.05472801532188592,0.05471827713302377,0.03615857526210278,0.03609418691868284,0.03342793293230259,0.03261001604461153,0.031800188635083895,0.03136177149767416,0.030363956324526792,0.02962209388958452,0.028537827676344774,0.02810691025017685,0.027294685859108346,0.02646762342625985,0.02470122994573238,0.024179489595081458,0.024178835231812947,0.024017760748111253,0.0240096556645933,0.023569003955806814,0.02267419646415004,0.021311032576876363,0.019819769453548595,0.01976584236888458,0.019178134761221773,0.01898988387991029,0.018346774192590024,0.017250577828865174,0.017186215760752212,0.01682362564964547,0.014814042627732046,0.014159847451692381,0.013716457969172624,0.012149620864902448,0.011179861650092496,0.009603850991625775,0.009058142926741387,0.00867069687511822,0.008478847349431287,0.008477288750154327,0.006278019502877298,0.005888777361959218,2.220446049250313e-16,1.6653345369377348e-16,1.1102230246251565e-16,8.326672684688674e-17,8.326672684688674e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,4.5102810375396984e-17,4.163336342344337e-17,3.8163916471489756e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,1.3877787807814457e-17,1.3877787807814457e-17,6.938893903907228e-18,3.469446951953614e-18,3.469446951953614e-18,3.0357660829594124e-18,2.6020852139652106e-18,2.6020852139652106e-18,1.734723475976807e-18,1.3010426069826053e-18,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,2.439454888092385e-19,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,1.0842021724855044e-19,1.0842021724855044e-19,1.0842021724855044e-19,8.131516293641283e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0030645283133468254,0.003077322305842728,0.9826575533488999,0.9826496741633448,0.8219537821730025,0.8218612567443322,0.815505502458737,0.8152656412494064,0.7604792103821645,0.7603875073932527,0.002132689639998417,0.6367467321861305,0.0019158922468181117,0.2961742650937587,0.36561969266751915,0.36555623323280473,0.0010006868118045062,0.2961685961067563,0.06954168370605962,0.0008142316734443755,0.0006169371277027449,0.1752520471255827,0.06953891040039678,0.0006040221155703812,0.07768486686198774,0.00016933492199782747,0.6367413690116945,0.0016344101212151766,0.0015326216162280912,0.0015516617730413952,0.0014741039912852874,0.03077785443673129,0.0016297603586470123,0.02878297917883094,0.032573832041660325,0.0014668483130576807,0.0010341584085087558,0.0016436093024196213,0.0017363494667919496,0.022924857375051733,0.17524997445014576,7.98616230708183e-05,0.021650555847140575,0.026374341952226876,0.02535111604764316,0.022674240581099903,0.0197116437664471,0.0015191193027267469,0.020389470977400445,0.017141265979957722,0.0016481794043213852,0.0011161637271125896,0.0015124084849578788,0.019304051581782652,0.0007987437476741264,0.0009302592137215009,0.013058300713384586,0.01443144351794791,0.0015703398606996114,0.006092782239013016,0.0008673646529332184,0.009076310296510112,0.00566959012063643,0.008478841526782693,0.00847730188211621,0.0007427751894091819,0.0060947463459428385,4.336808689942018e-19,4.889751797909625e-17,0.0,2.7755575615628914e-17,0.0,1.1102230246251565e-16,2.168404344971009e-19,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,3.3881317890172014e-20,5.421010862427522e-20,3.3881317890172014e-20,1.1102230246251565e-16,1.6263032587282567e-19,5.551115123125783e-17,0.0,6.938893903907228e-18,2.7755575615628914e-17,1.0842021724855044e-19,6.938893903907228e-18,5.421010862427522e-20,2.7755575615628914e-17,1.1102230246251565e-16,1.734723475976807e-18,4.743384504624082e-20,0.0,8.673617379884035e-19,0.0,0.0,2.168404344971009e-18,3.469446951953614e-18,5.421010862427522e-19,0.0,1.0842021724855044e-19,0.0,0.0,4.336808689942018e-19,8.673617379884035e-19,1.3010426069826053e-18,3.049318610115481e-20,0.0,0.0,5.421010862427522e-20,0.0,5.421010862427522e-20,3.3881317890172014e-21,4.0657581468206416e-20,3.3881317890172014e-20,0.0,2.0816681711721685e-17,4.336808689942018e-19,1.0842021724855044e-19,8.673617379884035e-19,0.0,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,1.1102230246251565e-16,0.0,1.6263032587282567e-19,2.710505431213761e-20,1.734723475976807e-18,2.168404344971009e-19
2,0.00012798713512235168,0.00015153557867825641,0.006670098878726603,0.006664834938297268,0.005581632241401582,0.06147898220875217,0.8155084312692304,0.8154614693831881,0.0051702768790224864,0.06144151933618913,0.00010738280097052024,0.6368997797102514,0.0001007698110173252,0.0019988351680152315,0.3571455463863649,0.002489822721265825,2.8811338078768484e-05,0.001999313936104574,0.06953341257116954,4.615329831323654e-05,2.9255283091522748e-05,0.0011996664165542547,0.06953277508540304,4.0940354726375536e-05,0.020788759122002638,9.777051854777076e-06,0.6368972864745477,0.00029430640747639717,0.0021803346667854037,0.0023710276570658084,0.00011633773154560118,0.0017557569908722972,0.0002947449293521332,0.0020080658573199033,0.002274719624536436,0.00011670841074704161,0.0007446095312288848,0.0024713774666927715,0.0018646109858466379,0.0017395829434346181,0.0012004174296624298,0.0001014952408044775,0.0019458029077798868,0.012219734277927326,0.0020826262139068876,0.0020132575854358943,0.0018894671171458225,0.002079926052446705,0.006012803476774967,0.0034971705641064516,0.002437872708257114,0.0007443308908889773,0.000740589217212181,0.0023054861809214677,0.0008648067836312237,0.0006531062626680365,0.0035084769346284666,0.0013107999693960652,0.0021159422835215413,0.006764388721347268,0.0007472423135029899,0.008927886537786676,0.0021687791082363145,0.35713519774812613,6.668793749246901e-05,0.0007339885440894526,0.006764442251124335,1.6940658945086007e-21,8.374530046208542e-17,1.3552527156068805e-20,2.168404344971009e-19,0.0,2.168404344971009e-19,1.3552527156068805e-20,2.168404344971009e-19,0.0,3.3881317890172014e-21,0.0,0.0,0.0,1.0058516248644817e-21,0.0,6.88214269644119e-22,5.551115123125783e-17,5.082197683525802e-21,4.336808689942018e-19,0.0,1.0842021724855044e-19,4.163336342344337e-17,4.235164736271502e-22,3.7947076036992655e-19,1.6940658945086007e-21,5.551115123125783e-17,4.336808689942018e-19,2.168404344971009e-19,1.6940658945086007e-21,5.421010862427522e-20,1.6263032587282567e-19,4.336808689942018e-19,4.336808689942018e-19,1.3552527156068805e-20,0.0,4.336808689942018e-19,0.0,1.0842021724855044e-19,3.2526065174565133e-19,0.0,5.421010862427522e-20,0.0,1.0842021724855044e-19,1.3552527156068805e-20,2.168404344971009e-19,2.168404344971009e-19,8.673617379884035e-19,8.673617379884035e-19,5.421010862427522e-20,5.082197683525802e-21,1.0842021724855044e-19,2.710505431213761e-20,0.0,2.7755575615628914e-17,4.0657581468206416e-20,4.235164736271502e-21,4.336808689942018e-19,0.0,0.0,2.7755575615628914e-17,2.7755575615628914e-17,0.0,4.336808689942018e-19,0.0,2.710505431213761e-20,0.0,1.6940658945086007e-21
3,9.552517494081506e-06,3.2897647403168257e-07,0.0012424535723536538,0.0012488813997615865,0.001036533735045569,4.257279617881006e-05,0.0002806627223587441,0.00028258388539766023,0.0005054075579481139,4.2584104711653266e-05,2.838978391831568e-06,0.0002118249372158789,4.862716909304406e-06,0.00037801587024157703,0.0001051674696334848,0.0005056269735394519,3.2970676230466403e-06,0.0003779570236564799,1.8589103689020363e-05,2.0411653910814646e-06,3.2389169649850398e-06,0.00022135861630087286,1.8492914814263098e-05,3.5367200480506977e-06,0.0035799751754233763,1.4430203330877716e-06,0.00021173628715282584,0.00010864068581928433,0.00016601350442549336,4.343641206784182e-05,4.656986804088883e-05,0.00010506562464326857,0.00010866377886324285,0.000165353464204304,0.00016576451180137948,4.663103790987358e-05,0.0002609881387637779,0.00016606964072124524,0.00031519927517955823,0.00025141845872422635,0.00022126693284778612,4.8134041868273565e-06,0.0002552321861600623,0.002535118527334545,0.000104674141857775,0.0002536696434171167,0.000607096583763787,4.342663376517267e-05,0.008700254060168194,0.004881831936054551,0.0008037194113018276,0.0002611298501069175,0.00026137604660462924,0.0004621011905285515,0.00031503554121894777,0.00031509916395313194,0.004882274344264798,0.00025180032450571716,0.0006775573601225614,0.010097403298762138,0.0002609282877256545,0.003595331193805559,0.008700130853737113,0.00010510508593143649,0.001037228349367164,0.00031512732959070847,0.010097398986781997,1.2705494208814505e-21,1.0831433813014366e-19,0.0,5.421010862427522e-20,8.470329472543003e-22,5.421010862427522e-20,0.0,4.235164736271502e-22,0.0,8.470329472543003e-22,8.470329472543003e-22,7.940933880509066e-23,2.7755575615628914e-17,6.941854796909862e-23,6.352747104407253e-22,5.804481454649449e-23,0.0,2.6469779601696886e-22,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,4.235164736271502e-22,5.551115123125783e-17,8.470329472543003e-22,2.710505431213761e-20,3.5734202462290796e-22,1.3552527156068805e-20,1.3552527156068805e-20,0.0,0.0,1.3552527156068805e-20,0.0,2.168404344971009e-19,4.336808689942018e-19,0.0,5.421010862427522e-20,1.0842021724855044e-19,2.710505431213761e-20,2.168404344971009e-19,1.3552527156068805e-20,1.3552527156068805e-20,0.0,0.0,3.2526065174565133e-19,2.168404344971009e-19,2.710505431213761e-20,6.776263578034403e-21,5.421010862427522e-20,6.776263578034403e-21,0.0,0.0,0.0,1.0587911840678754e-22,0.0,0.0,2.117582368135751e-22,5.551115123125783e-17,0.0,0.0,1.0842021724855044e-19,0.0,2.710505431213761e-20,0.0,0.0
4,0.02224352922511282,0.014415837819517083,0.00968696251582496,0.007406920264360432,0.008095181208939674,0.004068306226583185,0.005492798741615809,0.006419673466073618,0.007841947279895239,0.00405268513061418,0.007045633454214143,0.006455287834447082,4.3171066571201944e-05,0.0004914057582874832,0.005773656139158494,0.007844215666660999,0.009823314643927295,0.0005629377187569705,0.0016342914642376311,0.014665542594438592,0.00983568975265699,0.0098541170463744,0.0017222177434764415,0.0070781538243706345,0.0027088792053264537,0.014689475783144714,0.006574887898932876,4.262982042908811e-05,0.007790158962779958,0.0007484199876221702,0.005752759315143005,0.001462963655847976,0.0011378877342465492,0.0027942499545165252,0.002282483926240422,0.0027098430693354076,0.0006964021274674609,0.007328519989981767,0.0070194725622068545,0.0012876126811839387,0.009839814476356783,0.00010234236335126667,0.0011618162032263086,0.0036939051464379502,0.0034505329117184274,0.0011402405752521964,0.0053584561516189224,0.0015852223205785698,0.10124717599392073,0.029085291766721866,0.006901620733971473,0.0037238506147433395,0.002603341386540425,0.004666376376398456,0.007630936276412337,0.0031725632142644107,0.02906636248551232,0.0031309527283331323,0.002927656615313289,1.676137137516087e-06,0.003547262083319031,0.00035191594240521025,0.1012604352275501,0.005774528507039073,0.008113265819549416,0.0010628188942108613,0.00013453129139616446,0.0,1.3552527156068805e-18,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,5.963111948670274e-19,0.0,5.421010862427522e-20,1.0842021724855044e-19,4.336808689942018e-19,1.734723475976807e-18,1.6263032587282567e-19,6.938893903907228e-18,3.3222882122579804e-20,2.168404344971009e-19,3.978738746380063e-20,0.0,8.131516293641283e-20,2.710505431213761e-20,5.421010862427522e-20,1.0842021724855044e-19,1.3877787807814457e-17,2.168404344971009e-19,0.0,3.2526065174565133e-19,1.734723475976807e-18,1.0842021724855044e-19,0.0,2.710505431213761e-20,2.168404344971009e-19,0.0,1.734723475976807e-18,2.168404344971009e-19,0.0,0.0,2.168404344971009e-19,0.0,8.673617379884035e-19,3.2526065174565133e-19,0.0,0.0,4.336808689942018e-19,0.0,4.336808689942018e-19,0.0,0.0,2.168404344971009e-19,0.0,0.0,0.0,1.0842021724855044e-19,0.0,0.0,2.168404344971009e-19,8.673617379884035e-19,0.0,0.0,2.168404344971009e-19,4.336808689942018e-19,0.0,0.0,1.3877787807814457e-17,1.734723475976807e-18,0.0,2.168404344971009e-19,8.673617379884035e-19,4.336808689942018e-19
5,0.0006918148907520126,0.0002700680831776098,0.0011804641111063344,0.0014521517169400662,0.0013840527927964394,4.776782566259151e-05,0.00046926375654321657,0.0013138702802621342,0.0008891454845564726,4.715775053311291e-05,0.0002613601901857577,0.001300106662345041,0.0002874870532716201,0.0013407660768911841,0.000934832242250931,0.0008902962919701314,0.0006075288922010402,0.0013408834225426929,0.0003742283305463254,0.0006644512683881693,0.0006077750117721801,0.0008900690882882556,0.00037425096501783617,0.00026191577229880546,8.764738282328278e-05,0.0006648817993549886,0.0013001965008082369,0.00042881936796793183,0.00015116638411764508,0.0001978482971232465,0.00033991256478793923,0.0004491680307212066,0.00033355789570418915,0.0006851485114475806,0.00011209243194592043,0.00028325205855910093,0.0004538348690863392,5.293980521137375e-05,0.000143247869618425,0.000274810730379386,0.0008899941345628486,0.00028760576308319843,0.0006198255488145991,0.002398432465875354,0.00023723550859724456,0.0003064976432726347,8.629309622715268e-05,0.00011292190185979745,2.0119487817828532e-05,0.04475813070888156,0.00021073457262372482,0.0003759943103338238,2.9986965435086226e-06,0.0014312483534158601,6.60994528367159e-05,0.0002027017491537469,0.044758538941289026,0.0003217032154748282,0.001043016335673053,0.011419738323160244,3.487524235785149e-05,0.0002852125092411541,1.9568319118016056e-05,0.0009341978377191486,0.0013836843433079195,0.00014123819167130471,0.011419900981826273,0.0,2.168404344971009e-19,0.0,0.0,0.0,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,6.776263578034403e-21,8.673617379884035e-19,5.7021049291489406e-21,0.0,4.852590440056981e-21,1.0842021724855044e-19,1.3552527156068805e-20,2.710505431213761e-20,1.0842021724855044e-19,1.0842021724855044e-19,1.3010426069826053e-18,6.776263578034403e-21,2.710505431213761e-20,6.776263578034403e-21,1.734723475976807e-18,5.421010862427522e-20,0.0,6.776263578034403e-21,0.0,0.0,1.3552527156068805e-20,0.0,6.776263578034403e-21,2.168404344971009e-19,0.0,2.710505431213761e-20,1.3552527156068805e-20,1.6263032587282567e-19,2.168404344971009e-19,0.0,0.0,0.0,0.0,1.3552527156068805e-20,0.0,0.0,0.0,2.710505431213761e-20,0.0,5.421010862427522e-20,6.776263578034403e-20,1.0842021724855044e-19,1.0842021724855044e-19,2.710505431213761e-20,8.131516293641283e-20,5.421010862427522e-20,0.0,5.421010862427522e-20,0.0,0.0,0.0,1.3552527156068805e-20,1.3552527156068805e-20,6.776263578034403e-20,1.3552527156068805e-20,1.3552527156068805e-20
6,0.003170641913223823,0.0017150523866552444,0.0001532093717940914,0.00017961723770458195,0.00042092652397367967,0.0011596128663257615,3.256203974808319e-05,0.0011318828853761056,0.0002908858292478612,0.0011671881383737155,0.001836016878502301,0.0011136443769999952,0.0013762707538892622,0.00028555254584131264,0.0006493704677363614,0.00029294919634834766,0.0024826499657040198,0.0002861930320870397,4.447153674849797e-05,0.003207448412139973,0.0024814425394072267,0.00027571489340993597,4.34721799309015e-05,0.0018343009343465137,0.00022666685730805412,0.0032059876507327494,0.0011112595979889885,0.0012646896232846349,0.0003416829973611258,0.0001674798725568034,0.00013480956585699207,0.0023099804554486854,0.00020067617015125466,2.516246282950499e-05,0.001120814557873153,4.443284672790719e-05,0.001433390781514827,0.00026783359783063594,0.00033526432437938527,4.699899652140035e-05,0.0002767707410473668,0.0013782353876047604,0.0020308373102040393,0.0013924481184889093,0.0006189002530745378,0.0002470476350526685,0.0019853429489760377,0.00020304725209994816,0.00017379395139928747,1.9446001391749566e-05,5.290853588912733e-05,0.0007107744599730048,0.0001861222313415166,0.002813714758286026,0.0002561605248307405,0.0001627855140176738,2.2561290159193537e-05,0.0006737055101024551,0.002782251538222224,0.0074359279233205,2.458089738784496e-05,0.0007981163719698572,0.0001743422087296867,0.000647258301385456,0.0004209031363146266,0.00017527180262691313,0.0074400985693390525,5.421010862427522e-20,1.3552527156068805e-19,2.710505431213761e-20,0.0,6.776263578034403e-21,5.421010862427522e-20,1.3552527156068805e-20,2.168404344971009e-19,0.0,2.710505431213761e-20,5.421010862427522e-20,5.421010862427522e-20,3.469446951953614e-18,3.409162856091362e-20,8.131516293641283e-20,1.3547770867546626e-20,0.0,5.421010862427522e-20,2.710505431213761e-20,0.0,2.168404344971009e-19,1.734723475976807e-18,1.0842021724855044e-19,1.3552527156068805e-20,8.131516293641283e-20,1.734723475976807e-18,4.0657581468206416e-20,2.168404344971009e-19,0.0,2.168404344971009e-19,2.168404344971009e-19,2.710505431213761e-20,0.0,0.0,0.0,5.421010862427522e-20,0.0,0.0,2.168404344971009e-19,0.0,0.0,2.710505431213761e-20,0.0,2.168404344971009e-19,2.168404344971009e-19,0.0,8.131516293641283e-20,0.0,2.710505431213761e-20,2.168404344971009e-19,0.0,1.0842021724855044e-19,0.0,8.131516293641283e-20,0.0,1.0842021724855044e-19,1.0842021724855044e-19,0.0,2.710505431213761e-20,0.0,3.469446951953614e-18,0.0,4.0657581468206416e-20,0.0,1.0842021724855044e-19,0.0,0.0
7,3.875913406973307e-06,1.5582966467510009e-06,1.6288630444230048e-06,7.74496349369654e-07,7.73372731789106e-07,1.7122883773373707e-06,2.532731630023982e-06,1.7122593706520594e-06,1.628309949108091e-06,1.7122893891004844e-06,1.557927404797606e-06,1.7122173333825264e-06,1.5586042914473649e-06,7.733973186811931e-07,2.530756425378068e-06,1.6283074425673577e-06,3.88037993567585e-06,7.733879746813826e-07,2.5326796346206616e-06,3.875999106123533e-06,3.8803810717040315e-06,1.6283607046586949e-06,2.5326784632568617e-06,1.5579283243802564e-06,4.9386963518053765e-06,3.8760054977723574e-06,1.7122163164031229e-06,3.214859079022052e-06,1.684471373544903e-06,3.2935645478503922e-06,1.154955141863986e-06,1.2960769982558065e-07,2.799288115403581e-07,4.683004734367209e-08,3.226945180299505e-07,3.1349908760420567e-07,3.214058591272853e-06,1.8998004138954389e-06,1.6844486829821395e-06,4.7060070688091e-08,1.6283617884398678e-06,1.5586092218919205e-06,1.2982528515336462e-07,4.063805264002426e-07,2.9535204210949177e-07,3.2274064812535755e-07,4.1258380670863475e-07,1.3334737319491606e-07,1.1319763698972257e-05,1.1367186963068223e-06,1.6237033730436845e-06,1.1526172805826848e-06,2.801659232343058e-07,1.8032666311772325e-06,1.8998964489552925e-06,3.2936089523528057e-06,1.1367198756294252e-06,2.953700155142285e-07,4.181382368860681e-06,1.5626586585859634e-05,3.1370513326386177e-07,9.306739607698512e-07,1.1319762533413387e-05,2.5307570477692517e-06,7.733736933772618e-07,1.33293222451738e-07,1.5626579410803112e-05,4.235164736271502e-22,5.293955920339377e-23,2.117582368135751e-22,0.0,0.0,5.293955920339377e-23,0.0,5.293955920339377e-23,2.6469779601696886e-23,1.0587911840678754e-22,0.0,1.6543612251060553e-24,4.235164736271502e-22,3.8726754971544784e-24,0.0,3.8855607523359164e-24,2.117582368135751e-22,8.271806125530277e-25,2.6469779601696886e-23,6.617444900424222e-24,5.293955920339377e-23,1.2705494208814505e-21,5.293955920339377e-23,5.293955920339377e-23,2.117582368135751e-22,0.0,0.0,0.0,1.3234889800848443e-23,1.0587911840678754e-22,0.0,1.0587911840678754e-22,0.0,2.6469779601696886e-23,5.293955920339377e-23,0.0,0.0,1.0587911840678754e-22,4.235164736271502e-22,0.0,3.1763735522036263e-22,0.0,0.0,0.0,0.0,2.117582368135751e-22,0.0,1.0587911840678754e-22,1.0587911840678754e-22,4.235164736271502e-22,4.235164736271502e-22,2.117582368135751e-22,1.0587911840678754e-22,2.117582368135751e-22,0.0,0.0,2.6469779601696886e-23,0.0,1.3234889800848443e-23,0.0,3.3881317890172014e-21,8.470329472543003e-22,1.0587911840678754e-22,1.0587911840678754e-22,2.117582368135751e-22,2.6469779601696886e-23,0.0
8,5.706380918554333e-08,1.984133528927381e-08,4.102700211232696e-08,1.9934922435085185e-08,1.993494182077571e-08,2.51751653891321e-08,3.6203048867787305e-08,2.5175168047901135e-08,4.102699298221536e-08,2.5175161883857983e-08,1.9841332552435102e-08,2.517517683791213e-08,1.9841333811097934e-08,1.9934970030904318e-08,3.620317105532174e-08,4.102698997372478e-08,5.706376536897364e-08,1.9934970459795113e-08,3.620305676868461e-08,5.7063805639145566e-08,5.7063765276073695e-08,4.102696946006204e-08,3.620305683691523e-08,1.984133231052043e-08,6.310093212896866e-08,5.706380514010189e-08,2.5175176556725225e-08,1.025808501763538e-08,5.193136093363344e-09,9.977904174422784e-09,3.533356584005759e-09,9.5556132304512e-09,8.892652835633165e-10,4.279512445931655e-09,2.7674055445704218e-08,1.0269358883957647e-09,1.0258084600199786e-08,5.769546174678931e-09,5.193136397185089e-09,4.279463586974991e-09,4.1026969506942225e-08,1.9841333902781125e-08,9.5555901794145e-09,1.4141474021703162e-08,2.685219221570005e-08,2.7674061820986674e-08,4.395546895314653e-08,3.9357117512124666e-10,8.578701459634603e-08,5.0006792708787064e-08,1.0949028813423642e-09,3.5333671247547096e-09,8.892557726523665e-10,3.6022080399941756e-08,5.769546769441006e-09,9.977904779706905e-09,5.000680501602123e-08,2.6852166127471875e-08,6.798996852315392e-08,8.241134227549509e-08,1.0269341532581782e-09,1.8280729062065055e-08,8.57870153279056e-08,3.620317130171506e-08,1.993494312759544e-08,3.935725215440621e-10,8.241134219976185e-08,8.271806125530277e-25,4.963083675318166e-24,4.1359030627651384e-25,0.0,5.169878828456423e-26,0.0,4.1359030627651384e-25,3.308722450212111e-24,0.0,4.1359030627651384e-25,0.0,3.2311742677852644e-27,0.0,4.8025262575292216e-26,5.169878828456423e-26,4.802523407152904e-26,1.6543612251060553e-24,1.6155871338926322e-27,3.308722450212111e-24,0.0,0.0,3.308722450212111e-24,1.0339757656912846e-25,3.308722450212111e-24,1.0339757656912846e-25,0.0,3.308722450212111e-24,0.0,2.5849394142282115e-26,3.308722450212111e-24,0.0,0.0,0.0,0.0,0.0,0.0,3.308722450212111e-24,1.0339757656912846e-25,3.308722450212111e-24,0.0,3.308722450212111e-24,3.308722450212111e-24,6.617444900424222e-24,3.308722450212111e-24,0.0,1.0339757656912846e-25,0.0,0.0,2.0679515313825692e-25,3.308722450212111e-24,1.3234889800848443e-23,3.308722450212111e-24,0.0,0.0,0.0,3.308722450212111e-24,0.0,0.0,0.0,6.617444900424222e-24,0.0,6.617444900424222e-24,0.0,2.0679515313825692e-25,0.0,6.617444900424222e-24,0.0
9,6.639758259791979e-08,2.394218981855603e-08,5.1270857245175963e-08,3.3700305772902766e-08,3.370026308400154e-08,6.254410483332049e-08,9.527295452217482e-09,6.254411749298004e-08,5.127084546691938e-08,6.254410180332444e-08,2.3942185345564574e-08,6.254411846107819e-08,2.394220029174041e-08,3.370029355199677e-08,9.527319395130903e-09,5.1270845963165575e-08,6.639752992751881e-08,3.37002931278285e-08,9.527279898018166e-09,6.639757878402084e-08,6.639753007492332e-08,5.127086515276699e-08,9.527279939507175e-09,2.3942185381022974e-08,6.984431300212381e-08,6.639757866055125e-08,6.254411865166816e-08,9.476572610595838e-09,4.665870823414499e-09,8.85992842412218e-09,3.1679277716296877e-09,7.456040335164075e-09,8.303523157818883e-10,4.017151979161349e-09,2.4889838438926833e-08,9.901402236657388e-10,9.476571879754212e-09,5.0945311623243514e-09,4.665870424932192e-09,4.0171105452455695e-09,5.127086515761404e-08,2.3942200623502224e-08,7.456024742175572e-09,2.9169731472259144e-09,2.5276629066009105e-08,2.488984781709764e-08,4.925946830312638e-09,3.4475949040682217e-10,4.0211569572982e-08,4.149681321707001e-08,9.996418865989164e-09,3.1679394472314786e-09,8.303541292453684e-10,4.408005469894092e-08,5.0945324241679925e-09,8.859929207114318e-09,4.1496814122957034e-08,2.5276607109722334e-08,3.1966409886435e-08,4.567086819547216e-08,9.901399531312794e-10,1.785293599650338e-09,4.021156935252214e-08,9.527317361405081e-09,3.3700261997414275e-08,3.447583649693832e-10,4.567086818353627e-08,0.0,4.1359030627651384e-24,2.0679515313825692e-25,0.0,0.0,3.308722450212111e-24,4.1359030627651384e-25,6.617444900424222e-24,0.0,4.1359030627651384e-25,0.0,0.0,1.0339757656912846e-25,2.19731935804985e-26,2.5849394142282115e-26,2.1973184336034766e-26,0.0,6.462348535570529e-27,3.308722450212111e-24,0.0,3.308722450212111e-24,2.0679515313825692e-25,1.0339757656912846e-25,1.6543612251060553e-24,1.0339757656912846e-25,0.0,0.0,0.0,2.5849394142282115e-26,0.0,0.0,2.481541837659083e-24,0.0,0.0,0.0,1.0339757656912846e-25,1.0339757656912846e-25,8.271806125530277e-25,1.6543612251060553e-24,2.0679515313825692e-25,0.0,1.0339757656912846e-25,0.0,0.0,0.0,0.0,0.0,0.0,8.271806125530277e-25,1.6543612251060553e-24,1.6543612251060553e-24,3.308722450212111e-24,6.617444900424222e-24,8.271806125530277e-25,1.6543612251060553e-24,3.308722450212111e-24,2.0679515313825692e-25,0.0,4.1359030627651384e-25,6.617444900424222e-24,0.0,0.0,2.481541837659083e-24,2.0679515313825692e-25,3.308722450212111e-24,0.0,0.0
