,Y2Z3,Y3Z2,Y0Z4,Y4Z0,Y5Z1,Y1Z5,Y3Z4,Y4Z3,Y2Z4,Y4Z2,Y0Z3,Y3Z0,Y1Z0,Y0Z1,Y5Z4,Y4Z5,Y1Z2,Y2Z1,Y5Z2,Y2Z5,Y1Z3,Y3Z1,Y1Z4,Y4Z1,Y0Z2,Y2Z0,standard_x,Y5Z3,Y3Z5,Y5Z0,Y0Z5,X1X4,X0X2,X1X3,X3X5,X3X4,X4X5,X2X4,Y0Y2,Y1Y4,X1X2,X0X3,Y3Y4,X0X5,X2X5,Y2Y4,X4,X0X1,X0X4,Y0Y3,X2X3,Y3Y5,Y1Y3,Y0Y5,X3,Y1Y2,Y2Y3,X2,Y0Y4,Y2Y5,X0,X1,Y4Y5,Y0Y1,X5,X1X5,Y1Y5,X3Y4,X3Y2,X2Y1,Y3,X2Y4,X1Y4,Y1,X5Y4,X4Y5,X4Y3,X3Y5,X3Y1,X2Y0,X0Y5,X1Y0,standard_y,X5Y2,X5Y1,X4Y2,X4Y1,X2Y3,X1Y2,X1Y5,X0Y1,X3Z1,X3Z0,X2Z4,X2Z1,X1Z5,X4Z3,X4Z5,X5Z4,X5Z1,X5Z0,X4Z2,X3Z2,X2Z3,X0Z4,X0Z5,X2Z5,X1Z4,X1Z3,X1Z2,X0Z3,X5Z3,X3Z5,X0Z2,Y5,Y4,Y2,Y0,X5Z2,X5Y3,X5Y0,X4Z1,X4Z0,X4Y0,X3Z4,X3Y0,X2Z0,X2Y5,X1Z0,X1Y3,X0Z1,X0Y4,X0Y3,X0Y2
7,3.2188637816148456e-06,1.6824538654604594e-06,3.1271489461124184e-05,8.656400598929859e-06,1.178336259356269e-06,2.0557166124501182e-05,1.6801812878688828e-06,8.652696746433187e-06,3.21790824710753e-06,8.652714322869841e-06,3.1275405597484474e-05,1.68007422105027e-06,2.0557038917742296e-05,3.127117564861156e-05,1.1763487869034115e-06,8.657238453755028e-06,2.055564056838658e-05,3.2177306652409066e-06,1.1810436053354175e-06,3.2177426810137777e-06,2.0555636896005216e-05,1.6801295409479199e-06,2.0556866523262325e-05,8.656949054352182e-06,3.12754001083144e-05,3.2178958223207905e-06,8.43191567360413e-05,1.1810486405249928e-06,1.680138741526129e-06,1.1765575654540245e-06,3.127113641953167e-05,2.0522125715505756e-06,2.8501699159511194e-06,1.945614969426713e-08,1.3475013627783e-06,6.732134063058072e-06,1.3968932083476317e-06,7.209142631433738e-07,2.8517669017612976e-06,2.0521962175920995e-06,1.0054070997195055e-06,2.2564956776912045e-06,6.731643545579548e-06,1.6640954557412453e-05,1.6494663017832108e-06,7.15523440653417e-07,4.510743966503169e-05,8.116211101450913e-07,4.0269962945544417e-07,2.2585662222287687e-06,4.836927624047389e-06,1.3464175062692583e-06,2.0181064502837563e-08,1.6641473631827746e-05,6.446598721549279e-07,1.0054998676742395e-06,4.836933404803132e-06,2.4717469744537635e-06,4.022749457662654e-07,1.6487247287454308e-06,4.2641485536001914e-05,6.5542111236788745e-06,1.3980144866722789e-06,8.136486028154007e-07,8.03581207788627e-09,2.006437755443655e-05,2.0064361154729044e-05,8.470329472543003e-22,1.3552527156068805e-20,0.0,1.0587911840678754e-22,0.0,1.6940658945086007e-21,0.0,0.0,1.3234889800848443e-23,0.0,0.0,1.0587911840678754e-22,6.617444900424222e-24,2.117582368135751e-22,8.843809851380051e-23,7.411538288475128e-22,0.0,0.0,0.0,3.3881317890172014e-21,0.0,1.0587911840678754e-22,6.776263578034403e-21,8.839293675699253e-23,5.293955920339377e-23,5.293955920339377e-23,0.0,4.235164736271502e-22,4.235164736271502e-22,6.776263578034403e-21,3.3881317890172014e-21,8.271806125530277e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.352747104407253e-22,2.117582368135751e-22,4.235164736271502e-22,3.3881317890172014e-21,2.0679515313825692e-25,0.0,0.0,0.0,8.470329472543003e-22,2.117582368135751e-22,0.0,0.0,1.3234889800848443e-23,2.117582368135751e-22,3.3881317890172014e-21,3.3881317890172014e-21,0.0,1.0587911840678754e-22,2.6469779601696886e-23,4.235164736271502e-22,4.235164736271502e-22,0.0,1.0587911840678754e-22,0.0,1.6940658945086007e-21,0.0,0.0
8,1.5024932436758582e-07,6.421691766068479e-08,1.1682700358755333e-07,1.5885726518241377e-07,7.127885322497167e-08,2.8150670294673e-08,6.421716980212209e-08,1.5885733509478336e-07,1.5024942359015425e-07,1.588573392673377e-07,1.1682718895340246e-07,6.421717325496689e-08,2.8150625855976597e-08,1.1682693009263992e-07,7.127898065437659e-08,1.588572265471629e-07,2.8150170968150117e-08,1.5024952504584114e-07,7.127798922990232e-08,1.5024952497532382e-07,2.8150171023677617e-08,6.421726458939729e-08,2.815064836358736e-08,1.5885721786422223e-07,1.1682718975568898e-07,1.502494241665768e-07,2.3503934103653397e-07,7.127798871707911e-08,6.421726439101484e-08,7.127897265037653e-08,1.168269260481602e-07,1.4813788266747154e-08,8.77096536003027e-09,7.500130703715173e-12,4.069056637494547e-09,2.056608935207443e-08,8.732072954460807e-09,2.1712006284754708e-09,8.770970851921217e-09,1.4813771146147208e-08,3.070913496667395e-09,6.7705055812788806e-09,2.0566049502616096e-08,1.0398298141708437e-07,4.641938254769153e-09,2.171128475198535e-09,2.39217168343977e-07,5.971840762626374e-09,2.3526729746768435e-07,6.770549011813985e-09,5.91991186210959e-07,4.069112212825361e-09,7.501309120242935e-12,1.039830068953921e-07,3.7396846354182854e-08,3.0708831988523715e-09,5.919911853271687e-07,7.532167824618876e-08,2.352672640627842e-07,4.641947896532985e-09,3.568153747958902e-07,4.1711780189165076e-07,8.73220351964136e-09,5.971866240144748e-09,5.6593924812054086e-08,2.495421593356625e-07,2.4954218285709795e-07,1.6543612251060553e-24,4.963083675318166e-24,8.271806125530277e-25,0.0,8.271806125530277e-25,0.0,1.6543612251060553e-24,0.0,2.0679515313825692e-25,0.0,2.5849394142282115e-26,6.203854594147708e-25,2.5849394142282115e-26,3.308722450212111e-24,3.7959550882770074e-24,8.271806125530277e-24,8.271806125530277e-25,0.0,1.6543612251060553e-24,0.0,0.0,0.0,0.0,3.79594337245997e-24,0.0,0.0,1.3234889800848443e-23,0.0,0.0,0.0,2.6469779601696886e-23,0.0,3.308722450212111e-24,3.308722450212111e-24,5.293955920339377e-23,6.617444900424222e-24,1.3234889800848443e-23,2.6469779601696886e-23,7.940933880509066e-23,1.3234889800848443e-23,7.940933880509066e-23,1.3234889800848443e-23,3.970466940254533e-23,7.940933880509066e-23,3.308722450212111e-24,0.0,2.6469779601696886e-23,6.617444900424222e-24,2.6469779601696886e-23,2.6469779601696886e-23,0.0,3.308722450212111e-24,0.0,0.0,0.0,0.0,5.293955920339377e-23,3.308722450212111e-24,0.0,0.0,0.0,2.6469779601696886e-23,8.271806125530277e-25,5.293955920339377e-23,0.0,0.0,2.5849394142282115e-26
9,5.721475666744911e-08,2.3520685606682714e-08,5.745395364823893e-09,1.6259523283534517e-08,6.971541235006666e-09,5.7081056074929406e-08,2.3520680245513353e-08,1.6259516624812377e-08,5.7214755780689116e-08,1.6259519674669482e-08,5.745397224816289e-09,2.3520680056163823e-08,5.7081059119297995e-08,5.745387374261559e-09,6.9715627044612786e-09,1.625952563136949e-08,5.708105389010972e-08,5.7214786400219935e-08,6.971558887170562e-09,5.721478658101803e-08,5.708105401535581e-08,2.3520702266737273e-08,5.708105927425843e-08,1.625952630379224e-08,5.745396517335343e-09,5.721475557171779e-08,5.778051541498438e-08,6.971558632939519e-09,2.352070216732163e-08,6.971562839043554e-09,5.745387378693103e-09,2.490006112844393e-09,1.1184191789120553e-08,1.7702180088927792e-10,5.194640534017252e-09,2.7082964235719178e-08,1.0617326945567618e-09,2.8891746813692486e-09,1.1184192979850505e-08,2.490006653113944e-09,4.152607468881419e-09,8.66845561596671e-09,2.708296544995392e-08,1.256953286978525e-08,5.3602418733774566e-09,2.889168057274583e-09,2.8964481630223395e-08,9.501760875415298e-10,1.4902604038201322e-08,8.668459584513723e-09,1.185468850889252e-09,5.194640916370902e-09,1.7702600862810112e-10,1.256953421048662e-08,3.6099572384703937e-08,4.1526076207340644e-09,1.1854683949237129e-09,9.624011465010301e-08,1.490260396486256e-08,5.360244161454124e-09,2.021682988931514e-08,1.336465259275634e-08,1.0617372384138024e-09,9.50182362355924e-10,1.2013207507527696e-08,5.5492618801809696e-08,5.5492619181829e-08,3.308722450212111e-24,0.0,0.0,1.6543612251060553e-24,8.271806125530277e-25,1.6543612251060553e-24,4.963083675318166e-24,1.2924697071141057e-26,2.5849394142282115e-26,4.963083675318166e-24,0.0,4.1359030627651384e-25,1.0339757656912846e-25,4.1359030627651384e-25,7.166279666548156e-26,1.075334796318936e-23,1.6543612251060553e-24,2.6469779601696886e-23,2.481541837659083e-24,0.0,1.6543612251060553e-24,4.1359030627651384e-25,1.3234889800848443e-23,7.166247079813496e-26,3.308722450212111e-24,3.308722450212111e-24,6.617444900424222e-24,6.617444900424222e-24,4.1359030627651384e-25,1.6543612251060553e-24,1.6543612251060553e-24,0.0,8.271806125530277e-25,8.271806125530277e-25,1.6543612251060553e-24,3.308722450212111e-24,6.617444900424222e-24,1.6543612251060553e-24,6.617444900424222e-24,1.9852334701272664e-23,0.0,8.271806125530277e-25,0.0,3.308722450212111e-24,8.271806125530277e-25,6.617444900424222e-24,4.963083675318166e-24,0.0,1.6543612251060553e-24,6.617444900424222e-24,8.271806125530277e-25,0.0,5.169878828456423e-26,2.0679515313825692e-25,1.6543612251060553e-24,1.6543612251060553e-24,0.0,0.0,1.0339757656912846e-25,6.617444900424222e-24,1.6543612251060553e-24,8.271806125530277e-25,1.6543612251060553e-24,1.6543612251060553e-24,0.0,0.0,1.0339757656912846e-25
10,3.073301382244779e-09,5.964461812442009e-10,5.73236611339555e-09,1.55506161390171e-08,4.70917508718087e-09,2.9179074258762643e-08,5.96449324042618e-10,1.555061785722661e-08,3.0733013682940387e-09,1.555061788216273e-08,5.7323659881883916e-09,5.964493766470637e-10,2.9179075392987735e-08,5.732363037871054e-09,4.7091869714758655e-09,1.5550616142775954e-08,2.9179071749819372e-08,3.0733033461518883e-09,4.7091873577810104e-09,3.0733033343354743e-09,2.9179071759208044e-08,5.964504234759753e-10,2.9179075452638757e-08,1.5550616187610236e-08,5.7323659249978056e-09,3.0733013622758084e-09,6.356787445408267e-09,4.70918738107102e-09,5.964504248427906e-10,4.709186955649526e-09,5.732363053658593e-09,6.843651335033874e-10,2.1064927854722375e-09,6.87674338029053e-11,9.80879490876443e-10,5.266083762750513e-09,2.2851913916060596e-10,5.678208673602848e-10,2.1064931037764914e-09,6.843651026189676e-10,8.279336197175168e-10,1.641650291216927e-09,5.266083822855003e-09,2.6872860957031182e-09,9.039497492367098e-10,5.678201710934366e-10,1.2375993363390668e-08,2.528651925984046e-10,1.7186343403522364e-09,1.641651451888786e-09,6.671433460467376e-09,9.808792727305793e-10,6.876752407051022e-11,2.687286270803078e-09,4.5915681408117914e-09,8.27933547193774e-10,6.671433544835631e-09,8.282266829506688e-08,1.7186345244742218e-09,9.039498911033842e-10,2.7404138956300253e-08,3.478411038142135e-08,2.2852012610936365e-10,2.528663667055472e-10,1.0023644898551092e-08,3.693237632989255e-08,3.693237654274451e-08,8.271806125530277e-25,1.6543612251060553e-24,1.0339757656912846e-25,0.0,2.0679515313825692e-25,0.0,3.308722450212111e-24,3.2311742677852644e-27,3.2311742677852644e-27,4.1359030627651384e-25,0.0,1.0339757656912846e-25,2.5849394142282115e-26,0.0,1.6673550368695527e-25,7.237830359838992e-24,2.0679515313825692e-25,2.6469779601696886e-23,0.0,4.1359030627651384e-25,1.6543612251060553e-24,4.1359030627651384e-25,1.3234889800848443e-23,1.6673542819050145e-25,0.0,0.0,6.617444900424222e-24,6.617444900424222e-24,1.6543612251060553e-24,0.0,8.271806125530277e-25,0.0,8.271806125530277e-25,8.271806125530277e-25,2.481541837659083e-24,0.0,0.0,1.6543612251060553e-24,0.0,0.0,4.963083675318166e-24,0.0,3.308722450212111e-24,1.6543612251060553e-24,0.0,0.0,0.0,4.1359030627651384e-25,4.963083675318166e-24,2.0679515313825692e-25,4.1359030627651384e-25,0.0,1.2924697071141057e-26,5.169878828456423e-26,0.0,0.0,1.3234889800848443e-23,8.271806125530277e-25,2.5849394142282115e-26,6.617444900424222e-24,4.1359030627651384e-25,3.308722450212111e-24,1.0339757656912846e-25,3.308722450212111e-24,0.0,0.0,5.169878828456423e-26
11,1.0394972177112631e-08,2.9634842535108187e-09,9.054457695598278e-10,1.2696228872362438e-08,4.076163264463239e-09,4.1733050189542564e-09,2.963485173570585e-09,1.2696227831902013e-08,1.0394972358950108e-08,1.2696227966726147e-08,9.054448078937501e-10,2.9634850542474233e-09,4.173305032148815e-09,9.054482565509543e-10,4.076162797558299e-09,1.2696230263028288e-08,4.173303904534674e-09,1.0394979580170778e-08,4.076164191233471e-09,1.039497957472153e-08,4.17330391199702e-09,2.963489033900645e-09,4.173305029044388e-09,1.269623025816037e-08,9.054447318155091e-10,1.0394972333001281e-08,1.0894150132684662e-07,4.076164141192766e-09,2.9634890698596207e-09,4.076162815877573e-09,9.054482924765533e-10,9.621495766490506e-10,6.6008011744522515e-09,3.27796710920354e-10,3.085783104243955e-09,1.703153591682063e-08,2.639802516122409e-10,1.8567285260846526e-09,6.600802086873976e-09,9.62149600536798e-10,2.7423573025191202e-09,5.179959803604236e-09,1.7031535982310022e-08,3.0808783602074875e-09,2.499294754197897e-09,1.8567249286853116e-09,2.2780982841949623e-08,3.481060346353551e-10,3.617541698266066e-08,5.17996297610759e-09,7.417959647796088e-09,3.0857825494260885e-09,3.277975855022573e-10,3.080878802051297e-09,2.2028965393696878e-09,2.742357686355685e-09,7.417959748960651e-09,2.943899289850548e-08,3.617541707406656e-08,2.4992959256724914e-09,2.888574800520042e-08,1.704542828890166e-08,2.639816107509075e-10,3.4810745271856306e-10,1.2993245831659117e-08,5.5124381367774516e-08,5.512438138089804e-08,8.271806125530277e-25,0.0,6.203854594147708e-25,2.0679515313825692e-25,0.0,0.0,8.271806125530277e-25,9.693522803355793e-27,6.462348535570529e-27,1.6543612251060553e-24,5.169878828456423e-26,0.0,2.0679515313825692e-25,0.0,1.511155878366728e-25,2.6366382025127757e-24,8.271806125530277e-25,1.3234889800848443e-23,0.0,0.0,9.926167350636332e-24,2.0679515313825692e-25,2.6469779601696886e-23,1.511155046364992e-25,2.0679515313825692e-25,2.0679515313825692e-25,8.271806125530277e-24,3.308722450212111e-24,1.6543612251060553e-24,4.963083675318166e-24,1.6543612251060553e-24,8.271806125530277e-25,1.6543612251060553e-24,1.6543612251060553e-24,3.308722450212111e-24,4.1359030627651384e-25,3.308722450212111e-24,3.308722450212111e-24,3.308722450212111e-24,4.963083675318166e-24,0.0,8.271806125530277e-25,2.481541837659083e-24,3.308722450212111e-24,0.0,4.1359030627651384e-25,0.0,4.1359030627651384e-25,1.6543612251060553e-24,8.271806125530277e-25,3.618915179919496e-25,8.271806125530277e-25,0.0,0.0,0.0,0.0,1.3234889800848443e-23,2.0679515313825692e-25,0.0,3.308722450212111e-24,0.0,0.0,4.1359030627651384e-25,3.308722450212111e-24,0.0,1.0339757656912846e-25,0.0
