,Y2Z4,Y4Z2,Y5Z0,Y0Z5,Y3Z0,Y0Z3,Y5Z4,Y4Z5,Y1Z3,Y3Z1,Y2Z0,Y0Z2,Y1Z2,Y2Z1,Y0Z4,Y4Z0,Y5Z3,Y3Z5,Y3Z4,Y4Z3,Y1Z0,Y0Z1,Y3Z2,Y2Z3,Y1Z4,Y4Z1,Y1Z5,Y5Z1,standard_x,Y5Z2,Y2Z5,X0X4,X2X5,X3X4,X2X3,Y0Y4,X0X2,X1X4,Y2Y5,X0X1,Y2Y3,Y3Y4,X0X3,X4X5,Y1Y4,X1X5,X3X5,Y0Y1,Y0Y3,X0X5,X1X2,Y0Y2,X4,X2X4,X0,Y3Y5,X2,Y0Y5,X1X3,Y1Y5,X3,Y4Y5,Y2Y4,Y1Y2,X5,Y1Y3,X1,standard_y,X3Y2,Y4,Y2,X5Y3,X5Y2,X4Y3,X1Y3,X1Y2,X4Y5,X3Y4,X2Y5,Y5,Y1,Y0,X5Y4,X5Y1,X5Y0,X4Y2,X4Y0,X3Y1,X3Y0,X2Y0,X1Y5,X0Y4,X0Y2,X4Y1,X3Y5,X2Y1,X1Y0,X0Y5,X0Y1,X4Z0,X4Z1,X3Z5,X2Z0,X0Z1,X5Z0,X4Z5,X3Z4,X1Z0,X0Z4,X0Z2,X5Z3,X4Z2,X3Z2,X1Z4,X1Z2,X0Z5,X0Z3,X2Z5,X4Z3,X1Z5,X5Z2,Y3,X5Z4,X5Z1,X3Z1,X3Z0,X2Z4,X2Z3,X2Z1,X2Y4,X2Y3,X1Z3,X1Y4,X0Y3
0,0.7797271403008211,0.779712165169165,0.5866827123654648,0.586650670094438,0.5640850447834789,0.5640637663039372,0.5530076736824818,0.5529703397451389,0.5178636850476503,0.517839061231887,0.5020654802231339,0.5020623118594398,0.4871987956003726,0.48716032677707677,0.4608883056723301,0.4608823623540373,0.4223128978766247,0.42230576302413775,0.35214100688644223,0.3521231824392357,0.279790928600296,0.2797670708392105,0.25506757817742076,0.2550595659884003,0.20221367470569784,0.20219382451058265,0.11038411674752116,0.11038073291532444,0.06092311253377003,0.025406146389074298,0.025404919108999148,0.02071569095478857,0.020031651524467148,0.01997050792777361,0.01986940397497814,0.019423854444353808,0.018643350132357607,0.018463881166411157,0.017746100579417216,0.01685662893184493,0.016417240077728615,0.015943558521259713,0.015227344365943606,0.015208917059673853,0.015045603685708276,0.014538522401387758,0.014384344377106508,0.013894614974903727,0.013661716647078628,0.013581718032221102,0.013254860408201558,0.013090589278523001,0.012913421833532668,0.01238469324321608,0.012053886104901795,0.01178757294451429,0.01163326140525947,0.010736117634919263,0.0105446997237897,0.010141686638520286,0.009539442021096828,0.009225922214830165,0.008677105819802914,0.008661767280552572,0.008413279387089488,0.007999346312821495,0.006369821781889778,1.942890293094024e-16,1.1102230246251565e-16,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,4.163336342344337e-17,4.163336342344337e-17,4.163336342344337e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3010426069826053e-18,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,1.6263032587282567e-19,1.0842021724855044e-19,1.0842021724855044e-19,6.776263578034403e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.005284629308972316,0.005284461917139906,0.5866738527269637,0.5866817495671589,0.5640896668081372,0.5640934269008318,0.5275910919187923,0.0037476649713252754,0.5178762153390766,0.5178427467003383,0.003406459600613311,0.041188215541610756,0.28498884702452626,0.0033054781952043637,0.0411656051871768,0.0031280306505752004,0.422304995728344,0.4223078651264274,0.09707470174390281,0.002389200614434917,0.2797966913950485,0.27978047382602955,0.09706004082345139,0.0017315371286440776,0.2849726097698585,0.0013766629795482323,0.1103861616821665,0.11037827770538776,0.03253939638133373,0.5275771591428078,0.00017250161144646687,0.0009490084772242522,0.001074160675073637,0.0009063647101918442,0.0010866345607341006,0.0009742375941201087,0.001047607736326524,0.0010878873587161111,0.0008108038459628289,0.01114965580126997,0.0009366244306514646,0.0008589939118264625,0.009713892013027354,0.0009533694661833309,0.0009624023398484261,0.013425638204104135,0.013617262543036194,0.007962964689700302,0.00861515982708394,0.009558874070135084,0.0009659445503442992,0.0009874986016517595,0.0009844108274813272,0.003961582903322004,0.008169028341017757,0.009836666952424359,0.0011232527076643596,0.005732215308893183,0.00735798311595048,0.005388726188876569,0.008567802135399894,0.00044349852000215566,0.003967983000318956,0.0007782885824612735,0.008986241626154298,0.003873587243822167,0.004708660743616092,8.272462576064399e-17,0.0,1.0842021724855044e-19,4.336808689942018e-19,5.551115123125783e-17,0.0,0.0,0.0,2.168404344971009e-19,2.168404344971009e-19,1.0842021724855044e-19,0.0,1.3877787807814457e-17,1.3877787807814457e-17,0.0,1.0842021724855044e-19,1.3877787807814457e-17,2.7755575615628914e-17,2.7755575615628914e-17,1.0842021724855044e-19,1.3877787807814457e-17,0.0,2.168404344971009e-19,0.0,0.0,2.168404344971009e-19,1.6263032587282567e-19,2.7755575615628914e-17,0.0,1.953046218131603e-18,0.0,9.475545822697044e-18,8.131516293641283e-20,0.0,4.336808689942018e-19,5.421010862427522e-20,0.0,4.336808689942018e-19,0.0,3.2526065174565133e-19,4.336808689942018e-19,9.486769009248164e-20,1.4907779871675686e-19,0.0,0.0,1.0842021724855044e-19,1.6263032587282567e-19,5.421010862427522e-20,6.505213034913027e-19,0.0,1.8634724839594607e-20,6.776263578034403e-20,5.421010862427522e-20,0.0,1.1102230246251565e-16,8.673617379884035e-19,8.673617379884035e-19,1.734723475976807e-18,1.3010426069826053e-18,1.0842021724855044e-19,1.3552527156068805e-20,0.0,5.551115123125783e-17,0.0,1.0842021724855044e-19,1.0842021724855044e-19,0.0
2,0.00034842784723306095,0.00035652336943924057,0.004538734153641232,0.0045333283286157836,0.1417981074203652,0.004357708773598563,0.0040851898218606355,4.0031605223033646e-05,0.5178744906918182,0.5178875001103651,0.0002148223379376459,0.00031277510587580297,0.28497821099719006,0.00021052026591499858,0.0003123179334828891,3.8814395689259554e-05,0.0032616824208409408,0.1417672565298836,0.09707913317439817,0.00015570434662582112,0.16941410006578783,0.0021580336582115722,0.09707810896621653,0.00010855220725228525,0.2849775010612308,8.447720979556024e-05,0.16940007946640978,0.000848054362020692,0.009034355139717344,0.004084768851254666,0.0002144237141239068,0.0007354139688725823,0.0007364960769839672,0.001068921637087689,0.0012757945360859883,0.000948320048215456,0.00034503104928991155,0.0012945865842528036,0.0009474472928294082,0.001835980047241038,0.0009989195314579632,0.0008921647391217573,0.0017441780850628598,0.0003437449882329926,0.0012239664754359184,0.001330241322235053,0.0014046772469100293,0.0015787071577005904,0.0017816418222045593,0.004260085964591393,0.0010503280349121644,0.000947756604812336,0.0011016567445660797,0.005245872988288909,0.001923086443618615,0.0019904361687375174,0.0012402102930038675,0.0042498258067661734,0.0015887089511175648,0.0017962088343818584,0.003488639134456765,0.0009433532276029204,0.005245563849763152,0.000917058876917035,0.0011728914980778538,0.0003844800621186651,0.004791605101134059,1.4162390878091902e-17,0.0,0.0,4.0657581468206416e-20,4.336808689942018e-19,1.6940658945086007e-21,0.0,1.3877787807814457e-17,6.776263578034403e-21,1.6940658945086007e-21,0.0,0.0,1.0842021724855044e-19,1.3877787807814457e-17,2.168404344971009e-19,0.0,1.0842021724855044e-19,1.3877787807814457e-17,2.7755575615628914e-17,0.0,6.938893903907228e-18,2.168404344971009e-19,0.0,2.168404344971009e-19,1.6940658945086007e-21,0.0,0.0,0.0,1.0164395367051604e-20,3.5247820262109615e-20,0.0,4.912460221829921e-20,0.0,0.0,0.0,1.6263032587282567e-19,1.0842021724855044e-19,5.421010862427522e-20,1.0842021724855044e-19,1.0842021724855044e-19,4.336808689942018e-19,2.710505431213761e-20,0.0,1.0842021724855044e-19,0.0,1.0842021724855044e-19,2.168404344971009e-19,0.0,1.0842021724855044e-19,1.0842021724855044e-19,1.0842021724855044e-19,0.0,2.168404344971009e-19,2.710505431213761e-20,0.0,0.0,1.0842021724855044e-19,0.0,4.336808689942018e-19,0.0,8.131516293641283e-20,0.0,8.326672684688674e-17,1.3552527156068805e-20,3.2526065174565133e-19,5.082197683525802e-21,4.336808689942018e-19
3,9.06340633968987e-05,0.0001058162304914429,0.00015080498325548304,0.00014224061309988701,1.4085044248763152e-05,6.92726156590613e-05,0.0001367638090636784,1.053377112619548e-05,6.638415032768485e-05,7.452189730595946e-05,5.177489108285418e-05,5.4165078503255605e-06,2.773332971823685e-05,1.0781356590013704e-05,4.89248813871586e-06,9.911835597405729e-06,7.961484435628659e-05,1.4073217861904228e-05,1.037143635824984e-05,3.087338234346735e-05,1.2409354200776982e-05,6.907183322758451e-05,9.983155447019954e-06,9.21398895730464e-06,2.769714271564293e-05,2.9564270672607673e-05,1.2405602030987017e-05,7.922906225927282e-05,0.0031889210927132467,0.0001362811909963661,5.2005931068883905e-05,0.0007810530976292253,0.0007811378681078538,0.00017260329961711285,0.00031626943033717,0.0010116753667054278,0.0003602390143922306,0.0003163802006546256,0.001011646547271667,7.47151302398299e-05,0.0004888889867818735,0.0004889235601674275,7.779005559607806e-05,0.00036014769689604717,0.0004888935827998652,7.767713048171352e-05,7.482962313309479e-05,0.0001220626001919812,0.00012173940792985374,0.006282462485821976,0.0001724918921760664,0.001012107986050433,0.0007949230527707592,0.008984167746061974,8.362351263875519e-05,0.00012170503699600096,0.0010488896243943434,0.006282573822613116,0.002801840901628205,0.00012208204405829935,0.002730188168520459,0.0010120522380389508,0.008984176659651526,0.0004889877419819247,0.00034238935567299823,0.0028017687666784755,0.0025613114443921335,1.8211208365967457e-20,0.0,3.3881317890172014e-21,1.6940658945086007e-21,1.0587911840678754e-22,0.0,0.0,4.336808689942018e-18,1.6940658945086007e-21,8.470329472543003e-22,1.6940658945086007e-21,1.6940658945086007e-21,6.776263578034403e-21,4.235164736271502e-22,0.0,0.0,2.117582368135751e-22,3.469446951953614e-18,2.7755575615628914e-17,1.2705494208814505e-21,4.336808689942018e-18,2.117582368135751e-22,8.470329472543003e-22,0.0,8.470329472543003e-22,4.235164736271502e-22,6.88214269644119e-22,2.117582368135751e-22,8.470329472543003e-22,4.5029644595855444e-23,3.469446951953614e-18,6.981921357830399e-23,5.421010862427522e-20,0.0,2.168404344971009e-19,2.710505431213761e-20,0.0,2.710505431213761e-20,0.0,0.0,3.2526065174565133e-19,2.710505431213761e-20,0.0,2.710505431213761e-20,5.421010862427522e-20,1.0842021724855044e-19,9.486769009248164e-20,1.3552527156068805e-20,3.8116482626443515e-21,0.0,1.0842021724855044e-19,0.0,0.0,2.710505431213761e-20,6.776263578034403e-21,0.0,2.710505431213761e-20,0.0,0.0,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0,4.235164736271502e-22
4,0.008836567224924964,0.0017678698213189526,0.005366227748524989,0.000715413583383258,0.007610239659605605,0.0006947509989456937,0.005017416404612049,6.839839752573271e-06,0.00642673571930388,0.013456554268845566,0.0037760078293394127,0.0010072011518931436,0.00279586854079417,0.011521162481503193,0.0011883807396347386,1.5524997751895694e-05,0.004235715060142127,0.007594296899770203,0.011724609568897013,0.011175695706237807,0.002323805441753961,0.0006448555335614886,0.011637763884730572,0.011493321982405436,0.0028826388450006414,0.011120953958740097,0.0023233678180966744,0.004263792247913138,0.03165543539624424,0.004896891185794654,0.0036308403854221644,0.01169249717885406,0.012745533095276722,0.003299460745039213,0.006948901667575075,0.0114179022834002,0.01096285086349058,0.004358364869744251,0.006023394125820246,0.0031628102084716465,0.004516324576705291,0.0032068090283890746,0.0031276079471643315,0.011269466672411915,0.0014075307635370454,0.002166749041247094,0.0011542116417617662,0.002838577239010498,0.001965924588752636,0.015407495959215662,0.006804036689523854,0.008509940034394033,0.014233949209779273,2.902621954379825e-05,0.0015427790457459298,0.0009924918829180302,0.026484084742776075,0.015383599572141547,0.014400275359242914,0.001984855722847037,0.006347611405496976,0.0022947874628435746,4.93415348944627e-05,0.0016272920306124677,0.010246975314776875,0.014389896139598075,0.011419183419845078,1.463672932855431e-18,6.505213034913027e-19,0.0,8.673617379884035e-19,2.710505431213761e-20,8.673617379884035e-19,2.168404344971009e-19,2.7755575615628914e-17,4.336808689942018e-19,6.505213034913027e-19,0.0,4.336808689942018e-19,0.0,2.168404344971009e-19,5.421010862427522e-20,0.0,1.6940658945086007e-21,2.7755575615628914e-17,6.938893903907228e-18,0.0,1.3877787807814457e-17,5.421010862427522e-20,0.0,4.0657581468206416e-20,0.0,4.336808689942018e-19,1.0842021724855044e-19,6.776263578034403e-21,5.421010862427522e-20,2.541098841762901e-21,0.0,4.235164736271502e-22,8.673617379884035e-19,8.673617379884035e-19,2.168404344971009e-19,8.673617379884035e-19,0.0,0.0,8.673617379884035e-19,2.168404344971009e-19,4.336808689942018e-19,0.0,0.0,0.0,8.673617379884035e-19,2.168404344971009e-19,2.168404344971009e-19,1.0842021724855044e-19,2.0328790734103208e-20,1.0842021724855044e-19,2.6020852139652106e-18,0.0,4.336808689942018e-19,0.0,8.673617379884035e-19,1.734723475976807e-18,0.0,4.336808689942018e-19,1.0842021724855044e-18,8.673617379884035e-19,3.469446951953614e-18,1.734723475976807e-18,6.938893903907228e-18,4.336808689942018e-19,2.710505431213761e-20,2.710505431213761e-20,0.0
5,0.007580749043576824,0.0048027885231816435,0.009482651334115723,0.0008764289483767171,0.005079219050060169,0.002264838024545983,0.009715983749465093,0.0004205939473475367,0.007917246428338813,0.013202870098440376,0.000792598081780936,0.0028022591678348767,0.00010447821954103414,0.01472439439196143,0.0029093012271331035,0.0003669284184498302,0.010041063145155512,0.005110446115943095,0.009978756309604823,0.0176589525193923,0.0004388898655162429,0.002202284946984507,0.009906413901867575,0.014738208143826386,0.0001686738920905281,0.017560821066111294,0.0004325301227217689,0.00999817430524793,0.00018635359044710548,0.009602221954505188,0.00046954204539644256,0.018367269347667595,0.019445875958184637,0.004202274214633903,0.009308795403801313,0.01805384907264146,0.01562761403564269,0.005745480215763734,0.009698882278356604,0.004833966902969115,0.0065472237453869445,0.004383778631343791,0.005266785196545953,0.016916315295732648,0.0017434665124887202,0.0044124069201313945,0.003081033702968712,0.003889579054235806,0.003219916810081219,0.012355534881073608,0.008957952034507988,0.012517632773872028,0.002021784290200225,8.078639425705331e-05,0.004282175149612196,0.002480521424011937,0.016502459727086152,0.012426869299029423,0.012430520500799491,0.00323634265106536,0.005451150402439729,0.0024189345088070618,6.063324913475291e-05,0.0026875397947521357,0.004350563222161838,0.012399077116278825,0.012955128096949186,5.759824041329242e-18,6.505213034913027e-19,1.734723475976807e-18,0.0,4.0657581468206416e-20,8.673617379884035e-19,8.673617379884035e-19,1.3877787807814457e-17,4.336808689942018e-19,2.168404344971009e-18,4.336808689942018e-19,8.673617379884035e-19,8.673617379884035e-19,2.0735366548785272e-18,2.168404344971009e-19,4.336808689942018e-19,1.2197274440461925e-19,8.326672684688674e-17,6.938893903907228e-18,2.6020852139652106e-18,2.7755575615628914e-17,0.0,8.673617379884035e-19,9.486769009248164e-20,2.6020852139652106e-18,0.0,1.0842021724855044e-18,4.0657581468206416e-20,1.2468324983583301e-18,2.420396646779163e-19,5.551115123125783e-17,1.5225417226896049e-19,5.421010862427522e-19,8.673617379884035e-19,2.6020852139652106e-18,4.336808689942018e-18,0.0,3.469446951953614e-18,5.421010862427522e-19,3.0357660829594124e-18,4.336808689942018e-19,4.336808689942018e-19,2.168404344971009e-19,1.3010426069826053e-18,8.673617379884035e-19,2.3852447794681098e-18,6.505213034913027e-19,9.75781955236954e-19,7.589415207398531e-19,8.673617379884035e-19,2.6020852139652106e-18,7.589415207398531e-19,1.3010426069826053e-18,2.6020852139652106e-18,8.673617379884035e-19,2.6020852139652106e-18,8.673617379884035e-19,3.0357660829594124e-18,3.0357660829594124e-18,5.637851296924623e-18,1.734723475976807e-18,0.0,6.938893903907228e-18,0.0,6.2341624917916505e-19,9.215718466126788e-19,1.0842021724855044e-19
6,0.0016052020653005601,0.006698750872039416,0.0029148385013421842,4.078491536211623e-05,0.004549974421368862,0.004099811698546573,0.004205893165499576,0.0004936271943785644,0.011628653171133992,0.01416387251054761,0.010666270736015015,0.004383227329870062,0.0036495496932703623,0.010999802960405345,0.004651873542613258,0.0003615088907467246,0.019880138815687516,0.004611672743085857,0.009994218642790167,0.02444825893905385,0.0010241570677620416,0.003964422555053694,0.009907241196586297,0.011173273128417307,0.0035227617922328697,0.02429115284301531,0.0010269943803484663,0.01980150121520572,0.0003031793215332269,0.004211547642840899,0.010905593480874595,0.005918618654530499,0.00022409696908621364,0.006660858578751508,0.013673853485890564,0.006537050627290376,0.011078176421284055,0.00781697943476812,0.00856774868151124,0.004639001862825613,0.007843213347745237,0.007356792690588376,0.005101321657305227,0.0102262645092604,0.0019757411589430007,0.0037219842071528784,0.001728357154465275,0.003521666534347628,0.002752133975240607,0.050651812701983934,0.015223400875297326,0.014403828996124622,0.00367784833811652,0.0002868769878885918,0.005767409233262659,0.0011501969117170645,0.01870780188669231,0.05075209633987639,0.026989096703646943,0.0027801840458160183,0.001547936667953346,0.011853622357040334,0.00032054175712922925,0.0009838037725695818,0.005243910897028007,0.026988276839795274,0.012655339222854563,7.101524229780054e-18,0.0,3.469446951953614e-18,8.673617379884035e-19,6.505213034913027e-19,0.0,6.505213034913027e-19,0.0,2.168404344971009e-19,0.0,8.673617379884035e-19,3.469446951953614e-18,0.0,2.710505431213761e-19,4.336808689942018e-19,8.673617379884035e-19,3.2526065174565133e-19,5.551115123125783e-17,1.3877787807814457e-17,1.734723475976807e-18,2.7755575615628914e-17,8.673617379884035e-19,0.0,3.2526065174565133e-19,0.0,5.421010862427522e-19,1.2197274440461925e-19,8.673617379884035e-19,1.734723475976807e-18,1.1046368423380144e-18,5.551115123125783e-17,1.1947399721021906e-18,2.6020852139652106e-18,1.951563910473908e-18,4.9873299934333204e-18,0.0,1.3010426069826053e-18,4.336808689942018e-18,4.336808689942018e-18,4.119968255444917e-18,2.6020852139652106e-18,2.3852447794681098e-18,1.951563910473908e-18,4.336808689942018e-19,1.734723475976807e-18,4.119968255444917e-18,1.2468324983583301e-18,1.0842021724855044e-18,3.2526065174565133e-18,8.673617379884035e-19,8.673617379884035e-19,4.336808689942018e-18,3.469446951953614e-18,4.336808689942018e-18,5.204170427930421e-18,4.7704895589362195e-18,0.0,2.927345865710862e-18,5.041540102057596e-18,8.673617379884035e-19,3.469446951953614e-18,6.938893903907228e-18,2.0816681711721685e-17,2.168404344971009e-19,1.1926223897340549e-18,1.0842021724855044e-19,4.336808689942018e-19
7,0.0086753555505718,0.0002644312501184076,0.014875924157740607,0.003518839810167921,0.002209106019472336,0.003462402856799958,0.015198795235180746,3.820437674939927e-05,0.026175665406044085,0.009317165580046565,0.008094156509148815,0.002180996063191153,0.008189937031947559,0.018560307847135075,0.001327666172395665,0.00013746602855770236,0.027465880507649164,0.002217715163706702,0.0005346215572314527,0.006326312150748919,0.008607527612488645,0.0033473208623311674,0.000523648207059291,0.019012861527764727,0.00801344248940039,0.006185114415579438,0.008590226829039628,0.02738720552657607,0.015400236456266345,0.01507436925337012,0.007468719617643647,0.023095520581953768,0.01636760905303348,0.008391095522224376,0.012526542127046984,0.021468312279532557,0.024614024071593504,0.009005518320948817,0.01692191301755342,0.0024354916129733575,0.00048127562808207005,0.0005537368383067781,0.002331997700299076,0.014158026026406374,0.002046987032397871,0.0018464583442574906,0.0017312542184593047,0.0019798869034146904,0.0010899396295786091,0.0010593785370961299,0.008707530285198755,0.016722312480582244,0.009515573022727757,0.08245737140198953,0.001165135676690999,0.001677224120541903,0.019440496821619718,0.000200758142741707,0.27301364080727153,0.0043566279522742335,0.023509866562871157,0.0064746997538594805,0.08161664729789042,0.006112345474013323,0.006342718113271199,0.27284942800646683,0.015668857301162464,1.7564075194265172e-17,4.336808689942018e-19,7.806255641895632e-18,1.734723475976807e-18,1.734723475976807e-18,3.469446951953614e-18,1.734723475976807e-18,6.245004513516506e-17,1.734723475976807e-18,3.469446951953614e-18,1.734723475976807e-18,3.469446951953614e-18,0.0,5.637851296924623e-18,1.5178830414797062e-18,0.0,2.168404344971009e-19,6.591949208711867e-17,0.0,0.0,4.85722573273506e-17,8.673617379884035e-19,8.673617379884035e-19,2.168404344971009e-19,3.469446951953614e-18,8.673617379884035e-19,1.734723475976807e-18,1.734723475976807e-18,8.673617379884035e-19,5.971582278142817e-20,6.418476861114186e-17,3.8116482626443515e-21,3.469446951953614e-18,8.673617379884035e-19,5.204170427930421e-18,1.1275702593849246e-17,2.168404344971009e-19,1.734723475976807e-18,0.0,1.734723475976807e-18,6.071532165918825e-18,8.673617379884035e-19,4.336808689942018e-19,4.336808689942018e-19,3.469446951953614e-18,1.734723475976807e-18,3.0357660829594124e-18,2.168404344971009e-18,1.3010426069826053e-18,2.168404344971009e-19,9.540979117872439e-18,6.938893903907228e-18,6.938893903907228e-18,1.734723475976807e-18,8.673617379884035e-19,0.0,3.0357660829594124e-18,1.734723475976807e-18,1.734723475976807e-18,3.469446951953614e-18,1.734723475976807e-18,1.734723475976807e-18,6.938893903907228e-18,5.421010862427522e-19,5.204170427930421e-18,6.505213034913027e-19,2.168404344971009e-19
8,0.0011441211342127801,0.0038032903706976045,0.00812740161966467,0.00018601759614194545,0.01042616478180464,0.00012854769138502797,0.008164216908026163,0.0038491122958752982,0.004139680766320961,0.010367495140928235,0.0011313696517838124,0.00024232758294810624,0.004278112691965789,0.0011370329863363777,0.00023846628914869018,0.003846505812758373,0.0080550699570083,0.010426344318221507,0.010004913785480343,0.0038353895452771245,0.004230504859910916,0.00012663569122618105,0.010004801017471747,0.001130074323004694,0.004278380550961052,0.0038252930800943587,0.004230288800673535,0.008056016742788514,0.007332334334787095,0.008163280416206009,0.001115969807742327,0.0012958464371984487,0.00033064757919380034,0.0014755345907805128,0.0010562645150573443,0.0012499831457329787,0.004381514777221512,0.0009154803378306625,0.0002728450642059406,0.00022930313624021001,0.001097079841465039,0.0014025892897059139,3.7132704869690586e-06,0.00068563702221509,0.0009080515767373546,8.178327604760021e-05,0.00018921113598133386,0.0002364190508786356,1.5690662590724855e-05,0.0049586273337161695,0.0005399612058898885,0.004384950930251101,0.004236815298130097,0.03286283295413481,0.00193951952067644,0.0001286558742841277,0.0041358261286297895,0.004970585381900218,9.375282331799988e-05,5.5734261774653426e-05,0.00856237087629972,0.000697540350064292,0.03287180444767576,0.0006069446276544232,0.0005363914500141915,9.52220887118749e-05,0.00854573295590951,1.6263032587282567e-18,1.0842021724855044e-19,2.168404344971009e-19,3.2526065174565133e-19,2.710505431213761e-20,8.673617379884035e-19,1.0842021724855044e-19,2.3418766925686896e-17,1.1519648082658485e-19,6.098637220230962e-19,0.0,8.673617379884035e-19,8.673617379884035e-19,2.168404344971009e-18,0.0,8.809142651444724e-19,4.0657581468206416e-20,7.892991815694472e-17,3.469446951953614e-18,2.168404344971009e-19,2.2551405187698492e-17,1.6940658945086007e-20,3.2526065174565133e-19,3.218725199566341e-20,0.0,1.0842021724855044e-19,1.3806637040245096e-19,3.049318610115481e-20,4.0657581468206416e-20,1.2215803286183113e-20,7.979727989493313e-17,1.1077602763310147e-20,4.336808689942018e-19,1.3010426069826053e-18,2.6020852139652106e-18,1.3010426069826053e-18,6.505213034913027e-19,3.7947076036992655e-19,1.3010426069826053e-18,1.734723475976807e-18,1.3010426069826053e-18,4.336808689942018e-19,0.0,7.047314121155779e-19,1.3010426069826053e-18,1.734723475976807e-18,2.6020852139652106e-18,2.6020852139652106e-18,4.336808689942018e-19,6.505213034913027e-19,0.0,2.168404344971009e-18,2.6020852139652106e-18,5.149960319306146e-19,8.673617379884035e-19,4.0657581468206416e-19,4.87890977618477e-19,0.0,1.734723475976807e-18,4.336808689942018e-19,8.673617379884035e-19,4.336808689942018e-19,0.0,1.0842021724855044e-19,2.6020852139652106e-18,7.962109704190423e-20,3.3881317890172014e-20
9,3.6100387368948594e-05,1.0679302248522906e-05,1.5202406419307382e-05,3.453912602518099e-05,2.1487887846927142e-05,3.453628364375864e-05,1.519889443764596e-05,1.0668720070328752e-05,3.936325074448929e-06,2.1485310641608203e-05,3.610030179837852e-05,3.453972146699592e-05,3.938488644883217e-06,3.609735830355736e-05,3.4537646536556367e-05,1.0666934867851586e-05,1.520397823813281e-05,2.1485986085087427e-05,2.1470082007125574e-05,1.0667622499147877e-05,3.9345305800132744e-06,3.453812401641244e-05,2.1470071075663637e-05,3.609750508903736e-05,3.938480047280024e-06,1.0667660214176487e-05,3.932008877907489e-06,1.5202304620148805e-05,0.0001224602831140794,1.5196838760300542e-05,3.609737645608189e-05,8.347492881632929e-07,0.0001020028214623268,3.3465672184864766e-06,1.3582385381914049e-06,8.495346189167004e-07,5.6837280502057737e-05,6.696711620670056e-07,0.00010200805470738243,4.16507982002982e-05,1.3555630633726182e-06,3.345977724537919e-06,1.6947738225618035e-05,5.136934501111163e-05,6.704429233824184e-07,1.5209557908964583e-05,2.153191714376088e-05,4.165118556546272e-05,1.6933315028589754e-05,1.8283839701062475e-05,7.154802692239332e-07,5.682319768795828e-05,4.156325477148014e-05,7.76375595153092e-05,1.0605054754091592e-05,2.153623577934169e-05,1.8261955803421104e-05,1.8278405273587696e-05,4.165050056319158e-05,1.521450437112221e-05,3.40871400886879e-05,5.133597093834045e-05,7.764442488485124e-05,7.18877859677619e-07,1.0943597711983105e-05,4.1647739729252194e-05,2.8209389492598764e-05,3.3881317890172014e-21,5.293955920339377e-23,1.6940658945086007e-21,3.3881317890172014e-21,7.835054762102278e-21,6.776263578034403e-21,0.0,1.519831217258391e-17,2.3822801641527197e-22,5.082197683525802e-21,0.0,0.0,1.1011428314305904e-20,4.235164736271502e-21,3.3881317890172014e-21,8.470329472543003e-21,8.470329472543003e-21,5.5152009261622004e-17,2.076247160309741e-17,3.3881317890172014e-21,1.519831217258391e-17,2.117582368135751e-21,6.776263578034403e-21,1.6940658945086007e-21,3.3881317890172014e-21,6.776263578034403e-21,2.117582368135751e-22,1.6940658945086007e-21,2.779326858178173e-22,1.4402062243896722e-20,5.515878552520004e-17,1.6402926936062958e-20,3.3881317890172014e-21,3.3881317890172014e-21,0.0,1.6940658945086007e-21,6.776263578034403e-21,2.541098841762901e-21,3.3881317890172014e-21,3.3881317890172014e-21,7.623296525288703e-21,2.541098841762901e-21,3.3881317890172014e-21,1.6940658945086007e-21,1.0164395367051604e-20,6.776263578034403e-21,3.3881317890172014e-21,4.235164736271502e-21,6.776263578034403e-21,6.776263578034403e-21,5.082197683525802e-21,3.3881317890172014e-21,5.929230630780102e-21,2.541098841762901e-21,1.6940658945086007e-21,1.6940658945086007e-21,8.470329472543003e-22,3.3881317890172014e-21,3.3881317890172014e-21,3.3881317890172014e-21,5.082197683525802e-21,5.082197683525802e-21,2.065405138584886e-17,1.3234889800848443e-22,1.6940658945086007e-21,1.0587911840678754e-22,1.6940658945086007e-21
