,Y3Z1,Y1Z3,Y4Z2,Y2Z4,Y2Z1,Y1Z2,Y0Z1,Y1Z0,Y0Z2,Y2Z0,Y5Z3,Y3Z5,Y3Z2,Y2Z3,Y5Z2,Y2Z5,Y5Z1,Y1Z5,Y4Z1,Y1Z4,Y4Z3,Y3Z4,Y5Z0,Y0Z5,Y4Z0,Y0Z4,Y0Z3,Y3Z0,standard_x,X1X4,X1X2,X2X3,X1X5,X0X2,Y1Y2,Y2Y3,X1,X2X5,X0X3,Y0Y3,Y1Y4,X1X3,X0X1,X3X4,X2,Y1Y5,X0X4,Y0Y2,X4X5,X3X5,X0X5,X2X4,Y1Y3,Y0Y4,Y2Y5,Y3Y4,Y4Y5,Y0Y1,X3,Y0Y5,Y3Y5,X0,X4,Y2Y4,X5,Y5Z4,Y4Z5,X2Y3,X5Y2,X3Y0,standard_y,Y3,Y2,Y1,Y0,X5Y0,X4Y2,X3Y2,X2Y4,X1Y5,X0Y2,Y5,X5Y4,X5Y1,X4Y1,X3Y4,X3Y1,X1Y3,X1Y2,X1Y0,X0Y1,X3Z1,X2Z4,X1Z3,X1Z0,X1Z5,X4Z2,X4Z1,X4Z0,X3Z5,X2Z3,X1Z4,X1Z2,X0Z1,X5Z0,X0Z3,X5Z2,X5Z1,X3Z0,X2Z5,X4Z3,X0Z4,X4Z5,X5Z4,Y4,X5Z3,X5Y3,X4Y5,X4Y3,X4Y0,X3Z4,X3Z2,X3Y5,X2Z1,X2Z0,X2Y5,X2Y1,X2Y0,X1Y4,X0Z5,X0Z2,X0Y5,X0Y4,X0Y3
0,0.9335273837310518,0.9333521144397547,0.9240642017504839,0.9238974364233064,0.8751785855890684,0.8751257600680908,0.85964657040479,0.8594443711661366,0.5152063526996865,0.5151162603597761,0.5026733160959231,0.5026203946978307,0.45662756353784284,0.45656938849480844,0.4459576833999308,0.44585392317884887,0.44162388199063596,0.4414944793283413,0.35135921273518533,0.35127459636715885,0.31330436702674147,0.3132877367987173,0.30908976689025613,0.30907189790006495,0.12059551421096973,0.12059483783115026,0.11359171423256122,0.11358632181748504,0.09392749113519859,0.0353834361289761,0.034556314618389455,0.03319622596529928,0.030473113174304407,0.028895703440300964,0.027815084755287864,0.02778628430106406,0.02695438979799957,0.026374633945953616,0.025455213318142995,0.024620009482808403,0.0241254585800766,0.023961148094972753,0.023448421207682615,0.023377170742026714,0.022931797401945158,0.022526875761348274,0.02188564812740943,0.021072368004568735,0.018323086764961687,0.01680779989742833,0.016786523021205042,0.016754591799229692,0.016589570856189034,0.016294285636585394,0.01556272247226413,0.015305091990206975,0.015241569454913268,0.014718723376656185,0.014440355668231224,0.013338453176230147,0.013040864663679059,0.011276149373567999,0.010902313320460946,0.010283488535373028,0.00742248557299369,0.0030120139915963354,0.0030118567538565816,1.6653345369377348e-16,1.1102230246251565e-16,1.1102230246251565e-16,8.326672684688674e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,6.938893903907228e-18,6.938893903907228e-18,1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,1.3010426069826053e-18,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,6.505213034913027e-19,6.505213034913027e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,2.168404344971009e-19,2.168404344971009e-19,9.486769009248164e-20,7.115076756936123e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0010175625588652367,0.0010081430645014437,0.9240998691072387,0.9240256579455027,0.41862385453957385,0.000947138245047011,0.7460630961500215,0.0009325028042627694,0.515228971960799,0.5151913770734915,0.06104931556029898,0.0005440161568161159,0.0004939860020996144,0.4186225831698544,0.4459885969866196,0.44591936192125686,0.061048486719589415,0.00047256637322561356,0.038057286950188646,0.0003769248232971513,0.038056568242486224,0.00033849103583847716,0.3091115395337819,0.3090861063524917,0.12060138904070111,0.12060050363780309,0.7460620847429068,0.0001226042279357864,0.03157058113487451,0.0010817595728755394,0.0009699988331281866,0.001046149912725552,0.0011031738717627777,0.017606328239475784,0.0009103075832098298,0.001152430341657443,0.0010805646523122324,0.012979574421808155,0.0009726121169814431,0.0008531074783974955,0.0006573064621762036,0.006756950552084624,0.001024513435516087,0.0009254520490534681,0.013894899976792451,0.0007524475721279317,0.016574930033011782,0.010298272365938893,0.010971101037499889,0.0008922754052174011,0.009717598870879862,0.00602623395360657,0.006755970640376933,0.009336918715145316,0.0024483910124456576,0.0006704685996361745,0.008389208195794445,0.000411426428626423,0.000909053678949761,0.0032362834895795643,0.0007074318107257317,0.008693762078073344,0.008154779874498672,0.0013985761337190472,0.002816757536772033,0.003012285674968284,0.0030120599413971656,0.0,2.7755575615628914e-17,5.421010862427522e-20,5.908901840045999e-17,0.0,5.551115123125783e-17,1.0842021724855044e-19,1.1102230246251565e-16,5.551115123125783e-17,2.7755575615628914e-17,0.0,6.938893903907228e-18,2.710505431213761e-20,8.326672684688674e-17,1.3877787807814457e-17,3.469446951953614e-18,0.0,0.0,5.421010862427522e-20,2.7755575615628914e-17,2.7755575615628914e-17,1.0842021724855044e-19,2.710505431213761e-20,2.371692252312041e-20,1.0842021724855044e-19,8.673617379884035e-19,0.0,0.0,0.0,5.421010862427522e-20,8.673617379884035e-19,4.336808689942018e-19,0.0,8.673617379884035e-19,4.0657581468206416e-20,0.0,0.0,2.168404344971009e-19,0.0,5.421010862427522e-20,0.0,1.0842021724855044e-19,4.336808689942018e-19,0.0,1.0842021724855044e-19,3.6422416731934915e-19,4.235164736271502e-21,1.0408340855860843e-17,2.168404344971009e-19,0.0,0.0,0.0,5.551115123125783e-17,2.710505431213761e-20,0.0,0.0,0.0,1.3010426069826053e-18,0.0,5.421010862427522e-20,0.0,1.6940658945086007e-20,4.336808689942018e-19,0.0,1.734723475976807e-17,6.938893903907228e-18,0.0
2,7.771743868356494e-05,0.00011236676940230283,0.0008343640433910521,0.0008600534655959224,0.0003853119165226627,8.093125826658137e-05,0.7460286765621975,9.520204350435168e-05,0.3945877388256802,0.0004896309413117737,0.06104491699159321,6.255523732118332e-05,3.565300114099887e-05,0.000385660846387359,0.4429660113565861,0.0004204649048995567,0.06104197214689039,7.424995700457662e-05,3.069438200672312e-05,8.334193423537362e-05,3.230963823499058e-05,3.7359969510730764e-05,0.3091011329493534,0.3090591816588609,0.00011590782899684136,0.39458534989586225,0.7460242323356525,1.5918926524810473e-05,0.01522703505111082,0.0007792996537485447,0.0005284938570829025,0.0007792290146720108,0.0030717754702436276,0.0027514092656727484,0.0012211035219213654,0.0012204199994490384,0.0030085732636420705,0.0029165246451674396,0.0027066219176781143,0.002615919903529047,0.0012217947895514524,0.009049228479812849,0.0028305494197333175,0.0005293277770263341,0.002919970754515073,0.002471863037306396,0.0031128984221257,0.00036331840415326474,0.0029609856622725564,0.002465033104534234,0.012316930070219601,0.006530237528863712,0.009049294612861256,0.001619562405533164,0.00017661409087635333,0.0012224601579566084,0.001578523002848735,0.0011513477584086562,0.0025300791878808846,0.00288783500213425,0.0023538698204359386,0.010844549478895942,0.002960214804476784,0.006530224534273776,0.004040952464745979,0.44296286268383334,2.8984917876192982e-06,0.0,0.0,1.3552527156068805e-20,2.7765740010995965e-17,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,6.776263578034403e-21,2.7755575615628914e-17,3.3881317890172014e-21,0.0,2.7755575615628914e-17,6.776263578034403e-21,3.3881317890172014e-21,8.470329472543003e-22,3.3881317890172014e-21,8.326672684688674e-17,2.7755575615628914e-17,0.0,2.1308172579365993e-21,3.3087224502121107e-22,0.0,1.6263032587282567e-19,2.710505431213761e-19,4.336808689942018e-19,4.87890977618477e-19,0.0,2.168404344971009e-19,1.0842021724855044e-19,0.0,2.168404344971009e-19,2.710505431213761e-20,8.131516293641283e-20,0.0,0.0,0.0,1.0842021724855044e-19,0.0,2.168404344971009e-19,6.776263578034403e-20,4.336808689942018e-19,0.0,6.88214269644119e-20,0.0,1.0164395367051604e-20,0.0,6.776263578034403e-21,6.776263578034403e-21,3.3881317890172014e-21,5.421010862427522e-20,0.0,0.0,0.0,0.0,2.168404344971009e-19,1.3552527156068805e-20,1.6940658945086007e-21,5.421010862427522e-20,1.6940658945086007e-21,1.3010426069826053e-18,8.673617379884035e-19,6.938893903907228e-18,6.776263578034403e-21,0.0
3,1.5735356643882418e-06,4.939862136838708e-06,0.00011865661593190316,0.00012074697003602809,9.472828313227205e-06,3.157776908210758e-06,0.0030699361883337354,5.025838072191559e-06,0.0016122838174358568,9.371933171574585e-06,0.37014776460731347,2.0023222543951916e-06,2.866326108212624e-06,9.504869238904548e-06,0.4429654937487608,6.15278042641358e-05,0.37014766189002973,2.952459728263134e-06,8.89768903635102e-06,3.1740429931696637e-06,8.970478380481665e-06,2.761639502644081e-06,0.37015258245946253,0.0012610242868607644,8.639929649029649e-06,0.001612220888230809,0.003069905783423933,1.3857736902781673e-06,0.00538960325361377,6.795544912071701e-07,4.5047785637523364e-07,9.64165343381986e-05,9.565739181772656e-05,5.361910336119763e-05,1.0688108201802987e-06,0.00024980523952292143,9.5651143777534e-05,0.0006521776693006614,9.534919404358121e-05,9.525009319321677e-05,1.0670935406603776e-06,0.0025785329426457467,0.00040769964560105035,9.847389957819338e-05,0.0006530634158542461,4.423044204435978e-05,5.467763896638555e-05,0.0001584593857571064,0.000655133557022637,0.0004106264074968254,0.002608002076203743,0.0026964937283801976,0.0025785320028630645,0.00015984115157446392,5.9636995313227524e-05,0.0002498199744146998,0.00026021595940246747,0.0004074631257356213,0.0004957258018753743,0.0013446996360509428,0.0003376655347624428,0.003036563491310592,0.0006546469673365344,0.0026964899824474973,0.0042521270911468675,0.44296540548855345,4.4576345507239255e-07,4.235164736271502e-22,5.929230630780102e-21,4.235164736271502e-22,2.1906389598364343e-19,1.0587911840678754e-22,8.470329472543003e-22,4.235164736271502e-22,2.168404344971009e-19,0.0,1.214306433183765e-17,8.470329472543003e-22,1.5612511283791264e-17,2.117582368135751e-22,4.235164736271502e-22,0.0,1.6940658945086007e-21,6.352747104407253e-22,2.6469779601696886e-23,4.235164736271502e-22,1.0842021724855044e-19,1.0842021724855044e-19,5.293955920339377e-23,5.234502313812128e-23,1.423332264959409e-24,0.0,2.0328790734103208e-20,0.0,3.3881317890172014e-21,8.470329472543003e-22,0.0,1.0842021724855044e-19,1.0842021724855044e-19,2.710505431213761e-20,1.0842021724855044e-19,1.6940658945086007e-21,1.6940658945086007e-21,0.0,0.0,2.168404344971009e-19,4.336808689942018e-19,0.0,0.0,6.776263578034403e-21,5.421010862427522e-20,0.0,7.967403660110763e-21,4.336808689942018e-19,8.470329472543003e-22,4.336808689942018e-19,0.0,1.0164395367051604e-20,4.235164736271502e-22,4.235164736271502e-22,2.710505431213761e-20,0.0,0.0,0.0,0.0,0.0,5.293955920339377e-23,4.235164736271502e-22,0.0,1.0842021724855044e-19,0.0,2.710505431213761e-20,0.0,8.470329472543003e-22
4,4.071272521112329e-07,4.166974204104114e-07,1.6923177925497974e-05,2.236203592955677e-06,4.28364833866552e-06,1.7153192964984766e-07,6.589907399547274e-05,4.1515507455950215e-07,6.325619597664175e-06,4.123371972293516e-06,0.00012314251870867415,4.082786547944586e-07,3.9585304206043973e-07,4.281266378656133e-06,0.00014413917104306572,3.853538213089475e-06,0.0001231490623608996,1.3016346648887157e-07,3.439642500859136e-06,1.623779929459424e-07,3.446069514119234e-06,3.220785199691713e-07,0.00012256579343796205,6.271822495777312e-06,3.863576511342382e-06,5.893876482028885e-06,6.590106561836661e-05,4.2539273696776526e-07,0.0013763701126625195,6.3219998398032315e-09,5.092919127487022e-09,4.692035058796796e-09,6.689363950843375e-09,3.881125584068709e-08,4.3825234955429976e-09,1.8369324950843996e-08,2.7701776253025784e-05,0.001942932237125048,2.770258173695364e-05,2.7701907267395046e-05,1.7239788767066133e-09,0.0015940582130770835,0.00010396725364726101,7.870509068414184e-06,8.746969449376946e-06,5.150071269979431e-09,6.657686037317958e-05,1.1941928020894887e-07,8.7217864407934e-06,1.882734735884447e-05,0.00020884473045362648,0.0008857513259357464,0.0015940582745811271,0.0004559961797776598,0.0019429350561199234,7.420457769633174e-05,9.022548093364247e-06,0.00010396929810064976,8.183264124193398e-05,0.000745867069784958,8.635268588769919e-05,0.0012111084279013704,0.001927379289443934,0.0008857485435034376,0.0016613301566372018,0.00014414517766944603,1.6936597088916564e-05,6.617444900424222e-24,2.541098841762901e-21,5.293955920339377e-23,6.617444900424221e-22,5.293955920339377e-23,0.0,2.6469779601696886e-23,0.0,1.6940658945086007e-21,3.3881317890172014e-21,0.0,5.082197683525802e-21,0.0,5.293955920339377e-23,0.0,4.235164736271502e-22,0.0,1.3234889800848443e-23,1.0587911840678754e-22,0.0,3.3881317890172014e-21,3.308722450212111e-24,4.087742710070943e-24,2.2396265575773414e-23,6.776263578034403e-21,1.0587911840678754e-22,8.470329472543003e-22,0.0,1.5881867761018131e-22,1.3552527156068805e-20,2.168404344971009e-19,2.168404344971009e-19,2.964615315390051e-21,8.470329472543003e-22,1.5881867761018131e-22,5.293955920339377e-23,1.0842021724855044e-19,2.168404344971009e-19,0.0,0.0,2.168404344971009e-19,6.776263578034403e-21,1.0587911840678754e-22,0.0,5.421010862427522e-20,6.776263578034403e-20,1.0842021724855044e-19,6.352747104407253e-22,1.0842021724855044e-19,5.293955920339377e-23,0.0,6.617444900424221e-23,1.0587911840678754e-22,2.964615315390051e-21,4.235164736271502e-22,1.0587911840678754e-22,8.470329472543003e-22,8.470329472543003e-22,8.470329472543003e-22,3.308722450212111e-24,0.0,0.0,1.0842021724855044e-19,5.421010862427522e-20,3.3881317890172014e-21,0.0,2.6469779601696886e-23
5,1.0752060690046337e-06,4.897814005796984e-07,5.065313358903714e-07,9.214400324701335e-08,1.239486253367538e-08,3.731904480974908e-08,5.893370445641601e-06,4.907323770308293e-07,7.024049635696626e-08,1.4140074370865766e-08,8.435857953689477e-07,4.5585028038551943e-07,4.5539624409488627e-07,1.1817454341683266e-08,1.0053363209640128e-06,9.197008307247375e-08,8.451735070510475e-07,3.6718508355009886e-08,2.9759591791800604e-06,3.898710648358119e-08,2.9744004023473634e-06,4.5542584074203765e-07,8.452260080645024e-07,7.048909971171536e-08,2.9781727406398393e-06,6.966269350123453e-08,5.893853728054567e-06,1.075714219602805e-06,1.7726012318140044e-05,4.051342181818653e-10,4.0234896990179104e-10,1.467743754250482e-09,3.3164198538666626e-10,6.833447580455403e-11,3.4691679574864774e-10,1.0219392466736243e-09,1.3640903015002554e-05,1.2090784322006726e-07,1.3640355374283594e-05,1.364026038471074e-05,5.986490391948479e-10,6.817575785207207e-06,5.1181836778715854e-05,3.872757597605883e-06,3.459589743383028e-06,4.532792115821301e-10,2.4673835245760636e-05,2.839399966587e-10,3.4591876152027013e-06,9.283583654249938e-06,6.15586509591584e-06,3.5681614765947344e-06,6.817584570076289e-06,0.00016863594224172707,1.2091434382255422e-07,3.6531306878709354e-05,3.459219352839667e-06,5.11818875545963e-05,4.028338297648072e-05,2.1953084597929144e-05,4.252296975009454e-05,2.0852345183639108e-05,1.8698831773466163e-05,3.568161100452151e-06,1.0668645962098995e-07,1.0052691310168668e-06,5.065486793931357e-07,1.6543612251060553e-24,2.117582368135751e-22,0.0,5.37667398159468e-23,0.0,8.271806125530277e-25,5.293955920339377e-23,0.0,2.6469779601696886e-23,6.617444900424222e-24,2.481541837659083e-24,4.632211430296955e-23,1.0339757656912846e-25,2.0679515313825692e-25,0.0,6.617444900424222e-24,0.0,2.0679515313825692e-25,1.0587911840678754e-22,2.117582368135751e-22,4.235164736271502e-22,3.101927297073854e-25,3.603012004455969e-24,3.598230456582952e-24,0.0,5.293955920339377e-23,0.0,0.0,1.5881867761018131e-22,6.776263578034403e-21,0.0,0.0,0.0,2.117582368135751e-22,1.5881867761018131e-22,0.0,0.0,4.632211430296955e-23,3.3881317890172014e-21,1.0587911840678754e-22,4.632211430296955e-23,0.0,5.293955920339377e-23,1.6940658945086007e-21,0.0,1.0164395367051604e-20,0.0,0.0,6.617444900424222e-24,2.6469779601696886e-23,6.617444900424222e-24,5.293955920339377e-23,1.0587911840678754e-22,0.0,0.0,0.0,2.117582368135751e-22,2.117582368135751e-22,2.117582368135751e-22,4.1359030627651384e-25,0.0,0.0,0.0,3.3881317890172014e-21,5.293955920339377e-23,0.0,0.0
6,0.009327473862272201,0.0047596918900074765,0.013805990865484162,0.0026794175824842587,3.254783631562619e-05,0.0015907842905099803,0.0042173183023506205,0.0044261948457648016,0.04136489092774654,0.0001759716278792045,0.0009122380086825442,0.004100666924637867,0.003973325926741319,0.00020322830153529084,0.001305408847836333,0.0026191636479045524,0.0014248062539002654,0.0018729108779143647,0.021119642926913082,0.0015852596317146592,0.021838772172205523,0.004016489550627235,0.0015189010545141278,0.04126665633693349,0.02171231912722578,0.041555150811846936,0.0040704271049506625,0.008973182150755894,0.008117856232223119,0.0016791063760807573,0.0006320113919463168,0.005370679006779821,0.00026868074824597243,0.001485166241384549,0.0005845917971763791,0.003937373753921777,0.004942652496851966,0.00020449944987761188,0.006126836743139471,0.005522916643781607,0.00024768782421583714,0.005123823510051782,0.026563763922994244,0.005259867040619806,0.0005378445544369298,0.00036269232868533857,0.005994387764989197,0.0005891253879151265,0.00032884550399376136,0.0007843557806681827,0.004236386866178563,0.0031061459852612873,0.005117029804817169,9.014117523955079e-07,0.00017259421909109887,0.010108916263344685,0.0004665171836367651,0.02679927366389862,0.025177907321942243,0.01596446302965722,0.021829481427574307,0.01853134152070481,0.005651887336444446,0.003156729884072238,0.0027183698250150944,0.0013093632753406188,0.01380268738915182,0.0,1.734723475976807e-18,4.336808689942018e-19,1.0977546996415732e-18,0.0,1.3552527156068805e-20,0.0,8.673617379884035e-19,0.0,0.0,2.168404344971009e-19,0.0,5.421010862427522e-20,0.0,2.168404344971009e-19,1.0842021724855044e-19,2.710505431213761e-20,2.710505431213761e-20,0.0,0.0,8.673617379884035e-19,8.131516293641283e-20,9.921038830838503e-20,1.0412797705001278e-19,1.734723475976807e-18,2.710505431213761e-20,4.336808689942018e-19,4.336808689942018e-19,0.0,0.0,0.0,0.0,0.0,5.421010862427522e-20,4.336808689942018e-19,2.168404344971009e-19,3.469446951953614e-18,2.168404344971009e-19,0.0,1.0842021724855044e-19,2.168404344971009e-19,1.734723475976807e-18,4.0657581468206416e-20,0.0,0.0,0.0,2.168404344971009e-19,1.734723475976807e-18,2.168404344971009e-19,0.0,0.0,8.673617379884035e-19,1.734723475976807e-18,0.0,0.0,1.734723475976807e-18,0.0,2.710505431213761e-20,1.734723475976807e-18,2.710505431213761e-20,0.0,5.421010862427522e-20,0.0,0.0,0.0,5.421010862427522e-19,4.336808689942018e-19
7,0.030786000672475188,0.0033608221180585563,0.011222722879228365,0.004133600049954894,0.0011730666072380228,0.00491987815280138,0.00905523736694826,0.003397732369765344,2.857027629974605e-05,0.0011456330358994519,0.0031594850321775693,0.0049086309651852345,0.004685894071077719,0.0016075841299540896,0.003433022682200271,0.003619724844016299,0.0031347727793467678,0.004896231965178492,0.027925137689740358,0.004774562126902273,0.02730466710132676,0.004862958680311612,0.0031025496260394993,7.4021301557572365e-06,0.027977910156888927,0.0002518517572817797,0.009055173043462306,0.030790702710048627,0.013433613308708675,0.00431169974456461,0.0012319109412442322,0.005052021375848029,0.00299233682729483,0.0011669866202220257,0.001082112092406903,0.00699781362170349,0.006381431440578903,0.0003307806272509518,0.008990307789249176,0.00896183375578544,0.0033475082519961925,0.001467793883836555,0.0014623309022136221,0.013978763092801664,0.013312595337232211,0.0027085152346393044,0.024814033978276966,0.002617172341642937,0.009494806626756818,0.018441544666067358,0.0027740227214806948,0.0037074104557584526,0.0016301364467343064,0.004050210577764117,0.0004344509757173101,0.03310997946332207,0.009706030674742735,0.0015197270739008316,0.009058188079003469,0.003729741551448329,0.008658752173840524,0.005144985877229011,0.028158573067666313,0.003706019355393249,0.0010558648170790215,0.003395185873113919,0.011344106182540534,1.0842021724855044e-19,1.734723475976807e-18,0.0,1.0842021724855044e-19,0.0,1.0842021724855044e-19,2.168404344971009e-19,0.0,2.168404344971009e-19,2.168404344971009e-19,0.0,2.168404344971009e-19,2.168404344971009e-19,4.336808689942018e-19,2.168404344971009e-19,8.673617379884035e-19,3.2526065174565133e-19,2.710505431213761e-20,8.673617379884035e-19,0.0,0.0,1.6263032587282567e-19,2.644330982209519e-19,2.652271916090028e-19,8.673617379884035e-19,2.168404344971009e-19,4.336808689942018e-19,2.168404344971009e-19,4.336808689942018e-19,3.469446951953614e-18,0.0,0.0,4.336808689942018e-19,8.673617379884035e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,0.0,0.0,5.421010862427522e-20,0.0,8.673617379884035e-19,1.8973538018496328e-19,0.0,0.0,0.0,5.421010862427522e-20,0.0,5.421010862427522e-20,8.673617379884035e-19,8.673617379884035e-19,1.6263032587282567e-19,4.336808689942018e-19,4.336808689942018e-19,0.0,1.734723475976807e-18,8.673617379884035e-19,8.673617379884035e-19,1.734723475976807e-18,0.0,2.168404344971009e-19,5.421010862427522e-20,2.168404344971009e-19,2.168404344971009e-19,8.673617379884035e-19,0.0,0.0
8,0.040188376675535806,0.006010173290575065,0.01540366955050955,0.0028121992370356385,0.0018393814372327489,0.00617606934478895,0.009590918680764867,0.005897912829041832,0.00037089318505546944,0.00182441484347513,0.0021779538031691985,0.006889419115097484,0.006550668829601616,0.002141201891944787,0.0024897492874965113,0.002637744224703205,0.002303616746968491,0.0061341684246654215,0.03493919421076205,0.005870074999699795,0.03462902381775445,0.006415674885947741,0.0022526543363873648,0.0003248104383045565,0.034952469323122834,9.182263694627499e-06,0.009535468934330119,0.04019841182386756,0.015279559238343935,0.0048828725337453135,0.00028781997780146103,0.006609031156128179,0.00294968295012299,0.00040873594322018113,0.00026269106384056934,0.009116346017605616,0.008158387485936641,0.0012275354926397516,0.01130752085416543,0.011245730989389312,0.003493338005599562,0.0013195920227691438,0.006771462800764151,0.014849194683622197,0.016058409777720627,0.0025751710472908364,0.023940676029284222,0.0018866968424860794,0.012011520825663154,0.02391217584174079,0.0027901664292178698,0.004369886893706331,0.0016485661655369949,0.0020055681171150842,0.0014217174708206033,9.341246174065349e-05,0.012106904795050376,0.0068434307893791855,0.01578563758750165,0.0035805304808510232,0.008372546512327182,0.006129857297888756,0.02866138668623451,0.004349226253862462,0.0011791895261538004,0.002476288088017846,0.015563998535221207,0.0,3.469446951953614e-18,4.336808689942018e-19,2.6020852139652106e-18,3.469446951953614e-18,0.0,6.505213034913027e-19,1.734723475976807e-18,0.0,2.168404344971009e-19,1.0842021724855044e-19,2.168404344971009e-19,2.168404344971009e-19,0.0,2.168404344971009e-19,0.0,2.168404344971009e-19,2.168404344971009e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,2.168404344971009e-19,3.2589592645609206e-19,3.273782341137871e-19,0.0,5.692061405548898e-19,0.0,8.673617379884035e-19,7.318364664277155e-19,3.469446951953614e-18,1.734723475976807e-18,1.734723475976807e-18,6.505213034913027e-19,1.734723475976807e-18,1.3552527156068805e-19,5.149960319306146e-19,0.0,1.0842021724855044e-19,0.0,2.168404344971009e-19,1.0842021724855044e-19,0.0,1.043544591017298e-18,1.734723475976807e-18,0.0,1.734723475976807e-18,0.0,3.469446951953614e-18,2.710505431213761e-20,4.336808689942018e-19,8.673617379884035e-19,2.168404344971009e-19,8.673617379884035e-19,6.505213034913027e-19,1.0842021724855044e-18,1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,0.0,1.0842021724855044e-19,2.168404344971009e-19,1.0842021724855044e-19,6.505213034913027e-19,0.0,0.0,4.336808689942018e-19,0.0
9,0.00014971668553641124,0.019861478616322908,0.027810383581019775,0.0017477150920082911,0.005261080321795368,0.010245926305620452,0.010890703787450585,0.019813927532491213,0.000796547911309039,0.0053118896156982235,0.0005397421193155561,0.024744160377433762,0.02607464258882304,0.006146148601108575,0.0015938304592014643,0.0013930127923730481,0.001133774023838599,0.010077525594383303,0.05526825399851088,0.009088155025881107,0.054717316708014024,0.02645110090522141,0.0010105884773294472,0.0005232017851057042,0.05538616576237634,0.0001726464708324335,0.010605682929796415,4.836518382824539e-06,0.01201610682932281,0.011928565148740133,0.004064023861084889,0.011321874384944853,0.008314880606323391,0.0005084229419791859,0.00343076667855998,0.01755307408204377,0.015307924212363967,0.0016025046525878041,0.021525434031366183,0.02170856592297999,0.008802974600347836,0.006167643921308225,0.006915702224190139,0.030989235870964464,0.03625043567336425,0.006799138103154306,0.03127884851095027,0.0024825653917151004,0.026447517816976615,0.04706991300404183,0.0038309328687819505,0.008120440241396808,0.006226613530118972,0.002903583752907652,0.0023235371524151713,0.0001256698871357471,0.026655321931562725,0.006608402829343379,0.006004062399113487,0.006420802659044848,0.008314706942873694,0.010435944217346633,0.041853932418853254,0.008098647980128887,0.002120202455785299,0.0015283406701855251,0.028338340320612415,4.336808689942018e-19,6.938893903907228e-18,1.734723475976807e-18,4.0657581468206416e-19,2.710505431213761e-20,4.336808689942018e-19,0.0,0.0,8.673617379884035e-19,1.3010426069826053e-18,1.2197274440461925e-19,0.0,4.336808689942018e-19,0.0,0.0,1.734723475976807e-18,4.336808689942018e-19,8.673617379884035e-19,8.673617379884035e-19,4.336808689942018e-19,1.3010426069826053e-18,1.734723475976807e-18,6.602621823847271e-19,6.556035011748285e-19,0.0,1.8973538018496328e-18,8.673617379884035e-19,4.336808689942018e-19,1.3552527156068805e-19,3.469446951953614e-18,3.469446951953614e-18,3.469446951953614e-18,0.0,0.0,1.1655173354219173e-18,1.8973538018496328e-19,0.0,2.168404344971009e-19,8.673617379884035e-19,2.168404344971009e-19,2.168404344971009e-19,0.0,1.8431436932253575e-18,6.938893903907228e-18,1.0842021724855044e-19,6.938893903907228e-18,2.168404344971009e-19,0.0,5.421010862427522e-20,2.168404344971009e-18,1.734723475976807e-18,8.673617379884035e-19,1.734723475976807e-18,8.673617379884035e-19,8.673617379884035e-19,6.938893903907228e-18,0.0,0.0,6.938893903907228e-18,8.673617379884035e-19,8.673617379884035e-19,4.336808689942018e-19,8.131516293641283e-20,5.421010862427522e-20,0.0,8.673617379884035e-19,1.734723475976807e-18
