,Y5Z0,Y0Z5,Y0Z1,Y1Z0,Y5Z1,Y1Z5,Y3Z1,Y1Z3,Y4Z1,Y1Z4,Y3Z0,Y0Z3,Y2Z3,Y3Z2,Y2Z5,Y5Z2,Y2Z4,Y4Z2,Y3Z5,Y5Z3,Y2Z0,Y0Z2,Y4Z5,Y5Z4,Y2Z1,Y1Z2,Y4Z0,Y0Z4,standard_x,Y4Z3,Y3Z4,X1X5,X1X2,X0X4,Y1Y5,X0X3,X0X1,X3X5,X0X2,Y0Y1,X4X5,Y3Y5,X1X3,X1,X0,Y0Y3,Y1Y2,X2X5,X1X4,X0X5,Y0Y4,Y0Y5,X5,Y0Y2,X3X4,Y1Y3,Y4Y5,Y3Y4,Y2Y5,X2X3,X3,X2X4,Y1Y4,Y2Y3,X4,X2,Y2Y4,Y1,X0Y4,X1Y3,standard_y,Y5,Y4,Y0,X4Y5,X4Y3,X4Y1,X4Y0,X3Y5,X3Y4,X2Y3,X0Y5,X5Y2,X0Y1,X2Y1,Y2,X3Y2,X1Y2,X0Y2,X1Y0,X1Y4,X1Z4,X5Z1,X5Z0,X1Z0,X0Z5,X3Z5,X3Z1,X2Z1,X0Z3,X2Z4,X5Z4,X5Z3,X3Z2,X3Z0,X2Z0,X0Z2,X2Z5,X4Z5,X4Z0,X1Z2,X0Z4,X3Z4,Y3,X5Z2,X5Y4,X5Y3,X5Y1,X5Y0,X4Z3,X4Z2,X4Z1,X4Y2,X3Y1,X3Y0,X2Z3,X2Y5,X2Y4,X2Y0,X1Z5,X1Z3,X1Y5,X0Z1,X0Y3
0,0.9948847530091962,0.994840739864442,0.9095533332376466,0.9095478593518077,0.714463080918031,0.7144271731359412,0.6738750060714929,0.6737503922168366,0.5979929367716679,0.5978519270250744,0.4593787073368951,0.4592965217227638,0.41049692332112464,0.4104748786112447,0.39986789815669954,0.3997925764031993,0.3800615344675258,0.3800604665403898,0.3197230087022316,0.31967995107636904,0.29405585338489315,0.2939874559664586,0.27581033704169255,0.2757591582470641,0.15463083539508915,0.15459393773047292,0.1363466502058929,0.13631531889863818,0.08273300414005183,0.07254509081383505,0.07254139876688045,0.029912572371970144,0.027091063808542523,0.026984274842181216,0.026945895672242648,0.02652726301399163,0.026522934556539226,0.02575464751484461,0.025439882311457593,0.02295062029351026,0.02288681086010111,0.02245479710816415,0.022067689066065613,0.021739173308257212,0.021338111450116305,0.021234619414781872,0.021141081338434113,0.021023293440576865,0.02060687851987441,0.01992520170126478,0.019268991805127048,0.019042808284931607,0.018389572665116212,0.015577905479691487,0.015326714407458482,0.015064746995185375,0.014762248312936443,0.014196748288995805,0.012782924516613873,0.011874877477980553,0.009412842186385259,0.008963780410961804,0.008575485684848165,0.00789482313463474,0.006020308399245205,0.0058329961309316275,0.005453011892263446,1.1102230246251565e-16,1.1102230246251565e-16,8.326672684688674e-17,6.938893903907228e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,4.163336342344337e-17,3.9898639947466563e-17,2.7755575615628914e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.214306433183765e-17,6.938893903907228e-18,2.6020852139652106e-18,1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,6.505213034913027e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,3.2526065174565133e-19,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.00294174270613328,0.0029388506346454523,0.002685361143692476,0.19513358392740093,0.0021062731265426068,0.19512545889563995,0.6739114513409292,0.6738934035489819,0.5980039622935831,0.597979836552343,0.13966139272580178,0.0013529469202223916,0.41051371101711565,0.41049912583109943,0.10581360483015634,0.0011760297208075906,0.3800772311014896,0.3800688823507527,0.1396568239973107,0.0009400314291674132,0.10580977598837013,0.000862214899322111,0.13946555903789032,0.0008107479269399327,0.1546377511556416,0.1546281157280298,0.13946292198222277,0.0003979221230554021,0.01807658755781172,0.07254693077137031,0.07254594677052595,0.0019024623830456236,0.010573976921869451,0.0018961617605356077,0.001968110032716237,0.001818579168638628,0.0017325106220968407,0.0018053184907049409,0.0018958078910107107,0.0017791495492415002,0.0017214084206607569,0.0013878803874199717,0.0053983982550016955,0.007808197571423613,0.0018455815536719403,0.0012555610599596185,0.008776824646634694,0.0017126464721063314,0.006132554653847006,0.000708725303764026,0.001111543556057696,0.000703624379623465,0.0017449758999565019,0.001093987490707229,0.010562474635075002,0.002288151102114537,0.0009724121298877665,0.009805404423923178,0.0009893155893503731,0.005978653550278748,0.0058389937044592295,0.005396155131154127,0.0015044197493499856,0.0021056747793996413,0.004819485519594767,0.0032004682159625496,0.002567224921930641,1.3877787807814457e-17,0.0,6.938893903907228e-18,1.3660947373317356e-17,2.168404344971009e-19,0.0,0.0,2.168404344971009e-19,5.551115123125783e-17,3.469446951953614e-17,2.168404344971009e-19,2.168404344971009e-19,0.0,0.0,0.0,5.421010862427522e-20,6.776263578034403e-21,2.0816681711721685e-17,2.7755575615628914e-17,0.0,6.938893903907228e-18,0.0,7.453889935837843e-20,6.938893903907228e-18,6.505213034913027e-19,2.168404344971009e-19,2.168404344971009e-19,4.336808689942018e-19,0.0,2.168404344971009e-19,0.0,0.0,5.421010862427522e-20,1.0842021724855044e-19,0.0,8.131516293641283e-20,8.673617379884035e-19,2.168404344971009e-19,2.168404344971009e-19,1.0842021724855044e-19,0.0,0.0,5.421010862427522e-19,8.131516293641283e-20,0.0,5.421010862427522e-20,0.0,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0,4.336808689942018e-19,0.0,2.0816681711721685e-17,4.336808689942018e-19,1.0842021724855044e-19,0.0,5.551115123125783e-17,0.0,4.336808689942018e-19,1.0842021724855044e-18,1.0842021724855044e-19,2.168404344971009e-19,0.0
2,0.0010711635047144883,0.0010705217071390733,0.0004902696067359086,0.0018247201232172298,0.0004309756751409466,0.001824701342479294,0.0062623308057847115,0.006276980361623016,0.5254258807809047,0.005574147852243364,0.0013038445150703965,0.0004905422669531271,0.25587956798574196,0.003827558525705974,0.1058094083145117,0.0004339758417494402,0.38007754172161656,0.3800397779322159,0.001303884373649784,0.0004314183296079822,0.10580896464662988,0.00031982472952341316,0.13945118475080828,0.0002995778806303909,0.255852359617883,0.0014647710512116783,0.13945085323779488,0.0001490618958848237,0.015655008150646025,0.5253878043234959,0.0006777407116598028,0.00011941866296172602,0.0036950091353032634,0.00047189425680061684,0.00016652254144441155,0.0001192665301390694,0.00011459182858749652,0.0001139240348683219,0.0004773935223065769,0.00016709271016055577,0.00046095468865694133,0.0001671067974429356,0.005010420937460146,0.003146462303602624,0.0004673939291790194,0.0001672906732024164,0.0030461137768015654,0.0004644328398264008,0.002962009634931668,0.0005805548508747968,0.0003374075430090021,0.0005808953182662622,0.0004801813158047249,0.00022795541997489238,0.003660035971064332,0.0050263593820272495,0.0002956581363622431,0.0031571755204113936,0.00019412172867723,0.0029293713023921908,0.0035236221308391257,0.005437471478875331,0.0012988491147780364,0.0021715508073734896,0.0070703652310545395,0.00286213373013348,0.0026031435907816892,2.168404344971009e-19,1.0842021724855044e-19,4.336808689942018e-17,8.342935717275957e-17,5.421010862427522e-20,5.551115123125783e-17,0.0,0.0,8.673617379884035e-19,1.0842021724855044e-19,5.421010862427522e-20,2.117582368135751e-22,4.336808689942018e-19,0.0,3.469446951953614e-18,2.710505431213761e-20,1.9852334701272664e-23,3.2526065174565133e-19,2.7755575615628914e-17,2.168404344971009e-19,1.0842021724855044e-19,0.0,1.522012327097571e-22,0.0,0.0,0.0,0.0,2.168404344971009e-19,5.421010862427522e-20,1.0842021724855044e-19,2.168404344971009e-19,0.0,0.0,0.0,1.3552527156068805e-20,2.710505431213761e-20,2.168404344971009e-19,1.0842021724855044e-19,0.0,0.0,0.0,6.505213034913027e-19,2.168404344971009e-19,1.3552527156068805e-19,2.0328790734103208e-20,0.0,4.336808689942018e-19,2.710505431213761e-20,5.421010862427522e-20,4.235164736271502e-22,3.705769144237564e-22,6.938893903907228e-18,0.0,1.3010426069826053e-18,8.673617379884035e-19,2.7755575615628914e-17,3.642919299551295e-17,1.0587911840678754e-22,0.0,8.131516293641283e-20,5.551115123125783e-17,0.0,2.168404344971009e-19,1.0842021724855044e-19,2.6469779601696886e-23,0.0,0.0
3,0.0011046445536527878,0.0011052494610058257,0.00038658164546140816,1.948904320835346e-06,0.0001767877850815505,2.6245276635822938e-06,0.0004006069613482102,3.999589788227245e-06,1.4891724463642926e-05,5.003839358649283e-06,8.413657577697568e-05,0.0003867997802777701,0.6359378698801983,0.0002702912091338566,0.10579929228973187,0.0004712954115927745,0.6359388021275427,3.888494883707667e-06,8.590455676523375e-05,0.0001758092167220936,0.10579855161437135,0.0003512025817048192,2.5071746250771855e-06,0.00017820547429684875,0.6359377450479355,3.4526793821279345e-06,3.583681923096314e-06,0.0003891523197516417,0.002242668179481264,1.4843109470437706e-05,0.00040031443411595946,5.25929677926075e-07,0.00010904419969124246,0.00043209907523081715,7.248157875026031e-07,0.0007599223769694848,4.236145464627038e-07,0.0006240336261904884,0.002967197259767084,7.631735618018287e-07,0.0003148056956566949,0.0011117940690447128,0.0010664186226091972,0.00010870441938611586,0.0028821496482500167,0.001111843231777545,6.862484306261669e-05,0.002573978874864563,0.0006550017184396498,0.00039560607794615914,0.000908408299737356,0.00039696303690490227,0.0026701052187496997,0.0007351637938158949,0.00010937443235585121,0.0010663820640708969,0.000909065858990804,0.00010927608899363229,0.0005083005420705672,0.0004871457355808993,0.0007906790497784527,0.0013656004718975653,0.0006549890678729843,1.6504265895075987e-05,0.002981201916667894,0.005713104598977655,0.0006195760173442052,1.0587911840678754e-22,0.0,0.0,1.0937312931421153e-19,8.131516293641283e-20,8.470329472543003e-22,0.0,3.3881317890172014e-21,0.0,6.776263578034403e-21,3.3881317890172014e-21,0.0,8.470329472543003e-22,2.710505431213761e-20,0.0,5.421010862427522e-20,6.203854594147708e-25,2.117582368135751e-22,0.0,0.0,0.0,0.0,2.68833699079734e-24,0.0,1.6940658945086007e-21,2.168404344971009e-19,2.168404344971009e-19,1.0164395367051604e-20,0.0,1.6263032587282567e-19,5.421010862427522e-20,8.673617379884035e-19,2.168404344971009e-19,0.0,0.0,2.168404344971009e-19,1.0842021724855044e-19,5.421010862427522e-20,8.673617379884035e-19,2.168404344971009e-19,8.673617379884035e-19,0.0,2.168404344971009e-19,2.183756817139993e-22,4.336808689942018e-19,0.0,2.710505431213761e-20,5.421010862427522e-20,0.0,0.0,0.0,1.3877787807814457e-17,0.0,0.0,4.336808689942018e-19,1.6940658945086007e-21,8.470329472543003e-22,3.3881317890172014e-21,8.673617379884035e-19,1.3552527156068805e-19,0.0,0.0,6.776263578034403e-21,5.082197683525802e-21,4.235164736271502e-22,2.168404344971009e-19,0.0
4,0.0005824935453042854,0.0005823760285733404,0.00035552523211998565,6.48653269315768e-07,0.00030341469092213613,6.48724229707535e-07,6.985421751590614e-05,2.2601630678510063e-06,5.871028321573065e-06,2.4383928129454277e-06,5.653669195114654e-06,0.00035552845637287377,0.0005932251165926529,7.026905119847141e-05,9.271062043924588e-05,0.0003034571004191085,0.0005933308966738315,6.322612560556436e-06,5.6538108807221825e-06,0.00030342064101063313,9.271053880331487e-05,0.0003555691001834813,1.974672036171207e-06,0.00030341075072683036,0.000593277415765935,2.419374532127522e-06,1.974637871737384e-06,0.00035552055256052914,0.0027170847152102585,5.8610430594814754e-06,6.983914089090954e-05,5.109105149878249e-08,9.307968049089581e-08,2.832670694519001e-07,9.397940196113798e-09,9.249201459464227e-06,5.103823540497827e-08,8.673322791780867e-06,2.8114152988985593e-06,1.4320262379668525e-08,2.822585708325723e-07,1.3703894184902054e-05,0.0005000007163149064,8.69874291905185e-05,4.5260346161427455e-05,1.3604264751934305e-05,5.398047015174743e-08,3.494763076756133e-06,0.000363810629692875,0.00017753956621336436,2.385723696213051e-07,0.00017752610277109226,4.278988509425975e-05,1.6471940624912675e-05,9.336739761269783e-08,0.0005000002888298367,2.543362707984045e-07,9.744498109032933e-08,1.6830106622429686e-05,0.00036386343465822117,0.0007530364393049896,0.0005167387113695543,0.0003638113222616789,0.0003640022371226081,0.00047935457779605057,0.002989703774654029,0.0005165963597865431,1.0587911840678754e-22,0.0,3.441071348220595e-22,5.389247126905486e-20,2.710505431213761e-20,4.235164736271502e-22,2.710505431213761e-20,0.0,1.0587911840678754e-22,0.0,3.308722450212111e-24,5.293955920339377e-23,1.0587911840678754e-22,4.235164736271502e-22,0.0,2.6469779601696886e-23,1.1172479228464146e-25,1.6543612251060553e-24,0.0,4.235164736271502e-22,4.963083675318166e-24,1.3234889800848443e-23,3.25007537507436e-25,4.235164736271502e-22,2.117582368135751e-21,3.3881317890172014e-21,3.3881317890172014e-21,3.3881317890172014e-21,0.0,0.0,2.168404344971009e-19,2.168404344971009e-19,6.776263578034403e-21,2.168404344971009e-19,3.3881317890172014e-21,3.3881317890172014e-21,5.421010862427522e-20,1.3552527156068805e-19,2.168404344971009e-19,3.3881317890172014e-21,4.336808689942018e-19,4.0657581468206416e-20,0.0,4.235164736271502e-22,3.3881317890172014e-21,5.421010862427522e-20,0.0,0.0,6.617444900424222e-24,0.0,2.0679515313825692e-25,0.0,2.710505431213761e-20,0.0,0.0,0.0,7.940933880509066e-23,0.0,0.0,0.0,0.0,5.293955920339377e-23,3.3881317890172014e-21,1.2705494208814505e-21,4.1359030627651384e-25,0.0,0.0
5,1.1269578203339203e-05,1.1490929035203656e-05,7.743108674791334e-06,1.6152133711996057e-08,6.635870036657514e-06,1.6347926236585088e-08,3.570742586402797e-06,4.589189995280747e-08,1.0424187315090594e-06,4.57631637381767e-08,3.2736954191509647e-07,7.742786713994508e-06,4.753674648745189e-06,3.5703194690754136e-06,6.776493813772398e-06,6.638910657006575e-06,4.752849141150602e-06,1.0324034201144597e-06,3.266819588722714e-07,6.635837086498212e-06,6.776571144473918e-06,7.744019049876632e-06,3.274307869315467e-07,6.635120321405663e-06,4.753647275993093e-06,4.5800249418525084e-08,3.274929551220188e-07,7.742176793989928e-06,1.554088564513247e-05,1.0424220483722141e-06,3.5707094687310165e-06,1.5987729657322113e-10,1.4098915726428337e-10,1.438892316196872e-10,1.7135079601465707e-10,1.6339422753719632e-05,1.7375601541916996e-10,1.5291718702379463e-05,1.2697143275768746e-06,1.935030810419294e-10,5.826603293688656e-11,2.3672658759149087e-05,6.270485926859753e-05,1.5877683658737094e-06,5.23323508200038e-05,2.3666886418950357e-05,1.5002486657157345e-10,2.5854793189076845e-06,6.643456914483424e-06,0.0002483042915794952,4.873275431459852e-10,0.00024830457867812373,5.0009041942068635e-05,2.4071073026756104e-05,1.4293418764639968e-10,6.270485888968666e-05,6.924999601434003e-10,1.6342621484473237e-10,2.407332229390116e-05,6.643371717002909e-06,1.20115906520455e-05,6.553084574002039e-05,6.643456718943737e-06,6.643256753997878e-06,5.31091167112586e-05,2.009203138776215e-05,6.553100249924076e-05,8.271806125530277e-25,1.6543612251060553e-24,2.6469779601696886e-23,1.6948930751211537e-21,1.6940658945086007e-21,0.0,8.470329472543003e-22,2.481541837659083e-24,0.0,0.0,1.6543612251060553e-24,1.0587911840678754e-22,0.0,1.3234889800848443e-23,0.0,0.0,1.5499523658342885e-26,0.0,8.470329472543003e-22,0.0,1.1511058328985004e-26,6.617444900424222e-24,1.2021334546271171e-25,3.308722450212111e-24,0.0,3.3881317890172014e-21,3.3881317890172014e-21,5.293955920339377e-23,3.3881317890172014e-21,8.470329472543003e-22,0.0,1.3552527156068805e-20,3.3881317890172014e-21,4.0657581468206416e-20,0.0,0.0,8.470329472543003e-22,0.0,2.710505431213761e-20,0.0,0.0,3.3881317890172014e-21,5.082197683525802e-21,0.0,0.0,8.470329472543003e-22,0.0,3.3881317890172014e-21,1.6543612251060553e-24,0.0,5.169878828456423e-26,6.938893903907228e-18,3.3881317890172014e-21,6.776263578034403e-21,1.0164395367051604e-20,0.0,1.3234889800848443e-23,0.0,1.3552527156068805e-20,0.0,1.0587911840678754e-22,0.0,0.0,2.6469779601696886e-23,0.0,3.3881317890172014e-21,1.0587911840678754e-22
6,5.438683492818822e-08,2.3254731149913247e-06,2.325472986763734e-06,9.562109307222785e-08,5.4387493840257065e-08,9.562109214326609e-08,5.49931779335445e-07,9.562102827328007e-08,3.080854734603331e-07,9.561872136887692e-08,5.499241087215205e-07,2.3254728917541562e-06,2.021529924635036e-06,5.499318368019984e-07,2.0215153809115726e-06,5.438769823813194e-08,2.021530609498912e-06,3.080801803079625e-07,5.499241354199846e-07,5.438723654422443e-08,2.0215153764736108e-06,2.32547356849226e-06,3.0809441553697434e-07,5.43874477437454e-08,2.021530031332425e-06,9.561852933219043e-08,3.080944044796134e-07,2.3254731721263567e-06,9.006149304639665e-07,3.0808547029944794e-07,5.499317149308596e-07,6.091419027246722e-13,3.1259012347374464e-13,8.78705060141791e-12,6.098072361609164e-13,3.795205855757957e-07,5.039665579917393e-13,6.244673759036016e-08,2.6005672966276125e-07,7.505724907190554e-14,6.330515485317958e-13,6.24466601241283e-08,4.616345967090918e-07,5.8890330624451965e-08,2.756918893844663e-07,3.795209861011441e-07,3.934432279122239e-14,7.405010207618106e-08,5.098224381552394e-08,5.473919826946472e-07,7.651679714797131e-12,5.473921441953689e-07,4.038951311378162e-08,2.600509770276189e-07,5.228518713750723e-12,4.61634636321153e-07,5.136668911691639e-13,5.976768179465849e-12,7.404991977591183e-08,1.4252930222107131e-07,4.7641789296160125e-07,1.5709232449917215e-06,5.09822741040818e-08,1.4252693197670732e-07,1.0178393884057307e-06,2.1376811399575023e-06,1.5709218400860627e-06,3.308722450212111e-24,2.0194839173657902e-28,1.0587911840678754e-22,0.0,3.308722450212111e-24,0.0,2.117582368135751e-22,5.048709793414476e-29,2.0194839173657902e-28,9.926167350636332e-24,2.0194839173657902e-28,2.5849394142282115e-26,4.0389678347315804e-28,2.6469779601696886e-23,3.308722450212111e-24,0.0,3.7594152514438844e-30,4.733165431326071e-30,2.117582368135751e-22,0.0,9.466330862652142e-30,0.0,5.186144154245949e-30,9.926167350636332e-24,3.308722450212111e-24,0.0,0.0,3.308722450212111e-24,0.0,2.6469779601696886e-23,0.0,2.117582368135751e-22,0.0,2.117582368135751e-22,3.308722450212111e-24,3.308722450212111e-24,7.940933880509066e-23,0.0,2.117582368135751e-22,2.6469779601696886e-23,0.0,1.0587911840678754e-22,0.0,3.308722450212111e-24,0.0,0.0,0.0,0.0,0.0,2.5849394142282115e-26,6.310887241768095e-30,3.308722450212111e-24,2.117582368135751e-22,0.0,0.0,0.0,3.1763735522036263e-22,0.0,0.0,1.6543612251060553e-24,0.0,1.3234889800848443e-23,3.308722450212111e-24,1.6543612251060553e-24,6.310887241768095e-30,7.940933880509066e-23,0.0
7,1.1611786313226695e-08,6.184254534612356e-08,6.184257607091445e-08,1.1641560662799047e-08,1.161200789856041e-08,1.164156093527022e-08,6.443881529550207e-09,1.1641555182611178e-08,1.4606098077947699e-08,1.1641542725482104e-08,6.443466450345716e-09,6.184259284147586e-08,3.3054976473429566e-07,6.443883497785031e-09,3.305498409778302e-07,1.1612017683993634e-08,3.305497650149059e-07,1.4606061050778902e-08,6.443469567733782e-09,1.161200711279494e-08,3.3054983864967184e-07,6.184251538509341e-08,1.4606176806427073e-08,1.1612017109121055e-08,3.305497639104513e-07,1.1641541585575191e-08,1.460617323403103e-08,6.184257107165262e-08,2.6788219487971794e-07,1.4606097996954617e-08,6.4438810049035314e-09,6.441623210751502e-15,2.033795255633431e-14,4.655585368343994e-13,8.668848129538378e-15,2.154853445929603e-07,6.406561811078466e-15,3.551113578021028e-08,1.4735646400660066e-07,1.088006021674688e-14,1.414431027750431e-13,3.5511895275181295e-08,7.929009519553482e-08,6.961306815205409e-09,6.220343706713889e-08,2.1548545954887632e-07,1.4238584172349517e-14,4.19368856561205e-08,6.2819854099227775e-09,4.599740509967762e-10,4.56472653652163e-13,4.599718190965016e-10,4.122609350064714e-08,1.4735633733340441e-07,9.68555747305999e-15,7.929009554396654e-08,1.3631975762960625e-13,1.4088790842390472e-14,4.193638399262879e-08,1.7390945169645895e-08,9.011674570202804e-08,4.656928876963334e-08,6.28198556744881e-09,1.7390908141483113e-08,5.0139146346008224e-08,4.221541236790405e-07,4.6569278862217695e-08,4.1359030627651384e-25,0.0,3.308722450212111e-24,2.5642598989143858e-23,8.271806125530277e-25,0.0,0.0,6.310887241768095e-30,1.5777218104420236e-30,8.271806125530277e-25,2.524354896707238e-29,5.169878828456423e-26,0.0,3.308722450212111e-24,2.6469779601696886e-23,0.0,1.3404472412935162e-31,1.9721522630525295e-31,2.6469779601696886e-23,0.0,0.0,6.617444900424222e-24,2.033782021272921e-31,1.2407709188295415e-24,4.1359030627651384e-25,3.308722450212111e-24,3.308722450212111e-24,0.0,0.0,6.617444900424222e-24,1.9852334701272664e-23,0.0,6.617444900424222e-24,0.0,0.0,0.0,0.0,1.9852334701272664e-23,0.0,6.617444900424222e-24,0.0,0.0,0.0,2.0679515313825692e-25,0.0,0.0,4.1359030627651384e-25,0.0,0.0,2.5849394142282115e-26,3.944304526105059e-31,2.6469779601696886e-23,3.308722450212111e-24,0.0,0.0,0.0,6.617444900424222e-24,1.6543612251060553e-24,2.6469779601696886e-23,0.0,1.9852334701272664e-23,0.0,2.0679515313825692e-25,2.0679515313825692e-25,0.0,6.617444900424222e-24,8.271806125530277e-25
8,4.9438346534446254e-09,1.196430333951143e-09,1.1964162734379177e-09,1.4284016641660752e-08,4.94382717553085e-09,1.4284016773533188e-08,1.9560131281066102e-08,1.4284007663441067e-08,6.360976186489289e-09,1.4284001766940987e-08,1.955966893373087e-08,1.1964054463332657e-09,3.27348622595111e-07,1.956013243141165e-08,3.273483366776798e-07,4.943825204785836e-09,3.27348622164591e-07,6.360965729014024e-09,1.9559669827121335e-08,4.94382892029969e-09,3.273483355177928e-07,1.1964088033784112e-09,6.3610091824124555e-09,4.943831377046675e-09,3.2734862191633195e-07,1.428400110118221e-08,6.361007326076024e-09,1.196418457107419e-09,7.219944412693828e-08,6.360976119183306e-09,1.9560130987802682e-08,3.851702714594004e-15,2.612646788591571e-14,2.9934623664771284e-13,2.379741837168206e-15,1.545268747252295e-07,1.966174996148232e-15,2.5534956976008235e-08,1.0554317703620424e-07,4.379164425877481e-15,9.157423898891945e-14,2.5535493859797798e-08,5.4300423077706606e-08,8.288868348068741e-09,2.72668796347876e-08,1.5452695925074738e-07,2.4122289046256434e-14,3.001245765272374e-08,7.798767651587436e-09,2.442345740490427e-09,2.943255746880367e-13,2.4423451391878143e-09,2.8260239349690964e-08,1.0554307290504723e-07,9.0494936492419e-15,5.4300423450449384e-08,8.340434261210473e-14,1.139969289917381e-14,3.001210179011215e-08,2.138826479158368e-08,8.214431063148655e-08,2.3829862637242737e-08,7.798767735413395e-09,2.1388238246825926e-08,2.271723225271883e-08,2.3379870694294993e-08,2.382985599414649e-08,4.1359030627651384e-25,2.524354896707238e-29,3.308722450212111e-24,2.3781442610899546e-24,4.1359030627651384e-25,0.0,1.0339757656912846e-25,6.310887241768095e-30,3.1554436208840472e-30,4.1359030627651384e-25,5.048709793414476e-29,1.550963648536927e-25,0.0,3.308722450212111e-24,0.0,8.271806125530277e-25,1.2017802852976352e-31,3.944304526105059e-31,0.0,3.308722450212111e-24,0.0,1.6543612251060553e-24,1.5869662741750823e-31,4.1359030627651384e-25,8.271806125530277e-25,1.6543612251060553e-24,1.6543612251060553e-24,4.1359030627651384e-25,1.6543612251060553e-24,6.617444900424222e-24,6.617444900424222e-24,1.6543612251060553e-24,1.6543612251060553e-24,1.6543612251060553e-24,0.0,0.0,6.617444900424222e-24,6.617444900424222e-24,1.6543612251060553e-24,1.6543612251060553e-24,3.308722450212111e-24,1.6543612251060553e-24,1.6543612251060553e-24,1.2407709188295415e-24,0.0,6.617444900424222e-24,1.6543612251060553e-24,0.0,0.0,5.169878828456423e-26,1.9721522630525295e-31,0.0,1.6543612251060553e-24,1.6543612251060553e-24,1.6543612251060553e-24,3.308722450212111e-24,1.6543612251060553e-24,1.6543612251060553e-24,1.6543612251060553e-24,1.6543612251060553e-24,0.0,1.6543612251060553e-24,8.271806125530277e-25,0.0,3.944304526105059e-31,1.6543612251060553e-24,3.308722450212111e-24
9,1.1858129469457993e-08,2.6726472975133375e-08,2.6726435932747077e-08,1.1985328021263485e-08,1.1858033426636384e-08,1.198532820940337e-08,9.105042011097349e-09,1.1985321568902205e-08,5.095834138698048e-09,1.1985315577952675e-08,9.104680859365254e-09,2.6726423528050685e-08,6.184117393359984e-08,9.10504155582704e-09,6.184121267848863e-08,1.1858040887832217e-08,6.184117446712959e-08,5.0958328768982875e-09,9.104683870786396e-09,1.1858036597828407e-08,6.184121403511625e-08,2.6726446196854746e-08,5.095862129534954e-09,1.1858037470766848e-08,6.18411747213593e-08,1.1985315125264575e-08,5.0958599415625284e-09,2.672643911184478e-08,1.011519980639568e-07,5.095834111761625e-09,9.105041822388942e-09,2.421559662290804e-16,1.672216355833214e-14,3.276001128454729e-13,1.1581902537172999e-15,1.6888070841438206e-07,3.041342568587375e-15,2.801423938106081e-08,1.1531259057061371e-07,2.420548144087346e-15,9.367417493387515e-14,2.8014822236558017e-08,4.1381867045896997e-08,6.746266153554123e-09,6.25070726242435e-08,1.6888080063549198e-07,1.7579480988649015e-14,3.2760859575486826e-08,6.619051818181727e-09,2.8768471558470866e-09,3.239940786625361e-13,2.8768502435244233e-09,3.394803861370245e-08,1.1531249212098907e-07,7.265714569853427e-15,4.138186741305817e-08,9.209869534816604e-14,8.599041929178037e-15,3.276047518891775e-08,1.798994928613406e-08,8.868059759893868e-08,3.9269314070717126e-08,6.619051911000185e-09,1.7989952539708836e-08,1.8959846350171136e-08,2.830121374213995e-08,3.9269315304112115e-08,4.1359030627651384e-25,0.0,1.6543612251060553e-24,8.271806125530277e-25,8.271806125530277e-25,4.1359030627651384e-25,1.6543612251060553e-24,0.0,0.0,8.271806125530277e-25,0.0,1.0339757656912846e-25,0.0,3.308722450212111e-24,0.0,0.0,2.3207455829866192e-32,0.0,0.0,3.308722450212111e-24,1.5777218104420236e-30,3.308722450212111e-24,6.625199008692091e-32,4.1359030627651384e-25,0.0,3.308722450212111e-24,3.308722450212111e-24,0.0,1.3234889800848443e-23,1.3234889800848443e-23,0.0,0.0,0.0,1.6543612251060553e-24,3.308722450212111e-24,0.0,0.0,0.0,0.0,0.0,0.0,3.308722450212111e-24,0.0,4.1359030627651384e-25,6.617444900424222e-24,6.617444900424222e-24,0.0,0.0,0.0,0.0,9.860761315262648e-32,2.6469779601696886e-23,0.0,0.0,0.0,3.308722450212111e-24,3.308722450212111e-24,1.6543612251060553e-24,3.308722450212111e-24,0.0,3.308722450212111e-24,6.617444900424222e-24,2.0679515313825692e-25,2.0679515313825692e-25,1.9721522630525295e-31,0.0,3.308722450212111e-24
