,Y5Z3,Y3Z5,Y0Z3,Y3Z0,Y0Z5,Y5Z0,Y4Z1,Y1Z4,Y2Z3,Y3Z2,Y4Z3,Y3Z4,Y2Z1,Y1Z2,Y1Z0,Y0Z1,Y2Z0,Y0Z2,Y4Z5,Y5Z4,Y2Z5,Y5Z2,Y4Z0,Y0Z4,Y2Z4,Y4Z2,Y1Z3,Y3Z1,standard_x,Y1Z5,Y5Z1,X1X3,X3X4,X1X5,X3,X0X3,X2X3,X4X5,X2X5,X0X4,X0X5,Y1Y3,X0X2,Y0Y5,X0X1,Y0Y3,X3X5,Y0Y4,X5,Y2Y5,Y0Y2,Y3Y5,X0,Y4Y5,X2X4,Y2Y4,Y1Y5,X1X2,X1,X4,X1X4,Y2Y3,Y3Y4,X2,Y0Y1,Y1Y2,Y1Y4,standard_y,X4Y0,X2Y4,Y3,Y5,Y2,X4Y3,X3Y5,X3Y4,X2Y3,X2Y0,X0Y4,X0Y2,Y1,X5Y3,X4Y2,X1Y5,X1Y3,X1Y0,X4Y5,X3Y1,X2Y5,X2Y1,X1Y2,X0Y1,X0Y3,X1Y4,X3Z0,X5Z3,X5Z1,X0Z1,X3Z4,X5Z0,X4Z0,X3Z5,X0Z5,X4Z5,X3Z2,X1Z4,X4Z2,X2Z5,X0Z4,X1Z5,X5Z4,X2Z4,X1Z3,Y4,Y0,X5Z2,X5Y4,X5Y2,X5Y1,X5Y0,X4Z3,X4Z1,X4Y1,X3Z1,X3Y2,X3Y0,X2Z3,X2Z1,X2Z0,X1Z2,X1Z0,X0Z3,X0Z2,X0Y5
0,0.8267851475353858,0.8267252189603713,0.6508796707313746,0.6508176458389725,0.5358295711938699,0.5358173483612574,0.5074135457068452,0.507410676576603,0.4336305749906333,0.43355763585307616,0.4244973467430294,0.42443266193266904,0.3656741895133295,0.3656663338084015,0.32381183197327235,0.323795176303715,0.15084142478703666,0.1508304256947501,0.12379354996640074,0.12378365877818369,0.09070822163539355,0.0906995383224774,0.07243129228817961,0.07242715713629849,0.06985171022645847,0.06985060457686895,0.05799458697798164,0.05798607758782484,0.046400946985787735,0.03749284676358713,0.03749006304501004,0.01972938128974683,0.01581651333275676,0.014937579449204694,0.014789435730716194,0.014752433492971551,0.014604829115669548,0.014282332648591571,0.013369142078560681,0.012963190066382047,0.01265166244471944,0.012313798666559225,0.011558074853665251,0.011459759491516607,0.011348208272316572,0.011159811945094201,0.011074115570637224,0.010349774532324049,0.00995784417116715,0.00923438210235281,0.009086607091296075,0.00885722152879574,0.008437288814934968,0.00830314666922801,0.008109980110017703,0.007835791216530403,0.006348954594269074,0.005910257860040655,0.005008474968928717,0.004631538629985957,0.004490272212381231,0.004480758483383282,0.004184286898801779,0.003576364670054748,0.0029950612770304093,0.0022568811936313745,0.0015652698019550783,1.6653345369377348e-16,1.1102230246251565e-16,1.1102230246251565e-16,8.326672684688674e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,1.5612511283791264e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.214306433183765e-17,6.938893903907228e-18,3.469446951953614e-18,1.734723475976807e-18,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,6.505213034913027e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,3.2526065174565133e-19,2.168404344971009e-19,2.168404344971009e-19,1.6263032587282567e-19,1.6263032587282567e-19,1.6263032587282567e-19,1.3552527156068805e-19,5.421010862427522e-20,5.421010862427522e-20,2.710505431213761e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,8.055235180779447e-05,6.470694981890483e-05,0.11504757660472723,4.506249425714763e-05,0.11504651561019796,4.394325730353256e-05,0.5074146033151208,0.507400455585918,0.34291752343701504,3.224280217049437e-05,0.30069724841710266,3.071348857976439e-05,0.3656735352648122,0.3656570378292084,0.3238032547506736,0.32382626893679667,0.15084058838090558,0.1508445036271201,0.300696044002998,8.843412497141431e-06,0.3429162268602777,6.45477048240074e-06,0.07243086910939446,0.07243399742917785,0.06985123440796809,0.06985003061922967,0.020500727662640095,3.406899304216503e-06,0.01966548730593746,0.020499705940450866,2.658092318342221e-06,0.002190307024693172,0.0021191188462234348,0.001938680950554815,0.002191373908744157,0.0020714227238864003,0.0021308751534824776,0.002009471189142429,0.0019974466041793697,0.006088160050687899,0.0020568027998142664,0.000645608756270449,0.00471358682901403,0.0019762738720313817,0.005291442997907083,0.001791135992319883,0.0029020076697847262,0.005344138405245492,0.0019366565107867438,0.0010442635758092273,0.00426948106588898,0.00290180943599241,0.0018649590725262973,0.0010068220687484794,0.0076241292681036126,0.007292147911549312,0.0006779314941021733,0.006129373414881005,0.005931470487862063,0.004348719567874751,0.0041295429309578975,0.000492578502310131,0.0005230418993859316,0.003392307758143448,0.0022817390650039047,0.0022100796462089225,0.0013446287765285967,8.327180904457027e-17,0.0,1.1102230246251565e-16,1.6940658945086007e-21,3.3881317890172014e-21,5.551115123125783e-17,3.3881317890172014e-21,6.938893903907228e-18,0.0,5.082197683525802e-21,2.7755575615628914e-17,0.0,0.0,2.7755575615628914e-17,6.938893903907228e-18,2.7755575615628914e-17,1.6940658945086007e-21,0.0,4.807110499015167e-19,2.541098841762901e-21,1.6940658945086007e-21,8.470329472543003e-22,0.0,0.0,7.337614811492489e-18,8.470329472543003e-22,6.938893903907228e-18,2.168404344971009e-19,5.421010862427522e-20,1.0842021724855044e-19,0.0,0.0,5.421010862427522e-20,0.0,1.0842021724855044e-19,0.0,0.0,2.710505431213761e-20,8.673617379884035e-19,1.0842021724855044e-19,4.336808689942018e-19,1.0842021724855044e-19,3.3881317890172014e-19,6.776263578034403e-21,1.6263032587282567e-19,2.574980159653073e-19,5.551115123125783e-17,0.0,1.3552527156068805e-20,3.3881317890172014e-21,5.082197683525802e-21,0.0,0.0,0.0,0.0,4.163336342344337e-17,0.0,0.0,3.3881317890172014e-21,0.0,0.0,1.0842021724855044e-19,0.0,2.168404344971009e-19,1.0842021724855044e-19,2.168404344971009e-19,1.6940658945086007e-21
2,8.161245390704385e-05,9.139357065252978e-05,0.11504921624219876,7.874542386673806e-05,0.11504874436120621,6.339960089120642e-05,0.0002826297361695797,0.00027237876016259166,0.34290875253841113,4.997051111731194e-05,0.00016039040130386042,3.449032446475387e-05,0.29580985683067984,0.00019327304808421358,0.00017045607796685062,0.2513903455468991,0.150834290048884,0.15084327392616126,0.00016029519685757714,6.552502900936107e-06,0.34290817219129444,1.1977143794379033e-05,3.765828278994482e-05,0.2513855342175534,0.2958029309627878,3.631273546592162e-05,2.6971198496359162e-06,3.482613046868489e-05,0.008030506159640197,2.787026042800408e-06,7.105336257627834e-06,7.575352280178598e-05,3.0257787655878544e-05,3.0080568713337288e-05,0.001394093795593147,0.0013127727526978158,0.0013531599121969877,7.583379297587293e-05,0.0013266075800426554,0.002715908226525526,0.0013671345670608981,0.0002174958209443547,0.005045014464401755,0.001323654577998283,0.002161045913315174,0.0011982482874294993,0.002903584537278965,0.001791488898088934,0.0012861551222439476,0.0006919229759789424,0.003977310655579032,0.002903629337323118,0.001772325293844395,0.0002177974841917661,0.0027350605340900635,0.0024077107257009208,0.0002176419948022184,0.002143743541102616,0.0022954055897147227,0.0025810519829128145,0.003656037013557727,0.0003188626043731942,0.00021762791172717745,0.004061972211005359,0.0008535691689984732,0.0013028519412322157,0.0036553637129653352,2.202285662861181e-20,1.3552527156068805e-20,0.0,6.776263578034403e-21,5.082197683525802e-21,0.0,0.0,2.7755575615628914e-17,0.0,6.776263578034403e-21,0.0,0.0,2.7755575615628914e-17,6.776263578034403e-21,0.0,0.0,2.117582368135751e-22,8.470329472543003e-22,3.1916763935358573e-21,8.470329472543003e-22,0.0,0.0,0.0,6.776263578034403e-21,5.463941536219024e-21,0.0,1.3877787807814457e-17,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,3.2526065174565133e-19,5.421010862427522e-20,0.0,2.168404344971009e-19,2.710505431213761e-20,0.0,5.421010862427522e-20,4.336808689942018e-19,1.0842021724855044e-19,1.6263032587282567e-19,0.0,0.0,1.0842021724855044e-19,2.710505431213761e-20,0.0,6.776263578034403e-21,0.0,3.3881317890172014e-21,4.235164736271502e-22,0.0,0.0,2.168404344971009e-19,1.3877787807814457e-17,2.168404344971009e-19,0.0,3.3881317890172014e-21,6.505213034913027e-19,8.673617379884035e-19,0.0,0.0,1.0842021724855044e-19,1.6263032587282567e-19,2.168404344971009e-19,4.235164736271502e-22
3,2.199348848034045e-05,9.636973209194247e-06,0.03579387258208027,8.150950228162922e-06,0.035794536805123484,2.5804940192981112e-05,1.898236289021401e-06,2.912433963662157e-06,0.0012041539071236348,1.2109424425641122e-05,1.4059469316928823e-06,1.0119825223850865e-06,0.0010401355765494117,1.8651376986807274e-06,2.395111336895112e-06,0.251394521982088,0.0005318151505476029,0.035798174618826076,1.5642291817267285e-06,1.806405220680807e-06,0.0012042898186258276,2.2417552120777895e-05,6.839336702643707e-07,0.251394490709722,0.0010401404898418263,1.5026174453595836e-06,1.8843171484366275e-06,1.0169133993503673e-06,0.0014410357302305265,1.7288294313802155e-06,1.8581584970713472e-06,3.899402819200388e-07,1.727142465770754e-07,3.896797418453815e-05,0.00018928642178888584,0.0001896180169666624,0.0014562671991893174,8.290482407242092e-05,0.0001895508734327076,0.00018247475079038913,0.0014932948455892857,1.037838995073453e-06,0.0016191903964734747,0.0013974112945789156,0.00017795541875690566,0.00010101680751146436,0.0003155690847345624,0.00013321685555328002,0.001526084614038858,0.0001925950208388279,0.0012267748380440256,0.00031556180218370684,0.0011326442251721656,0.0002630871509334068,3.0127095850676766e-05,3.876701984288388e-05,0.0002631040123403117,3.515355656385812e-06,0.00018997085643724415,0.00017045962855057937,0.005568771108525403,0.0014567410940837426,1.024312383231231e-06,0.0016633320558982817,4.8986485545675865e-05,3.9122657451710724e-05,0.005568771108079386,1.0937312931421153e-19,0.0,0.0,2.117582368135751e-22,8.470329472543003e-22,1.0842021724855044e-19,0.0,1.0842021724855044e-19,1.0587911840678754e-22,1.6940658945086007e-21,5.421010862427522e-20,2.117582368135751e-22,0.0,1.0587911840678754e-22,5.421010862427522e-20,2.117582368135751e-22,2.117582368135751e-22,1.1911400820763599e-22,9.526511483389642e-24,8.470329472543003e-22,2.6469779601696886e-23,8.470329472543003e-22,0.0,1.0587911840678754e-22,1.2814231300861149e-23,0.0,4.163336342344337e-17,1.3552527156068805e-20,1.6263032587282567e-19,0.0,0.0,0.0,1.6263032587282567e-19,1.0164395367051604e-20,6.776263578034403e-21,2.710505431213761e-20,0.0,3.3881317890172014e-21,6.776263578034403e-21,0.0,0.0,0.0,2.541098841762901e-21,0.0,0.0,8.470329472543003e-22,2.117582368135751e-22,0.0,5.421010862427522e-20,4.235164736271502e-22,4.235164736271502e-22,0.0,0.0,0.0,0.0,1.3877787807814457e-17,0.0,1.6940658945086007e-21,0.0,1.0842021724855044e-19,3.2526065174565133e-19,1.6263032587282567e-19,2.541098841762901e-21,2.0328790734103208e-20,2.710505431213761e-20,2.710505431213761e-20,1.6940658945086007e-21
4,2.2397716217607e-05,4.075608138891614e-06,0.0003183627956849955,3.487004660547336e-06,0.0003184525143421154,1.9480899052136564e-05,4.627472852534978e-06,1.618065506376586e-06,6.932815316986783e-05,5.006572647564934e-06,4.526006639086625e-06,3.3990628638902887e-06,2.553104445413953e-05,1.5727267010350528e-07,1.443613256964936e-06,0.002240445966866394,2.498045430801469e-05,0.00031872503682118755,4.494758842101474e-06,2.0421439980667513e-05,6.930146501914815e-05,2.2432717447470307e-05,4.731857874626242e-06,0.0022404361852540965,2.551686011456858e-05,4.581105283487414e-06,1.4414551616413044e-07,3.3980655103431595e-06,0.0005665071852352254,1.5644056014125726e-07,2.0403358503076297e-05,3.4432317191044104e-09,1.7066328326173274e-08,2.0505227267542347e-07,9.349012028609613e-05,8.177689577284468e-07,0.0004629101102025967,1.454340533523849e-05,9.350265195141039e-05,5.2585870978307827e-05,0.0001854785484915879,3.7189649918643417e-09,0.0002480729927691875,0.00043536479219920385,7.472799622484405e-05,4.862284352677272e-07,1.9123057514955156e-06,5.1054005566905595e-05,0.0004801863408088605,9.345095447924615e-05,0.0003527908533352827,1.9112920580474343e-06,0.0008632953063009703,0.00011847588215118715,2.9917983338611183e-05,4.511407280839946e-05,1.1084582850018394e-06,4.667601791384693e-08,5.07930603124119e-05,0.0002642321803263409,0.0011114193698930378,0.00046288992202113595,2.6433384296249286e-08,0.0005919135806679646,7.44096805450807e-05,4.300244957716417e-07,0.0011114192978758856,5.8762910715767086e-21,2.117582368135751e-22,1.0587911840678754e-22,0.0,0.0,6.776263578034403e-21,4.549493369041652e-24,6.776263578034403e-21,0.0,6.776263578034403e-21,8.470329472543003e-22,0.0,4.235164736271502e-22,5.293955920339377e-23,6.776263578034403e-21,2.117582368135751e-22,2.6469779601696886e-23,4.1359030627651384e-25,7.822453993406926e-24,2.117582368135751e-22,1.6543612251060553e-24,2.117582368135751e-22,1.3234889800848443e-23,3.970466940254533e-23,1.8796733497156103e-23,0.0,0.0,6.776263578034403e-21,2.710505431213761e-20,2.710505431213761e-20,0.0,6.776263578034403e-21,2.710505431213761e-20,0.0,6.776263578034403e-21,8.131516293641283e-20,2.710505431213761e-20,6.776263578034403e-21,3.3881317890172014e-21,5.421010862427522e-20,5.421010862427522e-20,0.0,8.470329472543003e-22,2.710505431213761e-20,5.421010862427522e-20,2.541098841762901e-21,8.470329472543003e-22,0.0,0.0,1.075334796318936e-23,1.0587911840678754e-22,5.293955920339377e-23,0.0,2.710505431213761e-20,0.0,3.2526065174565133e-19,6.776263578034403e-21,3.3881317890172014e-21,2.117582368135751e-22,1.6263032587282567e-19,0.0,0.0,4.235164736271502e-21,8.470329472543003e-21,0.0,2.710505431213761e-20,0.0
5,3.950879165937386e-06,3.6507209704033117e-07,6.246589807450623e-07,3.5368358954873507e-07,6.239007084398107e-07,3.4926587386598523e-06,2.7961966823851127e-07,7.049723860491045e-08,1.782666876788228e-05,3.7284915277474917e-07,2.669760697782567e-07,3.5309630576771445e-07,7.814761508148904e-06,4.7326377766297566e-08,7.009563932595822e-08,4.213821226695488e-06,7.816534756481285e-06,6.218934696835948e-07,2.667087510404395e-07,3.495856827643368e-06,1.7826896314855814e-05,3.951167971998487e-06,2.798752539491168e-07,4.2138665554108715e-06,7.814833812851877e-06,2.6731884781998495e-07,4.7245516424793286e-08,3.5308990924895297e-07,3.2355429473410568e-06,4.73479042600323e-08,3.49574746301409e-06,1.67068295314996e-11,1.7137709005766707e-10,7.733299629820138e-11,8.6313831752016e-06,6.957533459408414e-10,4.252139668832784e-05,1.3436261597022113e-06,8.635080159781785e-06,3.5054296450549333e-06,1.6746905828006535e-05,2.1301830160293014e-11,2.1169137525090864e-05,3.998349286663091e-05,4.5405669161878194e-06,2.768075598868903e-09,7.942339714271902e-07,3.5056233275295e-06,4.415310427240366e-05,8.63629240391717e-06,3.0623922937708865e-05,7.942459963890493e-07,2.682854681205019e-05,1.095518088707964e-05,2.0951233388543795e-06,3.1626760985735088e-06,2.1925859492483154e-10,2.2659066860583193e-10,3.5055464102225174e-06,1.9054781204767603e-05,2.92404527223796e-05,4.2521667937794045e-05,5.947020368946246e-10,5.175181119788626e-05,4.540602365393824e-06,1.5476330172753058e-10,2.9240452192339066e-05,8.470329472543003e-22,0.0,0.0,0.0,0.0,8.470329472543003e-22,3.877409121342317e-26,1.6940658945086007e-21,0.0,8.470329472543003e-22,0.0,0.0,1.0587911840678754e-22,0.0,1.6940658945086007e-21,1.3234889800848443e-23,0.0,1.6155871338926322e-26,2.245194644608513e-25,0.0,0.0,1.3234889800848443e-23,5.169878828456423e-26,5.169878828456423e-26,1.4352458884839036e-24,0.0,6.352747104407253e-22,8.470329472543003e-22,0.0,0.0,0.0,0.0,0.0,0.0,8.470329472543003e-22,0.0,0.0,1.6940658945086007e-21,1.0587911840678754e-22,1.6940658945086007e-21,0.0,1.6940658945086007e-21,1.5881867761018131e-22,3.3881317890172014e-21,6.776263578034403e-21,1.0587911840678754e-22,0.0,0.0,3.3881317890172014e-21,6.617444900424222e-24,1.3234889800848443e-23,2.0679515313825692e-25,0.0,1.6940658945086007e-21,0.0,0.0,8.470329472543003e-22,4.235164736271502e-22,8.271806125530277e-25,3.3881317890172014e-21,3.3881317890172014e-21,3.3881317890172014e-21,1.5881867761018131e-22,3.1763735522036263e-22,8.470329472543003e-22,2.541098841762901e-21,0.0
6,5.996997643102413e-08,7.350772430706244e-09,5.698512637100378e-09,7.186628664748796e-09,5.69865150906458e-09,4.750911726805093e-08,1.8500809626371233e-08,1.336375141798039e-09,1.4578574382122534e-07,7.3520748895415925e-09,1.1062532470790454e-08,7.186461116737941e-09,5.40204781086587e-08,9.468655770362778e-10,1.336323197026313e-09,1.0222573679712638e-08,5.402155427786258e-08,5.69885102620539e-09,1.1062582208527597e-08,4.7510682476900095e-08,1.4578570141037042e-07,5.997018488493482e-08,1.850068145170329e-08,1.0222565416829758e-08,5.402046954459184e-08,1.1062551813867019e-08,9.468438661820247e-10,7.186462327847496e-09,1.673423227429341e-06,9.468247215398957e-10,4.751065084124465e-08,1.5242969583762963e-14,5.18993961999073e-14,1.1503372776117452e-13,1.1790570779455425e-07,5.56860294113582e-15,5.890489968788461e-07,1.8351891004504077e-08,1.1803392549934173e-07,4.585991305387053e-08,2.2880727111553693e-07,1.701621051695224e-14,4.339506690590371e-07,5.464712716118789e-07,1.3654710592869875e-07,3.723215340050107e-13,1.1680614076854258e-06,4.585993527481448e-08,6.075181251388875e-07,1.1803360497811596e-07,6.277949994155204e-07,1.1680614204751456e-06,1.1632491090045836e-06,1.497244938396942e-07,2.741353836539756e-08,4.137718045022485e-08,6.229349788990782e-14,1.9857291061481628e-14,4.5854934934595635e-08,1.9125045583043894e-07,1.781927021367723e-06,5.890489550182629e-07,7.801290937500202e-14,2.185567625635015e-08,1.365471086081203e-07,2.1115088465433024e-14,1.7819270207325344e-06,1.4992648602523627e-24,0.0,0.0,4.1359030627651384e-25,3.308722450212111e-24,3.308722450212111e-24,3.1554436208840472e-30,0.0,0.0,0.0,0.0,0.0,0.0,2.5849394142282115e-25,0.0,0.0,0.0,6.310887241768095e-30,2.4216034526862677e-25,4.1359030627651384e-25,6.310887241768095e-30,0.0,0.0,0.0,2.421545982936727e-25,5.048709793414476e-29,3.308722450212111e-24,6.617444900424222e-24,5.293955920339377e-23,5.293955920339377e-23,0.0,6.617444900424222e-24,5.293955920339377e-23,0.0,0.0,0.0,1.3234889800848443e-23,6.617444900424222e-24,3.308722450212111e-24,1.3234889800848443e-23,0.0,0.0,8.271806125530277e-25,0.0,9.926167350636332e-24,1.6543612251060553e-24,1.6543612251060553e-24,0.0,5.293955920339377e-23,1.0339757656912846e-25,4.1359030627651384e-25,1.5146129380243427e-28,0.0,0.0,0.0,0.0,6.617444900424222e-24,6.617444900424222e-24,1.0097419586828951e-28,5.293955920339377e-23,1.6543612251060553e-23,1.6543612251060553e-23,8.271806125530277e-25,0.0,5.293955920339377e-23,0.0,0.0
7,0.007603241247426559,0.0019204609408183023,0.08483656670839165,0.0009929651542079619,0.08468469775390902,0.00912410744185137,0.0006004684826496633,0.0013981438727161794,0.000618979656657557,0.0016559024446018604,0.0006085221974195671,0.00169055923028548,0.000693631556741933,0.0013911865180711207,0.001194884520825413,0.08481750780191485,0.004583598890223261,0.08489332378537054,0.0005351923612790464,0.007553293637438353,0.0006236307455830049,0.007642564841170472,0.0004620720284513993,0.08481131763326198,0.0006938454118179675,0.0006125271453742867,0.0013980103648446119,0.0016905675990110981,0.02317734392046715,0.0015412927394091026,0.007562346683563307,8.986502506370489e-05,9.253090510903036e-05,0.004151727258326945,0.0007752533743501087,0.0003905257700222538,0.00953791842307727,0.0005452880931625823,0.0002691346814962416,0.0008513295282677222,0.017587659575119485,0.0001537723906640199,0.013745873078632627,0.01863713081786121,0.0018788340620699154,0.000883915762113637,0.014014739868826488,0.00045679341154203427,0.004009852466404553,0.0004729298981977119,0.014130002495189514,0.013967073550158585,0.019124701305111153,0.0006022650433999571,0.000169314617470431,0.00017271143801700812,0.0041645548460148875,0.00019899380238759648,0.0005128851525533164,0.0015740455469691423,7.704799929293716e-08,0.009514529659610929,5.536718458426892e-05,0.0018792039177173794,0.0018614597115276118,0.00021665493636660398,3.6173255041000992e-06,6.2341624917916505e-18,0.0,0.0,0.0,8.673617379884035e-19,0.0,3.3881317890172014e-21,0.0,3.3881317890172014e-21,0.0,8.673617379884035e-19,2.168404344971009e-19,8.673617379884035e-19,1.6263032587282567e-19,8.673617379884035e-19,6.776263578034403e-21,1.0842021724855044e-19,0.0,3.631781715853817e-21,1.0842021724855044e-19,3.3881317890172014e-20,0.0,1.2705494208814505e-21,4.235164736271502e-22,5.91057383055791e-21,2.168404344971009e-19,5.082197683525802e-21,0.0,0.0,4.336808689942018e-19,1.734723475976807e-18,1.0842021724855044e-19,0.0,2.168404344971009e-19,1.0842021724855044e-19,1.734723475976807e-18,0.0,0.0,1.7628873214730126e-20,1.0842021724855044e-19,5.421010862427522e-19,1.734723475976807e-18,4.0234064994579266e-21,0.0,2.168404344971009e-19,4.235164736271502e-21,0.0,6.938893903907228e-18,0.0,1.0842021724855044e-19,2.168404344971009e-19,1.0842021724855044e-19,3.469446951953614e-18,1.0842021724855044e-19,2.168404344971009e-19,3.3881317890172014e-21,0.0,0.0,1.0842021724855044e-19,3.2526065174565133e-19,4.336808689942018e-19,4.336808689942018e-19,8.470329472543003e-21,0.0,5.204170427930421e-18,1.734723475976807e-18,0.0
8,3.6347277064744283e-06,4.63029119745643e-06,1.1473438598996155e-05,4.656634249352005e-06,1.1442895518523262e-05,3.990316186808834e-06,0.0003880402526105556,0.001340458547479666,5.1626605568469945e-05,4.667463686376522e-06,0.0003896267875994644,4.675947676711138e-06,5.1954233497969086e-05,0.0013383314367153769,0.0013404587862545034,1.1619272514082248e-05,5.2058607000026884e-05,1.150622508971236e-05,0.00038962747310005547,4.02301805016856e-06,5.1626525764990935e-05,3.636609108304643e-06,0.00038803597737180643,1.2676928019503917e-05,5.211603440319949e-05,0.00038956533476719956,0.0013382562281977453,4.676435631555762e-06,0.00013007181833394005,0.001338254643617657,4.003269796018511e-06,2.7707033575435696e-08,5.5122885646948283e-08,1.1680158961689169e-05,3.0807986862268057e-06,1.0888862782507207e-06,8.064989346552329e-05,1.2589473604037097e-06,1.0431817844787367e-06,0.0005327812560936534,0.00022108866530634656,2.9815363472605e-08,0.0002446773271028125,0.0002210311852023296,0.0010791754930261244,1.120260508390161e-06,0.00019099733325799101,0.0005328888117577652,1.718798773056987e-05,1.0358208791075788e-06,0.00024453545153845023,0.00019099813526048196,1.948713319641151e-05,1.242467703735226e-06,0.00021506796525390317,0.00021518699992401988,1.2024991912362792e-05,0.00016802412712947255,0.00039366132130702776,0.0005559201646686947,0.00036864455589122195,8.065157791675195e-05,5.751817995450361e-08,6.578134726848145e-05,0.0010791125173138215,0.00016812568517356668,0.00036848532371006027,1.6940658945086007e-20,0.0,0.0,8.470329472543003e-22,0.0,1.0164395367051604e-20,0.0,0.0,3.308722450212111e-24,8.470329472543003e-22,4.235164736271502e-22,5.421010862427522e-20,0.0,5.421010862427522e-20,0.0,3.3881317890172014e-21,0.0,4.963083675318166e-24,1.2808061428619861e-20,4.235164736271502e-22,1.6543612251060553e-24,0.0,6.352747104407253e-22,1.0587911840678754e-22,1.2809703306910003e-20,0.0,0.0,2.117582368135751e-22,0.0,0.0,3.3881317890172014e-21,4.235164736271502e-22,0.0,0.0,0.0,1.6940658945086007e-21,5.421010862427522e-20,2.117582368135751e-22,2.710505431213761e-20,1.6263032587282567e-19,1.3552527156068805e-20,0.0,2.710505431213761e-20,1.6940658945086007e-21,0.0,2.710505431213761e-20,2.710505431213761e-20,8.470329472543003e-22,1.6940658945086007e-21,0.0,4.235164736271502e-22,1.0587911840678754e-22,3.3881317890172014e-21,1.0842021724855044e-19,0.0,6.776263578034403e-21,2.117582368135751e-22,1.6940658945086007e-21,0.0,1.3552527156068805e-20,0.0,0.0,1.3552527156068805e-20,0.0,1.6940658945086007e-21,1.6940658945086007e-21,6.776263578034403e-21
9,6.743507681642337e-08,4.465150626916288e-08,7.435575861372431e-06,4.465313227683107e-08,7.435582103963297e-06,6.73816937702982e-08,3.1671258724173115e-06,8.089983411279276e-06,1.6525265808116458e-07,4.465395706903898e-08,3.1671154129262476e-06,4.465465925455777e-08,1.6527656851246917e-07,8.089876177955848e-06,8.089998310187658e-06,7.435590706582323e-06,1.6529295540523014e-07,7.435574873902646e-06,3.167115343308867e-06,6.744132053765833e-08,1.652526659473559e-07,6.743521564995594e-08,3.166904157289204e-06,7.4355303052706545e-06,1.6528708385330155e-07,3.1671145021031284e-06,8.089872963775662e-06,4.465462346076823e-08,5.195032699525233e-06,8.089873119778402e-06,6.744262960687876e-08,2.4495347959273867e-12,5.989689683659773e-12,1.0263062678928969e-07,2.7152528849962232e-08,1.0555060687557121e-08,1.1548982559773637e-06,1.1599373824233992e-08,9.987709062301098e-09,4.323609874830573e-06,3.3175499774315577e-06,1.960360103831246e-12,3.4705382148770624e-07,3.317531828852337e-06,8.914725795549183e-06,1.0560393966364214e-08,6.834355693812513e-07,4.32356782737872e-06,2.208759517920719e-07,9.985184181578298e-09,3.470422003312284e-07,6.834356706939026e-07,5.07420334089814e-06,1.1613563106382104e-08,1.7287432919769522e-06,1.7287446074920035e-06,1.0260713597644444e-07,1.3540659142135773e-06,4.365906666260035e-06,4.0537419722908805e-06,2.034193898934277e-06,1.1548983203132912e-06,5.892662475318693e-12,2.3880876000458236e-09,8.91444230038129e-06,1.3541147514243899e-06,2.03419676871399e-06,3.970466940254533e-22,4.235164736271502e-22,0.0,0.0,1.3234889800848443e-23,1.3234889800848443e-23,0.0,2.117582368135751e-22,2.0194839173657902e-28,0.0,0.0,0.0,0.0,0.0,2.117582368135751e-22,0.0,1.6543612251060553e-24,2.0194839173657902e-28,1.129103431388615e-22,0.0,7.068193710780266e-28,0.0,8.271806125530277e-25,0.0,1.1290327216141158e-22,6.617444900424222e-24,1.0587911840678754e-22,1.6543612251060553e-24,0.0,0.0,0.0,1.6543612251060553e-24,0.0,0.0,0.0,0.0,0.0,0.0,2.117582368135751e-22,4.235164736271502e-22,0.0,4.235164736271502e-22,1.0587911840678754e-21,1.3234889800848443e-23,2.0679515313825692e-25,4.235164736271502e-22,4.235164736271502e-22,0.0,1.3234889800848443e-23,0.0,3.308722450212111e-24,1.6543612251060553e-24,0.0,0.0,0.0,0.0,1.6543612251060553e-24,0.0,0.0,2.0679515313825692e-25,2.0679515313825692e-25,2.0679515313825692e-25,2.117582368135751e-22,6.352747104407253e-22,0.0,4.235164736271502e-22,2.6469779601696886e-23
