Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.7439344224692597,-2.068595770235131e-17,
1,0.7885440573854169,0.17421175991842106,Y5Z0,0.7850964962661795,-0.0006524532215828585
2,0.8306912483244195,0.3388070614245089,Y7Z2,0.7854283950566333,0.0022723996952048113
3,0.8670996066072284,0.4809907888661173,Y4Z3,0.785468705843098,-0.000268448870562778
4,0.9010516327469528,0.6135819261330874,Y1Z6,0.7855541947058537,-0.009590283700896518
5,0.9119724253396789,0.6562303472837788,Y8Z3,1.649837390979995,2.710842475636052
6,0.940782050608519,0.7687391254907278,Y2Y7,0.00581662719087951,-1.460631238907718
7,0.9489009197328087,0.8004453360738937,Y0Y5,1.2465537062623644,4.315795390338191
8,0.9521226237013152,0.813026894280871,X2X7,0.5486472703290296,-1.195324889597684
9,0.9521387052259485,0.8130896966488758,standard_x,2.30253159101299e-05,2.7820227951771
10,0.9523614340915638,0.8139595084672505,X8,-1.7108115068552658,2.7294458174261464
11,0.9524284326260783,0.8142211544688754,Y1Y6,0.8119832143789479,-7.4962096002014125
12,0.9527474362547405,0.8154669432693002,Y8Z2,-0.8145940714619522,11.888107714002935
13,0.9527843573330808,0.8156111292965522,Y2Y7,-0.0005350808568002309,-9.604905844169778
14,0.9553864631694998,0.8257730021320637,X3X4,0.83684409026405,6.207468223689965
15,0.9583893988545398,0.8375002155826086,X1X6,-0.2047953262867223,0.17011524451432605
