Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.7368759688973244,-8.55027616281126e-18,
1,0.8177923677654784,0.30752188817211806,Y0Z4,2.3561950050564966,7.223657472808012e-08
2,0.8879692740972788,0.5742284525163536,Y3Z5,0.7853981349132204,-2.0602753499413944e-07
3,0.9423500823816506,0.7809021191384327,Y1Z2,0.7853981683060243,2.7126395723731657e-07
4,0.9826051568190305,0.9338910888979896,Y0Y4,0.7855151088377559,2.8148734383252734
5,0.9847799661770258,0.9421564280571727,Y4Z0,1.5707957718412042,0.9186629513360653
6,0.9849168983075243,0.9426768371202474,standard_x,3.955070789699654e-08,-2.7751642287917857
7,0.9852875017633291,0.9440853114973379,X2,-1.2965706034473684e-07,-2.8700191881155743
8,0.9853116919495052,0.9441772460351092,X0X1,-1.0010941617631262e-07,-1.7824839447485723
9,0.9853206560808754,0.944211314118259,Y2Y4,-9.547045307850462e-09,-1.5014381969888373
10,0.9982724912779334,0.9934346220114249,X1X2,-0.7853804824640674,-1.3864440407644942
11,0.9987368804469072,0.9951995279648181,Y0Y4,-0.1325373054081314,-0.361383934563387
12,0.9987368810179605,0.9951995301350999,X1X2,-1.7914555531517995e-05,0.010007259868703757
