Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.7120505990359824,-2.870124543051645e-17,
1,0.7977836789087968,0.29773661478645563,Y2Z5,0.7853981654399245,9.775184199086448e-09
2,0.8809314726983924,0.5864949643826954,Y3Z0,0.7853981718262044,-1.5990653337937418e-07
3,0.9555400330288447,0.8455979876245301,Y1Z5,0.7853981996570073,3.3786763460969796e-07
4,0.9827140405773953,0.9399687606060873,Y4Z1,0.7853983879575988,1.9872379892178965e-06
5,0.9827143230906648,0.9399697417273141,standard_x,-2.133910618540438e-08,8.860417042374829
6,0.9915648031734603,0.970705975430754,Y0Y3,0.7853980988670612,8.755171184423507
7,0.9915648031734705,0.970705975430789,X0,8.953336887973178e-08,0.01000001954394844
8,0.9915648031734708,0.9707059754307904,standard_x,-2.1356850656696854e-08,0.009999996949134156
9,0.9915648031734711,0.9707059754307911,standard_x,0.0,0.01
10,0.9915648031734713,0.9707059754307914,standard_x,0.0,0.01
11,0.9915648031734713,0.970705975430792,standard_x,0.0,0.01
12,0.9915648031734714,0.9707059754307923,standard_x,0.0,0.01
