Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.6939396746188313,-4.506249350451175e-17,
1,0.7941622243942131,0.32746011640209916,Y2Z0,0.7853981625209846,-2.0905519183454585e-08
2,0.8712672979551248,0.5793878155080994,Y3Z1,0.7853981664521097,-3.344555668369756e-08
3,0.9241320139981907,0.7521142738532898,Y5Z0,0.7853981474942627,2.2941342632347122e-07
4,0.9521950828017447,0.843805572843462,Y4Z3,0.0171322553241418,10.593034517634694
5,0.9521957058994369,0.8438076087090758,standard_x,-1.2490402770024924e-08,7.048041469544222
6,0.952195706019149,0.8438076091002147,Y4Z1,-0.9266133445593032,8.53780535215763
7,0.9521957060191912,0.8438076091003526,X4,4.102810334314496,0.4588824121854537
8,0.9521957060191949,0.8438076091003649,X0X2,-4.615690212969797e-09,-7.854789230411244
9,0.9999999999999675,0.9999999999998934,X1X3,-0.78539816528276,-7.524894365542826
10,0.9999999999999972,0.9999999999999907,X4,-8.052324997914678e-07,0.01000002798044107
11,0.9999999999999977,0.9999999999999927,Y0Y4,-2.6815751932433033e-08,0.009999984224779114
12,0.999999999999998,0.9999999999999932,Y4Z5,1.8875053113805678e-12,0.009999999998744711
