Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.6983031853593366,1.3587203609396637e-17,
1,0.7947558924141789,0.31970078030065496,Y5Z2,0.7853980693679742,2.1399944805291208e-07
2,0.8677605938878872,0.561681132531622,Y4Z5,0.7853989681665072,2.3494348224320277e-06
3,0.934564049881356,0.7831069240933761,Y1Z3,0.78539810494298,-2.9447714057554607e-06
4,0.9755776744007548,0.9190501045616489,Y0Z2,0.7853979922404103,-1.2597918517047079e-06
5,0.9755788172719245,0.919053892706284,standard_x,8.629891200630003e-09,3.0267430598832976
6,0.9999999999529374,0.9999999998440069,Y1Y3,0.7853981532494967,3.3063166836908233
7,0.9999999999997167,0.9999999999990608,standard_x,2.866718505247959e-09,0.009998914405272155
8,0.9999999999999051,0.9999999999996855,X4,-1.2905741831149445e-06,0.009999370673270582
9,0.9999999999999054,0.9999999999996867,Y1Y4,1.5686184202507087e-08,0.009999888286336576
10,0.9999999999999061,0.9999999999996887,standard_x,-3.158200171014872e-08,0.010000002996128902
11,0.9999999999999212,0.9999999999997387,X0,4.981223808135643e-07,0.009999874908842844
12,0.9999999999999213,0.9999999999997393,standard_x,0.0,0.01
