Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.683102367939045,-2.18206350431822e-18,
1,0.7754339955297801,0.291361052432778,Y5Z1,0.7853981391180954,-4.025748720197171e-08
2,0.8535891399568327,0.5379868915681729,Y3Z4,0.7853981508288117,1.6002324208484723e-08
3,0.9266888290376414,0.7686597703946956,Y2Z1,0.7853981661742603,1.4468744283970368e-08
4,0.9884614473360399,0.9635890221428332,Y0Z2,0.7853982686881329,-6.318656321100884e-07
5,0.9884621850572436,0.9635913500908172,X0,5.965699132418167e-08,5.942401810678131
6,0.9999999999998452,0.9999999999995115,Y3Y4,0.7853980235786596,7.624872410781778
7,0.9999999999999956,0.999999999999986,Y0Z5,-2.2356478678941906e-07,0.00999985663020528
8,0.9999999999999976,0.9999999999999925,standard_x,3.337123777404903e-09,0.009999998403048627
9,0.9999999999999979,0.9999999999999933,X5,-2.422337593580306e-11,0.009999999975776625
10,0.9999999999999979,0.9999999999999936,X5,-2.422284620696228e-11,0.009999999975777154
11,0.9999999999999982,0.9999999999999941,X5,-2.422284620696228e-11,0.009999999975777154
12,0.9999999999999986,0.9999999999999958,X5,-2.422284620696228e-11,0.009999999975777154
