Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.6641568194992791,3.461270111878977e-17,
1,0.745078893497821,0.2409519641812947,Y1Z5,0.7853981654316886,6.9809767445677e-08
2,0.8182516569654044,0.45882973486726664,Y2Z3,0.7853981497297783,-1.4018240378588598e-08
3,0.8756033159449648,0.6295988983025719,Y4Z5,0.7853981604971402,-3.000344655292384e-08
4,0.9241578276079332,0.7741738501910594,Y0Z3,0.5794565066420851,18.969229080941037
5,0.9241585474864049,0.7741759936869335,X0,6.071936579081869,-2.710092211346898
6,0.9999999999947319,0.9999999999843134,X2X3,-0.7853981602983199,-8.389212945404944
7,0.9999999999968295,0.9999999999905599,standard_x,1.1243453116174497e-09,0.010001236969672166
8,0.9999999999999863,0.999999999999959,X0,-6.8025873830786e-06,0.00999970013280552
9,0.9999999999999866,0.9999999999999599,X2X3,-1.0936025829095735e-08,0.010000001633767071
10,0.9999999999999882,0.999999999999965,standard_x,-4.474578557691588e-09,0.009999990809859336
11,0.9999999999999893,0.9999999999999679,standard_x,-8.927212753947523e-09,0.009999994617182354
12,0.9999999999999893,0.9999999999999679,standard_x,-5.17149508134047e-10,0.00999999932016651
