Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.6367130614293114,1.946019332806395e-17,
1,0.7151973113294335,0.21603928346256981,Y3Z0,0.7853981561278016,3.749762235857514e-09
2,0.7860047349538287,0.4109469889335646,Y4Z5,0.7853981705497427,1.0506810787799138e-08
3,0.852257708643865,0.593317910251851,Y1Z0,0.785398160179038,-1.7975831011942613e-08
4,0.9459632834269902,0.8512560985935494,Y2Z3,0.7853981576179165,9.108423189774903e-09
5,0.999999999989571,0.9999999999712927,Y4Y5,0.7853981587337411,2.4680706656700537
6,0.9999999999999988,0.9999999999999967,X0X1,-5.801831078480717e-09,0.009999997214216681
7,1.0,1.0,Y0Y1,8.308792708244018e-09,0.010000048359530913
8,0.9999999999999999,0.9999999999999996,Y0Y1,-9.655741272035001e-09,0.010000009655739005
9,0.9999999999999999,0.9999999999999993,X0X1,-9.655742339191418e-09,0.010000009655738887
10,1.0000000000000002,1.0000000000000009,X0X1,-9.655742339191418e-09,0.010000009655738887
11,1.0000000000000002,1.0000000000000009,Y0Y1,1.3415855214047355e-15,0.010000000000001445
12,1.0000000000000002,1.0000000000000009,Y0Y1,2.0820850920657887e-16,0.010000000000000208
