,Y3Z2,Y2Z3,Y5Z0,Y0Z5,Y4Z1,Y1Z4,Y5Z1,Y1Z5,Y0Z3,Y3Z0,Y1Z0,Y0Z1,Y2Z0,Y0Z2,Y1Z3,Y3Z1,Y4Z0,Y0Z4,Y5Z2,Y2Z5,Y4Z3,Y3Z4,Y4Z2,Y2Z4,Y2Z1,Y1Z2,Y5Z3,Y3Z5,Y5Z4,Y4Z5,X4Y5,X4Y3,X3Y5,X2Y5,X2Y1,Y3,X4Y1,Y5,Y4,X5Y3,X3Y0,X2Y4,X2Y3,X5Y2,X3Y2,Y2,X4Y2,X3Y1,X1Y3,X1Y2,X0Y3,X1Y4,X0Y2,X1Y0,X0Y1,standard_y,standard_x,Y4Y5,Y3Y5,Y3Y4,Y2Y5,Y2Y4,Y2Y3,Y1Y5,Y1Y4,Y1Y3,Y1Y2,Y1,Y0Y5,Y0Y4,Y0Y3,Y0Y2,Y0Y1,Y0,X5Z4,X5Z3,X5Z2,X5Z1,X5Z0,X5Y4,X5Y1,X5Y0,X5,X4Z5,X4Z3,X4Z2,X4Z1,X4Z0,X4Y0,X4X5,X4,X3Z5,X3Z4,X3Z2,X3Z1,X3Z0,X3Y4,X3X5,X3X4,X3,X2Z5,X2Z4,X2Z3,X2Z1,X2Z0,X2Y0,X2X5,X2X4,X2X3,X2,X1Z5,X1Z4,X1Z3,X1Z2,X1Z0,X1Y5,X1X5,X1X4,X1X3,X1X2,X1,X0Z5,X0Z4,X0Z3,X0Z2,X0Z1,X0Y5,X0Y4,X0X5,X0X4,X0X3,X0X2,X0X1,X0
0,0.9058727273132681,0.9058727273132681,0.8345211373072241,0.834521137307224,0.7629313308195191,0.7629313308195191,0.6060934588419864,0.6060934588419864,0.5579708258176688,0.5579708258176685,0.5059404137702477,0.5059404137702477,0.45328471316462615,0.45328471316462604,0.45033767575648825,0.4503376757564881,0.384220879367915,0.38422087936791494,0.35789010838860724,0.35789010838860724,0.30474034460297605,0.30474034460297605,0.28867836833405236,0.28867836833405236,0.1594087567094735,0.1594087567094734,0.1322381615882171,0.1322381615882171,0.07533509441993319,0.07533509441993319,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,8.326672684688674e-17,8.326672684688674e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,4.163336342344337e-17,4.163336342344337e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,1.3877787807814457e-17,1.3877787807814457e-17,6.938893903907228e-18,6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0005243846446217487,0.0005243846446217487,0.8345211373072242,0.8345211373072243,0.7629313308195191,0.7629313308195194,0.6060934588419865,0.6060934588419866,0.10468618859935241,0.0003229938647932362,0.5059404137702477,0.5059404137702479,0.0002623939721977126,0.10468601916693146,0.29092894575540906,0.00026068801382479983,0.38422087936791494,0.38422087936791505,0.22565196895644374,0.00020717267629594764,0.016062024636001013,0.00017640574938214092,0.016061925210717,0.00016710791596277828,9.227731635614691e-05,0.29092884359447124,0.22565188683712156,7.654901100239245e-05,0.07533509441993319,0.07533509441993323,0.0,0.0,2.710505431213761e-20,0.0,0.0,0.0,2.7755575615628914e-17,1.1102230246251565e-16,0.0,5.421010862427522e-20,2.710505431213761e-20,0.0,2.7755575615628914e-17,2.710505431213761e-20,0.0,6.776263578034403e-21,2.710505431213761e-20,2.710505431213761e-20,1.3552527156068805e-20,2.710505431213761e-20,0.0,1.3877787807814457e-17,6.776263578034403e-21,8.409268033700105e-18,9.15141241133115e-18,2.2205138118860934e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0
2,3.002539820731851e-05,3.002539820731851e-05,3.2764481544046994e-05,3.2764481544047e-05,0.7629313308195194,0.7629313308195195,2.379608743077905e-05,0.10015304546168208,4.11012502950418e-06,1.4111025082215064e-05,0.10015304460460489,1.9863937063178425e-05,3.161880159486595e-06,4.1101250076949656e-06,0.29092891913457897,1.4926564885610943e-05,0.3088857850060447,1.5085055786014282e-05,8.859414960483876e-06,3.161880138764294e-06,0.016061976427496096,1.0100701699760517e-05,0.016061976101528493,9.568323122803803e-06,5.283646646622466e-06,0.29092891879964244,8.859414949913535e-06,1.4111025064582963e-05,2.9577624824525497e-06,0.30888578465185157,3.3881317890172014e-21,1.6940658945086007e-21,0.0,0.0,1.0587911840678754e-22,8.470329472543003e-22,1.0408340855860843e-17,0.0,1.6653345369377348e-16,5.169878828456423e-26,1.0339757656912846e-25,0.0,2.7755575615628914e-17,7.754818242684634e-26,0.0,1.2705494208814505e-21,0.0,1.0587911840678754e-22,0.0,3.1763735522036263e-22,0.0,1.3877787807814457e-17,2.5849394142282115e-26,5.472592524460994e-22,6.7763707681090775e-22,1.5960260660286517e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,8.470329472543003e-21,0.0,0.0,0.0,0.0,0.0,0.0,8.470329472543003e-22,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,1.6940658945086007e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3881317890172014e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6940658945086007e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0816681711721685e-17,3.3881317890172014e-21,0.0,0.0,0.0,0.0,0.0,0.0
3,3.6704960017339007e-06,3.6802644133247708e-06,1.3954108600824119e-06,1.4018709268430801e-06,2.7728383462109365e-06,2.772880155368201e-06,8.837818297317111e-07,3.6191930699359397e-07,1.7464849724410666e-07,1.7139338820063944e-06,3.6191930698791525e-07,2.030733310979324e-07,3.844026446520166e-07,1.7464849723012932e-07,1.0521073019823792e-06,5.85208176275381e-07,1.1171500387743485e-06,2.030733310880768e-07,3.748672539829988e-07,3.844026446473838e-07,5.803598664745143e-08,5.852081762552173e-07,5.803598662962799e-08,5.209454388319628e-07,5.209454388199434e-07,1.0521073019640435e-06,3.7486725397622496e-07,1.7139338820024493e-06,8.837818297241584e-07,1.117150038771987e-06,0.0,8.077935669463161e-28,4.0389678347315804e-28,2.0194839173657902e-28,3.0292258760486853e-28,1.0587911840678754e-22,0.0,0.0,4.235164736271502e-22,1.0097419586828951e-28,0.0,8.077935669463161e-28,5.551115123125783e-17,1.0097419586828951e-28,0.0,0.0,0.0,1.5146129380243427e-28,8.077935669463161e-28,2.0194839173657902e-28,4.0389678347315804e-28,0.0,5.048709793414476e-29,1.5048953765770042e-28,2.6787944363549393e-28,3.044024654195142e-22,2.6968464224383444e-08,9.477531564083407e-13,1.1739890840523623e-12,2.162347669324113e-12,5.829519982082078e-13,1.25850039042334e-12,0.01845632856859048,5.047277627118422e-13,0.02426820660597191,9.842512909690706e-13,1.822921833503584e-12,2.6469779601696886e-23,0.027618698655202195,5.491192899401607e-13,7.329192540041724e-13,1.0711203089948395e-12,1.008061251429297e-12,1.3234889800848443e-23,0.0,3.308722450212111e-24,3.308722450212111e-24,1.3234889800848443e-23,1.3234889800848443e-23,4.0389678347315804e-28,2.0194839173657902e-28,0.0,1.7296217650033277e-07,2.6469779601696886e-23,0.0,2.481541837659083e-24,2.6469779601696886e-23,1.3234889800848443e-23,0.0,1.12352234348924e-12,2.46978018874838e-07,5.293955920339377e-23,5.293955920339377e-23,1.3234889800848443e-23,5.293955920339377e-23,1.3234889800848443e-23,0.0,1.5346973666143564e-12,2.8946772610504613e-12,4.1633259666768967e-07,6.617444900424221e-23,2.6469779601696886e-23,1.3234889800848443e-23,0.0,0.0,0.0,1.39120523160287e-12,2.4042005896082424e-12,0.018456328568816745,3.4487586705188986e-07,0.0,2.3161057151484775e-23,1.6543612251060553e-24,4.963083675318166e-24,1.3234889800848443e-23,4.0389678347315804e-28,1.0249149429398325e-12,0.024268206606063686,2.533071495046146e-12,2.522888456031738e-12,2.4661390243725654e-07,1.3234889800848443e-23,0.0,1.6543612251060553e-24,3.308722450212111e-24,0.0,0.0,0.0,0.027618698655264756,9.487944596591292e-13,1.2126796642441815e-12,1.3536953203633109e-12,1.149707553164355e-12,1.216228301315357e-07
4,5.4563055404054675e-05,6.135753059353242e-05,1.3972805936185746e-06,4.585955381314082e-06,4.248040152490159e-06,1.3227629909248105e-05,5.796209224761064e-07,1.7569168449757575e-05,1.8144019568799034e-06,5.1217575284215564e-05,1.7569168453757488e-05,3.5405695759998033e-06,4.924796825072249e-05,1.8144020625366852e-06,2.335464942696976e-05,5.54286235595982e-05,2.346795235923031e-06,3.5405695669138647e-06,3.987288541427506e-08,4.9247968245656285e-05,7.539701315928519e-07,5.5428623489460675e-05,7.539705044752943e-07,4.0419207877685755e-05,4.04192077568594e-05,2.3354648957075686e-05,3.9872990288582e-08,5.121757528406292e-05,5.79620915904539e-07,2.346795236325577e-06,5.169878828456423e-26,0.0,0.0,5.169878828456423e-26,0.0,3.3881317890172014e-21,0.0,1.5881867761018131e-22,4.235164736271502e-22,0.0,0.0,2.0679515313825692e-25,0.0,2.0679515313825692e-25,0.0,0.0,2.0679515313825692e-25,1.0339757656912846e-25,5.169878828456423e-26,1.0339757656912846e-25,1.0339757656912846e-25,0.0,1.0339757656912846e-25,1.6463333815112484e-26,1.1747944544140339e-26,4.393983413881683e-21,0.00013972583827183508,5.022044628978077e-10,3.502204180633299e-09,1.7181646724447039e-09,2.582959683406872e-09,3.267579103826529e-09,0.2794462775279648,1.5642064569033515e-10,0.26962316583918566,2.7925479514226266e-09,4.455865511337996e-09,8.470329472543003e-22,0.00010121150313817215,2.1981512254865198e-10,5.105658284338095e-10,1.0542600826211327e-09,4.0982725371807937e-10,4.235164736271502e-22,0.0,4.235164736271502e-22,0.0,0.0,0.0,5.169878828456423e-26,2.5849394142282115e-26,0.0,4.90435329205865e-06,0.0,2.541098841762901e-21,8.470329472543003e-22,1.6940658945086007e-21,1.6940658945086007e-21,0.0,4.232288682415647e-10,2.9204346121222903e-05,6.776263578034403e-21,6.776263578034403e-21,0.0,3.3881317890172014e-21,6.776263578034403e-21,5.169878828456423e-26,2.8822606973344545e-09,1.7552290661142659e-09,5.8227056360182834e-05,1.3552527156068805e-20,1.3552527156068805e-20,3.3881317890172014e-21,6.776263578034403e-21,6.776263578034403e-21,1.0339757656912846e-25,4.918897439925468e-10,1.3112218646754541e-09,0.2794462779007004,0.00011734745705252136,8.470329472543003e-22,0.0,1.6940658945086007e-21,8.470329472543003e-22,0.0,1.2924697071141057e-26,2.0863298130076066e-10,0.2696231659308571,2.342664652084902e-09,1.8072227106015189e-09,2.6803565953756293e-05,0.0,8.470329472543003e-22,0.0,1.2705494208814505e-21,0.0,3.469446951953614e-18,2.4233807008389483e-27,0.00010121150404427996,2.7672391678581597e-11,9.52269273013504e-12,1.1617741050064154e-09,5.209249046530715e-10,1.5254883642051427e-05
5,6.563802285420881e-06,2.5961726149214154e-05,7.496016027092998e-08,7.453795346285453e-07,3.117614771917165e-05,2.2249451274033275e-05,1.2980987042720052e-08,2.215503425040117e-05,7.314469552960834e-07,6.316044351926888e-06,2.2155034250410133e-05,6.30053960708853e-07,1.9343355564507966e-05,7.314469554919905e-07,2.2203048894694084e-05,1.5789126761092665e-05,2.050252412878189e-05,6.300539602003993e-07,3.603773237663834e-08,1.9343355564505957e-05,2.8459904069786824e-05,1.5789126807662055e-05,2.8459904068191556e-05,1.9543061463150086e-05,1.9543061481201395e-05,2.2203048917619166e-05,3.6037732291817e-08,6.316044351925274e-06,1.298098754237359e-08,2.0502524128784856e-05,1.6155871338926322e-27,0.0,0.0,0.0,1.2924697071141057e-25,1.6940658945086007e-21,3.469446951953614e-18,3.308722450212111e-24,3.3881317890172014e-21,0.0,0.0,1.2924697071141057e-26,2.168404344971009e-19,0.0,0.0,1.6940658945086007e-21,6.462348535570529e-27,2.5849394142282115e-26,2.5849394142282115e-26,1.550963648536927e-25,1.6155871338926322e-27,1.734723475976807e-18,8.077935669463161e-28,6.15158877887538e-29,1.832638734597997e-28,8.473638194993216e-21,2.2073279832437456e-06,4.505628013334812e-11,2.1819213583115745e-11,2.715803076405847e-12,4.816245582165784e-12,8.127515211202545e-10,0.0009063194994293287,1.2110750323566318e-11,0.46299097250717697,2.71312759353204e-10,3.6720718665227217e-10,1.6940658945086007e-21,0.014537974369548703,4.4939498604914784e-12,2.3627450136304483e-12,1.3495059849414892e-11,1.6671206961640715e-11,0.0,0.0,0.0,4.963083675318166e-24,0.0,6.617444900424222e-24,1.6155871338926322e-27,1.6155871338926322e-27,0.0,5.93912333540343e-08,8.470329472543003e-22,8.470329472543003e-22,8.470329472543003e-22,8.470329472543003e-22,0.0,8.077935669463161e-28,5.0915254513384475e-11,1.7145956648882767e-06,0.0,0.0,0.0,2.117582368135751e-22,2.117582368135751e-22,0.0,2.3790454121002423e-11,1.4960260696700722e-10,3.565097371902947e-06,0.0,4.235164736271502e-22,8.470329472543003e-22,0.0,8.470329472543003e-22,0.0,6.271200244347125e-12,2.372633806843189e-10,0.0009063196223116719,4.034886304417418e-06,1.0587911840678754e-22,0.0,4.235164736271502e-22,4.235164736271502e-22,1.0587911840678754e-22,0.0,1.875479606130902e-12,0.46299097228513375,2.830140778695337e-10,4.0597470451969444e-10,3.6321301409477553e-06,1.3234889800848443e-23,1.3234889800848443e-23,0.0,0.0,1.3234889800848443e-23,5.551115123125783e-17,1.8175355256292112e-27,0.014537974369537847,1.8224238195456064e-11,8.029646226547825e-12,1.2297000690649527e-11,1.2555768236739366e-11,1.2060419197616938e-07
6,0.0009583665546021728,0.0022186152975293364,1.0281011087926604e-06,1.4019855847320144e-06,0.000360374888027228,0.00035233284252098604,1.0277764678555528e-06,0.00035012039371559007,1.4012960863525326e-06,0.0009333153023343469,0.0003501203937171755,1.4000954377225138e-06,0.002202366773138964,1.4013045227688147e-06,0.00040461793764922537,0.0009562311308936341,0.0003653071189499563,1.4000839693554437e-06,1.0329337515214678e-06,0.0022023667731321545,0.00035301259713281107,0.0009562311200027959,0.0003530144252168086,0.002206306998147013,0.0022063034860358892,0.000404618984225784,1.0329307838194365e-06,0.0009333153023328882,1.0277741309149348e-06,0.0003653071189458008,0.0,1.2705494208814505e-21,0.0,1.550963648536927e-25,5.293955920339377e-23,5.421010862427522e-20,8.673617379884035e-19,1.0587911840678754e-22,5.421010862427522e-20,2.0679515313825692e-25,5.169878828456423e-26,2.117582368135751e-22,3.469446951953614e-18,2.5849394142282115e-26,3.469446951953614e-18,2.168404344971009e-19,8.470329472543003e-22,0.0,1.0587911840678754e-22,0.0,1.0339757656912846e-25,4.336808689942018e-19,4.1359030627651384e-25,1.0217471274354363e-26,1.3880941318200742e-26,2.8449719115903813e-19,0.0029002579743992647,2.371499945515484e-09,2.5903289484703794e-09,6.543829405773056e-07,1.7053202834612319e-09,4.593116164845883e-06,0.0012356712801333816,8.548202626932836e-10,0.00201116055314119,6.54093359162445e-08,5.224494231132241e-07,4.0657581468206416e-20,0.0008734317836777711,1.1061018304386769e-09,2.3912843037399567e-09,2.3248163261677705e-09,5.413313900285459e-09,0.0,2.6469779601696886e-23,1.3234889800848443e-23,1.3234889800848443e-23,0.0,0.0,0.0,1.0339757656912846e-25,4.336808689942018e-19,1.631702055633044e-07,5.421010862427522e-20,5.421010862427522e-20,5.421010862427522e-20,5.421010862427522e-20,5.421010862427522e-20,1.0339757656912846e-25,2.0928087916358544e-09,0.0009355405808317498,2.710505431213761e-20,0.0,2.710505431213761e-20,0.0,2.710505431213761e-20,0.0,1.905488147897295e-09,1.1834912905433735e-06,0.0005066199772939946,1.0842021724855044e-19,1.0842021724855044e-19,1.0842021724855044e-19,1.0842021724855044e-19,1.0842021724855044e-19,4.1359030627651384e-25,2.118729455255999e-09,7.575967847563537e-06,0.0012359733778962523,0.0013452840838408231,5.421010862427522e-20,5.421010862427522e-20,5.421010862427522e-20,5.421010862427522e-20,0.0,0.0,1.8024374408303367e-09,0.0020111757208948425,1.1071623050897032e-07,8.840938391822221e-07,0.0011261330271522176,2.6469779601696886e-23,2.6469779601696886e-23,2.6469779601696886e-23,2.6469779601696886e-23,2.6469779601696886e-23,0.0,0.0,0.0008734317836628289,7.846806650968904e-10,2.4429812520682615e-09,1.9231608567202e-09,4.816054033710006e-09,2.429103370946799e-07
7,3.9626744341662954e-07,6.45540595381421e-07,1.826728903020358e-07,1.5040966202807925e-08,1.3830172356459555e-07,1.4098925919392505e-07,1.826730528677319e-07,1.4098955219369058e-07,1.504192968534201e-08,3.962662149514797e-07,1.40989552193655e-07,1.5041994580036666e-08,6.455370212588331e-07,1.5041929685131113e-08,1.409897396909974e-07,3.9626857290104564e-07,1.382964416043468e-07,1.504199458028492e-08,1.8267310811995962e-07,6.455370212590459e-07,1.3830142298960044e-07,3.962685729008647e-07,1.3830142298933854e-07,6.455398539878649e-07,6.455398539875752e-07,1.409897396910099e-07,1.8267310812006396e-07,3.9626621495135825e-07,1.8267305286783045e-07,1.3829644160416623e-07,5.048709793414476e-29,1.0097419586828951e-28,7.573064690121713e-29,5.048709793414476e-29,7.573064690121713e-29,2.6469779601696886e-23,5.293955920339377e-23,0.0,1.3234889800848443e-23,1.0097419586828951e-28,0.0,3.155443620884047e-29,2.117582368135751e-22,0.0,0.0,5.293955920339377e-23,1.262177448353619e-29,5.048709793414476e-29,1.262177448353619e-28,2.524354896707238e-29,4.417621069237666e-29,1.0587911840678754e-22,1.0097419586828951e-28,8.912245166062677e-29,1.08838789089878e-28,1.0918784085699965e-22,3.6991910811151273e-06,5.940651446829091e-13,4.5135411091252024e-13,6.155179899688068e-13,1.9137514477454024e-13,8.485101716929946e-13,5.134296049114867e-07,2.5416466910405743e-14,1.5511390799998464e-06,2.6852534122725307e-13,1.3052286596181182e-12,1.3234889800848443e-23,2.9849357229815576e-06,4.784600355565585e-13,1.533500035845486e-13,5.496119482355707e-13,8.959386743145544e-14,3.308722450212111e-24,0.0,1.0587911840678754e-22,0.0,0.0,0.0,5.048709793414476e-29,1.262177448353619e-29,0.0,1.014096525862621e-06,5.293955920339377e-23,0.0,5.293955920339377e-23,5.293955920339377e-23,5.293955920339377e-23,2.524354896707238e-29,6.611561807800344e-13,3.854443454496278e-07,0.0,0.0,0.0,1.0587911840678754e-22,1.0587911840678754e-22,1.0097419586828951e-28,4.591590047081654e-13,5.599910830269979e-13,9.896104230814185e-07,2.6469779601696886e-23,0.0,2.6469779601696886e-23,2.6469779601696886e-23,2.6469779601696886e-23,2.0194839173657902e-28,5.070346655417602e-13,1.1753136139304225e-12,5.134298957661434e-07,3.8770864753929183e-07,1.3234889800848443e-23,1.3234889800848443e-23,2.6469779601696886e-23,2.6469779601696886e-23,1.3234889800848443e-23,3.155443620884047e-29,8.402364087028875e-14,1.5511390779241731e-06,3.2291709698012993e-13,1.3412474281442612e-12,3.9382318634571584e-07,0.0,5.293955920339377e-23,5.293955920339377e-23,5.293955920339377e-23,0.0,0.0,0.0,2.9849357713108114e-06,4.563985111701003e-13,4.774265974688631e-14,4.934724612002746e-13,6.043588245686617e-14,5.285079528364523e-07
8,2.4285930096036346e-07,1.268399337463615e-07,2.5729264419386187e-07,1.280173039493928e-07,1.5256074862641983e-07,1.7987976141481948e-07,2.572926257156921e-07,1.7987977442285231e-07,1.2801706428304122e-07,2.42859264746205e-07,1.7987977442283622e-07,1.2801706570044654e-07,1.2683979934851846e-07,1.2801706428303147e-07,1.7987972762835753e-07,2.4285926030654165e-07,1.5256069975360059e-07,1.280170657004634e-07,2.57292638388495e-07,1.2683979934852844e-07,1.5256076206181294e-07,2.4285926030652816e-07,1.52560762061821e-07,1.2683980351339942e-07,1.2683980351339502e-07,1.7987972762835367e-07,2.572926383884894e-07,2.428592647461967e-07,2.57292625715685e-07,1.52560699753598e-07,6.941975965944904e-29,1.135959703518257e-28,1.4515040656066617e-28,9.229672591085838e-29,1.735493991486226e-28,0.0,0.0,2.6469779601696886e-23,2.6469779601696886e-23,1.5146129380243427e-28,0.0,8.67746995743113e-30,5.293955920339377e-23,2.524354896707238e-29,0.0,2.6469779601696886e-23,8.67746995743113e-30,2.611129596281549e-28,2.271919407036514e-28,1.9248206087392688e-28,5.798127653374437e-29,0.0,1.5146129380243427e-28,6.145636928634576e-30,6.524394679579676e-29,5.293955920339377e-23,1.3231849870643973e-07,1.2490587533619582e-14,2.5387558623195048e-14,1.0151817711149245e-13,8.880077514876453e-14,5.742386813855478e-14,1.575327127559569e-07,1.2464648787295293e-13,3.25131554522665e-08,1.0783918822993507e-13,3.7517479274553704e-14,2.6469779601696886e-23,3.4884073585730207e-07,5.839568963061032e-14,8.98667578820411e-14,1.3812133619955698e-13,1.6183263143611302e-13,0.0,1.0257039595657543e-22,1.0257039595657543e-22,9.926167350636332e-23,1.0257039595657543e-22,1.0257039595657543e-22,5.679798517591285e-29,8.204153414298523e-29,0.0,5.909351569443484e-08,1.5675072607879874e-22,1.5716431638507526e-22,1.5716431638507526e-22,1.5799149699762829e-22,1.5799149699762829e-22,1.5777218104420236e-29,9.229646289609928e-15,4.803291011319919e-09,1.1580528575742387e-22,1.0257039595657543e-22,1.0918784085699965e-22,1.1580528575742387e-22,1.1580528575742387e-22,1.199068575935938e-28,2.524702348614318e-14,9.894099658709686e-14,5.658746063482166e-08,3.474158572722716e-23,3.3914405114674135e-23,3.639594695233322e-23,3.474158572722716e-23,3.474158572722716e-23,1.5146129380243427e-28,9.09732651442327e-14,5.814225412243865e-14,1.5753271461464036e-07,9.577256679949715e-09,2.9633745444712216e-22,2.964408520236913e-22,2.9633745444712216e-22,2.960272617174148e-22,2.9623405687055304e-22,3.3132158019282496e-29,1.2858670749100922e-13,3.251315545658664e-08,1.0990817932154137e-13,3.7946805148025754e-14,3.12983586981542e-09,5.955700410381799e-23,5.624828165360588e-23,5.955700410381799e-23,5.790264287871194e-23,5.790264287871194e-23,1.0587911840678754e-22,4.417621069237666e-29,3.4884073799917385e-07,5.754582269817041e-14,9.179665166326117e-14,1.382832940159537e-13,1.6301481133461806e-13,1.4993392578368853e-08
9,1.337535976713235e-07,4.0710725853159214e-08,2.0056029955555522e-07,3.353329492577261e-08,5.111953147176952e-08,6.279558074438128e-08,2.0056029937311565e-07,6.279557876221876e-08,3.353327210333424e-08,1.337535909006536e-07,6.279557876221796e-08,3.35332781418609e-08,4.0710683744017536e-08,3.3533272103334467e-08,6.279559929258723e-08,1.337535913923685e-07,5.1119522538875754e-08,3.353327814186046e-08,2.0056028791692637e-07,4.07106837440194e-08,5.111952599181014e-08,1.3375359139236752e-07,5.111952599181144e-08,4.071068412148572e-08,4.071068412148554e-08,6.279559929258673e-08,2.005602879169242e-07,1.337535909006519e-07,2.0056029937311575e-07,5.111952253887553e-08,2.2482535798798836e-29,1.0570736129961558e-28,7.888609052210118e-29,4.2845007914816204e-29,4.490344183937728e-29,2.6469779601696886e-23,9.926167350636332e-24,5.293955920339377e-23,3.308722450212111e-24,7.415292509077511e-29,1.4988357199199224e-29,4.558136917980159e-29,2.6469779601696886e-23,4.674000863434495e-29,2.6469779601696886e-23,6.617444900424222e-24,4.63702300850226e-29,1.7946585593778019e-29,1.9524307404220042e-29,4.35845650134609e-29,1.3805065841367707e-29,9.926167350636332e-24,5.719241562852336e-29,1.8350950910812562e-28,1.7771503660330106e-28,1.3234889800848443e-23,1.3481334922661107e-07,9.060475606525304e-15,2.87513947780261e-14,3.6379298574168016e-14,1.5924941891760222e-14,1.3353820446154495e-14,8.745478459761904e-08,3.113694705196906e-14,4.267538945408766e-08,2.4702854180646675e-14,1.3996083934375136e-14,3.308722450212111e-24,4.066403981258667e-08,1.7005254998720967e-14,2.1843094038034528e-14,3.9550523651319554e-14,5.131130214262169e-14,6.617444900424222e-24,6.617444900424221e-23,5.955700410381799e-23,5.955700410381799e-23,6.28657265540301e-23,6.28657265540301e-23,2.8398992587956425e-29,4.535950205020818e-30,7.940933880509066e-23,3.007297871689125e-08,1.0339757656912846e-22,1.0257039595657543e-22,1.0339757656912846e-22,1.0257039595657543e-22,1.0257039595657543e-22,3.5104310282335025e-29,8.981738704709684e-15,8.99206446527028e-09,1.1249656330721176e-22,1.1249656330721176e-22,1.1580528575742387e-22,1.0587911840678754e-22,1.0587911840678754e-22,1.1122938763616266e-28,2.8448290322470636e-14,3.661041932332991e-14,3.827138435848381e-08,4.4667753077863494e-23,4.7976475528075605e-23,4.632211430296955e-23,4.632211430296955e-23,4.632211430296955e-23,5.640355472330234e-29,1.7460314460981673e-14,1.3820632190644581e-14,8.745478522462371e-08,2.3843672905390483e-08,2.1299900773240463e-23,2.1713491079516976e-23,2.2333876538931747e-23,2.1920286232655233e-23,2.2540671692070004e-23,3.3526588471893e-30,3.2424050913897566e-14,4.267538945929416e-08,2.4426942791342048e-14,1.3762007166789992e-14,7.1661465446087534e-09,3.474158572722716e-23,3.8050308177439273e-23,3.474158572722716e-23,3.474158572722716e-23,3.474158572722716e-23,7.940933880509066e-23,2.879342304056693e-29,4.066403614832794e-08,1.740743308946201e-14,2.4448928682342806e-14,3.9291958317628605e-14,5.071963769908166e-14,2.6467102235966512e-08
