,Y3Z1,Y1Z3,Y2Z0,Y0Z2,Y3Z5,Y5Z3,Y4Z0,Y0Z4,Y5Z1,Y1Z5,Y2Z5,Y5Z2,Y3Z2,Y2Z3,Y4Z2,Y2Z4,Y2Z1,Y1Z2,Y0Z1,Y1Z0,Y1Z4,Y4Z1,Y4Z3,Y3Z4,Y3Z0,Y0Z3,Y4Z5,Y5Z4,Y5Z0,Y0Z5,Y2,Y5,Y4,X4Y5,X5Y4,standard_y,X0Y1,Y3,X4Y3,X4Y2,X4Y1,X2Y3,X1Y4,X1Y2,X0Y3,X3Y0,X2Y4,X0Y2,X3Y1,X2Y1,Y1,X5Y2,X3Y4,X3Y2,X2Y0,X0Y4,Y0,X5Y1,X1Y0,X1Y5,X1Y3,standard_x,Y4Y5,Y3Y5,Y3Y4,Y2Y5,Y2Y4,Y2Y3,Y1Y5,Y1Y4,Y1Y3,Y1Y2,Y0Y5,Y0Y4,Y0Y3,Y0Y2,Y0Y1,X5Z4,X5Z3,X5Z2,X5Z1,X5Z0,X5Y3,X5Y0,X5,X4Z5,X4Z3,X4Z2,X4Z1,X4Z0,X4Y0,X4X5,X4,X3Z5,X3Z4,X3Z2,X3Z1,X3Z0,X3Y5,X3X5,X3X4,X3,X2Z5,X2Z4,X2Z3,X2Z1,X2Z0,X2Y5,X2X5,X2X4,X2X3,X2,X1Z5,X1Z4,X1Z3,X1Z2,X1Z0,X1X5,X1X4,X1X3,X1X2,X1,X0Z5,X0Z4,X0Z3,X0Z2,X0Z1,X0Y5,X0X5,X0X4,X0X3,X0X2,X0X1,X0
0,0.9991285391625793,0.9991285391625792,0.9622950358343829,0.9622950358343827,0.8305212736329719,0.8305212736329717,0.7048169228716079,0.7048169228716079,0.641868435072107,0.6418684350721069,0.49498269388917776,0.4949826938891777,0.4591337627723968,0.4591337627723967,0.45313243113814283,0.45313243113814283,0.24744098492908512,0.24744098492908506,0.2267058593810488,0.22670585938104873,0.2093976318889128,0.20939763188891275,0.19223084224268217,0.19223084224268217,0.12633089865085975,0.12633089865085956,0.08956562344058969,0.0895656234405896,0.08518526805075272,0.08518526805075266,1.6653345369377348e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,9.71445146547012e-17,6.938893903907228e-17,5.898059818321144e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,4.163336342344337e-17,4.163336342344337e-17,4.163336342344337e-17,3.469446951953614e-17,3.469446951953614e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.0408340855860843e-17,6.938893903907228e-18,6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0030715667653007195,0.003071566765300719,0.9622950358343827,0.9622950358343827,0.002553226578938868,0.18865587171332465,0.7048169228716079,0.7048169228716079,0.1886489139284843,0.0019732613728715197,0.4949826938891777,0.49498269388917765,0.001411490064873104,0.21169394712690812,0.4531324311381427,0.4531324311381429,0.21169060820444824,0.0007606944210786685,0.10037555770747475,0.0006969495474099936,0.0006437398008686047,0.017167698034024986,0.01716580013668692,0.0005909648690380464,0.0003883722409248611,0.10037388943053105,0.08956562344058969,0.0895656234405896,0.08518526805075266,0.08518526805075266,0.0,2.7755575615628914e-17,2.7755575615628914e-17,0.0,0.0,5.545694112263355e-17,1.6940658945086007e-21,0.0,4.336808689942018e-19,1.3877787807814457e-16,0.0,4.336808689942018e-19,0.0,3.2526065174565133e-19,0.0,5.421010862427522e-20,2.7755575615628914e-17,1.3877787807814457e-17,1.0408340855860843e-17,1.0842021724855044e-19,5.421010862427522e-20,5.551115123125783e-17,5.421010862427522e-20,0.0,6.938893903907228e-18,5.204170427930421e-18,0.0,5.421010862427522e-20,9.317362419797304e-20,4.0657581468206416e-20,3.469446951953614e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0
2,0.00016805987373935823,0.00016805987373935823,0.001717365203514446,0.001717365203514446,0.0001396990426292848,0.18865284764118911,0.25168521334642413,0.00125785545296749,0.18865282681172396,0.00010796641665937305,0.000883373625730122,0.4097975614958822,5.5979625185999054e-05,0.0003777987030763207,0.251683369313196,0.000808685320865029,0.00037779868523742886,3.4878427744226926e-06,0.00017913473676179367,3.4877157653601084e-06,3.5222034199990885e-05,0.017166792365663958,0.0171667866839438,3.233446929980921e-05,5.597946835838601e-05,0.0001791347278486751,0.0895656234405896,0.08956562344058959,0.4097966375789631,0.00015202636380178908,2.710505431213761e-19,1.3877787807814457e-17,0.0,0.0,2.0816681711721685e-17,1.4144391427962748e-17,1.0960143116327617e-23,1.3552527156068805e-20,0.0,0.0,3.705769144237564e-21,0.0,5.082197683525802e-21,1.3234889800848443e-23,0.0,6.617444900424222e-24,0.0,0.0,1.3877787807814457e-17,0.0,4.446922973085077e-21,5.421010862427522e-20,3.3881317890172014e-21,6.617444900424222e-24,2.7755575615628914e-17,1.0164395367051604e-20,1.3552527156068805e-20,1.164670302474663e-21,1.0960143116327617e-23,6.776263578034403e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3552527156068805e-20,2.710505431213761e-20,0.0,0.0,0.0,0.0,0.0,0.0,2.710505431213761e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3552527156068805e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.710505431213761e-20,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0002826223163894012,0.00028262231638940107,3.0485358398918162e-06,0.0015532009863243406,0.00014078911654317097,0.0003374992564323167,0.34125054188188475,0.001248101674217599,0.000337499151048875,0.00017569915857963556,1.568097544158029e-06,0.0007331262747706682,0.0001407885899501653,6.706394883570215e-07,0.34124886676562427,1.4355165568781809e-06,6.706393988037708e-07,0.0001756988586438593,0.0001777456794518724,0.00017569878425823188,5.923206219342088e-05,0.017166797336884337,0.01716678126877852,5.43761125687072e-05,0.00014078848126587165,0.00017774565444071688,0.34124860733586737,0.0001602325595999698,0.0007331246474213372,0.0015531980180181755,1.0587911840678754e-22,2.710505431213761e-20,0.0,0.0,0.0,4.732796592783403e-20,7.690806124530475e-25,2.710505431213761e-20,2.710505431213761e-20,1.0587911840678754e-22,1.3552527156068805e-20,1.0339757656912846e-25,6.776263578034403e-21,5.169878828456423e-26,1.0587911840678754e-22,1.9852334701272664e-23,1.0587911840678754e-22,5.421010862427522e-20,3.469446951953614e-18,6.462348535570529e-27,6.776263578034403e-21,1.0842021724855044e-19,6.776263578034403e-21,1.809457589959748e-25,5.421010862427522e-20,1.3552527156068805e-20,1.3552527156068805e-20,1.1166938269465874e-23,4.9658458717777974e-24,6.617444900424222e-24,6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6469779601696886e-23,0.0,0.0,0.0,0.0,0.0,0.0,2.710505431213761e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0587911840678754e-22,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0008010484743409134,0.0008010484743409135,3.538625070243723e-11,1.3676823358117805e-07,0.00024492426602609545,2.0869935119885553e-07,0.0008470021597669884,1.0990251058638945e-07,2.0869882768884128e-07,0.000330108429626215,3.4400667923592664e-11,5.524251511362779e-07,0.0002449242660254303,1.471238444995142e-11,0.0008470021545340196,3.538594769131307e-11,1.471236866730189e-11,0.0003301084296257873,1.5651532034230242e-08,0.0003301084290291306,0.0003301063779267288,4.2609099776728016e-05,4.260877938510959e-05,0.00024492256141564277,0.00024492426533357856,1.565151434144698e-08,0.0008470021545337733,5.524240588364299e-07,5.524251500652611e-07,1.367682335810781e-07,3.2311742677852644e-27,3.970466940254533e-23,2.710505431213761e-20,5.169878828456423e-26,2.5849394142282115e-26,1.0846322740922893e-19,1.092264799840058e-27,1.0842021724855044e-19,0.0,6.310887241768095e-30,0.0,6.310887241768095e-30,0.0,7.888609052210118e-31,0.0,3.2311742677852644e-27,1.262177448353619e-29,5.169878828456423e-26,6.938893903907228e-18,6.902532920683853e-31,2.710505431213761e-20,1.6940658945086007e-21,7.940933880509066e-23,1.5777218104420236e-30,1.550963648536927e-25,8.470329472543003e-22,3.308722450212111e-24,6.462348535570529e-27,1.6554586493336668e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.169878828456423e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6940658945086007e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.169878828456423e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.310887241768095e-30,0.0,0.0,0.0,0.0,0.0,0.0
5,1.6701380582431909e-06,1.6682227599511507e-06,9.087027299247161e-16,7.824998637112954e-11,5.060091313810398e-07,8.353889514076385e-09,8.631050552854309e-07,7.826758479140548e-11,8.353889513985102e-09,6.817366642708326e-07,8.832694955585066e-16,2.2160135073753476e-08,5.060091313810379e-07,3.7699553453553204e-16,8.631050552875797e-07,9.087027377891637e-16,3.7699553453375533e-16,6.817366642708311e-07,4.835656104451997e-12,6.817366642708307e-07,6.817366642664384e-07,4.3368558256276284e-08,4.336855825484157e-08,5.060091313773846e-07,5.060091313810371e-07,4.835656104427947e-12,8.631050552875793e-07,2.2160135073707915e-08,2.2160135073753456e-08,7.824998637112946e-11,9.860761315262648e-32,0.0,0.0,3.1554436208840472e-30,0.0,1.0587790681504474e-22,1.901627712189376e-33,1.0587911840678754e-22,4.0389678347315804e-28,2.8888949165808538e-34,4.0389678347315804e-28,0.0,1.0097419586828951e-28,3.291384182302405e-37,6.162975822039155e-33,1.5407439555097887e-33,2.8888949165808538e-34,0.0,0.0,3.012204273982112e-38,0.0,8.271806125530277e-25,1.0097419586828951e-28,1.88079096131566e-37,3.1554436208840472e-30,4.1359030627651384e-25,1.2116903504194741e-27,7.888609052210118e-31,1.905841185020149e-33,3.1554436208840472e-30,0.0,3.5082943779285317e-07,2.390838042545515e-15,1.3357299960767924e-14,3.198293410175222e-13,1.0664116215132058e-09,6.983810377037687e-19,3.7136668856488077e-22,1.399334846808091e-14,3.404821367070394e-13,0.0011288448567495753,4.67249838165123e-22,4.2121243439630507e-19,1.0921527607657576e-09,9.81038146620688e-19,3.693168838856403e-15,2.7765324391455296e-18,0.0,2.0679515313825692e-25,0.0,0.0,0.0,6.310887241768095e-30,2.407412430484045e-35,1.2659222683770004e-09,8.271806125530277e-25,1.6543612251060553e-24,2.481541837659083e-24,3.308722450212111e-24,4.1359030627651384e-24,0.0,3.0028402960047142e-15,2.9539531961447393e-08,0.0,0.0,1.9852334701272664e-23,0.0,1.9852334701272664e-23,0.0,1.4316595626202895e-14,5.954428837317673e-13,1.8320195865900122e-07,1.5407439555097887e-32,6.162975822039155e-33,0.0,1.232595164407831e-32,3.0814879110195774e-33,0.0,1.0664116215132074e-09,6.982526078566025e-19,6.747369336025061e-22,9.83547052081347e-17,6.617444900424222e-24,1.3234889800848443e-23,1.3234889800848443e-23,1.9852334701272664e-23,1.3234889800848443e-23,1.4747846639667905e-14,6.505122002995976e-13,0.001128844856822308,6.3453842053608275e-22,1.9588855353441864e-07,1.0097419586828951e-28,1.0097419586828951e-28,8.077935669463161e-28,3.0292258760486853e-28,1.6155871338926322e-27,4.81482486096809e-35,7.001052384875292e-19,1.092152741125426e-09,2.98853182152553e-17,3.693168838841278e-15,2.9605322024184056e-17,1.2535194149028636e-11
6,1.1336251909457985e-07,1.2566236701326238e-06,1.453272434215168e-12,2.4544280277877606e-13,1.1335139918423935e-07,1.4934912234492038e-06,9.60477270331546e-07,4.1757776450408095e-13,1.4934912234543711e-06,1.2566227507768788e-06,2.1430326464630774e-12,1.4934809677734782e-06,1.1335139917348517e-07,1.3635996372483591e-12,9.604772702054058e-07,1.4532724654895785e-12,1.3635996372474413e-12,1.2566227507824235e-06,2.0498365681449108e-13,1.2566227507824172e-06,1.2566227507302704e-06,9.60474516675791e-07,9.60474516677589e-07,1.1335139918136222e-07,1.1335139917343007e-07,2.0498365682545537e-13,9.604772702706934e-07,1.4934809677716968e-06,1.4934809677732613e-06,2.4544280449543977e-13,0.0,1.0587911840678754e-22,1.0587911840678754e-22,0.0,0.0,2.1175824943534957e-22,6.718126677931438e-33,0.0,1.0097419586828951e-28,3.944304526105059e-31,1.0097419586828951e-28,2.8888949165808538e-34,8.077935669463161e-28,7.222237291452134e-35,4.930380657631324e-32,4.930380657631324e-32,3.944304526105059e-31,8.077935669463161e-28,0.0,4.81482486096809e-35,0.0,0.0,0.0,9.62964972193618e-35,8.077935669463161e-28,0.0,1.262177448353619e-29,5.048709793414476e-29,6.81147413360916e-33,2.0194839173657902e-28,0.0,4.897632316587139e-07,7.628902109254973e-12,1.760759932725044e-12,1.184606827456308e-12,1.6503211895168588e-07,3.4382835413788867e-15,1.5935640513235497e-19,8.056719544591464e-12,1.1768909306762808e-11,5.027343007063879e-09,2.551822488955356e-18,7.874958668688346e-16,6.513397306737094e-08,3.593127787874915e-16,4.766576638866548e-12,2.4663938927090774e-16,2.117582368135751e-22,4.235164736271502e-22,2.117582368135751e-22,2.117582368135751e-22,2.117582368135751e-22,5.048709793414476e-29,0.0,3.17096261378906e-06,0.0,0.0,0.0,0.0,0.0,8.271806125530277e-25,1.0583553502377959e-11,2.512257575258309e-06,0.0,1.3234889800848443e-23,0.0,2.6469779601696886e-23,2.6469779601696886e-23,2.524354896707238e-29,7.675998730455968e-13,9.274677306332145e-13,1.336002825881519e-07,0.0,0.0,2.0194839173657902e-28,0.0,0.0,0.0,1.6503211897122213e-07,3.445842850020532e-15,2.409101226776821e-20,1.7279830465420407e-12,5.293955920339377e-23,5.293955920339377e-23,5.293955920339377e-23,1.5881867761018131e-22,1.5881867761018131e-22,6.749091290973729e-12,7.192298716611655e-12,5.027326487620917e-09,2.275847486733039e-18,1.2821255265221488e-06,3.2311742677852644e-27,0.0,3.2311742677852644e-27,0.0,0.0,4.930380657631324e-32,1.4570964300220958e-15,6.513397285108168e-08,3.533702591475541e-16,4.766576638743277e-12,2.546099322374883e-16,5.524576148567985e-11
7,3.679056379852893e-09,3.7695792715422565e-08,1.9781709099645204e-15,1.650667965740413e-12,3.6787220786106936e-09,4.227697802950267e-08,6.856362616250234e-09,1.6508949503983701e-12,4.227697802950284e-08,3.76957628369488e-08,2.378027404875663e-15,4.2276635416788625e-08,3.6787220786103478e-09,2.417551560829301e-15,6.856362612438763e-09,1.978170908396212e-15,2.4175515608292996e-15,3.769576283694858e-08,1.6507625877461977e-12,3.7695762836948576e-08,3.769576283694848e-08,6.856343462708474e-09,6.856343462708488e-09,3.6787220786103114e-09,3.678722078610299e-09,1.6507625877462104e-12,6.8563626124391115e-09,4.2276635416788446e-08,4.2276635416788446e-08,1.6506679657416529e-12,3.944304526105059e-31,0.0,0.0,0.0,7.888609052210118e-31,2.067947587078043e-25,5.354534466761578e-35,2.0679515313825692e-25,3.697785493223493e-32,0.0,1.232595164407831e-32,2.350988701644575e-38,0.0,1.1754943508222875e-38,0.0,1.925929944387236e-34,6.162975822039155e-33,1.232595164407831e-32,1.0587911840678754e-22,2.350988701644575e-38,0.0,0.0,2.465190328815662e-32,0.0,1.232595164407831e-32,0.0,0.0,0.0,5.354999025228471e-35,2.9582283945787943e-31,1.0587911840678754e-22,3.6692418006780555e-08,3.001433807367551e-15,8.252485458444516e-17,3.384686119788724e-16,2.811389579024657e-08,2.5850233094703537e-17,1.5268266058453808e-22,6.351728740651611e-16,2.802762121766558e-15,1.0182816098251292e-08,2.0113628452042956e-22,4.1965486055260675e-18,1.1081971522380914e-08,1.5415744253548847e-18,1.7948907694879036e-15,9.235503536982203e-19,8.271806125530277e-25,8.271806125530277e-25,8.271806125530277e-25,8.271806125530277e-25,8.271806125530277e-25,0.0,1.925929944387236e-34,1.0282218977522154e-08,0.0,0.0,1.6543612251060553e-24,0.0,0.0,2.0679515313825692e-25,3.575182590875757e-15,1.983827357249889e-08,0.0,0.0,8.271806125530277e-25,8.271806125530277e-25,8.271806125530277e-25,3.944304526105059e-31,3.9096314731125445e-16,2.748753195756092e-16,5.000957445987679e-09,3.944304526105059e-31,7.888609052210118e-31,0.0,7.888609052210118e-31,7.888609052210118e-31,0.0,2.8113895790247163e-08,2.585015433021672e-17,3.4746083044114415e-23,6.501016294892664e-15,1.6543612251060553e-24,1.6543612251060553e-24,6.617444900424222e-24,3.308722450212111e-24,1.6543612251060553e-24,3.828707863761371e-15,1.8603519572375038e-15,1.0182816098251167e-08,7.518570803347676e-23,5.1240058256028877e-08,1.6155871338926322e-27,0.0,0.0,8.077935669463161e-28,0.0,0.0,7.067960737705976e-18,1.1081971522026885e-08,1.5053077346742816e-18,1.794890769115146e-15,9.736483699850857e-19,9.378292732385185e-12
8,1.6728230539557305e-09,1.3221897215375302e-08,5.902813080304665e-15,1.0401441793709194e-13,1.6727064304608818e-09,3.591212928902321e-08,6.023961890354455e-09,1.036762036394193e-13,3.5912129289023235e-08,1.3221883916326691e-08,8.396083807808715e-15,3.591187767123412e-08,1.672706430461251e-09,6.578371802690906e-15,6.023961902731927e-09,5.902813082172108e-15,6.578371802690906e-15,1.3221883916326648e-08,1.0412978337475434e-13,1.3221883916326635e-08,1.3221883916326618e-08,6.0239452101896796e-09,6.023945210189681e-09,1.672706430461181e-09,1.672706430461179e-09,1.0412978337476002e-13,6.023961902732073e-09,3.59118776712336e-08,3.59118776712336e-08,1.0401441793830437e-13,0.0,3.308722450212111e-24,4.1359030627651384e-25,7.888609052210118e-31,7.888609052210118e-31,2.067957842269811e-24,2.1477092166030306e-35,0.0,0.0,6.162975822039155e-33,4.930380657631324e-32,0.0,1.4791141972893971e-31,4.70197740328915e-38,1.925929944387236e-34,1.925929944387236e-34,0.0,0.0,1.0587911840678754e-22,0.0,8.271806125530277e-25,0.0,1.232595164407831e-32,2.644862289350147e-38,0.0,8.271806125530277e-25,6.310887241768095e-30,4.930380657631324e-32,2.0954618145710675e-35,4.930380657631324e-32,1.5881867761018131e-22,2.8783138884268017e-08,2.690656894990101e-15,1.818127295299569e-15,2.497966361737201e-17,5.1700659154766056e-08,2.630113127939956e-17,5.838051469006288e-23,1.4900236736582385e-15,4.743394184816777e-16,6.191373367774498e-09,2.555520078032794e-22,5.886553166165937e-18,2.040493533678904e-08,1.2446508742815703e-18,1.442566303146322e-15,1.1070812094167362e-18,0.0,3.308722450212111e-24,3.308722450212111e-24,3.308722450212111e-24,3.308722450212111e-24,1.9721522630525295e-31,0.0,3.352923647962079e-08,0.0,0.0,3.308722450212111e-24,0.0,0.0,0.0,3.048429894136078e-15,1.5756488466867788e-08,0.0,0.0,0.0,0.0,0.0,9.860761315262648e-32,1.84426088614094e-15,1.173271170115913e-18,1.9712434477756805e-09,3.944304526105059e-31,1.5777218104420236e-30,7.888609052210118e-31,0.0,0.0,0.0,5.170065915476726e-08,2.6301334588041727e-17,2.5980883905961053e-22,9.461585566742803e-15,0.0,0.0,0.0,1.6543612251060553e-24,0.0,1.2942477714361511e-15,2.86406565010159e-16,6.191373409616321e-09,2.695579258732956e-22,1.8548620175673347e-08,3.2311742677852644e-27,1.6155871338926322e-27,0.0,3.2311742677852644e-27,0.0,0.0,1.0960625204601803e-17,2.0404935337213933e-08,1.2199735708957572e-18,1.4425663044704045e-15,1.1330084304119086e-18,1.7287022814032014e-11
9,3.382123627222106e-09,3.601144086940457e-08,1.784671778945689e-15,7.486128964193287e-14,3.3818102066579486e-09,3.7115284096199063e-08,3.843572847897368e-09,7.468877504156099e-14,3.7115284096199156e-08,3.601141398102194e-08,2.449592781862581e-15,3.71150240617598e-08,3.3818102066579544e-09,2.2887378492734033e-15,3.843572851746107e-09,1.7846717798089493e-15,2.2887378492734037e-15,3.6011413981021774e-08,7.490703845396942e-14,3.6011413981021734e-08,3.601141398102171e-08,3.843562204582146e-09,3.843562204582151e-09,3.3818102066578924e-09,3.3818102066578882e-09,7.490703845397354e-14,3.8435728517462294e-09,3.711502406175968e-08,3.711502406175968e-08,7.486128964277205e-14,3.944304526105059e-31,0.0,4.1359030627651384e-25,3.944304526105059e-31,7.888609052210118e-31,3.5155298306943985e-24,5.911663687753648e-35,2.0679515313825692e-25,6.162975822039155e-33,0.0,0.0,2.350988701644575e-38,4.930380657631324e-32,5.510129769479473e-39,0.0,0.0,0.0,1.232595164407831e-32,1.5881867761018131e-22,0.0,3.308722450212111e-24,0.0,2.465190328815662e-32,1.1754943508222875e-38,1.232595164407831e-32,0.0,1.262177448353619e-29,9.860761315262648e-32,5.923588921535411e-35,2.465190328815662e-31,1.0587911840678754e-22,5.2825031011886756e-08,1.6333616630592924e-15,1.3602923898368415e-15,1.264138864158523e-16,2.1737750087109675e-08,1.9585404939314012e-17,1.3531284761981704e-22,7.065410766053969e-16,1.2960217120127135e-15,6.1707368334163125e-09,1.2632182222929995e-22,4.3961948763002775e-18,1.4731467449737232e-08,2.335363605863683e-18,8.850431448380949e-16,1.6500590311990149e-18,0.0,0.0,0.0,0.0,0.0,1.9721522630525295e-31,3.851859888774472e-34,1.890991289265587e-08,8.271806125530277e-25,8.271806125530277e-25,8.271806125530277e-25,8.271806125530277e-25,8.271806125530277e-25,0.0,1.8773212674140706e-15,1.0053385611548432e-08,0.0,4.1359030627651384e-25,0.0,8.271806125530277e-25,8.271806125530277e-25,1.9721522630525295e-31,1.5095119763330239e-15,9.571245542663958e-17,3.9858533715138515e-09,3.944304526105059e-31,3.944304526105059e-31,3.944304526105059e-31,3.944304526105059e-31,3.944304526105059e-31,0.0,2.173775008711009e-08,1.9585440392031264e-17,8.865836216078347e-23,4.926313282907989e-15,1.6543612251060553e-24,8.271806125530277e-25,1.6543612251060553e-24,2.481541837659083e-24,2.481541837659083e-24,1.5903153254038303e-15,6.89809368251898e-16,6.1707368696166684e-09,2.8808077145725076e-23,2.783511061614674e-08,8.077935669463161e-28,0.0,8.077935669463161e-28,0.0,8.077935669463161e-28,1.925929944387236e-34,8.178915516861698e-18,1.4731467449932961e-08,2.2993487067937433e-18,8.850431454188137e-16,1.7016780864764261e-18,1.2480189362852086e-11
