,Y0Z2,Y2Z0,Y5Z0,Y0Z5,Y2Z1,Y1Z2,Y3Z1,Y1Z3,Y5Z3,Y3Z5,Y1Z5,Y5Z1,Y3Z0,Y0Z3,Y0Z1,Y1Z0,Y2Z5,Y5Z2,Y3Z2,Y2Z3,Y4Z3,Y3Z4,Y2Z4,Y4Z2,Y4Z0,Y0Z4,Y1Z4,Y4Z1,Y5Z4,Y4Z5,standard_y,Y3,X3Y2,Y5,X4Y3,X4Y2,X3Y5,X3Y0,X2Y5,X2Y3,X2Y0,X1Y0,Y0,X5Y1,X4Y5,X4Y0,X1Y5,X1Y4,X1Y3,X0Y5,X4Y1,X2Y1,X0Y1,Y4,X5Y4,X3Y4,standard_x,Y4Y5,Y3Y5,Y3Y4,Y2Y5,Y2Y4,Y2Y3,Y2,Y1Y5,Y1Y4,Y1Y3,Y1Y2,Y1,Y0Y5,Y0Y4,Y0Y3,Y0Y2,Y0Y1,X5Z4,X5Z3,X5Z2,X5Z1,X5Z0,X5Y3,X5Y2,X5Y0,X5,X4Z5,X4Z3,X4Z2,X4Z1,X4Z0,X4X5,X4,X3Z5,X3Z4,X3Z2,X3Z1,X3Z0,X3Y1,X3X5,X3X4,X3,X2Z5,X2Z4,X2Z3,X2Z1,X2Z0,X2Y4,X2X5,X2X4,X2X3,X2,X1Z5,X1Z4,X1Z3,X1Z2,X1Z0,X1Y2,X1X5,X1X4,X1X3,X1X2,X1,X0Z5,X0Z4,X0Z3,X0Z2,X0Z1,X0Y4,X0Y3,X0Y2,X0X5,X0X4,X0X3,X0X2,X0X1,X0
0,0.9076251363260939,0.9076251363260937,0.8177976410154968,0.8177976410154968,0.7587840933063348,0.7587840933063347,0.6982828519244928,0.6982828519244927,0.5043162912720944,0.5043162912720944,0.40723042669364684,0.4072304266936468,0.3960266182144223,0.3960266182144222,0.3705943101246866,0.37059431012468647,0.33905230728624136,0.3390523072862413,0.31450434093874435,0.31450434093874424,0.27594881602881005,0.27594881602881005,0.25508215274135226,0.25508215274135215,0.20605342906715252,0.20605342906715243,0.021813527989205037,0.021813527989205002,0.011264837116613434,0.011264837116613413,1.3183898417423734e-16,1.1102230246251565e-16,1.1102230246251565e-16,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,4.163336342344337e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,6.938893903907228e-18,6.938893903907228e-18,6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0005483712470817905,0.0005483712470817904,0.47874539561249907,0.0004940990441048029,0.00045844408981058086,0.38818985082188395,0.6982828519244927,0.6982828519244928,0.5043162912720944,0.5043162912720944,0.40723042669364684,0.40723042669364695,0.08152233467846873,0.00023927236236194498,0.000223906606230742,0.38818964468968176,0.00020484947929616892,0.4787451844662377,0.0815222049935811,0.00019001802699220542,0.27594881602881005,0.27594881602881005,0.00015411617925577893,0.04902876128271683,0.049028677117044187,0.00012449388116377263,0.02181352798920505,0.021813527989204995,0.01126483711661345,0.011264837116613411,1.734723475976807e-16,1.1102230246251565e-16,5.421010862427522e-20,2.7755575615628914e-17,0.0,5.421010862427522e-20,2.7755575615628914e-17,1.3552527156068805e-20,0.0,2.710505431213761e-20,2.7755575615628914e-17,2.964615315390051e-20,0.0,0.0,0.0,0.0,0.0,3.469446951953614e-18,3.8163916471489756e-17,2.710505431213761e-20,1.3877787807814457e-17,2.710505431213761e-20,1.1011428314305904e-20,6.938893903907228e-18,8.673617379884035e-18,1.734723475976807e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.163336342344337e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3881317890172014e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.710505431213761e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.00011114930187939158,0.00011114930187939158,0.4787453362716161,0.00010014887560895827,5.440724697670319e-05,7.425573715848265e-05,0.0001335725714330197,0.0001335725714330197,0.09708587202888971,9.646925118542297e-05,7.78979680072655e-05,0.09708585535178102,1.5594168594832072e-05,3.1144840858079214e-06,3.1144823682051903e-06,7.425573553855418e-05,4.1520916232010315e-05,0.47874532759705546,1.5594167575679106e-05,5.440724457201647e-05,0.2541352884386922,5.2785476314190133e-05,3.1237789770629685e-05,0.04902872521927725,0.04902872176148345,2.5233649745945558e-05,4.172648687439525e-06,0.25413528299101207,0.01126483711661341,0.011264837116613417,2.7751552209129456e-17,0.0,1.6543612251060553e-24,0.0,1.3552527156068805e-20,0.0,0.0,8.271806125530277e-25,1.0164395367051604e-20,0.0,5.551115123125783e-17,1.809457589959748e-25,6.352747104407253e-22,3.3881317890172014e-21,5.551115123125783e-17,2.541098841762901e-21,3.3881317890172014e-21,0.0,2.7755575615628914e-17,1.6940658945086007e-21,1.0164395367051604e-20,4.1359030627651384e-25,3.877409121342317e-25,2.7755575615628914e-17,0.0,8.470329472543003e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3881317890172014e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3552527156068805e-20,6.776263578034403e-21,1.2705494208814505e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.308722450212111e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,9.322995439680864e-08,2.2572779658423936e-05,0.0012386694810131481,8.400300270033478e-08,1.763821349534829e-05,3.304672160744439e-05,2.9011079010542507e-05,2.9011079010542514e-05,0.0002511926266154094,1.7565544421383062e-05,3.3046724231609046e-05,0.0002511926245799389,1.7565462954150725e-05,2.612370303920813e-09,2.612370235959032e-09,3.304672158380014e-05,2.2572613995747752e-05,0.0012386694786543323,1.7565462960902564e-05,1.7638213458573553e-05,0.2541352880584312,1.1464656310281457e-05,1.0126937908333187e-05,0.06029352323945357,0.06029352288492277,2.116551319082748e-08,9.062716952727614e-07,0.254135287801448,2.9145787862731557e-05,0.06029339648431001,2.7870773130431264e-17,0.0,1.0339757656912846e-25,1.0842021724855044e-19,1.6940658945086007e-21,0.0,3.308722450212111e-24,2.0194839173657902e-28,0.0,1.0339757656912846e-25,0.0,2.208810534618833e-28,1.0339757656912846e-24,3.308722450212111e-24,1.0842021724855044e-19,1.6543612251060553e-24,0.0,3.1763735522036263e-22,5.551115123125783e-17,8.470329472543003e-22,1.6940658945086007e-21,2.5849394142282115e-26,1.8301573001127474e-28,2.7755575615628914e-17,0.0,3.1763735522036263e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6940658945086007e-21,0.0,0.0,0.0,0.0,5.082197683525802e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.617444900424222e-24,6.617444900424222e-24,1.0587911840678754e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6940658945086007e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0339757656912846e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0389678347315804e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2.4709783225450272e-14,1.2422897045798815e-08,5.992000021969228e-07,2.2229338198323225e-14,1.530607595142936e-08,1.1426340074342777e-06,6.634408453669683e-12,9.700436719157736e-07,1.071755337529782e-07,4.0045174023313085e-12,1.1426340074342989e-06,1.0717553375179935e-07,4.004517402326954e-12,4.87814350715822e-15,4.878143507174139e-15,1.1426340074342773e-06,1.2422897045777558e-08,5.992000021969224e-07,4.0045174023269545e-12,1.5306075951410523e-08,1.6738496921699972e-06,2.6109698718218615e-12,1.5306075951320437e-08,3.9687849379657777e-07,3.968784937965772e-07,4.8781435072939154e-15,9.700436718933658e-07,1.673849692167933e-06,1.0717553375004106e-07,3.9687849379638194e-07,2.812373614115856e-23,4.0389678347315804e-28,1.2037062152420224e-35,2.6469779601696886e-23,0.0,6.310887241768095e-30,0.0,0.0,2.3665827156630354e-30,1.2037062152420224e-35,0.0,3.903248420698419e-37,7.888609052210118e-31,0.0,1.0097419586828951e-28,4.513898307157584e-36,5.048709793414476e-29,1.0097419586828951e-28,0.0,0.0,0.0,2.465190328815662e-31,7.844148173940327e-37,1.0587911840678754e-22,0.0,0.0,8.12775737620539e-08,1.9370328399055703e-15,7.779564660290984e-19,8.53267974928357e-08,3.734585032584188e-15,6.021961782649576e-17,2.2514354868248192e-20,1.6543612251060553e-24,5.3527561851981444e-14,4.56418754063977e-13,1.3395725713834194e-07,1.234398509687143e-16,5.293955920339377e-23,8.683066544341187e-10,8.905575912686523e-21,5.245125144931442e-26,6.234121396338636e-08,9.041846443215291e-21,0.0,1.6543612251060553e-24,1.6543612251060553e-24,0.0,1.6543612251060553e-24,7.703719777548943e-34,0.0,0.0,2.9632401754026846e-08,0.0,0.0,3.308722450212111e-24,3.308722450212111e-24,3.308722450212111e-24,2.521368322961435e-13,4.4943632244679665e-08,0.0,5.048709793414476e-29,1.0097419586828951e-28,1.0097419586828951e-28,1.0097419586828951e-28,1.0587911840678754e-22,1.1520045449836944e-18,8.532679749519855e-08,7.081360638607693e-13,0.0,0.0,2.0679515313825692e-25,0.0,0.0,6.310887241768095e-30,5.4582945725226026e-15,9.03883573000369e-15,3.2249716444208334e-20,1.7862633514865623e-09,6.617444900424222e-24,1.9852334701272664e-23,0.0,0.0,6.617444900424222e-24,2.3665827156630354e-30,1.960953741096044e-13,1.1421917363365527e-12,1.3395725713942942e-07,2.507241823918794e-15,1.5764057505619857e-07,4.930380657631324e-32,0.0,0.0,9.860761315262648e-32,3.944304526105059e-31,0.0,1.1479437019748901e-41,1.0587911840678754e-22,8.683066544368176e-10,2.937179964339369e-20,6.727598725203959e-26,6.234121396338642e-08,1.0752733694382337e-20,4.192112235937848e-15
5,4.63844421859139e-16,2.066184335829018e-08,6.732671328047317e-09,4.179378234609766e-16,2.541469693252525e-08,1.1915252384063742e-08,3.7999393315269806e-16,1.0133389401847856e-08,1.2069146793243054e-09,2.280189404177562e-16,1.1915252384063736e-08,1.2069146793243042e-09,2.280189404177562e-16,9.23069404781421e-17,9.230694047814212e-17,1.1915252384063736e-08,2.0661843358290175e-08,6.7326713280473066e-09,2.2801894041775623e-16,2.541469693252525e-08,9.278753520894002e-09,1.4504817911162944e-16,2.541469693252534e-08,2.0801907585662707e-09,2.0801907585662616e-09,9.23069404781461e-17,1.0133389401847783e-08,9.278753520894002e-09,1.2069146793243075e-09,2.080190758566262e-09,1.0339758026691395e-24,2.465190328815662e-32,1.4693679385278594e-39,2.0679515313825692e-25,8.271806125530277e-25,4.930380657631324e-32,3.6734198463196485e-40,0.0,1.232595164407831e-32,7.346839692639297e-40,4.1359030627651384e-25,9.854836718694011e-42,1.232595164407831e-32,6.162975822039155e-33,6.162975822039155e-33,9.183549615799121e-41,9.244463733058732e-33,3.0814879110195774e-33,4.1359030627651384e-25,0.0,2.465190328815662e-32,2.311115933264683e-33,1.620613572712498e-40,0.0,0.0,0.0,2.2497614178249064e-08,1.886503046539959e-17,5.814634664214658e-25,7.728725354333609e-16,6.108042505991312e-23,7.502672742693396e-16,4.809886533549305e-23,1.6543612251060553e-24,5.450597973530461e-24,1.2184747227695027e-15,1.389126260535707e-08,1.8469981565246885e-24,8.271806125530277e-25,1.2550050646325783e-15,5.045398774852153e-23,9.145869702281701e-31,6.138144688591231e-16,1.5426310135690487e-30,0.0,0.0,6.162975822039155e-33,0.0,1.8488927466117464e-32,0.0,2.465190328815662e-32,0.0,2.914080178487414e-16,0.0,1.6543612251060553e-24,0.0,0.0,0.0,3.157531521604503e-16,2.249761790891598e-08,0.0,0.0,2.465190328815662e-32,4.930380657631324e-32,2.465190328815662e-32,4.1359030627651384e-25,6.079331272899449e-24,7.728725268215059e-16,5.772950861812265e-16,0.0,0.0,3.944304526105059e-31,3.944304526105059e-31,3.944304526105059e-31,2.465190328815662e-32,8.903976681462711e-23,1.3027481554377244e-16,2.4269591985060464e-23,2.5859240038341757e-15,4.930380657631324e-32,4.930380657631324e-32,4.930380657631324e-32,4.930380657631324e-32,4.930380657631324e-32,1.232595164407831e-32,1.9940087639441858e-23,4.693362156029926e-16,1.3891262605357074e-08,3.7467271221339095e-23,1.4306299121611872e-15,0.0,0.0,0.0,2.938735877055719e-39,5.877471754111438e-39,3.6734198463196485e-40,0.0,4.1359030627651384e-25,1.255005064632579e-15,2.272254627872432e-23,5.540848760438868e-31,6.138144688591249e-16,1.829231526080859e-30,6.827562253678392e-23
6,3.0906985055243894e-16,2.090443930841998e-08,6.724213902296391e-09,4.1454650886656686e-16,8.357022558938244e-09,1.1795985830643022e-08,1.6408180838522654e-16,1.0014248907924391e-08,1.2027223091312826e-09,8.805277638570496e-17,1.1795985830642974e-08,1.2027223091312816e-09,8.805277638570495e-17,6.594556508664289e-16,6.594556508664289e-16,1.1795985830642974e-08,2.090443930841998e-08,6.72421390229635e-09,8.805277638570502e-17,8.35702255893825e-09,5.234075667845848e-09,1.1712214078276897e-17,8.357022558938308e-09,1.1197884109597327e-09,1.119788410959745e-09,6.594556508664279e-16,1.0014248907924319e-08,5.234075667845848e-09,1.2027223091312866e-09,1.119788410959745e-09,4.135902076689007e-25,0.0,1.4693679385278594e-39,4.1359030627651384e-25,0.0,4.930380657631324e-32,1.8367099231598242e-40,0.0,0.0,0.0,4.1359030627651384e-25,2.419026178072996e-40,9.860761315262648e-32,9.244463733058732e-33,3.0814879110195774e-33,1.8367099231598242e-40,6.162975822039155e-33,0.0,8.271806125530277e-25,1.6543612251060553e-24,6.162975822039155e-33,4.930380657631324e-32,6.53213089616163e-41,0.0,3.0814879110195774e-33,8.271806125530277e-25,2.2469742830156645e-08,1.8734356295488496e-17,3.0893001319929246e-25,8.808725184118508e-10,1.2766595921635695e-17,3.6966830918925635e-16,6.975890384061209e-24,0.0,6.201186475943199e-18,1.219418517836698e-15,1.4309866685772248e-08,7.021613028528005e-17,8.271806125530277e-25,3.722856803842055e-10,3.009521006334926e-23,4.255421514641495e-32,6.995930370638552e-10,3.582130195428089e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.325347820435569e-10,0.0,0.0,8.271806125530277e-25,0.0,0.0,3.2448378222488935e-16,2.2646656741950755e-08,2.465190328815662e-32,9.860761315262648e-32,4.930380657631324e-32,4.930380657631324e-32,0.0,2.0679515313825692e-25,6.480859799692403e-24,8.808725184118599e-10,5.978061593150783e-16,2.0679515313825692e-25,4.1359030627651384e-25,2.0679515313825692e-25,0.0,0.0,0.0,7.31833854054647e-18,2.80777588271126e-15,3.9084023383897347e-23,1.7830252389387263e-09,5.169878828456423e-26,5.169878828456423e-26,5.169878828456423e-26,5.169878828456423e-26,5.169878828456423e-26,0.0,2.2717716702763087e-17,5.013746272121173e-16,1.4309866685772255e-08,4.4259341095620055e-17,1.627404916172864e-09,6.162975822039155e-33,6.162975822039155e-33,6.162975822039155e-33,0.0,6.162975822039155e-33,0.0,0.0,8.271806125530277e-25,3.722856803842051e-10,2.2588475877169265e-23,4.051676066158919e-31,6.995930370638519e-10,3.727459560958544e-24,5.032257422057663e-17
7,1.0457489876026553e-15,4.6343771215394666e-08,6.732671354623126e-09,1.3050570669488703e-15,1.0769811174639054e-08,1.3069922134693534e-08,3.911743257988753e-16,1.1115384397549015e-08,1.2069146840884188e-09,2.3687269946301316e-16,1.306992213469311e-08,1.2069146840884174e-09,2.3687269946301316e-16,1.7351192527143937e-15,1.7351192527143935e-15,1.306992213469311e-08,4.634377121539468e-08,6.7326713546227966e-09,2.3687269946301247e-16,1.0769811174639078e-08,8.666984846549936e-09,1.5572979443437165e-16,1.0769811174639075e-08,2.090325668680949e-09,2.0903256686809787e-09,1.735119252714393e-15,1.1115384397549008e-08,8.666984846549934e-09,1.2069146840884153e-09,2.0903256686809787e-09,1.861156353592409e-24,2.465190328815662e-32,5.877471754111438e-39,2.0679515313825692e-25,1.6543612251060553e-24,0.0,0.0,4.3790577010150533e-47,0.0,2.938735877055719e-39,4.1359030627651384e-25,1.758650099560619e-41,0.0,1.5407439555097887e-32,6.162975822039155e-33,0.0,1.5407439555097887e-32,4.622231866529366e-33,4.1359030627651384e-25,6.617444900424222e-24,0.0,9.860761315262648e-32,1.0447228528518563e-40,0.0,1.232595164407831e-32,8.271806125530277e-25,4.769111735487338e-09,1.2953952663088055e-16,9.334275200112043e-25,1.0565669892236432e-15,2.078593817425629e-22,4.7421156233278506e-15,8.577187936966931e-23,1.6543612251060553e-24,7.45132172630747e-24,1.115537674714267e-16,1.3536992653879327e-08,8.148452581963025e-23,4.1359030627651384e-25,1.0888938010934755e-14,1.115080124709789e-22,1.3826838873514187e-30,7.649914516880795e-16,8.846645041313003e-30,4.930380657631324e-32,0.0,1.232595164407831e-32,0.0,3.697785493223493e-32,3.6734198463196485e-40,0.0,0.0,3.631791717609777e-16,4.1359030627651384e-25,0.0,4.1359030627651384e-25,0.0,0.0,6.772108227456726e-17,4.769096976505736e-09,2.465190328815662e-32,1.232595164407831e-32,2.465190328815662e-32,1.232595164407831e-32,0.0,0.0,1.5388035775678702e-25,1.0565669807774558e-15,1.511200975931102e-16,1.5777218104420236e-30,1.5777218104420236e-30,7.888609052210118e-31,0.0,0.0,0.0,4.290353952155808e-22,9.251164720228756e-16,2.756396988532356e-24,1.2591157937109706e-14,0.0,0.0,3.944304526105059e-31,0.0,0.0,9.860761315262648e-32,2.725939710691177e-23,3.048671480920481e-17,1.3536992653879324e-08,3.0442739466595434e-23,1.9557641743430596e-15,2.938735877055719e-39,0.0,0.0,2.938735877055719e-39,0.0,2.938735877055719e-39,8.758115402030107e-47,8.271806125530277e-25,1.0888938010934758e-14,3.5924804054127854e-23,1.902077506891558e-31,7.649914516881317e-16,9.791846195565208e-30,4.159870021919726e-22
8,4.7609162483465354e-17,1.1281713132899009e-09,4.339179141805918e-10,5.800552989580609e-17,4.566456962312855e-08,8.530311741649238e-09,1.417622454311229e-16,7.2418420112098165e-09,7.761245681789135e-11,7.600948091120416e-17,8.530311741648758e-09,7.761245681789131e-11,7.600948091120416e-17,1.0808083964916293e-16,1.0808083964916293e-16,8.530311741648758e-09,1.1281713132899009e-09,4.339179141805678e-10,7.600948091120455e-17,4.566456962312854e-08,5.299348359950014e-09,6.617380830771284e-17,4.566456962312858e-08,1.2012399220402053e-09,1.2012399220400134e-09,1.0808083964916288e-16,7.241842011209815e-09,5.299348359950014e-09,7.761245681789106e-11,1.2012399220400134e-09,1.2924697071141057e-26,0.0,2.938735877055719e-39,1.2924697071141057e-26,4.1359030627651384e-25,0.0,0.0,1.3684555315672042e-48,0.0,2.938735877055719e-39,0.0,3.962549101605133e-42,0.0,3.851859888774472e-34,7.703719777548943e-34,4.591774807899561e-41,3.851859888774472e-34,9.62964972193618e-34,4.1359030627651384e-25,0.0,6.162975822039155e-33,9.860761315262648e-32,2.4412754039167558e-42,0.0,0.0,8.271806125530277e-25,2.681825880738539e-09,8.338370401656158e-18,2.567721148170401e-26,6.370047839752597e-10,7.035727762786691e-18,3.276595049481142e-15,4.042233680463559e-23,0.0,2.8938135532747035e-19,8.329154487322298e-17,1.309721463557556e-08,1.4143320979983278e-16,0.0,2.8658339383239327e-09,5.445687930374901e-24,3.1512900426935627e-32,4.5145090558598754e-11,4.398777577153943e-25,0.0,1.6155871338926322e-27,8.077935669463161e-28,0.0,0.0,0.0,3.0814879110195774e-33,0.0,2.1458636620165805e-11,4.1359030627651384e-25,8.271806125530277e-25,0.0,4.1359030627651384e-25,4.1359030627651384e-25,3.78251645495925e-18,4.6282000283487495e-09,0.0,0.0,1.232595164407831e-32,0.0,0.0,4.1359030627651384e-25,1.371642440751963e-26,6.370047839752631e-10,1.1535655396900282e-16,2.0679515313825692e-25,2.0679515313825692e-25,0.0,2.0679515313825692e-25,2.0679515313825692e-25,0.0,2.036659039480796e-18,1.8026610568618196e-16,1.1967216789569643e-23,3.1446941490862627e-09,0.0,0.0,1.0339757656912846e-25,1.0339757656912846e-25,0.0,4.930380657631324e-32,1.060133164137985e-18,4.571976272304498e-17,1.309721463557556e-08,1.7004076002698001e-16,1.1768612423568888e-09,0.0,7.703719777548943e-34,7.703719777548943e-34,0.0,7.703719777548943e-34,0.0,2.7369110631344083e-48,0.0,2.8658339383239327e-09,1.7797530439637462e-24,8.4337643474544e-33,4.514509055859621e-11,4.69340670015822e-25,7.142443604385103e-18
9,1.9982827783430102e-09,5.582388171939286e-09,2.368754396612888e-09,2.272363349062555e-09,3.1744672733106684e-08,1.288633295787099e-08,4.294959771110866e-16,1.2886332957834323e-08,1.2316878178251394e-09,2.679266060749757e-17,2.4280245264055365e-10,1.2316878178251394e-09,2.6792660607497557e-17,1.9983014322147525e-09,1.998301432214752e-09,2.428024526405539e-10,5.582388197665966e-09,1.2316849136085876e-09,5.214995650276822e-17,3.174467273329733e-08,9.082716184510573e-09,5.2180638830525677e-17,3.1744674546317424e-08,9.082714841231595e-09,6.113314926371604e-09,1.998301432214765e-09,1.2886332957834257e-08,9.082716184510573e-09,1.2316878178251446e-09,6.113314926371604e-09,3.735237404255959e-24,4.930380657631324e-32,0.0,0.0,0.0,3.308722450212111e-24,0.0,3.6734198463196485e-40,0.0,2.465190328815662e-32,0.0,1.2907864981075454e-35,4.1359030627651384e-25,2.8888949165808538e-34,2.465190328815662e-32,2.465190328815662e-32,3.851859888774472e-34,3.0814879110195774e-33,2.0679515313825692e-25,2.7755575615628914e-17,0.0,1.6155871338926322e-27,6.095316456463361e-35,0.0,2.465190328815662e-32,0.0,3.49291666141141e-07,7.854845114245341e-17,2.8571690445829953e-24,5.025655623158211e-12,6.07887560468367e-09,2.391491243485771e-08,3.9127379060759887e-16,3.308722450212111e-24,2.040772899538135e-17,1.2845011354050444e-15,1.6839801580813003e-08,7.739900127226197e-12,1.2924697071141057e-26,0.0313186808140707,1.2294440866778825e-16,3.0566338683203336e-24,5.199329109221972e-09,2.3381590530797676e-17,0.0,0.0,1.0339757656912846e-25,0.0,5.169878828456423e-26,4.591774807899561e-41,8.271806125530277e-25,2.7755575615628914e-17,9.686310269247597e-10,0.0,3.308722450212111e-24,3.308722450212111e-24,0.0,0.0,1.2492454477523887e-16,5.116698577703614e-08,1.232595164407831e-32,0.0,1.232595164407831e-32,1.232595164407831e-32,1.232595164407831e-32,4.1359030627651384e-25,6.8345384516450295e-25,5.0256556231971224e-12,1.735697267743901e-16,1.0587911840678754e-22,5.293955920339377e-23,2.6469779601696886e-23,0.0,0.0,3.308722450212111e-24,4.440695603387066e-09,2.391494733554815e-08,3.9177399173119463e-16,3.003868310417032e-07,2.0679515313825692e-25,0.0,0.0,1.0339757656912846e-25,2.0679515313825692e-25,8.077935669463161e-28,2.6089362984761053e-17,4.163626115410628e-16,1.6839801580813e-08,7.70019006441395e-12,4.3788838687929885e-09,2.0679515313825692e-25,1.0339757656912846e-25,1.0339757656912846e-25,0.0,0.0,4.3140830754274083e-32,0.0,8.271806125530277e-25,0.03131868081407069,1.6515404486770422e-16,3.455212060383462e-24,1.7112476125816048e-09,2.6641313031921646e-17,1.1481023378396386e-09
