,Y5Z1,Y1Z5,Y0Z1,Y1Z0,Y5Z0,Y0Z5,Y1Z3,Y3Z1,Y0Z3,Y3Z0,Y4Z3,Y3Z4,Y4Z0,Y0Z4,Y2Z3,Y3Z2,Y2Z1,Y1Z2,Y5Z4,Y4Z5,Y5Z2,Y2Z5,Y4Z2,Y2Z4,Y1Z4,Y4Z1,Y2Z0,Y0Z2,Y5Z3,Y3Z5,X3Y0,X0Y5,Y0,X5Y0,X3Y5,X2Y5,X3Y4,standard_y,Y3,X5Y3,X5Y1,X4Y5,X4Y3,X4Y1,X4Y0,X3Y1,X2Y1,X1Y3,X2Y4,X0Y4,X5Y4,X4Y2,X3Y2,X1Y5,X1Y0,X0Y2,X0Y1,X1Y2,standard_x,Y5,Y4Y5,Y4,Y3Y5,Y3Y4,Y2Y5,Y2Y4,Y2Y3,Y2,Y1Y5,Y1Y4,Y1Y3,Y1Y2,Y1,Y0Y5,Y0Y4,Y0Y3,Y0Y2,Y0Y1,X5Z4,X5Z3,X5Z2,X5Z1,X5Z0,X5Y2,X5,X4Z5,X4Z3,X4Z2,X4Z1,X4Z0,X4X5,X4,X3Z5,X3Z4,X3Z2,X3Z1,X3Z0,X3X5,X3X4,X3,X2Z5,X2Z4,X2Z3,X2Z1,X2Z0,X2Y3,X2Y0,X2X5,X2X4,X2X3,X2,X1Z5,X1Z4,X1Z3,X1Z2,X1Z0,X1Y4,X1X5,X1X4,X1X3,X1X2,X1,X0Z5,X0Z4,X0Z3,X0Z2,X0Z1,X0Y3,X0X5,X0X4,X0X3,X0X2,X0X1,X0
0,0.994780181338859,0.9947801813388589,0.9783548583709969,0.9783548583709967,0.9417232451664075,0.9417232451664073,0.9192429940422667,0.9192429940422664,0.725661721174325,0.7256617211743246,0.630795873709999,0.6307958737099989,0.48386174332444243,0.48386174332444243,0.4129795419466491,0.41297954194664904,0.40685448820929193,0.4068544882092919,0.38718400476828096,0.38718400476828096,0.34609910428201995,0.34609910428201995,0.1831484806929179,0.1831484806929179,0.15914779888391,0.15914779888390995,0.05452265501045739,0.05452265501045739,0.034194212735707996,0.034194212735707954,1.6653345369377348e-16,1.6653345369377348e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,8.326672684688674e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,4.163336342344337e-17,4.163336342344337e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,8.673617379884035e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0028845094831685385,0.0028845094831685377,0.036635572189998536,0.0028368818758300624,0.0027306631979205492,0.036627500220621875,0.0026654784477938218,0.885048925058335,0.7256617211743248,0.7256617211743248,0.630795873709999,0.6307958737099988,0.48386174332444243,0.4838617433244424,0.41297954194664904,0.412979541946649,0.060756838920881816,0.0011797336251008616,0.001122696204082139,0.22803687493848734,0.0010035645735060705,0.06075367351926122,0.18314848069291795,0.18314848069291795,0.0004614721359729861,0.22803457817067338,0.05452265501045741,0.05452265501045739,9.91510815714913e-05,0.8850449168276687,2.7755575615628914e-17,4.336808689942018e-19,1.3877787807814457e-17,4.336808689942018e-19,2.168404344971009e-19,2.168404344971009e-19,4.163336342344337e-17,2.0079424234431542e-16,2.220446049250313e-16,2.168404344971009e-19,6.938893903907228e-18,4.336808689942018e-19,1.1102230246251565e-16,0.0,0.0,0.0,0.0,1.0842021724855044e-19,1.3877787807814457e-17,1.3877787807814457e-17,0.0,6.938893903907228e-18,6.938893903907228e-18,0.0,2.541098841762901e-20,0.0,2.879912020664621e-20,4.0657581468206416e-20,0.0,2.168404344971009e-19,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,6.938893903907228e-18,0.0,0.0,0.0,0.0,2.168404344971009e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,1.734723475976807e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0
2,0.00023154906792963658,7.796676191101237e-08,0.6890300422523656,7.667941293767366e-08,0.00022700221154879022,0.6890300769531564,7.204646915904488e-08,0.0002877681894568832,0.6890300825466368,0.00023594446299087836,0.8588320562918771,0.00020509941386809578,0.48386174332444243,0.4838617433244425,0.3522241511758164,0.00013427776801170567,0.35222412613453324,3.188757437039883e-08,9.333063170080948e-05,0.8588320325484023,8.34271241474888e-05,0.3522241360116322,0.18314848069291795,0.1831484806929179,1.2473347154487788e-08,0.8588320350022943,0.054522655010457416,0.05452265501045739,0.0002315490548187357,0.00028776818045048223,2.541098841762901e-21,1.3552527156068805e-20,0.0,6.776263578034403e-21,0.0,1.3552527156068805e-20,1.3552527156068805e-20,2.7755578924351364e-17,0.0,0.0,0.0,0.0,0.0,3.308722450212111e-24,0.0,6.776263578034403e-21,0.0,6.776263578034403e-21,1.6653345369377348e-16,1.1102230246251565e-16,0.0,2.7755575615628914e-17,3.3881317890172014e-21,1.6940658945086007e-21,8.788794008375919e-25,0.0,9.822769774067204e-25,2.68833699079734e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,3.308722450212111e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.117582368135751e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.710505431213761e-20,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.710505431213761e-20,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0002889060118311887,1.9481405400252668e-08,0.2051683461583645,1.915973797907794e-08,0.00020186642628504896,0.20516838471645787,1.4885421869159164e-08,1.0600329187828176e-08,0.20516834732033007,8.69133236392754e-09,0.0001125921315566177,7.55511339820665e-09,6.343385043322062e-05,0.20516833724109573,0.16907567120233602,4.946302600545495e-09,0.16907566998964524,7.967687105557258e-09,0.00028890601020080387,0.00011259213108186022,7.418930102922355e-05,0.16907568200827733,2.4010605284733348e-05,0.16907566660161655,1.4885421687674927e-08,0.00011259213133626392,0.054522655010457374,0.05452265501045736,0.0002889060112570608,1.0600328925469243e-08,1.550963648536927e-25,0.0,1.3877787807814457e-17,1.3552527156068805e-20,2.0194839173657902e-28,2.710505431213761e-20,0.0,1.3551699975456252e-20,0.0,0.0,8.470329472543003e-22,1.6543612251060553e-24,6.776263578034403e-21,1.0097419586828951e-28,0.0,1.2407709188295415e-24,8.271806125530277e-25,2.0679515313825692e-25,6.776263578034403e-21,0.0,0.0,0.0,1.550963648536927e-25,0.0,3.107417004380004e-25,2.7755575615628914e-17,8.834107996849681e-25,5.169878828456423e-26,0.0,2.710505431213761e-20,0.0,1.3552527156068805e-20,0.0,0.0,0.0,0.0,0.0,1.3877787807814457e-17,0.0,0.0,0.0,0.0,8.271806125530277e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.271806125530277e-25,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0097419586828951e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.271806125530277e-25,0.0,0.0,0.0,0.0,0.0,0.0
4,9.776234710927862e-07,2.398753125837564e-09,0.0008756341211657633,2.396130176585454e-09,6.83091963253881e-07,0.000875634224616417,1.1094406984925294e-07,8.132740903786309e-08,0.0008756345593800619,8.132733557727918e-08,2.204604256164757e-05,3.1850046780236795e-08,2.204530389995778e-05,0.0008756345507284406,0.11455355749475492,2.085209856069647e-08,0.11455343022907293,5.938478894427877e-08,9.776232986998963e-07,2.204602285610441e-05,2.510477657187268e-07,0.1145534369970596,1.0767920359340938e-05,0.11455355666368584,1.1094406957720883e-07,2.204602333869532e-05,0.11455140058634168,0.00023269630727823303,9.776232994187524e-07,8.132740887175238e-08,9.693522803355793e-27,0.0,0.0,0.0,3.1554436208840472e-30,1.0587911840678754e-22,2.168404344971009e-19,1.5509636485369269e-24,0.0,0.0,2.6469779601696886e-23,0.0,1.0842021724855044e-19,6.310887241768094e-29,0.0,2.0679515313825692e-25,3.101927297073854e-25,6.203854594147708e-25,0.0,1.3234889800848443e-23,3.2311742677852644e-27,0.0,8.271806125530277e-25,7.940933880509066e-23,1.871118266156687e-26,1.0842021724855044e-19,9.144604663417621e-27,3.308722450212111e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5509636485369269e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3234889800848443e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5146129380243427e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2924697071141057e-26,0.0,0.0,0.0,0.0,0.0,0.0
5,4.433492020692285e-07,6.605880781165179e-11,0.0007714976543764818,6.595482465614927e-11,2.4648437726299443e-07,0.0007714976659662044,1.4195429741602057e-09,1.0215092947515596e-11,0.0007714976579213337,1.0215079689737944e-11,2.702976569388683e-05,4.00051812178668e-12,2.7027622692549515e-05,0.0007714976010632093,6.557185866494638e-05,2.6191232541940894e-12,6.557185805426795e-05,1.4195422058858522e-09,4.4334919944080327e-07,2.7029765316582295e-05,4.433491588785467e-07,6.557185840458209e-05,2.702975280997186e-05,6.557185593252296e-05,1.4195429473699552e-09,2.7029765387463313e-05,6.557017996676721e-05,0.0007714974400393928,4.4334920182997764e-07,1.0215092945628913e-11,9.860761315262648e-32,3.3881317890172014e-21,0.0,6.776263578034403e-21,0.0,0.0,0.0,9.693522803355793e-27,0.0,9.62964972193618e-35,8.271806125530277e-25,0.0,6.617444900424222e-24,5.9164567891575885e-30,0.0,2.0194839173657902e-28,1.5777218104420236e-29,1.0097419586828951e-28,3.308722450212111e-24,0.0,8.077935669463161e-28,3.308722450212111e-24,1.6543612251060553e-24,8.271806125530277e-25,2.277353625687725e-28,5.293955920339377e-23,3.7683840752551666e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.693522803355793e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6155871338926322e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.308722450212111e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.888609052210118e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,4.87182476687988e-13,1.3259002989410304e-15,3.8030498541900027e-07,1.3259002984432296e-15,2.653673336215004e-13,3.803049854190298e-07,2.8550189604832486e-14,1.524631091999681e-17,3.8030498541913495e-07,1.5246310919991922e-17,9.723876851137115e-07,5.837689987835507e-18,9.723876850942378e-07,3.803049853830687e-07,3.165051449561039e-07,3.8130348494384586e-18,3.1650514495587666e-07,2.855018960447466e-14,4.871824766845333e-13,9.723876851128503e-07,4.871824766868573e-13,3.1650514495588556e-07,9.723876851029258e-07,3.165051449390461e-07,2.8550189604136e-14,9.723876851128637e-07,3.1650514495391673e-07,3.803049854166328e-07,4.871824766879675e-13,1.5246310919996794e-17,4.591774807899561e-41,0.0,0.0,0.0,0.0,9.62964972193618e-35,0.0,2.6469727241054302e-23,0.0,3.503246160812043e-46,6.310887241768094e-29,1.925929944387236e-34,0.0,3.76158192263132e-37,0.0,1.4444474582904269e-34,3.76158192263132e-37,4.81482486096809e-35,0.0,8.077935669463161e-28,0.0,4.0389678347315804e-28,8.077935669463161e-28,8.835242138475332e-29,2.6295851793492467e-36,1.0097419586828951e-28,2.9284965863743004e-36,6.018531076210112e-36,1.6551175835925884e-08,5.048709793414476e-29,2.2586274847781287e-20,0.0,1.100421099483729e-30,3.5902784462488305e-13,4.6621720508271046e-20,3.125359831790785e-13,8.484828819784829e-13,2.6469779601696886e-23,1.929141713854187e-13,1.8649945756122064e-20,1.1848065958542095e-19,7.997240554362353e-21,1.873544649899903e-30,9.534086349774568e-09,1.0944891048107883e-12,1.7384074758856684e-24,4.8388980467808145e-14,4.060748056107713e-20,6.310887241768095e-30,6.310887241768095e-30,6.310887241768095e-30,6.310887241768095e-30,6.310887241768095e-30,1.2037062152420224e-35,1.0989025369331707e-13,0.0,0.0,0.0,0.0,0.0,4.331558532081152e-19,1.8654809118285877e-08,0.0,0.0,1.925929944387236e-34,0.0,0.0,1.1336499696826335e-30,3.590278446342171e-13,3.0332802396829114e-18,2.0679515313825692e-25,2.0679515313825692e-25,0.0,2.0679515313825692e-25,2.0679515313825692e-25,4.0389678347315804e-28,1.0097419586828951e-28,2.217327713759002e-19,3.2090025952911553e-13,8.484828819833023e-13,3.6258206932125922e-09,9.860761315262648e-32,4.0059342843254506e-32,9.244463733058732e-33,9.244463733058732e-33,4.930380657631324e-32,4.513898307157584e-36,1.9291417138542322e-13,1.9346321326815604e-20,1.1848065958548898e-19,1.5964607535027902e-20,1.0111118757807976e-15,0.0,0.0,0.0,0.0,0.0,1.4693679385278594e-39,9.534086350002744e-09,1.0966594857281113e-12,3.857901498662511e-24,4.929777301235566e-14,4.122733822697345e-20,5.729564873904873e-09
7,3.4521481482729206e-15,5.242729177462632e-18,2.186370859209247e-08,5.2427291774560005e-18,1.919255861460941e-15,2.1863708592092497e-08,1.1274940497531572e-16,4.187896284621209e-23,2.1863708592092477e-08,4.187896284620258e-23,4.111575227462148e-09,2.139296313719531e-24,4.111575227462102e-09,2.1863708592091107e-08,1.0047610458706924e-08,4.314389875148736e-24,1.0047610458706917e-08,1.127494049753143e-16,3.452148148272929e-15,4.111575227462144e-09,3.4521481482729123e-15,1.0047610458706922e-08,4.111575227462111e-09,1.0047610458706745e-08,1.127494049753142e-16,4.111575227462145e-09,1.0047610458706633e-08,2.186370859209233e-08,3.4521481482729206e-15,4.187896284621209e-23,0.0,0.0,0.0,0.0,0.0,0.0,1.9721522630525295e-31,5.7777927718975846e-33,2.938735877055719e-39,1.305060893599705e-54,9.860761315262648e-32,0.0,0.0,4.591774807899561e-41,0.0,7.346839692639297e-40,5.280541029084495e-40,1.4693679385278594e-39,4.930380657631324e-32,0.0,1.4693679385278594e-39,0.0,4.930380657631324e-32,4.930380657631324e-32,1.7484037066606776e-40,0.0,2.6476753916382213e-40,1.4693679385278594e-39,1.012475832256115e-08,0.0,1.0654985677863668e-22,0.0,1.2974013508453476e-36,2.023669539851201e-22,5.571145240368045e-30,4.3495487838614734e-15,3.642821740219417e-15,0.0,1.9658640076664178e-22,2.624671870656016e-23,9.889761422610094e-23,5.401450685745134e-31,5.7777898331617076e-33,6.151405661659477e-16,3.011148334614521e-14,4.86412730913701e-29,4.746825610084435e-23,4.9943816845614054e-30,0.0,0.0,0.0,0.0,0.0,5.877471754111438e-39,4.11429343950732e-22,8.271806125530277e-25,8.271806125530277e-25,8.271806125530277e-25,8.271806125530277e-25,8.271806125530277e-25,1.0582066266795098e-22,1.0124758207395258e-08,0.0,4.70197740328915e-38,2.350988701644575e-38,0.0,0.0,1.2471312178110717e-36,2.023669459659112e-22,4.849960066437321e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6302658551547485e-29,4.707272032198371e-15,3.642821740219443e-15,6.186294297525794e-17,9.183549615799121e-41,1.1479437019748901e-41,2.2958874039497803e-41,2.2958874039497803e-41,9.183549615799121e-41,1.1479437019748901e-41,1.9658640076664183e-22,2.556649517513284e-23,9.889761422610101e-23,1.0771625043928293e-30,2.1452647733841905e-24,0.0,0.0,0.0,0.0,0.0,0.0,6.151405661659968e-16,3.042691068455922e-14,4.0185639835179873e-29,4.8359579533753445e-23,5.069968737336149e-30,1.7702973338607003e-16
8,3.357240476459322e-15,5.2329104119710636e-18,2.1861227278053526e-08,5.232910411964569e-18,1.828682302739965e-15,2.1861227278053553e-08,1.1267860053422197e-16,8.528117605820416e-23,2.1861227278053536e-08,8.528117605820251e-23,3.916615730326054e-09,1.3980742200716566e-22,3.916615730326461e-09,2.1861227278052233e-08,1.0046951223062273e-08,6.317757499254284e-23,1.0046951223062267e-08,1.1267860053422054e-16,3.357240476459329e-15,3.916615730326053e-09,3.3572404764593146e-15,1.004695122306227e-08,3.916615730326034e-09,1.0046951223062095e-08,1.1267860053422045e-16,3.916615730326054e-09,1.0046951223062068e-08,2.186122727805339e-08,3.3572404764593217e-15,8.528117605820416e-23,7.006492321624085e-46,0.0,3.308722450212111e-24,0.0,0.0,0.0,1.9721522630525295e-31,2.4815418374665018e-24,1.1754943508222875e-38,4.176194859519056e-53,1.4791141972893971e-31,5.877471754111438e-39,1.9721522630525295e-31,1.8367099231598242e-40,0.0,9.183549615799121e-41,4.591774807899561e-41,9.183549615799121e-41,0.0,0.0,2.938735877055719e-39,0.0,3.697785493223493e-32,9.860761315262648e-32,3.1393785424553517e-40,0.0,3.5914111527003316e-40,0.0,9.987501541726982e-09,0.0,1.0681927231715555e-22,0.0,1.1588230025854101e-36,3.752024020161845e-16,1.0198673927898256e-23,4.373761639416086e-15,3.657116604141473e-15,8.271806125530277e-25,3.6508215895386435e-16,2.635964016804146e-23,9.963025401375152e-23,1.001903500524808e-24,1.925929944387236e-34,1.1429496686194298e-09,2.989479098785832e-14,4.764135615968438e-29,8.829667997012999e-17,9.212569630110757e-24,0.0,0.0,0.0,0.0,0.0,0.0,7.572682108451298e-16,8.271806125530277e-25,0.0,0.0,8.271806125530277e-25,8.271806125530277e-25,8.932136465046737e-23,1.0201759692830315e-08,0.0,4.70197740328915e-38,0.0,0.0,0.0,1.1095734380001646e-36,3.7520240201619937e-16,4.758785342784302e-22,6.462348535570529e-27,0.0,0.0,6.462348535570529e-27,6.462348535570529e-27,3.697785493223493e-32,0.0,4.8503062067004355e-23,4.7325966685749774e-15,3.657116604141498e-15,1.1509583538943162e-10,3.851859888774472e-34,7.222237291452134e-35,7.222237291452134e-35,7.222237291452134e-35,3.851859888774472e-34,9.183549615799121e-41,3.6508215895386445e-16,2.5691205659895025e-23,9.963025401375159e-23,2.0000644071615755e-24,3.9905377659232315e-18,0.0,0.0,0.0,5.169878828456423e-26,0.0,1.7516230804060213e-46,1.1429496686195204e-09,3.0210743078505194e-14,3.973008472818433e-29,8.995497831195309e-17,9.353195981992026e-24,3.293547477510365e-10
9,3.452147650604808e-15,5.242728502107998e-18,2.186370778970756e-08,5.2427285021013666e-18,1.9192555852518734e-15,2.1863707789707586e-08,1.1274939304847346e-16,4.18789680546935e-23,2.1863707789707566e-08,4.187896805469251e-23,4.111575362235394e-09,2.139295338077011e-24,4.111575362235348e-09,2.1863707789706196e-08,1.0047610458706907e-08,4.3143949846391635e-24,1.00476104587069e-08,1.1274939304847203e-16,3.452147650604816e-15,4.1115753622353894e-09,3.4521476506048003e-15,1.0047610458706904e-08,4.111575362235356e-09,1.0047610458706729e-08,1.1274939304847193e-16,4.111575362235391e-09,1.0047610458706662e-08,2.186370778970742e-08,3.452147650604808e-15,4.1878968054693494e-23,8.758115402030107e-47,0.0,0.0,0.0,0.0,0.0,0.0,4.135903120543037e-25,0.0,0.0,9.860761315262648e-32,0.0,1.9721522630525295e-31,2.2958874039497803e-41,0.0,7.346839692639297e-40,1.3775324423698682e-40,0.0,0.0,2.465190328815662e-32,7.346839692639297e-40,0.0,0.0,4.930380657631324e-32,5.599071277774594e-40,0.0,4.699749343109931e-40,1.1020259538958945e-39,1.0124758321123126e-08,0.0,1.0654984741991332e-22,4.1359030627651384e-25,1.2973878516605754e-36,2.0236693545983745e-22,5.553329732298943e-30,4.349548783861451e-15,3.642821740219422e-15,0.0,1.9686828192059098e-22,2.6246715936861876e-23,9.889760358975066e-23,5.40144961548033e-31,5.7777898331617076e-33,6.151404443954942e-16,3.0111482695650725e-14,4.864140961026879e-29,4.721330585909962e-23,4.9557160717638696e-30,0.0,0.0,0.0,2.350988701644575e-38,2.350988701644575e-38,5.877471754111438e-39,4.094579148189443e-22,0.0,0.0,0.0,0.0,0.0,1.0582065144180824e-22,1.012475820739525e-08,0.0,9.4039548065783e-38,2.350988701644575e-38,0.0,0.0,1.2471179589090278e-36,2.0236692744062705e-22,4.84996006643732e-22,0.0,0.0,6.162975822039155e-33,0.0,0.0,0.0,1.9721522630525295e-31,2.615633469798648e-29,4.707272032198317e-15,3.642821740219448e-15,6.186293738464717e-17,0.0,4.0178029569121155e-41,5.165746658887006e-41,5.165746658887006e-41,2.7550648847397363e-40,5.739718509874451e-41,1.9686828192059103e-22,2.5566492479841987e-23,9.889760358975072e-23,1.0771622923794934e-30,2.145264353571904e-24,0.0,1.232595164407831e-32,1.232595164407831e-32,1.232595164407831e-32,0.0,3.503246160812043e-46,6.151404443955431e-16,3.0426910022480305e-14,4.0185775848657876e-29,4.8074410372880217e-23,5.031892404567354e-30,1.7559171129557503e-16
