,Y0Z3,Y3Z0,Y5Z0,Y0Z5,Y1Z0,Y0Z1,Y4Z3,Y3Z4,Y0Z4,Y4Z0,Y5Z3,Y3Z5,Y2Z0,Y0Z2,Y1Z3,Y3Z1,Y4Z2,Y2Z4,Y4Z5,Y5Z4,Y2Z5,Y5Z2,Y4Z1,Y1Z4,Y2Z1,Y1Z2,Y2Z3,Y3Z2,Y1Z5,Y5Z1,standard_y,X4Y0,X1Y3,Y3,X3Y5,X2Y3,Y1,Y0,X5Y0,X3Y1,X2Y1,X0Y3,X3Y2,Y5,X5Y4,X5Y3,X4Y5,X4Y1,X1Y2,X0Y4,Y2,X1Y0,X0Y1,X0Y5,standard_x,Y4Y5,Y4,Y3Y5,Y3Y4,Y2Y5,Y2Y4,Y2Y3,Y1Y5,Y1Y4,Y1Y3,Y1Y2,Y0Y5,Y0Y4,Y0Y3,Y0Y2,Y0Y1,X5Z4,X5Z3,X5Z2,X5Z1,X5Z0,X5Y2,X5Y1,X5,X4Z5,X4Z3,X4Z2,X4Z1,X4Z0,X4Y3,X4Y2,X4X5,X4,X3Z5,X3Z4,X3Z2,X3Z1,X3Z0,X3Y4,X3Y0,X3X5,X3X4,X3,X2Z5,X2Z4,X2Z3,X2Z1,X2Z0,X2Y5,X2Y4,X2Y0,X2X5,X2X4,X2X3,X2,X1Z5,X1Z4,X1Z3,X1Z2,X1Z0,X1Y5,X1Y4,X1X5,X1X4,X1X3,X1X2,X1,X0Z5,X0Z4,X0Z3,X0Z2,X0Z1,X0Y2,X0X5,X0X4,X0X3,X0X2,X0X1,X0
0,0.9971021841193886,0.9971021841193884,0.9355556060695938,0.9355556060695935,0.7601614783097745,0.7601614783097745,0.5680101195136193,0.5680101195136193,0.5392210616440858,0.5392210616440857,0.5291685805367903,0.5291685805367901,0.5138166023032497,0.5138166023032495,0.4939738141647467,0.4939738141647466,0.2766402721949226,0.2766402721949226,0.19478727600848722,0.1947872760084872,0.19380153749016393,0.19380153749016388,0.13950047497386378,0.13950047497386375,0.12832266797844005,0.12832266797844005,0.08480848096926208,0.08480848096926207,0.01286457181823452,0.0128645718182345,1.249000902703301e-16,1.1102230246251565e-16,1.1102230246251565e-16,8.326672684688674e-17,8.326672684688674e-17,8.326672684688674e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,4.163336342344337e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,5.204170427930421e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0029834351097288102,0.0029834351097288107,0.4063893942809299,0.0027992812438944973,0.26618987534877225,0.002274483477794879,0.028791471616166613,0.0016995463055121374,0.0016134064019075367,0.028786515252764832,0.40638283765077376,0.0015833283160773684,0.42900850096712867,0.0015373935747888534,0.266184261389944,0.001478021855671015,0.2766402721949226,0.2766402721949226,0.1947872760084872,0.19478727600848722,0.1938015374901639,0.1938015374901639,0.13950047497386373,0.13950047497386375,0.12832266797844005,0.12832266797844005,0.4290058213068151,0.00025375593771256703,0.01286457181823451,0.012864571818234541,4.163336342344337e-17,2.168404344971009e-19,1.0842021724855044e-19,0.0,0.0,2.168404344971009e-19,0.0,0.0,0.0,1.0842021724855044e-19,2.7755575615628914e-17,0.0,0.0,1.3877787807814457e-17,1.3877787807814457e-17,0.0,4.163336342344337e-17,2.7755575615628914e-17,4.163336342344337e-17,5.421010862427522e-20,2.7755575615628914e-17,6.776263578034403e-20,1.3552527156068805e-20,3.3881317890172014e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,3.2526065174565133e-19,4.163336342344337e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3877787807814457e-17,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3877787807814457e-17,7.806255641895632e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.421010862427522e-20,0.0,0.0,0.0,0.0,0.0,0.0
2,3.664960107867968e-06,0.003065914751600455,0.21258859220041237,3.438738806861171e-06,0.13786786241425683,2.79405815964971e-06,0.30543064741305703,0.0019088923902842517,1.9819670558571426e-06,0.3054259570200071,0.2125814152303153,0.0017783589444307036,0.00046921318688328436,1.8885901366916297e-06,0.1378615048885959,0.0016600810838831594,0.3054261052633593,0.00030256564474596086,0.1947872760084872,0.19478727600848722,0.00021196366920197884,0.21258823322191678,0.13950047497386375,0.13950047497386373,0.00014034844046517382,0.1378676264533763,0.00046920948961386307,0.003065912576920602,0.012864571818234527,0.012864571818234527,1.3782920117721975e-17,0.0,3.2526065174565133e-19,1.0842021724855044e-19,3.2526065174565133e-19,2.117582368135751e-22,0.0,0.0,2.117582368135751e-22,0.0,2.710505431213761e-20,2.710505431213761e-20,0.0,0.0,0.0,0.0,6.938893903907228e-18,1.3877787807814457e-17,4.0657581468206416e-20,0.0,1.3552527156068805e-20,1.852884572118782e-22,1.3234889800848443e-22,6.948317145445432e-23,0.0,0.0,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0657581468206416e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.168404344971009e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.421010862427522e-20,2.710505431213761e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0657581468206416e-20,1.3552527156068805e-20,4.336808689942018e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.336808689942018e-19,0.0,0.0,0.0,0.0,0.0,0.0
3,1.39553922478772e-09,1.9277224913611423e-07,0.407372618810286,2.8514024628513123e-09,0.2773653687875731,2.316833224401574e-09,0.0003791906909745668,1.2002339585485743e-07,1.3955356162144107e-09,0.00037919067603871715,0.4073726032232763,1.1181598326118783e-07,1.263613403712e-05,1.5660190754630512e-09,0.2773653545015856,1.0437915206545474e-07,0.0003791906760880527,1.263613185087721e-05,0.0002418285135160666,0.4073725895068767,3.47042943243139e-06,0.4073726186828255,0.00017318991871032073,0.27736535576199417,2.2978907678846545e-06,0.27736536870195383,1.263613395360634e-05,1.927722490994601e-07,0.012864571818234527,0.012864571818234527,8.534435970015863e-22,2.0194839173657902e-28,6.617444900424222e-24,6.617444900424222e-24,6.617444900424222e-24,0.0,0.0,2.0679515313825692e-25,2.0679515313825692e-25,0.0,4.235164736271502e-22,0.0,5.048709793414476e-29,0.0,2.710505431213761e-20,0.0,2.710505431213761e-20,0.0,1.6940658945086007e-21,5.048709793414476e-29,8.470329472543003e-22,1.0612410172470187e-26,1.6984138311553452e-26,4.52364397489937e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.235164736271502e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3881317890172014e-21,2.0679515313825692e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1359030627651384e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0657581468206416e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1.5891548755016623e-16,8.950785256784783e-13,0.0007681144638409259,3.2470060030604314e-16,0.264500922190892,2.638270635496061e-16,6.836822886406756e-07,1.3270140277116381e-12,1.5891548754966816e-16,6.836822886394061e-07,0.0007681144638379616,8.950725393434166e-13,5.5118444040220724e-08,1.783288540758239e-16,0.2645009221894699,1.1540466590280942e-12,6.836822886394066e-07,5.5118444040204737e-08,6.836820198234452e-07,0.0007681144638379302,5.5118271864501163e-08,0.0007681144638409173,1.906655414034635e-07,0.26450092218948346,1.3818471189361451e-08,0.26450092219088894,5.511844404020057e-08,8.950785256784707e-13,0.2645004062729125,2.4256564396776147e-05,2.713152409176396e-20,0.0,0.0,0.0,9.860761315262648e-32,1.2037062152420224e-35,0.0,2.465190328815662e-32,1.262177448353619e-29,5.048709793414476e-29,0.0,6.162975822039155e-33,3.009265538105056e-36,2.710505431213761e-20,0.0,1.9721522630525295e-31,0.0,0.0,0.0,5.877471754111438e-39,0.0,3.7955357354415705e-33,1.1170748357611567e-33,0.0,0.0,0.0,2.6469779601696886e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2924697071141057e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.293955920339377e-23,1.5777218104420236e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.293955920339377e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2924697071141057e-26,4.733165431326071e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.710505431213761e-20,2.6469779601696886e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0679515313825692e-25,0.0,0.0,0.0,0.0,0.0,0.0
5,4.3409104174475915e-24,2.0887554270913433e-15,8.805093081046104e-06,8.929589412631266e-24,1.7110221876018823e-05,7.233625625412302e-24,2.8394130207930562e-08,1.0736548641562858e-14,4.3409104174475776e-24,2.8394130207928564e-08,8.805093081043962e-06,2.0887554315254184e-15,6.065661741019078e-09,4.8738880399694464e-24,1.7110221876013138e-05,2.0887554615649656e-15,2.8394130207928564e-08,6.06566174101908e-09,2.839413020515407e-08,8.805093081043962e-06,6.065661737983507e-09,8.805093081046102e-06,2.8394130174359152e-08,1.711022187601314e-05,6.065661719848133e-09,1.7110221876018816e-05,6.065661741019078e-09,2.0887554270913433e-15,1.7110221871335632e-05,8.805093061409884e-06,8.470329470570851e-22,2.1895288505075267e-47,2.407412430484045e-35,1.9721522630525295e-31,0.0,2.938735877055719e-39,1.6940658945086007e-21,7.346839692639297e-40,2.407412430484045e-35,0.0,0.0,2.2958874039497803e-41,1.1754943508222875e-38,8.470329472543003e-22,2.524354896707238e-29,1.2037062152420224e-35,1.262177448353619e-29,2.524354896707238e-29,2.524354896707238e-29,2.7369110631344083e-48,0.0,2.7794146596089537e-36,2.7794146708193414e-36,0.0,1.0353786156763723e-07,1.764194681865012e-14,0.0,3.4922077641093055e-20,6.522872588928302e-11,2.3960386725010926e-14,5.460950658288685e-18,9.104784285825781e-24,3.2637667049510024e-11,3.596043668799247e-14,7.711168725013352e-20,4.1129182827643737e-14,2.942982928890619e-20,8.423522184696283e-32,4.2756894033848066e-26,8.395811172387442e-17,1.5172586647129414e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4754845845383234e-07,0.0,1.0339757656912846e-25,1.0339757656912846e-25,1.0339757656912846e-25,1.0339757656912846e-25,0.0,6.162975822039155e-33,2.3614702471064104e-14,1.8189028998357564e-09,4.930380657631324e-32,2.465190328815662e-32,4.930380657631324e-32,4.930380657631324e-32,4.930380657631324e-32,0.0,0.0,4.4885749583581215e-20,6.522872588928443e-11,6.338082058287444e-16,1.2924697071141057e-26,1.2924697071141057e-26,1.2924697071141057e-26,1.2924697071141057e-26,1.2924697071141057e-26,0.0,0.0,0.0,2.3964651954046427e-14,1.0080732163337467e-17,1.306832502618361e-23,2.3274692739179041e-10,0.0,0.0,0.0,0.0,0.0,2.5849394142282115e-26,0.0,3.508064526327944e-11,7.647130123729876e-14,1.0640825651662489e-19,4.258008781238441e-14,4.5267247662772174e-07,0.0,9.183549615799121e-41,9.183549615799121e-41,4.591774807899561e-41,0.0,0.0,2.942982930755584e-20,1.3487946255539363e-31,4.275689403389595e-26,8.395811172387444e-17,1.517258670880598e-20,1.86258796208086e-24
6,1.729489553738782e-29,3.755460904080794e-16,1.470124000870303e-09,2.0728302716891774e-29,1.868143594575685e-08,2.546095027442324e-29,3.978350581347979e-09,1.948682050855116e-15,1.729489553738782e-29,3.978350581347509e-09,1.4701240008697131e-09,3.755460904080794e-16,5.055656140118579e-09,1.3545465960806688e-29,1.868143594580934e-08,3.7554609041216717e-16,3.978350581347509e-09,5.055656140118579e-09,3.978350581347509e-09,1.4701240008697131e-09,5.055656140118579e-09,1.4701240008703025e-09,3.978350581347532e-09,1.868143594580934e-08,5.055656140112498e-09,1.868143594575685e-08,5.055656140118579e-09,3.755460904080794e-16,1.868143594575685e-08,1.4701240008696647e-09,7.395570986446986e-32,0.0,4.70197740328915e-38,7.395570986446986e-32,7.346839692639297e-40,5.510129769479473e-40,0.0,0.0,0.0,4.70197740328915e-38,0.0,1.3684555315672042e-48,0.0,0.0,0.0,3.6734198463196485e-40,7.703719777548943e-34,1.1555579666323415e-33,0.0,2.088097429759528e-53,0.0,4.804147501895883e-40,4.804147501895883e-40,0.0,2.2648760980661713e-07,8.304764931279267e-19,0.0,2.091043628648616e-24,1.688654025807545e-10,6.653656675636055e-18,1.2843518846719552e-18,2.762241395158656e-24,1.417343774192333e-15,9.273422998852422e-16,6.7600959715196394e-21,1.0739296243103622e-14,1.507278300920615e-20,2.1737056547562737e-37,1.2808697681867138e-31,4.1038803388992625e-21,5.448512581966556e-24,0.0,0.0,0.0,0.0,0.0,1.5407439555097887e-33,1.5407439555097887e-33,1.1623649818803604e-10,5.169878828456423e-26,5.169878828456423e-26,5.169878828456423e-26,5.169878828456423e-26,5.169878828456423e-26,1.6543612251060553e-24,0.0,1.1122232561479524e-18,5.117994388667067e-10,0.0,6.162975822039155e-33,0.0,0.0,0.0,1.6543612251060553e-24,1.3684555315672042e-48,2.698201666406821e-24,1.6886540258075457e-10,2.308777773055321e-16,0.0,0.0,0.0,0.0,0.0,0.0,3.0814879110195774e-33,0.0,6.654849196075941e-18,2.3720720240264788e-18,3.969068684534408e-24,3.885556108904201e-10,0.0,0.0,0.0,0.0,0.0,7.703719777548943e-34,0.0,1.003344964491246e-15,1.0585091399873314e-15,6.439707822790103e-21,9.39829408617325e-15,2.275042015854401e-07,0.0,2.802596928649634e-45,0.0,2.802596928649634e-45,0.0,0.0,1.507278300920615e-20,5.5873404394391285e-37,1.280869768188991e-31,4.1038803388992625e-21,5.448512581988863e-24,6.787430121317464e-29
7,5.996242883078016e-29,2.323334129037189e-15,8.827651714525356e-09,6.712326896717153e-29,2.6864097175827512e-09,7.408944200144289e-29,1.524269822636484e-08,1.1942321746522607e-14,5.99624288307801e-29,1.5242698226360234e-08,8.827651714516144e-09,2.3233341290371944e-15,3.6153448590595074e-09,4.506196702307085e-29,2.6864097175011424e-09,2.3233341290328383e-15,1.5242698226360234e-08,3.615344859059508e-09,1.5242698226360234e-08,8.827651714516144e-09,3.6153448590595058e-09,8.827651714525356e-09,1.524269822636008e-08,2.6864097175011424e-09,3.615344859059596e-09,2.6864097175827496e-09,3.615344859059508e-09,2.323334129037189e-15,2.6864097175827504e-09,8.827651714525362e-09,2.0679517285977955e-24,3.3409558876152446e-52,5.64237288394698e-37,1.9721522630525295e-31,2.350988701644575e-38,6.612155723375367e-39,0.0,0.0,9.4039548065783e-38,1.88079096131566e-37,0.0,1.0947644252537633e-47,2.938735877055719e-39,0.0,0.0,0.0,1.232595164407831e-32,0.0,0.0,1.6704779438076223e-52,4.1359030627651384e-25,1.382514934222083e-40,1.382514934222083e-40,0.0,1.1283554184348082e-08,9.494911047137277e-18,1.6543612251060553e-24,3.894352452388728e-23,1.3515415742055308e-10,1.4317806101621696e-17,1.7473219940425995e-18,6.036221202732661e-24,2.8668853068854935e-16,7.17109127635614e-15,3.501179743690849e-20,3.3501450666076215e-15,1.1767422345770808e-20,6.632969718744494e-36,8.713819799156974e-31,2.936094907870442e-20,1.8785946178461544e-23,0.0,0.0,0.0,2.5849394142282115e-26,2.5849394142282115e-26,1.232595164407831e-32,0.0,3.4843877351627684e-10,1.0339757656912846e-25,1.0339757656912846e-25,1.0339757656912846e-25,1.0339757656912846e-25,1.0339757656912846e-25,3.308722450212111e-24,1.5407439555097887e-33,1.2709453307856085e-17,9.764334938066394e-10,4.930380657631324e-32,0.0,4.930380657631324e-32,4.930380657631324e-32,4.930380657631324e-32,3.308722450212111e-24,1.0947644252537633e-47,5.0054561709376444e-23,1.3515415742055393e-10,7.049881207565562e-16,0.0,1.2924697071141057e-26,1.2924697071141057e-26,1.2924697071141057e-26,1.2924697071141057e-26,0.0,0.0,0.0,1.432035483745962e-17,3.2254979370937575e-18,8.663939541469959e-24,1.3872520302111947e-10,0.0,0.0,0.0,0.0,0.0,6.162975822039155e-33,0.0,3.965776731675215e-16,6.83560657786762e-15,2.852574217390205e-20,3.392540126918429e-15,1.0097406415058163e-08,0.0,4.484155085839415e-44,0.0,0.0,2.2420775429197073e-44,0.0,1.1767422345770814e-20,1.3287618653824656e-35,8.713819799246151e-31,2.936094907870442e-20,1.8785946178465347e-23,3.6044948104301376e-28
8,3.366216337836023e-30,3.835707185909102e-15,2.059235004394974e-08,4.992201278218898e-29,1.8715270460654063e-08,2.4756150246996252e-29,2.2815777984943982e-08,1.9687904286291388e-14,3.366216337835852e-30,2.281577798493562e-08,2.0592350043923548e-08,3.835707185909147e-15,7.812103030922162e-09,1.3774652550670774e-29,1.871527046062899e-08,3.83570718590677e-15,2.281577798493562e-08,7.812103030922162e-09,2.2815777984935608e-08,2.0592350043923548e-08,7.812103030922141e-09,2.059235004394973e-08,2.2815777984935548e-08,1.8715270460628993e-08,7.812103030922318e-09,1.8715270460654057e-08,7.812103030922162e-09,3.835707185909103e-15,1.8715270460654037e-08,2.05923500439497e-08,4.1359030627651384e-24,6.681911775230489e-52,0.0,0.0,9.4039548065783e-38,2.938735877055719e-39,3.308722450212111e-24,0.0,4.70197740328915e-38,2.350988701644575e-38,4.930380657631324e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.465190328815662e-32,0.0,8.271806125530277e-25,8.853740709884864e-39,8.853740709884864e-39,4.70197740328915e-38,1.1033187330823763e-08,3.485254769546747e-19,0.0,4.6925423413954435e-23,2.4452575365793917e-16,1.1828380908259062e-22,3.737977746526842e-18,2.081870360765656e-23,7.042156800928517e-16,2.339949322461455e-15,4.266420959657756e-20,7.299052297484652e-15,2.815148720395703e-20,4.011262419482542e-35,1.0789629549124642e-29,7.669589256755351e-20,1.7098298713340525e-28,9.860761315262648e-32,0.0,9.860761315262648e-32,9.860761315262648e-32,9.860761315262648e-32,0.0,4.930380657631324e-32,1.3305084814930678e-15,1.0339757656912846e-25,1.0339757656912846e-25,1.0339757656912846e-25,1.0339757656912846e-25,1.0339757656912846e-25,3.308722450212111e-24,0.0,2.4732712781667712e-17,1.2187388700886142e-09,9.860761315262648e-32,0.0,9.860761315262648e-32,9.860761315262648e-32,9.860761315262648e-32,3.308722450212111e-24,0.0,6.219816470545036e-23,2.4452575501164657e-16,9.566089707285574e-16,0.0,4.930380657631324e-32,4.930380657631324e-32,4.930380657631324e-32,4.930380657631324e-32,4.930380657631324e-32,0.0,1.88079096131566e-37,1.1830489214946696e-22,6.203809982542233e-18,2.3193601230023805e-23,4.906530784371398e-16,8.271806125530277e-25,8.271806125530277e-25,0.0,8.271806125530277e-25,8.271806125530277e-25,4.930380657631324e-32,0.0,9.560160934792373e-16,1.7928146086630046e-15,4.06646049760782e-20,7.389011580495258e-15,9.814449325287736e-09,8.96831017167883e-44,1.793662034335766e-43,0.0,0.0,0.0,9.4039548065783e-38,2.81514872039571e-20,9.865921036696981e-35,1.078962954919436e-29,7.669589256755354e-20,1.7098308032119286e-28,2.045399387553651e-27
9,3.5865639096003076e-28,2.0754313434491195e-16,2.057632755274009e-08,4.216755554596692e-28,1.4862921085226217e-08,4.524620799869908e-28,1.1895956123869089e-09,1.0384766192065372e-15,3.5865639096003076e-28,1.1895956123864638e-09,2.057632755271331e-08,2.0754313434491442e-16,7.806358335029905e-09,2.775241164935934e-28,1.4862921085102762e-08,2.0754313434494612e-16,1.1895956123864638e-09,7.806358335029907e-09,1.189595612386463e-09,2.057632755271331e-08,7.806358335029885e-09,2.0576327552740085e-08,1.1895956123864667e-09,1.4862921085102762e-08,7.806358335030054e-09,1.4862921085226205e-08,7.806358335029907e-09,2.0754313434491205e-16,1.4862921085226192e-08,2.057632755274007e-08,7.237830359838992e-25,1.6704779438076223e-52,7.052966104933725e-38,0.0,0.0,1.8367099231598242e-40,0.0,0.0,3.76158192263132e-37,4.70197740328915e-38,4.930380657631324e-32,2.1895288505075267e-47,0.0,0.0,0.0,2.938735877055719e-39,0.0,1.5407439555097887e-33,0.0,0.0,8.271806125530277e-25,1.1157959533854288e-38,1.1157959533854288e-38,0.0,1.200711495242384e-08,1.5183487882503952e-18,1.0339757656912846e-25,1.783338663548769e-23,1.5092948069869418e-10,7.206049372734901e-17,2.328448052944013e-18,1.0391154134613934e-23,6.238300448967157e-16,2.0371977439758704e-16,1.735464886096782e-21,7.204361802576283e-15,2.833286663687461e-20,2.545228811714502e-36,6.472048412474647e-31,7.615526437051869e-20,1.0558425678188862e-22,5.169878828456423e-26,5.169878828456423e-26,5.169878828456423e-26,5.169878828456423e-26,5.169878828456423e-26,4.930380657631324e-32,4.930380657631324e-32,8.121728725596859e-10,5.169878828456423e-26,5.169878828456423e-26,0.0,0.0,0.0,0.0,3.851859888774472e-34,1.1203928805999242e-17,5.894079769150083e-10,0.0,0.0,4.930380657631324e-32,4.930380657631324e-32,4.930380657631324e-32,0.0,2.1895288505075267e-47,2.404642185473046e-23,1.5092948069869416e-10,4.682837813648752e-16,0.0,0.0,0.0,0.0,0.0,0.0,7.703719777548943e-34,1.504632769052528e-36,7.207332133242653e-17,2.848163888209392e-18,1.1217268712130943e-23,2.995390516943728e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.72996191503436e-16,2.503325717601854e-16,1.9835274874166683e-21,7.293533517750747e-15,1.0305994582970993e-08,1.793662034335766e-43,1.793662034335766e-43,1.793662034335766e-43,1.793662034335766e-43,3.587324068671532e-43,0.0,2.833286663687468e-20,5.392670247948195e-36,6.472048412512891e-31,7.615526437051872e-20,1.0558425678185159e-22,2.0180164325036214e-27
