,Y1Z2,Y2Z1,Y4Z0,Y0Z4,Y5Z0,Y0Z5,Y5Z3,Y3Z5,Y5Z4,Y4Z5,Y5Z2,Y2Z5,Y0Z2,Y2Z0,Y4Z3,Y3Z4,Y1Z0,Y0Z1,Y1Z3,Y3Z1,Y4Z1,Y1Z4,Y2Z3,Y3Z2,Y1Z5,Y5Z1,Y2Z4,Y4Z2,Y3Z0,Y0Z3,X3Y2,standard_y,Y0,Y3,X0Y3,Y1,X5Y2,X4Y5,X3Y0,X1Y0,X0Y1,Y4,X5Y3,X4Y0,X3Y1,X2Y5,X2Y4,X1Y5,X1Y2,X5Y1,X2Y1,X1Y3,X0Y5,standard_x,Y5,Y4Y5,Y3Y5,Y3Y4,Y2Y5,Y2Y4,Y2Y3,Y2,Y1Y5,Y1Y4,Y1Y3,Y1Y2,Y0Y5,Y0Y4,Y0Y3,Y0Y2,Y0Y1,X5Z4,X5Z3,X5Z2,X5Z1,X5Z0,X5Y4,X5Y0,X5,X4Z5,X4Z3,X4Z2,X4Z1,X4Z0,X4Y3,X4Y2,X4Y1,X4X5,X4,X3Z5,X3Z4,X3Z2,X3Z1,X3Z0,X3Y5,X3Y4,X3X5,X3X4,X3,X2Z5,X2Z4,X2Z3,X2Z1,X2Z0,X2Y3,X2Y0,X2X5,X2X4,X2X3,X2,X1Z5,X1Z4,X1Z3,X1Z2,X1Z0,X1Y4,X1X5,X1X4,X1X3,X1X2,X1,X0Z5,X0Z4,X0Z3,X0Z2,X0Z1,X0Y4,X0Y2,X0X5,X0X4,X0X3,X0X2,X0X1,X0
0,0.9990197882001745,0.9990197882001743,0.9828577872722257,0.9828577872722255,0.822158506189751,0.822158506189751,0.8155616406881284,0.8155616406881283,0.7606720263516178,0.7606720263516178,0.6917380282784458,0.6917380282784457,0.6200294852155448,0.6200294852155447,0.3656696970091611,0.3656696970091611,0.3237533458207657,0.32375334582076565,0.2633503011371503,0.2633503011371502,0.19948865109855254,0.19948865109855252,0.1938023753818376,0.19380237538183753,0.054737974662062885,0.054737974662062816,0.024185723159746937,0.02418572315974693,0.008479999489567805,0.008479999489567805,1.6653345369377348e-16,1.1102230246251565e-16,1.1102230246251565e-16,8.326672684688674e-17,8.326672684688674e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,4.163336342344337e-17,4.163336342344337e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.0408340855860843e-17,1.0408340855860843e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.003066777533139717,0.0030667775331397174,0.9828577872722257,0.9828577872722257,0.8221585061897511,0.822158506189751,0.8155616406881284,0.8155616406881283,0.7606720263516178,0.7606720263516178,0.6370003115310954,0.002123488112046922,0.296277664857706,0.0019033581892996631,0.3656696970091611,0.3656696970091611,0.0009938536743408265,0.29627321793618877,0.0008084292187325167,0.06954883891448976,0.17530304189723878,0.0006123875828401552,0.0005949319299879965,0.06954668489980849,0.00016803389971445633,0.6369967942810559,7.424500824220606e-05,0.17530198798700125,0.008479999489567847,0.00847999948956783,2.168404344971009e-19,5.545694112263355e-17,2.7755575615628914e-17,2.7755575615628914e-17,0.0,5.421010862427522e-20,2.168404344971009e-19,0.0,5.551115123125783e-17,2.710505431213761e-20,8.131516293641283e-20,5.551115123125783e-17,1.3877787807814457e-17,2.7755575615628914e-17,5.421010862427522e-20,2.168404344971009e-19,1.0842021724855044e-19,1.0842021724855044e-19,0.0,1.0842021724855044e-19,0.0,2.0328790734103208e-20,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,2.168404344971009e-19,5.421010862427522e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,8.326672684688674e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.421010862427522e-20,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.168404344971009e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.168404344971009e-19,0.0,0.0,0.0,0.0,0.0,0.0
2,0.00011265079236486606,0.00011265079236486608,0.0024093770981093027,0.0024093770981093027,0.06148876541742282,0.002015438959207928,0.8155616406881285,0.8155616406881285,0.06148400951138336,0.0018647110326616982,0.637000053964383,7.800129478402602e-05,0.0007262911879798528,6.718813871400931e-05,0.0008964025160665654,0.3571897229993147,1.4012318886683014e-05,0.000726291173271078,2.9695728195808014e-05,0.06954792698742263,0.0004297375120259887,1.4012141605924463e-05,2.1853412121385055e-05,0.06954792408104797,6.1723264053041985e-06,0.6370000492186184,6.718792044605398e-05,0.00042973750854004246,0.3571885987975985,2.078786659344469e-05,6.776263578034403e-21,2.785129033866865e-17,2.168404344971009e-19,8.326672684688674e-17,2.710505431213761e-20,8.470329472543003e-22,0.0,0.0,0.0,4.1359030627651384e-24,2.481541837659083e-24,3.2526065174565133e-19,0.0,0.0,1.6940658945086007e-21,8.470329472543003e-22,1.3234889800848443e-23,1.6940658945086007e-21,2.7755575615628914e-17,2.541098841762901e-21,5.551115123125783e-17,5.082197683525802e-21,0.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,1.3552527156068805e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0842021724855044e-19,5.421010862427522e-20,0.0,0.0,0.0,0.0,0.0,0.0,5.421010862427522e-20,0.0,1.6543612251060553e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.168404344971009e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6940658945086007e-21,1.9852334701272664e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3234889800848443e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.293955920339377e-23,0.0,0.0,0.0,0.0,0.0,0.0
3,2.5196429573711073e-05,2.5196429573711076e-05,0.0004609013189440554,0.0004609013189440554,1.0903761800527593e-06,0.00038156638914769693,1.4462818152470055e-05,1.4462818152470053e-05,1.090373093774227e-06,0.0001852323875987038,1.1296284032002682e-05,1.2558510611506686e-05,0.00013893572929319834,1.5027865946104833e-05,0.00018523238751565186,6.334247954928287e-06,3.1340992628109255e-06,0.00013893572915243512,5.261443121085826e-06,1.2333329006540414e-06,8.22065529231208e-05,3.134097811795359e-06,1.2558510607994838e-05,1.233332898075599e-06,5.261443119824362e-06,1.1296284027792395e-05,1.50278641596154e-05,8.220655288976025e-05,6.334247225393348e-06,0.000381566389086449,0.0,5.2727800966580196e-20,1.3552527156068805e-20,6.352747104407253e-22,1.0339757656912846e-25,4.235164736271502e-22,7.754818242684634e-26,0.0,0.0,4.194216442084409e-26,3.0987655172638233e-25,4.0657581468206416e-20,5.551115123125783e-17,0.0,6.462348535570529e-27,4.8467614016778965e-27,4.1359030627651384e-25,0.0,0.0,8.077935669463161e-27,1.3877787807814457e-17,6.462348535570529e-27,4.1359030627651384e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6940658945086007e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0679515313825692e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0679515313825692e-25,0.0,2.0679515313825692e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,6.203854594147708e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.877409121342317e-26,1.2407709188295415e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.271806125530277e-25,0.0,0.0,0.0,0.0,0.0,0.0
4,8.226226616503789e-07,8.159012318490821e-07,1.300386831229265e-07,1.2893687416242453e-07,4.9012459451525365e-08,1.0641439278546973e-07,6.54455209525537e-07,6.571945039928136e-07,4.9012459451514274e-08,5.183580740375057e-08,5.098307185052365e-07,4.0358680426154697e-07,3.852280432414038e-08,4.834668891077125e-07,5.1835807403702345e-08,2.862766136846192e-07,1.013139644375723e-07,3.852280432409844e-08,1.7013134701621308e-07,5.567177440388813e-08,2.2975809299288516e-08,1.0131396443756849e-07,4.035868042613121e-07,5.5671774403762743e-08,1.7013134701612795e-07,5.098307185050318e-07,4.834668891077078e-07,2.2975809299278457e-08,2.862766136846165e-07,1.0641439278543407e-07,0.0,0.0,3.308722450212111e-24,6.617444900424222e-24,3.944304526105059e-30,6.617444900424222e-24,1.0097419586828951e-28,0.0,6.310887241768095e-30,3.0829623188901344e-31,2.2332477057988844e-30,3.308722450212111e-24,5.551115123125783e-17,0.0,1.5777218104420236e-29,9.466330862652142e-30,3.1554436208840472e-30,7.888609052210118e-30,1.3877787807814457e-17,3.1554436208840472e-30,0.0,2.524354896707238e-29,0.0,4.085419443224847e-07,5.293955920339377e-23,2.1087541694044913e-14,0.06731590083939328,1.3646548130372739e-14,3.293927784675469e-14,2.1751036828388673e-14,8.097849359640481e-14,5.293955920339377e-23,1.2091784336768016e-13,5.662814054331097e-15,2.5738284228120858e-14,0.07199900228025166,2.000770869840023e-14,0.03971533070347097,2.1438131375957975e-14,1.623445413027522e-14,1.3959966405171462e-14,3.308722450212111e-24,1.3234889800848443e-23,0.0,6.617444900424222e-24,3.308722450212111e-24,2.208810534618833e-29,0.0,8.675891926659678e-08,4.1359030627651384e-25,8.271806125530277e-25,0.0,0.0,8.271806125530277e-25,3.944304526105059e-31,0.0,3.1554436208840472e-30,3.0653832617296474e-14,1.5323039526763275e-08,0.0,9.926167350636332e-24,6.617444900424222e-24,6.617444900424222e-24,3.308722450212111e-24,5.551115123125783e-17,6.310887241768095e-30,0.0673159008394067,2.40365014558689e-14,6.447816151239125e-08,1.9852334701272664e-23,6.617444900424222e-24,6.617444900424222e-24,0.0,6.617444900424222e-24,2.524354896707238e-29,0.0,1.372817192025079e-13,3.036297917833829e-14,1.7880018250713145e-13,1.3187682139517904e-07,8.271806125530277e-25,0.0,2.481541837659083e-24,8.271806125530277e-25,0.0,1.262177448353619e-29,1.4794802343753707e-13,2.4854200972639184e-14,1.2310848746741487e-13,0.07199900228027231,8.73634128225447e-08,0.0,8.271806125530277e-25,8.271806125530277e-25,0.0,0.0,0.0,0.0,2.8809968494676345e-14,0.039715330703472274,2.6989794466416357e-14,3.243902398632121e-14,3.373931186545813e-14,2.2741589799009644e-08
5,1.657792693280631e-06,1.0137624112255294e-06,5.409156907025336e-07,2.485846887073615e-06,8.63755868718423e-07,6.427454067170932e-06,1.2312511120391e-06,9.938294573885096e-07,8.637558686173444e-07,2.7065065778518584e-06,1.037562128872208e-06,4.877482843569379e-07,4.871812712651364e-06,3.605035036827744e-08,2.706506577798122e-06,6.126844566677486e-07,7.154177060313633e-07,4.871812712590996e-06,1.1451151998334074e-06,8.72229670114313e-07,1.549482045706275e-06,7.154177060182218e-07,4.877482843664373e-07,8.722296701134039e-07,1.1451151998368326e-06,1.0375621288670251e-06,3.605035032406608e-08,1.5494820457097659e-06,6.126844566424324e-07,6.427454067127837e-06,8.077935669463161e-28,5.293955920339377e-23,0.0,5.293955920339377e-23,8.077935669463161e-28,1.0587911840678754e-22,4.0389678347315804e-28,8.077935669463161e-28,0.0,2.309931231171102e-28,3.8443633590230706e-29,2.117582368135751e-22,1.3877787807814457e-17,0.0,0.0,8.077935669463161e-28,1.6155871338926322e-27,2.0194839173657902e-28,1.3877787807814457e-17,1.2116903504194741e-27,6.938893903907228e-18,2.0194839173657902e-28,4.0389678347315804e-28,1.0074767181245517e-05,0.0,1.2911633855091541e-11,0.10299357133882844,1.3867567228297822e-11,1.3075085271349557e-11,7.871045830059964e-12,8.172069962550153e-12,1.0587911840678754e-22,3.4188924249874305e-13,6.17724909980811e-12,4.5864047112447605e-12,0.0002280608193998213,7.66756220257174e-12,0.02806706141893374,2.0501309936253255e-11,1.0759673838132635e-11,8.762392169788422e-12,0.0,1.0587911840678754e-22,0.0,1.0587911840678754e-22,1.0587911840678754e-22,4.0389678347315804e-28,0.0,1.6749559311891255e-06,4.235164736271502e-22,4.235164736271502e-22,8.470329472543003e-22,8.470329472543003e-22,4.235164736271502e-22,0.0,4.0389678347315804e-28,4.8467614016778965e-27,6.8643311068834355e-12,8.433154274503012e-06,1.0587911840678754e-22,0.0,4.235164736271502e-22,2.117582368135751e-22,1.0587911840678754e-22,0.0,3.2311742677852644e-27,0.10299357133770087,1.754191885491365e-11,2.6610256279606814e-06,1.0587911840678754e-22,0.0,1.0587911840678754e-22,0.0,0.0,2.0194839173657902e-28,0.0,6.9058495928621845e-12,1.5386294358832408e-11,3.498388534224237e-12,3.0288857302334148e-06,1.0587911840678754e-22,4.235164736271502e-22,0.0,2.117582368135751e-22,4.235164736271502e-22,1.6155871338926322e-27,1.2909184346696158e-12,1.8796865033959773e-11,1.055474837266905e-11,0.00022806081967303142,5.101213160205584e-06,4.235164736271502e-22,2.117582368135751e-22,0.0,4.235164736271502e-22,4.235164736271502e-22,0.0,4.0389678347315804e-28,1.3473007761503505e-11,0.028067061371909594,6.729044487834823e-12,2.0825194971579928e-11,7.615356815556547e-12,5.435730238031698e-06
6,0.0003775222752777731,0.0001088765524390731,2.6137535477946696e-05,8.867638375938574e-06,4.256978352612786e-05,4.822442277811931e-06,0.0002674753816429891,0.0001387581129439584,4.256978363952443e-05,2.0057697003143723e-05,0.00026501016461446625,9.057875690748063e-05,5.35097383492991e-06,0.00011482785333949598,2.005769676675752e-05,1.3835727207183789e-05,2.804513110378076e-05,5.3509731116161695e-06,0.00037867537918264045,0.00011375819211103532,1.9766368955232685e-05,2.8045131169380736e-05,9.057874990463897e-05,0.000113758178592709,0.0003786753509804724,0.0002650101475486083,0.00011482785335945945,1.976636934819406e-05,1.3835727205128568e-05,4.822443253373154e-06,1.6543612251060553e-23,1.3552527156068805e-20,8.470329472543003e-22,6.776263578034403e-21,0.0,4.235164736271502e-21,6.617444900424222e-24,0.0,0.0,1.8941690330809175e-25,2.004836603841143e-25,1.6940658945086007e-21,0.0,0.0,1.6543612251060553e-24,4.963083675318166e-24,2.0679515313825692e-25,3.308722450212111e-24,1.734723475976807e-18,3.308722450212111e-24,8.673617379884035e-19,2.481541837659083e-24,0.0,0.00023622051891564132,2.710505431213761e-20,5.231989011032901e-09,0.0005180744079638644,2.9390436190069687e-09,7.631583377375341e-08,7.786559945522511e-09,1.2057974942814374e-08,0.0,8.273269099392942e-08,8.602174557747708e-09,6.282395388637127e-08,0.00905000077184391,5.0218900620524805e-09,0.04484868266377545,2.2615813349930076e-09,1.9240449701799328e-09,5.364141329124336e-09,2.710505431213761e-20,0.0,5.421010862427522e-20,5.421010862427522e-20,2.710505431213761e-20,4.1359030627651384e-25,2.5849394142282115e-25,0.0004486900986764068,8.470329472543003e-22,0.0,8.470329472543003e-22,1.6940658945086007e-21,0.0,0.0,4.1359030627651384e-25,8.271806125530277e-25,4.678090953135634e-09,1.3534857391503138e-05,3.3881317890172014e-21,6.776263578034403e-21,0.0,3.3881317890172014e-21,6.776263578034403e-21,0.0,4.1359030627651384e-25,0.0005180420897285751,8.931913124412417e-09,3.911303620295229e-05,1.3552527156068805e-20,1.3552527156068805e-20,6.776263578034403e-21,1.3552527156068805e-20,1.3552527156068805e-20,0.0,0.0,5.799154608690707e-08,6.161781459179786e-09,2.5721302988175966e-08,4.898369712212824e-05,6.776263578034403e-21,0.0,6.776263578034403e-21,6.776263578034403e-21,2.710505431213761e-20,1.2924697071141057e-25,1.1976543105670935e-07,8.47292582188004e-09,9.921195702561829e-08,0.009049948499021222,0.00025557495322332157,1.6940658945086007e-21,1.6940658945086007e-21,1.6940658945086007e-21,0.0,1.6940658945086007e-21,0.0,4.1359030627651384e-25,6.048299463940582e-09,0.044848682411849555,1.706563215921775e-09,1.0553910130977399e-10,4.283007418829878e-10,1.969985515187696e-05
7,7.543284672873469e-05,3.7150282443538353e-06,1.5029728065649651e-06,8.855239953261959e-07,6.41039833699588e-06,3.603427486148875e-07,6.963264737248554e-06,6.454254416711819e-06,6.410398336941526e-06,1.2007146967438183e-06,7.102969170995682e-06,3.3331701348880505e-06,2.6555424365510384e-07,1.0544391127400693e-05,1.2007146967897525e-06,2.707328350711959e-06,7.89042370771428e-05,2.6555424308654006e-07,7.702981304341723e-05,7.1414334566618954e-06,1.2315668303114887e-06,7.890423707816683e-05,3.333170134978883e-06,7.141433443112234e-06,7.70298129727258e-05,7.102969162371271e-06,1.0544391127802803e-05,1.2315668335304773e-06,2.7073283505128713e-06,3.6034274954474545e-07,5.169878828456423e-26,8.814436607365063e-21,2.6469779601696886e-23,0.0,1.0097419586828951e-27,6.776263578034403e-21,0.0,6.462348535570529e-27,0.0,3.2774673100211555e-27,5.188697203279494e-27,1.0587911840678754e-22,0.0,1.734723475976807e-18,1.2924697071141057e-26,1.0339757656912846e-25,0.0,7.754818242684634e-26,8.673617379884035e-19,1.0339757656912846e-25,1.734723475976807e-18,2.5849394142282115e-26,2.5849394142282115e-26,7.186936630535768e-05,4.235164736271502e-22,3.6946040709973366e-11,0.0007408058840701211,6.188762684165502e-11,5.142814221154939e-10,2.1071016459009215e-10,5.30624357632734e-10,1.6940658945086007e-21,2.9125958090539695e-09,3.328173779803919e-10,5.896808457240075e-10,0.006002075486632057,4.339272556278006e-11,9.034384354131686e-05,4.0941421511039416e-11,7.350136116427392e-11,3.94876753524353e-10,3.3881317890172014e-21,0.0,3.3881317890172014e-21,0.0,0.0,6.462348535570529e-27,0.0,5.897095656953432e-05,0.0,0.0,4.235164736271502e-22,0.0,4.235164736271502e-22,0.0,1.2924697071141057e-26,4.0389678347315804e-28,6.882127190833059e-11,4.045414545634191e-06,2.117582368135751e-22,0.0,5.293955920339377e-23,1.0587911840678754e-22,0.0,0.0,8.077935669463161e-28,0.0007408055658281761,3.428270890938896e-11,7.506398277118716e-07,0.0,5.293955920339377e-23,0.0,0.0,0.0,1.0339757656912846e-25,0.0,2.0506761240062884e-10,1.9275451384632198e-10,5.662570588561998e-10,1.0965763126299116e-06,4.235164736271502e-22,0.0,4.235164736271502e-22,0.0,8.470329472543003e-22,6.462348535570529e-27,3.917122597775269e-09,1.1816772972054105e-10,1.059957374225699e-09,0.006002075351795045,1.746833191868705e-05,2.117582368135751e-22,0.0,2.117582368135751e-22,4.235164736271502e-22,2.117582368135751e-22,0.0,3.2311742677852644e-27,9.925875571311922e-11,9.034384402790125e-05,1.4344539029934812e-11,5.063879004470272e-11,1.205858502573924e-10,2.3717237775712863e-06
8,1.0002289950591843e-07,8.133141737628629e-07,1.3565603137920258e-06,1.6934488814428023e-06,1.37925008129468e-06,1.6944883464401438e-06,1.3791794943564596e-06,8.870211248505749e-07,1.3792500811426267e-06,1.3556747117964022e-06,1.3792787117251377e-06,8.131675395500552e-07,1.6935103983642288e-06,8.132380762886854e-07,1.355674711723598e-06,8.879601147429029e-07,1.0005809058181939e-07,1.6935103983627111e-06,1.0005542394430894e-07,8.872951127609146e-07,1.3563830701608162e-06,1.0005809059369838e-07,8.131675395488605e-07,8.872951127600469e-07,1.0005542394316813e-07,1.3792787117229338e-06,8.132380762866107e-07,1.3563830701531936e-06,8.879601146743753e-07,1.6944883463626918e-06,5.048709793414476e-29,3.1763735522036263e-22,1.0587911840678754e-22,0.0,0.0,0.0,0.0,0.0,4.0389678347315804e-28,4.722734677502072e-29,7.645850901832044e-30,2.117582368135751e-22,3.3881317890172014e-21,4.235164736271502e-22,0.0,0.0,8.077935669463161e-28,1.262177448353619e-29,3.3881317890172014e-21,2.524354896707238e-29,0.0,1.262177448353619e-29,3.2311742677852644e-27,1.7773152542571225e-06,0.0,1.020240564192341e-11,1.2804991414971296e-05,1.8484241212486856e-11,3.4597374577675956e-12,4.953138797542446e-12,4.559689546070543e-12,0.0,3.0748188284354347e-12,1.1942846131357982e-11,2.4250270558931886e-12,2.0780243203496825e-05,1.6493135382432254e-11,7.42450425303518e-06,2.079780056376454e-12,2.3182456107556215e-12,2.3954772865767516e-13,0.0,0.0,0.0,0.0,0.0,1.6155871338926322e-27,0.0,1.6889154746986752e-06,4.235164736271502e-22,2.117582368135751e-22,0.0,4.235164736271502e-22,4.235164736271502e-22,0.0,1.6155871338926322e-27,2.0194839173657902e-28,1.6242857198105242e-12,1.912777303373365e-06,1.0587911840678754e-22,0.0,0.0,0.0,0.0,3.3881317890172014e-21,0.0,1.2804991869924859e-05,1.3848911778267907e-11,1.2731743686388491e-06,6.617444900424222e-24,1.3234889800848443e-23,1.3234889800848443e-23,6.617444900424222e-24,6.617444900424222e-24,2.0194839173657902e-28,1.0097419586828951e-28,3.2403862963774954e-12,5.107505639685734e-12,2.9533279615116843e-12,1.1640014759796088e-07,1.0587911840678754e-22,1.0587911840678754e-22,0.0,2.117582368135751e-22,1.0587911840678754e-22,2.0194839173657902e-28,2.7742021208383704e-12,1.214204771799825e-11,2.9856204656867188e-12,2.0780243429890633e-05,1.089498749624522e-06,0.0,1.0587911840678754e-22,0.0,1.0587911840678754e-22,0.0,4.235164736271502e-22,0.0,3.1900412072554704e-12,7.424519586236351e-06,2.2307344747170645e-12,1.274614488973468e-12,2.1044314394733963e-13,1.7571020523985514e-06
9,6.246114627915158e-10,2.600189547202895e-08,9.560150419279688e-09,1.0364454414958877e-08,3.331192587960546e-08,1.0364341553810995e-08,3.331182495384742e-08,2.406469290829913e-08,3.331192587960537e-08,9.560034310544842e-09,3.3311846470799743e-08,2.60018935369033e-08,1.0364346572527744e-08,2.600176686978667e-08,9.560034310544474e-09,2.4065010582871655e-08,6.241367272138158e-10,1.0364346572527728e-08,6.246020084893665e-10,2.40647457232553e-08,9.560040345457526e-09,6.241367272138036e-10,2.6001893536903307e-08,2.406474572325528e-08,6.24602008489405e-10,3.3311846470799664e-08,2.6001766869786663e-08,9.560040345457471e-09,2.406501058287159e-08,1.036434155381056e-08,4.930380657631324e-32,4.963083675318166e-24,0.0,1.6543612251060553e-24,2.9582283945787943e-31,0.0,0.0,3.944304526105059e-31,0.0,1.1411832778429677e-32,8.490118932011078e-33,1.6543612251060553e-24,6.617444900424222e-24,0.0,2.465190328815662e-32,0.0,1.9721522630525295e-31,7.395570986446986e-32,3.308722450212111e-24,1.4791141972893971e-31,0.0,4.930380657631324e-32,0.0,3.0324146785833865e-08,3.308722450212111e-24,2.3362841093493264e-15,2.8167951455496275e-07,4.13874093280887e-15,3.9453597276980044e-15,2.9778852513707594e-16,4.124421751069714e-15,1.6543612251060553e-24,2.767990019758739e-15,2.6597392727477337e-15,2.4224761358640612e-15,4.994647456575514e-09,4.5804475573698835e-15,9.53582100969774e-08,4.709604072624696e-16,3.784619442630933e-16,1.499387129808166e-17,0.0,3.308722450212111e-24,0.0,0.0,0.0,0.0,7.888609052210118e-31,5.487405675320201e-08,8.271806125530277e-25,8.271806125530277e-25,8.271806125530277e-25,8.271806125530277e-25,8.271806125530277e-25,1.9721522630525295e-31,1.9721522630525295e-31,2.465190328815662e-32,1.729529038581663e-16,9.808313280517984e-09,3.308722450212111e-24,3.308722450212111e-24,3.308722450212111e-24,3.308722450212111e-24,3.308722450212111e-24,6.617444900424222e-24,3.944304526105059e-31,2.8167951465904447e-07,3.307408039105511e-15,3.879960018883465e-08,1.6543612251060553e-24,8.271806125530277e-25,8.271806125530277e-25,1.6543612251060553e-24,1.6543612251060553e-24,0.0,3.0814879110195774e-32,3.752778226573939e-15,3.1358173675458407e-16,2.721920393480917e-15,9.537133355398502e-09,6.617444900424222e-24,6.617444900424222e-24,0.0,1.6543612251060553e-24,0.0,9.860761315262648e-32,2.4829263456487712e-15,2.704328937133293e-15,3.0550752572190287e-15,4.994647209519915e-09,3.688419416881106e-08,0.0,8.271806125530277e-25,8.271806125530277e-25,0.0,8.271806125530277e-25,0.0,9.860761315262648e-32,2.3164658276983093e-15,9.535821050482777e-08,5.028194013460127e-16,3.2072764793368655e-16,1.1938881127765467e-17,9.785589106509649e-09
