,Y4Z2,Y2Z4,Y3Z0,Y0Z3,Y3Z2,Y2Z3,Y1Z0,Y0Z1,Y1Z2,Y2Z1,Y5Z4,Y4Z5,Y1Z4,Y4Z1,Y5Z3,Y3Z5,Y5Z0,Y0Z5,Y3Z1,Y1Z3,Y0Z4,Y4Z0,Y0Z2,Y2Z0,Y5Z2,Y2Z5,Y1Z5,Y5Z1,Y4Z3,Y3Z4,X5Y0,X0Y2,X5Y1,X0Y1,standard_y,Y4,Y2,Y1,X4Y2,X3Y2,X2Y3,Y5,Y3,X3Y1,X2Y5,X2Y1,X1Y5,X1Y4,X1Y3,X3Y5,X0Y5,X1Y2,standard_x,Y4Y5,Y3Y5,Y3Y4,Y2Y5,Y2Y4,Y2Y3,Y1Y5,Y1Y4,Y1Y3,Y1Y2,Y0Y5,Y0Y4,Y0Y3,Y0Y2,Y0Y1,Y0,X5Z4,X5Z3,X5Z2,X5Z1,X5Z0,X5Y4,X5Y3,X5Y2,X5,X4Z5,X4Z3,X4Z2,X4Z1,X4Z0,X4Y5,X4Y3,X4Y1,X4Y0,X4X5,X4,X3Z5,X3Z4,X3Z2,X3Z1,X3Z0,X3Y4,X3Y0,X3X5,X3X4,X3,X2Z5,X2Z4,X2Z3,X2Z1,X2Z0,X2Y4,X2Y0,X2X5,X2X4,X2X3,X2,X1Z5,X1Z4,X1Z3,X1Z2,X1Z0,X1Y0,X1X5,X1X4,X1X3,X1X2,X1,X0Z5,X0Z4,X0Z3,X0Z2,X0Z1,X0Y4,X0Y3,X0X5,X0X4,X0X3,X0X2,X0X1,X0
0,0.9852826642769212,0.9852826642769212,0.9706289232878222,0.970628923287822,0.9611529205785536,0.9611529205785534,0.9279915658776743,0.9279915658776743,0.897761595776956,0.8977615957769558,0.5187268184044456,0.5187268184044456,0.50805127015022,0.5080512701502198,0.47255196028268975,0.47255196028268975,0.4647520580133595,0.4647520580133595,0.35577371098914057,0.35577371098914057,0.23810877570847339,0.2381087757084733,0.17302689004804397,0.1730268900480439,0.17169147629264714,0.17169147629264708,0.1615257859809165,0.16152578598091646,0.12275766603831818,0.12275766603831816,1.1102230246251565e-16,1.1102230246251565e-16,8.326672684688674e-17,7.28583859910259e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,1.3877787807814457e-17,1.3877787807814457e-17,6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0025022809919375347,0.0025022809919375347,0.970628923287822,0.970628923287822,0.83839565042592,0.00244099969552798,0.9279915658776741,0.9279915658776741,0.38971196405984954,0.0022800074109218292,0.3470358958059166,0.0013173887096189327,0.38970743040254685,0.001290276468184476,0.4725519602826897,0.47255196028268964,0.4647520580133594,0.4647520580133594,0.3557737109891405,0.35577371098914046,0.06508244366117233,0.000604714855006697,0.06508111777473428,0.00043942912400577757,0.347033669250719,0.00043603762979030434,0.16152578598091644,0.16152578598091652,0.00031176248753724727,0.8383921548830453,0.0,2.168404344971009e-19,2.7755575615628914e-17,2.0346353432868934e-17,2.7972416050126014e-17,0.0,2.168404344971009e-19,5.551115123125783e-17,0.0,0.0,2.168404344971009e-19,2.7755575615628914e-17,5.551115123125783e-17,5.551115123125783e-17,2.710505431213761e-20,1.0842021724855044e-19,2.7755575615628914e-17,2.710505431213761e-20,1.942890293094024e-16,2.7755575615628914e-17,1.3877787807814457e-17,8.131516293641283e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.131516293641283e-20,1.6263032587282567e-19,0.0,2.168404344971009e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6869561960195025e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,7.772304965828557e-05,7.772304965828557e-05,0.0019800426986546866,0.001980042698654687,0.0017102915061218828,6.217057176655219e-05,0.5722185951531045,0.0018930642600316918,0.3897103272074584,7.081903662750606e-05,0.3470353426459898,4.0919252644641873e-05,0.38971032283349133,4.007712256646626e-05,0.007800869287049886,0.0009639863765065682,0.0077989190222177915,0.0009480748997639491,0.0007257635971027413,0.5722159240002841,0.00013276434535461318,9.099378485406585e-06,0.00013276434274513024,6.217038560756217e-05,0.3470353404978612,1.3543712501620989e-05,0.1615257859809165,0.16152578598091658,9.09931925447009e-06,0.001710291499242289,1.0842021724855044e-19,0.0,2.7755575615628914e-17,6.421475238156658e-21,8.309054399385785e-17,6.776263578034403e-21,6.776263578034403e-21,5.551115123125783e-17,5.551115123125783e-17,1.3234889800848443e-23,9.926167350636332e-24,2.7755575615628914e-17,1.6263032587282567e-19,2.168404344971009e-19,1.6940658945086007e-21,3.3881317890172014e-21,1.6696713456276768e-17,0.0,3.2526065174565133e-19,2.710505431213761e-20,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3881317890172014e-21,1.6263032587282567e-19,6.776263578034403e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3234889800848443e-23,5.082197683525802e-21,1.3234889800848443e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3234889800848443e-23,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0743582871323857e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0
3,6.18883380376438e-05,6.188833803764382e-05,2.93433674426569e-05,4.033768561127527e-08,4.001158993847029e-05,0.00010589525826065525,0.0004982899820192999,3.856574962498692e-08,0.0003393615733102639,0.0001058952608547691,0.34703534245049805,3.258267079139736e-05,0.00033936157089528,2.466658945544755e-05,0.169325627352982,2.2552078093951712e-05,0.16932562646953275,1.9314304317074596e-08,2.934334344195398e-05,0.0004982899807462356,2.704692384021854e-09,2.4666574608812867e-05,2.7046923503157245e-09,0.0001058952582437441,0.34703534108849454,1.0784418023612992e-05,0.00014065740914494024,0.16932568475477255,2.4666574598284654e-05,4.001158983642417e-05,3.308722450212111e-24,0.0,5.421010862427522e-20,3.540034528389188e-22,1.3908284302638062e-17,1.6940658945086007e-21,6.776263578034403e-21,2.710505431213761e-20,1.1102230246251565e-16,0.0,2.0679515313825692e-25,1.3877787807814457e-17,1.6940658945086007e-21,0.0,1.6940658945086007e-21,0.0,8.893845946170154e-21,2.274746684520826e-24,1.6543612251060553e-24,8.470329472543003e-22,1.2407709188295415e-24,3.308722450212111e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.308722450212111e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.776263578034403e-21,0.0,0.0,0.0,0.0,0.0,0.0,8.470329472543003e-22,3.101927297073854e-25,1.6543612251060553e-24,2.0194839173657902e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.550963648536927e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.930293997112432e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0097419586828951e-28,5.421010862427522e-20,0.0,0.0,0.0,0.0,0.0,0.0
4,9.937217623872625e-07,9.174800016936743e-05,6.782977186989077e-06,1.1596892088546429e-09,1.4461936127098515e-05,0.00019011453727632227,6.197296810287442e-05,1.1087468949627684e-09,5.969988080426053e-05,0.0001901145373472087,0.0031037802211087975,5.231697936761103e-07,5.969987994740589e-05,3.9606369864756943e-07,0.0015143982580633924,1.4461774664792875e-05,0.0015143982576411908,4.775215247020172e-10,6.782977101171814e-06,6.1972968094414e-05,4.774962060042783e-10,3.960636949601359e-07,4.774962055971055e-10,0.00019011453727470003,0.0031037801818467477,9.17427819353076e-05,5.9698891530205004e-05,0.0015143982657045507,3.9606369495110293e-07,1.4461936084214013e-05,0.0,2.524354896707238e-29,0.0,4.965604474177824e-23,7.596826745687006e-21,2.6469779601696886e-23,0.0,6.776263578034403e-21,8.673617379884035e-19,1.0339757656912846e-25,5.169878828456423e-26,0.0,8.470329472543003e-22,5.169878828456423e-26,2.6469779601696886e-23,6.203854594147708e-25,9.926167350636332e-24,1.2116903504194741e-27,5.169878828456423e-26,6.617444900424222e-24,1.0097419586828951e-28,1.2407709188295415e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.693522803355793e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.058451752097371e-28,1.3552527156068805e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.673617379884035e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9649581764619135e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3552527156068805e-20,0.0,0.0,0.0,0.0,0.0,0.0
5,8.11442389477549e-08,9.496290426984134e-06,1.6686752602868528e-07,7.185212622776481e-13,3.6066970426609646e-07,2.0124747910830496e-05,1.5390663541154065e-06,6.863934088508001e-13,1.482281493364451e-06,2.012474791083524e-05,1.2201808959621408e-07,8.11462405833919e-08,1.4822814931157376e-06,2.0735436485540805e-08,5.948052039667e-08,3.6066970425342384e-07,5.9480520396659416e-08,2.9352063702141953e-13,1.6686752602737614e-07,1.5390663541152726e-06,2.935206370213946e-13,2.0735436485420394e-08,2.935206370184478e-13,2.012474791083038e-05,1.2201855017467178e-07,9.49629044816584e-06,1.4822814931157058e-06,5.9480520396857185e-08,2.0735436485420083e-08,3.606697042534295e-07,0.0,1.5407439555097887e-33,5.048709793414476e-29,3.0487367789804924e-26,4.7976475528075605e-23,1.6543612251060553e-24,0.0,5.293955920339377e-23,2.6469779601696886e-23,2.0194839173657902e-28,4.0389678347315804e-28,6.617444900424222e-24,1.3234889800848443e-23,5.048709793414476e-29,0.0,8.077935669463161e-28,7.691393825904865e-30,2.3665827156630354e-30,5.048709793414476e-29,3.1554436208840472e-30,6.018531076210112e-36,4.0389678347315804e-27,4.492742152405151e-06,8.693308721701188e-07,2.046624431819495e-15,5.975201242007595e-15,3.0621041567483954e-08,6.286383692181684e-08,4.929641671089144e-13,2.6504990381206785e-14,4.836350471855132e-14,2.3900716399804215e-13,1.1089748030341831e-12,3.306731028294895e-20,1.2378934534296851e-20,3.122688576388665e-07,2.8359524276968492e-18,1.11829696974889e-08,0.0,4.1359030627651384e-25,4.1359030627651384e-25,4.1359030627651384e-25,4.1359030627651384e-25,4.1359030627651384e-25,2.117582368135751e-22,0.0,0.0,5.245836653543838e-09,4.1359030627651384e-25,8.271806125530277e-25,1.2407709188295415e-24,8.271806125530277e-25,8.271806125530277e-25,0.0,7.888609052210118e-31,6.310887241768095e-30,0.0,8.693308689993002e-07,1.314999739562055e-08,3.308722450212111e-24,3.308722450212111e-24,9.926167350636332e-24,3.308722450212111e-24,3.308722450212111e-24,3.944304526105059e-31,4.235164736271502e-22,1.2665219886601267e-14,7.17613347711941e-15,5.819017201961799e-08,4.235164736271502e-22,4.235164736271502e-22,8.470329472543003e-22,8.470329472543003e-22,8.470329472543003e-22,2.6469779601696886e-23,0.0,3.061996373136375e-08,6.286351946926484e-08,5.704781616854829e-13,4.245661808554677e-06,1.3234889800848443e-23,1.3234889800848443e-23,6.617444900424222e-24,1.3234889800848443e-23,0.0,3.0487367789804924e-26,5.700681553720558e-14,5.437263039868296e-14,2.826964875342679e-13,5.706294904674655e-12,1.7049448501874627e-07,9.466330862652142e-30,6.310887241768095e-30,0.0,3.1554436208840472e-30,3.7865323450608567e-29,1.504632769052528e-36,2.117582368135751e-22,5.731922699313217e-20,1.9136635101860827e-20,3.1226885763891405e-07,3.834745348211721e-18,1.1182969697758859e-08,1.4723705492827656e-13
6,2.64706024137094e-08,4.356823994219257e-08,1.3483268427761667e-08,1.5842958838037357e-16,1.3483268418173368e-08,4.441118421457678e-08,2.0247965666920404e-16,1.227643543934306e-16,4.4081825269724545e-16,4.441118421457678e-08,2.327497495721055e-08,2.315236670403121e-08,4.330026681868558e-16,2.647060227132889e-08,1.058657094119357e-10,2.9212284539563203e-09,1.0586570941193684e-10,3.6661481904778506e-17,1.3483268427761667e-08,2.0247965666920404e-16,3.6661481904778376e-17,2.647060227132889e-08,1.2276435433471618e-16,4.441118421457678e-08,1.0586548812071938e-10,4.356824103447135e-08,4.3300267949340195e-16,1.05865709411937e-10,2.647060227132889e-08,2.9212284539563153e-09,0.0,0.0,2.5037089277034066e-33,8.916453789405281e-33,7.961613420474795e-24,0.0,6.617444900424222e-24,1.232595164407831e-32,1.6543612251060553e-24,0.0,0.0,3.101927297073854e-25,1.6543612251060553e-24,0.0,0.0,8.271806125530277e-25,6.162975822039155e-33,0.0,2.7550648847397363e-40,0.0,9.183549615799121e-41,2.481541837659083e-24,1.61957326221905e-08,0.03481535554267493,6.250775460425746e-17,1.051325272598107e-16,9.086933605750297e-09,7.649485528690742e-09,4.8259437041086347e-17,7.892303686116729e-17,1.02818306321853e-16,1.3093361638607926e-24,3.927158574867736e-09,8.426984467997703e-25,6.455935826932881e-28,3.5472778408267568e-09,1.6039424543262024e-24,3.7685943579929045e-17,1.232595164407831e-32,1.2924697071141057e-26,1.0339757656912846e-25,1.0339757656912846e-25,0.0,0.0,5.551115123125783e-17,4.930380657631324e-32,1.6543612251060553e-24,1.208444593321053e-09,0.0,0.0,2.0679515313825692e-25,0.0,0.0,5.551115123125783e-17,9.860761315262648e-32,5.3926038442842604e-33,3.6734198463196485e-40,0.03481535554267494,2.7809845992393953e-09,0.0,0.0,0.0,2.0679515313825692e-25,2.0679515313825692e-25,2.465190328815662e-32,1.6543612251060553e-24,1.1572598367599355e-16,1.3406366160139665e-16,2.2502438158212903e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4440548042187945e-09,3.6511732695114177e-09,5.941062318393644e-17,1.5518028867838508e-08,0.0,1.5407439555097887e-33,3.0814879110195774e-33,1.5407439555097887e-33,0.0,8.823166557724024e-33,5.395844188307746e-17,9.481045155020755e-17,1.549926501384731e-24,3.9271585787225426e-09,8.129740235595029e-17,3.851859888774472e-34,3.851859888774472e-34,3.0814879110195774e-33,0.0,3.0814879110195774e-33,0.0,0.0,1.519127555742101e-24,1.6538353012013796e-24,3.5472778408267568e-09,2.0849272334354164e-24,3.768594357992906e-17,2.5746446126555232e-17
7,6.964705101839303e-11,1.3544488720753106e-05,2.124836060317255e-06,2.6216064226385853e-12,2.124836060168997e-06,1.3544353882511666e-05,2.4394061373983675e-11,1.80633442192627e-12,2.1620571007852444e-11,1.3544353882474276e-05,8.874625430581808e-09,6.975295485459085e-11,2.5387127544736314e-11,6.967655397811648e-11,8.874612105334597e-09,2.124803838267672e-06,8.874612105443636e-09,1.8588908729195802e-12,2.124836060314791e-06,2.4394061373943182e-11,1.8588908729196057e-12,6.967655399167418e-11,1.8063344246755232e-12,1.3544353882468777e-05,8.874628975761859e-09,1.3544488720438118e-05,2.5387127542181334e-11,8.874612105495077e-09,6.967655389752349e-11,2.1248038382676714e-06,0.0,2.465190328815662e-32,7.888609052210118e-31,5.548841059162786e-28,2.1175965045231724e-22,0.0,0.0,1.6155871338926322e-27,4.1359030627651384e-25,1.6155871338926322e-27,1.6155871338926322e-27,0.0,2.117582368135751e-22,1.8488927466117464e-32,2.5849394142282115e-26,5.293955920339377e-23,0.0,3.944304526105059e-31,1.232595164407831e-32,2.524354896707238e-29,2.407412430484045e-35,5.293955920339377e-23,5.13887896108109e-06,6.920226760555272e-06,5.0843915574857946e-14,5.115585813610079e-13,2.939011408717776e-09,2.0266061411099964e-08,2.463037329002392e-11,1.8744803390579976e-14,1.657311628985582e-14,2.5452863230591758e-17,1.3747662615033915e-06,2.213794946228536e-19,1.0349277065299343e-18,3.1354570272284574e-06,1.5468778983578747e-16,1.8869244832007817e-11,2.0194839173657902e-28,0.0,0.0,0.0,0.0,0.0,8.470329472543003e-22,2.524354896707238e-29,2.5849394142282115e-26,6.361559853205332e-08,5.169878828456423e-26,0.0,1.0339757656912846e-25,0.0,0.0,0.0,0.0,1.1832913578315177e-30,9.62964972193618e-35,6.920226760555164e-06,8.684854757307483e-10,4.235164736271502e-22,0.0,0.0,8.470329472543003e-22,8.470329472543003e-22,0.0,4.235164736271502e-22,6.152696906303491e-14,5.110234129167875e-13,6.298066097241961e-06,2.117582368135751e-22,2.117582368135751e-22,2.117582368135751e-22,0.0,0.0,4.1359030627651384e-25,2.465190328815662e-32,2.9374527042652043e-09,2.0266025329803484e-08,3.20785780088006e-11,1.2236618121870895e-06,2.0194839173657902e-28,0.0,4.0389678347315804e-28,6.058451752097371e-28,2.0194839173657902e-28,2.5290946103003748e-28,1.752832734819989e-14,1.478720046256456e-14,8.369954650423596e-17,1.3747662615812876e-06,2.581220014903245e-12,8.077935669463161e-28,0.0,0.0,1.6155871338926322e-27,8.077935669463161e-28,0.0,4.235164736271502e-22,2.815018206063311e-19,8.038314018749495e-19,3.1354570272426215e-06,4.1736152737380416e-17,1.886924483160385e-11,1.1989201580380358e-11
8,2.0123219771891173e-11,8.110893209595362e-08,8.123974755274777e-09,8.610579005942231e-16,8.12397477109448e-09,8.110889151052808e-08,1.8860994088293003e-14,5.404409230522721e-17,2.1634366173863392e-14,8.110889151051731e-08,4.034021425814766e-09,2.013331104187135e-11,1.8827913610089692e-14,2.0134100623970823e-11,4.034023437829255e-09,8.123985103305282e-09,4.03402343782924e-09,4.416521996586563e-17,8.12397475527477e-09,1.8860994088293054e-14,4.416521996586172e-17,2.0134100623972025e-11,5.404409989416943e-17,8.110889151052369e-08,4.0340220103671145e-09,8.110893138994513e-08,1.8827913481632245e-14,4.03402343782925e-09,2.0134100623963798e-11,8.123985103305282e-09,0.0,0.0,0.0,2.195560136601449e-32,1.1995735267258163e-23,1.6155871338926322e-27,1.3234889800848443e-23,7.888609052210118e-31,8.271806125530277e-25,0.0,3.944304526105059e-31,4.1359030627651384e-25,8.271806125530277e-25,1.88079096131566e-37,2.0679515313825692e-25,4.963083675318166e-24,4.930380657631324e-32,1.232595164407831e-32,3.76158192263132e-37,1.9721522630525295e-31,0.0,1.6543612251060553e-24,6.161874180882348e-07,8.617261711274354e-08,6.577962614634932e-17,5.77611250867285e-16,9.362172255314759e-09,6.8380363371213e-08,8.599106446580134e-14,1.4543271000279032e-15,1.3084352784651972e-15,5.679385417261004e-21,3.416077780906505e-08,4.286134800083137e-23,1.8436358486072984e-22,7.638614871295935e-08,5.433111570139463e-21,6.712252215213688e-14,9.244463733058732e-33,0.0,3.308722450212111e-24,3.308722450212111e-24,0.0,0.0,1.3234889800848443e-23,0.0,0.0,4.625678635812148e-08,0.0,1.0339757656912846e-25,1.0339757656912846e-25,1.0339757656912846e-25,1.0339757656912846e-25,1.3234889800848443e-23,1.5777218104420236e-30,2.465190328815662e-32,1.1754943508222875e-38,8.617261704647946e-08,6.289572572185759e-10,0.0,0.0,6.617444900424222e-24,6.617444900424222e-24,6.617444900424222e-24,1.5777218104420236e-30,6.617444900424222e-24,1.1927607607632695e-16,5.752013851748249e-16,6.078926315375075e-08,5.293955920339377e-23,5.293955920339377e-23,1.0587911840678754e-22,0.0,0.0,8.271806125530277e-25,7.52316384526264e-37,9.362148189322351e-09,6.838036045745292e-08,8.25285197410546e-14,6.300910045392581e-07,1.262177448353619e-29,3.1554436208840472e-30,6.310887241768095e-30,1.262177448353619e-29,0.0,2.195560136601449e-32,1.3625189665594227e-15,1.1916429904887001e-15,3.2476950389473057e-21,3.416077782470678e-08,6.47118826091731e-14,0.0,1.9721522630525295e-31,1.9721522630525295e-31,0.0,1.9721522630525295e-31,0.0,6.617444900424222e-24,6.47214018099751e-23,3.1166638477736833e-23,7.638614871295937e-08,2.29805921746e-21,6.712252215213721e-14,2.2007299821324273e-15
9,1.567035185900605e-11,9.212136907482239e-08,7.721544742478315e-09,2.7044530846799647e-16,7.72154473193972e-09,9.212137563004708e-08,7.911257206206599e-15,1.6974361549587825e-17,7.880034465776987e-15,9.212137563005118e-08,3.1383528979592235e-09,1.567168727063333e-11,7.923428161884712e-15,1.5671590428042104e-11,3.1383529366750804e-09,7.721546234428172e-09,3.1383529366750697e-09,1.3871479124918255e-17,7.721544742478315e-09,7.911257206206624e-15,1.3871479124917497e-17,1.5671590428042208e-11,1.6974361763083988e-17,9.212137563005063e-08,3.1383530119312128e-09,9.212136859863399e-08,7.92342819051523e-15,3.1383529366750705e-09,1.5671590428036424e-11,7.721546234428172e-09,0.0,0.0,2.465190328815662e-32,4.391120273202898e-32,1.964554072988502e-23,0.0,1.9852334701272664e-23,1.1832913578315177e-30,4.1359030627651384e-25,7.888609052210118e-31,0.0,2.0679515313825692e-25,0.0,9.4039548065783e-38,0.0,1.6543612251060553e-24,1.232595164407831e-32,3.0814879110195774e-33,2.82118644197349e-37,0.0,7.346839692639297e-40,0.0,2.0301045130575265e-07,4.388934708361557e-09,4.864285481356156e-17,4.271053299775012e-16,8.116753123631748e-09,5.9282120961743456e-08,5.6369380529371265e-14,4.1664582632572827e-16,3.74850829325412e-16,2.0911164490266604e-21,1.1288592167395235e-08,1.0473147551295673e-23,4.504912064610343e-23,2.524216015295688e-08,1.7308734434053076e-21,6.002089822911563e-14,1.5407439555097887e-33,0.0,0.0,3.308722450212111e-24,0.0,0.0,1.3234889800848443e-23,9.860761315262648e-32,0.0,3.59865495475545e-08,1.0339757656912846e-25,5.169878828456423e-26,5.169878828456423e-26,0.0,0.0,0.0,0.0,9.244463733058732e-33,0.0,4.38893475869214e-09,4.891996276223303e-10,3.308722450212111e-24,3.308722450212111e-24,0.0,0.0,0.0,0.0,1.6543612251060553e-24,8.819541816183895e-17,4.2532322565204663e-16,5.777795794732895e-08,6.617444900424222e-24,1.9852334701272664e-23,0.0,6.617444900424222e-24,6.617444900424222e-24,4.1359030627651384e-25,0.0,8.116738225140512e-09,5.928211936947697e-08,5.5207497826820086e-14,1.0875676414563113e-07,0.0,1.5777218104420236e-30,0.0,7.888609052210118e-31,0.0,5.007417855406813e-32,3.9034408323555856e-16,3.413913785828916e-16,1.377857828253905e-21,1.1288592198621095e-08,1.92711678624158e-14,0.0,0.0,0.0,9.860761315262648e-32,0.0,0.0,1.6543612251060553e-24,1.5814647546294934e-23,7.615551064710446e-24,2.5242160152956885e-08,8.801131537930716e-22,6.002089822911568e-14,6.912163890931989e-16
