,Y5Z4,Y4Z5,Y4Z3,Y3Z4,Y2Z1,Y1Z2,Y4Z1,Y1Z4,Y0Z2,Y2Z0,Y4Z0,Y0Z4,Y3Z0,Y0Z3,Y5Z0,Y0Z5,Y0Z1,Y1Z0,Y4Z2,Y2Z4,Y5Z3,Y3Z5,Y3Z2,Y2Z3,Y3Z1,Y1Z3,Y5Z2,Y2Z5,Y1Z5,Y5Z1,X0Y2,standard_y,X2Y3,X2Y0,Y4,Y3,X5Y4,X5Y2,X4Y3,X3Y4,X3Y2,X1Y3,X0Y4,X5Y1,X2Y5,X0Y1,Y0,X4Y5,X4Y1,X4Y0,X1Y5,X1Y4,X1Y2,X0Y3,Y5,X3Y5,X3Y1,X2Y1,X1Y0,X0Y5,standard_x,Y4Y5,Y3Y5,Y3Y4,Y2Y5,Y2Y4,Y2Y3,Y2,Y1Y5,Y1Y4,Y1Y3,Y1Y2,Y1,Y0Y5,Y0Y4,Y0Y3,Y0Y2,Y0Y1,X5Z4,X5Z3,X5Z2,X5Z1,X5Z0,X5Y3,X5Y0,X5,X4Z5,X4Z3,X4Z2,X4Z1,X4Z0,X4Y2,X4X5,X4,X3Z5,X3Z4,X3Z2,X3Z1,X3Z0,X3Y0,X3X5,X3X4,X3,X2Z5,X2Z4,X2Z3,X2Z1,X2Z0,X2Y4,X2X5,X2X4,X2X3,X2,X1Z5,X1Z4,X1Z3,X1Z2,X1Z0,X1X5,X1X4,X1X3,X1X2,X1,X0Z5,X0Z4,X0Z3,X0Z2,X0Z1,X0X5,X0X4,X0X3,X0X2,X0X1,X0
0,0.789241993578901,0.789241993578901,0.7434142500319179,0.7434142500319177,0.6577058263942708,0.6577058263942708,0.6349959241034842,0.6349959241034842,0.480480665601294,0.48048066560129393,0.4467592537839232,0.4467592537839232,0.41695262660566484,0.4169526266056648,0.40951572994989616,0.40951572994989605,0.36152277491407514,0.3615227749140751,0.335063350697719,0.335063350697719,0.3101082520349453,0.3101082520349453,0.3020437047996458,0.3020437047996458,0.2588553818900783,0.2588553818900783,0.14195051753283405,0.14195051753283394,0.010128373627345012,0.010128373627344964,1.1102230246251565e-16,9.71445146547012e-17,8.326672684688674e-17,8.326672684688674e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,4.163336342344337e-17,4.163336342344337e-17,3.122502256758253e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,3.469446951953614e-18,3.469446951953614e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0060673620353156165,0.006067362035315617,0.005715057528430113,0.43331516166175527,0.657705826394271,0.6577058263942708,0.004881582827359369,0.6248678497684674,0.4804806656012942,0.4804806656012941,0.003434498110069868,0.03725562497886242,0.41695262660566484,0.4169526266056649,0.00314818549060665,0.03723032214715355,0.36152277491407525,0.36152277491407514,0.0025758267679477542,0.19311702778708503,0.0023839824167273174,0.43328403018754696,0.3020437047996458,0.3020437047996459,0.25885538189007823,0.25885538189007834,0.0010912561520790643,0.193102932079678,0.6248487864163352,7.786269626554212e-05,1.1102230246251565e-16,5.5294310796760726e-17,2.7755575615628914e-17,0.0,4.336808689942018e-19,0.0,5.551115123125783e-17,0.0,0.0,0.0,1.6653345369377348e-16,0.0,0.0,2.168404344971009e-19,1.0842021724855044e-19,3.631786110250821e-18,5.551115123125783e-17,0.0,1.0842021724855044e-19,0.0,1.0842021724855044e-19,2.168404344971009e-19,0.0,0.0,2.168404344971009e-19,1.0842021724855044e-19,1.3877787807814457e-17,0.0,8.337636467399697e-18,5.421010862427522e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.336808689942018e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.00024197764735062375,0.00024197764735062378,0.00022792709041484646,0.4333060125721372,0.0001609790046602442,0.0001609790046602442,9.195782978549922e-05,0.00015294156195670553,0.1189579015160298,0.00011760166354466966,0.00013697415246816385,0.03724354308136772,0.4169526266056649,0.4169526266056649,0.00012555547435710894,0.03724350283623158,0.11895787629522303,8.848572436515102e-05,9.195782087691999e-05,4.7265983508822576e-05,9.507763887620437e-05,0.4333059630563189,0.043188330663148186,7.392772423668947e-05,0.043188313862352834,6.335702080679514e-05,4.041601002467132e-05,4.726597802139628e-05,0.0001529415545353867,4.0416008628048567e-05,0.0,6.776263578034403e-21,1.3552527156068805e-20,0.0,0.0,0.0,0.0,6.617444900424222e-24,1.0164395367051604e-20,1.3552527156068805e-20,1.3552527156068805e-20,1.3552527156068805e-20,2.0328790734103208e-20,8.271806125530277e-25,1.6543612251060553e-24,1.6906874683088032e-21,0.0,0.0,1.6543612251060553e-24,3.3881317890172014e-21,4.963083675318166e-24,3.308722450212111e-24,1.3877787807814457e-17,3.469446951953614e-18,1.0164395367051604e-20,6.776263578034403e-21,1.6940658945086007e-20,6.938893903907228e-18,1.7279949535034502e-22,6.776263578034403e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3881317890172014e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.776263578034403e-21,6.776263578034403e-21,0.0,0.0,0.0,0.0,0.0,0.0,3.308722450212111e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.308722450212111e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3.131356972185089e-05,5.09227252091417e-07,4.796587089755628e-07,0.004277933501163563,3.187693550973255e-05,3.187693550973255e-05,1.9351965760962364e-07,1.7740071595562056e-05,0.11895789111183395,2.328738864153574e-05,2.882537789444883e-07,0.3796887808558759,0.004116480305543634,0.37971091703667514,2.676287174640988e-05,0.3796887817940806,0.11895789012288557,1.752187333418446e-05,1.935196568745016e-07,5.278823707661184e-06,3.1310068195121645e-05,0.0042779334789520874,0.0004263886844544782,5.27999333264412e-06,0.00042638867795042907,1.773798412556049e-05,8.614905052436938e-06,5.278823725772067e-06,1.774007155558203e-05,8.614905040763716e-06,0.0,1.4094628242311558e-17,1.3234889800848443e-23,0.0,0.0,2.168404344971009e-19,4.336808689942018e-19,0.0,0.0,1.6940658945086007e-21,2.6469779601696886e-23,3.970466940254533e-23,5.293955920339377e-23,5.169878828456423e-26,1.550963648536927e-25,8.780490639679052e-22,1.3877787807814457e-17,4.336808689942018e-19,4.0389678347315804e-28,3.970466940254533e-23,5.169878828456423e-26,1.6155871338926322e-27,2.0816681711721685e-17,2.710505431213761e-20,0.0,6.617444900424222e-24,1.3234889800848443e-23,1.3877787807814457e-17,1.113950673727875e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6469779601696886e-23,8.470329472543003e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6155871338926322e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2.3683522833248688e-06,1.1690733935890287e-10,4.394261278072638e-11,6.81294360827952e-08,2.9344091325924516e-06,2.9344091325924503e-06,4.4427842701737674e-11,3.2459510792663356e-06,0.00033652580594212245,1.657702187005254e-06,4.394190733601994e-11,0.001074177684847242,6.55581677962614e-08,0.0010741776868318216,2.368351538048702e-06,0.0010741776848516558,0.00033652580591841486,3.2459509955188675e-06,4.442784270030754e-11,1.6576916643693331e-06,2.3683522804852336e-06,6.812943608220694e-08,6.790573172216026e-09,1.6576916642681864e-06,6.790573171338282e-09,3.2459510756677893e-06,3.513217092689033e-07,1.6576916643589472e-06,3.245951079254487e-06,3.513217092648692e-07,1.6543612251060553e-24,2.7422691667357973e-20,2.524354896707238e-29,0.0,0.0,0.0,1.6940658945086007e-21,0.0,0.0,0.0,0.0,6.310887241768094e-29,2.524354896707238e-29,8.077935669463161e-28,4.0389678347315804e-28,1.671268655614039e-25,2.710505431213761e-20,0.0,6.162975822039155e-33,0.0,8.077935669463161e-28,6.162975822039155e-33,2.7755575615628914e-17,8.470329472543003e-22,1.0587911840678754e-22,6.310887241768095e-30,2.524354896707238e-29,2.7755575615628914e-17,4.966516140898539e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.235164736271502e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.310887241768095e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,3.176329623221084e-07,1.5476700686398247e-12,5.786065962297156e-13,6.584518415526042e-09,1.2645167718771083e-07,1.2570798169239084e-07,5.850090272952051e-13,1.3919015209592657e-07,1.3145580638362128e-08,7.122372767651649e-08,5.786050174692232e-13,4.201488339755415e-08,6.5845283675220016e-09,4.201486402358919e-08,3.1763296232229367e-07,4.20148833175851e-08,1.3145580638360401e-08,1.3919015209441637e-07,5.850090272951699e-13,7.12237276765583e-08,3.1763296231838006e-07,6.584518415525723e-09,3.3202578773282636e-10,7.122372767651578e-08,3.3202578773274654e-10,1.3919015209441637e-07,4.6752686272248546e-08,7.122372767655022e-08,1.3919015209591736e-07,4.675268627224754e-08,0.0,1.9852233727076796e-23,4.930380657631324e-32,0.0,1.0097419586828951e-28,0.0,2.117582368135751e-22,0.0,1.2924697071141057e-26,1.2924697071141057e-26,9.860761315262648e-32,0.0,4.930380657631324e-32,1.5777218104420236e-30,3.1554436208840472e-30,4.1413668823087234e-32,0.0,2.117582368135751e-22,7.52316384526264e-36,2.465190328815662e-32,6.310887241768095e-30,1.2037062152420224e-35,2.7755575615628914e-17,7.940933880509066e-23,1.3234889800848443e-23,0.0,9.860761315262648e-32,1.3877787807814457e-17,1.5379714492276186e-31,2.8272774843121063e-27,2.9007317746793177e-09,1.8841196412424063e-07,2.826134852316456e-18,1.621066992609023e-11,6.366765375920184e-15,3.594138951748161e-20,2.2078168505554725e-16,0.0,1.0279729751206917e-14,1.4944933953582264e-20,3.0750179464022706e-16,0.012669866282903824,6.617444900424222e-24,1.0256188179357041e-11,2.0117329299222374e-17,8.932281361949465e-08,1.1892426365596229e-15,7.549023973932729e-16,8.271806125530277e-25,8.271806125530277e-25,1.6543612251060553e-24,0.0,8.271806125530277e-25,2.465190328815662e-32,8.481832452936319e-27,2.8927164011938814e-08,1.262177448353619e-29,6.310887241768095e-30,0.0,0.0,6.310887241768095e-30,4.81482486096809e-35,1.8841196412424299e-07,1.575924537152079e-13,0.0,5.169878828456423e-26,0.0,0.0,2.5849394142282115e-26,2.6469779601696886e-23,2.7598184080896795e-18,1.6210669926183162e-11,5.62662756632274e-10,0.0,1.6543612251060553e-24,0.0,0.0,0.0,0.0,1.0242099878617755e-14,6.046188773718655e-20,2.4932315894990455e-16,1.099940812863663e-08,1.6543612251060553e-24,0.0,0.0,1.6543612251060553e-24,0.0,1.2279993545800987e-14,4.8005214540159986e-20,3.2925720671648487e-16,0.012669866282906072,1.8512721227437964e-08,0.0,1.0339757656912846e-25,1.0339757656912846e-25,1.0339757656912846e-25,1.0339757656912846e-25,1.0254909566315182e-11,2.960462880655796e-17,8.932281359818348e-08,1.533439514638381e-15,2.00975964922979e-15,1.7529460814575548e-09
6,2.6718983000195812e-06,8.649295541315638e-11,1.681215099202949e-10,2.1415622100245545e-07,1.0649795347294813e-06,7.62349549104509e-05,1.2080651449388577e-10,7.623496789211777e-05,1.0090717466323622e-07,1.0624559906806136e-06,1.6812159039762658e-10,1.0085797265596801e-07,2.1412200033479257e-07,1.0084057784475278e-07,2.6718982068737e-06,1.0085796596852576e-07,1.0090717458714607e-07,7.623496733925862e-05,1.208065150521039e-10,1.0624553290869637e-06,2.6718982108417782e-06,2.141562209999589e-07,2.141598162821296e-07,1.0624559908399952e-06,2.1415981670373747e-07,7.62349673391526e-05,2.6719271877469317e-06,1.062455329442769e-06,7.623496789151496e-05,2.6719271842310762e-06,0.0,2.1836275701692817e-22,4.0389678347315804e-28,0.0,1.2924697071141057e-26,0.0,1.6940658945086007e-21,6.462348535570529e-27,0.0,1.2924697071141057e-26,4.0389678347315804e-28,8.077935669463161e-28,3.1554436208840472e-30,1.2924697071141057e-26,0.0,2.160037341020306e-28,6.617444900424222e-24,1.6940658945086007e-21,3.944304526105059e-31,0.0,1.2924697071141057e-26,9.860761315262648e-32,8.470329472543003e-22,0.0,0.0,0.0,4.0389678347315804e-28,8.470329472543003e-22,4.446086096114156e-28,0.0,1.1781475146822147e-05,5.9370981881668896e-05,3.8535591819289944e-14,2.7366750547953604e-10,3.422316020166233e-11,9.153841910003313e-15,6.32937639087382e-13,2.117582368135751e-22,2.1095699941721314e-10,2.2216207608268676e-14,9.235449595567613e-12,1.782348116484253e-05,0.0,2.8794423677503696e-09,7.56153878829768e-15,6.694039786998238e-05,9.364490092345946e-11,1.139802195820992e-11,2.117582368135751e-22,0.0,2.117582368135751e-22,0.0,0.0,2.524354896707238e-29,2.0679515313825692e-25,3.242328151488092e-06,1.2924697071141057e-26,2.5849394142282115e-26,0.0,0.0,0.0,7.888609052210118e-31,5.9370981881474634e-05,3.059118475513347e-11,1.3234889800848443e-23,1.3234889800848443e-23,2.6469779601696886e-23,1.3234889800848443e-23,1.3234889800848443e-23,0.0,4.189891914064336e-14,2.736675234149712e-10,1.8016920055016734e-07,2.6469779601696886e-23,0.0,0.0,0.0,0.0,1.5777218104420236e-30,4.4441931133189236e-11,1.2438210847567958e-14,1.2011077368119449e-12,2.2683362530099387e-07,0.0,8.470329472543003e-22,0.0,0.0,8.470329472543003e-22,1.418530691980847e-10,1.0069162863592666e-14,1.5348033616320254e-11,1.7823455726579936e-05,7.725340537954626e-06,0.0,0.0,1.0587911840678754e-22,0.0,0.0,2.873573948743687e-09,4.064577861774679e-14,6.694039740198146e-05,9.337269132848267e-11,1.682525080089144e-10,7.671726238133572e-07
7,5.3449625487785484e-08,1.1538352542026638e-16,2.243656503098071e-16,1.4280478019861863e-11,1.4164693477467537e-07,9.475057623199716e-08,1.6114732499037565e-16,9.475059442623151e-08,5.43394669905968e-09,1.4164696651839846e-07,2.243657577451771e-16,5.433955132909844e-09,1.428060093126595e-11,5.43395513298722e-09,5.344962549206141e-08,5.433955135587098e-09,5.433946698619783e-09,9.475059442610523e-08,1.6114732498843047e-16,1.4164696651838759e-07,5.344962548778547e-08,1.4280478019861798e-11,1.4280466799381885e-11,1.4164696651838833e-07,1.4280466799284627e-11,9.475059442623093e-08,5.344963574780533e-08,1.416469665183848e-07,9.475059442622937e-08,5.3449635747863824e-08,6.310887241768095e-30,7.03022742545974e-24,0.0,1.262177448353619e-29,1.232595164407831e-32,8.077935669463161e-28,1.0339757656912846e-25,0.0,0.0,0.0,0.0,2.465190328815662e-32,3.009265538105056e-36,3.944304526105059e-31,0.0,2.1141312654826645e-30,4.1359030627651384e-25,0.0,4.70197740328915e-38,2.407412430484045e-35,1.9721522630525295e-31,0.0,0.0,0.0,0.0,0.0,1.232595164407831e-32,0.0,9.695418248829022e-31,0.0,1.0809119913052858e-06,3.959786443925718e-09,5.3788261393982166e-20,5.5149884214737836e-12,2.9270706118636397e-13,1.2409333510312141e-21,1.3486566195930867e-17,1.3234889800848443e-23,9.397412414563174e-14,2.29240518397403e-21,2.453770537553138e-16,3.147426530457809e-08,6.617444900424222e-24,5.7548259247004914e-11,1.2327515255395082e-20,4.464209316716969e-09,1.3545848464857702e-14,1.1171455955701441e-12,0.0,0.0,0.0,0.0,0.0,2.407412430484045e-35,1.6155871338926322e-27,6.487369067356997e-08,2.465190328815662e-32,4.930380657631324e-32,4.930380657631324e-32,4.930380657631324e-32,4.930380657631324e-32,4.70197740328915e-38,3.959786443925713e-09,4.080615372280887e-17,8.077935669463161e-28,0.0,0.0,8.077935669463161e-28,8.077935669463161e-28,0.0,5.3546539895607955e-20,5.514988421473786e-12,1.2017253521758516e-11,0.0,3.308722450212111e-24,0.0,6.617444900424222e-24,6.617444900424222e-24,9.4039548065783e-38,3.1988906801771416e-13,3.8241516619574776e-22,1.8559052358165488e-17,3.0313284504182425e-08,1.0587911840678754e-22,0.0,1.0587911840678754e-22,1.0587911840678754e-22,1.0587911840678754e-22,1.0655325003949269e-13,2.9513460173712484e-21,2.5075418448541387e-16,3.147385397900154e-08,1.027033235698999e-06,3.308722450212111e-24,3.308722450212111e-24,0.0,6.617444900424222e-24,0.0,5.7554582204323776e-11,5.1985471972807604e-20,4.464209318397968e-09,1.5482195562880655e-14,1.0875829812205791e-12,4.132023686579348e-08
8,6.058718433496941e-08,4.000967870717302e-08,4.000968038152835e-08,1.662711239814547e-08,1.388181545841799e-07,7.791567060767532e-08,4.000967898062636e-08,7.791568761300833e-08,1.0491297247397011e-09,1.3881810499440027e-07,4.0009680381314926e-08,1.0491295546254996e-09,1.662711197029924e-08,1.0491334029343539e-09,6.058718308818121e-08,1.0491295694093563e-09,1.0491297247633432e-09,7.791568761299372e-08,4.000967898061558e-08,1.388181049944001e-07,6.058718307976275e-08,1.6627112396926826e-08,1.662711239587175e-08,1.388181049944176e-07,1.6627112395866638e-08,7.79156876130019e-08,6.058720462069501e-08,1.3881810499440186e-07,7.791568761301324e-08,6.058720462086951e-08,2.1693674893577825e-30,1.9852334701272664e-23,1.9721522630525295e-30,2.3665827156630354e-30,6.617444900424222e-24,0.0,2.0679515313825692e-25,5.048709793414476e-29,0.0,4.0389678347315804e-28,0.0,1.8932661725304283e-29,3.1554436208840472e-30,2.524354896707238e-29,5.048709793414476e-29,7.775410318615586e-30,0.0,2.0679515313825692e-25,6.310887241768095e-30,0.0,1.8932661725304283e-29,6.310887241768095e-30,1.9852334701272664e-23,2.0679515313825692e-25,1.3234889800848443e-23,3.1554436208840472e-30,3.155443620884047e-29,1.3234889800848443e-23,7.662246573610407e-31,3.2311742677852644e-27,3.4572525885035754e-08,9.342154821932292e-09,1.192547728723429e-14,8.492328041228794e-12,4.421394657002991e-13,6.802048428466944e-14,7.487767431475218e-16,0.0,8.272556507190978e-14,9.751008761550853e-15,3.72495050841501e-14,1.4247299041590308e-08,0.0,8.862085927678672e-11,2.157165267991563e-15,1.053221475244677e-08,7.840666535456143e-14,8.205710597802651e-14,0.0,0.0,6.617444900424222e-24,0.0,0.0,6.310887241768095e-30,0.0,1.1225751997941876e-07,0.0,0.0,2.6469779601696886e-23,2.6469779601696886e-23,2.6469779601696886e-23,1.5777218104420236e-30,9.342160472329593e-09,2.8685502518780157e-07,0.0,0.0,2.6469779601696886e-23,1.3234889800848443e-23,1.3234889800848443e-23,4.1359030627651384e-25,1.0095535809166696e-14,8.491266120504801e-12,1.8595304608623746e-07,6.617444900424222e-24,0.0,0.0,0.0,0.0,3.1554436208840472e-30,3.9831513434903007e-13,1.7506645165837985e-13,5.936518214239579e-14,3.043872156234814e-08,5.293955920339377e-23,1.0587911840678754e-22,1.0587911840678754e-22,1.0587911840678754e-22,5.293955920339377e-23,9.604194547488434e-14,9.749230867301822e-15,3.61659129106266e-14,1.4247564737269835e-08,7.073804419698051e-07,6.617444900424222e-24,0.0,0.0,6.617444900424222e-24,6.617444900424222e-24,8.863100396664625e-11,4.043882566739107e-15,1.0532212694648105e-08,7.570914861811901e-14,7.046767122984261e-14,5.730360326896335e-08
9,4.691569196883916e-09,3.955722010711866e-09,3.955721951482537e-09,1.6335765239554349e-09,1.3639712409151048e-07,3.1366544561746585e-08,3.955721998683605e-09,3.1366559415019516e-08,1.9476601306323282e-10,1.3639711298867667e-07,3.955721951484284e-09,1.9476619757824548e-10,1.633576547531136e-09,1.94766351824344e-10,4.691569247112641e-09,1.947661977080261e-10,1.9476601305878748e-10,3.136655941501761e-08,3.955721998682552e-09,1.3639711298867606e-07,4.691569247211843e-09,1.6335765239654373e-09,1.6335765221475659e-09,1.3639711298867685e-07,1.6335765221475694e-09,3.1366559415018993e-08,4.691570822146092e-09,1.3639711298867616e-07,3.1366559415019576e-08,4.6915708221556e-09,1.5777218104420236e-30,2.714186384939622e-24,1.232595164407831e-31,1.5777218104420236e-30,4.1359030627651384e-25,2.0679515313825692e-25,0.0,3.1554436208840472e-30,5.048709793414476e-29,7.573064690121713e-29,0.0,1.7256332301709633e-30,4.930380657631324e-32,7.888609052210118e-31,0.0,1.6158520979952856e-30,2.5849394142282115e-26,1.0339757656912846e-25,6.409494854920721e-31,0.0,1.1832913578315177e-30,6.162975822039155e-31,6.617444900424222e-24,0.0,0.0,1.232595164407831e-32,5.423418723394456e-31,1.3234889800848443e-23,3.392046220523617e-30,2.0194839173657902e-28,1.3955565533582667e-07,3.788619738115893e-09,6.442362539716852e-17,7.053783633143755e-13,3.654020172908935e-14,5.128214037370647e-15,2.4860739486515615e-16,0.0,5.695565085407994e-15,1.0347825017203662e-15,1.698120644816008e-15,7.454150477571057e-09,3.308722450212111e-24,7.36446140720224e-12,9.418749491021672e-17,4.27123906540357e-09,7.47984474791537e-15,6.589275395065967e-14,0.0,1.6543612251060553e-24,0.0,0.0,0.0,2.465190328815662e-32,0.0,1.2675002857297443e-08,3.308722450212111e-24,4.963083675318166e-24,3.308722450212111e-24,4.963083675318166e-24,4.963083675318166e-24,0.0,3.788619690787041e-09,2.8361110680107867e-08,1.6543612251060553e-24,3.308722450212111e-24,0.0,0.0,0.0,0.0,4.951915156428913e-17,7.053888465634491e-13,1.837632394405065e-08,6.617444900424222e-24,6.617444900424222e-24,3.308722450212111e-24,0.0,0.0,0.0,3.2607313531239044e-14,1.6240668840990763e-14,5.841462323094077e-15,3.513691524600361e-08,0.0,3.308722450212111e-24,0.0,0.0,0.0,5.843044257342247e-15,1.0345505488255957e-15,1.49314330040167e-15,7.45416755324418e-09,3.707097778478844e-08,0.0,0.0,0.0,1.6543612251060553e-24,1.6543612251060553e-24,7.364369971096704e-12,2.073490725188183e-17,4.271239110334506e-09,7.113676424275492e-15,6.509539729949263e-14,7.935324823578661e-09
