,Y4Z0,Y0Z4,Y5Z4,Y4Z5,Y2Z5,Y5Z2,Y3Z1,Y1Z3,Y2Z0,Y0Z2,Y2Z3,Y3Z2,Y4Z1,Y1Z4,Y3Z0,Y0Z3,Y2Z4,Y4Z2,Y5Z1,Y1Z5,Y5Z0,Y0Z5,Y2Z1,Y1Z2,Y3Z5,Y5Z3,Y4Z3,Y3Z4,Y1Z0,Y0Z1,standard_y,Y2,X5Y3,X3Y4,X4Y2,X3Y2,Y3,X4Y3,X2Y3,X0Y4,X0Y3,X0Y2,X1Y0,X5Y2,X5Y0,X2Y5,X1Y4,X0Y5,X3Y1,X2Y1,Y1,X4Y1,X3Y0,X0Y1,standard_x,Y5,Y4Y5,Y4,Y3Y5,Y3Y4,Y2Y5,Y2Y4,Y2Y3,Y1Y5,Y1Y4,Y1Y3,Y1Y2,Y0Y5,Y0Y4,Y0Y3,Y0Y2,Y0Y1,Y0,X5Z4,X5Z3,X5Z2,X5Z1,X5Z0,X5Y4,X5Y1,X5,X4Z5,X4Z3,X4Z2,X4Z1,X4Z0,X4Y5,X4Y0,X4X5,X4,X3Z5,X3Z4,X3Z2,X3Z1,X3Z0,X3Y5,X3X5,X3X4,X3,X2Z5,X2Z4,X2Z3,X2Z1,X2Z0,X2Y4,X2Y0,X2X5,X2X4,X2X3,X2,X1Z5,X1Z4,X1Z3,X1Z2,X1Z0,X1Y5,X1Y3,X1Y2,X1X5,X1X4,X1X3,X1X2,X1,X0Z5,X0Z4,X0Z3,X0Z2,X0Z1,X0X5,X0X4,X0X3,X0X2,X0X1,X0
0,0.9403523895661181,0.9403523895661179,0.9014630862746988,0.9014630862746987,0.7775165878901124,0.7775165878901122,0.7340593641446969,0.7340593641446967,0.7025855239868556,0.7025855239868555,0.6842331280769556,0.6842331280769554,0.658450018240076,0.6584500182400758,0.6520420203142756,0.6520420203142754,0.396673645033014,0.39667364503301394,0.3029879738883551,0.3029879738883551,0.27111522656032316,0.27111522656032316,0.2557755134330392,0.25577551343303917,0.22326611631224966,0.22326611631224957,0.11839956986543855,0.11839956986543854,0.10682853770165575,0.10682853770165557,1.8041124150158794e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,8.326672684688674e-17,8.326672684688674e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,3.122502256758253e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.0816681711721685e-17,1.734723475976807e-17,1.3877787807814457e-17,1.3877787807814457e-17,6.938893903907228e-18,3.469446951953614e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0011423980027985537,0.0011423980027985537,0.630348059782398,0.001095152881817,0.7775165878901122,0.7775165878901121,0.7340593641446966,0.7340593641446966,0.3059121716770231,0.0008535441695087269,0.6842331280769556,0.6842331280769556,0.0007999256386504288,0.5516215593719646,0.5336425378211622,0.0007921408080767017,0.305911360484635,0.0004819035766555842,0.3029879738883551,0.3029879738883551,0.6303471944845425,0.00032936747626461304,0.25577551343303906,0.2557755134330392,0.22326611631224957,0.22326611631224957,0.00014383909016160842,0.533641969277937,0.5516209946387725,0.00012978188758426117,1.1100874993535959e-16,8.326672684688674e-17,0.0,1.0842021724855044e-19,5.421010862427522e-20,5.551115123125783e-17,5.551115123125783e-17,1.0842021724855044e-19,1.1102230246251565e-16,5.551115123125783e-17,0.0,5.421010862427522e-20,3.8963515573697816e-20,0.0,2.710505431213761e-20,0.0,0.0,2.710505431213761e-20,5.551115123125783e-17,0.0,5.551115123125783e-17,0.0,0.0,1.1858461261560205e-20,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3552527156068805e-20,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6263032587282567e-19,2.710505431213761e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.000916323636773719,0.0009163236367737187,0.0057633782013519486,0.0004919067523308663,0.007108965581022917,0.007108965581022917,0.7340593641446967,0.7340593641446966,0.0027970057372578867,0.0004204560128101744,0.006256059140930104,0.460976344208772,0.0006416246952122462,0.5516215312577963,0.5336425066618345,0.0006353804403680414,0.002797000965444333,0.0004918538772221556,0.0027702702571029973,0.047223151780591846,0.005763373111264692,0.00042041635247872,0.002338598751183073,0.04719979566602445,0.4609384110638856,0.0020413598384820078,0.00011537411469927931,0.5336421408764572,0.5516211679236915,0.00010409875623665509,5.4955497617859006e-17,0.0,4.336808689942018e-19,0.0,6.352747104407253e-22,0.0,0.0,0.0,4.336808689942018e-19,1.1102230246251565e-16,0.0,4.235164736271502e-22,1.672243835973686e-20,5.551115123125783e-17,2.117582368135751e-22,0.0,8.131516293641283e-20,0.0,5.551115123125783e-17,2.168404344971009e-19,5.551115123125783e-17,3.3881317890172014e-21,1.3552527156068805e-20,3.773132665372351e-21,0.0,4.336808689942018e-19,0.0,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3552527156068805e-20,0.0,0.0,0.0,0.0,0.0,8.470329472543003e-22,6.505213034913027e-19,0.0,0.0,0.0,0.0,0.0,0.0,2.117582368135751e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.168404344971009e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.235164736271502e-22,1.0587911840678754e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.505213034913027e-19,0.0,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.00020026207198604867,0.00020026207198604865,0.00010602183800139617,0.00010750244447194502,0.000130774992966614,0.000130774992966614,2.177700085186505e-05,2.1777000851865052e-05,5.145308231110956e-05,9.188803845218874e-05,7.206475389588561e-05,1.367529598692837e-05,0.00011501180087268674,1.63647003105055e-05,1.583132471857562e-05,0.00011611134604818278,5.145307811833711e-05,0.00010750244056147822,1.3408878394402226e-05,1.4006304129632452e-06,0.0001060218335289713,9.188803551904282e-05,7.2064753826311e-05,1.4006301784890808e-06,1.367529560611407e-05,1.340887835545161e-05,0.00011501180079988384,1.5831324200261843e-05,1.6364699795665142e-05,0.0001161113459770648,4.658681209898652e-20,1.3552527156068805e-20,4.1359030627651384e-25,4.1359030627651384e-25,1.6543612251060553e-24,0.0,3.3881317890172014e-21,8.271806125530277e-25,4.1359030627651384e-25,1.1102230246251565e-16,4.1359030627651384e-25,1.6543612251060553e-24,1.8713921805198773e-25,5.551115123125783e-17,0.0,1.1102230246251565e-16,4.1359030627651384e-25,8.271806125530277e-25,5.551115123125783e-17,1.0339757656912846e-25,8.470329472543003e-22,2.5849394142282115e-26,1.0339757656912846e-25,2.2140621469096786e-25,0.0,3.3881317890172014e-21,0.0,4.0657581468206416e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.776263578034403e-21,0.0,0.0,0.0,0.0,0.0,0.0,2.0679515313825692e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.101927297073854e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0679515313825692e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,7.644478891873223e-09,7.651759291909835e-09,8.139592787289726e-09,4.077577231880048e-09,1.0080194459921017e-08,1.0060961869204518e-08,1.711166782291792e-07,1.7160914389472291e-07,3.9456704902572205e-09,3.4862323481120394e-09,5.531280424592209e-09,1.0710309109775328e-07,4.364032372771066e-09,1.2865436357539512e-07,1.2407917699865286e-07,4.410210598204229e-09,3.9456704902572205e-09,4.077577231880048e-09,1.0253900630245625e-09,1.0977919298421599e-08,8.139592787289726e-09,3.486232348112038e-09,5.531280424591873e-09,1.0977919298421594e-08,1.0710309109775327e-07,1.0253900630243743e-09,4.364032372770892e-09,1.2407917699865286e-07,1.2865436357539512e-07,4.410210598204059e-09,9.098986738083304e-24,4.1359030627651384e-25,1.9721522630525295e-31,1.9721522630525295e-31,6.162975822039155e-33,1.9721522630525295e-31,1.3234889800848443e-23,0.0,0.0,0.0,0.0,3.0814879110195774e-33,1.7998041025214077e-32,5.551115123125783e-17,6.162975822039155e-33,0.0,1.9721522630525295e-31,0.0,1.1102230246251565e-16,1.4791141972893971e-31,6.617444900424222e-24,2.465190328815662e-32,0.0,3.6310926457352395e-32,3.940704280650448e-08,4.1359030627651384e-25,1.2845401647971225e-17,1.2407709188295415e-24,2.5295939752257945e-16,3.2878042991524366e-16,0.11311769043329567,2.3762677975985046e-17,3.185611510561472e-16,4.303725423878706e-16,8.087572988324942e-17,0.14305862226533061,3.451472102249227e-16,2.842816895742756e-17,0.20404914654013684,1.4850516687271107e-16,1.7280518258253145e-17,4.108014444308573e-16,4.1359030627651384e-25,5.169878828456423e-26,1.0339757656912846e-25,0.0,0.0,5.169878828456423e-26,6.162975822039155e-33,4.930380657631324e-32,1.3122084947748145e-09,2.5849394142282115e-26,1.0339757656912846e-25,2.5849394142282115e-26,0.0,5.169878828456423e-26,2.311115933264683e-33,0.0,2.1471533462584398e-17,1.1720568960522547e-09,0.0,0.0,1.6543612251060553e-24,0.0,0.0,4.930380657631324e-32,7.276514208809441e-16,5.263919256654498e-16,2.4306344932962696e-08,5.169878828456423e-26,1.0339757656912846e-25,0.0,2.0679515313825692e-25,1.0339757656912846e-25,1.232595164407831e-32,0.0,0.11311769043329567,3.459573649142643e-17,4.989440350589771e-16,1.148032908567211e-09,2.0679515313825692e-25,1.6543612251060553e-24,8.271806125530277e-25,2.0679515313825692e-25,1.6543612251060553e-24,9.860761315262648e-32,0.0,4.930380657631324e-32,5.9592091211458e-16,3.2849992127652666e-16,0.14305862226533111,6.404728949646163e-16,1.9853800643800768e-08,5.169878828456423e-26,1.0339757656912846e-25,0.0,5.169878828456423e-26,0.0,3.269998766538535e-17,0.20404914654013684,3.552250843232347e-16,2.3349253447834742e-17,4.718807125328889e-16,1.120804470864701e-09
5,1.7070561629801494e-05,1.6429495186399052e-05,1.6067024784664738e-07,9.244812418620552e-06,1.89361032330029e-07,1.976619191115496e-07,7.72130018246947e-07,8.416005448432939e-07,7.92132565495763e-08,7.538766734232248e-06,1.4279930019395622e-08,4.699994202598272e-08,1.0134760897760582e-05,7.113085916168985e-07,4.813536227946116e-07,1.041116042458031e-05,7.921325643822787e-08,9.244812418619716e-06,1.0425150045219193e-07,3.1343702699907975e-07,1.606702477289675e-07,7.538766734231623e-06,1.4279930019328425e-08,3.1343702699908716e-07,4.69999420260037e-08,1.0425150045223381e-07,1.0134760897750679e-05,4.813536224556583e-07,7.113085912423664e-07,1.0411160424570498e-05,1.6047303883528737e-21,9.926167350636332e-24,6.310887241768095e-30,3.2311742677852644e-27,6.058451752097371e-28,3.1554436208840472e-30,0.0,1.6155871338926322e-27,2.524354896707238e-29,0.0,1.6155871338926322e-27,1.2116903504194741e-27,2.9625788540322045e-28,0.0,4.0389678347315804e-28,2.7755575615628914e-17,4.0389678347315804e-28,0.0,1.3877787807814457e-17,6.310887241768095e-30,5.293955920339377e-23,4.0389678347315804e-28,0.0,2.692933807330979e-28,5.0908834408243896e-05,2.6469779601696886e-23,1.7910397602964816e-12,8.470329472543003e-22,1.8283817874403934e-13,1.8540700334901246e-11,0.1352028496060806,4.652805381348979e-12,1.1444702156530828e-13,8.409431386414777e-14,3.799173320499038e-12,0.16728332488521652,1.7087355413559548e-13,6.504492639252619e-12,0.00148745390492753,3.32488931308887e-12,2.13182462313379e-12,2.0913525427103828e-11,8.470329472543003e-22,0.0,0.0,0.0,6.617444900424222e-24,6.617444900424222e-24,4.0389678347315804e-28,0.0,9.594342062818228e-08,8.470329472543003e-22,1.6940658945086007e-21,4.235164736271502e-22,1.6940658945086007e-21,1.6940658945086007e-21,4.0389678347315804e-28,0.0,3.1713849491036955e-12,2.6405524205005692e-05,2.6469779601696886e-23,0.0,0.0,2.6469779601696886e-23,3.970466940254533e-23,1.262177448353619e-29,2.2365716592577826e-13,2.619917438039034e-11,4.3099748824632054e-07,6.617444900424222e-24,1.6543612251060553e-23,1.3234889800848443e-23,0.0,3.308722450212111e-24,4.0389678347315804e-28,4.0389678347315804e-28,0.13520284960607587,7.194944225515468e-12,2.1413524929779502e-13,1.2800285650981912e-07,6.617444900424222e-24,1.3234889800848443e-23,0.0,6.617444900424222e-24,1.3234889800848443e-23,6.310887241768095e-30,0.0,9.466330862652142e-30,1.8718767056076925e-13,1.2927974987045059e-11,0.16728332488514303,2.2538330771447704e-13,3.97919903689115e-07,8.470329472543003e-22,3.3881317890172014e-21,1.6940658945086007e-21,4.235164736271502e-22,1.6940658945086007e-21,7.385995627519942e-12,0.0014874539047411565,8.197517731330516e-12,2.186287498153233e-12,2.6369756531570734e-11,2.5108281318035636e-05
6,0.00020757023529489259,0.0002299261964498118,2.0912563306639387e-07,3.1160848456377726e-05,2.653892805594046e-07,2.478393354709361e-07,1.4385227091345556e-07,1.4646771216161217e-07,4.988622995876847e-08,3.239658879869624e-05,1.7383475295720573e-08,1.1425866804110077e-08,0.0001748466207395541,1.349074794828525e-07,1.0830889905400785e-07,0.00019881854691493982,4.988621470398152e-08,3.116084845639067e-05,2.0711348363325172e-07,3.361772296607419e-08,2.0912562036847496e-07,3.23965887986975e-05,1.7383475295734956e-08,3.3617722966076454e-08,1.1425866804101497e-08,2.0711348363325521e-07,0.00017484662073954233,1.0830888990905215e-07,1.349074702767232e-07,0.0001988185469149263,3.3087224502121107e-23,2.6469779601696886e-23,3.1554436208840472e-30,8.077935669463161e-28,0.0,0.0,1.3234889800848443e-23,3.2311742677852644e-27,0.0,6.938893903907228e-18,6.462348535570529e-27,0.0,1.449123214834608e-27,1.3877787807814457e-17,0.0,1.3877787807814457e-17,1.2116903504194741e-27,0.0,0.0,3.1554436208840472e-30,6.617444900424222e-24,3.534096855390133e-28,1.6155871338926322e-27,3.025348629243515e-28,0.0005439504417638353,0.0,7.739711093234709e-11,1.3552527156068805e-20,6.829621358684428e-14,1.1624803747054297e-10,0.35523447242831174,9.552788215851842e-11,4.2325461198297926e-14,6.52033365694904e-14,2.786789218773715e-11,0.00012740788663089707,1.3500924907421308e-14,1.441242726222324e-10,0.11998095540817133,3.3790258182756135e-11,1.0786329909185523e-10,1.374543425046817e-10,1.3552527156068805e-20,6.617444900424222e-24,1.3234889800848443e-23,1.3234889800848443e-23,0.0,0.0,1.2924697071141057e-26,3.944304526105059e-31,1.0429639869890397e-07,0.0,2.710505431213761e-20,2.710505431213761e-20,0.0,0.0,0.0,0.0,5.346184258631821e-11,0.00028363213083695485,6.617444900424222e-24,1.3234889800848443e-23,4.1359030627651384e-24,2.6469779601696886e-23,2.6469779601696886e-23,0.0,6.000947752864416e-14,1.306707506730538e-10,2.2566074229681007e-07,1.3234889800848443e-23,0.0,6.617444900424222e-24,1.3234889800848443e-23,1.6543612251060553e-23,0.0,6.462348535570529e-27,0.35523447242832906,1.3146220851166768e-10,7.635801410947075e-14,6.109286792900169e-08,6.617444900424222e-24,1.3234889800848443e-23,2.6469779601696886e-23,1.3234889800848443e-23,0.0,1.5777218104420236e-30,6.938893903907228e-18,2.3665827156630354e-30,7.560082604359386e-14,1.166731046653665e-11,0.00012740788663040512,7.050059558316764e-14,2.5386601858900807e-07,0.0,1.3552527156068805e-20,0.0,2.710505431213761e-20,0.0,1.4628387211836866e-10,0.11998095504577469,1.2308911913018581e-11,7.490493619076093e-11,1.4279707619261147e-10,0.00025979558063522474
7,0.00015308412876138046,0.0002012438321191343,1.0333762346892374e-07,0.00015408746967718768,1.2543120903152405e-07,1.0315148284570522e-07,3.3754396313571847e-07,7.363155617926294e-07,1.2572772158690753e-07,0.00020193024362486487,1.256616824690537e-07,3.387724206160126e-07,0.0001503998593362775,7.384271622534027e-07,3.418964141465335e-07,0.00019818645783761744,1.2572774711567046e-07,0.00015408746967720128,1.0318238614447821e-07,7.383627503297961e-07,1.0333765286131516e-07,0.00020193024362487018,1.256616824693394e-07,7.383627503297842e-07,3.387724206160201e-07,1.0318238614440509e-07,0.00015039985933583085,3.4189628080938764e-07,7.384270518396003e-07,0.0001981864578369838,1.36054667152722e-20,2.6469779601696886e-23,6.310887241768095e-30,5.169878828456423e-26,1.2924697071141057e-26,0.0,2.6469779601696886e-23,0.0,2.524354896707238e-29,3.469446951953614e-18,0.0,3.2311742677852644e-27,2.8014988622031385e-26,0.0,3.2311742677852644e-27,0.0,0.0,6.462348535570529e-27,0.0,1.8932661725304283e-29,5.293955920339377e-23,3.2311742677852644e-27,2.5849394142282115e-26,2.5632420600561235e-26,0.0006893101330299836,0.0,1.5864828100855805e-11,0.0,1.3590395088724725e-13,2.6318894232724963e-10,0.0004341482393516408,1.0687849299310242e-10,2.560268576852664e-13,1.2359719623058677e-13,1.8084962171183489e-10,0.005191196078125812,1.1200767681719605e-13,9.444116923314223e-11,0.02702601269628893,6.130280402541589e-11,1.5078978027441493e-11,6.731977075805488e-11,1.3552527156068805e-20,0.0,0.0,0.0,0.0,0.0,1.6155871338926322e-27,4.733165431326071e-30,3.321298649088754e-08,0.0,0.0,0.0,0.0,0.0,0.0,3.469446951953614e-18,2.044503260770877e-11,0.00032978231381292886,1.0587911840678754e-22,2.117582368135751e-22,2.117582368135751e-22,1.0587911840678754e-22,1.0587911840678754e-22,6.310887241768095e-30,6.925851654821485e-14,2.828694140837148e-11,1.2217765487099821e-06,1.6543612251060553e-24,0.0,0.0,1.6543612251060553e-24,1.6543612251060553e-24,3.2311742677852644e-27,0.0,0.0004341482393530087,6.758727505914766e-11,3.0408502100122164e-13,2.3622136671366865e-08,2.6469779601696886e-22,1.5881867761018131e-22,0.0,5.293955920339377e-23,1.5881867761018131e-22,3.1554436208840472e-30,4.336808689942018e-19,6.310887241768095e-30,1.1331398904671512e-13,3.254482428335875e-10,0.005191196078253973,2.925631361049384e-13,1.8279329278853722e-06,0.0,5.421010862427522e-20,0.0,2.710505431213761e-20,0.0,9.123849907093346e-11,0.027026013001708038,3.6576783551633233e-10,2.649049044366627e-11,1.1458847210936316e-10,0.0003564212746172971
8,5.7437522600880863e-05,7.183980905290047e-05,1.596848384596513e-07,5.7437177306367124e-05,1.8793898526736484e-07,1.5968486748993456e-07,2.9863300835361677e-06,6.60244748488364e-06,1.8793868938770438e-07,7.183933064671232e-05,1.8793631270820395e-07,2.9891700544036016e-06,5.744097453567909e-05,6.6033923243199945e-06,2.989218921479994e-06,7.184350359864923e-05,1.8793869280367502e-07,5.7437177306376584e-05,1.5970205931111087e-07,6.603360474762605e-06,1.5968484239680045e-07,7.183933064671618e-05,1.8793631275043317e-07,6.60336047476236e-06,2.989170054403743e-06,1.597020593024006e-07,5.744097451971249e-05,2.989218808553062e-06,6.603392231951866e-06,7.184350357772659e-05,4.221929846470653e-21,1.3234889800848443e-23,0.0,4.1359030627651384e-25,0.0,0.0,4.235164736271502e-22,0.0,3.0292258760486853e-28,0.0,0.0,1.6155871338926322e-27,5.570290975126536e-26,5.293955920339377e-23,0.0,0.0,2.5849394142282115e-26,3.2311742677852644e-27,6.776263578034403e-21,5.048709793414476e-29,4.235164736271502e-22,1.9387045606711586e-26,5.169878828456423e-26,6.438193072055989e-26,0.0002248726238763202,0.0,6.826348731261108e-12,3.3881317890172014e-21,2.1749197314902397e-12,1.206601003359232e-09,5.439408223166777e-06,4.4022869143358144e-11,3.962749523681503e-12,1.9903085174433785e-12,5.165330226167494e-10,0.00011952656591770634,1.7666733282697542e-12,3.8979717562256294e-11,8.375448247736059e-06,1.3021060920621222e-10,5.599018071387735e-12,6.48601520391142e-10,6.776263578034403e-21,3.308722450212111e-24,6.617444900424222e-24,0.0,0.0,0.0,8.077935669463161e-28,1.0097419586828951e-28,4.4192876313738586e-08,0.0,6.776263578034403e-21,6.776263578034403e-21,1.3552527156068805e-20,1.3552527156068805e-20,0.0,0.0,8.523222429540144e-12,9.402432748966963e-05,0.0,0.0,1.6940658945086007e-21,0.0,0.0,2.0194839173657902e-28,1.1808314439757033e-12,2.9603697987479425e-10,1.1950616083269841e-05,0.0,3.308722450212111e-24,3.308722450212111e-24,0.0,0.0,3.2311742677852644e-27,0.0,5.439408226018338e-06,2.7419044791108343e-11,4.6365713797316786e-12,2.8953005175889865e-08,2.541098841762901e-21,0.0,1.6940658945086007e-21,1.6940658945086007e-21,8.470329472543003e-22,2.524354896707238e-29,6.776263578034403e-21,1.0097419586828951e-28,1.8161824366498579e-12,1.025971856423327e-09,0.00011952657733160159,4.345447881253545e-12,1.803951094515686e-05,0.0,6.776263578034403e-21,0.0,6.776263578034403e-21,1.3552527156068805e-20,3.7791700064526426e-11,8.37542528869821e-06,1.1212900695032367e-09,1.166717487792827e-11,8.340066436867454e-11,0.0001009313152397135
9,1.0963743967598492e-07,1.7115901369119347e-07,7.385096968063559e-07,1.0963817160338673e-07,8.244503615736255e-07,7.385088798017706e-07,1.4529832890879614e-07,3.235704803198293e-07,8.244520309602945e-07,1.711597207776386e-07,8.244519898767122e-07,1.4529806147874352e-07,1.0963712887918152e-07,3.2357051892282255e-07,1.4529846012534016e-07,1.7115870429228475e-07,8.244520309604244e-07,1.0963817160451762e-07,7.38509759774319e-07,3.2357058730120025e-07,7.385096968065729e-07,1.711597207780293e-07,8.244519898768135e-07,3.235705873010719e-07,1.4529806147898884e-07,7.385097597742189e-07,1.0963712887912158e-07,1.4529846012530257e-07,3.2357051892280127e-07,1.7115870429222347e-07,6.617444900424221e-23,5.293955920339377e-23,5.048709793414476e-29,3.7865323450608567e-29,0.0,5.048709793414476e-29,1.3234889800848443e-23,3.7865323450608567e-29,1.0097419586828951e-28,0.0,3.7865323450608567e-29,3.1554436208840472e-30,1.754128012571054e-29,1.0587911840678754e-22,5.048709793414476e-29,1.0587911840678754e-22,0.0,1.0097419586828951e-28,3.970466940254533e-23,7.573064690121713e-29,2.6469779601696886e-23,2.524354896707238e-29,3.7865323450608567e-29,9.264055650384113e-30,4.4211174902866494e-07,0.0,9.116397805836691e-14,0.0,2.1657663279239904e-13,4.511421532639977e-14,5.206883199332457e-07,9.8200463814865e-13,2.6096119955228356e-13,2.51389569440569e-14,1.5760143163004655e-13,6.419198897634884e-07,1.139171113369597e-13,7.319078810429688e-13,4.419667981992612e-07,1.0938777900670941e-13,4.668780341724707e-14,8.433941356919029e-14,2.6469779601696886e-23,0.0,1.0587911840678754e-22,0.0,0.0,0.0,1.262177448353619e-29,1.1044052673094165e-29,5.508878136244817e-07,2.6469779601696886e-23,2.6469779601696886e-23,1.3234889800848443e-23,3.970466940254533e-23,3.970466940254533e-23,2.524354896707238e-29,4.235164736271502e-22,2.0489840124559045e-14,1.7693366842526899e-07,5.293955920339377e-23,2.6469779601696886e-23,7.940933880509066e-23,1.0587911840678754e-22,1.0587911840678754e-22,5.048709793414476e-29,7.341192414508547e-14,8.67139964138005e-15,2.897457646676926e-07,5.293955920339377e-23,2.6469779601696886e-23,0.0,5.293955920339377e-23,5.293955920339377e-23,0.0,1.262177448353619e-29,5.206881420898039e-07,1.1616776031543335e-12,3.4301016091591193e-13,3.0389257141924887e-07,7.940933880509066e-23,1.0587911840678754e-22,5.293955920339377e-23,6.617444900424221e-23,7.940933880509066e-23,9.466330862652142e-30,5.293955920339377e-23,7.573064690121713e-29,2.2114458867466434e-15,1.5567637018512903e-13,6.419199041775167e-07,4.421041315611335e-13,4.331491510687054e-07,3.970466940254533e-23,2.6469779601696886e-23,5.293955920339377e-23,5.293955920339377e-23,1.3234889800848443e-23,8.059811419566135e-13,4.419667980013311e-07,1.566050117794642e-13,2.0474455564427104e-13,9.390543320191035e-14,1.3329261129606337e-07
