,Y5Z2,Y2Z5,Y5Z4,Y4Z5,Y5Z3,Y3Z5,Y5Z0,Y0Z5,Y4Z3,Y3Z4,Y3Z0,Y0Z3,Y2Z0,Y0Z2,Y4Z1,Y1Z4,Y2Z1,Y1Z2,Y1Z0,Y0Z1,Y4Z0,Y0Z4,Y4Z2,Y2Z4,Y3Z2,Y2Z3,Y3Z1,Y1Z3,Y5Z1,Y1Z5,X0Y2,Y0,X4Y2,X0Y4,standard_y,X5Y0,X4Y0,X3Y4,X2Y0,X1Y3,X1Y2,X5Y1,X4Y1,Y4,Y3,Y1,X5Y3,X5Y2,X4Y3,X3Y5,X3Y0,X2Y4,X2Y1,X0Y3,Y5,X1Y4,X0Y5,standard_x,Y4Y5,Y3Y5,Y3Y4,Y2Y5,Y2Y4,Y2Y3,Y2,Y1Y5,Y1Y4,Y1Y3,Y1Y2,Y0Y5,Y0Y4,Y0Y3,Y0Y2,Y0Y1,X5Z4,X5Z3,X5Z2,X5Z1,X5Z0,X5Y4,X5,X4Z5,X4Z3,X4Z2,X4Z1,X4Z0,X4Y5,X4X5,X4,X3Z5,X3Z4,X3Z2,X3Z1,X3Z0,X3Y2,X3Y1,X3X5,X3X4,X3,X2Z5,X2Z4,X2Z3,X2Z1,X2Z0,X2Y5,X2Y3,X2X5,X2X4,X2X3,X2,X1Z5,X1Z4,X1Z3,X1Z2,X1Z0,X1Y5,X1Y0,X1X5,X1X4,X1X3,X1X2,X1,X0Z5,X0Z4,X0Z3,X0Z2,X0Z1,X0Y1,X0X5,X0X4,X0X3,X0X2,X0X1,X0
0,0.9655730932373157,0.9655730932373155,0.9174037785508573,0.9174037785508573,0.5466877744282466,0.5466877744282466,0.512444364924409,0.5124443649244088,0.4815527776171085,0.4815527776171084,0.4536708635895742,0.4536708635895742,0.4301862459900981,0.430186245990098,0.4185326073961467,0.4185326073961466,0.3924154014554718,0.3924154014554718,0.35184625582788254,0.35184625582788254,0.3434697408782532,0.3434697408782532,0.26380664067454207,0.26380664067454207,0.10245584696998081,0.10245584696998078,0.04090872254284264,0.04090872254284261,0.023659862260269657,0.023659862260269636,1.3877787807814457e-16,1.1102230246251565e-16,8.326672684688674e-17,8.326672684688674e-17,6.938893903907228e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,4.163336342344337e-17,4.163336342344337e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,1.3877787807814457e-17,1.3877787807814457e-17,5.204170427930421e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.001818951496610024,0.001818951496610024,0.0017282098969804683,0.6535976059648894,0.0010298532057689208,0.44423210925206436,0.000965345297043748,0.082258882240594,0.4815527776171086,0.4815527776171086,0.4536708635895742,0.4536708635895743,0.0008103870348553916,0.08225720967231773,0.4185326073961467,0.4185326073961467,0.0007392341261054818,0.3687555811763712,0.35184625582788265,0.35184625582788276,0.3434697408782532,0.3434697408782533,0.6535955100695812,0.0004969602894192131,0.4442309574360557,0.00019300684483415962,0.0409087225428426,0.04090872254284264,4.457056868021825e-05,0.36875484290808414,0.0,2.7755575615628914e-17,5.421010862427522e-20,5.551115123125783e-17,4.166046847775551e-17,0.0,0.0,2.7755575615628914e-17,5.421010862427522e-20,4.163336342344337e-17,0.0,2.710505431213761e-20,2.7755575615628914e-17,2.7755575615628914e-17,4.163336342344337e-17,2.7755575615628914e-17,2.710505431213761e-20,0.0,4.163336342344337e-17,2.710505431213761e-20,0.0,0.0,2.710505431213761e-20,3.469446951953614e-18,2.710505431213761e-20,0.0,6.776263578034403e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0,5.421010862427522e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6263032587282567e-19,4.163336342344337e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.326672684688674e-17,8.131516293641283e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0842021724855044e-19,1.0803680249101986e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2906968936252821e-17,0.0,0.0,0.0,0.0,0.0,0.0
2,8.981144023149231e-09,2.066759818258834e-05,8.53310383258741e-09,0.00020642355324809448,5.0849404071245196e-09,0.03732082609777708,4.766430089519768e-09,0.26121160462740667,0.00015208731748397604,0.03732087226972869,0.4536708635895743,0.4536708635895742,1.2669337892459018e-05,0.26121160488724815,0.00013218385293805977,0.7872881280301071,1.1556955531671656e-05,0.787288125546494,0.35184625582788254,0.35184625582788265,0.00010847698103950049,0.2612116258598661,0.0002064235530863084,2.066759637686306e-05,0.037320826170457115,3.017408753581206e-06,0.04090872254284264,0.04090872254284261,2.2006892281443633e-10,0.7872881255475597,1.6940658945086007e-21,8.326672684688674e-17,4.1359030627651384e-25,0.0,5.5496751671154504e-17,0.0,6.776263578034403e-21,0.0,1.6940658945086007e-21,2.7755575615628914e-17,1.2705494208814505e-21,2.0679515313825692e-25,6.776263578034403e-21,1.3552527156068805e-20,0.0,2.7755575615628914e-17,2.0679515313825692e-25,0.0,0.0,0.0,0.0,4.1359030627651384e-25,2.117582368135751e-21,6.938893903907228e-18,0.0,1.3552527156068805e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.470329472543003e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.470329472543003e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.470329472543003e-22,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3552527156068805e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0679515313825692e-25,6.63299433243513e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.378332025215496e-18,0.0,0.0,0.0,0.0,0.0,0.0
3,1.117112410448974e-09,1.3053232383172924e-05,1.0340103887148567e-09,2.395935519584628e-07,6.32486242348234e-10,0.0035875822142343583,5.928685914415067e-10,0.09063212030876261,1.7652607968314896e-07,0.003587578053052931,0.4536708635895742,0.4536708635895742,5.131994655565374e-06,0.09063212024109016,1.5342434689880217e-07,0.0029758884586197727,1.3053205971770274e-05,0.002975888457734309,0.0013299517067588478,0.09063649960630352,1.2590804095669484e-07,0.09063211996131831,2.395935519276507e-07,1.3053232336218974e-05,0.0035875821993977125,1.2222679455295e-06,0.003588136919967566,0.00015463181564675352,1.0340026107111485e-09,0.00297588845773497,8.470329472543003e-22,2.0816681711721685e-17,2.0194839173657902e-28,2.6469779601696886e-23,4.846044897831303e-17,2.1810426307550534e-26,0.0,1.3234889800848443e-23,0.0,5.421010862427522e-20,0.0,2.524354896707238e-28,1.4293680984916318e-21,0.0,2.7755575615628914e-17,1.0842021724855044e-19,5.169878828456423e-26,6.776263578034403e-21,6.617444900424222e-24,0.0,6.938893903907228e-18,0.0,2.481541837659083e-24,0.0,0.0,1.1117307432712692e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3881317890172014e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6543612251060553e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.776263578034403e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0097419586828951e-28,4.327435680027979e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.502299555866499e-20,0.0,0.0,0.0,0.0,0.0,0.0
4,3.0596118768903415e-09,2.4342287419376553e-05,2.8320068613571053e-09,1.7231419197562326e-07,1.085344250479589e-10,2.081169191489238e-05,1.0847796234473923e-10,0.000525738324000786,3.640570199278851e-08,2.0811639849534062e-05,0.0026315960615872526,0.0026315960615872526,7.291068125332163e-06,0.0005257383226356495,1.103418357767692e-07,0.0014572550834830178,2.434227544093797e-05,0.0014572550825473064,0.0005755406176908518,0.00052574441156996,3.6402042616704265e-08,0.0005257383196536195,1.723141918985591e-07,2.4342287230504584e-05,2.0811691615598696e-05,7.2908687653590615e-06,2.0812417211764204e-05,0.000575528386917909,2.832001753081858e-09,0.0014572550825484318,1.3234889800848443e-23,5.421010862427522e-20,2.0194839173657902e-28,0.0,1.8974840827961099e-19,1.0602290566170399e-27,0.0,5.169878828456423e-26,6.617444900424222e-24,4.235164736271502e-22,4.1359030627651384e-25,0.0,3.3881317890172014e-21,1.3234889800848443e-23,3.2526065174565133e-19,8.131516293641283e-20,0.0,0.0,5.169878828456423e-26,0.0,0.0,2.0194839173657902e-28,8.271806125530277e-25,0.0,2.0679515313825692e-25,6.776263578034403e-21,3.2311742677852644e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6543612251060553e-24,0.0,0.0,0.0,0.0,0.0,0.0,1.6543612251060553e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3234889800848443e-23,5.293955920339377e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6543612251060553e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.310887241768094e-29,2.626219992121967e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0360986838506886e-22,0.0,0.0,0.0,0.0,0.0,0.0
5,1.196850213018898e-11,2.7279226808976786e-06,1.1063161164312841e-11,7.776168747477509e-12,4.204688165313611e-13,4.6922131269862315e-09,4.2046881652023535e-13,1.1852694541261385e-07,1.6361182956972717e-12,4.692213112476822e-09,5.945343662456593e-07,5.94461190127809e-07,8.081168039098521e-07,1.1852694540870703e-07,4.966891391211305e-12,1.8677833103377658e-06,2.7279226808691446e-06,1.8677833103362564e-06,7.338043864168191e-07,1.1852694541367035e-07,1.6361182956888885e-12,1.1852694541139768e-07,7.77616874743338e-12,2.7279226808713477e-06,4.692213126125964e-09,8.081168039087229e-07,4.692213112767328e-09,7.338043864160218e-07,1.1063161164279773e-11,1.8677833103362746e-06,0.0,0.0,7.703719777548943e-34,0.0,2.3822801641527197e-22,9.62964972193618e-35,0.0,0.0,1.0097419586828951e-28,1.5146129380243427e-28,3.0292258760486853e-28,7.703719777548943e-34,0.0,0.0,2.6469779601696886e-23,0.0,7.703719777548943e-34,0.0,5.7777898331617076e-34,0.0,0.0,7.703719777548943e-34,2.0194839173657902e-28,0.0,0.0,1.0587911840678754e-22,1.5407439555097887e-33,1.0130133718217595e-07,3.9389594878942557e-13,2.3540628889816123e-18,1.4421037656105588e-18,5.885506380404357e-07,5.9674240386279495e-18,2.0278978038500916e-13,2.117582368135751e-22,4.452248044268686e-18,6.235816297358114e-07,1.17356401759546e-13,2.092758931087814e-13,2.129689158823363e-18,1.3041278299147145e-18,0.0007577043004937939,4.031337732801462e-13,1.3954712841499052e-13,0.0,0.0,0.0,4.0389678347315804e-28,1.0097419586828951e-28,2.0194839173657902e-28,2.1709204683445024e-12,0.0,5.048709793414476e-29,0.0,5.048709793414476e-29,2.524354896707238e-29,0.0,3.938959488024578e-13,7.416324337334797e-13,1.6543612251060553e-24,1.6543612251060553e-24,1.6543612251060553e-24,1.6543612251060553e-24,1.6543612251060553e-24,6.058451752097371e-28,5.048709793414476e-29,3.926855570536692e-18,1.7534172613538777e-18,2.699250218541572e-08,2.6469779601696886e-23,7.940933880509066e-23,2.6469779601696886e-23,5.293955920339377e-23,1.3234889800848443e-23,0.0,5.048709793414476e-29,5.885506380414974e-07,6.6280043628843735e-18,5.242330684968466e-13,3.268212903446594e-07,6.617444900424222e-24,9.926167350636332e-24,2.6469779601696886e-23,9.926167350636332e-24,1.3234889800848443e-23,4.333342374871281e-34,1.8519063115204396e-30,6.539198029867856e-18,6.235816297359696e-07,2.9626359106912424e-13,5.094746939736043e-13,1.7046266063995064e-07,0.0,3.308722450212111e-24,0.0,0.0,3.308722450212111e-24,2.1092112897132795e-29,3.9575852662907615e-18,1.824080226056833e-18,0.0007577043004945577,5.519242745942538e-13,2.7913837828705645e-13,2.806621962515166e-08
6,5.427104760066052e-12,1.2264746322640823e-06,5.692219365775884e-12,5.674254111592916e-13,5.702009944201259e-12,4.057138243187292e-07,5.7020099442312e-12,3.256416204990247e-08,6.079524424208575e-13,4.0571382430942553e-07,4.057140640199755e-07,3.2567064625809683e-08,1.2264762802332286e-06,3.256416205103991e-08,6.54953121020645e-13,6.624673355172265e-08,1.2264746322813993e-06,6.624673355260605e-08,6.624645326496694e-08,3.256416205074719e-08,6.079524424219733e-13,3.256416205070558e-08,5.67425411162274e-13,1.2264746322814234e-06,4.057138243198707e-07,1.226476280235987e-06,4.057138243093862e-07,6.624645326475431e-08,5.692219365775069e-12,6.62467335519834e-08,2.0194839173657902e-28,3.308722450212111e-24,1.925929944387236e-34,2.8888949165808538e-34,2.1175818632647715e-22,0.0,0.0,4.81482486096809e-35,1.0097419586828951e-28,2.524354896707238e-29,0.0,8.425943506694157e-35,5.293955920339377e-23,5.048709793414476e-29,0.0,3.308722450212111e-24,1.5407439555097887e-33,2.117582368135751e-22,0.0,7.703719777548943e-34,5.293955920339377e-23,4.81482486096809e-35,0.0,5.293955920339377e-23,0.0,5.293955920339377e-23,0.0,1.2200400879585376e-06,2.0319063021124768e-13,2.890835028953038e-17,9.958251451883505e-19,7.587503484684307e-07,1.995218011665177e-18,1.0256222253597155e-13,2.117582368135751e-22,2.142280223492252e-18,3.2805801656334525e-07,2.88467008737914e-13,3.9027521648928095e-13,2.37742561207582e-18,1.4776331662386956e-18,1.3853951403879274e-07,9.046890522951083e-13,1.530124339624798e-13,0.0,8.077935669463161e-28,0.0,0.0,0.0,1.262177448353619e-29,6.481971460510072e-12,0.0,2.524354896707238e-29,0.0,0.0,0.0,1.262177448353619e-29,2.0319063020753587e-13,3.4339183190724317e-13,1.0587911840678754e-22,0.0,2.117582368135751e-22,2.117582368135751e-22,2.117582368135751e-22,0.0,1.262177448353619e-29,2.303479879855805e-17,1.7260120526674404e-19,1.0224843965791133e-06,0.0,0.0,0.0,1.0587911840678754e-22,1.0587911840678754e-22,2.117582368135751e-22,0.0,7.587503484568891e-07,2.220441273790155e-18,1.716482473607357e-12,1.7978846028933373e-06,2.6469779601696886e-23,2.6469779601696886e-23,2.6469779601696886e-23,2.6469779601696886e-23,1.3234889800848443e-23,1.2037062152420224e-35,1.1514947798956593e-29,2.8391845470117585e-20,3.28058016563418e-07,3.9370330165661105e-13,7.825607017214166e-13,3.647727059674842e-07,0.0,6.617444900424222e-24,6.617444900424222e-24,0.0,6.617444900424222e-24,1.2011264688744889e-29,5.169191274610673e-18,1.6567489652611805e-18,1.3853951369540743e-07,8.213504760709511e-13,1.4690549522667565e-13,7.987331425645812e-08
7,3.5211916889460794e-18,3.421318521786758e-09,4.2376668092265465e-18,3.81458918044825e-19,4.230833753438964e-18,6.836029320595366e-09,4.2308337534389536e-18,5.487124644093525e-10,4.087035282439123e-19,6.836029320595366e-09,6.836031629736892e-09,5.487401114741082e-10,3.4213288091894127e-09,5.487124644093522e-10,4.40300408438333e-19,1.783206082068527e-10,3.421318521786758e-09,1.783206082068527e-10,1.783203745273864e-10,5.487124644093525e-10,4.0870352824391253e-19,5.487124644093525e-10,3.814589180448248e-19,3.421318521786758e-09,6.836029320595362e-09,3.4213288091894144e-09,6.836029320595366e-09,1.7832037452738625e-10,4.2376668092265465e-18,1.783206082068527e-10,3.0814879110195774e-33,5.169878828456423e-26,0.0,0.0,2.584939409894869e-25,0.0,0.0,1.4349296274686127e-42,3.0814879110195774e-33,0.0,7.703719777548943e-34,3.587324068671532e-43,1.2924697071141057e-26,4.81482486096809e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4349296274686127e-42,0.0,0.0,3.851859888774472e-34,1.2924697071141057e-26,1.1479437019748901e-41,4.260835913096201e-08,3.6492072972093433e-19,3.2888640176153794e-26,1.1279926522220771e-26,1.894971460629911e-10,8.776244138951382e-27,1.515022301334396e-16,2.0679515313825692e-25,1.0312042305960829e-26,8.19313904220866e-11,1.308323901369212e-17,4.6259673995749e-19,1.6877073624142665e-26,1.6737458064555142e-26,6.119616516306519e-09,1.3436585690012122e-17,6.93976684426201e-18,3.0814879110195774e-33,0.0,0.0,3.0814879110195774e-33,3.0814879110195774e-33,1.5407439555097887e-33,2.8105986499834157e-17,0.0,7.222237291452134e-35,4.81482486096809e-35,0.0,0.0,1.5407439555097887e-33,3.6492072972093433e-19,2.308497497216208e-19,0.0,0.0,0.0,0.0,0.0,1.232595164407831e-32,0.0,4.991280514239524e-25,1.9550944633139945e-27,1.722822410278244e-08,0.0,0.0,1.6543612251060553e-24,0.0,0.0,0.0,0.0,1.894971460629911e-10,2.13777127248093e-27,3.7926834046416107e-16,2.770782627172383e-08,0.0,0.0,0.0,5.169878828456423e-26,0.0,2.6904930515036488e-43,2.747249569222321e-34,6.745821584234484e-27,8.19313904220866e-11,1.7856165233500248e-17,4.077958827516581e-18,9.818782210064532e-10,0.0,0.0,0.0,0.0,0.0,2.3612706037944237e-34,1.4046157377805013e-26,1.8766335417491955e-26,6.119616516208923e-09,2.8876262940428576e-18,6.66281149104318e-18,1.3458129942009728e-09
8,4.551106178395839e-09,4.226669029083165e-09,4.5511061720580445e-09,2.007394396802253e-09,4.551106172042344e-09,8.077121811931249e-09,4.551106172042367e-09,1.0775206207555361e-09,2.0073943992394953e-09,8.07712181193125e-09,8.07712584588633e-09,1.0775536734738578e-09,4.226679299278957e-09,1.0775206207555311e-09,2.0073944030886082e-09,9.823727199317106e-10,4.226669016186369e-09,9.823727205723326e-10,9.82369266389192e-10,1.0775206207555374e-09,2.0073943992394953e-09,1.0775206207555357e-09,2.007394396802248e-09,4.226669016186369e-09,8.077121811931242e-09,4.226679299278959e-09,8.077121811931246e-09,9.8236926638919e-10,4.551106172058045e-09,9.823727205723328e-10,0.0,0.0,1.4791141972893971e-31,2.465190328815662e-32,1.6026624368214911e-24,0.0,2.465190328815662e-32,8.474091755303838e-33,0.0,9.860761315262648e-32,4.930380657631324e-32,2.465190328815662e-32,1.0339757656912846e-25,6.203854594147708e-25,8.271806125530277e-25,9.822769774067204e-25,1.9721522630525295e-31,2.0679515313825692e-25,4.930380657631324e-32,0.0,5.293955920339377e-23,7.395570986446986e-32,6.162975822039155e-32,2.6469779601696886e-23,4.1359030627651384e-25,1.0339757656912846e-25,2.5037089277034066e-33,1.4194015612109437e-07,3.952913458006626e-17,2.755995155941049e-16,5.2408296197685514e-17,1.1533140985705027e-09,2.5904127301151223e-16,1.932661559967644e-16,4.1359030627651384e-25,1.4928078311989774e-16,4.986492569170388e-10,2.7745381696246476e-16,1.983822682168114e-17,2.607779335447064e-17,6.335892458190865e-17,6.1200699562809655e-09,1.9715619051782418e-16,1.3695114469566654e-16,0.0,1.6543612251060553e-24,1.6543612251060553e-24,1.6543612251060553e-24,1.6543612251060553e-24,1.232595164407831e-32,2.465907557503929e-08,1.6543612251060553e-24,0.0,1.6543612251060553e-24,3.308722450212111e-24,3.308722450212111e-24,0.0,3.2396997524934825e-17,1.6506060848915265e-08,0.0,3.308722450212111e-24,1.6543612251060553e-24,3.308722450212111e-24,3.308722450212111e-24,4.930380657631324e-32,2.465190328815662e-32,2.652729956163673e-16,2.0993784198034255e-16,2.7234848799729112e-08,0.0,0.0,0.0,3.308722450212111e-24,3.308722450212111e-24,0.0,1.9721522630525295e-31,1.1533140458632413e-09,2.5572816106130097e-16,5.818358540206244e-16,3.820423916421025e-08,2.481541837659083e-24,1.6543612251060553e-24,1.6543612251060553e-24,8.271806125530277e-25,8.271806125530277e-25,2.465190328815662e-32,2.0164002104720183e-32,9.178700771001346e-17,4.9864926327526e-10,5.549527656507921e-16,1.025539629090341e-16,2.9513493491873597e-08,0.0,0.0,4.1359030627651384e-25,0.0,0.0,1.2080737775603622e-32,2.6171077144991076e-17,6.952361606847792e-17,6.120069926906255e-09,2.0597423796003476e-16,1.021798911217115e-16,5.822438241326858e-09
9,2.1488353862820926e-12,1.2887898554567711e-09,2.1488287601026124e-12,9.478402557194128e-13,2.148828801036119e-12,9.29517563888868e-09,2.1488288010361305e-12,7.594304055139732e-10,9.478426586599752e-13,9.29517563888868e-09,9.295178585738012e-09,7.594672790663062e-10,1.2887974049058123e-09,7.594304055139718e-10,9.478460044566783e-13,4.210279820131481e-09,1.2887898329088999e-09,4.210279820645496e-09,4.210275209318009e-09,7.594304055139755e-10,9.478426586599748e-13,7.59430405513973e-10,9.4784025571811e-13,1.2887898329088992e-09,9.295175638888674e-09,1.2887974049058156e-09,9.295175638888677e-09,4.210275209317999e-09,2.148828760103614e-12,4.210279820645496e-09,4.930380657631324e-32,0.0,4.930380657631324e-32,0.0,1.8074381060423822e-26,2.465190328815662e-32,0.0,7.703719777548943e-33,4.930380657631324e-32,1.4791141972893971e-31,9.860761315262648e-32,7.395570986446986e-32,1.0339757656912846e-25,1.0097419586828951e-28,0.0,2.0679515313825692e-25,0.0,4.1359030627651384e-25,4.930380657631324e-32,0.0,5.293955920339377e-23,4.930380657631324e-32,7.395570986446986e-32,2.6469779601696886e-23,1.8882174627370139e-25,2.0679515313825692e-25,1.5792625543975334e-32,1.4197132803670294e-07,5.0661567744170293e-17,2.822664041580602e-16,8.937839373233655e-18,9.318469937466359e-10,7.398923188803934e-17,3.2493789695453004e-16,0.0,3.847139699049455e-17,2.1113774372762633e-10,4.95778041814958e-16,5.559060062556411e-17,6.151435927999098e-19,1.7025875686429344e-17,2.455147278225707e-09,3.931862204499982e-17,1.7168891889756307e-16,0.0,1.6543612251060553e-24,0.0,1.6543612251060553e-24,1.6543612251060553e-24,1.8488927466117464e-32,2.5047126642590706e-08,0.0,0.0,0.0,1.6543612251060553e-24,1.6543612251060553e-24,4.930380657631324e-32,5.0658241880865584e-17,1.6608765802565042e-08,3.308722450212111e-24,1.6543612251060553e-24,1.6543612251060553e-24,0.0,0.0,9.860761315262648e-32,1.7256332301709633e-31,6.720736947756851e-16,2.0653881150394455e-16,2.6838987173315417e-08,6.617444900424222e-24,0.0,0.0,3.308722450212111e-24,3.308722450212111e-24,0.0,1.9721522630525295e-31,9.318470181138175e-10,8.421239795208934e-17,6.840247035124231e-16,3.840229067042455e-08,1.6543612251060553e-24,3.308722450212111e-24,0.0,1.6543612251060553e-24,2.481541837659083e-24,7.395570986446986e-32,2.6971096704321374e-32,7.673621874343103e-17,2.111377496219901e-10,7.0363222325166e-16,3.931710093631049e-17,2.9210416328131328e-08,8.271806125530277e-25,8.271806125530277e-25,8.271806125530277e-25,4.1359030627651384e-25,8.271806125530277e-25,4.640324873539131e-32,2.5125892368770876e-17,2.9771710337985533e-17,2.4551472494232344e-09,5.08265581344176e-17,1.282524868576968e-16,5.86374141967589e-09
