,Y2Z3,Y3Z2,Y0Z5,Y5Z0,Y0Z1,Y1Z0,Y3Z1,Y1Z3,Y1Z5,Y5Z1,Y3Z0,Y0Z3,Y3Z4,Y4Z3,Y4Z1,Y1Z4,Y5Z2,Y2Z5,Y3Z5,Y5Z3,Y5Z4,Y4Z5,Y4Z2,Y2Z4,Y4Z0,Y0Z4,Y2Z1,Y1Z2,Y2Z0,Y0Z2,standard_y,Y0,X3Y1,X5Y1,X3Y0,X2Y3,X2Y1,X0Y3,Y5,X5Y4,X5Y0,X4Y5,X4Y1,X2Y4,X1Y5,X0Y5,X0Y4,X1Y4,X3Y2,X0Y2,X1Y2,X5Y2,X1Y0,standard_x,Y4Y5,Y4,Y3Y5,Y3Y4,Y3,Y2Y5,Y2Y4,Y2Y3,Y2,Y1Y5,Y1Y4,Y1Y3,Y1Y2,Y1,Y0Y5,Y0Y4,Y0Y3,Y0Y2,Y0Y1,X5Z4,X5Z3,X5Z2,X5Z1,X5Z0,X5Y3,X5,X4Z5,X4Z3,X4Z2,X4Z1,X4Z0,X4Y3,X4Y2,X4Y0,X4X5,X4,X3Z5,X3Z4,X3Z2,X3Z1,X3Z0,X3Y5,X3Y4,X3X5,X3X4,X3,X2Z5,X2Z4,X2Z3,X2Z1,X2Z0,X2Y5,X2Y0,X2X5,X2X4,X2X3,X2,X1Z5,X1Z4,X1Z3,X1Z2,X1Z0,X1Y3,X1X5,X1X4,X1X3,X1X2,X1,X0Z5,X0Z4,X0Z3,X0Z2,X0Z1,X0Y1,X0X5,X0X4,X0X3,X0X2,X0X1,X0
0,0.9998162341661195,0.9998162341661194,0.9863394516628234,0.9863394516628232,0.9652421415521231,0.9652421415521228,0.8794912681346713,0.8794912681346712,0.8573423824815248,0.8573423824815247,0.7359916197968756,0.7359916197968754,0.7081943329851277,0.7081943329851276,0.6813506644014146,0.6813506644014145,0.3380777572567,0.3380777572567,0.28058168584313725,0.28058168584313714,0.2633142571474607,0.2633142571474607,0.23971518216378862,0.23971518216378862,0.15801272476474815,0.15801272476474812,0.016880654207976242,0.016880654207976242,0.011654693792141124,0.011654693792141124,2.220446049250313e-16,1.6653345369377348e-16,1.6653345369377348e-16,1.3877787807814457e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,2.7755575615628914e-17,2.0816681711721685e-17,1.0408340855860843e-17,8.673617379884035e-18,6.938893903907228e-18,6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.003101858833512033,0.0031018588335120327,0.9863394516628233,0.9863394516628234,0.9652421415521231,0.965242141552123,0.002728559175012319,0.862610695165591,0.8573423824815248,0.857342382481525,0.0022833617111266647,0.7243369820934644,0.0021971226036804833,0.4684803044612696,0.6813506644014147,0.6813506644014147,0.05749742172535216,0.0010488622228016307,0.0008704847461094825,0.05749444439938339,0.2633142571474607,0.2633142571474607,0.46847574260474745,0.0007436993218477297,0.1580127247647482,0.1580127247647481,5.2371030376541496e-05,0.8626063813360165,3.615785947022765e-05,0.7243333840124688,5.285485590866834e-19,5.551115123125783e-17,0.0,0.0,2.168404344971009e-19,5.551115123125783e-17,2.168404344971009e-19,0.0,0.0,0.0,5.551115123125783e-17,5.551115123125783e-17,1.3877787807814457e-16,2.168404344971009e-19,2.7755575615628914e-17,5.551115123125783e-17,0.0,6.938893903907228e-17,5.551115123125783e-17,2.0328790734103208e-20,2.202285662861181e-20,4.0657581468206416e-20,7.155699927690847e-17,0.0,0.0,5.551115123125783e-17,0.0,0.0,4.336808689942018e-19,0.0,0.0,0.0,9.486769009248164e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.168404344971009e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0657581468206416e-20,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.168404344971009e-19,2.168404344971009e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5314164299078e-17,0.0,0.0,0.0,0.0,0.0,0.0
2,0.00010784605052188631,0.00010784605052188633,0.002542134489824318,0.0025421344898243175,0.002487759497944479,0.10790260660681192,9.486709306727494e-05,0.8626106140248986,0.10789655316125626,0.0022096648739134924,4.912329043065756e-05,0.0018668642716440618,7.638999968642017e-05,0.4684791522158878,0.6813506644014147,0.6813506644014145,0.00014818706690978743,3.5209912747534666e-05,4.912292623251642e-05,0.00014818705763376282,0.0006786509995403231,0.10530205719866137,0.4684791467014021,2.5857087295707748e-05,0.10530065782326217,0.00040725289531752344,1.8208464959305946e-06,0.8626106088102341,3.520978745218424e-05,0.0018668642604340404,4.1626587159865336e-17,0.0,8.470329472543003e-22,1.0842021724855044e-19,0.0,5.551115123125783e-17,0.0,0.0,0.0,1.0842021724855044e-19,0.0,2.168404344971009e-19,0.0,0.0,1.0842021724855044e-19,0.0,0.0,3.469446951953614e-18,0.0,2.0679515313825692e-24,3.3881317890172014e-21,0.0,2.132181974680857e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.776263578034403e-21,0.0,0.0,0.0,0.0,4.163336342344337e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3552527156068805e-20,1.6940658945086007e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3234889800848443e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6469779601696886e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3881317890172014e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.306073120995396e-20,0.0,0.0,0.0,0.0,0.0,0.0
3,1.4601855464031796e-05,2.1673501845026935e-09,0.00035314777188355983,0.0003531477718835599,8.625341172885025e-05,1.5745143011501742e-05,1.9065159147471766e-09,0.00012587535578777675,1.5745125964667346e-05,0.0003275476417905041,9.872142596083466e-10,8.625340528818953e-05,1.5351872332208523e-09,0.21287150629937518,0.21287151854146044,9.942522838568885e-05,0.00032754763873206754,4.84912999392622e-06,9.872141183618272e-10,0.000327547638741497,9.42767148369002e-05,0.10530154251067807,0.21287150632878749,3.561053758984626e-06,0.10530151550535213,5.657468286992609e-05,1.4601855303227993e-05,0.00012587535577334396,4.849129660922511e-06,8.625340527959313e-05,2.7738634956683828e-17,1.3552527156068805e-20,0.0,1.6543612251060553e-24,0.0,0.0,6.462348535570529e-26,0.0,0.0,6.776263578034403e-21,1.1102230246251565e-16,2.710505431213761e-20,1.6940658945086007e-21,2.117582368135751e-22,3.308722450212111e-24,0.0,6.776263578034403e-21,0.0,1.3552527156068805e-20,4.1359030627651384e-25,2.5849394142282115e-26,0.0,3.394342398928881e-24,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3881317890172014e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.048709793414476e-29,0.0,0.0,0.0,0.0,0.0,0.0,2.0679515313825692e-25,1.6940658945086007e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.048709793414476e-29,2.0679515313825692e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1359030627651384e-25,2.0679515313825692e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.235164736271502e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.426415932215264e-24,0.0,0.0,0.0,0.0,0.0,0.0
4,9.307302214416665e-05,2.463382197221601e-09,0.0005963221017097227,0.0005963221017097227,5.0117204498366166e-05,2.2475930683180594e-08,4.220835155998287e-10,1.7968481467421263e-07,2.2475861298546236e-08,0.00039390245318526466,1.1220550454400217e-09,5.0117204013370116e-05,4.2200250033360397e-10,0.0013700160868692403,0.0013700160907452836,1.4192773179183464e-07,0.0003939024530584997,2.484871847390328e-05,1.1220545876889573e-09,0.0003939024530153615,0.00039388770132359554,0.0006777084974232065,0.0013700160918399401,9.30718503724743e-05,0.0006777080018515717,5.011220957518874e-05,9.30730221131865e-05,1.7968481413320781e-07,2.4848713608283867e-05,5.011720390899005e-05,1.01645582182347e-19,1.3552527156068805e-20,6.617444900424222e-24,1.2924697071141057e-26,2.0194839173657902e-28,8.470329472543003e-22,3.534096855390133e-28,5.048709793414476e-29,0.0,0.0,0.0,0.0,2.117582368135751e-22,8.271806125530277e-24,6.462348535570529e-27,0.0,0.0,0.0,8.470329472543003e-22,6.617444900424222e-24,0.0,0.0,5.716271530613684e-29,0.0,0.0,1.0842021724855044e-19,0.0,0.0,2.5849394142282115e-26,0.0,0.0,0.0,6.776263578034403e-21,0.0,0.0,0.0,0.0,1.6543612251060553e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.524354896707238e-29,0.0,0.0,0.0,0.0,0.0,0.0,8.077935669463161e-28,0.0,1.0587911840678754e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.048709793414476e-29,1.6155871338926322e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.963083675318166e-24,4.1359030627651384e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3234889800848443e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.800334174170256e-28,0.0,0.0,0.0,0.0,0.0,0.0
5,9.874409383956153e-08,5.863147974569438e-15,2.4164149248099856e-07,2.401252716164596e-07,2.0110851466118726e-08,2.429959445324917e-11,9.947774392748854e-16,3.562194059631331e-10,2.4299594453236932e-11,1.577365588495725e-07,2.6493545423221035e-15,2.0110851466117767e-08,9.947416072965727e-16,3.4673487501128463e-08,3.4673487520484146e-08,3.562172631868001e-10,1.5773655884957224e-07,2.599431991615114e-08,2.649354542321925e-15,1.5773655884957218e-07,1.5773655884956874e-07,1.714612391553446e-08,3.467348750682312e-08,9.87440938079376e-08,1.7146123915532386e-08,2.011085146611745e-08,9.874409383956137e-08,3.56219405963133e-10,2.59943199161503e-08,2.0110851466117714e-08,1.1585375337144065e-23,1.1580528575742387e-23,3.2311742677852644e-27,1.5407439555097887e-33,0.0,3.308722450212111e-24,0.0,0.0,0.0,0.0,1.1102230246251565e-16,3.1554436208840472e-30,1.6543612251060553e-24,0.0,3.0814879110195774e-33,1.1102230246251565e-16,7.888609052210118e-31,8.271806125530277e-25,3.308722450212111e-24,1.5777218104420236e-30,3.851859888774472e-34,0.0,1.0231966598812788e-36,7.037169977935788e-08,2.7778881587968564e-15,0.0,3.322873266510993e-22,3.8357632776142997e-19,0.0,1.4697207803790832e-15,2.5207235379851977e-11,5.551724651972143e-09,0.0,1.4171800088176124e-17,1.456384260948731e-09,2.7075916085158354e-11,7.56570422817679e-19,4.8467614016778965e-27,0.03231677950977008,2.4816285689872307e-15,1.2166415673064932e-22,9.694038972514442e-16,2.4602760544616045e-17,3.308722450212111e-24,0.0,3.308722450212111e-24,3.308722450212111e-24,3.308722450212111e-24,2.350988701644575e-38,3.425644707006955e-08,5.169878828456423e-26,0.0,5.169878828456423e-26,5.169878828456423e-26,5.169878828456423e-26,3.851859888774472e-34,0.0,1.5777218104420236e-30,7.489204339449223e-15,9.189330238485553e-10,2.465190328815662e-32,0.0,2.465190328815662e-32,4.930380657631324e-32,7.395570986446986e-32,0.0,0.0,4.309817148984497e-22,8.134344493631294e-19,7.288207785663823e-16,4.1359030627651384e-25,8.271806125530277e-25,1.6543612251060553e-24,0.0,8.271806125530277e-25,3.944304526105059e-31,1.9721522630525295e-31,5.104997404373736e-15,2.5208832149805227e-11,5.551724651972143e-09,1.3008253989602268e-08,3.2311742677852644e-27,1.6155871338926322e-27,3.2311742677852644e-27,0.0,3.2311742677852644e-27,6.462348535570529e-27,2.4439549958886145e-17,1.4563842676713258e-09,2.7075916085158386e-11,7.569919966402017e-19,5.571514691903406e-11,4.1359030627651384e-25,0.0,1.6543612251060553e-24,3.308722450212111e-24,1.6543612251060553e-24,1.3509231073580902e-36,0.032316779509771715,4.580252124301352e-15,3.933875929975301e-22,5.148019585865093e-15,2.7213103845724787e-17,2.4081646161632868e-08
6,2.244291265879604e-05,2.1155076654708054e-12,5.117326142259833e-06,2.068181498096603e-06,5.1173440406906815e-06,5.02680896718278e-10,2.742674378378397e-13,5.026752932844896e-10,5.026808967217902e-10,2.068205889451304e-06,2.502672176373925e-12,5.1173440406905e-06,2.742666578679465e-13,4.61560437925808e-08,4.6156043636390316e-08,5.026853921362386e-10,2.0682058891576367e-06,2.244274342569401e-05,2.5026721763848966e-12,2.0682058894514123e-06,2.0682058894497186e-06,4.615650472349629e-08,4.615639570968449e-08,2.244291264757229e-05,4.6156504725296116e-08,5.117344040690898e-06,2.2442912658795864e-05,5.0267529330576e-10,2.24427434250393e-05,5.117344040885267e-06,2.964641467706781e-21,4.235164736271502e-22,1.6543612251060553e-24,1.9721522630525295e-31,1.925929944387236e-34,0.0,2.619264724366641e-32,0.0,0.0,4.0389678347315804e-28,0.0,0.0,0.0,3.308722450212111e-24,2.9582283945787943e-31,0.0,0.0,0.0,0.0,0.0,6.008901426488176e-32,0.0,1.8597083117174314e-32,3.0423890837362844e-07,3.12064474239432e-13,0.0,1.4610133258536882e-17,4.900996899888947e-15,3.0292258760486853e-28,3.69209992036452e-11,4.214403786351785e-08,1.1014346287038013e-07,3.3881317890172014e-21,2.5066242623748623e-15,2.6964644908432935e-08,3.325794962771888e-08,3.498339174964189e-15,2.5849394142282115e-26,2.244132353474193e-06,1.112944823963171e-12,8.293502230175769e-18,7.478674763997472e-11,7.557392614021755e-16,2.117582368135751e-22,0.0,2.117582368135751e-22,1.0587911840678754e-22,1.0587911840678754e-22,7.703719777548943e-34,1.3571206951725642e-06,3.308722450212111e-24,0.0,3.308722450212111e-24,0.0,0.0,1.9721522630525295e-31,3.308722450212111e-24,5.048709793414476e-29,7.720168141672069e-13,3.0060959106357755e-08,2.0194839173657902e-28,0.0,1.0097419586828951e-28,1.0097419586828951e-28,0.0,0.0,4.930380657631324e-32,4.298166728185389e-18,3.2667600330133834e-15,1.5095530190688701e-12,2.117582368135751e-22,0.0,1.0587911840678754e-22,0.0,0.0,0.0,6.462348535570529e-27,3.5723440737977845e-11,4.214849791704131e-08,1.1014346286956718e-07,1.8205932991509577e-06,0.0,7.754818242684634e-26,0.0,0.0,2.5849394142282115e-26,1.6543612251060553e-24,2.3156898350290703e-15,2.6964644725556147e-08,3.325794962771847e-08,3.5019856092442097e-15,7.492010793234218e-10,4.235164736271502e-22,0.0,2.117582368135751e-22,2.117582368135751e-22,2.117582368135751e-22,2.21386884682459e-32,2.2441318260994276e-06,1.221931631287607e-12,2.5993881807934756e-18,4.104209872540277e-11,1.4051145312079867e-15,2.84416181836984e-06
7,5.59225617625097e-08,3.0848125981573007e-15,4.261123384435378e-08,1.8004803417427566e-08,4.261123069918112e-08,6.457481220205598e-11,5.740198246954294e-16,6.457492165029275e-11,6.4574812202056e-11,1.800479919182542e-08,2.9732072720789e-15,4.261123069918107e-08,5.740202512535035e-16,6.416905112868346e-09,6.4169051171587435e-09,6.457468977181889e-11,1.800479919182538e-08,5.5922537017576e-08,2.9732072720789e-15,1.8004799191825447e-08,1.8004799191825143e-08,6.416903466945798e-09,6.4169051140517604e-09,5.592256175141386e-08,6.416903466945813e-09,4.2611230699181153e-08,5.592256176250967e-08,6.457492165029261e-11,5.592253701757599e-08,4.261123069918133e-08,8.688627704682189e-24,3.308722450212111e-24,1.2924697071141057e-26,9.62964972193618e-35,0.0,8.271806125530277e-25,3.851859888774472e-34,0.0,1.6543612251060553e-24,0.0,0.0,3.944304526105059e-31,2.0679515313825692e-25,2.5849394142282115e-26,9.62964972193618e-35,1.3234889800848443e-23,0.0,2.0679515313825692e-25,0.0,0.0,5.7777898331617076e-34,0.0,5.9109875399448745e-36,1.671366842149284e-08,1.3037212630430355e-15,4.1359030627651384e-25,1.0595412347503634e-22,1.923889537989446e-18,9.860761315262648e-32,7.034182778209801e-16,1.9187540556249007e-10,1.95612119604923e-08,6.617444900424222e-24,3.740866078252758e-18,4.505181582554562e-09,1.4876815232884318e-10,2.1043926787618692e-17,3.2311742677852644e-27,1.1110829987879484e-08,1.2020432481546736e-15,6.322331092338113e-23,1.0558939259089728e-15,5.712882050164107e-19,0.0,0.0,0.0,8.271806125530277e-25,8.271806125530277e-25,0.0,7.973889976139367e-09,4.1359030627651384e-25,4.1359030627651384e-25,4.1359030627651384e-25,4.1359030627651384e-25,4.1359030627651384e-25,0.0,0.0,0.0,1.9023580463320044e-16,4.27827805741117e-09,1.9721522630525295e-31,2.9582283945787943e-31,1.9721522630525295e-31,0.0,3.944304526105059e-31,0.0,0.0,1.934838230495094e-22,9.418260481704883e-18,2.0831547834744766e-16,1.0339757656912846e-25,3.101927297073854e-25,1.0339757656912846e-25,1.0339757656912846e-25,1.0339757656912846e-25,0.0,2.465190328815662e-32,7.181395582715522e-16,1.9187798576378268e-10,1.9561211960492273e-08,1.4031917531944964e-09,1.2924697071141057e-26,6.462348535570529e-27,0.0,1.2924697071141057e-26,6.462348535570529e-27,2.5849394142282115e-26,3.488672770085306e-18,4.505181588072864e-09,1.4876815232884318e-10,1.360962210643867e-17,1.3459739720760915e-10,1.6543612251060553e-24,0.0,0.0,0.0,3.308722450212111e-24,6.001901676757378e-36,1.1110829987879584e-08,1.2826148841412985e-15,6.388567698396522e-23,5.96622449132268e-16,2.2834758798529585e-18,1.8871490981503456e-08
8,2.3524744134351322e-08,6.345388648139376e-18,4.562815655534327e-08,1.9706728970216093e-08,4.56281529287444e-08,3.0933419205666846e-11,6.375133166228822e-17,3.09334874482247e-11,3.0933419205666846e-11,1.9706724220669643e-08,1.0853903320397832e-18,4.5628152928744375e-08,6.375129587081411e-17,5.985680686078818e-09,5.985680688114102e-09,3.0933337920564506e-11,1.9706724220669656e-08,2.3524744942426706e-08,1.0853903320398202e-18,1.9706724220669656e-08,1.970672422066937e-08,5.985679208400608e-09,5.985680686009547e-09,2.3524744134768644e-08,5.985679208400625e-09,4.562815292874444e-08,2.3524744134351322e-08,3.09334874482247e-11,2.352474494242667e-08,4.5628152928744375e-08,1.2423865059634341e-24,0.0,0.0,0.0,9.183549615799121e-41,0.0,9.62964972193618e-35,0.0,1.6543612251060553e-24,1.9721522630525295e-31,1.3234889800848443e-23,0.0,1.0339757656912846e-25,0.0,9.62964972193618e-35,1.3234889800848443e-23,4.930380657631324e-32,1.0339757656912846e-25,0.0,0.0,1.925929944387236e-34,0.0,1.222626013492881e-35,7.3622191679010714e-09,2.1442764346256662e-15,4.1359030627651384e-25,2.1099018777401477e-23,5.769549367485207e-19,0.0,1.414980596850989e-16,4.946612347910473e-12,1.4291096995716038e-08,0.0,2.9464755623237733e-18,3.1503972145536334e-09,3.713954681677952e-12,1.1270453543915457e-18,1.6155871338926322e-27,7.2478292653587115e-09,1.1228752071500588e-15,8.862632549766632e-26,6.203447523597436e-16,1.9858335539490125e-19,4.1359030627651384e-25,4.1359030627651384e-25,4.1359030627651384e-25,4.1359030627651384e-25,4.1359030627651384e-25,7.346839692639297e-40,5.097652615682966e-09,4.1359030627651384e-25,4.1359030627651384e-25,4.1359030627651384e-25,0.0,0.0,1.2037062152420224e-35,8.077935669463161e-28,0.0,1.180124927641921e-15,4.084457192652841e-09,1.5407439555097887e-32,1.232595164407831e-32,1.232595164407831e-32,0.0,3.0814879110195774e-33,1.4693679385278594e-39,1.2037062152420224e-35,2.0862464642198832e-23,4.0572984524301947e-19,8.79323722836192e-17,4.1359030627651384e-25,4.1359030627651384e-25,4.1359030627651384e-25,4.1359030627651384e-25,4.1359030627651384e-25,0.0,4.930380657631324e-32,1.4074505776136246e-16,4.9454208115102936e-12,1.4291096995716038e-08,7.1773520218548646e-09,0.0,6.462348535570529e-27,0.0,0.0,0.0,8.077935669463161e-28,2.7660151956901534e-18,3.150397218916653e-09,3.713954681677955e-12,1.1562773787589043e-18,9.869700403591759e-11,1.6543612251060553e-24,0.0,0.0,0.0,0.0,1.0872546919013983e-35,7.247829301070292e-09,1.1608975339619165e-15,3.383629121412196e-24,6.037076933595814e-16,1.846395683474882e-18,1.5454069696682514e-08
9,1.1237262411526425e-09,5.726293504396009e-16,1.696795289773074e-10,3.395541306636157e-08,1.6968388382258366e-10,1.1248272943264591e-11,5.704958776561298e-17,1.1248350875092585e-11,1.1248272943264782e-11,3.395541326317474e-08,6.036512360444783e-16,1.696838838226243e-10,5.704900364502642e-17,1.048611894615038e-08,1.0486118947071866e-08,1.1248172645078493e-11,3.395541326317474e-08,1.1237186572174276e-09,6.036512360444773e-16,3.395541326317476e-08,3.3955413263173724e-08,1.04861171771957e-08,1.0486118945744299e-08,1.1237262291953739e-09,1.0486117177195762e-08,1.6968388382209128e-10,1.1237262411526431e-09,1.1248350875092601e-11,1.1237186572174307e-09,1.6968388382262122e-10,2.5594939415213058e-24,2.5849394142282115e-26,1.2924697071141057e-26,9.62964972193618e-35,2.204051907791789e-39,0.0,4.81482486096809e-35,5.877471754111438e-39,3.308722450212111e-24,3.944304526105059e-31,1.3234889800848443e-23,0.0,0.0,0.0,9.62964972193618e-35,6.617444900424222e-24,9.860761315262648e-32,0.0,2.0679515313825692e-25,0.0,7.52316384526264e-37,9.860761315262648e-32,4.35813741356068e-35,1.5099809889576313e-08,5.8867820023613425e-15,8.271806125530277e-25,2.9697958142614925e-23,3.5857354603888144e-20,2.465190328815662e-32,1.2047298017606293e-15,4.851559274552861e-11,1.0117118913466488e-08,1.0339757656912846e-25,1.855021875161941e-18,2.1680276817075407e-09,3.410236763538141e-11,3.2170906829735318e-18,4.0389678347315804e-28,1.0877632643743071e-08,1.121558402394263e-15,7.367643791768795e-24,3.6794638076188833e-16,8.123211943607302e-18,0.0,2.0679515313825692e-25,0.0,2.0679515313825692e-25,2.0679515313825692e-25,0.0,3.0417206850183036e-09,4.1359030627651384e-25,4.1359030627651384e-25,4.1359030627651384e-25,0.0,0.0,0.0,1.2924697071141057e-26,1.9721522630525295e-31,3.450292764955033e-15,7.3219776172354426e-09,9.860761315262648e-32,4.930380657631324e-32,0.0,2.465190328815662e-32,4.930380657631324e-32,5.877471754111438e-39,0.0,3.0062584175610275e-23,1.5702469205581865e-18,1.0706263023601141e-16,1.6543612251060553e-24,0.0,3.308722450212111e-24,3.308722450212111e-24,3.308722450212111e-24,9.860761315262648e-32,1.9721522630525295e-31,1.1867231242023771e-15,4.851727343362176e-11,1.0117118913466486e-08,1.5254125766452075e-08,3.2311742677852644e-27,3.2311742677852644e-27,6.462348535570529e-27,0.0,9.693522803355793e-27,1.2924697071141057e-26,1.6490709011154567e-18,2.168027687795313e-09,3.410236763538141e-11,1.7413247451726358e-18,6.964968457499854e-11,0.0,1.6543612251060553e-24,0.0,3.308722450212111e-24,0.0,2.9694353444459434e-35,1.0877633082239005e-08,3.344480175682937e-15,3.273547153586149e-23,3.532720464338997e-16,8.00797321875876e-18,2.600402914629888e-08
