,Y1Z0,Y0Z1,Y2Z0,Y0Z2,Y5Z0,Y0Z5,Y1Z2,Y2Z1,Y5Z4,Y4Z5,Y1Z3,Y3Z1,Y2Z3,Y3Z2,Y5Z1,Y1Z5,Y4Z2,Y2Z4,Y3Z4,Y4Z3,Y5Z3,Y3Z5,Y1Z4,Y4Z1,Y5Z2,Y2Z5,Y4Z0,Y0Z4,Y3Z0,Y0Z3,standard_y,Y2,X4Y0,X0Y1,X3Y1,Y5,Y0,X5Y0,X4Y3,X3Y5,X2Y5,X2Y3,X2Y1,X2Y0,X0Y5,X0Y2,X5Y1,X4Y1,X3Y4,X1Y5,X1Y2,X0Y4,X1Y0,X1Y4,X1Y3,standard_x,Y4Y5,Y4,Y3Y5,Y3Y4,Y3,Y2Y5,Y2Y4,Y2Y3,Y1Y5,Y1Y4,Y1Y3,Y1Y2,Y1,Y0Y5,Y0Y4,Y0Y3,Y0Y2,Y0Y1,X5Z4,X5Z3,X5Z2,X5Z1,X5Z0,X5Y4,X5Y3,X5Y2,X5,X4Z5,X4Z3,X4Z2,X4Z1,X4Z0,X4Y5,X4Y2,X4X5,X4,X3Z5,X3Z4,X3Z2,X3Z1,X3Z0,X3Y2,X3Y0,X3X5,X3X4,X3,X2Z5,X2Z4,X2Z3,X2Z1,X2Z0,X2Y4,X2X5,X2X4,X2X3,X2,X1Z5,X1Z4,X1Z3,X1Z2,X1Z0,X1X5,X1X4,X1X3,X1X2,X1,X0Z5,X0Z4,X0Z3,X0Z2,X0Z1,X0Y3,X0X5,X0X4,X0X3,X0X2,X0X1,X0
0,0.9560342718892494,0.9560342718892494,0.9478274870593493,0.9478274870593493,0.8354988781294497,0.8354988781294496,0.7359699890685234,0.7359699890685233,0.7230120812374659,0.7230120812374659,0.669730401440221,0.6697304014402208,0.606801733640838,0.6068017336408378,0.6059441656784625,0.6059441656784625,0.581204017112003,0.581204017112003,0.4306696402912687,0.4306696402912686,0.39353182020537136,0.3935318202053713,0.30813645758914426,0.3081364575891442,0.15838287025480557,0.15838287025480552,0.08487199515892166,0.08487199515892166,0.05655136772680877,0.05655136772680877,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,8.673617379884035e-17,8.326672684688674e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.0816681711721685e-17,6.938893903907228e-18,3.469446951953614e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0015382952212096026,0.0015382952212096026,0.21185845070549097,0.0015250901947199318,0.22955549684695611,0.0013443492240217555,0.0011842034856141058,0.2118562710261942,0.7230120812374659,0.7230120812374657,0.0010776214894455457,0.613179106919274,0.6068017336408379,0.6068017336408379,0.22955363089597056,0.0009749870290120717,0.581204017112003,0.5812040171120031,0.43066964029126864,0.43066964029126864,0.39353182020537136,0.39353182020537114,0.0004958031883659777,0.22326457229719493,0.15838287025480555,0.15838287025480557,0.22326406354694434,0.00013656224301404342,0.6131781667460297,9.09932847439745e-05,2.7863995832877464e-17,4.163336342344337e-17,1.0842021724855044e-19,3.4694204821740125e-18,1.0842021724855044e-19,0.0,1.0842021724855044e-19,1.0842021724855044e-19,0.0,2.7755575615628914e-17,0.0,1.1102230246251565e-16,5.421010862427522e-20,0.0,5.421010862427522e-20,0.0,0.0,1.6263032587282567e-19,1.3877787807814457e-17,0.0,1.6263032587282567e-19,5.421010862427522e-20,3.4693940123944108e-18,2.0328790734103208e-20,1.0164395367051604e-20,0.0,0.0,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3877787807814457e-17,0.0,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.168404344971009e-19,0.0,0.0,0.0,0.0,0.0,0.0
2,0.00041549542723200085,0.00041549542723200085,0.21185756749577117,0.00041192873337032355,1.491910531339526e-05,0.0003262247459913965,0.0003198548148631445,0.21185740847807627,4.698962865397738e-05,4.698962865397738e-05,0.00029106688688760717,0.6131790390541184,0.6068017336408378,0.6068017336408377,1.491909646611989e-05,0.000129428143754118,3.777331201651535e-05,0.42282114719169367,0.03713782091701548,2.7989859360568684e-05,2.5576217292696545e-05,0.03713781917634609,0.00012942814291512137,1.45102894268464e-05,1.0293537897301097e-05,0.42282114562972567,1.4510287014642865e-05,0.0003262247451466263,0.6131789704641281,2.4577397887391165e-05,6.860966872759833e-20,0.0,1.6543612251060553e-24,2.0146084386312587e-17,4.0657581468206416e-20,8.470329472543003e-22,2.710505431213761e-20,0.0,3.3881317890172014e-21,8.470329472543003e-22,0.0,0.0,1.3552527156068805e-20,0.0,0.0,2.710505431213761e-20,1.6543612251060553e-24,8.271806125530277e-25,3.3881317890172014e-21,0.0,0.0,0.0,7.609496193431382e-18,9.305781891221561e-25,6.776263578034403e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0657581468206416e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,3.3881317890172014e-21,1.6940658945086007e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3881317890172014e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3877787807814457e-17,2.710505431213761e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.421010862427522e-20,0.0,0.0,0.0,0.0,0.0,0.0
3,3.4985604945359985e-07,0.00011939493613285826,0.8186569267461767,0.00012581203569323853,7.871001593394426e-07,9.963616531695669e-05,2.693246052603305e-07,0.8186569172582636,9.13331068367422e-07,9.13331068367422e-07,2.450845532805286e-07,0.001690481153591437,0.8186584181614889,0.0016728994917534165,7.871001476776967e-07,1.0898126909525093e-07,7.341947661231363e-07,0.422821146857324,0.00010238573310310584,2.62001662002238e-07,7.871009348735917e-07,0.00010238573310129284,1.0898126909498406e-07,2.6199852269684583e-07,2.0007410644277963e-07,0.4228211468567339,2.619985222777497e-07,9.963616531685921e-05,0.0016904811359520306,0.00011939442534383412,5.562644035631302e-17,5.551115123125783e-17,0.0,2.3874058000685964e-20,6.776263578034403e-21,5.293955920339377e-23,6.776263578034403e-21,1.2924697071141057e-26,2.0679515313825692e-25,0.0,0.0,2.168404344971009e-19,1.3234889800848443e-23,0.0,0.0,1.6940658945086007e-21,2.524354896707238e-29,1.262177448353619e-29,1.0339757656912846e-25,2.524354896707238e-29,0.0,3.2311742677852644e-27,3.2309960739182324e-21,3.1554436208840472e-30,3.3881317890172014e-21,0.0,0.0,5.293955920339377e-23,0.0,0.0,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3234889800848443e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0679515313825692e-25,1.0587911840678754e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0587911840678754e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.421010862427522e-20,2.6469779601696886e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6469779601696886e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1.1111798054649857e-09,0.0006621012946890885,7.589858777564489e-06,0.0006621012946897112,6.7738614961647346e-09,0.00026903493501529915,7.698896816892254e-11,7.589858136231382e-06,1.0539153967464552e-08,1.0539153967464552e-08,7.69889680987068e-11,1.8435042425754124e-11,7.589858136250635e-06,1.8243310717392708e-11,6.773860366752362e-09,3.461360338962793e-10,5.448765905151716e-09,3.92001047115536e-06,1.116537336057893e-12,5.4487659046576865e-09,6.7738603667527915e-09,1.1165373360578907e-12,3.4613603389627913e-10,5.44876590466326e-09,6.773860366263235e-09,3.9200104711553595e-06,5.448765395762487e-09,0.00026903493501529915,1.843504102325974e-11,0.0006621012946889666,1.2701875293634586e-21,1.2705494208814505e-21,1.6155871338926322e-27,1.1117579996049989e-23,2.0679515313825692e-25,0.0,0.0,0.0,4.81482486096809e-35,1.2037062152420224e-35,0.0,2.117582368135751e-22,3.944304526105059e-31,0.0,2.0194839173657902e-28,0.0,1.5407439555097887e-33,7.703719777548943e-34,0.0,0.0,3.944304526105059e-31,4.0389678347315804e-28,1.1117577068636474e-23,9.62964972193618e-35,1.0339757656912846e-25,0.0,0.0,4.1359030627651384e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.169878828456423e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.310887241768095e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.235164736271502e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.733165431326071e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5777218104420236e-30,0.0,0.0,0.0,0.0,0.0,0.0
5,3.991736032570742e-10,5.322379226592933e-08,5.873608155305542e-06,5.3223791891244345e-08,4.855936644087381e-09,2.0998651365828404e-08,3.992491653590835e-10,5.873608155346377e-06,7.578497754946602e-09,7.587196700501581e-09,3.9924916536435243e-10,1.1057088359456196e-11,5.873608155355376e-06,1.0941233680169519e-11,4.8559366440873745e-09,1.3265923615984886e-10,3.907518681891891e-09,3.018624295476792e-06,6.671658483270156e-13,3.907518681677653e-09,4.85593664408756e-09,6.671658483270146e-13,1.3265923615984886e-10,3.907518681680062e-09,4.855936643875251e-09,3.018624295476792e-06,3.9075186816800585e-09,2.0998651365828408e-08,1.1057088289753418e-11,5.32237923388205e-08,4.264124135646527e-22,4.235164736271502e-22,4.930380657631324e-32,1.4285192511302266e-23,5.169878828456423e-26,0.0,3.308722450212111e-24,0.0,0.0,3.009265538105056e-36,0.0,2.117582368135751e-22,8.242980161977369e-32,0.0,2.465190328815662e-32,0.0,3.851859888774472e-34,0.0,0.0,3.851859888774472e-34,3.4666738998970245e-32,1.232595164407831e-32,1.4285192511302266e-23,2.407412430484045e-35,1.0339757656912846e-25,6.011600795883322e-07,0.07022628506004885,4.1359030627651384e-25,1.0112557588095843e-20,2.924815424602728e-20,8.077935669463161e-28,1.398063017705275e-14,4.291562758965661e-15,2.0829954197951696e-07,1.1019810297806372e-18,3.5715994557914046e-19,9.109185785360309e-11,1.7036605601332513e-16,0.0,4.5655686246862e-17,8.769934101226695e-17,1.790826495386094e-17,2.533489449267508e-10,2.2236317897623512e-07,0.0,5.169878828456423e-26,5.169878828456423e-26,5.169878828456423e-26,5.169878828456423e-26,0.0,1.2037062152420224e-35,0.0,7.770914865152623e-10,5.169878828456423e-26,0.0,5.169878828456423e-26,5.169878828456423e-26,5.169878828456423e-26,0.0,6.310887241768095e-30,0.07022628506004885,6.971922333387486e-10,3.7865323450608567e-29,1.262177448353619e-29,0.0,0.0,0.0,4.235164736271502e-22,7.857794173099922e-32,2.914479911131092e-20,3.4247866176807486e-20,1.351125607035051e-12,0.0,5.293955920339377e-23,0.0,0.0,0.0,4.733165431326071e-30,1.4424680237166894e-14,9.549208883135149e-15,2.082995419819571e-07,6.113651195114245e-07,2.4233807008389483e-27,2.4233807008389483e-27,1.6155871338926322e-27,4.8467614016778965e-27,3.2311742677852644e-27,1.1993232927072007e-18,7.970629750522197e-19,9.109185785367536e-11,1.7008764412588818e-16,3.9626982931000154e-11,0.0,0.0,0.0,8.271806125530277e-25,0.0,3.697785493223493e-32,1.2576942680935876e-16,1.4799627072327212e-16,1.8486259138763861e-16,2.533241380450859e-10,2.2236317897356495e-07,1.1638345534408153e-08
6,1.0068146645893341e-10,7.4358301909820005e-06,2.3259765535386956e-05,7.435834232368612e-06,5.105174569439888e-07,7.429062210891933e-06,2.7953910244401686e-10,2.3259765368779986e-05,5.105623517194452e-07,3.986127191181731e-07,2.7953903350604253e-10,3.2096021451576177e-09,2.325976535584704e-05,3.251344130888556e-09,5.105174568450636e-07,1.3295871800525016e-10,3.985405385340678e-07,2.326847076923407e-05,3.4096445520765406e-09,3.985405324206531e-07,5.105174568579434e-07,3.4096445520770634e-09,1.3295871800512011e-10,3.985405325884258e-07,5.105174508341204e-07,2.3268470769228824e-05,3.98540532564954e-07,7.429062210886695e-06,3.2096021840452072e-09,7.435830620912685e-06,4.6588686180061834e-21,5.082197683525802e-21,1.6155871338926322e-27,1.5606043941498665e-22,2.0679515313825692e-25,0.0,4.235164736271502e-22,1.6155871338926322e-27,1.4791141972893971e-31,9.860761315262648e-32,3.2311742677852644e-27,8.470329472543003e-22,1.5146129380243427e-28,1.6543612251060553e-24,8.077935669463161e-28,0.0,9.860761315262648e-32,1.232595164407831e-32,9.860761315262648e-32,0.0,0.0,0.0,1.560604394303941e-22,4.930380657631324e-32,0.0,0.00014238568130619579,0.00021202569599194603,0.0,8.786931730802028e-16,2.9799070026811786e-15,2.0679515313825692e-25,9.216165175176204e-11,3.6121229588234874e-11,5.294957647254902e-05,4.3717769466987275e-15,2.73429525456081e-15,9.256946816820874e-09,8.803478595412186e-14,1.9387045606711586e-26,1.7651074247259965e-12,2.7242086963087697e-12,1.0074864072819391e-13,3.0719538073271624e-08,4.921620668170094e-05,0.0,1.3234889800848443e-23,0.0,0.0,0.0,0.0,2.465190328815662e-32,0.0,1.7794576180810512e-07,2.6469779601696886e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.00021202569599209096,1.3484984146085416e-07,4.1359030627651384e-25,8.271806125530277e-25,1.6543612251060553e-24,4.1359030627651384e-25,4.1359030627651384e-25,0.0,1.0097419586828951e-28,2.1864209911021708e-15,2.812538039180092e-15,4.764851672211417e-09,1.3552527156068805e-20,0.0,0.0,1.3552527156068805e-20,1.3552527156068805e-20,0.0,9.496039841535255e-11,2.971976620004197e-11,5.294957642850535e-05,0.00014250499946908627,6.203854594147708e-25,6.203854594147708e-25,8.271806125530277e-25,2.0679515313825692e-25,0.0,2.267782634552045e-15,4.658902386425994e-15,9.256946834565437e-09,2.3620165822948282e-14,4.882888189409259e-09,0.0,0.0,0.0,0.0,0.0,6.310887241768095e-30,2.4710893234479217e-12,2.107095222783387e-12,7.488141253111734e-15,3.252655260138753e-08,4.921620662257549e-05,4.3199572964225174e-07
7,1.740229739897316e-12,1.304741079118597e-08,6.338613321940906e-10,1.3047410796433662e-08,2.449041443543365e-07,1.3047404868537834e-08,1.7417422222446823e-12,6.338613321394092e-10,2.4490415071791484e-07,1.9059231066331386e-07,1.7417422222446794e-12,1.537006328888536e-15,6.338613321393917e-10,1.5540980257392259e-15,2.449041443543363e-07,1.740547142065137e-12,1.9059230045513144e-07,6.338609301697376e-10,1.6188795883834687e-15,1.9059230045513142e-07,2.4490414435433635e-07,1.6188795883835282e-15,1.7405471420652315e-12,1.905923004551324e-07,2.4490414435433635e-07,6.338609301697109e-10,1.9059230045513234e-07,1.3047404868535839e-08,1.5370063451033833e-15,1.3047410796383195e-08,1.3131492322886927e-23,1.0339757656912846e-25,0.0,9.389188942435926e-27,6.310887241768095e-30,0.0,0.0,0.0,7.052966104933725e-38,0.0,0.0,4.1359030627651384e-25,2.407412430484045e-35,0.0,0.0,0.0,1.925929944387236e-34,1.2037062152420224e-35,4.70197740328915e-38,2.407412430484045e-35,4.81482486096809e-35,1.5777218104420236e-30,9.389188942435926e-27,9.62964972193618e-35,0.0,1.1699686822937419e-07,5.63509919223101e-08,1.3234889800848443e-23,1.874306245677055e-22,5.273956170609376e-22,9.860761315262648e-32,5.645371300674208e-15,2.0505041703457547e-15,1.856326605564669e-07,8.18237226151496e-18,4.8043131470716755e-18,1.207856549271523e-12,5.8143624417217654e-21,0.0,8.308256274796269e-17,2.0778174407895188e-15,5.98619667931282e-20,3.911372912586161e-12,1.7271404391782777e-07,0.0,3.308722450212111e-24,3.308722450212111e-24,0.0,0.0,1.3234889800848443e-23,5.877471754111438e-39,0.0,5.3787686177791035e-08,6.617444900424222e-24,3.308722450212111e-24,0.0,6.617444900424222e-24,6.617444900424222e-24,1.3234889800848443e-23,4.930380657631324e-32,5.635099192207101e-08,4.184532330678931e-08,1.9721522630525295e-31,3.944304526105059e-31,1.9721522630525295e-31,1.9721522630525295e-31,1.9721522630525295e-31,4.1359030627651384e-25,0.0,3.466705121270824e-22,5.074508729005728e-22,1.78155394636503e-15,0.0,0.0,3.308722450212111e-24,0.0,0.0,4.930380657631324e-32,5.798746008458717e-15,1.7027089683514637e-15,1.856326605564669e-07,1.7036449629066758e-08,0.0,0.0,1.6155871338926322e-27,0.0,0.0,4.5133129130368084e-18,7.425782277907813e-18,1.207856549271544e-12,5.7918068549150184e-21,1.8064189726718727e-11,4.1359030627651384e-25,0.0,4.1359030627651384e-25,4.1359030627651384e-25,8.271806125530277e-25,3.009265538105056e-36,8.861597372224869e-16,2.7981276337445736e-15,3.9248824531701045e-21,3.911756278836243e-12,1.727140439174565e-07,4.30934314444643e-09
8,5.869118792694229e-15,4.9109813704485946e-09,1.912555935423915e-09,4.910981370473579e-09,6.908405960163576e-08,4.910980625114403e-09,5.872726997624102e-15,1.9125559354148018e-09,6.908405916448007e-08,4.267246691871757e-08,5.872726997624089e-15,8.066321603802094e-18,1.9125559354148018e-09,8.171123469690186e-18,6.908405960163576e-08,5.869735194982207e-15,4.267246809252558e-08,1.912555765389319e-09,8.568187433734254e-18,4.267246809252559e-08,6.908405960163576e-08,8.568187433734241e-18,5.869735194982081e-15,4.267246809252559e-08,6.908405960163576e-08,1.9125557653893195e-09,4.267246809252559e-08,4.910980625114461e-09,8.066321703457058e-18,4.910981370448993e-09,6.410649352855512e-24,2.0679515313825692e-25,9.860761315262648e-32,2.0321615438177136e-27,6.310887241768095e-30,0.0,0.0,0.0,2.2958874039497803e-41,2.2958874039497803e-41,0.0,0.0,0.0,5.048709793414476e-29,0.0,0.0,9.4039548065783e-38,3.5264830524668625e-38,1.1479437019748901e-41,9.4039548065783e-38,1.88079096131566e-37,1.9721522630525295e-31,2.0321615438177136e-27,2.82118644197349e-37,6.310887241768095e-30,3.0136911594058685e-08,2.999086897201662e-08,6.617444900424222e-24,1.1886295322035025e-24,1.0331950513963955e-24,0.0,4.743471461784219e-16,9.350887411208311e-16,1.6123827053678072e-09,3.4518944336761126e-20,7.143974113662986e-21,8.379066096357822e-13,8.03456833170221e-23,3.944304526105059e-31,1.266824465018279e-16,1.4409873380377521e-16,3.394018043173163e-22,2.611853395399592e-12,1.498655169393936e-09,0.0,0.0,0.0,0.0,0.0,0.0,4.591774807899561e-41,0.0,4.259787499905256e-09,8.271806125530277e-25,8.271806125530277e-25,8.271806125530277e-25,8.271806125530277e-25,8.271806125530277e-25,0.0,1.232595164407831e-32,2.999086888983172e-08,1.4416700218189639e-08,7.703719777548943e-34,0.0,0.0,7.703719777548943e-34,7.703719777548943e-34,0.0,0.0,1.333651741093011e-24,1.0154718283919258e-24,1.1960040645324705e-17,1.6543612251060553e-24,1.6543612251060553e-24,1.6543612251060553e-24,1.6543612251060553e-24,1.6543612251060553e-24,0.0,5.03651419064189e-16,8.788820528275834e-16,1.6123827053678072e-09,1.1751381882536783e-08,6.310887241768095e-30,6.310887241768095e-30,6.310887241768095e-30,0.0,6.310887241768095e-30,2.518150978978627e-20,1.9304690645441283e-21,8.379066096357822e-13,8.016077046667254e-23,1.5914873135731654e-13,0.0,2.5849394142282115e-26,5.169878828456423e-26,0.0,0.0,2.350988701644575e-38,1.2705239187746117e-16,1.0025532411745398e-16,5.92684616653012e-23,2.6119519211898465e-12,1.4986551693927453e-09,2.9111714334430807e-10
9,5.026338720328115e-16,8.238722408559074e-09,3.855919742598322e-09,8.238722408591375e-09,4.761998715195026e-08,8.238721251430576e-09,5.020478264109483e-16,3.8559197425897935e-09,4.761998672595145e-08,4.083813273840318e-08,5.020478264109508e-16,1.0719974687682185e-18,3.8559197425897935e-09,1.0890300042988395e-18,4.761998715195023e-08,5.025779093223207e-16,4.0838133522980605e-08,3.85591956625101e-09,1.1535383314355513e-18,4.0838133522980605e-08,4.761998715195023e-08,1.1535383314355508e-18,5.025779093223442e-16,4.0838133522980605e-08,4.761998715195023e-08,3.85591956625101e-09,4.0838133522980605e-08,8.238721251430667e-09,1.071997485006136e-18,8.238722408559082e-09,1.6543612497579586e-24,0.0,1.9721522630525295e-31,7.61223810519055e-29,6.310887241768095e-30,0.0,1.6543612251060553e-24,9.860761315262648e-32,1.0761972206014595e-42,0.0,1.5407439555097887e-33,6.462348535570529e-27,0.0,0.0,0.0,0.0,9.4039548065783e-38,9.550891600431086e-39,2.8698592549372254e-42,9.4039548065783e-38,2.350988701644575e-38,1.9721522630525295e-31,7.61223810519055e-29,1.1754943508222875e-38,6.310887241768095e-30,3.387259160737864e-08,2.1106807232706334e-08,0.0,2.0491361500888424e-25,1.6615054735189e-25,0.0,3.0028616821193296e-16,1.0221615575646493e-15,2.2207677432347677e-10,3.467740912296331e-21,8.119449765263584e-22,9.553635998868618e-13,2.02841566302098e-23,2.465190328815662e-32,4.473743999494311e-16,6.461815126543389e-16,5.0394620726653674e-23,2.7533335911009882e-12,2.058433052624116e-10,0.0,0.0,6.462348535570529e-27,0.0,0.0,0.0,5.739718509874451e-42,0.0,5.879325925606971e-11,0.0,1.6543612251060553e-24,1.6543612251060553e-24,1.6543612251060553e-24,1.6543612251060553e-24,3.308722450212111e-24,2.465190328815662e-32,2.1106807169397814e-08,1.900112666521291e-08,1.925929944387236e-34,0.0,1.925929944387236e-34,3.851859888774472e-34,3.851859888774472e-34,6.462348535570529e-27,0.0,2.2590303518441947e-25,1.6535467177936648e-25,2.0849719563049477e-18,0.0,0.0,1.6543612251060553e-24,1.6543612251060553e-24,1.6543612251060553e-24,4.930380657631324e-32,3.230892128255596e-16,9.573757367534753e-16,2.2207677432347677e-10,1.3137610916236783e-08,0.0,7.888609052210118e-31,7.888609052210118e-31,7.888609052210118e-31,1.5777218104420236e-30,2.5600676417136477e-21,9.053467725658987e-23,9.553635998868618e-13,2.020341403160529e-23,2.2493390557240277e-14,1.0339757656912846e-25,0.0,0.0,1.0339757656912846e-25,0.0,2.938735877055719e-39,4.840514822587113e-16,6.926131878824163e-16,1.5327721759486172e-23,2.753530880414152e-12,2.058433052621285e-10,1.675083257978462e-09
