,Y0Z3,Y3Z0,Y5Z0,Y0Z5,Y1Z4,Y4Z1,Y2Z0,Y0Z2,Y3Z1,Y1Z3,Y4Z3,Y3Z4,Y2Z1,Y1Z2,Y4Z0,Y0Z4,Y5Z1,Y1Z5,Y4Z2,Y2Z4,Y5Z3,Y3Z5,Y5Z4,Y4Z5,Y0Z1,Y1Z0,Y3Z2,Y2Z3,Y2Z5,Y5Z2,X5Y4,X4Y3,X3Y4,X3Y2,X2Y4,X1Y4,X5Y3,X5Y2,X4Y5,X3Y5,X3Y0,X0Y4,X0Y3,standard_y,X2Y1,X2Y0,Y5,X2Y5,X1Y5,X0Y5,X1Y0,X5Y0,X0Y1,Y0,X5Y1,X4Y0,X3Y1,standard_x,Y4Y5,Y4,Y3Y5,Y3Y4,Y3,Y2Y5,Y2Y4,Y2Y3,Y2,Y1Y5,Y1Y4,Y1Y3,Y1Y2,Y1,Y0Y5,Y0Y4,Y0Y3,Y0Y2,Y0Y1,X5Z4,X5Z3,X5Z2,X5Z1,X5Z0,X5,X4Z5,X4Z3,X4Z2,X4Z1,X4Z0,X4Y2,X4Y1,X4X5,X4,X3Z5,X3Z4,X3Z2,X3Z1,X3Z0,X3X5,X3X4,X3,X2Z5,X2Z4,X2Z3,X2Z1,X2Z0,X2Y3,X2X5,X2X4,X2X3,X2,X1Z5,X1Z4,X1Z3,X1Z2,X1Z0,X1Y3,X1Y2,X1X5,X1X4,X1X3,X1X2,X1,X0Z5,X0Z4,X0Z3,X0Z2,X0Z1,X0Y2,X0X5,X0X4,X0X3,X0X2,X0X1,X0
0,0.9720936675938756,0.9720936675938755,0.9448761164870545,0.9448761164870545,0.9194541565274988,0.9194541565274987,0.7660007358222143,0.7660007358222143,0.6216139516087312,0.6216139516087312,0.43946128473533697,0.43946128473533674,0.42946637785277325,0.4294663778527732,0.4152931888911857,0.4152931888911857,0.2037540871187967,0.20375408711879667,0.17677089786513922,0.1767708978651392,0.12301756950269219,0.12301756950269208,0.09551823505163576,0.09551823505163576,0.07479375687311077,0.07479375687311068,0.03974093247505056,0.03974093247505056,0.034987875506352184,0.03498787550635216,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,8.326672684688674e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,3.469446951953614e-17,3.469446951953614e-17,3.469446951953614e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.0816681711721685e-17,1.3877787807814457e-17,1.0408340855860843e-17,6.938893903907228e-18,6.938893903907228e-18,6.938893903907228e-18,6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0020291663258208675,0.0020291663258208675,0.8218588149978713,0.0019723519055459444,0.9194541565274988,0.919454156527499,0.7262598899291601,0.001598964123006531,0.0012975684754607968,0.5468203576858179,0.024169000626982018,0.0009173396249912366,0.42946637785277325,0.4294663778527733,0.02416713840724663,0.0008668906941103794,0.20375408711879672,0.20375408711879672,0.17677089786513928,0.17677089786513922,0.8218564884201712,0.0002567891529805535,0.09551823505163581,0.09551823505163581,0.00015612587334737783,0.5468188404499114,8.295595848772053e-05,0.7262581344916834,0.03498787550635223,0.034987875506352135,1.1102230246251565e-16,0.0,0.0,1.0842021724855044e-19,0.0,8.673617379884035e-19,0.0,0.0,1.3877787807814457e-16,5.421010862427522e-20,0.0,0.0,0.0,1.111713802612324e-16,5.551115123125783e-17,5.421010862427522e-20,0.0,2.7755575615628914e-17,8.326672684688674e-17,2.710505431213761e-20,3.049318610115481e-20,4.0657581468206416e-20,1.2874900798265365e-19,4.0657581468206416e-20,5.551115123125783e-17,6.776263578034403e-20,2.710505431213761e-20,0.0,0.0,5.551115123125783e-17,0.0,0.0,1.0842021724855044e-19,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0842021724855044e-19,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0
2,0.00012093855944792939,0.0001209385594479294,0.821858547936392,0.0001175524130998035,0.0007289010589385664,0.0007289010589385664,0.7262598036547177,9.529845591494537e-05,2.266170284434587e-05,0.00043349395571716455,1.915935979071313e-05,2.2661661363277805e-05,0.25269553553428015,0.0003404612349327442,1.9159354546706403e-05,4.236167255916744e-05,0.10823588208181636,0.00016152688941540498,0.00014013585531011472,0.2526953450365915,0.8218585396719911,1.5304664703007528e-05,0.10823578804159825,7.572247314648788e-05,4.236165339998887e-05,0.0004334939514446315,4.944185200327842e-06,0.7262597974191043,0.034987875506352156,0.0349878755063521,0.0,0.0,1.3234889800848443e-23,6.776263578034403e-21,0.0,8.326672684688674e-17,3.3881317890172014e-21,0.0,2.710505431213761e-20,6.776263578034403e-21,1.1102230246251565e-16,6.617444900424222e-24,1.1102230246251565e-16,5.551453936304684e-17,2.710505431213761e-20,1.3552527156068805e-20,8.326672684688674e-17,0.0,5.421010862427522e-20,1.6940658945086007e-21,8.271806125530277e-25,0.0,4.963083675318166e-24,1.3552527156068805e-20,5.421010862427522e-20,2.895132143935597e-24,3.308722450212111e-24,0.0,0.0,0.0,0.0,0.0,1.0164395367051604e-20,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,2.710505431213761e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.710505431213761e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0328790734103208e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.308722450212111e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,4.108009801684992e-11,2.3432484988539975e-06,1.2584869054154712e-05,3.9929900556954567e-11,6.130971189608663e-05,6.13097118960866e-05,0.691271927845065,3.237073376523863e-11,5.026981285363782e-07,5.0048708409134785e-05,7.980750766543531e-06,5.026981220262987e-07,0.25269548038062195,2.8637055701234312e-05,7.980750766350738e-06,1.4389302713428224e-11,1.6573825665009866e-06,5.004870840632773e-05,1.1787181277917364e-05,0.2526954790328666,1.258486905409244e-05,2.3432484984996713e-06,1.6573825563130433e-06,7.980750766908526e-06,1.4389302667385087e-11,5.004870840900969e-05,1.096755409473769e-07,0.6912719278421298,0.6912719277558168,5.357586574306631e-07,1.0339757656912846e-25,6.462348535570529e-27,1.2924697071141057e-26,0.0,0.0,2.7755575615628914e-17,1.6155871338926322e-27,8.470329472543003e-22,0.0,3.2311742677852644e-27,8.470329472543003e-22,1.9721522630525295e-31,1.6940658945086007e-21,2.775266393825714e-17,0.0,0.0,4.235164736271502e-22,0.0,2.5849394142282115e-26,0.0,2.834968878138011e-31,1.0587911840678754e-22,7.395570986446986e-32,1.6155871338926322e-27,2.5849394142282115e-26,8.628166150854817e-32,7.270142102516845e-27,0.0,0.0,6.776263578034403e-21,0.0,0.0,5.293955920339377e-23,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,3.3881317890172014e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.776263578034403e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.117582368135751e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.462348535570529e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.077935669463161e-28,0.0,0.0,0.0,0.0,0.0,0.0
4,3.549156646076534e-17,1.459479504098805e-07,6.694526394894363e-07,3.4497841723932237e-17,1.4544299191041132e-05,1.4544299191041132e-05,0.0001645052969330765,2.7967023066533914e-17,3.284771191510798e-08,1.866636211676154e-05,4.689480741409557e-06,3.284771189116869e-08,6.0135155643442016e-05,1.866636197293279e-05,4.689480741409405e-06,1.2431783710274435e-17,9.208473437498562e-08,1.86663621167571e-05,4.6894807669783845e-06,6.013515562539235e-05,6.694526394894221e-07,1.4594795040981162e-07,9.208473434313054e-08,4.689480741408803e-06,1.2431783708035788e-17,1.8666362116761524e-05,1.459479458713642e-07,0.00016450529693307352,0.00016450529693301096,6.694526188474526e-07,8.077935669463161e-28,1.0097419586828951e-28,0.0,1.6155871338926322e-27,0.0,2.7755575615628914e-17,6.310887241768095e-30,1.2924697071141057e-26,8.077935669463161e-28,6.310887241768095e-30,1.2924697071141057e-26,4.70197740328915e-38,1.2924697071141057e-26,3.427836458419747e-21,1.0339757656912846e-25,0.0,2.6469779601696886e-23,6.462348535570529e-27,1.2116903504194741e-27,0.0,1.9101783200862172e-38,1.6155871338926322e-27,1.0285575569695016e-38,0.0,8.077935669463161e-28,2.938735877055719e-39,1.0097419586828951e-28,0.0,0.0,0.0,0.0,0.0,1.3234889800848443e-23,0.0,0.0,0.0,3.3881317890172014e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0339757656912846e-25,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.077935669463161e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.101927297073854e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.310887241768095e-30,0.0,0.0,0.0,0.0,0.0,0.0
5,1.43142790000745e-18,3.7596975236505844e-08,1.1996483581080316e-07,7.614105856920263e-19,8.83608936559516e-08,9.012661804757885e-08,4.489494741086358e-08,1.4313335801115113e-18,8.408989453437961e-09,1.140376232588393e-07,2.883828393248898e-08,8.408989453437726e-09,1.634330465500383e-08,1.1403762325883923e-07,2.883828393248892e-08,2.7219860103212865e-19,1.6400975090335135e-08,1.1403762325883842e-07,2.8838283932488937e-08,1.634330465500363e-08,1.1996483581080295e-07,3.7596975236505275e-08,1.6400975090334917e-08,2.8838283932488802e-08,2.7219860103212663e-19,1.140376232588393e-07,3.7596975236185785e-08,4.489494741066486e-08,4.489494741086299e-08,1.199648358108029e-07,0.0,1.9721522630525295e-31,0.0,6.058451752097371e-28,0.0,5.551115123125783e-17,1.9721522630525295e-31,1.9721522630525295e-31,1.1832913578315177e-30,3.944304526105059e-31,0.0,0.0,0.0,2.316105715150885e-23,1.9721522630525295e-31,7.888609052210118e-31,6.617444900424222e-24,0.0,1.9721522630525295e-30,0.0,7.174648137343064e-43,0.0,2.152394441202919e-42,2.407412430484045e-35,2.3665827156630354e-30,7.174648137343064e-43,9.860761315262648e-32,4.7448283491907366e-08,8.801836176187803e-17,1.3234889800848443e-23,1.2304104410563586e-15,6.245472586175234e-16,1.6543612251060553e-24,1.2380526329022406e-15,3.980114987748108e-16,1.4824127547860964e-12,4.963083675318166e-24,2.02468252462674e-15,0.07797042038949166,4.324791833432966e-17,4.523692003666016e-16,3.308722450212111e-24,1.4890855353687117e-12,1.9956828251185485e-26,1.463086253645524e-15,1.4502564350180835e-15,3.8675003050508945e-26,0.0,6.203854594147708e-25,2.0679515313825692e-25,8.271806125530277e-25,4.1359030627651384e-25,9.638955138355748e-09,4.1359030627651384e-25,4.1359030627651384e-25,8.271806125530277e-25,0.0,0.0,1.9721522630525295e-31,5.551115123125783e-17,2.320860805056016e-15,9.179989880943001e-09,2.0679515313825692e-25,2.0679515313825692e-25,0.0,0.0,0.0,1.2346672719513596e-15,8.690523594783634e-16,3.20473246467006e-09,0.0,4.1359030627651384e-25,2.0679515313825692e-25,4.1359030627651384e-25,0.0,0.0,1.2679593798331574e-15,9.730944400890535e-16,1.4824185019759192e-12,3.5254671053469357e-09,8.271806125530277e-25,0.0,1.6543612251060553e-24,8.271806125530277e-25,8.271806125530277e-25,0.0,3.944304526105059e-31,3.628712047294771e-15,0.07797042038949271,9.177977261209438e-16,1.2249155350954666e-15,2.189913890225352e-08,6.018531076210112e-36,0.0,1.2037062152420224e-35,0.0,2.407412430484045e-35,7.888609052210118e-31,1.4890855353687353e-12,4.2271180506565606e-26,1.4630862536526664e-15,1.4502564350290294e-15,4.9299119395587647e-26,3.3809777532273463e-19
6,5.226983111515637e-17,8.769474208837228e-08,2.3654381948407198e-07,2.917455173804896e-17,1.3444572539286412e-07,6.856142649246587e-08,0.00011604719033454902,8.972365191190712e-17,8.769421324925138e-08,1.3444782026425111e-07,6.855574246179917e-08,8.769421324921126e-08,0.00011604698847682919,1.3444782409779333e-07,6.855574246180537e-08,1.3597740095421609e-17,2.365430965598598e-07,1.344478202642247e-07,6.855573662114057e-08,0.00011604698847656283,2.3654381948418466e-07,8.769474208867284e-08,2.3654309655935476e-07,6.855574246167956e-08,1.3597740095302987e-17,1.3444782026422782e-07,8.769474238341968e-08,0.00011604719033453918,0.00011604719033445597,2.3654381396440637e-07,2.0194839173657902e-28,2.524354896707238e-29,5.048709793414476e-29,0.0,1.0339757656912846e-25,2.117582368135751e-22,0.0,2.5849394142282115e-26,0.0,0.0,2.5849394142282115e-26,2.350988701644575e-38,0.0,6.736558908631087e-21,0.0,5.048709793414476e-29,1.3234889800848443e-23,5.169878828456423e-26,5.048709793414476e-29,6.462348535570529e-27,2.644862289350147e-38,6.462348535570529e-27,2.350988701644575e-38,7.703719777548943e-34,2.524354896707238e-29,4.70197740328915e-38,5.048709793414476e-29,0.00032710144209731676,3.557942472073296e-13,6.617444900424222e-24,1.396028524027957e-13,5.387195501069764e-14,1.3234889800848443e-23,1.8723446529670097e-10,1.9555637653617542e-10,3.8514203049949645e-11,6.776263578034403e-21,1.63476005465223e-13,3.862398833368856e-06,1.2634756888407712e-13,1.6951725505859605e-10,6.617444900424222e-24,4.059334955928219e-11,7.577943076881749e-23,1.4662089521667796e-10,8.725837710237217e-14,4.294999516187596e-23,1.0587911840678754e-22,1.0587911840678754e-22,0.0,0.0,0.0,1.3622508066488492e-06,1.0587911840678754e-22,1.0587911840678754e-22,0.0,1.0587911840678754e-22,1.0587911840678754e-22,0.0,4.235164736271502e-22,1.8630486742171697e-13,1.0735882412837054e-06,1.0587911840678754e-22,0.0,0.0,0.0,0.0,1.3574754876112765e-13,2.9305383836588336e-14,6.605369344562271e-07,5.421010862427522e-20,0.0,5.421010862427522e-20,0.0,0.0,1.9387045606711586e-26,1.847137824260428e-10,1.1535716044878236e-10,4.2521132350878855e-11,0.0003261105018779452,0.0,2.117582368135751e-22,0.0,2.117582368135751e-22,1.0587911840678754e-22,0.0,3.2311742677852644e-26,2.730723745065687e-13,3.862398833375219e-06,1.919937662643292e-14,1.497237085629144e-12,2.1054357630814715e-06,0.0,6.162975822039155e-33,0.0,6.162975822039155e-33,6.162975822039155e-33,0.0,4.0593349559257665e-11,1.18598194040241e-23,1.466208952166654e-10,8.725839857600126e-14,5.391206934146782e-24,6.424171880378759e-17
7,1.1967826308352467e-07,3.1608708997149594e-08,1.927173698309543e-09,1.1967826308107066e-07,1.3314947267036738e-07,4.443954383311772e-08,2.9727704701522264e-08,1.196782630835143e-07,3.160870678651731e-08,1.3314946541743628e-07,4.443946090688129e-08,3.1608706786506574e-08,2.9727713851038474e-08,1.3314946541743458e-07,4.44394609068913e-08,1.1967826308367253e-07,1.927187283209492e-09,1.3314946541748583e-07,4.443946090689146e-08,2.9727713851033786e-08,1.927173697591896e-09,3.1608708996982305e-08,1.92718728321313e-09,4.443946090682678e-08,1.1967826308367915e-07,1.3314946541743204e-07,3.160870899613622e-08,2.9727704701332515e-08,2.972770470151493e-08,1.9271736975477127e-09,0.0,2.524354896707238e-29,2.524354896707238e-29,0.0,2.3665827156630354e-30,2.117582368135751e-22,5.048709793414476e-29,8.67746995743113e-30,5.048709793414476e-29,1.0097419586828951e-28,6.310887241768095e-30,0.0,2.524354896707238e-29,2.812414082680294e-23,6.310887241768095e-30,2.524354896707238e-29,1.1580528575742387e-23,1.1044052673094165e-29,1.262177448353619e-29,0.0,2.5637979419682884e-30,0.0,1.9721522630525295e-30,1.3234889800848443e-23,2.524354896707238e-29,6.310887241768095e-30,3.7865323450608567e-29,1.0902478605262981e-07,1.0439491827290736e-13,3.308722450212111e-24,2.1892201346423614e-13,5.1625291118990566e-14,3.308722450212111e-24,1.5169668253289368e-14,1.3724706696574768e-14,3.668162913924797e-12,3.308722450212111e-24,1.8417907235828838e-14,2.228153508270071e-07,1.6958379305119618e-14,1.5472595115613677e-14,6.617444900424222e-24,3.8213560202628904e-12,4.305360394245509e-14,1.7765579607965094e-14,1.4173005395816997e-13,2.294501003151211e-14,1.0587911840678754e-22,0.0,0.0,1.0587911840678754e-22,1.0587911840678754e-22,1.1098226022797652e-06,5.293955920339377e-23,0.0,2.6469779601696886e-23,0.0,0.0,1.5777218104420236e-30,2.117582368135751e-22,1.2873254553720086e-13,2.887285364153045e-07,2.6469779601696886e-23,0.0,0.0,0.0,0.0,2.150650264881038e-13,5.706891448401224e-14,4.107015388237655e-07,4.963083675318166e-24,4.963083675318166e-24,4.963083675318166e-24,5.790264287871194e-24,5.790264287871194e-24,0.0,1.4092865186785127e-14,9.25642493581839e-15,3.667294508942542e-12,8.91903300053666e-09,6.617444900424222e-24,6.617444900424222e-24,0.0,0.0,3.308722450212111e-24,2.8398992587956425e-29,1.735493991486226e-29,1.1323498457012245e-13,2.2281538964676573e-07,4.453074822537128e-14,1.636175605569241e-14,9.124651976468686e-08,0.0,0.0,2.6469779601696886e-23,5.293955920339377e-23,2.6469779601696886e-23,2.524354896707238e-29,3.716318280559324e-12,2.0747449578782272e-14,7.330704316045822e-15,1.341969544068113e-13,2.879193196934381e-14,3.8369522775221563e-07
8,3.038645779763741e-08,3.766168475495358e-09,4.505830030622803e-09,3.038645779764216e-08,5.094369443279046e-08,6.118705396230083e-09,2.3776418905400786e-09,3.0386457797637395e-08,3.766168677128808e-09,5.094369560059173e-08,6.118692773315269e-09,3.766168677128802e-09,2.377641999763997e-09,5.094369560059173e-08,6.118692773315283e-09,3.038645779763831e-08,4.505835174807567e-09,5.094369560059169e-08,6.118692773315274e-09,2.3776419997639933e-09,4.505830030627525e-09,3.7661684754953455e-09,4.505835174807526e-09,6.118692773315388e-09,3.038645779763824e-08,5.0943695600591704e-08,3.766168475495115e-09,2.3776418905407553e-09,2.377641890540074e-09,4.505830030627547e-09,2.1693674893577825e-30,0.0,1.9721522630525295e-31,1.0097419586828951e-28,9.860761315262648e-32,3.308722450212111e-24,8.38164711797325e-31,6.162975822039155e-33,1.7749370367472766e-30,9.367723249499515e-31,4.930380657631324e-31,1.9721522630525295e-31,0.0,4.1359030627651384e-24,1.9721522630525295e-31,7.888609052210118e-31,4.1359030627651384e-25,6.162975822039155e-33,0.0,0.0,1.9721522630525295e-31,0.0,1.9721522630525295e-31,3.308722450212111e-24,3.944304526105059e-31,6.548161810916602e-32,6.162975822039155e-32,2.9173044316481747e-07,1.1805151571580448e-15,8.271806125530277e-25,1.3484462909107927e-15,5.578560853723892e-16,0.0,4.1902147259016383e-16,4.521983806634073e-16,9.034265269750061e-14,4.1359030627651384e-25,6.5194815805218036e-15,1.1127280540415306e-07,1.0088179487530463e-15,1.305772427282933e-15,1.6543612251060553e-24,8.980485898167235e-14,7.221396895838546e-16,9.706045187480742e-16,1.7430832517018768e-15,3.822850477427338e-15,1.1890721305449773e-23,1.1890721305449773e-23,1.1890721305449773e-23,1.1890721305449773e-23,1.1890721305449773e-23,1.7920991949736806e-09,3.308722450212111e-24,4.963083675318166e-24,1.6543612251060553e-24,3.308722450212111e-24,3.308722450212111e-24,1.4791141972893971e-31,3.308722450212111e-24,1.135635376995389e-15,1.797820896712792e-08,3.308722450212111e-24,3.308722450212111e-24,0.0,0.0,0.0,1.3690130187398933e-15,6.639514431405413e-16,4.0131768322200544e-08,0.0,0.0,0.0,0.0,0.0,2.0194839173657902e-28,4.225620669496902e-16,5.483332406851346e-16,9.034043243045337e-14,3.577322695190896e-08,1.3234889800848443e-23,1.3234889800848443e-23,1.3234889800848443e-23,1.3234889800848443e-23,2.6469779601696886e-23,5.9164567891575885e-31,5.9164567891575885e-31,6.061963593095572e-15,1.112728053246547e-07,1.9758573049553388e-16,4.347548710417718e-16,1.3817503220684938e-07,6.617444900424222e-24,1.3234889800848443e-23,6.617444900424222e-24,0.0,6.617444900424222e-24,7.888609052210118e-31,9.01929014840663e-14,7.855979511364078e-16,3.92706110650264e-16,1.1198350995468455e-15,3.93410474780531e-15,9.742072384596019e-08
9,2.25360703936707e-09,1.173541056150841e-09,3.4439652850534822e-09,2.2536070393716617e-09,4.7191988340840406e-08,8.82743586042162e-09,5.070136427461854e-10,2.2536070393670704e-09,1.1735411239193229e-09,4.71919902803359e-08,8.827433125622767e-09,1.1735411239193208e-09,5.070136441696224e-10,4.71919902803359e-08,8.82743312562277e-09,2.2536070393669356e-09,3.4439602467738333e-09,4.7191990280335566e-08,8.82743312562277e-09,5.070136441696214e-10,3.443965285051713e-09,1.1735410561508447e-09,3.4439602467738457e-09,8.82743312562294e-09,2.2536070393669406e-09,4.7191990280335884e-08,1.1735410561524585e-09,5.070136427476357e-10,5.070136427461865e-10,3.4439652850517137e-09,6.409494854920721e-31,0.0,9.860761315262648e-32,2.524354896707238e-29,0.0,6.617444900424222e-24,6.656013887802287e-31,8.38164711797325e-31,8.135128085091684e-31,7.642090019328552e-31,0.0,0.0,1.4791141972893971e-31,6.617444900424222e-24,1.1555579666323415e-33,1.9721522630525295e-31,8.892191584945048e-24,8.38164711797325e-31,7.888609052210118e-31,2.524354896707238e-29,4.4874167704222595e-32,0.0,9.071130038063881e-32,2.895132143935597e-24,1.9721522630525295e-31,1.7256332301709633e-31,0.0,1.5261629025564343e-07,1.234841754210693e-15,1.6543612251060553e-24,2.726199192009349e-16,1.530840990932176e-16,3.101927297073854e-25,3.6582690347335676e-17,1.3270529848721372e-16,2.011937800691798e-13,3.101927297073854e-25,1.0905441529206183e-14,9.210519331587587e-08,5.7393168917634e-16,5.671424359577524e-16,1.6543612251060553e-24,1.9978595382670585e-13,1.4168352836233827e-16,3.1003374836961373e-16,1.7845948361481677e-16,8.146311778626507e-16,2.3161057151484775e-23,2.6469779601696886e-23,2.3161057151484775e-23,2.6469779601696886e-23,2.6469779601696886e-23,4.4335938136898386e-08,0.0,0.0,0.0,3.308722450212111e-24,3.308722450212111e-24,0.0,6.617444900424222e-24,1.105537375232229e-15,3.6697397765110275e-08,8.271806125530277e-25,8.271806125530277e-25,8.271806125530277e-25,8.271806125530277e-25,8.271806125530277e-25,2.8271762268312333e-16,2.4076838588174914e-16,1.1772100805420055e-08,3.308722450212111e-24,1.6543612251060553e-24,1.6543612251060553e-24,1.6543612251060553e-24,1.6543612251060553e-24,2.524354896707238e-29,4.043735311218961e-17,2.0696273606962657e-16,2.011942686448769e-13,1.3305100254040642e-08,7.34122793640812e-24,7.754818242684634e-24,7.34122793640812e-24,7.34122793640812e-24,7.444625512977249e-24,1.8488927466117464e-32,1.1940765655200862e-31,9.572654370290013e-15,9.210519139761979e-08,2.7592390861019333e-16,1.9995800617160967e-16,3.682383846359429e-09,6.617444900424222e-24,9.926167350636332e-24,6.617444900424222e-24,9.926167350636332e-24,9.926167350636332e-24,6.162975822039155e-32,2.0000046466691141e-13,5.283112177938178e-16,3.31974156976865e-16,1.7515274916307256e-16,1.1605931254853195e-15,5.0188137140533506e-08
