,Y4Z5,Y5Z4,Y0Z5,Y5Z0,Y1Z3,Y3Z1,Y1Z5,Y5Z1,Y2Z4,Y4Z2,Y1Z4,Y4Z1,Y4Z3,Y3Z4,Y2Z0,Y0Z2,Y2Z5,Y5Z2,Y0Z4,Y4Z0,Y5Z3,Y3Z5,Y2Z1,Y1Z2,Y1Z0,Y0Z1,Y3Z2,Y2Z3,Y3Z0,Y0Z3,X3Y4,standard_y,X0Y1,Y5,Y4,Y3,X5Y4,X5Y3,X4Y5,X4Y2,X2Y5,X2Y4,X2Y3,X1Y2,X0Y5,X0Y3,Y1,X4Y1,X2Y1,Y2,X3Y2,X2Y0,X3Y1,X1Y3,X3Y0,X5Y1,X4Y0,X5Y0,standard_x,Y4Y5,Y3Y5,Y3Y4,Y2Y5,Y2Y4,Y2Y3,Y1Y5,Y1Y4,Y1Y3,Y1Y2,Y0Y5,Y0Y4,Y0Y3,Y0Y2,Y0Y1,Y0,X5Z4,X5Z3,X5Z2,X5Z1,X5Z0,X5Y2,X5,X4Z5,X4Z3,X4Z2,X4Z1,X4Z0,X4Y3,X4X5,X4,X3Z5,X3Z4,X3Z2,X3Z1,X3Z0,X3Y5,X3X5,X3X4,X3,X2Z5,X2Z4,X2Z3,X2Z1,X2Z0,X2X5,X2X4,X2X3,X2,X1Z5,X1Z4,X1Z3,X1Z2,X1Z0,X1Y5,X1Y4,X1Y0,X1X5,X1X4,X1X3,X1X2,X1,X0Z5,X0Z4,X0Z3,X0Z2,X0Z1,X0Y4,X0Y2,X0X5,X0X4,X0X3,X0X2,X0X1,X0
0,0.9769733854296041,0.976973385429604,0.9766461363238077,0.9766461363238075,0.9742198470014191,0.974219847001419,0.8839870868472303,0.8839870868472302,0.7356439915697157,0.7356439915697155,0.6360311719284631,0.636031171928463,0.6043456150057032,0.6043456150057032,0.5896864504016539,0.5896864504016538,0.5167042010454891,0.516704201045489,0.5141261392922695,0.5141261392922694,0.3779795944555536,0.37797959445555357,0.29024680692058136,0.29024680692058136,0.04256571358257698,0.042565713582576825,0.01967062701304617,0.019670627013046102,0.019310811347186485,0.01931081134718643,1.1102230246251565e-16,9.71445146547012e-17,5.898059818321144e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,4.163336342344337e-17,3.2959746043559335e-17,2.949029909160572e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.0816681711721685e-17,2.0816681711721685e-17,1.3877787807814457e-17,1.214306433183765e-17,1.0408340855860843e-17,6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0021965963898576786,0.0021965963898576786,0.46252129652860424,0.00219586061320798,0.974219847001419,0.9742198470014191,0.24795752254105802,0.0019875289057087082,0.21894109653756053,0.0016539989320097654,0.24795368056704298,0.0014300325852588734,0.0013587917705292492,0.22636697592537064,0.5896864504016537,0.5896864504016537,0.21893793112215443,0.0011617415577208673,0.4625175284762718,0.001155945124343655,0.0008498374930201861,0.22636449301576916,0.29024680692058125,0.2902468069205813,0.042565713582576915,0.04256571358257679,0.01967062701304616,0.01967062701304608,0.01931081134718654,0.019310811347186534,1.0842021724855044e-19,5.561957144850638e-17,3.647879736248653e-17,0.0,1.0842021724855044e-19,0.0,0.0,2.168404344971009e-19,2.7755575615628914e-17,1.6263032587282567e-19,2.168404344971009e-19,0.0,0.0,5.551115123125783e-17,0.0,0.0,2.0816681711721685e-17,3.3881317890172014e-20,1.5612511283791264e-17,0.0,5.551115123125783e-17,1.734723475976807e-17,0.0,8.673617379884035e-19,1.3877787807814457e-17,2.710505431213761e-20,6.776263578034403e-21,1.2197274440461925e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.469446951953614e-17,0.0,0.0,0.0,0.0,0.0,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0,2.168404344971009e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6263032587282567e-19,3.251574857796537e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0842021724855044e-19,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0
2,4.2413623787776846e-05,4.2413623787776846e-05,0.46251999751602835,4.23994168291584e-05,0.0021007733239568373,0.002100773323956838,0.0005346833925023039,2.196748551054292e-05,0.21893979101114613,3.1936722090393746e-05,0.0005346833894135285,1.3756351046064013e-06,1.375509908382978e-06,0.0004881277050903731,0.5896864504016539,0.5896864504016537,0.21893978983098747,2.2431826618358065e-05,0.4625199961111892,2.2319904489328288e-05,2.1967358135164525e-05,0.000488127703094225,0.2705762256409,0.0006258779794100417,9.178720376586073e-05,0.02325494713219905,4.241704644152254e-05,0.2705755050961487,4.164115262791739e-05,0.023254803271930517,6.617444900424222e-24,3.1246198391263885e-17,2.5741519133209915e-20,3.3881317890172014e-21,2.541098841762901e-21,0.0,2.7755575615628914e-17,6.617444900424222e-24,5.551115123125783e-17,0.0,3.3881317890172014e-21,8.470329472543003e-22,2.168404344971009e-19,0.0,1.6940658945086007e-21,0.0,2.710505431213761e-20,1.4475660719677984e-24,2.371692252312041e-20,2.7755575615628914e-17,1.0842021724855044e-19,3.469446951953614e-18,1.734723475976807e-18,1.734723475976807e-18,1.3552527156068805e-20,3.7223127564886245e-24,1.0587911840678754e-22,5.293955920339377e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.469446951953614e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.617444900424222e-24,1.6543612251060553e-24,2.5597282038250877e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.352747104407253e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2.7255277525636277e-05,2.725527752563628e-05,0.0031989165659483086,1.283165141453311e-05,0.0013231241736180051,0.0013231241736180051,0.0003367581417663239,1.4116437911230872e-05,0.0015142483085886982,6.18017418035552e-06,0.0003367581409629861,8.839686439895378e-07,8.839367301561926e-07,0.0003074361038651586,0.004078435021611657,0.004078435021611657,0.0015142483052181287,1.2830654978153039e-05,0.003198916561936044,6.179340272601955e-06,1.4116405441908022e-05,0.00030743610334599443,0.001871380021342685,0.00033638627871564305,0.0003363754677799828,0.00016083747603884324,4.893063095019073e-07,0.0018713780444828713,4.880400535888494e-07,0.0001608370813491547,3.308722450212111e-24,1.9058241313221758e-21,9.768868200173184e-23,8.470329472543003e-22,1.0587911840678754e-21,0.0,5.551115123125783e-17,0.0,2.7755575615628914e-17,0.0,1.3234889800848443e-23,1.6543612251060553e-23,8.470329472543003e-22,2.117582368135751e-22,6.617444900424222e-24,8.470329472543003e-22,2.710505431213761e-20,8.271806125530277e-25,5.293955920339377e-23,0.0,6.352747104407253e-22,0.0,0.0,2.0816681711721685e-17,7.940933880509066e-23,0.0,2.895132143935597e-24,3.308722450212111e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.710505431213761e-20,0.0,0.0,0.0,0.0,0.0,9.926167350636332e-24,0.0,0.0,0.0,0.0,0.0,0.0,6.617444900424222e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.271806125530277e-25,4.1359030627651384e-25,2.0566053289590382e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2407709188295415e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2.1416986467567608e-08,2.128266418230768e-08,3.5918703245817093e-09,9.944488356517888e-09,1.0658671781333304e-08,1.067015630962341e-08,2.688631710287561e-09,1.0945400133439352e-08,1.6998143845924979e-09,4.811926751813629e-09,2.6886317102875578e-09,6.879572282514136e-10,6.879572282514132e-10,2.4569304602795474e-09,4.592031883866166e-09,4.585589008289553e-09,1.6998143845924958e-09,9.944488356517888e-09,3.591870324581706e-09,4.811926751813629e-09,1.094540013343935e-08,2.456930460279544e-09,2.101244094717211e-09,2.685648083794139e-09,2.685648083794139e-09,1.8020801875142015e-10,3.9033512620581945e-12,2.101244094717211e-09,3.9033512620581945e-12,1.8020801875142007e-10,1.232595164407831e-32,8.271806125530277e-25,8.411275541247803e-34,0.0,6.203854594147708e-25,0.0,0.0,0.0,0.0,6.162975822039155e-33,1.232595164407831e-32,6.162975822039155e-33,6.162975822039155e-33,0.0,0.0,0.0,1.0339757656912846e-25,6.162975822039155e-33,2.1185229388259594e-33,4.1359030627651384e-25,1.5407439555097887e-33,0.0,0.0,0.0,3.851859888774472e-34,0.0,7.703719777548943e-34,5.7777898331617076e-33,3.857329848403946e-09,0.06878811614235145,6.892018828570188e-17,4.722487354864562e-17,4.821765856722526e-17,2.778242248870471e-17,5.863618342985791e-18,4.1757387247555255e-17,7.161837954434075e-17,0.028592095879967097,1.6771722390458206e-19,2.7805592128062185e-17,4.7018049212587084e-17,8.731073924411899e-19,0.05249058090007336,5.1716951219903865e-18,1.0339757656912846e-25,0.0,0.0,1.0339757656912846e-25,0.0,1.0339757656912846e-25,6.162975822039155e-33,3.119960494072942e-09,7.754818242684634e-26,0.0,1.0339757656912846e-25,2.0679515313825692e-25,1.0339757656912846e-25,0.0,0.06878811614235145,2.209964501164691e-09,0.0,1.0339757656912846e-25,0.0,0.0,0.0,1.232595164407831e-32,7.762199519588804e-17,5.987779955551361e-17,1.0995064365520055e-09,6.462348535570529e-27,6.462348535570529e-27,2.5849394142282115e-26,2.5849394142282115e-26,2.5849394142282115e-26,5.275101408646265e-17,3.2509655092746066e-17,1.2672815772402925e-17,3.659033884992473e-10,1.2924697071141057e-26,1.2924697071141057e-26,0.0,1.0339757656912846e-25,1.0339757656912846e-25,6.162975822039155e-33,4.622231866529366e-33,1.1275308522720025e-34,6.52828617139147e-17,7.516506701680487e-17,0.028592095879967097,1.2067127893265256e-17,1.1775481839450366e-09,4.8467614016778965e-27,1.1309109937248425e-26,0.0,1.1309109937248425e-26,0.0,7.703719777548943e-34,0.0,3.559069055020926e-17,4.7386258047499815e-17,1.3390067183695922e-17,0.05249058090007336,1.416472793659344e-17,4.3855608516410764e-10
5,1.800597608033431e-06,3.789951985630585e-06,2.9457732428079645e-05,2.408905890812018e-06,9.604292993541365e-08,1.9030500113127583e-07,4.09644757222954e-07,2.694391398891006e-06,2.194300387676608e-05,1.1972706935111095e-06,4.0964475722186917e-07,3.9453154549607635e-07,3.945315454925468e-07,4.939504972983468e-08,2.6071097159699474e-05,3.479186595303389e-05,2.1943003876763463e-05,2.408905885770661e-06,2.945773242817469e-05,1.197270687296672e-06,2.6943913988880475e-06,4.939504972968051e-08,4.899776678224605e-07,5.407148189818119e-07,5.407148154930964e-07,1.5827096617805827e-05,8.64728119737635e-09,4.8997766783258e-07,8.64728078722462e-09,1.5827096617802764e-05,0.0,3.0969642133985356e-21,1.510522792829357e-27,2.117582368135751e-22,0.0,0.0,1.3877787807814457e-17,3.1554436208840472e-30,6.938893903907228e-18,3.2311742677852644e-27,6.462348535570529e-27,6.462348535570529e-27,0.0,3.2311742677852644e-27,6.462348535570529e-27,6.462348535570529e-27,7.940933880509066e-23,7.573064690121713e-29,1.6155871338926322e-27,1.6940658945086007e-21,6.462348535570529e-27,0.0,2.7755575615628914e-17,5.551115123125783e-17,8.077935669463161e-28,2.524354896707238e-29,0.0,3.2311742677852644e-27,9.575998469649973e-05,5.8405599128548945e-05,4.740595598051574e-12,4.124328536973525e-12,1.0292827321926328e-10,7.424839798203067e-11,1.2299075204113456e-11,2.271885793671141e-12,3.4722660990737418e-12,0.23365546802067827,1.5773046659572858e-12,3.816533261866667e-11,9.554723769943389e-11,2.042806287057786e-12,0.23624131071181725,4.611016173923867e-11,1.6940658945086007e-21,6.617444900424222e-24,0.0,0.0,0.0,0.0,3.2311742677852644e-27,2.0557951836140716e-07,6.617444900424222e-24,0.0,0.0,0.0,6.617444900424222e-24,2.524354896707238e-29,5.840559919625694e-05,1.8789136347252357e-07,5.293955920339377e-23,2.117582368135751e-22,1.5881867761018131e-22,0.0,0.0,5.048709793414476e-29,2.1027760609232837e-12,2.434888822807899e-13,1.663494006248615e-06,3.3881317890172014e-21,6.776263578034403e-21,3.3881317890172014e-21,6.776263578034403e-21,6.776263578034403e-21,9.882051517899839e-12,4.397678058053999e-11,8.889118515767263e-11,5.467776322175447e-05,5.293955920339377e-23,5.293955920339377e-23,7.940933880509066e-23,0.0,0.0,0.0,1.0097419586828951e-28,2.4255298080719126e-27,9.905780235838622e-13,3.184219101938592e-12,0.23365546802082104,1.0706587255291261e-10,1.5586057474020107e-06,1.6940658945086007e-21,1.6940658945086007e-21,0.0,0.0,0.0,6.462348535570529e-27,0.0,9.535875455109691e-11,9.523548436986735e-11,9.344715418654056e-11,0.23624131096869044,8.32242352882493e-11,4.3910850346561955e-05
6,0.00012746191068513358,1.4684224755913845e-06,4.2305262000578885e-06,9.936497351363828e-06,3.977219996244111e-06,4.261441257536334e-06,4.178117843676662e-06,4.7497470623180396e-05,1.3505166587976695e-05,0.0001280190786290567,4.178117826746887e-06,6.206331911373865e-06,6.206331908687354e-06,2.7897456110547583e-06,1.4333282333357373e-05,4.680847193825568e-06,1.3505165333620416e-05,9.93649704078431e-06,4.230524353575871e-06,0.0001280190795296254,4.7497470620399736e-05,2.78974552234173e-06,2.7029881535884093e-05,4.173717532339344e-06,4.17371753057338e-06,7.679532480754004e-06,3.171648154031249e-06,2.7029881535463385e-05,3.171648148924328e-06,7.679532480783322e-06,5.169878828456423e-26,1.4823076576950256e-20,8.35086973431166e-28,0.0,1.6940658945086007e-20,4.235164736271502e-22,0.0,5.169878828456423e-26,0.0,2.0679515313825692e-25,1.6543612251060553e-24,2.0679515313825692e-25,1.2924697071141057e-26,0.0,8.271806125530277e-25,1.2924697071141057e-26,8.470329472543003e-22,2.5849394142282115e-26,4.0389678347315804e-27,1.6940658945086007e-21,0.0,3.469446951953614e-18,6.938893903907228e-18,6.938893903907228e-18,1.2924697071141057e-26,2.5849394142282115e-26,0.0,2.0679515313825692e-25,0.0004210381762454785,0.009460988362905761,4.0306989426189194e-10,1.9839876802301136e-10,5.792038070510406e-10,2.02305310864352e-09,2.2802026258313732e-10,4.820031618041316e-10,4.570065184513664e-10,0.6137139122903452,2.434242963664254e-10,1.9109900812096145e-09,1.8815831691596992e-08,2.870007812012243e-10,0.00022460626519743294,1.1274002497046347e-10,0.0,1.3552527156068805e-20,0.0,0.0,0.0,0.0,0.0,0.00023028889393274642,0.0,6.776263578034403e-21,1.6940658945086007e-21,0.0,1.6940658945086007e-21,3.877409121342317e-26,0.009460996246258326,8.037665138960499e-05,4.235164736271502e-22,1.0587911840678754e-22,1.0587911840678754e-22,4.235164736271502e-22,1.0587911840678754e-22,1.0339757656912846e-25,8.694609236568238e-10,8.912881629833942e-10,2.538421752001892e-06,6.776263578034403e-21,1.6940658945086007e-21,0.0,3.3881317890172014e-21,1.6940658945086007e-21,1.4522068554347395e-09,4.313659586059741e-09,1.938739998050292e-10,5.4276349229859e-05,1.3234889800848443e-23,1.3234889800848443e-23,0.0,0.0,2.6469779601696886e-23,2.5849394142282115e-26,1.2924697071141057e-25,1.9843729716529437e-27,6.908690570214716e-10,5.583165929406347e-10,0.6137139122917994,2.7880465400969556e-10,5.110213505987261e-07,3.3881317890172014e-21,0.0,3.3881317890172014e-21,3.3881317890172014e-21,0.0,0.0,0.0,6.078463878900944e-09,1.9383094762199857e-08,2.8608399081703235e-10,0.00022460616720579418,2.0036380108587592e-11,5.914572479586868e-05
7,0.00028143525933535627,7.427510432153449e-06,0.00010265191112276398,7.517723170347034e-06,0.0029661901974129008,0.003844026024603317,0.002960385634441896,8.919436933910575e-06,0.00011184984469999877,0.00028040783761299544,0.002960385797655716,0.00028046698307903614,0.00028046584121899814,0.00382837637945996,0.00010984752354567096,0.00010254406129285367,0.00011184984833109735,7.51770484905897e-06,0.00010265192051885506,0.0002804078619008747,8.918234537832896e-06,0.003828376405639154,0.00010968604504348388,0.002952156783999356,0.0029521568967597867,0.00010473499393681736,0.0038315433406793747,0.00010968644988947834,0.0038315433618971127,0.00010473375090106656,5.293955920339377e-23,1.4907779871675686e-19,4.2055787091807185e-24,0.0,5.421010862427522e-20,4.336808689942018e-19,0.0,5.293955920339377e-23,8.673617379884035e-19,1.6543612251060553e-24,4.1359030627651384e-25,1.6543612251060553e-24,0.0,0.0,0.0,5.293955920339377e-23,2.168404344971009e-19,2.6469779601696886e-23,1.3234889800848443e-23,1.3552527156068805e-20,0.0,0.0,4.336808689942018e-19,4.336808689942018e-19,5.293955920339377e-23,3.970466940254533e-23,2.6469779601696886e-23,8.271806125530277e-25,0.0008707354695312997,0.011193149823737158,5.991332235158337e-07,1.8527490693114107e-07,4.51967129828123e-09,4.1780358383895855e-08,9.327123309368203e-07,2.7074624873440335e-07,6.419530871427813e-07,0.001101007548392457,1.4421756076525991e-06,1.8407827173689237e-08,6.092836068467008e-08,9.324383918897768e-07,0.0005952399042993052,8.3552827852062e-07,0.0,0.0,0.0,2.710505431213761e-20,2.710505431213761e-20,2.710505431213761e-20,0.0,0.00032648882013970126,8.470329472543003e-22,0.0,8.470329472543003e-22,0.0,0.0,1.5881867761018131e-22,0.011193182101928354,1.5043146246855441e-05,2.168404344971009e-19,0.0,0.0,0.0,0.0,5.293955920339377e-23,1.9880854457401576e-07,9.505484763767563e-08,0.0010504893659881382,0.0,5.421010862427522e-20,8.131516293641283e-20,2.710505431213761e-20,2.710505431213761e-20,1.7039023967171844e-08,4.6553995258758265e-08,8.386760695655034e-07,0.0003229546740009623,5.421010862427522e-20,0.0,8.131516293641283e-20,2.710505431213761e-20,8.131516293641283e-20,0.0,2.6469779601696886e-23,2.8276871989447555e-24,1.0463566519894397e-07,6.093944207018906e-07,0.0011010603082711806,1.1519551653358804e-06,0.0006988592016265271,1.3552527156068805e-20,0.0,0.0,1.3552527156068805e-20,1.3552527156068805e-20,0.0,4.336808689942018e-19,3.353538252737534e-08,6.72963331693047e-08,8.264285074407108e-07,0.0005952253882960095,7.089744206445721e-07,0.00021412645769584642
8,1.878020867299643e-05,8.427106951233593e-07,1.2472458232495404e-07,8.426939469244484e-07,4.904953807355672e-06,6.377361475187058e-06,4.904939723128731e-06,8.425584019502026e-07,1.3468042502428909e-07,1.8780129309703858e-05,4.9049397242588464e-06,1.8780225429024348e-05,1.878022542882609e-05,6.3773519109898964e-06,1.3468164157378812e-07,1.2472441179218667e-07,1.3468042504405523e-07,8.426939469227566e-07,1.2472458237696002e-07,1.8780129309706128e-05,8.425584017407601e-07,6.3773519111654525e-06,1.3467967310394277e-07,4.904938497230121e-06,4.9049384972303816e-06,1.2471954900334464e-07,6.377360650286008e-06,1.346796731052553e-07,6.377360650286064e-06,1.2471954899931798e-07,6.462348535570529e-27,2.514629062161204e-22,8.973831614112067e-30,5.293955920339377e-23,0.0,4.235164736271502e-22,8.470329472543003e-22,3.2311742677852644e-27,8.470329472543003e-22,1.0097419586828951e-28,2.524354896707238e-29,2.0194839173657902e-28,1.7670484276950664e-28,1.262177448353619e-29,0.0,0.0,6.352747104407253e-22,3.2311742677852644e-27,5.048709793414476e-29,0.0,2.524354896707238e-29,8.470329472543003e-22,2.117582368135751e-22,1.0587911840678754e-22,1.0097419586828951e-28,4.8467614016778965e-27,0.0,5.048709793414476e-29,2.3777607037462322e-05,2.3618474373245195e-06,6.250229324667148e-11,1.976943403299464e-11,2.772061114866999e-13,3.2484464861316663e-12,1.854785552324784e-12,2.886143989733574e-11,6.873155901316629e-11,2.25630707010623e-05,2.8413183052704177e-12,1.5011954031784182e-12,4.528308071583139e-12,1.806555434107504e-12,5.878028111938172e-06,1.6886313114430673e-12,1.3234889800848443e-23,0.0,1.6940658945086007e-21,1.6940658945086007e-21,1.6940658945086007e-21,1.6940658945086007e-21,4.0389678347315804e-28,2.0561711421869693e-05,0.0,0.0,3.1763735522036263e-22,2.117582368135751e-22,2.117582368135751e-22,6.462348535570529e-27,2.3617122441689794e-06,1.0997870275758351e-06,2.117582368135751e-22,1.0587911840678754e-22,0.0,1.0587911840678754e-22,1.0587911840678754e-22,6.462348535570529e-27,2.0668927831503936e-11,9.153037052970422e-12,1.6554084559399196e-06,5.293955920339377e-23,0.0,5.293955920339377e-23,0.0,0.0,1.3358402745828112e-12,3.629149594589486e-12,1.6546270931659145e-12,3.828241352053234e-07,1.0587911840678754e-22,2.117582368135751e-22,5.293955920339377e-23,0.0,2.117582368135751e-22,1.6155871338926322e-27,1.9387045606711586e-26,5.785372094985458e-30,1.2285682825986945e-11,6.489344713338218e-11,2.2563070564902253e-05,2.2589003961251797e-12,1.0965734096295587e-06,0.0,5.293955920339377e-23,0.0,0.0,0.0,0.0,0.0,2.5289525951122846e-12,5.050546194925855e-12,1.5967547109214372e-12,5.878028091558268e-06,1.4298416682598214e-12,2.5304914234736066e-07
9,1.4048726481423847e-08,9.811016325837378e-10,1.5094298825181547e-08,9.811015466809737e-10,1.9352917346913684e-08,2.78640826613716e-08,1.9352917813763893e-08,9.811018435965e-10,1.830891474154539e-08,1.4048727258096171e-08,1.9352917813763893e-08,1.4048726785944872e-08,1.4048726785944869e-08,2.786408311177775e-08,1.8308913899881488e-08,1.5094298950832056e-08,1.8308914741545397e-08,9.811015466809774e-10,1.5094298825181547e-08,1.4048727258096142e-08,9.811018435965013e-10,2.786408311177775e-08,1.8308913926345834e-08,1.9352917837422834e-08,1.9352917837422824e-08,1.5094298198273636e-08,2.7864083168137622e-08,1.830891392634583e-08,2.7864083168137616e-08,1.509429819827363e-08,3.0814879110195774e-33,2.7917345673664684e-24,3.3772708023121346e-32,3.101927297073854e-25,8.271806125530277e-25,3.308722450212111e-24,1.3234889800848443e-23,4.930380657631324e-32,1.9852334701272664e-23,4.930380657631324e-32,3.944304526105059e-31,7.395570986446986e-32,0.0,1.4791141972893971e-31,7.395570986446986e-32,9.860761315262648e-32,0.0,3.0814879110195774e-33,9.860761315262648e-32,1.6543612251060553e-24,9.860761315262648e-32,6.617444900424222e-24,8.271806125530277e-25,1.6543612251060553e-24,1.9721522630525295e-31,3.543711097672514e-32,1.9721522630525295e-31,0.0,1.6498077038976017e-07,5.0426451169612444e-08,6.952641814792432e-16,1.3624211918927107e-16,4.385629689522843e-16,1.074851127605317e-16,6.522867024739311e-16,2.6898804006372736e-16,2.9052123295062458e-16,7.660217070693876e-09,7.583941193233322e-16,2.283576377532259e-17,1.362031055675304e-15,8.774133335624206e-16,4.37231018718626e-08,9.69802926626231e-16,1.6543612251060553e-24,1.6543612251060553e-24,3.308722450212111e-24,0.0,1.6543612251060553e-24,1.6543612251060553e-24,3.944304526105059e-31,2.1094651310856555e-08,1.6543612251060553e-24,4.963083675318166e-24,3.308722450212111e-24,4.963083675318166e-24,4.963083675318166e-24,1.232595164407831e-32,5.0426451074768775e-08,1.668831122821019e-08,0.0,1.6543612251060553e-24,3.308722450212111e-24,0.0,0.0,2.465190328815662e-32,8.873022614951273e-16,1.4773310339307384e-16,2.0345174992405083e-08,3.308722450212111e-24,0.0,3.308722450212111e-24,3.308722450212111e-24,3.308722450212111e-24,5.494372095316367e-16,1.2324524686651812e-16,5.02828691936829e-16,4.501379619605186e-08,8.271806125530277e-25,2.481541837659083e-24,8.271806125530277e-25,1.6543612251060553e-24,1.6543612251060553e-24,1.8488927466117464e-32,3.0814879110195774e-33,4.1528364998180456e-32,3.409380210606309e-16,1.6397739183318283e-16,7.660217016537154e-09,3.6586946572324776e-16,2.7055457479296872e-08,6.617444900424222e-24,3.308722450212111e-24,3.308722450212111e-24,0.0,3.308722450212111e-24,0.0,0.0,1.5571832450048933e-16,1.3367016959140826e-15,6.963689766055089e-16,4.372310198763145e-08,6.627827360717202e-16,3.478337918293961e-08
