,Y3Z2,Y2Z3,Y4Z5,Y5Z4,Y5Z0,Y0Z5,Y4Z1,Y1Z4,Y4Z3,Y3Z4,Y5Z1,Y1Z5,Y4Z2,Y2Z4,Y5Z2,Y2Z5,Y1Z0,Y0Z1,Y3Z1,Y1Z3,Y2Z1,Y1Z2,Y4Z0,Y0Z4,Y5Z3,Y3Z5,Y2Z0,Y0Z2,Y0Z3,Y3Z0,X4Y0,Y5,X5Y4,X4Y5,X4Y2,X3Y0,X2Y4,X2Y1,X0Y5,standard_y,Y2,Y1,Y0,X5Y0,X4Y3,X3Y1,X2Y0,X0Y3,X0Y2,X1Y3,X1Y2,X1Y4,standard_x,Y4Y5,Y4,Y3Y5,Y3Y4,Y3,Y2Y5,Y2Y4,Y2Y3,Y1Y5,Y1Y4,Y1Y3,Y1Y2,Y0Y5,Y0Y4,Y0Y3,Y0Y2,Y0Y1,X5Z4,X5Z3,X5Z2,X5Z1,X5Z0,X5Y3,X5Y2,X5Y1,X5,X4Z5,X4Z3,X4Z2,X4Z1,X4Z0,X4Y1,X4X5,X4,X3Z5,X3Z4,X3Z2,X3Z1,X3Z0,X3Y5,X3Y4,X3Y2,X3X5,X3X4,X3,X2Z5,X2Z4,X2Z3,X2Z1,X2Z0,X2Y5,X2Y3,X2X5,X2X4,X2X3,X2,X1Z5,X1Z4,X1Z3,X1Z2,X1Z0,X1Y5,X1Y0,X1X5,X1X4,X1X3,X1X2,X1,X0Z5,X0Z4,X0Z3,X0Z2,X0Z1,X0Y4,X0Y1,X0X5,X0X4,X0X3,X0X2,X0X1,X0
0,0.9383768560284352,0.9383768560284351,0.9019993155324171,0.9019993155324169,0.759877436508078,0.759877436508078,0.6843086384273187,0.6843086384273187,0.6132160618037519,0.6132160618037519,0.5386291301983319,0.5386291301983318,0.48927495777210683,0.48927495777210683,0.4216392913626552,0.4216392913626552,0.40397807494366633,0.40397807494366633,0.3830675820321783,0.3830675820321783,0.2511510083752202,0.2511510083752201,0.24843131850096883,0.24843131850096878,0.21669231200675676,0.2166923120067566,0.20007544457494536,0.20007544457494536,0.17880232058661227,0.17880232058661222,1.1102230246251565e-16,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,1.3877787807814457e-17,1.3877787807814457e-17,6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0010979908253392172,0.0010979908253392172,0.9019993155324169,0.901999315532417,0.7598774365080778,0.759877436508078,0.6843086384273187,0.6843086384273187,0.12394143897085211,0.0007175215431685406,0.5386291301983317,0.5386291301983317,0.12394068424702656,0.00057249857693179,0.20494712769529333,0.0004933583672109404,0.4039780749436662,0.40397807494366633,0.0004482257718251573,0.13191674558547864,0.0002938707420148993,0.13191631142332008,0.24843131850096886,0.24843131850096878,0.20494669071752109,0.00025355076585323636,0.00023410743893314677,0.021273246389667044,0.02127298702421984,0.0002092158457364092,0.0,5.551115123125783e-17,0.0,5.551115123125783e-17,2.710505431213761e-20,2.710505431213761e-20,5.421010862427522e-20,1.3552527156068805e-20,0.0,5.559246639419424e-17,5.421010862427522e-20,5.551115123125783e-17,0.0,2.7755575615628914e-17,2.710505431213761e-20,0.0,1.0842021724855044e-19,0.0,0.0,4.0657581468206416e-20,6.776263578034403e-21,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,2.710505431213761e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.421010862427522e-20,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.421010862427522e-20,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.326672684688674e-17,3.001192911204901e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.242903688871266e-17,0.0,0.0,0.0,0.0,0.0,0.0
2,4.007497216737569e-05,4.007497216737569e-05,0.0004737522045004358,0.0004737522045004358,0.00039910630140927654,0.511446152273349,0.00035941571177609463,0.1456795825223371,6.509691356021936e-05,1.6934219266503206e-05,0.00028290125440837014,0.1456794138419986,6.509691303216095e-05,2.888498114700232e-06,0.00010764318963132311,2.8884927489118207e-06,0.40397807494366633,0.40397807494366633,1.6359549566403914e-05,0.13191657388599054,1.072582897349324e-05,0.13191657330762707,0.00013048223294638857,0.5114460131968838,0.00010764318932558242,1.693421437788417e-05,8.544560558165866e-06,0.021273124151388496,0.021273123805878202,7.63605578604929e-06,0.0,2.710505431213761e-20,2.7755575615628914e-17,5.551115123125783e-17,4.1359030627651384e-25,1.6940658945086007e-21,1.6543612251060553e-24,8.470329472543003e-22,0.0,8.324131585846911e-17,1.6940658945086007e-21,0.0,8.326672684688674e-17,0.0,0.0,0.0,0.0,1.6940658945086007e-21,0.0,4.235164736271502e-22,4.235164736271502e-22,6.776263578034403e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.271806125530277e-25,6.776263578034403e-21,0.0,0.0,0.0,0.0,0.0,0.0,6.776263578034403e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6543612251060553e-24,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.271806125530277e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0657581468206416e-20,2.0122950905859553e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.710505431213761e-20,1.7015055106572582e-17,0.0,0.0,0.0,0.0,0.0,0.0
3,3.26597169536896e-05,3.265971695368961e-05,0.00011529029580728114,6.838431681744844e-08,5.76094665104345e-08,0.00021981039885216616,0.00012071298309654455,0.5496575479577157,2.1863380924279282e-05,2.0023923196763242e-05,4.083571290167402e-08,0.5496575352157487,2.1863380806486876e-05,9.31754503857406e-06,1.5537882274062343e-08,9.31754465364545e-06,0.5496575590712599,0.00017362255374194573,1.3332467358856197e-05,0.1319165738090743,8.741179829268789e-06,0.1319165734249434,0.0001152902770647125,0.000219810392109746,1.553788224475092e-08,2.0023922844180706e-05,9.317545079361783e-06,9.142808386918435e-06,9.142808288293273e-06,2.002392214433387e-05,6.617444900424222e-24,0.0,1.3552527156068805e-20,0.0,1.0339757656912846e-25,0.0,8.271806125530277e-25,8.470329472543003e-22,0.0,1.1099265630936175e-16,2.541098841762901e-21,1.1102230246251565e-16,2.710505431213761e-20,1.6940658945086007e-21,2.0679515313825692e-25,8.470329472543003e-22,8.271806125530277e-25,8.271806125530277e-25,8.271806125530277e-25,1.6940658945086007e-21,4.235164736271502e-22,1.0164395367051604e-20,0.0,0.0,6.776263578034403e-21,0.0,0.0,1.6940658945086007e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.048709793414476e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.470329472543003e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0194839173657902e-28,4.1359030627651384e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0097419586828951e-28,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.617444900424222e-24,5.0806062879039555e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6291214278615256e-21,0.0,0.0,0.0,0.0,0.0,0.0
4,2.198247810513769e-05,2.1982478105137688e-05,9.988730772191127e-05,1.4338052297832016e-10,3.5169357059671734e-11,1.0820599550547484e-09,9.9887308855018e-05,0.00054620297072447,9.253578401460998e-06,4.503864483647816e-06,3.516925514847976e-11,0.0005462029684562611,9.253578378875058e-06,3.879409914286302e-07,3.257807914650622e-11,3.879409286186745e-07,0.0005462029684568427,8.546912013491538e-10,4.5038533310579764e-06,0.00013108747448164652,3.879349273155911e-07,0.00013108747430871687,9.988730772183239e-05,1.0820599491090389e-09,3.257807911866432e-11,4.50386441612486e-06,3.879409286123713e-07,4.500727407670566e-11,4.500727385675797e-11,4.503864416092961e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.271806125530277e-25,0.0,6.723324018831009e-21,3.705769144237564e-22,0.0,0.0,1.6543612251060553e-24,1.0339757656912846e-25,4.1359030627651384e-25,0.0,1.5777218104420236e-30,7.888609052210118e-31,1.6543612251060553e-24,4.1359030627651384e-25,3.308722450212111e-24,0.0,0.0,6.776263578034403e-21,0.0,0.0,4.235164736271502e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.930380657631324e-32,4.930380657631324e-32,3.1554436208840472e-30,0.0,0.0,0.0,0.0,0.0,0.0,1.6543612251060553e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.860761315262648e-32,2.0679515313825692e-25,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.930380657631324e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.310887241768095e-30,2.750610381631785e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.262177448353619e-29,2.7506098132513397e-23,0.0,0.0,0.0,0.0,0.0,0.0
5,9.331121780874787e-07,9.336269713889842e-07,1.5611638722896716e-07,4.973195565479777e-14,1.2104971282708079e-14,2.1320992944755544e-10,1.5611638722887902e-07,2.5052449758999085e-08,1.4204404220716799e-08,1.895615199696739e-07,1.2104965863555206e-14,2.505244976462257e-08,1.4204404220654089e-08,1.6330813911292118e-08,1.1212299897539099e-14,1.633081391128556e-08,2.505244973620171e-08,2.132122390650883e-10,1.8956151996960038e-07,5.99539091889381e-09,1.6330813911272034e-08,5.995390918879444e-09,1.5611638722896113e-07,2.1320992944755446e-10,1.121229989752169e-14,1.8956151996966692e-07,1.6330813911272564e-08,4.912871550114911e-12,4.9128715500712546e-12,1.8956151996960138e-07,1.5407439555097887e-33,1.5777218104420236e-30,2.6469779601696886e-23,0.0,6.310887241768095e-30,1.232595164407831e-32,2.524354896707238e-29,7.888609052210118e-31,0.0,2.4815402599372726e-24,3.308722450212111e-24,8.271806125530277e-25,0.0,0.0,0.0,0.0,1.232595164407831e-32,1.925929944387236e-33,3.0814879110195774e-33,7.888609052210118e-31,7.888609052210118e-31,3.2311742677852644e-27,1.567910551324047e-07,2.538039250355784e-08,1.3234889800848443e-23,9.85734579391743e-21,2.3577694830700766e-14,1.3234889800848443e-23,6.923544939395729e-21,2.781807435623548e-14,0.0030868334523389065,7.007307021046681e-20,1.575567055301893e-12,4.9830274360566205e-15,4.584356364328708e-15,1.7717069748558268e-12,3.3054692582218604e-19,8.107205672316914e-18,1.551021769946078e-17,2.141147517068504e-08,0.0,4.930380657631324e-32,4.930380657631324e-32,0.0,0.0,7.52316384526264e-37,7.52316384526264e-37,0.0,5.004143418861874e-15,1.6543612251060553e-24,4.1359030627651384e-25,4.1359030627651384e-25,0.0,0.0,1.6155871338926322e-27,2.5380392503557857e-08,2.1194498206722852e-08,0.0,6.617444900424222e-24,6.617444900424222e-24,6.617444900424222e-24,6.617444900424222e-24,1.504632769052528e-36,1.262177448353619e-29,0.0,1.2795918006545221e-20,3.5811629970954303e-14,9.152898601101651e-08,0.0,1.3234889800848443e-23,8.271806125530277e-25,6.617444900424222e-24,6.617444900424222e-24,1.504632769052528e-36,0.0,1.1152861242849341e-20,3.785115582793186e-14,0.0030868334523410836,8.789497834466089e-08,0.0,5.169878828456423e-26,1.2924697071141057e-25,5.169878828456423e-26,0.0,3.851859888774472e-34,9.900555463715536e-24,4.350856098117189e-19,1.5751983404830926e-12,7.139285571697073e-15,6.352242335551486e-15,1.4579891904485934e-09,0.0,0.0,0.0,1.0097419586828951e-28,0.0,7.703719777548943e-34,9.900555463715536e-24,1.7717069748558878e-12,3.295575574745015e-19,4.086334047731517e-17,4.1419608616703935e-17,2.1411475170529148e-08,1.9583178042135977e-11
6,2.0802926233918435e-07,1.1057838859959171e-06,4.355538948529723e-06,4.859693692983252e-12,7.17260666708602e-12,1.0843083889291328e-09,4.355538947855018e-06,3.0798008245321304e-07,4.355596630672162e-06,2.079891910953029e-07,7.172605453795267e-12,3.0798007827347417e-07,4.355596630706728e-06,1.1057764524668341e-06,1.47174808423375e-11,1.1057764524357226e-06,3.079800769117386e-07,1.087880766871534e-09,2.0798919103255383e-07,3.077953826819829e-07,1.105776452425639e-06,3.077953826818067e-07,4.355538948544452e-06,1.0843083889629715e-09,1.471748084227443e-11,2.079891910300565e-07,1.105776452456066e-06,1.0876715630410035e-09,1.0876715630373354e-09,2.079891910188265e-07,0.0,4.0389678347315804e-28,0.0,0.0,1.6155871338926322e-27,2.465190328815662e-32,8.077935669463161e-28,2.0194839173657902e-28,0.0,3.308718411244276e-22,1.0587911840678754e-22,0.0,0.0,2.0194839173657902e-28,4.0389678347315804e-28,8.077935669463161e-28,1.9721522630525295e-31,0.0,1.9721522630525295e-31,2.0194839173657902e-28,4.0389678347315804e-28,1.6155871338926322e-27,2.1462430769933404e-06,1.894282869373498e-06,4.235164736271502e-22,5.903239916191895e-18,4.4703347255893075e-12,1.3234889800848443e-23,5.722735080642095e-17,2.2982204830592303e-11,7.384919202368302e-06,2.0154116041059877e-15,1.7855795658292765e-09,7.114291111810384e-12,5.014226243660186e-12,1.779755410828441e-10,1.1968585384725317e-15,4.82259449301152e-16,6.0917020399954155e-15,2.2697396904822299e-07,0.0,0.0,4.0389678347315804e-28,0.0,0.0,1.5407439555097887e-33,9.62964972193618e-34,5.9164567891575885e-31,5.937425860878842e-12,0.0,2.117582368135751e-22,2.117582368135751e-22,0.0,0.0,4.8467614016778965e-27,1.8942828694132884e-06,2.1539831196774103e-06,5.293955920339377e-23,2.6469779601696886e-23,5.293955920339377e-23,0.0,0.0,3.0814879110195774e-33,4.0389678347315804e-28,4.235164736271502e-22,1.391752963724632e-17,4.3209829066245556e-12,2.7459867863741363e-07,2.117582368135751e-22,0.0,0.0,1.0587911840678754e-22,1.0587911840678754e-22,6.162975822039155e-33,4.235164736271502e-22,3.2075497380017725e-17,2.4688952416623494e-11,7.3849191996716405e-06,1.5246143331269863e-06,1.0587911840678754e-22,0.0,1.0587911840678754e-22,0.0,1.0587911840678754e-22,1.9721522630525295e-31,9.723405019305168e-24,7.940417723757066e-15,1.7966417631213128e-09,7.375855523492467e-12,3.833866621156432e-12,1.2398318967620917e-06,0.0,2.0679515313825692e-25,0.0,0.0,2.0679515313825692e-25,9.860761315262648e-32,9.723404874475236e-24,1.779755410754864e-10,1.3442183445182228e-15,4.423671215796826e-16,6.1277590881818154e-15,2.269739699758076e-07,2.4377776175502376e-09
7,1.5399560469650994e-08,8.421303406381414e-08,2.1477218372062138e-08,6.40348697866548e-16,9.102349775022756e-16,1.857626995748746e-11,2.1477218372037806e-08,1.6944545001035414e-09,2.1477274775037948e-08,1.539941606309099e-08,9.102348338286742e-16,1.694454499958008e-09,2.14772747750392e-08,8.421300650286624e-08,1.7705886158104821e-15,8.421300650286617e-08,1.6944544993502147e-09,1.8576788088736533e-11,1.5399416063090506e-08,1.694428624302613e-09,8.421300650286677e-08,1.6944286243026122e-09,2.1477218372062178e-08,1.857626995748748e-11,1.770588615810426e-15,1.5399416063090863e-08,8.421300650286687e-08,1.8576749991631133e-11,1.857674999163069e-11,1.5399416063090466e-08,0.0,9.860761315262648e-32,1.3234889800848443e-23,1.3234889800848443e-23,1.232595164407831e-32,0.0,1.9721522630525295e-31,0.0,0.0,4.963083773925779e-24,6.617444900424222e-24,0.0,0.0,0.0,9.860761315262648e-32,3.944304526105059e-31,0.0,2.407412430484045e-35,0.0,5.9164567891575885e-31,9.860761315262648e-32,2.524354896707238e-29,1.094729522313175e-07,5.307474878006463e-08,1.6543612251060553e-24,1.5750454743744982e-22,2.0407952851136938e-15,0.0,6.827639462589075e-22,1.1254481636627421e-14,9.564517198538915e-08,2.5447500399372596e-19,9.594321343353524e-12,3.38143646249536e-15,2.65704884285398e-15,9.423952378828259e-13,1.3371472696930769e-19,8.15291407135471e-19,9.888940257578144e-18,5.533491700455977e-09,0.0,0.0,0.0,4.930380657631324e-32,4.930380657631324e-32,1.1754943508222875e-38,0.0,4.81482486096809e-35,5.773916041371905e-16,0.0,8.271806125530277e-25,8.271806125530277e-25,8.271806125530277e-25,8.271806125530277e-25,0.0,5.307474878006466e-08,1.4862489879166649e-08,1.6543612251060553e-24,1.6543612251060553e-24,0.0,1.6543612251060553e-24,1.6543612251060553e-24,0.0,9.860761315262648e-32,1.3234889800848443e-23,2.466375731505986e-22,1.9748640598390645e-15,2.5973567302896417e-08,1.3234889800848443e-23,1.3234889800848443e-23,2.6469779601696886e-23,0.0,0.0,0.0,0.0,3.3903393227342947e-22,1.197479477294125e-14,9.564517198560144e-08,1.4196893188401259e-07,4.1359030627651384e-25,4.1359030627651384e-25,1.2407709188295415e-24,4.1359030627651384e-25,4.1359030627651384e-25,0.0,1.6055086770120357e-25,8.837239571602722e-19,9.594707033810086e-12,3.5075972570757713e-15,2.0585372040407635e-15,8.285877258918847e-09,3.2311742677852644e-27,0.0,0.0,3.2311742677852644e-27,0.0,2.407412430484045e-35,1.6055086770120357e-25,9.423952378828075e-13,1.3389548718699627e-19,7.33012666258039e-19,9.953693514418863e-18,5.533491700554939e-09,5.420084784074636e-11
8,2.995440313662774e-09,2.678453527872002e-08,2.136390410298251e-08,6.086039787946256e-18,8.47878130462163e-18,1.0563036503694535e-13,2.1363904102975507e-08,3.4763386088031766e-10,2.136396163923994e-08,2.995439601953297e-09,8.478780033502777e-18,3.476338606684456e-10,2.136396163923957e-08,2.6784529713802774e-08,1.5764896381864364e-17,2.6784529713802774e-08,3.4763386066841063e-10,1.0563141756354586e-13,2.9954396019532894e-09,3.4762878284481574e-10,2.6784529713802774e-08,3.476287828448174e-10,2.136390410298251e-08,1.0563036503694553e-13,1.5764896381864512e-17,2.9954396019532903e-09,2.6784529713802774e-08,1.0563129906129636e-13,1.0563129906129866e-13,2.9954396019532903e-09,0.0,0.0,0.0,0.0,0.0,7.52316384526264e-37,3.944304526105059e-31,1.232595164407831e-32,0.0,1.8611500673570705e-24,1.6543612251060553e-24,0.0,6.310887241768095e-30,0.0,0.0,1.9721522630525295e-31,6.018531076210112e-36,0.0,0.0,1.9721522630525295e-31,1.5407439555097887e-33,0.0,5.2772514539056985e-08,5.017368639794627e-10,0.0,1.4170553899374016e-24,1.9753354383565518e-15,2.0679515313825692e-25,3.2972441826326728e-24,5.547490443344956e-15,7.975104347021615e-08,2.3057101395658918e-21,1.0686838204782527e-11,1.1361563623428087e-16,1.5722956976047814e-16,1.0469330391713923e-12,1.0408672391745434e-21,1.5834104581187698e-22,2.1091435254985033e-20,4.7709849678295255e-11,0.0,3.851859888774472e-34,0.0,3.851859888774472e-34,3.851859888774472e-34,4.591774807899561e-41,0.0,3.76158192263132e-37,3.972099901004675e-18,1.6543612251060553e-24,0.0,1.6543612251060553e-24,1.6543612251060553e-24,1.6543612251060553e-24,5.048709793414476e-29,5.01736863979463e-10,1.9963538744634556e-08,4.1359030627651384e-25,4.1359030627651384e-25,0.0,4.1359030627651384e-25,4.1359030627651384e-25,0.0,1.9721522630525295e-31,0.0,3.644702584765034e-24,1.9587586711898994e-15,6.6695431201358635e-09,6.617444900424222e-24,6.617444900424222e-24,6.617444900424222e-24,6.617444900424222e-24,6.617444900424222e-24,9.183549615799121e-41,0.0,1.8043620129650823e-24,4.749150328271937e-15,7.975104354695113e-08,6.822099212365189e-08,2.0679515313825692e-25,2.0679515313825692e-25,2.0679515313825692e-25,4.1359030627651384e-25,2.0679515313825692e-25,9.4039548065783e-38,7.377143688739089e-28,7.370653906741503e-21,1.068694761844269e-11,1.1985882464216422e-16,5.06305283688709e-17,2.1549121660283766e-09,2.524354896707238e-29,2.524354896707238e-29,2.524354896707238e-29,0.0,2.524354896707238e-29,0.0,7.377143688739089e-28,1.0469330391713923e-12,1.0413987214998572e-21,2.1858984002210955e-23,2.1719530036790617e-20,4.770984967842649e-11,4.302019600668725e-13
9,1.0973871011845201e-09,2.4401871975283405e-09,1.039751357055225e-08,1.0998640658835831e-16,1.5213589384550147e-16,1.9863885010702775e-12,1.0397513570549054e-08,2.0713254665509804e-10,1.0397534591345516e-08,1.0973896807284677e-09,1.5213587188585172e-16,2.0713254657722702e-10,1.0397534591345536e-08,2.440188296357649e-09,2.7204015929837385e-16,2.4401882963576523e-09,2.0713254654748815e-10,1.9864141377976026e-12,1.0973896807284615e-09,2.071323218351349e-10,2.440188296357657e-09,2.0713232183513476e-10,1.039751357055225e-08,1.986388501070279e-12,2.720401592983738e-16,1.0973896807284604e-09,2.4401882963576552e-09,1.9864124529769726e-12,1.986412452976963e-12,1.0973896807284606e-09,0.0,0.0,0.0,0.0,0.0,0.0,4.930380657631324e-32,3.697785493223493e-32,1.262177448353619e-29,5.040631857745012e-25,2.0679515313825692e-25,1.2924697071141057e-26,0.0,1.262177448353619e-29,0.0,4.930380657631324e-32,0.0,0.0,4.81482486096809e-35,2.465190328815662e-32,3.0814879110195774e-33,1.0097419586828951e-28,4.973993513000494e-08,1.749424413412495e-08,8.271806125530277e-25,2.2632946947597163e-23,1.8111699000916883e-16,1.0339757656912846e-25,1.0977972181358185e-24,2.0371824879046697e-16,6.831789274040512e-10,4.0775658004288243e-20,6.049050369446687e-12,1.9720308915918448e-16,3.819758026962529e-17,5.896513828416439e-13,1.5594909685356797e-20,1.0988524343308598e-20,2.500344297094069e-19,1.5618037118140237e-09,0.0,6.162975822039155e-33,6.162975822039155e-33,0.0,0.0,1.8367099231598242e-40,0.0,6.018531076210112e-36,4.893497811751449e-17,8.271806125530277e-25,8.271806125530277e-25,8.271806125530277e-25,0.0,0.0,1.0097419586828951e-28,1.749424413412495e-08,1.3041024425601065e-08,2.0679515313825692e-25,4.1359030627651384e-25,2.0679515313825692e-25,4.1359030627651384e-25,4.1359030627651384e-25,1.1020259538958945e-39,0.0,0.0,4.425163367374661e-23,1.8541082288414895e-16,3.437164443362031e-09,0.0,0.0,0.0,6.617444900424222e-24,6.617444900424222e-24,7.346839692639297e-40,0.0,2.5499149143678614e-24,4.997023673101961e-16,6.831789440302062e-10,6.797582996993075e-08,5.169878828456423e-26,5.169878828456423e-26,5.169878828456423e-26,0.0,5.169878828456423e-26,3.009265538105056e-36,3.738592530219407e-26,1.2002081706766193e-19,6.049099779129593e-12,1.9901828158948495e-16,6.220118330261274e-17,1.7446825870224277e-09,0.0,0.0,8.077935669463161e-28,8.077935669463161e-28,0.0,0.0,3.738592530219407e-26,5.896513828416433e-13,1.5603440488443203e-20,9.241561076435075e-21,2.444444223499371e-19,1.5618037118155739e-09,1.3023335005309227e-11
