,Y4Z1,Y1Z4,Y4Z0,Y0Z4,Y2Z5,Y5Z2,Y1Z3,Y3Z1,Y5Z3,Y3Z5,Y3Z2,Y2Z3,Y2Z0,Y0Z2,Y5Z4,Y4Z5,Y5Z1,Y1Z5,Y4Z2,Y2Z4,Y2Z1,Y1Z2,Y4Z3,Y3Z4,Y0Z1,Y1Z0,Y5Z0,Y0Z5,Y0Z3,Y3Z0,X5Y3,X3Y5,Y1,X5Y1,Y5,Y4,Y3,Y2,X4Y5,X4Y3,X3Y4,X2Y5,X0Y5,X0Y3,X0Y2,standard_y,X2Y1,X1Y0,X1Y3,X0Y1,X5Y2,X5Y0,X4Y2,X4Y0,X3Y2,X3Y1,X3Y0,X1Y4,X1Y2,X4Y1,standard_x,Y4Y5,Y3Y5,Y3Y4,Y2Y5,Y2Y4,Y2Y3,Y1Y5,Y1Y4,Y1Y3,Y1Y2,Y0Y5,Y0Y4,Y0Y3,Y0Y2,Y0Y1,Y0,X5Z4,X5Z3,X5Z2,X5Z1,X5Z0,X5Y4,X5,X4Z5,X4Z3,X4Z2,X4Z1,X4Z0,X4X5,X4,X3Z5,X3Z4,X3Z2,X3Z1,X3Z0,X3X5,X3X4,X3,X2Z5,X2Z4,X2Z3,X2Z1,X2Z0,X2Y4,X2Y3,X2Y0,X2X5,X2X4,X2X3,X2,X1Z5,X1Z4,X1Z3,X1Z2,X1Z0,X1Y5,X1X5,X1X4,X1X3,X1X2,X1,X0Z5,X0Z4,X0Z3,X0Z2,X0Z1,X0Y4,X0X5,X0X4,X0X3,X0X2,X0X1,X0
0,0.9079002465766735,0.9079002465766732,0.905177890848603,0.905177890848603,0.8462927828514535,0.8462927828514534,0.7712369847794612,0.7712369847794611,0.6840676783473105,0.6840676783473105,0.6812220765393857,0.6812220765393857,0.6150526018449698,0.6150526018449698,0.6012953785904576,0.6012953785904576,0.5822182612306355,0.5822182612306354,0.5363810274705547,0.5363810274705547,0.4612211419445094,0.4612211419445093,0.22458305043747512,0.22458305043747512,0.1995887063541001,0.19958870635409998,0.1920767294058299,0.1920767294058299,0.10711032391244867,0.1071103239124486,1.1102230246251565e-16,1.1102230246251565e-16,6.938893903907228e-17,6.938893903907228e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,4.163336342344337e-17,4.163336342344337e-17,4.163336342344337e-17,3.8163916471489756e-17,3.122502256758253e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.000552203748783242,0.000552203748783242,0.000550547955600863,0.7055892214116762,0.8462927828514535,0.8462927828514533,0.00046908232022331174,0.5466539758822695,0.6840676783473103,0.6840676783473105,0.6812220765393857,0.6812220765393857,0.6150526018449698,0.6150526018449698,0.01907722505054709,0.0003657203128159394,0.019077006140474424,0.00035411721461016973,0.000326238058930226,0.07515997083638767,0.07515978631366135,0.0002805242586508507,0.00013659606639866294,0.5466537916891779,0.7055890170671482,0.0001213939882482718,0.19207672940582987,0.19207672940582987,0.10711032391244865,0.10711032391244873,5.551115123125783e-17,2.0816681711721685e-17,1.0164395367051604e-20,1.6940658945086007e-20,3.469446951953614e-17,0.0,5.551115123125783e-17,2.7755575615628914e-17,0.0,0.0,5.421010862427522e-20,1.3877787807814457e-17,1.9081958235744878e-17,5.551115123125783e-17,5.551115123125783e-17,6.94905829927428e-18,6.776263578034403e-21,1.6940658945086007e-20,1.6940658945086007e-20,1.0164395367051604e-20,5.551115123125783e-17,0.0,2.710505431213761e-20,1.3552527156068805e-20,2.7755575615628914e-17,1.3552527156068805e-20,0.0,5.551115123125783e-17,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0164395367051604e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2.751145338654395e-05,2.7511453386543954e-05,2.742895978331298e-05,0.7055891845861368,6.361508915590669e-05,6.361508915590669e-05,2.337024407333607e-05,0.5466539344450954,5.142076977203364e-05,0.0028456037325124933,0.002845599875297559,5.1206868370082164e-05,4.623296676371146e-05,0.42297587298179484,1.4340102660433667e-06,1.9670533116134813e-06,1.434010225198868e-06,3.6664894139488455e-06,1.967053214217025e-06,5.649702950376052e-06,5.64970291594759e-06,3.666489324620015e-06,6.805379937735986e-06,0.5466539339879002,0.7055891840789226,6.047994162404618e-06,1.4438239949012516e-05,0.422975870701494,0.10711032391244862,0.10711032391244861,0.0,4.235164736271502e-22,1.0587911840678754e-21,1.0339757656912846e-25,2.117582368135751e-21,3.3881317890172014e-21,0.0,1.6940658945086007e-21,0.0,0.0,1.6940658945086007e-21,0.0,1.6940658945086007e-21,5.551115123125783e-17,0.0,5.5509245407126505e-17,1.550963648536927e-25,8.917273811857002e-22,4.235164736271502e-22,3.623960300395792e-23,0.0,0.0,1.0339757656912846e-25,4.235164736271502e-22,5.082197683525802e-21,8.470329472543003e-22,5.551115123125783e-17,5.551115123125783e-17,1.0339757656912846e-25,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,2.0679515313825692e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0679515313825692e-25,6.776263578034403e-21,3.3881317890172014e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.462348535570529e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6940658945086007e-21,0.0,0.0,0.0,0.0,0.0,0.0
3,8.367906334638943e-12,4.3540618372529084e-08,8.342815012296046e-12,0.00010579382459186026,6.21310852555648e-06,6.213108525556479e-06,4.740870819660795e-08,0.6537642570504583,5.022123324834405e-06,0.002845601826283123,0.0028456017894895646,5.001232170837338e-06,3.963654319009833e-06,6.341967286250495e-05,1.2700868693279377e-06,5.983005425036984e-13,1.2700868693279513e-06,7.437813842778444e-09,5.983005422211175e-13,3.963654262051414e-06,3.963654262051419e-06,7.4378138410498855e-09,2.0699299702736853e-12,0.6537642570504565,0.00010579382459185993,4.354061760729116e-08,1.2700868867529907e-06,6.341967285924361e-05,1.6059785309902532e-05,0.6537642521097531,0.0,0.0,3.308722450212111e-24,2.524354896707238e-29,1.0587911840678754e-22,8.077935669463161e-28,5.551115123125783e-17,4.235164736271502e-22,3.0814879110195774e-33,0.0,8.077935669463161e-28,0.0,1.1309109937248425e-26,6.776263578034403e-21,1.0985992510469899e-25,5.55116773189352e-17,1.262177448353619e-29,1.0897723788495896e-28,0.0,3.3925497840098785e-29,0.0,0.0,3.0814879110195774e-33,0.0,0.0,1.6543612251060553e-24,6.776263578034403e-21,0.0,1.5777218104420236e-30,3.3881317890172014e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.162975822039155e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.162975822039155e-33,4.235164736271502e-22,5.169878828456423e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.308722450212111e-24,0.0,0.0,0.0,0.0,0.0,0.0
4,1.5716290867838995e-13,8.6639942437104e-12,2.0819085007255297e-13,4.755352116786073e-06,5.767107963745198e-07,5.767107963745195e-07,9.433691839234972e-12,0.00020344170948379464,3.482701050075591e-07,8.855089415470494e-07,8.855089414484109e-07,9.630967511130704e-08,9.630963480490639e-08,2.4749605510789356e-06,3.4827007672882123e-07,1.4930296108902746e-14,3.48270076728821e-07,1.4800243755269737e-12,1.4930296108841982e-14,9.63096348209052e-08,9.630963482090536e-08,1.4800243755240101e-12,1.5716289606687768e-13,0.00020344170948379442,4.7553521167860675e-06,8.663994243478494e-12,3.4827007671837774e-07,2.474960551077839e-06,4.75535194723163e-06,0.00020344170948145292,0.0,0.0,4.0389678347315804e-28,3.851859888774472e-34,2.6469779601696886e-23,1.262177448353619e-29,0.0,0.0,6.018531076210112e-36,0.0,6.162975822039155e-33,0.0,0.0,0.0,2.0194839173657902e-28,4.49986669747405e-22,3.851859888774472e-34,4.103698963657496e-34,8.271806125530277e-25,2.169267233419064e-34,2.7755575615628914e-17,0.0,0.0,1.6543612251060553e-24,6.462348535570529e-27,1.6543612251060553e-24,0.0,5.169878828456423e-26,4.333342374871281e-34,1.0339757656912846e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.235164736271502e-22,0.0,0.0,0.0,0.0,0.0,6.018531076210112e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2037062152420224e-35,1.2924697071141057e-26,4.0389678347315804e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.925929944387236e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,9.325325895718035e-15,1.4307004064702017e-12,1.2397176724016947e-14,1.780459863939583e-06,2.0934906353292515e-07,2.0859044618916768e-07,1.4306866757272133e-12,2.2657732702151407e-08,1.2538920842077442e-07,9.819889298967964e-11,9.819889298824037e-11,3.4716855128603863e-08,3.471685512779312e-08,9.221713164043123e-07,1.2538920842077428e-07,8.817668195573696e-16,1.2538920842077428e-07,1.1442522269545206e-13,8.817668195568955e-16,3.471685512860369e-08,3.471685512860369e-08,1.1442522269542182e-13,9.32532589580122e-15,2.2657732702156846e-08,1.780459863939583e-06,1.4307004064658192e-12,1.253892084202423e-07,9.221713164042581e-07,1.7804598639395822e-06,2.2657732702119802e-08,3.944304526105059e-31,9.860761315262648e-32,0.0,3.611118645726067e-35,1.3234889800848443e-23,0.0,1.6543612251060553e-24,0.0,0.0,0.0,3.851859888774472e-34,2.7755575615628914e-17,5.048709793414476e-29,3.1554436208840472e-30,2.524354896707238e-29,1.4889251025954498e-23,0.0,2.39431850929888e-35,2.0679515313825692e-25,1.5182986262822712e-35,2.7755575615628914e-17,0.0,4.70197740328915e-38,2.0679515313825692e-25,3.944304526105059e-31,1.0339757656912846e-25,0.0,0.0,0.0,1.5777218104420236e-30,2.255429880644031e-07,3.776597725528189e-22,1.1785620161276228e-15,8.200563225126072e-19,0.013667556502880993,6.173254029365316e-22,1.587793768158098e-15,9.521867663997415e-20,6.1066378551164246e-15,2.2798838957696434e-10,6.571593181768671e-20,1.1774768984125647e-13,3.6825181488201123e-10,5.897126935592288e-15,8.403940755804977e-14,7.007074140402685e-19,0.0,1.6543612251060553e-24,1.6543612251060553e-24,1.6543612251060553e-24,1.6543612251060553e-24,1.6543612251060553e-24,1.88079096131566e-37,2.4201862132473375e-08,3.697785493223493e-32,1.9721522630525295e-31,8.628166150854817e-32,1.9721522630525295e-31,9.860761315262648e-32,7.958164143726013e-22,1.7799199442775288e-15,1.0501316370302109e-26,1.0339757656912846e-25,1.0501316370302109e-26,1.0339757656912846e-25,1.0339757656912846e-25,1.4012866234799796e-15,8.200246404438148e-19,1.483423750021994e-09,0.0,0.0,3.308722450212111e-24,0.0,0.0,1.88079096131566e-37,0.0,2.524354896707238e-29,0.013667556502882304,9.46767587337465e-22,1.6216720092109267e-15,1.825726782950414e-08,3.1554436208840472e-30,0.0,6.310887241768095e-30,3.1554436208840472e-30,6.310887241768095e-30,1.2037062152420224e-35,1.0243499358870117e-19,6.106637855113405e-15,2.2798838957459923e-10,8.604826884913095e-20,2.1468350390215522e-13,1.3234889800848443e-23,1.3234889800848443e-23,1.3234889800848443e-23,0.0,1.3234889800848443e-23,2.0679515313825692e-25,1.213306261688564e-13,3.682518148831234e-10,7.440876357038889e-15,1.0762093249276577e-13,8.599180205493282e-19,1.8456706538902372e-07
6,3.599925542578505e-12,1.549533009302196e-11,4.445768222324984e-12,1.7637153825392976e-05,4.2406312066685766e-05,5.726825513547481e-05,1.6083692135096666e-11,2.744179322235338e-05,5.726800959067448e-05,2.7441824795289837e-05,2.744182465338394e-05,4.2405511979415384e-05,4.240551233696713e-05,1.7636491546914553e-05,5.726800959073269e-05,4.391953789019258e-12,5.7268009590732906e-05,1.5495830446526158e-11,4.391953796413485e-12,4.2405512057154746e-05,4.240551205715452e-05,1.5495830386138574e-11,3.599925563233837e-12,2.7441793222352538e-05,1.7637153825392993e-05,1.549533008906449e-11,5.726800953825629e-05,1.7636491406924726e-05,1.7637153812897417e-05,2.7441793211806653e-05,0.0,1.0339757656912846e-25,0.0,0.0,0.0,8.077935669463161e-28,1.6940658945086007e-21,6.776263578034403e-21,1.232595164407831e-32,0.0,2.465190328815662e-32,1.6940658945086007e-21,0.0,6.462348535570529e-27,2.5849394142282115e-26,5.082196875732235e-21,4.930380657631324e-32,7.189272848270727e-33,2.481541837659083e-24,8.62775082711933e-33,0.0,4.1359030627651384e-25,0.0,0.0,0.0,0.0,0.0,2.5849394142282115e-26,1.232595164407831e-32,1.0339757656912846e-25,7.476864872634868e-06,2.3775554990889563e-17,4.5635805503555226e-10,1.0228050630040638e-15,3.502999675380488e-05,1.273250987999798e-16,4.741841943849292e-10,2.782810830552603e-16,1.437013436499138e-09,2.1260584970654422e-08,1.0536518569962657e-16,2.6277836787831702e-09,2.8585761101549095e-08,6.485048187497223e-10,8.478839258569834e-10,2.641372485937803e-16,0.0,3.3881317890172014e-21,1.6940658945086007e-21,1.6940658945086007e-21,3.3881317890172014e-21,3.3881317890172014e-21,1.232595164407831e-32,1.885937948820559e-05,1.5146129380243427e-28,1.0097419586828951e-28,1.0097419586828951e-28,0.0,1.5146129380243427e-28,2.2734613224076506e-16,1.7949682438834107e-12,1.6940658945086007e-21,0.0,8.470329472543003e-22,0.0,0.0,5.169449355339431e-10,1.0682344814109787e-15,1.2575724160577917e-05,1.6940658945086007e-21,0.0,0.0,0.0,0.0,1.232595164407831e-32,0.0,0.0,3.50301193622275e-05,2.3197347812502376e-17,3.6940311047156087e-10,1.710665298596699e-05,0.0,1.0097419586828951e-28,2.0194839173657902e-28,3.0292258760486853e-28,0.0,1.9721522630525295e-31,2.6581238412451757e-16,1.4370134364990943e-09,2.126058486099685e-08,7.52069531931377e-17,2.039479537986592e-12,0.0,0.0,2.117582368135751e-22,0.0,4.235164736271502e-22,0.0,2.638074097292774e-09,2.8585761101933e-08,4.188264945775228e-10,7.510650422747764e-10,4.970568601562307e-16,3.3461289512566655e-06
7,1.3905681961122534e-14,4.600692827198782e-11,1.716757068350659e-14,2.241194877668138e-08,1.3619168028504047e-08,1.3914765660785249e-08,4.600771170423418e-11,1.1830529862258883e-08,1.3914758559471386e-08,1.1830529694732306e-08,1.1830529694732301e-08,1.3619156058906044e-08,1.3619156058906606e-08,2.2411982580287945e-08,1.391475855947255e-08,1.6963027205435837e-14,1.3914758559471386e-08,4.600696415567544e-11,1.6963027205435834e-14,1.361915605890651e-08,1.3619156058906047e-08,4.6006964155675466e-11,1.3905681961144365e-14,1.1830529854446225e-08,2.2411948776681586e-08,4.6006928271987753e-11,1.3914758559472567e-08,2.2411982580287952e-08,2.241194877668158e-08,1.1830529854446218e-08,0.0,0.0,0.0,1.925929944387236e-34,0.0,0.0,0.0,8.271806125530277e-25,1.7632415262334313e-38,9.62964972193618e-35,1.925929944387236e-34,2.6469779601696886e-23,0.0,0.0,0.0,8.271806125530277e-25,0.0,1.4162309272104942e-35,9.926167350636332e-24,3.176225115771785e-36,0.0,0.0,2.350988701644575e-38,6.617444900424222e-24,2.465190328815662e-32,0.0,1.232595164407831e-32,1.232595164407831e-32,0.0,0.0,1.1293445392772998e-08,8.221249387535304e-23,6.913675390335926e-17,3.894099901262242e-18,3.568969539957409e-08,1.0679439485138652e-22,1.5407902433556818e-16,1.2293375292067132e-18,8.496637648488653e-16,6.690338631281328e-08,2.428011119979657e-19,4.463797745416908e-16,9.459630531255385e-08,3.7551890635812644e-16,3.475807434906482e-16,8.624667287177101e-19,1.6543612251060553e-24,8.271806125530277e-25,8.271806125530277e-25,8.271806125530277e-25,8.271806125530277e-25,8.271806125530277e-25,1.1754943508222875e-38,7.856862145175367e-09,3.944304526105059e-31,0.0,0.0,0.0,1.9721522630525295e-31,2.4693611695537194e-22,4.106036067739724e-15,0.0,0.0,0.0,0.0,0.0,7.227057032841264e-17,3.8941512873062676e-18,6.393586679718606e-09,0.0,0.0,0.0,0.0,0.0,1.7632415262334313e-38,2.465190328815662e-32,7.703719777548943e-33,3.5689695514314954e-08,7.624217290806538e-23,1.3953967095345215e-16,4.404655804945667e-09,8.077935669463161e-28,8.077935669463161e-28,4.0389678347315804e-28,4.0389678347315804e-28,8.077935669463161e-28,2.8888949165808538e-34,1.2292211189237439e-18,8.496637642636711e-16,6.690338631270079e-08,1.3448267772349346e-20,1.26927840768714e-11,1.0339757656912846e-25,1.0339757656912846e-25,1.0339757656912846e-25,0.0,1.0339757656912846e-25,0.0,4.606035493947987e-16,9.459630531255381e-08,2.577377950173028e-16,2.993442440548978e-16,1.8809108820637564e-18,1.434963694783889e-09
8,6.619723566705895e-15,3.1291128705030646e-11,8.134978178256519e-15,1.588514116138368e-08,3.5686363613957255e-09,6.973990906937878e-09,3.1290802853956734e-11,7.738831353435326e-09,6.973989115167392e-09,7.738831259724333e-09,7.738831259724333e-09,3.568631005387102e-09,3.5686310053871405e-09,1.588516391474798e-08,6.973989115167587e-09,8.023040241227665e-15,6.973989115167392e-09,3.1291150280048544e-11,8.023040241227665e-15,3.5686310053871298e-09,3.5686310053871025e-09,3.1291150280048544e-11,6.6197235666955015e-15,7.73883135633555e-09,1.5885141161383194e-08,3.129112870503064e-11,6.973989115167589e-09,1.588516391474798e-08,1.5885141161383194e-08,7.73883135633555e-09,0.0,0.0,3.2311742677852644e-27,0.0,0.0,0.0,8.271806125530277e-25,2.0679515313825692e-25,1.4693679385278594e-39,4.81482486096809e-35,0.0,0.0,2.465190328815662e-32,0.0,0.0,4.33946704163561e-24,7.52316384526264e-37,4.4709928911509905e-36,1.6543612251060553e-24,1.7838086528436318e-36,2.6469779601696886e-23,0.0,0.0,3.308722450212111e-24,6.162975822039155e-33,1.6543612251060553e-24,0.0,2.465190328815662e-32,6.018531076210112e-36,0.0,3.9009834988773755e-10,3.316750061982704e-23,2.077061969495128e-17,1.866645403650059e-18,2.0871095969065434e-10,4.8795032377413456e-23,1.1988121248358184e-17,5.150244533527894e-21,3.651195855730117e-16,4.18189672070871e-08,4.3097628831136716e-20,1.662531917478837e-16,5.265585379115033e-08,1.647428377651476e-16,5.780995433258678e-17,4.611665707445862e-19,3.308722450212111e-24,1.0339757656912846e-25,1.0339757656912846e-25,0.0,1.0339757656912846e-25,1.0339757656912846e-25,5.877471754111438e-39,1.5864956334674857e-09,9.860761315262648e-32,3.944304526105059e-31,0.0,0.0,9.860761315262648e-32,9.07501030151072e-24,2.005142112869986e-15,0.0,2.0679515313825692e-25,0.0,2.0679515313825692e-25,2.0679515313825692e-25,1.0972598764825537e-17,1.8666309996516694e-18,3.5473723792786714e-09,0.0,0.0,1.0339757656912846e-25,0.0,0.0,0.0,3.0814879110195774e-33,3.851859888774472e-34,2.0871094898841657e-10,3.2037681486801296e-23,9.502420718557805e-18,1.4390108681989992e-09,4.0389678347315804e-28,2.0194839173657902e-28,2.0194839173657902e-28,0.0,4.0389678347315804e-28,2.407412430484045e-35,5.136804232676748e-21,3.651195857228738e-16,4.181896720714835e-08,2.144314123125787e-21,4.197153282484682e-12,0.0,0.0,4.1359030627651384e-25,0.0,4.1359030627651384e-25,6.617444900424222e-24,1.6960654813712523e-16,5.2655853791150135e-08,1.0637631339848364e-16,5.043611360977208e-17,8.493260310318824e-19,3.0139844122628195e-09
9,6.359477136413067e-15,3.156421362780456e-11,7.823695717423759e-15,1.5401541048823664e-08,3.45143473803138e-09,6.964499191786807e-09,3.156389127712243e-11,7.909574383183934e-09,6.964497428635025e-09,7.909574286945526e-09,7.909574286945526e-09,3.451429410935967e-09,3.4514294109360086e-09,1.5401563587547442e-08,6.964497428635217e-09,7.71052845040374e-15,6.964497428635025e-09,3.1564235609085734e-11,7.71052845040374e-15,3.4514294109359995e-09,3.4514294109359673e-09,3.1564235609085734e-11,6.359477136399434e-15,7.90957438599792e-09,1.5401541048823105e-08,3.156421362780457e-11,6.964497428635219e-09,1.5401563587547442e-08,1.5401541048823105e-08,7.909574385997916e-09,7.703719777548943e-34,0.0,1.6155871338926322e-27,0.0,0.0,0.0,0.0,2.0679515313825692e-25,0.0,2.407412430484045e-34,0.0,0.0,1.232595164407831e-32,0.0,0.0,2.0517956600436429e-25,7.52316384526264e-37,2.3908731535802263e-36,3.308722450212111e-24,9.060078383089757e-36,0.0,0.0,2.938735877055719e-39,3.308722450212111e-24,6.162975822039155e-33,3.308722450212111e-24,2.465190328815662e-32,2.465190328815662e-32,3.009265538105056e-36,0.0,9.006141462520882e-10,3.460640143207105e-23,2.124466647057566e-17,1.7261860005841634e-18,1.4672356808579862e-08,4.4493946289561204e-23,3.3085982141345467e-18,2.59865266296779e-19,3.357134019848397e-16,3.931365492942625e-08,3.519281244256213e-20,2.275444574804906e-16,5.748925271950009e-08,1.5364106651847803e-16,4.4793444707986236e-17,4.562837546402241e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.468109953540294e-10,2.9582283945787943e-31,1.9721522630525295e-31,1.9721522630525295e-31,1.9721522630525295e-31,1.9721522630525295e-31,6.033013962837945e-24,3.227921864877704e-15,0.0,0.0,0.0,0.0,0.0,8.759249213324692e-18,1.7261645640005188e-18,3.014673968392132e-09,1.0339757656912846e-25,0.0,1.0339757656912846e-25,0.0,0.0,3.6734198463196485e-40,3.0814879110195774e-33,1.1555579666323415e-33,1.4672356799064484e-08,3.017255885820423e-23,5.786401108501487e-18,1.6834013747061317e-09,3.1554436208840472e-30,0.0,3.1554436208840472e-30,3.1554436208840472e-30,3.1554436208840472e-30,0.0,2.598790806906219e-19,3.3571340208782044e-16,3.931365492950093e-08,8.851315660259632e-22,7.947260007290605e-14,4.1359030627651384e-25,4.1359030627651384e-25,0.0,0.0,4.1359030627651384e-25,3.308722450212111e-24,2.3076921625069414e-16,5.748925271949989e-08,9.110242803014219e-17,3.940987657652822e-17,7.421456343254192e-19,4.951795793474385e-09
