,Y4Z0,Y0Z4,Y5Z4,Y4Z5,Y5Z3,Y3Z5,Y2Z0,Y0Z2,Y5Z2,Y2Z5,Y4Z1,Y1Z4,Y4Z2,Y2Z4,Y0Z1,Y1Z0,Y3Z2,Y2Z3,Y2Z1,Y1Z2,Y3Z4,Y4Z3,Y0Z5,Y5Z0,Y3Z0,Y0Z3,Y1Z5,Y5Z1,Y3Z1,Y1Z3,standard_y,Y4,Y1,X3Y2,X0Y4,X0Y2,X1Y4,X5Y4,X5Y0,X2Y5,X2Y4,X2Y0,X1Y5,X0Y5,Y5,Y3,X5Y1,X4Y5,X4Y1,X3Y1,X2Y3,X2Y1,X1Y2,X0Y3,X0Y1,X4Y3,X1Y3,standard_x,Y4Y5,Y3Y5,Y3Y4,Y2Y5,Y2Y4,Y2Y3,Y2,Y1Y5,Y1Y4,Y1Y3,Y1Y2,Y0Y5,Y0Y4,Y0Y3,Y0Y2,Y0Y1,Y0,X5Z4,X5Z3,X5Z2,X5Z1,X5Z0,X5Y3,X5Y2,X5,X4Z5,X4Z3,X4Z2,X4Z1,X4Z0,X4Y2,X4Y0,X4X5,X4,X3Z5,X3Z4,X3Z2,X3Z1,X3Z0,X3Y5,X3Y4,X3Y0,X3X5,X3X4,X3,X2Z5,X2Z4,X2Z3,X2Z1,X2Z0,X2X5,X2X4,X2X3,X2,X1Z5,X1Z4,X1Z3,X1Z2,X1Z0,X1Y0,X1X5,X1X4,X1X3,X1X2,X1,X0Z5,X0Z4,X0Z3,X0Z2,X0Z1,X0X5,X0X4,X0X3,X0X2,X0X1,X0
0,0.9982826275179507,0.9982826275179505,0.9879089492200086,0.9879089492200086,0.8657723942475675,0.8657723942475675,0.8397997363118733,0.8397997363118732,0.7659427822583291,0.7659427822583291,0.7577369809057047,0.7577369809057046,0.7244493284983917,0.7244493284983917,0.7123429878269185,0.7123429878269184,0.7065646893037225,0.7065646893037225,0.6708867302659983,0.6708867302659982,0.44137775501430254,0.4413777550143025,0.19409547872374752,0.1940954787237474,0.18259188695451747,0.1825918869545174,0.15130025749194376,0.15130025749194373,0.09178661335919239,0.0917866133591923,2.220446049250313e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,8.326672684688674e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,4.85722573273506e-17,4.163336342344337e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,1.3877787807814457e-17,1.3877787807814457e-17,6.938893903907228e-18,6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.003034573556524572,0.0030345735565245726,0.7938143672531837,0.0030030397113197365,0.8657723942475675,0.8657723942475677,0.11535375490304026,0.0025528182123378627,0.7659427822583291,0.765942782258329,0.0023033643395901624,0.04539728423481749,0.0022021767330251095,0.11534652778375656,0.002165375951106995,0.04539049219413185,0.7065646893037226,0.7065646893037225,0.6708867302659982,0.6708867302659982,0.2587867116679911,0.0013416974580983568,0.0005900102745857618,0.7938089061746464,0.2587838288131226,0.0005550417251733043,0.15130025749194378,0.1513002574919437,0.09178661335919233,0.0917866133591923,1.431146867680866e-17,4.336808689942018e-19,2.0816681711721685e-17,0.0,1.0408340855860843e-17,2.168404344971009e-19,1.0842021724855044e-19,4.336808689942018e-19,2.168404344971009e-19,2.7755575615628914e-17,2.168404344971009e-19,2.168404344971009e-19,8.326672684688674e-17,1.3552527156068805e-19,5.551115123125783e-17,3.469446951953614e-17,2.7755575615628914e-17,2.710505431213761e-20,1.0842021724855044e-19,1.5612511283791264e-17,4.163336342344337e-17,3.469446951953614e-18,1.3877787807814457e-17,1.6263032587282567e-19,6.437450399132683e-20,8.131516293641283e-20,6.938893903907228e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.469446951953614e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.168404344971009e-19,2.168404344971009e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.371692252312041e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.00047240078387152687,0.0004724007838715269,0.00012801417192360878,0.00025862592430982547,0.00013961860967217398,0.00013961860967217398,0.11535048892681232,0.00039740454535927187,0.00012351960752951101,0.05937810214218568,0.00035857134430786485,0.045394072836624576,0.0003428191788819721,0.11535031378488483,0.00033709029543216296,0.04539390823838695,0.00011394401140472086,0.059378082994924364,0.6708867302659984,0.6708867302659984,4.173305385542682e-05,0.0002586259155150328,5.44365567518904e-06,0.00012801415058122628,4.1733042588972606e-05,5.4436533573284304e-06,0.05951364532626818,2.439940535690794e-05,1.480194959884959e-05,0.05951364216536887,5.544847079316101e-17,5.421010862427522e-20,0.0,6.776263578034403e-21,1.0408340855860843e-17,5.421010862427522e-20,1.3552527156068805e-20,0.0,3.308722450212111e-24,6.776263578034403e-21,5.421010862427522e-20,0.0,0.0,1.6543612251060553e-24,6.776263578034403e-21,1.6940658945086007e-21,7.199780051661553e-21,4.1359030627651384e-24,2.710505431213761e-20,4.235164736271502e-22,5.082197683525802e-21,3.469446951953614e-18,1.0408340855860843e-17,4.1359030627651384e-25,8.64769342437604e-22,1.6543612251060553e-24,6.776263578034403e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.421010862427522e-20,1.734723475976807e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.308722450212111e-24,3.308722450212111e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.00809016508869e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.00023095598210804382,0.00023095598210804384,1.4774236958458326e-05,0.00012644179638981724,1.6113516457472715e-05,1.611351645747271e-05,6.508831426162014e-06,2.9487539874096116e-05,1.1439556756454958e-05,3.3505033975340796e-06,7.701208563831807e-06,2.561429376224913e-06,7.701208017927996e-06,6.5088290639920945e-06,2.9487539302426655e-05,2.561427156259587e-06,1.1442079595745874e-05,3.3505033831432943e-06,3.7855851419858264e-05,3.7855851419858264e-05,4.816451125478962e-06,0.00012644179633254578,2.661393946864632e-06,1.4774236369713488e-05,4.816450814685793e-06,2.6613939317707836e-06,3.3581520824719574e-06,1.143955672927751e-05,1.144207957209113e-05,3.358152080096273e-06,5.717472393966527e-21,6.776263578034403e-21,6.352747104407253e-22,0.0,2.7755575615628914e-17,8.271806125530277e-25,8.271806125530277e-25,4.1359030627651384e-25,1.0339757656912846e-25,2.5849394142282115e-26,8.271806125530277e-25,8.271806125530277e-25,5.169878828456423e-26,0.0,0.0,3.3881317890172014e-21,3.2311742677852644e-27,0.0,4.1359030627651384e-25,9.693522803355793e-27,3.2311742677852644e-26,1.3877787807814457e-17,6.938893903907228e-18,0.0,5.664356528959471e-26,4.1359030627651384e-25,3.877409121342317e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6940658945086007e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6543612251060553e-24,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1359030627651384e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.658213657183104e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1.3435453033030673e-08,1.349293300023778e-08,1.339065162540022e-06,7.303816167116667e-09,1.462220947493066e-06,1.4747281073888657e-06,9.259511283094742e-08,1.7057756470356425e-09,1.0341772357321714e-06,4.765983869908563e-08,4.4352045008098954e-10,3.644111914068802e-08,4.435204500746095e-10,9.259511283094737e-08,1.705775647028939e-09,3.644111914068792e-08,1.0432698854284027e-06,4.765983869735374e-08,5.40906824540746e-07,5.409980417806624e-07,4.377804662542781e-07,7.303816167088621e-09,1.5392957767240474e-10,1.339065162540022e-06,4.37780466254278e-07,1.5392957766494334e-10,4.777671829884767e-08,1.0341772357316684e-06,1.0432698854279606e-06,4.7776718298558674e-08,5.30429567799629e-23,4.1359030627651384e-25,0.0,0.0,0.0,7.888609052210118e-31,1.9721522630525295e-30,1.5777218104420236e-30,0.0,7.573064690121713e-29,2.3665827156630354e-30,1.5777218104420236e-30,5.048709793414476e-29,7.888609052210118e-31,0.0,0.0,4.1020767071492614e-29,7.888609052210118e-31,7.888609052210118e-31,9.466330862652142e-30,2.524354896707238e-29,0.0,0.0,1.5777218104420236e-30,1.1531364482696476e-31,7.888609052210118e-31,0.0,5.766530710806675e-07,2.5542193538724184e-15,0.028611800380211386,4.660583100653928e-15,1.7029720304521137e-13,2.9665976048725506e-15,1.9141859794773368e-13,5.293955920339377e-23,1.7203008446205987e-13,2.648842837883121e-15,1.6957358265154688e-13,0.0025837668067001194,5.604888192870062e-15,0.031188169940119626,3.158966862455858e-15,2.5971411045131498e-15,2.8484945877366837e-15,5.169878828456423e-25,0.0,0.0,2.6469779601696886e-23,0.0,0.0,0.0,0.0,3.0048920165919516e-07,1.0339757656912846e-25,5.169878828456423e-26,2.0679515313825692e-25,1.0339757656912846e-25,1.550963648536927e-25,0.0,1.3877787807814457e-17,5.456483537246646e-15,1.75488974665659e-09,1.3234889800848443e-23,1.9852334701272664e-23,0.0,0.0,1.9852334701272664e-23,0.0,2.3665827156630354e-30,3.944304526105059e-31,0.028611800380596082,7.22444612397516e-15,2.0478262965893845e-07,0.0,2.481541837659083e-24,8.271806125530277e-25,0.0,2.481541837659083e-24,3.2585846615381263e-13,3.262900714431114e-15,2.58834225716267e-13,3.770671909939796e-08,1.1890721305449773e-24,3.308722450212111e-24,5.169878828456423e-25,2.0679515313825692e-25,1.6543612251060553e-24,1.2679672000172946e-31,3.339237948267634e-13,3.001929374408928e-15,2.4701163165332093e-13,0.0025837668067007413,3.680324198465886e-08,4.6044233315940017e-26,2.5849394142282115e-26,3.7966297646476856e-26,0.0,1.0339757656912846e-25,7.24813063059425e-15,0.03118816994011963,5.485932284885651e-15,2.6838814690538736e-15,2.945877232361646e-15,1.3738315748662946e-09
5,3.5460851515370444e-07,1.7546771241019912e-06,5.543645858111014e-06,1.2881416576596342e-07,2.3674515160361138e-06,2.665639774824544e-05,3.0350811171269016e-07,2.3715198141476757e-07,4.681451076500386e-05,2.9892027877704387e-07,5.049640748601049e-07,2.944830544994351e-07,5.049640748546947e-07,3.035081117117311e-07,2.371519814241317e-07,2.944830545002525e-07,2.7976106673774456e-05,2.989202809262609e-07,1.6111833087822232e-07,1.0021303976654301e-07,3.9036005381018924e-05,1.2881417300753642e-07,1.8045186822678226e-06,5.5436458579790544e-06,3.9036005381036854e-05,1.8045186846273444e-06,3.227295218536641e-07,4.681451076481433e-05,2.7976106673684115e-05,3.227295192194058e-07,3.3881317890172014e-21,0.0,1.3234889800848443e-23,0.0,1.3877787807814457e-17,4.0389678347315804e-28,4.0389678347315804e-28,0.0,2.5849394142282115e-26,0.0,0.0,0.0,1.6155871338926322e-27,2.5849394142282115e-26,0.0,3.3881317890172014e-21,0.0,1.6155871338926322e-27,2.0194839173657902e-28,0.0,1.2924697071141057e-26,2.0816681711721685e-17,1.3877787807814457e-17,0.0,3.044950857064946e-29,0.0,3.2311742677852644e-27,2.376338327603005e-05,5.208257554089967e-11,0.0065789749295419985,1.203118333343013e-11,3.433934620219747e-11,3.2437975348826194e-12,5.598969401362265e-11,1.3234889800848443e-23,1.3562847596323394e-10,3.4335300535806236e-12,6.094887365281368e-11,0.0024238034501630834,5.2979175135993833e-11,2.392112208808578e-05,6.500841114806857e-11,1.8613363499493943e-12,1.0377963963051807e-12,0.0,0.0,1.6940658945086007e-21,1.2705494208814505e-21,0.0,0.0,1.3877787807814457e-17,4.8467614016778965e-27,4.606842160516997e-06,0.0,1.3234889800848443e-23,5.293955920339377e-23,0.0,0.0,2.0194839173657902e-28,0.0,3.129460477081601e-11,3.418231776635491e-07,1.6940658945086007e-21,1.6940658945086007e-21,8.470329472543003e-22,8.470329472543003e-22,1.6940658945086007e-21,1.3877787807814457e-17,2.5849394142282115e-26,0.0,0.006578975292027799,3.26590193625522e-11,1.2967432474918598e-05,2.117582368135751e-22,5.293955920339377e-23,0.0,2.117582368135751e-22,5.293955920339377e-23,2.8657952878797356e-11,1.7053881072439498e-12,7.292320451131795e-12,2.0842722520373104e-06,0.0,3.1763735522036263e-22,2.117582368135751e-22,3.970466940254533e-23,1.0587911840678754e-22,7.772728217252949e-29,2.1238388235355802e-12,2.294443126880719e-12,2.945763367393672e-11,0.0024238034498917484,2.1579044196659366e-06,0.0,0.0,0.0,0.0,0.0,3.537423072224222e-11,2.392112207873576e-05,6.329860659283232e-11,4.106306753039421e-12,2.8692975278328946e-12,1.6051087912276608e-06
6,1.157415014407714e-06,8.735568223711939e-06,8.211027626533028e-06,1.1261958891740936e-06,7.363299571221735e-06,6.992118644034502e-06,2.3875340012216954e-08,1.2143330735416388e-05,4.338740094800785e-06,2.3985263484583175e-08,4.931350640251703e-07,3.095165427890346e-09,4.931350640252186e-07,2.387533993888161e-08,1.214333073541607e-05,3.095165370373589e-09,6.632301278945642e-06,2.3985263456730545e-08,1.4854357479827055e-08,2.5079989275005e-08,4.8579006374902756e-06,1.1261959060617945e-06,8.802362297195318e-06,8.211027634897493e-06,4.857900641299086e-06,8.802362295893533e-06,2.9299833522673803e-09,4.338740094800735e-06,6.632301278945562e-06,2.9299833530717837e-09,5.500751073477634e-23,5.293955920339377e-23,4.1359030627651384e-25,1.0097419586828951e-28,0.0,0.0,1.0097419586828951e-28,0.0,0.0,0.0,1.0097419586828951e-28,3.0292258760486853e-28,3.7865323450608567e-29,5.169878828456423e-26,0.0,8.470329472543003e-22,0.0,0.0,5.048709793414476e-29,0.0,1.0097419586828951e-28,0.0,6.938893903907228e-18,2.5849394142282115e-26,5.753659085293988e-30,0.0,5.048709793414476e-29,1.7336067978077606e-05,4.076525054631804e-10,2.4144080928215766e-05,1.9923676938462672e-10,1.4103779322850361e-12,9.700180224650608e-13,1.4885976163273136e-12,2.481541837659083e-24,1.0277640932475122e-12,2.4336444258996227e-13,5.690500566655571e-13,0.07392260240826806,2.8744976413753917e-10,0.022651660357383703,2.5900215829956036e-10,2.1921039384899916e-12,3.500392391628445e-12,8.470329472543003e-22,1.6940658945086007e-21,0.0,0.0,0.0,0.0,0.0,1.0097419586828951e-28,2.3679515283805982e-05,5.293955920339377e-23,1.0587911840678754e-22,0.0,0.0,5.293955920339377e-23,2.0194839173657902e-28,0.0,4.321366676116815e-10,1.0437472128005287e-06,1.6940658945086007e-21,0.0,1.6940658945086007e-21,1.6940658945086007e-21,1.6940658945086007e-21,0.0,1.2924697071141057e-26,0.0,2.41446310769583e-05,1.9911512602251593e-10,1.5661299669189235e-05,6.617444900424222e-24,9.926167350636332e-24,6.617444900424222e-24,0.0,3.308722450212111e-24,6.234856434188942e-13,8.255600518212609e-13,2.851627820852189e-13,7.310176799316026e-08,0.0,0.0,6.617444900424222e-24,4.1359030627651384e-25,3.308722450212111e-24,4.792633243846317e-30,7.134763637778913e-13,1.3383257655859106e-13,5.120683500130474e-13,0.07392260240826853,7.626733754262501e-08,1.0587911840678754e-22,1.0587911840678754e-22,3.1763735522036263e-22,0.0,0.0,1.4091570451377286e-10,0.022651660371333968,5.248188892003702e-10,2.0770489208583447e-12,2.9524011178748727e-12,2.6547399911030664e-05
7,1.9794708094032354e-05,7.183154083559652e-05,3.319729897327779e-05,1.9772212076522427e-05,3.315947564759137e-05,1.5636997383918086e-08,3.194262665797295e-10,7.25871230357744e-05,3.3251585231898706e-05,3.282971066123716e-10,1.9926876099877604e-05,5.299007850358462e-09,1.9926876099878586e-05,3.194301122089248e-10,7.258712303577619e-05,5.299009253838465e-09,5.59346279915004e-08,3.282970524362742e-10,3.5220248901818233e-10,5.2986946010976706e-09,1.0336488538924245e-08,1.977221129693493e-05,7.184928973591012e-05,3.319730112194102e-05,1.033612194826259e-08,7.18492897886735e-05,5.28919153004889e-09,3.3251585231898963e-05,5.593462799153554e-08,5.289191539571856e-09,6.785802004472905e-21,0.0,4.1359030627651384e-25,0.0,1.0842021724855044e-19,0.0,2.0194839173657902e-28,0.0,8.271806125530277e-25,0.0,0.0,0.0,0.0,0.0,0.0,9.926167350636332e-24,2.524354896707238e-29,0.0,0.0,1.0097419586828951e-28,0.0,1.3552527156068805e-20,2.710505431213761e-20,1.0339757656912846e-25,7.65356979559597e-28,2.1971985020939798e-25,2.406025760924086e-29,0.0001202951403431824,2.4691269479899136e-11,0.0004496950833005425,2.2787137213477904e-08,3.440436148237851e-13,9.416751327808736e-12,2.1599442245907813e-12,2.5849394142282115e-26,1.6746753509946092e-12,3.4726677254252652e-12,4.660684762382827e-14,0.00013602095738763156,2.8793731252727377e-08,0.0011785702573711646,3.127417006336859e-09,2.5900947586278297e-12,1.5350026067752283e-11,6.776263578034403e-21,3.3881317890172014e-21,1.6940658945086007e-21,1.6940658945086007e-21,0.0,0.0,0.0,2.0194839173657902e-28,2.864176106724219e-05,0.0,8.470329472543003e-22,8.470329472543003e-22,8.470329472543003e-22,8.470329472543003e-22,0.0,5.421010862427522e-20,5.316705300540944e-12,9.97949330203369e-06,0.0,3.970466940254533e-23,1.9852334701272664e-23,0.0,0.0,6.776263578034403e-21,1.809457589959748e-25,2.0679515313825692e-25,0.0004496957932591082,2.246610994718695e-08,1.0594609344863911e-07,4.1359030627651384e-25,0.0,0.0,0.0,0.0,3.6224284967522393e-13,7.489431020230948e-12,2.099417824809403e-12,3.066724134964933e-09,6.617444900424222e-24,6.617444900424222e-24,3.308722450212111e-24,0.0,0.0,9.323871028372033e-28,4.2640259959752276e-12,2.842486620885243e-13,3.9225381998188433e-13,0.00013602095738762972,6.507380105898267e-08,1.3552527156068805e-20,2.710505431213761e-20,1.3552527156068805e-20,0.0,1.3552527156068805e-20,2.553691227599992e-08,0.0011785715361090658,2.0380396978536516e-09,2.605171415936148e-12,1.8723582351858768e-11,0.0001389952136766456
8,1.4975366491203943e-08,6.003188430296166e-08,1.2312673817485833e-06,1.498116837730402e-08,1.2311717121438078e-06,8.979389812676501e-10,5.3125149432390066e-11,6.000571835707089e-08,1.2308916739431927e-06,5.503247752552868e-11,1.4979234133558398e-08,1.257504727194081e-09,1.4979234133558706e-08,5.312514943250312e-11,6.000571835707175e-08,1.257504727194093e-09,7.440694891187301e-10,5.5032477476179074e-11,5.659753607668576e-11,1.255897484501276e-09,1.028132217881666e-09,1.4981168376664703e-08,6.003391067159454e-08,1.2312673817486159e-06,1.0281322178874339e-09,6.00339106716243e-08,1.2560270037690296e-09,1.2308916739431967e-06,7.440694891191336e-10,1.2560270037751598e-09,1.1890398188022994e-22,0.0,1.550963648536927e-25,3.1554436208840472e-30,2.710505431213761e-20,3.944304526105059e-31,2.9582283945787943e-31,0.0,1.262177448353619e-29,0.0,1.9721522630525295e-31,7.888609052210118e-31,1.5777218104420236e-30,6.310887241768095e-30,1.0587911840678754e-22,5.169878828456423e-26,2.465190328815662e-31,0.0,9.860761315262648e-32,1.5777218104420236e-30,6.310887241768095e-30,0.0,0.0,0.0,1.9432595523047983e-31,0.0,6.162975822039155e-32,8.305394270079697e-07,1.9966400747227673e-14,7.631474989045675e-06,5.389747293212268e-13,1.2546176353917186e-14,3.1885252271491374e-15,4.6967081687794756e-14,3.2311742677852644e-27,3.760371982497333e-14,1.6689106173176051e-15,2.163513753262613e-15,5.648925171620789e-06,7.009605115459877e-13,1.23899635655134e-05,7.185637691166058e-14,1.2777930758814113e-15,1.42912392798524e-14,1.3234889800848443e-23,0.0,0.0,5.293955920339377e-23,0.0,0.0,4.235164736271502e-22,3.1554436208840472e-30,6.811697884366363e-07,4.1359030627651384e-25,0.0,4.1359030627651384e-25,4.1359030627651384e-25,4.1359030627651384e-25,1.9721522630525295e-31,1.3552527156068805e-20,2.109412061455472e-14,5.0285615996183975e-09,8.271806125530277e-25,0.0,0.0,0.0,0.0,0.0,6.310887241768095e-30,3.1554436208840472e-30,7.631474116155019e-06,5.306366879702176e-13,5.105506780857975e-09,4.1359030627651384e-25,0.0,0.0,4.1359030627651384e-25,4.1359030627651384e-25,1.3302507624536538e-14,2.282607164758046e-15,4.5820272614969414e-14,2.0593500487148065e-09,0.0,1.6543612251060553e-24,1.6543612251060553e-24,1.6543612251060553e-24,0.0,1.2691295288313876e-31,9.813964107651654e-14,1.7431601638072019e-16,7.553379650977126e-15,5.648925171620853e-06,4.342048732035084e-08,0.0,6.617444900424222e-24,1.3234889800848443e-23,6.617444900424222e-24,0.0,6.202300057263827e-13,1.238996356484346e-05,4.386214540056094e-14,1.3302137593335142e-15,1.5980470170731912e-14,9.375573282179145e-08
9,8.451590533904038e-10,3.470698929919597e-09,3.798971131118962e-09,8.451595027257921e-10,3.798970741511545e-09,2.7212127446813016e-12,5.3090694458045255e-11,3.4707151427243876e-09,3.798976673998304e-09,5.309173959349082e-11,8.451597800198919e-10,1.288753806064275e-09,8.451597800199122e-10,5.3090694458045675e-11,3.470715142724444e-09,1.288753806064275e-09,2.725610468520195e-12,5.309173959349031e-11,5.309853983811306e-11,1.2887521843332066e-09,2.721494642683639e-12,8.451595027257917e-10,3.4706990484652393e-09,3.798971131118962e-09,2.7214946426837036e-12,3.4706990484652393e-09,1.2887534909229983e-09,3.798976673998319e-09,2.7256104685216087e-12,1.2887534909229983e-09,2.1305555328209087e-25,1.0339757656912846e-25,1.0339757656912846e-25,1.232595164407831e-32,0.0,0.0,6.162975822039155e-33,0.0,1.5407439555097887e-33,2.465190328815662e-32,0.0,2.465190328815662e-32,3.0814879110195774e-33,1.5407439555097887e-33,0.0,2.0194839173657902e-28,3.851859888774472e-34,3.0814879110195774e-33,0.0,3.0814879110195774e-33,0.0,0.0,2.6469779601696886e-23,0.0,1.588102271915717e-32,3.0814879110195774e-33,1.4444474582904269e-34,5.6380387447957285e-08,3.576810751721057e-18,4.4765842184881896e-08,9.591138455571293e-17,4.2243659433509324e-17,1.9685221313781384e-16,1.5507346267692044e-16,6.462348535570529e-27,1.2434209395511605e-16,1.032934130778946e-16,7.086702745211686e-18,3.275205091046068e-08,1.2489616927363297e-16,7.981207597185039e-09,1.2826872050526765e-17,7.914259239303111e-17,8.826346979227351e-16,0.0,2.0679515313825692e-25,2.0679515313825692e-25,0.0,2.0679515313825692e-25,2.0679515313825692e-25,3.308722450212111e-24,1.232595164407831e-32,2.0887417943215425e-09,2.5849394142282115e-26,2.5849394142282115e-26,2.5849394142282115e-26,0.0,0.0,1.232595164407831e-32,1.3234889800848443e-23,3.828625493247666e-18,3.003556075095848e-10,1.6155871338926322e-27,1.6155871338926322e-27,1.6155871338926322e-27,0.0,0.0,0.0,3.0814879110195774e-33,1.1555579666323415e-33,4.476584217655866e-08,9.442326068200514e-17,1.524351044096658e-11,2.0679515313825692e-25,0.0,2.0679515313825692e-25,2.0679515313825692e-25,2.0679515313825692e-25,4.4592590488839135e-17,1.4098542531456093e-16,1.5132122733238087e-16,2.1688834289292807e-09,1.6543612251060553e-24,0.0,1.6543612251060553e-24,1.6543612251060553e-24,1.6543612251060553e-24,1.8793991760042864e-32,3.2386776398470144e-16,9.702261309603503e-18,2.4698185578492545e-17,3.275205091057402e-08,4.6405754830119056e-08,8.271806125530277e-25,0.0,8.271806125530277e-25,4.1359030627651384e-25,0.0,1.1050885447452559e-16,7.981207595499835e-09,7.778832238248683e-18,8.222874305659328e-17,9.868093390536687e-16,5.401408276636852e-09
