,Y3Z1,Y1Z3,Y5Z0,Y0Z5,Y2Z1,Y1Z2,Y5Z4,Y4Z5,Y1Z0,Y0Z1,Y2Z5,Y5Z2,Y1Z5,Y5Z1,Y3Z0,Y0Z3,Y0Z4,Y4Z0,Y4Z2,Y2Z4,Y3Z5,Y5Z3,Y4Z1,Y1Z4,Y3Z2,Y2Z3,Y3Z4,Y4Z3,Y0Z2,Y2Z0,standard_y,Y3,X0Y3,X4Y5,X3Y5,Y1,Y0,X5Y1,X4Y3,X4Y0,X3Y2,X2Y3,X0Y1,X4Y1,X2Y5,X1Y5,X1Y4,X1Y0,X0Y5,Y4,X0Y4,X3Y4,X2Y4,X1Y2,standard_x,Y5,Y4Y5,Y3Y5,Y3Y4,Y2Y5,Y2Y4,Y2Y3,Y2,Y1Y5,Y1Y4,Y1Y3,Y1Y2,Y0Y5,Y0Y4,Y0Y3,Y0Y2,Y0Y1,X5Z4,X5Z3,X5Z2,X5Z1,X5Z0,X5Y4,X5Y3,X5Y2,X5Y0,X5,X4Z5,X4Z3,X4Z2,X4Z1,X4Z0,X4Y2,X4X5,X4,X3Z5,X3Z4,X3Z2,X3Z1,X3Z0,X3Y1,X3Y0,X3X5,X3X4,X3,X2Z5,X2Z4,X2Z3,X2Z1,X2Z0,X2Y1,X2Y0,X2X5,X2X4,X2X3,X2,X1Z5,X1Z4,X1Z3,X1Z2,X1Z0,X1Y3,X1X5,X1X4,X1X3,X1X2,X1,X0Z5,X0Z4,X0Z3,X0Z2,X0Z1,X0Y2,X0X5,X0X4,X0X3,X0X2,X0X1,X0
0,0.8921795677048455,0.8921795677048454,0.7364712141640124,0.7364712141640124,0.6766994874229113,0.6766994874229113,0.6498844377795232,0.6498844377795232,0.6394267984578839,0.6394267984578839,0.5053552881033625,0.5053552881033623,0.4219218196852704,0.42192181968527037,0.27502931836911926,0.27502931836911926,0.22321073814882275,0.22321073814882272,0.21863797480360336,0.21863797480360336,0.19883765068664852,0.1988376506866485,0.08693883262941612,0.0869388326294161,0.0297972194380704,0.02979721943807035,0.02653596968386364,0.026535969683863625,0.025010755222666905,0.025010755222666853,2.0122792321330962e-16,1.1102230246251565e-16,1.1102230246251565e-16,8.326672684688674e-17,8.326672684688674e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,3.8163916471489756e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.0816681711721685e-17,2.0816681711721685e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.0408340855860843e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0003609615688477652,0.00036096156884776525,0.7364712141640123,0.7364712141640124,0.6469022704235676,0.00027378177831064224,0.649884437779523,0.6498844377795232,0.00025870184510997296,0.36439750259829295,0.5053552881033623,0.5053552881033623,0.000170702813063169,0.22308418527231164,0.00011127245885381149,0.3643974277554499,0.2232107381488227,0.2232107381488227,0.21863797480360334,0.2186379748036033,8.044652997657613e-05,0.22308413446680792,0.06040286511736524,3.517405974722916e-05,1.2055477916106294e-05,0.6469022126009766,1.0736028479810402e-05,0.06040285583012155,0.025010755222666978,0.02501075522266691,1.3891340334970526e-17,0.0,5.421010862427522e-20,2.7755575615628914e-17,4.0657581468206416e-20,1.3552527156068805e-20,2.7755575615628914e-17,2.710505431213761e-20,2.710505431213761e-20,0.0,0.0,0.0,1.1011428314305904e-20,0.0,5.551115123125783e-17,1.3552527156068805e-20,3.3881317890172014e-21,1.1011428314305904e-20,2.7755575615628914e-17,1.3877787807814457e-17,1.0408340855860843e-17,1.3552527156068805e-20,0.0,5.082197683525802e-21,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,5.551115123125783e-17,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.163336342344337e-17,2.710505431213761e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0
2,4.727075919103567e-05,4.727075919103567e-05,2.6662027401746335e-05,2.6662027401746338e-05,0.646902268026665,3.585387927786322e-05,2.3527378062854443e-05,0.426673699776972,1.152416605317592e-05,1.3192064296192355e-05,0.48034453289708523,1.82950755982007e-05,1.1524166016325436e-05,8.076182910868887e-06,4.036898077374891e-06,1.3192064249724686e-05,8.080765008097918e-06,0.42667369920482656,0.21863797480360336,0.21863797480360336,4.036898060922026e-06,8.07618287932528e-06,0.06040286298279898,4.6063200395264596e-06,1.57875974255157e-06,0.6469022670350095,1.405967451208791e-06,0.06040286282352311,9.0544943001209e-07,0.4803445325495326,2.7753881549734405e-17,0.0,0.0,3.3881317890172014e-21,5.169878828456423e-26,8.470329472543003e-22,1.6940658945086007e-21,5.169878828456423e-26,6.776263578034403e-21,0.0,3.3881317890172014e-21,3.3881317890172014e-21,3.877409121342317e-26,0.0,2.541098841762901e-21,5.169878828456423e-26,1.6940658945086007e-21,9.370405376577267e-26,1.3877787807814457e-17,2.7755575615628914e-17,1.2705494208814505e-21,8.470329472543003e-22,2.7755575615628914e-17,8.470329472543003e-22,0.0,8.470329472543003e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2705494208814505e-21,1.0339757656912846e-25,0.0,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0816681711721685e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6940658945086007e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3881317890172014e-21,0.0,0.0,0.0,0.0,0.0,0.0
3,6.544286097003839e-06,3.3627385811612385e-09,4.028993873535068e-07,4.028993873535068e-07,0.00032130470903714476,2.5505666757904956e-09,3.555305853049088e-07,0.42667369963073387,8.198040060422737e-10,1.8566741257607802e-07,0.00023857848088148644,1.5442134037529112e-07,8.198040060416749e-10,1.5442129122103166e-07,5.781890948941492e-07,1.8566741256206743e-07,1.22111316669679e-07,0.42667369963060325,0.15823511930776907,0.00010859354550955969,5.781890948936124e-07,1.5442129122284955e-07,0.1582350848890557,3.2768354854407366e-10,6.5442852340068734e-06,0.000321304709027041,2.0137120974418062e-07,0.15823508488602767,1.8566738629925673e-07,0.00023857848088144703,1.3851119504865747e-17,4.235164736271502e-22,2.0194839173657902e-28,1.3234889800848443e-23,1.0097419586828951e-28,0.0,2.6469779601696886e-23,9.860761315262648e-32,0.0,0.0,4.1359030627651384e-25,4.1359030627651384e-25,1.232595164407831e-32,5.169878828456423e-26,1.2924697071141057e-26,4.930380657631324e-32,1.0339757656912846e-25,1.7256332301709633e-31,5.551115123125783e-17,1.3877787807814457e-17,1.3234889800848443e-23,1.0587911840678754e-22,6.776263578034403e-21,0.0,0.0,1.3234889800848443e-23,0.0,0.0,0.0,0.0,0.0,0.0,2.710505431213761e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0389678347315804e-28,2.5849394142282115e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3552527156068805e-20,4.0389678347315804e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.117582368135751e-22,6.462348535570529e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.776263578034403e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2924697071141057e-26,0.0,0.0,0.0,0.0,0.0,0.0
4,4.177343081489618e-06,1.2180115226535044e-10,2.656329999472244e-11,1.7192055469755195e-08,1.8232134297166653e-05,9.238361904824678e-11,2.344025801773483e-11,0.00045944364859931935,4.1562934449477586e-11,1.1368017218119825e-08,7.375876790792468e-06,1.0181052938271603e-11,4.156293444947751e-11,1.0181052927836726e-11,4.976081917969381e-07,1.13680172177703e-08,1.7192036833438294e-08,0.0004594436485993188,0.0001703880909519087,7.375865369689885e-06,4.976081917969371e-07,1.0181052927885562e-11,0.00017038809083257263,4.156292411537901e-11,4.177343079715887e-06,1.823213429693305e-05,4.976080523489446e-07,0.00017038809083124408,1.1368017212939433e-08,7.375876790792463e-06,8.470321394607334e-22,8.470329472543003e-22,2.524354896707238e-29,8.271806125530277e-25,0.0,1.6155871338926322e-27,0.0,0.0,4.1359030627651384e-25,8.077935669463161e-28,6.462348535570529e-27,0.0,2.8987874362269926e-36,1.5777218104420236e-30,1.4791141972893971e-31,3.76158192263132e-37,3.1554436208840472e-30,1.004272348776742e-34,1.0842021724855044e-19,0.0,4.0389678347315804e-28,1.550963648536927e-25,8.271806125530277e-25,2.117582368135751e-22,0.0,2.4233807008389483e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.930380657631324e-32,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.235164736271502e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.117582368135751e-22,5.048709793414476e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.117582368135751e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1.6827043723083512e-08,3.479950087355401e-14,6.328324526278982e-11,4.386227156396396e-08,1.3000023943258924e-06,2.6304616426562702e-14,6.328285397044129e-11,2.24929125912058e-08,1.1790742894300046e-14,2.8960246592259944e-08,5.240755419500561e-07,1.2646316910969371e-11,1.1790742894299907e-14,1.2646316910903216e-11,1.989715921297621e-09,2.8960246592259937e-08,4.3862271561641226e-08,2.249291258776675e-08,8.328554011676056e-09,5.240755419500543e-07,1.9897159212975896e-09,1.2646316910903224e-11,8.32855401164622e-09,1.17907428942999e-14,1.6827043723046977e-08,1.3000023943258924e-06,1.9897159212975875e-09,8.328554011646221e-09,2.8960246592192446e-08,5.240755419500538e-07,8.275037694228515e-24,1.6543612251060553e-24,0.0,1.6543612251060553e-24,4.81482486096809e-35,3.944304526105059e-31,4.963083675318166e-24,1.3775324423698682e-40,0.0,8.077935669463161e-28,0.0,0.0,1.5855883401075685e-38,2.350988701644575e-38,3.0814879110195774e-33,1.8367099231598242e-40,4.70197740328915e-38,2.0892803962754994e-38,0.0,1.6543612251060553e-24,8.077935669463161e-28,1.232595164407831e-32,1.5777218104420236e-30,4.1359030627651384e-25,9.871348315216606e-08,3.2311742677852644e-27,2.388684843306283e-09,6.179413374437263e-20,3.0050032107382525e-17,8.84131907798903e-18,5.164218103132975e-15,4.534700701732815e-15,0.0,5.410989771362875e-25,3.255704879608018e-23,9.246921520391889e-08,2.0778269609219587e-09,2.9955438501861282e-09,8.988992459043848e-12,2.0608875223108857e-16,1.3155629566584812e-14,2.902497819629425e-22,0.0,0.0,8.077935669463161e-28,0.0,0.0,0.0,4.81482486096809e-35,6.162975822039155e-33,0.0,9.201122566673638e-12,0.0,0.0,0.0,1.0339757656912846e-25,5.169878828456423e-26,0.0,2.388684843577081e-09,1.0925754143304204e-09,5.169878828456423e-26,1.0339757656912846e-25,0.0,1.0339757656912846e-25,5.169878828456423e-26,0.0,1.9721522630525295e-31,2.4774604776390466e-19,9.783416827149252e-17,1.4754907285394906e-09,6.617444900424222e-24,6.617444900424222e-24,0.0,1.3234889800848443e-23,1.3234889800848443e-23,0.0,0.0,2.2610148738087908e-17,8.852869123025543e-15,5.242109582836064e-15,9.804904780191967e-08,0.0,0.0,0.0,0.0,0.0,1.3234889800848443e-23,7.128594556695139e-25,3.175434824060845e-22,9.246921520391891e-08,2.0778269609253444e-09,5.2927558007283935e-15,0.0,0.0,4.1359030627651384e-25,0.0,4.1359030627651384e-25,6.310887241768095e-30,2.9955438504885496e-09,8.989107839496092e-12,2.3591586384432814e-16,1.5420574973011342e-14,5.728598350780476e-22,3.2417079084387677e-09
6,2.6444215268355298e-08,4.90242565335313e-14,6.327924281607719e-11,4.386227156373479e-08,9.34047657281811e-10,4.892180654894805e-14,6.327918821088648e-11,3.138905723556342e-09,9.332249161336386e-15,2.896024659241355e-08,5.61647645858763e-10,1.2645001559437896e-11,9.332249161336272e-15,1.2645001559437752e-11,3.1268995916074817e-09,2.896024659241351e-08,4.386227156341065e-08,3.138905720117497e-09,1.1622570329137287e-09,5.61647645858763e-10,3.126899591607433e-09,1.2645001559437754e-11,1.1622570329137122e-09,9.332249161336272e-15,2.6444215268355007e-08,9.340476572811262e-10,3.1268995916074337e-09,1.1622570329137117e-09,2.8960246592413376e-08,5.616476458587604e-10,3.303876477671338e-24,0.0,0.0,0.0,9.62964972193618e-35,7.888609052210118e-31,3.308722450212111e-24,1.3775324423698682e-40,0.0,3.2311742677852644e-27,0.0,3.1554436208840472e-30,6.538856533238541e-38,1.4693679385278594e-39,0.0,3.6734198463196485e-40,2.938735877055719e-39,5.402295521761612e-38,8.271806125530277e-25,1.0339757656912846e-25,0.0,6.162975822039155e-33,3.0814879110195774e-33,8.271806125530277e-25,5.532947746207328e-08,4.8467614016778965e-27,2.388684843462951e-09,9.71060962310598e-20,6.590227043338012e-18,3.7676730582173e-18,2.897644645384766e-16,6.07940508387103e-15,1.0339757656912846e-25,5.140793683061591e-25,8.438908252898561e-24,3.7539712972536064e-08,3.265368792602652e-09,4.180307770739003e-10,8.9884974827993e-12,3.2387479435044685e-16,3.4912989587752106e-15,2.8797033855849256e-22,2.0194839173657902e-28,0.0,0.0,8.077935669463161e-28,4.0389678347315804e-28,3.308722450212111e-24,9.62964972193618e-35,9.62964972193618e-35,8.271806125530277e-25,9.200548137127033e-12,3.877409121342317e-26,2.5849394142282115e-26,1.2924697071141057e-26,1.2924697071141057e-26,1.2924697071141057e-26,0.0,2.388684843500738e-09,1.5246985951436856e-10,1.550963648536927e-25,1.550963648536927e-25,2.0679515313825692e-25,0.0,5.169878828456423e-26,1.2924697071141057e-26,9.860761315262648e-32,3.8931201881344535e-19,2.1455863332879948e-17,2.3187789307519056e-09,0.0,0.0,3.308722450212111e-24,3.308722450212111e-24,3.308722450212111e-24,8.271806125530277e-25,4.930380657631324e-32,2.7771097451625138e-18,4.993363050726952e-16,5.9443857111675034e-15,4.993065496425163e-08,0.0,0.0,9.860761315262648e-32,0.0,0.0,3.877409121342317e-26,6.679484555780317e-25,4.907223394018759e-23,3.75397129725361e-08,3.265368792600714e-09,6.0663341599794756e-15,2.0679515313825692e-25,2.0679515313825692e-25,2.0679515313825692e-25,4.1359030627651384e-25,0.0,0.0,4.1803077737630316e-10,8.988513584242688e-12,3.707490149775564e-16,4.4657941893132796e-15,6.171856645465909e-22,3.241707908387086e-09
7,2.5626614364071977e-08,4.229408170553212e-14,5.7928681580195166e-11,4.27968494104758e-08,7.304715575587293e-09,4.247344764128005e-14,5.7928627515230405e-11,3.1066203130173763e-09,2.5655559613774142e-14,2.7912883830369135e-08,7.624069225902074e-09,9.712065276919783e-12,2.565555961377384e-14,9.712065276919677e-12,2.8463496637202662e-09,2.7912883830369095e-08,4.2796849410167834e-08,3.1066203096937596e-09,1.1356955868173263e-09,7.624069225902074e-09,2.8463496637202232e-09,9.71206527691968e-12,1.1356955868173098e-09,2.565555961377384e-14,2.5626614364051513e-08,7.304715575588329e-09,2.8463496637202232e-09,1.1356955868173094e-09,2.7912883830368963e-08,7.62406922590204e-09,1.0323649117228233e-24,0.0,0.0,3.308722450212111e-24,0.0,4.733165431326071e-30,1.6543612251060553e-24,1.1020259538958945e-39,0.0,4.0389678347315804e-27,0.0,3.1554436208840472e-30,7.2724539076472644e-37,1.5612034346858506e-38,3.851859888774472e-34,2.204051907791789e-39,0.0,9.689980120955251e-37,8.271806125530277e-25,2.0679515313825692e-25,2.4233807008389483e-27,0.0,2.465190328815662e-32,1.6543612251060553e-24,6.533945437384582e-08,1.6155871338926322e-27,7.1340550903332156e-09,2.601090779275671e-19,1.894380859027543e-17,2.950514361992033e-18,2.6079073241810136e-16,5.446470105726302e-13,8.271806125530277e-25,7.94437532834777e-24,6.18659372569866e-22,3.7456333766277314e-08,9.542200509239672e-09,1.2362138567763395e-09,2.5758109667593307e-11,9.145775407199303e-16,3.1273534407862616e-15,9.223183645563221e-21,0.0,1.6155871338926322e-27,1.6155871338926322e-27,0.0,0.0,3.308722450212111e-24,9.62964972193618e-35,1.925929944387236e-34,4.1359030627651384e-25,2.6292814993828822e-11,2.5849394142282115e-26,5.169878828456423e-26,5.169878828456423e-26,2.5849394142282115e-26,2.5849394142282115e-26,2.465190328815662e-32,7.134055090441556e-09,4.554596078932162e-10,6.203854594147708e-25,6.203854594147708e-25,0.0,0.0,0.0,0.0,0.0,1.0787347359371834e-18,6.291312093330494e-17,6.883070801020268e-09,3.308722450212111e-24,6.617444900424222e-24,6.617444900424222e-24,3.308722450212111e-24,3.308722450212111e-24,8.271806125530277e-25,9.860761315262648e-32,2.0781409697808763e-18,4.705252608671846e-16,5.445226696403453e-13,4.93027548972661e-08,0.0,0.0,6.310887241768095e-30,3.155443620884047e-29,0.0,5.169878828456423e-26,2.1115104413941595e-23,3.994702031249571e-21,3.7456333766284865e-08,9.542200509238858e-09,5.481908685380354e-13,8.271806125530277e-25,0.0,8.271806125530277e-25,1.6543612251060553e-24,8.271806125530277e-25,9.860761315262648e-32,1.2362138576487263e-09,2.5758157790715893e-11,1.054577422954508e-15,4.105863939135136e-15,4.635928737595044e-20,9.634832907577952e-09
8,2.4918327962196583e-08,1.305395565964082e-13,5.3397844245469686e-11,4.18731052673934e-08,1.1348097553260575e-08,1.3075667573754745e-13,5.339779065100632e-11,3.078525963532836e-09,5.854425006875265e-14,2.700490130053269e-08,1.1078086682255645e-08,7.259088217032983e-12,5.854425006875197e-14,7.259088217032889e-12,2.6047455975133007e-09,2.700490130053265e-08,4.187310526709918e-08,3.0785259603061965e-09,1.1125782782038467e-09,1.1078086682255645e-08,2.6047455975132576e-09,7.259088217032889e-12,1.1125782782038307e-09,5.854425006875197e-14,2.491832796217619e-08,1.1348097553261008e-08,2.6047455975132585e-09,1.11257827820383e-09,2.7004901300532525e-08,1.1078086682255597e-08,3.1342074853154976e-25,0.0,9.860761315262648e-32,1.6543612251060553e-24,0.0,3.1554436208840472e-30,0.0,2.204051907791789e-39,1.232595164407831e-32,2.4233807008389483e-27,0.0,0.0,5.211342199403607e-37,3.5264830524668625e-38,0.0,7.346839692639297e-40,4.70197740328915e-38,5.63954976500232e-37,4.1359030627651384e-25,3.101927297073854e-25,2.4233807008389483e-27,1.5407439555097887e-32,2.465190328815662e-32,0.0,6.964858265800452e-08,3.2311742677852644e-27,9.474607157613665e-09,3.169452813161355e-19,2.431344966911658e-17,2.2191010063044264e-18,2.31890493625941e-16,5.29916951325227e-13,0.0,2.105365758771004e-24,5.782317235096245e-22,3.717184152531054e-08,1.243070668552396e-08,1.6278369723013726e-09,3.366103267019254e-11,1.1551446673188833e-15,2.7740949358936153e-15,7.801564317286736e-21,3.2311742677852644e-27,0.0,0.0,0.0,3.2311742677852644e-27,0.0,0.0,0.0,0.0,3.42643443692137e-11,2.5849394142282115e-26,0.0,5.169878828456423e-26,5.169878828456423e-26,2.5849394142282115e-26,0.0,9.474607157755917e-09,6.052361204145984e-10,2.0679515313825692e-25,0.0,0.0,0.0,2.0679515313825692e-25,1.0339757656912846e-25,1.9721522630525295e-31,1.3594530916213495e-18,8.221644983368367e-17,9.091984751087822e-09,3.308722450212111e-24,3.308722450212111e-24,6.617444900424222e-24,0.0,0.0,0.0,0.0,1.4214214515183744e-18,4.404008665057801e-16,5.297995924077009e-13,4.8454119510326385e-08,2.524354896707238e-29,2.524354896707238e-29,1.262177448353619e-29,1.262177448353619e-29,5.048709793414476e-29,5.169878828456423e-26,1.4655914547278629e-23,3.829624965035023e-21,3.717184152531815e-08,1.2430706685525204e-08,5.332988733690313e-13,1.6543612251060553e-24,8.271806125530277e-25,1.6543612251060553e-24,8.271806125530277e-25,1.6543612251060553e-24,1.9721522630525295e-31,1.6278369734622225e-09,3.3661096620544875e-11,1.3410695992933684e-15,3.751663449329741e-15,4.3962289516237934e-20,1.2741445562500746e-08
9,2.5636259764101575e-08,8.943775145383724e-09,7.050498724500073e-09,2.3839895437985735e-08,2.5124423968994475e-09,8.943775705595291e-09,7.05049873005061e-09,2.6850960645134572e-09,3.3328809622616523e-09,1.51923810216776e-08,6.2829144909072245e-09,2.7413949425841535e-09,3.3328809622616358e-09,2.7413949425841427e-09,2.519919877382927e-09,1.5192381021677572e-08,2.3839895302611414e-08,2.6850960344897586e-09,1.1901497873273775e-09,6.282914490907221e-09,2.519919877382914e-09,2.7413949425841448e-09,1.1901497873273593e-09,3.3328809622616374e-09,2.5636259011841777e-08,2.512442423261663e-09,2.519919877382913e-09,1.190149787327359e-09,1.519238102167748e-08,6.282914490907214e-09,4.756288522179909e-24,3.308722450212111e-24,9.860761315262648e-32,8.271806125530277e-25,1.355854680848614e-31,7.237830359838992e-25,1.6543612251060553e-24,4.468157470978387e-32,2.465190328815662e-32,9.305781891221561e-25,1.6543612251060553e-24,1.6543612251060553e-24,3.274037441439885e-32,7.703719777548943e-33,1.4791141972893971e-31,3.697785493223493e-32,6.162975822039155e-33,5.276661544160121e-32,4.1359030627651384e-25,1.0339757656912846e-25,5.169878828456423e-25,4.3140830754274083e-32,1.4791141972893971e-31,2.0679515313825692e-24,1.2298208909417602e-07,6.203854594147708e-25,9.813205580348178e-09,6.24943024489875e-17,4.801701413987666e-18,5.685102650066624e-17,3.371244108612539e-16,1.706890034324459e-08,0.0,2.3424824896271756e-16,3.722939308514908e-18,4.602775598882636e-08,1.9592885716278736e-08,3.6835208275786338e-09,1.5048913926591384e-08,8.754112821760582e-16,1.91640304712381e-15,4.5806424177539637e-17,0.0,0.0,0.0,3.308722450212111e-24,0.0,2.481541837659083e-24,1.4791141972893971e-31,1.9721522630525295e-31,4.1359030627651384e-25,1.512275413625703e-08,2.0679515313825692e-25,4.1359030627651384e-25,8.271806125530277e-25,8.271806125530277e-25,4.1359030627651384e-25,2.465190328815662e-31,9.813205572785645e-09,4.383389602449041e-09,4.1359030627651384e-25,1.6543612251060553e-24,0.0,1.6543612251060553e-24,2.895132143935597e-24,1.4863401631812216e-25,1.4791141972893971e-31,3.6661887013772943e-16,2.6077376118366714e-17,1.703067676013653e-08,3.308722450212111e-24,0.0,6.617444900424222e-24,0.0,0.0,2.0679515313825692e-24,3.944304526105059e-31,1.734183386847671e-16,4.743700002325054e-16,1.7068900215046134e-08,5.804400748463882e-08,8.271806125530277e-25,2.481541837659083e-24,1.0339757656912846e-24,1.8611563782443123e-24,1.6543612251060553e-24,2.1971985020939798e-25,2.4029269260670923e-16,1.2470318756316937e-16,4.6027756302898554e-08,1.959288614802693e-08,1.711907755967396e-08,1.6543612251060553e-24,8.271806125530277e-25,0.0,1.6543612251060553e-24,1.6543612251060553e-24,5.9164567891575885e-31,3.6835213651833465e-09,1.5048913868712898e-08,1.2307754649022241e-15,2.686254292512945e-15,7.561695343495746e-16,1.128218355102065e-08
