,Y4Z0,Y0Z4,Y2Z4,Y4Z2,Y1Z0,Y0Z1,Y5Z3,Y3Z5,Y5Z1,Y1Z5,Y4Z5,Y5Z4,Y3Z1,Y1Z3,Y4Z3,Y3Z4,Y4Z1,Y1Z4,Y5Z2,Y2Z5,Y3Z2,Y2Z3,Y5Z0,Y0Z5,Y2Z0,Y0Z2,Y2Z1,Y1Z2,Y3Z0,Y0Z3,Y1,standard_y,X2Y0,X2Y1,Y0,Y4,X5Y4,X5Y1,X5Y0,X4Y1,X3Y5,X3Y4,X3Y1,X2Y5,X2Y3,X0Y5,Y2,X1Y3,X1Y4,X0Y4,X5Y2,X0Y1,X4Y2,X3Y2,X0Y2,X1Y5,standard_x,Y5,Y4Y5,Y3Y5,Y3Y4,Y3,Y2Y5,Y2Y4,Y2Y3,Y1Y5,Y1Y4,Y1Y3,Y1Y2,Y0Y5,Y0Y4,Y0Y3,Y0Y2,Y0Y1,X5Z4,X5Z3,X5Z2,X5Z1,X5Z0,X5Y3,X5,X4Z5,X4Z3,X4Z2,X4Z1,X4Z0,X4Y5,X4Y3,X4Y0,X4X5,X4,X3Z5,X3Z4,X3Z2,X3Z1,X3Z0,X3Y0,X3X5,X3X4,X3,X2Z5,X2Z4,X2Z3,X2Z1,X2Z0,X2Y4,X2X5,X2X4,X2X3,X2,X1Z5,X1Z4,X1Z3,X1Z2,X1Z0,X1Y2,X1Y0,X1X5,X1X4,X1X3,X1X2,X1,X0Z5,X0Z4,X0Z3,X0Z2,X0Z1,X0Y3,X0X5,X0X4,X0X3,X0X2,X0X1,X0
0,0.9986306536729145,0.9986306536729144,0.9594850618366995,0.9594850618366993,0.9582093798172732,0.9582093798172727,0.9320876043438782,0.9320876043438782,0.8895509397958029,0.8895509397958029,0.6852603683853775,0.6852603683853774,0.6514212405579194,0.6514212405579194,0.6011422885889965,0.6011422885889965,0.3456448375625668,0.3456448375625667,0.3194518385537368,0.3194518385537368,0.23174148998607608,0.23174148998607602,0.18425364570285307,0.18425364570285296,0.1403685900763948,0.1403685900763948,0.12059206321532505,0.12059206321532501,0.023616147138825705,0.023616147138825545,3.3306690738754696e-16,3.191891195797325e-16,1.6653345369377348e-16,1.3877787807814457e-16,1.1102230246251565e-16,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,4.163336342344337e-17,4.163336342344337e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.0816681711721685e-17,2.0816681711721685e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.003049759662526479,0.0030497596625264794,0.8191171263398056,0.002930211312484626,0.6125661540969651,0.0029263154541402537,0.9320876043438782,0.932087604343878,0.8895509397958028,0.8895509397958027,0.002092745122677024,0.5010075819107848,0.6514212405579192,0.6514212405579192,0.0018358534223184932,0.5775262515791235,0.0010555791365724466,0.6125600738460867,0.31945183855373677,0.3194518385537368,0.23174148998607597,0.231741489986076,0.5010035271144144,0.0005626998673345929,0.8191119974028095,0.00042867747182224775,0.12059206321532512,0.12059206321532494,0.5775233381490967,7.212233338059594e-05,1.1102230246251565e-16,1.0842021724855044e-19,0.0,1.1102230246251565e-16,0.0,1.0842021724855044e-19,1.0842021724855044e-19,0.0,0.0,1.0842021724855044e-19,0.0,2.168404344971009e-19,0.0,1.1102230246251565e-16,0.0,0.0,1.1102230246251565e-16,5.551115123125783e-17,2.168404344971009e-19,1.1102230246251565e-16,0.0,4.743384504624082e-20,0.0,0.0,5.421010862427522e-20,5.551115123125783e-17,0.0,5.551115123125783e-17,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.168404344971009e-19,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.168404344971009e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,2.0328790734103208e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.00025201857143412426,0.0002520185714341243,0.8191164762301784,0.00024213962760617172,0.6125645532613619,0.00024181769120360126,0.0009614802271520347,0.0009614802271520347,0.0009176022035613631,0.23813004581452202,2.122846802904644e-05,0.0005168055673371074,0.0006719632783703613,0.2381292259687371,2.12282953093163e-05,0.00059573795832387,8.722836402599468e-05,0.6125645117416482,0.00032952549188012306,0.08771047186144001,0.00023904926896781213,0.08771017860921075,0.0005168055387753105,4.053914820705402e-05,0.8191164412066241,3.54239992685643e-05,0.12059206321532506,0.12059206321532501,0.0005957379378018046,4.0539120297274494e-05,0.0,5.547049364978962e-17,4.0657581468206416e-20,0.0,1.3552527156068805e-20,0.0,1.3234889800848443e-23,2.710505431213761e-20,2.6469779601696886e-23,6.776263578034403e-21,2.7755575615628914e-17,1.9852334701272664e-23,0.0,5.421010862427522e-20,1.6263032587282567e-19,0.0,5.551115123125783e-17,2.710505431213761e-20,2.710505431213761e-20,0.0,0.0,4.6659606416271886e-21,0.0,2.710505431213761e-20,1.6940658945086007e-21,8.131516293641283e-20,0.0,0.0,0.0,0.0,0.0,5.421010862427522e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6469779601696886e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3552527156068805e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,1.7819687787733484e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,9.578072986708169e-11,7.567668819930277e-06,8.909979546338955e-06,9.202619525175423e-11,0.7331566054716454,8.448947651432868e-06,9.944852105144956e-05,9.944852105144955e-05,9.491009745258037e-05,0.23812970294567334,8.067939208551421e-12,1.9370888138327573e-05,6.950299376697329e-05,0.23812969417469584,8.067938506282621e-12,3.689328345489201e-05,3.315151071592659e-11,0.7331566054256478,1.9370888133148753e-05,9.540736274147256e-07,3.689328344978383e-05,9.540735932885044e-07,1.937088813604614e-05,1.4164104901781603e-06,8.909979545873883e-06,7.567668819336125e-06,1.3117460748690966e-06,0.7331566053965424,3.6893283453261934e-05,1.4164104797456987e-06,5.551115123125783e-17,5.5502257385311657e-17,6.462348535570529e-27,2.117582368135751e-22,1.6940658945086007e-21,0.0,1.9721522630525295e-31,3.3881317890172014e-21,0.0,0.0,0.0,0.0,0.0,1.0339757656912846e-25,5.169878828456423e-26,0.0,4.235164736271502e-22,5.082197683525802e-21,0.0,0.0,1.0339757656912846e-25,9.049372442017672e-23,1.0587911840678754e-21,5.169878828456423e-26,8.077935669463161e-28,2.541098841762901e-21,0.0,6.776263578034403e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.944304526105059e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.169878828456423e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.235164736271502e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.470329472543003e-22,3.803300550572236e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,3.0359040346580816e-13,1.0525305296259823e-11,1.5628419692912516e-06,4.4832540992449536e-13,3.225280663293413e-05,1.1772666254945543e-11,1.986010995574787e-05,1.9906392971923877e-05,2.2886921530576542e-05,1.042523335109881e-05,3.894346336500223e-14,2.2886921515785548e-05,2.1324305349455682e-05,1.0425233335290838e-05,3.894346322498468e-14,2.132430534305731e-05,3.035904028609796e-13,3.2252806632932055e-05,2.288692151573501e-05,1.4459145702115713e-07,2.132430534301397e-05,1.4459145680606243e-07,2.2886921515785843e-05,1.9558500734823878e-12,1.5628419692911864e-06,1.0525305296240386e-11,1.562841968156825e-06,3.2252806632901806e-05,2.1324305343057528e-05,1.9558500728824274e-12,1.6940658945086007e-21,1.0587906791968961e-22,0.0,0.0,0.0,5.048709793414476e-29,3.851859888774472e-34,0.0,2.465190328815662e-32,1.5407439555097887e-33,6.938893903907228e-18,7.703719777548943e-34,0.0,3.2311742677852644e-27,0.0,2.465190328815662e-32,1.0587911840678754e-22,3.877409121342317e-26,7.703719777548943e-34,0.0,0.0,2.474274015916963e-24,0.0,3.2311742677852644e-27,1.925929944387236e-34,6.462348535570529e-27,5.624328989064155e-06,3.3881317890172014e-21,8.174420166281312e-19,0.0005461149799613225,9.093672997074724e-19,1.6940658945086007e-21,1.0854261178981435e-11,1.1332352346915835e-08,1.0362572706512184e-11,9.035885959921251e-11,4.479928918711306e-18,1.0965986452904914e-10,7.066296191639122e-12,6.303373332206312e-17,7.73325792239636e-12,5.910196782964139e-17,4.4618503719144694e-18,1.1501137863042878e-08,8.470329472543003e-22,0.0,4.235164736271502e-22,0.0,0.0,0.0,4.3607729956258136e-06,3.944304526105059e-31,1.9721522630525295e-30,0.0,1.262177448353619e-29,1.262177448353619e-29,0.0,0.0,3.2311742677852644e-27,3.233312734750628e-18,6.370839745022976e-14,4.235164736271502e-22,0.0,4.235164736271502e-22,0.0,0.0,0.0,0.0005461150806573568,3.1893132806764272e-18,4.032015937027872e-06,3.308722450212111e-24,1.3234889800848443e-23,3.308722450212111e-24,1.3234889800848443e-23,1.3234889800848443e-23,0.0,1.3372704917266257e-11,1.1332352346934847e-08,1.2030253996753856e-11,1.485863627925166e-07,5.293955920339377e-23,1.0587911840678754e-22,1.0587911840678754e-22,1.0587911840678754e-22,1.0587911840678754e-22,0.0,2.474274015916963e-24,1.7818781301249268e-10,5.998686587656186e-18,2.2152254804099344e-10,8.16356222993445e-12,2.619875730979941e-06,7.573064690121713e-29,0.0,7.573064690121713e-29,0.0,4.0389678347315804e-28,0.0,9.210413253437154e-17,7.733257922397226e-12,8.328900267315058e-17,5.937835767414914e-18,1.150113789965412e-08,2.0864745292838265e-12
5,2.6249419326694714e-13,6.701484188828129e-15,2.3684506594400265e-07,2.2120906763637815e-13,2.457551064794453e-07,2.6540567995684684e-15,1.755445936733531e-07,8.644009213406737e-08,1.7554461345453154e-07,2.457551804763281e-07,1.1911157769878727e-13,1.755446134544635e-07,8.644011617488784e-08,2.4575518047620964e-07,1.1911157769875938e-13,8.64401161749152e-08,2.6249419326695744e-13,2.4575510647945795e-07,1.7554461345456407e-07,2.3684520509686436e-07,8.64401161749818e-08,2.3684520509679927e-07,1.7554461345448739e-07,9.59392114603768e-15,2.3684506594393711e-07,6.701484188840291e-15,2.3684506594389095e-07,2.4575510647922597e-07,8.644011617491381e-08,9.593921146007079e-15,2.6469779601696886e-23,6.617470538403641e-24,6.018531076210112e-36,1.262177448353619e-29,3.944304526105059e-31,2.524354896707238e-29,0.0,0.0,1.2037062152420224e-35,1.8055593228630336e-35,0.0,1.8055593228630336e-35,5.048709793414476e-29,1.0097419586828951e-28,1.0097419586828951e-28,0.0,0.0,1.262177448353619e-29,0.0,0.0,1.0097419586828951e-28,6.563210284863457e-24,5.293955920339377e-23,0.0,0.0,1.262177448353619e-29,2.478656505079173e-07,1.3234889800848443e-23,5.060942636095101e-19,3.992526599216143e-07,3.994328492390901e-19,6.617444900424222e-24,1.1760056979021685e-12,3.326222783518023e-07,1.182250131155024e-12,8.043791549986219e-14,9.459888800092666e-20,2.0388024505605685e-14,3.616269832836304e-13,2.881550421073459e-20,2.7908446251646193e-13,8.96017920259705e-21,1.736447137728013e-20,3.231376796489342e-07,2.6469779601696886e-23,2.6469779601696886e-23,0.0,1.3234889800848443e-23,1.3234889800848443e-23,0.0,1.460611933689401e-07,2.524354896707238e-29,5.048709793414476e-29,0.0,5.048709793414476e-29,5.048709793414476e-29,0.0,2.407412430484045e-35,2.524354896707238e-29,5.6318790510520355e-19,3.1351762608392745e-13,0.0,0.0,0.0,0.0,0.0,3.009265538105056e-36,3.992526614803837e-07,5.8316464302380695e-19,7.30096994898012e-08,2.6469779601696886e-23,1.3234889800848443e-23,1.3234889800848443e-23,1.3234889800848443e-23,1.3234889800848443e-23,0.0,8.363729598707787e-13,3.3262227835201665e-07,7.161748616434042e-13,2.2176187677306015e-07,1.3234889800848443e-23,2.6469779601696886e-23,1.3234889800848443e-23,1.3234889800848443e-23,1.3234889800848443e-23,6.310887241768095e-30,6.563210284863457e-24,6.135272393398808e-13,1.5829893893987402e-20,6.0416993849808e-13,2.5309742586686683e-13,2.451741991358081e-07,1.262177448353619e-29,2.524354896707238e-29,1.262177448353619e-29,1.262177448353619e-29,0.0,3.611118645726067e-35,2.9681661730975586e-19,2.7908446251645365e-13,3.201360289151133e-19,1.3654693135332815e-19,3.2313767964891365e-07,1.5394016424662048e-13
6,6.983276401008958e-16,1.2513410073650117e-17,1.285442970376538e-08,5.884949625735799e-16,9.361771963583567e-09,4.955771851853266e-18,3.057087108773062e-08,1.505343615479193e-08,3.05708660352549e-08,9.361772097083756e-09,3.168789009821984e-16,3.057086603525487e-08,1.505343161090954e-08,9.36177209708362e-09,3.1687890098219605e-16,1.5053431610909544e-08,6.983276401008958e-16,9.361771963583569e-09,3.057086603525492e-08,1.2854430160737892e-08,1.505343161090958e-08,1.2854430160737787e-08,3.057086603525489e-08,1.791449489277772e-17,1.2854429703765373e-08,1.2513410073650185e-17,1.285442970376537e-08,9.361771963583542e-09,1.5053431610909547e-08,1.7914494892775982e-17,0.0,8.271806630123922e-25,3.6734198463196485e-40,0.0,1.1555579666323415e-33,4.930380657631324e-32,0.0,0.0,5.877471754111438e-39,7.346839692639297e-40,0.0,5.877471754111438e-39,4.930380657631324e-31,7.888609052210118e-31,7.888609052210118e-31,0.0,8.271806125530277e-25,9.860761315262648e-32,7.346839692639297e-40,0.0,0.0,7.122393200460332e-25,1.6543612251060553e-24,0.0,0.0,0.0,3.545489780886119e-08,0.0,2.3447229506045846e-22,3.295865354492501e-08,1.8505631793172504e-22,1.6543612251060553e-24,1.1115224764936416e-14,1.6304318038761783e-08,1.1174245086008527e-14,5.336261040162392e-16,9.586960985193449e-24,1.3525489084441898e-16,7.476612657020797e-16,9.370282023396235e-24,5.770050138015057e-16,2.9137116236617537e-24,1.7597708368915394e-24,1.5839404495515614e-08,0.0,0.0,3.308722450212111e-24,1.6543612251060553e-24,1.6543612251060553e-24,0.0,2.5436450047572714e-08,0.0,0.0,0.0,4.930380657631324e-32,4.930380657631324e-32,1.1754943508222875e-38,3.5264830524668625e-38,4.930380657631324e-32,2.6092347647243e-22,8.340681808819671e-16,8.271806125530277e-25,1.6543612251060553e-24,0.0,8.271806125530277e-25,8.271806125530277e-25,1.4693679385278594e-39,3.295865359219902e-08,2.70178654668253e-22,1.2714616117510534e-08,8.271806125530277e-25,0.0,8.271806125530277e-25,8.271806125530277e-25,8.271806125530277e-25,1.6543612251060553e-24,7.905128247252354e-15,1.630431803876181e-08,6.769054389941379e-15,1.2035811181396614e-08,0.0,8.271806125530277e-25,4.1359030627651384e-25,0.0,4.1359030627651384e-25,1.232595164407831e-32,7.122393200460332e-25,4.070143101214036e-15,1.6042612708617862e-24,4.0080664810470404e-15,5.232768834749781e-16,9.339642278553986e-09,2.465190328815662e-32,2.465190328815662e-32,2.465190328815662e-32,2.465190328815662e-32,0.0,5.877471754111438e-39,9.651955419054092e-23,5.770050138015057e-16,1.0410262000766772e-22,1.3838119690020515e-23,1.5839404495515614e-08,2.874476103761432e-16
7,6.458067485253645e-12,2.0080515163756705e-12,1.1881650607152614e-08,6.456842956985817e-12,4.309575208492915e-09,2.00805932130944e-12,3.126578773359457e-08,1.5217554240932283e-08,3.1265779813724425e-08,4.3095753211222824e-09,6.457754731411648e-12,3.1265779813724425e-08,1.5217547147518817e-08,4.3095753211221956e-09,6.457754731411621e-12,1.5217547147518827e-08,6.458067485253645e-12,4.3095752085211875e-09,3.1265779813724246e-08,1.1881651092161855e-08,1.5217547147518704e-08,1.1881651092161699e-08,3.1265779813724425e-08,2.008081958610012e-12,1.1881650607291415e-08,2.0080515163756673e-12,1.1881650607291411e-08,4.3095752085211684e-09,1.5217547147518824e-08,2.008081958610038e-12,4.1359030627651384e-25,1.240972867221278e-24,1.2037062152420224e-35,1.232595164407831e-32,2.0194839173657902e-28,4.0389678347315804e-28,9.62964972193618e-35,2.465190328815662e-32,2.407412430484045e-35,9.62964972193618e-35,0.0,0.0,9.860761315262648e-32,0.0,0.0,3.851859888774472e-34,0.0,1.9721522630525295e-31,0.0,0.0,0.0,1.7080044877292553e-24,1.6543612251060553e-24,1.5777218104420236e-30,0.0,9.860761315262648e-32,3.653861007750893e-08,3.308722450212111e-24,1.555475626012573e-19,3.2310278446608893e-08,6.232836054397962e-20,1.6543612251060553e-24,5.574115360832187e-15,2.189200057808116e-08,6.499662222638866e-15,8.65869193721967e-16,2.0090234827904747e-19,6.842266675952935e-16,7.747020441499929e-16,9.956275061129629e-19,6.005737688794646e-16,5.559967139226263e-19,9.02517424675866e-20,2.2166351788366993e-08,0.0,0.0,0.0,0.0,0.0,0.0,2.457535896027948e-08,0.0,1.6155871338926322e-27,1.6155871338926322e-27,1.6155871338926322e-27,1.6155871338926322e-27,3.851859888774472e-34,3.851859888774472e-34,1.232595164407831e-32,3.393315071131906e-18,2.1649134756101643e-11,1.6543612251060553e-24,8.271806125530277e-25,8.271806125530277e-25,8.271806125530277e-25,8.271806125530277e-25,7.222237291452134e-35,3.231027858842115e-08,3.670004428056135e-18,1.251683043529014e-08,8.271806125530277e-25,2.481541837659083e-24,2.481541837659083e-24,2.481541837659083e-24,2.481541837659083e-24,0.0,2.3475770812542288e-15,2.18920005773207e-08,2.0696567432402166e-15,1.3000785010500022e-08,0.0,0.0,0.0,4.1359030627651384e-25,8.271806125530277e-25,2.465190328815662e-32,1.7080044877292553e-24,4.2166193449489406e-15,1.8443523934015515e-19,4.322110211026056e-15,4.949344490763454e-16,1.2481229973464987e-08,0.0,8.077935669463161e-28,0.0,0.0,1.6155871338926322e-27,3.851859888774472e-34,3.21407197621146e-18,6.005737587957785e-16,2.9605686904953253e-18,2.477726113832932e-19,2.2166351788352732e-08,1.2375146269555444e-11
8,4.0620926140406264e-16,3.345173644392803e-17,1.2377657622487099e-08,8.581358421687478e-16,7.012606579863732e-09,4.113348160207951e-17,3.0921134607936774e-08,1.5135724119615533e-08,3.092112798981768e-08,7.012606703358036e-09,5.471958608261865e-17,3.092112798981766e-08,1.5135718191359586e-08,7.012606703357923e-09,5.471958608261771e-17,1.51357181913596e-08,4.062092614051345e-16,7.012606579891201e-09,3.092112798981761e-08,1.2377658098962873e-08,1.513571819135956e-08,1.2377658098962742e-08,3.092112798981767e-08,6.387788816325371e-17,1.2377657622655106e-08,3.34517364436663e-17,1.2377657622655102e-08,7.012606579891178e-09,1.5135718191359592e-08,6.387788816325196e-17,2.0679515313825692e-25,2.0679510691593825e-25,1.0532429383367696e-35,2.465190328815662e-32,3.0814879110195774e-33,4.930380657631324e-32,9.62964972193618e-35,4.930380657631324e-32,9.62964972193618e-35,2.407412430484045e-35,1.0339757656912846e-25,4.81482486096809e-35,1.9721522630525295e-31,0.0,7.888609052210118e-31,1.925929944387236e-34,0.0,9.860761315262648e-32,4.81482486096809e-35,4.930380657631324e-32,0.0,1.738285908126387e-24,1.6543612251060553e-24,7.888609052210118e-31,4.81482486096809e-35,0.0,3.6246927545887e-08,0.0,9.471631718776945e-19,3.334994296479502e-08,9.712176450079987e-19,0.0,8.881749327893564e-15,1.9275448544925183e-08,9.323708517811551e-15,6.780916043213044e-16,1.0748746674021804e-19,3.7810440120827766e-16,7.839714562021829e-16,5.603908842124182e-19,6.084005937714612e-16,1.607606040920677e-19,1.3318231883628921e-20,1.9373377698429307e-08,1.6543612251060553e-24,1.6543612251060553e-24,0.0,1.6543612251060553e-24,1.6543612251060553e-24,1.0339757656912846e-25,2.50076209021413e-08,1.6155871338926322e-27,0.0,3.2311742677852644e-27,1.6155871338926322e-27,1.6155871338926322e-27,3.851859888774472e-34,1.925929944387236e-34,0.0,3.837029943802139e-18,2.259169733051301e-11,0.0,2.481541837659083e-24,0.0,0.0,0.0,9.62964972193618e-35,3.334994305934381e-08,4.162078532643093e-18,1.2615657808908046e-08,0.0,1.6543612251060553e-24,1.6543612251060553e-24,3.308722450212111e-24,3.308722450212111e-24,1.6543612251060553e-24,5.662206615400542e-15,1.9275448544301912e-08,4.903492613035255e-15,1.2529470243188296e-08,0.0,4.1359030627651384e-25,0.0,8.271806125530277e-25,8.271806125530277e-25,4.930380657631324e-32,1.738285908126387e-24,4.198877159256259e-15,1.2248933283574514e-19,4.223853770916011e-15,5.23949438832337e-16,1.1188247781350178e-08,0.0,0.0,0.0,1.6155871338926322e-27,0.0,0.0,3.10798884642574e-18,6.084005937703064e-16,2.9568578523467143e-18,2.896350928168841e-19,1.9373377698413313e-08,1.2537005993717844e-11
9,5.076805271234682e-09,1.5785348018963622e-09,1.1569290747090988e-08,5.076803981100693e-09,7.164553279699036e-09,1.5785348367855025e-09,3.117469987222062e-08,1.517638106723276e-08,3.117469247994417e-08,7.1645534312588144e-09,5.076804976650454e-09,3.117469247994416e-08,1.5176374485397124e-08,7.164553431258724e-09,5.076804976650433e-09,1.517637448539713e-08,5.076805271234684e-09,7.1645533132838166e-09,3.117469247994397e-08,1.156929141733702e-08,1.5176374485397005e-08,1.1569291417336865e-08,3.1174692479944155e-08,1.578534829195125e-09,1.1569290926224019e-08,1.578534801896359e-09,1.1569290926224019e-08,7.164553313283792e-09,1.5176374485397117e-08,1.578534829195145e-09,4.1359030627651384e-25,8.271806125530277e-25,0.0,4.930380657631324e-32,4.1359030627651384e-25,8.271806125530277e-25,1.9721522630525295e-31,9.860761315262648e-32,4.0059342843254506e-32,4.930380657631324e-32,0.0,1.9721522630525295e-31,9.860761315262648e-32,0.0,3.1554436208840472e-30,1.9721522630525295e-31,2.481541837659083e-24,2.465190328815662e-32,0.0,9.860761315262648e-32,1.5777218104420236e-30,5.478862302188839e-25,0.0,0.0,9.860761315262648e-32,2.2186712959340957e-31,3.138373017638059e-08,0.0,5.389856775699273e-16,3.386698487035798e-08,4.7560735498238615e-16,1.6543612251060553e-24,4.312260959538696e-15,2.1009206661050177e-08,5.564061477153154e-15,2.0766309333577957e-15,7.062956524078917e-17,1.5615084465955616e-15,7.902986093568476e-16,9.915663362462144e-16,5.942642779304101e-16,4.863194423508381e-16,8.061519776769509e-17,2.1272494375936544e-08,1.6543612251060553e-24,1.6543612251060553e-24,1.6543612251060553e-24,1.6543612251060553e-24,1.6543612251060553e-24,0.0,2.3222225015821196e-08,1.6543612251060553e-24,1.6543612251060553e-24,4.963083675318166e-24,4.963083675318166e-24,4.963083675318166e-24,0.0,3.944304526105059e-31,9.860761315262648e-32,4.2472501531913704e-15,2.6200242642318796e-08,1.6543612251060553e-24,1.6543612251060553e-24,8.271806125530277e-25,1.6543612251060553e-24,1.6543612251060553e-24,7.395570986446986e-32,3.386698501680349e-08,4.587994537180022e-15,1.1880422615690781e-08,1.6543612251060553e-24,1.6543612251060553e-24,1.6543612251060553e-24,1.6543612251060553e-24,1.6543612251060553e-24,3.308722450212111e-24,7.143461547410683e-16,2.1009205800221548e-08,6.321491649191968e-16,1.6366024684627843e-08,3.308722450212111e-24,8.271806125530277e-25,2.481541837659083e-24,1.6543612251060553e-24,3.308722450212111e-24,4.930380657631324e-32,5.47886224055908e-25,1.2848830404274276e-15,5.721745102536245e-17,7.716761861107749e-16,1.2174834353786402e-16,9.097468631493642e-09,3.308722450212111e-24,3.308722450212111e-24,1.6543612251060553e-24,3.308722450212111e-24,3.308722450212111e-24,5.9164567891575885e-31,3.7873688014551084e-15,5.848860253947236e-16,3.5246838976582408e-15,3.046050816238925e-16,2.1272494359228726e-08,1.482264184945228e-08
