,Y2Z0,Y0Z2,Y5Z1,Y1Z5,Y4Z3,Y3Z4,Y2Z1,Y1Z2,Y5Z4,Y4Z5,Y0Z1,Y1Z0,Y5Z3,Y3Z5,Y0Z4,Y4Z0,Y4Z1,Y1Z4,Y2Z5,Y5Z2,Y3Z1,Y1Z3,Y2Z4,Y4Z2,Y3Z0,Y0Z3,Y3Z2,Y2Z3,Y5Z0,Y0Z5,Y1,X4Y1,Y2,Y0,X5Y2,X5Y0,X4Y5,X3Y0,X2Y5,X2Y3,X1Y2,X0Y5,X0Y3,X0Y2,X2Y1,X0Y1,X1Y0,Y3,X4Y3,X0Y4,X5Y3,X5Y1,X3Y1,X1Y4,X1Y5,X1Y3,standard_y,standard_x,Y5,Y4Y5,Y4,Y3Y5,Y3Y4,Y2Y5,Y2Y4,Y2Y3,Y1Y5,Y1Y4,Y1Y3,Y1Y2,Y0Y5,Y0Y4,Y0Y3,Y0Y2,Y0Y1,X5Z4,X5Z3,X5Z2,X5Z1,X5Z0,X5Y4,X5,X4Z5,X4Z3,X4Z2,X4Z1,X4Z0,X4Y2,X4Y0,X4X5,X4,X3Z5,X3Z4,X3Z2,X3Z1,X3Z0,X3Y5,X3Y4,X3Y2,X3X5,X3X4,X3,X2Z5,X2Z4,X2Z3,X2Z1,X2Z0,X2Y4,X2Y0,X2X5,X2X4,X2X3,X2,X1Z5,X1Z4,X1Z3,X1Z2,X1Z0,X1X5,X1X4,X1X3,X1X2,X1,X0Z5,X0Z4,X0Z3,X0Z2,X0Z1,X0X5,X0X4,X0X3,X0X2,X0X1,X0
0,0.8567640368634464,0.8567640368634462,0.8186494184814271,0.818649418481427,0.8115833565754773,0.8115833565754771,0.6497929261044666,0.6497929261044664,0.6261524834274568,0.6261524834274568,0.4961561698004127,0.49615616980041255,0.47544158835762285,0.47544158835762285,0.37842203702330174,0.3784220370233017,0.30895576687692106,0.30895576687692106,0.3013103050049146,0.3013103050049144,0.1891858143645356,0.18918581436453558,0.1535389226142835,0.15353892261428348,0.08869422322595291,0.08869422322595288,0.054617199380894155,0.054617199380894155,0.049161322058424606,0.04916132205842458,8.326672684688674e-17,6.938893903907228e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,4.163336342344337e-17,4.163336342344337e-17,3.469446951953614e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.214306433183765e-17,6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.00010391731121101686,0.00010391731121101684,0.8186494184814272,0.8186494184814272,0.8115833565754773,0.8115833565754772,7.881368827281605e-05,0.1536367599536242,0.6261524834274568,0.6261524834274568,6.0179014160270214e-05,0.15363675152437922,0.47544158835762285,0.47544158835762285,4.58989860667145e-05,0.2248831155384028,0.308955766876921,0.3089557668769211,3.654606798262777e-05,0.2521489833081053,0.18918581436453571,0.18918581436453563,1.8622807818502946e-05,0.22488311162546346,0.03407702424680588,1.0757763866155081e-05,0.034077023192651656,6.62454568741795e-06,0.25214898073014513,5.9627997722604825e-06,4.163336342344337e-17,2.7755575615628914e-17,6.776263578034403e-21,0.0,1.3552527156068805e-20,6.776263578034403e-21,0.0,3.3881317890172014e-21,0.0,0.0,0.0,6.776263578034403e-21,0.0,0.0,5.082197683525802e-21,1.6940658945086007e-21,5.082197683525802e-21,2.7755575615628914e-17,2.7755575615628914e-17,3.3881317890172014e-21,0.0,2.0816681711721685e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.388456407139249e-17,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,6.776263578034403e-21,3.3881317890172014e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,6.776263578034403e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3881317890172014e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2.484294100827534e-06,2.4842941008275337e-06,9.969521855213192e-06,9.969521855213192e-06,0.8115833565754772,0.8115833565754772,1.0104687902907658e-06,1.8709901518031455e-06,7.625292008153635e-06,0.31719671657344545,1.296117268670754e-06,1.8709901517444781e-06,5.789933027499159e-06,0.2862557740071157,1.0972818579568425e-06,0.22488311440966371,0.3171967165041053,3.7624668150222308e-06,1.0104687900862667e-06,3.070673159360342e-06,0.2862557739578323,2.303906981943742e-06,4.4520524121727835e-07,0.2248831144074274,0.034077023845288365,2.5717995393967963e-07,0.03407702384468589,1.5836937638326962e-07,3.0706731593423998e-06,1.296117268553504e-06,3.705769144237564e-22,1.5881867761018131e-22,2.117582368135751e-22,0.0,1.6155871338926322e-27,1.6155871338926322e-27,8.470329472543003e-22,1.0587911840678754e-22,0.0,1.5881867761018131e-22,4.8467614016778965e-27,3.2311742677852644e-27,0.0,0.0,8.077935669463161e-28,2.0194839173657902e-28,5.048709793414476e-28,2.7755575615628914e-17,0.0,5.293955920339377e-23,0.0,1.3877787807814457e-17,0.0,3.1763735522036263e-22,6.938893903907228e-18,2.117582368135751e-22,2.6469779601696886e-22,0.0,8.470329472543003e-22,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.117582368135751e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6940658945086007e-21,0.0,1.0587911840678754e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0587911840678754e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,6.761538180393413e-08,6.746030887750141e-08,7.553912893877726e-08,7.559404318661248e-08,4.773157819059804e-06,4.778047026446963e-06,2.733289323338641e-08,1.409483706231849e-08,1.3816217864960698e-08,1.855075029387387e-06,3.50065985483249e-08,1.4094837062318167e-08,1.3816217863205138e-08,1.6755264016728792e-06,2.266369468755169e-08,1.3145317415338138e-06,1.8550750293873638e-06,1.0986829892338496e-08,2.7332893233386098e-08,2.3124915234424395e-08,1.6755264016728627e-06,1.098682989154028e-08,7.750117923279722e-09,1.3145317415338043e-06,1.9929942722072284e-07,2.2663694686913093e-08,1.9929942722071982e-07,7.750117922994562e-09,2.3124915234424296e-08,3.5006598548324715e-08,8.271806125530277e-25,3.1554436208840472e-30,0.0,0.0,3.944304526105059e-31,1.9721522630525295e-31,2.524354896707238e-29,1.262177448353619e-29,7.888609052210118e-31,1.262177448353619e-29,3.944304526105059e-31,3.944304526105059e-31,1.262177448353619e-29,6.938893903907228e-18,1.9721522630525295e-31,8.098350881902347e-32,2.974434795603627e-32,2.117582368135751e-22,6.938893903907228e-18,2.524354896707238e-29,6.310887241768095e-30,0.0,9.466330862652142e-30,6.310887241768095e-30,3.469446951953614e-18,7.888609052210118e-31,4.243436542397032e-22,9.171851561945909e-07,0.0,6.308882585149302e-14,2.117582368135751e-22,7.092808730466474e-14,0.0037361746996669603,8.565966344321895e-16,2.397600497974886e-14,9.388786888249165e-15,0.0010661749327957985,6.846346833352067e-14,6.882865082800481e-14,9.941388462759504e-16,1.028403690804037e-15,5.7620896040927995e-15,2.09800106121494e-14,0.004610572398851223,9.182391743501974e-16,0.0,0.0,4.1359030627651384e-25,4.1359030627651384e-25,4.1359030627651384e-25,0.0,7.000303102536384e-09,0.0,0.0,1.3234889800848443e-23,0.0,1.3234889800848443e-23,8.835242138475332e-29,0.0,9.59283189781819e-14,4.779004772155124e-07,2.6469779601696886e-23,0.0,3.970466940254533e-23,2.6469779601696886e-23,1.3234889800848443e-23,0.0,6.938893903907228e-18,5.048709793414476e-29,9.898638818521145e-14,0.0037361747004202657,4.3793572281755393e-07,8.271806125530277e-25,2.0679515313825692e-25,5.169878828456423e-26,8.271806125530277e-25,0.0,0.0,6.938893903907228e-18,1.358749069517658e-15,8.213845713941526e-14,7.594860299712615e-14,6.8522932057096315e-09,3.101927297073854e-25,2.5849394142282115e-26,7.754818242684634e-26,2.0679515313825692e-25,0.0,0.0010661749327959004,9.953184893863076e-14,9.103879538297004e-14,1.2866849708153668e-15,6.555302589574042e-09,0.0,0.0,4.1359030627651384e-25,0.0,8.271806125530277e-25,1.3457177987211177e-15,8.044823847157052e-14,8.490224431040656e-14,0.0046105723988514695,1.405902285112024e-15,8.052268647925307e-09
4,6.272562173850153e-08,1.0635097968435132e-07,6.04944222826424e-09,3.91784507913621e-09,4.055991081006961e-08,5.8500392626682064e-08,4.947625876390191e-08,7.917879513315586e-10,1.1573330828300482e-09,3.6706142788782555e-08,2.7665823344350924e-07,7.917879513183703e-10,1.1573330828300035e-09,1.5795823296107366e-07,4.469894606577414e-08,7.392957701664498e-08,3.67061427887826e-08,1.46978170800808e-08,4.947625876390223e-08,1.5354793228127877e-08,1.5795823296107377e-07,1.4697817080080697e-08,1.548209765823053e-07,7.392957701670742e-08,2.2757125963211874e-08,4.4698946065778525e-08,2.275712596331664e-08,1.5482097658230566e-07,1.5354793228142724e-08,2.766582334435095e-07,3.618915179919496e-25,1.4791141972893971e-31,3.308722450212111e-24,2.6469779601696886e-23,7.888609052210118e-31,1.5777218104420236e-30,1.9721522630525295e-31,0.0,1.5777218104420236e-30,3.1554436208840472e-30,7.888609052210118e-31,2.9582283945787943e-31,6.310887241768095e-30,0.0,1.5777218104420236e-30,5.098682869462671e-31,4.401096796614082e-31,1.3234889800848443e-23,0.0,6.310887241768095e-30,9.860761315262648e-32,3.469446951953614e-18,5.3926038442842604e-33,9.860761315262648e-32,0.0,3.0814879110195774e-32,2.8434333556510326e-24,4.4871136423846013e-07,8.271806125530277e-25,4.541384378808168e-15,6.617444900424222e-24,1.790919369320216e-15,0.022833608742041576,3.638336368785712e-15,5.785361993677364e-15,2.905003681391978e-14,0.02147485626080998,4.2306739683348304e-15,5.560963314346026e-15,2.3733735007158395e-14,4.233329044741214e-14,1.4982187962889875e-13,2.0108757297673777e-14,4.2359262840605087e-07,2.498422545833953e-14,4.1359030627651384e-25,1.2407709188295415e-24,0.0,0.0,0.0,0.0,3.677580887015514e-10,8.271806125530277e-25,8.271806125530277e-25,0.0,0.0,0.0,3.1554436208840472e-30,0.0,8.404259354907506e-15,1.3313337166776608e-08,1.6543612251060553e-24,1.6543612251060553e-24,4.1359030627651384e-25,0.0,4.1359030627651384e-25,4.930380657631324e-32,6.938893903907228e-18,1.5777218104420236e-30,3.501738230253594e-15,0.022833608742039897,1.6911847466160718e-08,0.0,0.0,5.293955920339377e-23,0.0,0.0,3.1554436208840472e-30,3.469446951953614e-18,5.829108779864371e-15,6.075576263432474e-14,1.120135681295852e-13,2.1611005130645262e-07,8.271806125530277e-25,5.169878828456423e-26,5.169878828456423e-26,2.481541837659083e-24,2.481541837659083e-24,0.021474856260810193,8.859344825977364e-15,4.349851721174764e-15,1.8058819426661472e-14,1.6998539004014103e-08,3.970466940254533e-23,0.0,5.293955920339377e-23,0.0,3.970466940254533e-23,5.11622845055485e-14,1.0428452367542597e-13,8.281727914245802e-14,4.235926636823218e-07,4.273904910276629e-14,2.1900690921438273e-07
5,2.971820453200278e-06,9.046436295369419e-06,3.5076820286031806e-06,1.2600707165377178e-06,1.6302640849845488e-05,2.3871986069845488e-06,5.902822592564574e-07,1.7252496635430307e-05,3.4458945701620034e-06,1.1040433254764646e-05,1.2254440862193179e-05,1.7252496636744808e-05,3.4458945678710893e-06,4.758353723949986e-06,9.531250405057489e-06,1.5135522266137736e-05,1.1040433256061591e-05,2.046715837308629e-05,5.902822654054111e-07,7.111358853280315e-07,4.758353718231379e-06,2.0467158373281956e-05,4.457157667492241e-06,1.5135522266310094e-05,2.6597592871019897e-06,9.53125040421554e-06,2.659759285715183e-06,4.457157667462132e-06,7.111358858325783e-07,1.2254440858044415e-05,8.470329472543003e-22,1.6155871338926322e-27,6.352747104407253e-22,8.470329472543003e-22,0.0,2.5849394142282115e-26,0.0,5.169878828456423e-26,0.0,1.6155871338926322e-27,5.169878828456423e-26,0.0,3.877409121342317e-26,0.0,2.5849394142282115e-26,2.9292390733357927e-27,1.3920809671047694e-27,4.235164736271502e-22,0.0,0.0,6.462348535570529e-27,0.0,5.492996255234949e-26,2.5849394142282115e-26,0.0,0.0,1.2705494208814505e-21,1.9964020445629277e-05,2.117582368135751e-22,5.026040319472072e-10,0.0,1.3036006367792677e-10,5.513791207233977e-05,3.1605968601296433e-10,2.0535942849274328e-10,6.470619941210496e-11,0.09749244172194982,3.91086794431488e-10,2.31673430936112e-10,1.8724928903489515e-10,2.629976397674722e-10,3.642740613144274e-12,8.773505896327857e-11,0.010694236565415958,1.2172324610714253e-10,1.6940658945086007e-21,1.6940658945086007e-21,1.6940658945086007e-21,1.6940658945086007e-21,1.6940658945086007e-21,6.462348535570529e-27,2.4980191383365855e-05,0.0,2.117582368135751e-22,0.0,2.117582368135751e-22,4.235164736271502e-22,1.6155871338926322e-26,6.462348535570529e-27,1.5056492563194744e-10,2.0040516735613833e-06,1.6940658945086007e-21,0.0,8.470329472543003e-22,8.470329472543003e-22,4.235164736271502e-22,0.0,8.673617379884035e-19,6.462348535570529e-27,6.919089219683526e-11,5.513799352942911e-05,1.0460225269298435e-05,1.0587911840678754e-22,0.0,0.0,1.0587911840678754e-22,2.6469779601696886e-23,6.462348535570529e-27,3.469446951953614e-18,2.693223577085086e-12,2.0599656538307705e-10,4.5770405014174136e-11,6.737618894783047e-07,8.470329472543003e-22,4.235164736271502e-22,0.0,2.117582368135751e-22,6.352747104407253e-22,0.09749244149652944,1.8106325220692655e-10,2.1814357160663245e-10,7.091501169238968e-11,5.901554950715293e-06,2.117582368135751e-22,4.235164736271502e-22,4.235164736271502e-22,4.235164736271502e-22,1.0587911840678754e-22,2.5507105473016373e-10,4.7336520423402616e-11,1.0136404180190834e-11,0.010694236575305292,2.375960535236685e-10,1.7877904032365146e-06
6,2.904726152386945e-07,4.197280396973742e-05,9.043663747624268e-05,8.804360518298004e-06,2.61538501151505e-05,2.3592078013697066e-06,2.453849135507028e-06,1.148604148069564e-05,9.018759844791702e-05,2.6475575372542904e-05,4.191202275719852e-05,1.1486041491955737e-05,9.018759805414647e-05,2.3177890761803687e-06,4.2515176448818944e-05,2.8918708423380718e-05,2.6475574928923086e-05,8.104891946491888e-06,2.453849290766108e-06,9.537235564385063e-05,2.317788512081498e-06,8.104891937769112e-06,2.2638856176207145e-06,2.8918708417628158e-05,1.1044472015628093e-06,4.251517650776516e-05,1.104447189529158e-06,2.263885591018299e-06,9.537235564482993e-05,4.191202290358646e-05,8.470329472543003e-22,4.1359030627651384e-25,2.117582368135751e-22,0.0,1.2924697071141057e-26,0.0,2.0679515313825692e-25,0.0,5.169878828456423e-26,5.169878828456423e-26,5.169878828456423e-26,0.0,0.0,8.673617379884035e-19,7.754818242684634e-26,1.8386193572133112e-26,2.5129474138314004e-26,2.117582368135751e-22,0.0,5.169878828456423e-26,2.0679515313825692e-25,5.421010862427522e-20,5.169878828456423e-26,6.203854594147708e-25,5.421010862427522e-20,7.754818242684634e-26,1.2705494208814505e-21,5.181228814474364e-05,0.0,1.2706844434933234e-09,0.0,6.322710668064984e-09,0.006609123500041123,3.25827299265151e-09,2.1206904222511462e-09,1.1940816021526837e-09,6.92831352548199e-06,6.207803219972062e-09,1.5739015719036303e-09,5.575787314698615e-10,3.3174365940757025e-09,6.730662165365185e-12,4.5692748030230224e-10,0.03518633209470468,1.7211184150859602e-09,0.0,0.0,6.776263578034403e-21,6.776263578034403e-21,6.776263578034403e-21,0.0,6.254867320747067e-05,8.470329472543003e-22,8.470329472543003e-22,0.0,0.0,0.0,5.169878828456423e-26,0.0,1.17109337053337e-09,1.358448356464286e-05,1.6940658945086007e-21,0.0,1.6940658945086007e-21,1.6940658945086007e-21,1.6940658945086007e-21,0.0,1.0842021724855044e-19,5.169878828456423e-26,4.119418981200902e-09,0.006609124439901831,2.074921056180735e-05,2.117582368135751e-22,6.352747104407253e-22,2.117582368135751e-22,2.117582368135751e-22,2.117582368135751e-22,0.0,8.673617379884035e-19,3.2972343617298148e-09,1.6534702796164038e-09,1.37135705680999e-09,2.2112840120503387e-06,2.6469779601696886e-22,2.117582368135751e-22,2.117582368135751e-22,0.0,0.0,6.926215549758953e-06,6.013711060774654e-09,1.6492563703921307e-10,6.8989422892699e-10,1.3554437395443421e-05,6.776263578034403e-21,6.776263578034403e-21,0.0,0.0,0.0,3.6730896647020585e-09,5.2786429404044545e-11,1.6245925182992138e-09,0.03518633194679298,9.588864250989129e-10,3.9363030471216935e-05
7,8.23256369032556e-06,0.0001515066834880363,7.61358735889098e-05,1.0841645609586076e-05,4.7442606534014654e-05,5.019735220432054e-06,6.834423003620681e-06,1.111529994181601e-05,7.537282237301507e-05,4.726032020375877e-05,0.00015158627386457834,1.1115300170351335e-05,7.53728210105303e-05,5.366191822747093e-06,0.0001517286276692271,4.7202047916133666e-05,4.726031950133636e-05,1.0685758418295695e-05,6.834423551609563e-06,7.620362594891e-05,5.366190935844438e-06,1.0685758383150424e-05,7.2049631304990535e-06,4.720204762501823e-05,5.402143354445952e-06,0.0001517286288040976,5.402143944631322e-06,7.204962634702657e-06,7.620362630959767e-05,0.00015158627445262176,4.235164736271502e-22,1.6543612251060553e-24,4.235164736271502e-22,2.710505431213761e-20,0.0,0.0,4.1359030627651384e-25,8.271806125530277e-25,0.0,4.1359030627651384e-25,0.0,1.6543612251060553e-24,1.6543612251060553e-24,2.168404344971009e-19,5.169878828456423e-26,5.028834928241778e-26,1.7534029444088907e-26,0.0,1.0842021724855044e-19,4.1359030627651384e-25,1.0339757656912846e-25,2.710505431213761e-20,0.0,0.0,2.710505431213761e-20,4.1359030627651384e-25,2.964615315390051e-20,5.734497241196448e-05,6.776263578034403e-21,1.59031053739672e-09,3.3881317890172014e-21,1.2746522177481308e-08,0.0014730976951377477,1.2443607852957446e-08,1.844956039723281e-08,9.794281496949064e-09,2.561034018380394e-05,7.318981951358197e-09,2.0996923470518863e-09,1.8555354892184646e-09,7.874241059040326e-09,1.396865956415465e-09,6.048357677747426e-09,1.038736206793401e-05,7.326841902249268e-09,6.776263578034403e-21,6.776263578034403e-21,6.776263578034403e-21,0.0,0.0,0.0,6.650785573440583e-05,0.0,3.3881317890172014e-21,0.0,0.0,0.0,4.1359030627651384e-25,0.0,1.1279477785051118e-09,3.2024214964166425e-05,3.3881317890172014e-21,3.3881317890172014e-21,3.3881317890172014e-21,6.776263578034403e-21,6.776263578034403e-21,0.0,0.0,4.1359030627651384e-25,8.809867660381941e-09,0.0014730942340630488,4.122985198839131e-05,0.0,2.117582368135751e-22,6.352747104407253e-22,2.117582368135751e-22,4.235164736271502e-22,1.0339757656912846e-25,2.168404344971009e-19,1.0973579403012351e-08,1.4961073480307668e-08,9.576268451393056e-09,3.377585906434366e-06,1.6940658945086007e-21,4.235164736271502e-22,0.0,1.2705494208814505e-21,8.470329472543003e-22,2.560786113387221e-05,6.60677192623655e-09,4.6451832311060166e-10,2.2247965825910954e-09,1.2109885488731864e-05,0.0,0.0,2.710505431213761e-20,1.3552527156068805e-20,0.0,9.081582528248528e-09,1.7755097654381579e-09,1.5638461155074973e-08,1.0391395143558142e-05,3.509801154949412e-09,0.0001816194237037618
8,2.0761715701676036e-07,2.6493208175688735e-06,1.219308391532211e-06,2.2612009927220288e-07,2.5653473842700978e-09,6.011934479657948e-10,2.0809925620597143e-07,2.2623742462178097e-07,1.2193874480355442e-06,2.5655420940818867e-09,2.6492542206258554e-06,2.262374246249487e-07,1.2193874480355442e-06,6.011180770055193e-10,2.6492319811515688e-06,2.5653581291182685e-09,2.5655420940689807e-09,2.2631096116702003e-07,2.080992562091892e-07,1.2193365540975123e-06,6.011180769883568e-10,2.2631096116702e-07,2.0772615194827687e-07,2.5653581291079156e-09,6.01133330641756e-10,2.6492319811515688e-06,6.0113333066204e-10,2.0772615194827682e-07,1.2193365541053092e-06,2.649254220633372e-06,1.9852334701272664e-23,2.3665827156630354e-30,1.3234889800848443e-23,0.0,4.0389678347315804e-28,0.0,0.0,0.0,1.0097419586828951e-28,0.0,4.417621069237666e-29,0.0,0.0,4.235164736271502e-22,5.048709793414476e-29,2.8864919015277994e-29,4.5923366260205813e-29,5.169878828456423e-26,0.0,0.0,7.888609052210118e-31,0.0,3.944304526105059e-31,0.0,0.0,9.860761315262648e-32,7.274019511638187e-23,3.997997263517616e-06,1.0587911840678754e-22,4.554234245311958e-16,0.0,1.5544867282569677e-14,3.545689568513301e-06,5.565874184172537e-12,2.865890055851807e-14,1.525607856248494e-14,1.6078275644939127e-06,8.263342707251685e-16,2.229137628325889e-15,9.739988220235164e-13,6.874730764270946e-13,3.593987579817639e-15,1.6039196107857203e-14,2.9824531603010297e-06,3.6015486131727734e-12,0.0,0.0,0.0,0.0,0.0,7.888609052210118e-31,1.5314410498050974e-06,0.0,0.0,0.0,2.0679515313825692e-25,2.0679515313825692e-25,1.9721522630525295e-30,1.5777218104420236e-30,1.0278467049123841e-15,2.6447159272015915e-09,2.0679515313825692e-25,2.0679515313825692e-25,4.1359030627651384e-25,2.0679515313825692e-25,2.0679515313825692e-25,1.9721522630525295e-31,0.0,3.944304526105059e-31,1.0877751822379486e-14,3.5456895684999456e-06,2.5771140101953895e-09,1.9852334701272664e-23,6.617444900424222e-24,0.0,6.617444900424222e-24,6.617444900424222e-24,1.1832913578315177e-30,0.0,4.747204826217231e-12,2.2884131684845698e-14,1.4651051594930735e-14,9.13242734957964e-08,0.0,1.3234889800848443e-23,2.6469779601696886e-23,6.617444900424222e-24,1.3234889800848443e-23,1.6078285113660583e-06,6.979634363819027e-17,1.0628278027327364e-15,1.1081700942077503e-12,2.278165987419191e-07,4.235164736271502e-22,4.235164736271502e-22,0.0,4.235164736271502e-22,4.235164736271502e-22,1.188377197430294e-14,4.375853281648613e-15,2.9083221852738104e-14,2.9824505574002467e-06,1.8812427698737236e-12,5.215519271022396e-06
9,5.056168289252271e-09,6.578896083935207e-08,3.049499927397178e-08,7.08518248558075e-09,2.4038900145790038e-09,7.960814501988876e-10,5.0562021074655795e-09,7.085210416960393e-09,3.049500641540483e-08,2.403890365347545e-09,6.578895382701332e-08,7.085210416960397e-09,3.049500641540483e-08,7.960817470168998e-10,6.578895505470323e-08,2.4038898201116707e-09,2.4038903653475357e-09,7.0852089995114314e-09,5.056202107465433e-09,3.049500247786502e-08,7.960817470168864e-10,7.085208999511431e-09,5.05616589926135e-09,2.4038898201116765e-09,7.960813195087088e-10,6.578895505470324e-08,7.960813195086893e-10,5.056165899261348e-09,3.049500247786514e-08,6.578895382701345e-08,6.203854594147708e-25,2.465190328815662e-32,0.0,6.617444900424222e-24,1.9721522630525295e-31,9.860761315262648e-32,2.465190328815662e-32,0.0,0.0,0.0,0.0,0.0,0.0,1.6543612251060553e-24,9.860761315262648e-32,1.3678246590078008e-32,5.691305132187362e-33,1.0339757656912846e-25,0.0,0.0,2.465190328815662e-32,6.617444900424222e-24,6.162975822039155e-33,2.465190328815662e-32,3.308722450212111e-24,0.0,8.995589161514176e-24,3.075776433488756e-08,3.308722450212111e-24,5.383835644851308e-17,2.0679515313825692e-25,4.584241066300283e-16,4.429960785760944e-09,2.4142493421139037e-15,6.277454796404784e-16,2.700211941542422e-16,1.8056870917383877e-08,1.4385737458652488e-16,6.508119961769978e-17,5.160161045448299e-15,4.273125155833859e-15,7.511052962885248e-18,2.694924549772667e-16,9.052172074170987e-09,2.7445185056409504e-15,3.308722450212111e-24,3.308722450212111e-24,0.0,3.308722450212111e-24,3.308722450212111e-24,0.0,4.9580930523908867e-08,2.0679515313825692e-25,2.0679515313825692e-25,2.0679515313825692e-25,2.0679515313825692e-25,2.0679515313825692e-25,0.0,0.0,7.174330682159134e-17,3.2546463179991513e-09,0.0,2.0679515313825692e-25,2.0679515313825692e-25,4.1359030627651384e-25,4.1359030627651384e-25,1.232595164407831e-32,0.0,2.465190328815662e-32,3.161799328230336e-16,4.42996077077487e-09,2.797658502722381e-09,0.0,4.1359030627651384e-25,2.0679515313825692e-25,0.0,0.0,4.930380657631324e-32,1.6543612251060553e-24,1.8157382946698587e-15,4.724204686286249e-16,2.541564915046096e-16,1.9791699783469253e-09,6.203854594147708e-25,0.0,2.0679515313825692e-25,2.0679515313825692e-25,2.0679515313825692e-25,1.805687008565876e-08,1.7291080779985923e-16,4.173590234372e-17,5.06497036195523e-15,6.397558627822682e-09,0.0,1.6543612251060553e-24,0.0,0.0,8.271806125530277e-25,4.762732939105238e-15,1.663956770515046e-17,4.932638530450944e-16,9.052172335511966e-09,2.6214183376437957e-15,8.352472718824021e-09
