,Y0Z3,Y3Z0,Y2Z0,Y0Z2,Y5Z0,Y0Z5,Y5Z1,Y1Z5,Y4Z2,Y2Z4,Y4Z3,Y3Z4,Y5Z3,Y3Z5,Y2Z1,Y1Z2,Y3Z1,Y1Z3,Y2Z5,Y5Z2,Y2Z3,Y3Z2,Y5Z4,Y4Z5,Y0Z1,Y1Z0,Y0Z4,Y4Z0,Y4Z1,Y1Z4,standard_y,Y3,X4Y5,X3Y5,X2Y5,X1Y2,Y0,X0Y1,Y5,Y2,X4Y3,X4Y2,X2Y3,X0Y5,X0Y2,X2Y1,X2Y0,X5Y1,X4Y0,X3Y1,X1Y3,X4Y1,Y1,X5Y0,X3Y4,X5Y4,X2Y4,X1Y4,X0Y4,standard_x,Y4Y5,Y4,Y3Y5,Y3Y4,Y2Y5,Y2Y4,Y2Y3,Y1Y5,Y1Y4,Y1Y3,Y1Y2,Y0Y5,Y0Y4,Y0Y3,Y0Y2,Y0Y1,X5Z4,X5Z3,X5Z2,X5Z1,X5Z0,X5Y3,X5Y2,X5,X4Z5,X4Z3,X4Z2,X4Z1,X4Z0,X4X5,X4,X3Z5,X3Z4,X3Z2,X3Z1,X3Z0,X3Y2,X3Y0,X3X5,X3X4,X3,X2Z5,X2Z4,X2Z3,X2Z1,X2Z0,X2X5,X2X4,X2X3,X2,X1Z5,X1Z4,X1Z3,X1Z2,X1Z0,X1Y5,X1Y0,X1X5,X1X4,X1X3,X1X2,X1,X0Z5,X0Z4,X0Z3,X0Z2,X0Z1,X0Y3,X0X5,X0X4,X0X3,X0X2,X0X1,X0
0,0.9457436089181303,0.9457436089181299,0.9326402965973477,0.9326402965973477,0.8469169460230943,0.8469169460230942,0.8283118716249926,0.8283118716249926,0.8065579451696628,0.8065579451696626,0.7612906482611979,0.7612906482611977,0.7286232753289116,0.7286232753289115,0.7143731864040153,0.7143731864040153,0.6798960761851487,0.6798960761851487,0.5360527507784326,0.5360527507784325,0.3782620689642364,0.3782620689642363,0.33890958121625947,0.33890958121625947,0.22418547484732645,0.22418547484732643,0.022758574308230847,0.022758574308230792,0.010574548889467392,0.010574548889467301,2.636779683484747e-16,2.220446049250313e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,8.326672684688674e-17,8.326672684688674e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,4.163336342344337e-17,4.163336342344337e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.0816681711721685e-17,1.3877787807814457e-17,1.3877787807814457e-17,8.673617379884035e-18,6.938893903907228e-18,5.204170427930421e-18,5.204170427930421e-18,3.469446951953614e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.001269670813524062,0.001269670813524062,0.55437856851069,0.0012520794779260144,0.11829432730598213,0.001136994971686393,0.8283118716249926,0.8283118716249926,0.8065579451696628,0.8065579451696627,0.7385320944622604,0.0010220407598754708,0.11829290747994173,0.0009781844656583977,0.7143731864040155,0.7143731864040153,0.0009127676846257637,0.45571080336654274,0.5360527507784326,0.5360527507784326,0.5543773871677513,0.0005078208346303424,0.33890958121625947,0.33890958121625947,0.0003009713748478776,0.4557099886374033,3.055362709734219e-05,0.7385313879023845,0.010574548889467322,0.010574548889467256,8.318541168395033e-17,5.421010862427522e-20,0.0,1.0842021724855044e-19,0.0,2.7755575615628914e-17,2.710505431213761e-20,5.590417451878382e-20,0.0,0.0,0.0,5.551115123125783e-17,5.421010862427522e-20,0.0,5.421010862427522e-20,2.7755575615628914e-17,5.421010862427522e-20,0.0,2.710505431213761e-20,2.710505431213761e-20,5.421010862427522e-20,0.0,5.551115123125783e-17,5.421010862427522e-20,1.6940658945086007e-20,2.7755575615628914e-17,5.551115123125783e-17,8.326672684688674e-17,1.1858461261560205e-20,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0842021724855044e-19,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.168404344971009e-19,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.469446951953614e-18,2.371692252312041e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.00014410686183791323,0.00014410686183791323,0.5543782320243325,0.00014211025599207512,2.7811051922572267e-06,9.488816761916253e-05,1.9473757714564244e-05,1.9473757714564244e-05,0.8065579451696626,0.8065579451696626,0.7385320742171698,0.00011600100199775056,2.781104762247906e-06,7.424764720185486e-06,0.1783204357737286,1.6795039195226333e-05,7.4247646608717195e-06,1.071383641005018e-05,0.17832043542815562,1.2602694405919353e-05,0.5543782168061478,5.763735456072342e-05,7.967823832830276e-06,0.3283350323297146,9.488816757405761e-05,1.0713836163300848e-05,3.467818013822823e-06,0.7385320651151909,0.32833503223312965,2.486095033387742e-07,2.778395121936193e-17,2.710505431213761e-20,1.6940658945086007e-21,0.0,1.6940658945086007e-21,1.6940658945086007e-21,0.0,1.0985992510469899e-25,1.6940658945086007e-21,2.7755575615628914e-17,6.776263578034403e-21,2.7755575615628914e-17,6.776263578034403e-21,0.0,6.776263578034403e-21,8.470329472543003e-22,6.776263578034403e-21,0.0,0.0,1.2924697071141057e-25,2.0679515313825692e-25,1.6940658945086007e-21,4.235164736271502e-22,5.169878828456423e-26,3.3881317890172014e-21,0.0,0.0,0.0,3.3881317890172014e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6940658945086007e-20,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.462348535570529e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1.934395766232375e-05,1.9658684648458607e-05,1.6709980950563981e-06,1.8597855559844892e-05,3.2629367626944176e-08,1.2671735634231127e-05,2.300264981284689e-07,2.2778234665846846e-07,2.427997825084676e-06,2.4395413195379563e-06,2.220857438169682e-06,7.901989050848482e-06,3.262936753296361e-08,1.0037955682712297e-06,5.360010046019739e-07,1.931686712007353e-07,1.0037955682701159e-06,1.2471391314137376e-07,5.360010046018288e-07,5.4392302987036375e-08,1.6709980941973416e-06,7.901989050739765e-06,5.439230298591763e-08,9.829900890808075e-07,1.2671735634230283e-05,1.247139130873647e-07,1.8597855559754104e-05,2.220857437653606e-06,9.829900890807668e-07,1.9316867119980996e-07,1.1117307432712692e-21,8.470329472543003e-22,5.048709793414476e-29,4.0389678347315804e-28,0.0,7.573064690121713e-29,0.0,4.3074868241425996e-30,0.0,1.5881867761018131e-22,0.0,1.3877787807814457e-16,1.6155871338926322e-27,4.0389678347315804e-28,3.2311742677852644e-27,2.524354896707238e-29,6.462348535570529e-27,5.551115123125783e-17,3.2311742677852644e-27,5.048709793414476e-29,0.0,2.524354896707238e-29,0.0,2.0194839173657902e-28,0.0,5.048709793414476e-29,2.7755575615628914e-17,0.0,0.0,7.196333919742146e-06,5.928136582678492e-14,1.0587911840678754e-22,1.4749245720481496e-12,4.317489620829107e-12,1.5578493461066513e-13,0.19192730155656484,1.861082857716275e-11,0.05850448002109489,1.9885063602167337e-13,6.253849536618746e-13,3.363144383370167e-14,1.2032825875607137e-12,2.085768135745845e-11,0.19907698753329167,3.340918187191067e-12,2.244091667734138e-12,0.0,0.0,0.0,1.6543612251060553e-24,0.0,0.0,0.0,2.0576040146146765e-08,2.6469779601696886e-23,3.970466940254533e-23,1.3234889800848443e-23,5.293955920339377e-23,2.6469779601696886e-23,1.841866723126939e-13,3.9580817683525257e-07,2.117582368135751e-22,0.0,1.0587911840678754e-22,0.0,2.117582368135751e-22,4.8467614016778965e-27,0.0,1.6897471000849683e-12,1.1401479944266845e-11,2.178074068591634e-06,2.6469779601696886e-23,1.3234889800848443e-23,0.0,5.293955920339377e-23,3.970466940254533e-23,1.9161530567793197e-13,0.19192730155659107,1.8953999381495936e-11,3.008862675780575e-07,3.308722450212111e-24,8.271806125530277e-25,0.0,0.0,1.6543612251060553e-24,0.0,1.5035515200788323e-28,0.058504480021098475,2.2672263163728796e-13,1.6190908969986751e-12,1.807006817780493e-13,3.854152330004614e-08,8.470329472543003e-22,4.235164736271502e-22,2.117582368135751e-22,2.117582368135751e-22,8.470329472543003e-22,5.551115123125783e-17,1.7385601183200396e-12,2.1729080385510656e-11,0.199076987549204,1.3352846624136201e-11,2.310301657640973e-12,4.380682970183393e-06
4,0.0004510950189239185,0.0006375614768384242,5.6840832805005565e-05,0.00030602094149344576,4.196794437389641e-07,5.2904258111424724e-05,1.589036419802754e-06,4.5708485458529383e-07,4.102337823635869e-05,5.843465831813962e-05,5.115291259139597e-05,0.0005335315988284186,4.1967956036464356e-07,0.0001832008021339907,9.841579207426293e-06,3.735813966441934e-07,0.00018320080213348318,4.1381052652393956e-07,9.841579207642338e-06,1.566742730770923e-07,5.684082820488062e-05,0.0005335315987697847,1.5667427134560577e-07,1.1273219801602114e-05,5.2904258109512245e-05,4.138101537153447e-07,0.00030602094270875833,5.115291055134834e-05,1.1273219801688227e-05,3.7358139818833606e-07,2.200962173881096e-20,1.3552527156068805e-20,6.462348535570529e-27,0.0,0.0,1.6155871338926322e-27,1.0164395367051604e-20,4.616918821647378e-27,0.0,0.0,0.0,0.0,8.271806125530277e-25,7.754818242684634e-26,0.0,0.0,1.0339757656912846e-24,2.7755575615628914e-17,6.617444900424222e-24,2.908056841006738e-26,1.0339757656912846e-25,1.2924697071141057e-26,1.3234889800848443e-23,5.169878828456423e-26,4.1359030627651384e-25,1.2924697071141057e-26,5.551115123125783e-17,0.0,3.308722450212111e-24,0.0018335896374044773,3.338110829055956e-11,1.6940658945086007e-21,1.3655764055194969e-09,5.590157173662571e-08,3.243654156852212e-11,0.49126644813337594,1.91121162760123e-08,0.5196277144569177,3.064430752458731e-11,1.2428690773754532e-09,2.0767851837875137e-11,2.1892602278839053e-09,2.2110961490920076e-08,0.000517855694671565,7.888113673699194e-08,1.0558268026911474e-10,5.293955920339377e-23,0.0,1.0587911840678754e-22,0.0,0.0,1.0339757656912846e-25,1.2924697071141057e-26,1.8322963255830432e-06,0.0,0.0,0.0,0.0,0.0,2.583174732209679e-10,8.063113012810112e-05,0.0,5.421010862427522e-20,2.710505431213761e-20,5.421010862427522e-20,8.131516293641283e-20,8.271806125530277e-25,0.0,1.4042945289154477e-10,7.098846642923164e-08,0.0009541754944840722,0.0,0.0,0.0,6.776263578034403e-21,6.776263578034403e-21,1.2716822055608912e-10,0.49126644833205824,2.1480696202382913e-08,7.871181782960073e-05,0.0,3.1763735522036263e-22,3.1763735522036263e-22,2.117582368135751e-22,1.0587911840678754e-22,0.0,6.22132485309022e-26,0.5196277144609729,9.874702964780456e-11,1.5775501413418425e-09,2.7623332934697413e-10,2.665246551952166e-06,1.0842021724855044e-19,2.710505431213761e-20,5.929230630780102e-21,0.0,0.0,0.0,1.5675768173383714e-10,1.4359143011985138e-08,0.0005178743222291222,5.2742822146222915e-08,3.374999977001797e-10,0.0007245687378402384
5,0.0014662990663067287,0.001515699640777309,0.0003416948886272417,0.0015907386791260273,2.9182577160188053e-10,0.0016702552810830824,1.1442387164591535e-10,2.0925988690969182e-09,0.0004792488049339778,0.0003294020306749667,0.0004274273460417759,0.0015843814731839548,2.9173149098615243e-10,0.0014057405308025783,0.0003432706711092824,2.8051798276701e-09,0.0014057405308025776,1.2061766549379186e-09,0.00034327067110928247,3.5357158000360005e-10,0.00034169613605383346,0.0015843816835438623,3.535708924249323e-10,0.0004218972357466012,0.0016702552810830824,1.2062228269858155e-09,0.0015907389134101864,0.00042742721084018377,0.0004218972357466012,2.805179208712407e-09,2.7105383891912925e-20,1.0842021724855044e-19,0.0,0.0,0.0,3.0292258760486853e-28,1.0842021724855044e-19,2.575215035234548e-28,1.9387045606711586e-26,2.710505431213761e-20,0.0,0.0,1.3234889800848443e-23,3.2311742677852644e-27,1.0587911840678754e-22,2.0194839173657902e-28,0.0,2.168404344971009e-19,0.0,4.0389678347315804e-28,3.0292258760486853e-28,0.0,3.101927297073854e-25,1.6155871338926322e-27,0.0,0.0,1.1102230246251565e-16,1.2116903504194741e-27,0.0,0.005917893737096557,2.35195596862497e-12,0.0,2.4292273558863082e-11,4.6804161368863803e-07,1.5782793681276525e-13,0.6215560631429862,8.469494465482147e-07,0.000711716625978111,6.98170664068607e-12,3.13997183038e-11,3.0074146238788676e-12,9.888243305521743e-13,1.3049550539733906e-07,0.0772216388548862,2.53842855666551e-07,5.639306294020357e-11,8.271806125530277e-25,8.271806125530277e-25,8.271806125530277e-25,8.271806125530277e-25,8.271806125530277e-25,8.077935669463161e-28,1.6155871338926322e-27,1.4848533926185456e-08,5.421010862427522e-20,2.710505431213761e-20,5.421010862427522e-20,0.0,0.0,1.4142097414893844e-12,0.0004096194266925097,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,6.505213034913027e-19,6.505213034913027e-19,0.0,0.0,3.826117885580974e-11,5.162700554033289e-07,0.0028028633927887313,5.421010862427522e-20,0.0,5.421010862427522e-20,0.0,0.0,3.695168284704353e-12,0.6215560804491386,8.072293508665646e-07,0.000597048822543223,0.0,0.0,4.1359030627651384e-25,1.2407709188295415e-24,0.0,2.168404344971009e-19,5.284476660343082e-28,0.0007117166259781387,7.951837778569692e-12,1.741771303528473e-11,5.501963513467156e-12,1.042020975348461e-08,4.336808689942018e-19,4.336808689942018e-19,0.0,2.168404344971009e-19,2.168404344971009e-19,5.551115123125783e-17,2.913666826539041e-11,1.0230547416274097e-07,0.0772217306630543,1.1148834492514781e-07,5.404604274923337e-11,0.0021083576667479207
6,0.00022086477340714495,0.00017369141631716378,0.001058910939214208,0.00022074934153521668,3.081008474481278e-08,0.00022070065156499838,3.0743531713069095e-08,4.431058518332313e-08,0.0009651202365963574,0.0010603289043601624,0.0009638142852838925,0.00017351399827203234,3.081009555313865e-08,0.00017373287119829114,0.0010605864437649509,4.4286560365651984e-08,0.00017373287119829225,4.440669444219487e-08,0.001060586443764965,3.072002643873522e-08,0.001058911155383093,0.0001735133315053733,3.07199631475237e-08,0.0009654431263362823,0.0002207006515650042,4.440671494655711e-08,0.00022074809692894574,0.0009638143859912661,0.0009654431263362819,4.428657647346752e-08,9.487430753738206e-20,0.0,1.2924697071141057e-26,0.0,1.2116903504194741e-27,2.5849394142282115e-26,1.3552527156068805e-20,1.8694250857488587e-28,0.0,2.168404344971009e-19,5.293955920339377e-23,2.168404344971009e-19,2.117582368135751e-22,3.2311742677852644e-27,5.293955920339377e-23,0.0,0.0,4.0657581468206416e-20,2.117582368135751e-22,1.2116903504194741e-27,1.2116903504194741e-27,6.462348535570529e-27,6.617444900424222e-24,8.077935669463161e-28,1.3234889800848443e-22,3.2311742677852644e-27,1.0842021724855044e-19,2.5849394142282115e-26,2.117582368135751e-22,0.006264479152824717,1.6924030016158865e-11,1.0842021724855044e-19,3.648734688979942e-11,1.125513028748167e-06,1.489071611182113e-10,0.00019660296342215698,1.0231107130123563e-06,0.0004572336499905072,1.4930654306244648e-10,5.2734959500369296e-11,2.755557828040116e-11,8.714881255040248e-11,4.148569953699411e-07,0.001385007092131746,2.2627877027587e-07,7.29682278217921e-11,0.0,6.617444900424222e-24,0.0,0.0,0.0,6.462348535570529e-27,2.5849394142282115e-26,8.017290599487266e-08,0.0,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,7.351404473108897e-12,0.0020813295474088047,1.0842021724855044e-19,1.0842021724855044e-19,0.0,1.0842021724855044e-19,1.0842021724855044e-19,2.117582368135751e-22,0.0,2.929494244120023e-11,9.199286876701111e-07,0.0011246269541267985,2.168404344971009e-19,0.0,4.336808689942018e-19,2.168404344971009e-19,2.168404344971009e-19,1.5360143372046156e-10,0.00019659094953063442,1.149702202057807e-06,0.002469933839239921,4.1359030627651384e-25,4.1359030627651384e-25,4.1359030627651384e-25,8.271806125530277e-25,4.1359030627651384e-25,4.0657581468206416e-20,1.340552974847463e-27,0.0004572336499929745,1.4672885836456478e-10,3.9069638872068226e-11,1.7699138182734118e-11,1.3263308396295104e-08,0.0,0.0,0.0,0.0,5.421010862427522e-20,0.0,8.924560992346911e-11,4.3217321774599865e-07,0.001385072143585631,2.572682656346598e-07,7.51288988645873e-11,0.0005885219024515942
7,1.983904022738068e-06,1.3214803736859351e-06,2.302296161163129e-06,1.983784060653306e-06,1.988070466382326e-07,1.983778806730735e-06,1.9882634970519308e-07,6.403800354057831e-07,1.997846155346952e-06,2.3022936911476514e-06,1.997864029883428e-06,1.321486891891782e-06,1.9880704664154812e-07,1.3216015266622716e-06,2.3023775274886072e-06,6.403707284064913e-07,1.3216015266628808e-06,6.403751195868113e-07,2.302377527489074e-06,1.9879869498494397e-07,2.30229616119137e-06,1.3214868918834636e-06,1.987986949796993e-07,1.9979332655441588e-06,1.98377880673602e-06,6.403751195905597e-07,1.9837840606077764e-06,1.997864029892965e-06,1.9979332655454916e-06,6.403707283999786e-07,1.3234889800848443e-23,3.1763735522036263e-22,0.0,4.0389678347315804e-28,0.0,8.077935669463161e-28,4.235164736271502e-22,3.755668570087644e-28,1.3234889800848443e-23,6.352747104407253e-22,0.0,6.776263578034403e-21,3.2311742677852644e-27,0.0,4.0389678347315804e-28,6.058451752097371e-28,8.077935669463161e-28,5.082197683525802e-21,6.462348535570529e-27,1.0097419586828951e-28,1.0097419586828951e-27,7.573064690121713e-28,7.940933880509066e-23,6.058451752097371e-28,1.2116903504194741e-27,1.0097419586828951e-27,0.0,7.068193710780266e-28,3.2311742677852644e-27,6.52740863498381e-06,2.635704017981383e-12,2.117582368135751e-22,1.2992087829985453e-13,1.5948512959035543e-11,9.665663790580535e-13,9.967515708846859e-06,2.0990501889068898e-11,1.7820408179599315e-05,1.4392561350657297e-12,2.7699616641803203e-12,1.69346190778242e-13,6.183641479815697e-12,7.256138805577061e-12,5.41354601066885e-05,4.393931768350402e-12,3.578014678094799e-12,0.0,1.0587911840678754e-22,1.0587911840678754e-22,1.0587911840678754e-22,1.0587911840678754e-22,3.0292258760486853e-28,0.0,1.1873678594937739e-06,8.470329472543003e-22,4.235164736271502e-22,4.235164736271502e-22,0.0,0.0,1.748533676530886e-12,6.229174510911878e-06,4.235164736271502e-22,4.235164736271502e-22,0.0,4.235164736271502e-22,4.235164736271502e-22,3.2311742677852644e-27,8.470329472543003e-22,2.1198692966992002e-13,1.4108927816696951e-11,6.862464952642125e-06,0.0,1.2705494208814505e-21,4.235164736271502e-22,8.470329472543003e-22,8.470329472543003e-22,6.0046459533257e-14,9.967515818328083e-06,2.2301501324088935e-11,6.904096784678271e-06,5.293955920339377e-23,0.0,0.0,5.293955920339377e-23,1.5881867761018131e-22,6.776263578034403e-21,4.933959933075482e-28,1.782040902519015e-05,1.229674973830417e-12,1.0204539470346672e-12,1.1990314509359201e-12,1.3475287683263766e-06,0.0,0.0,2.117582368135751e-22,0.0,0.0,6.352747104407253e-22,4.510548760291364e-12,6.296171288290199e-12,5.413546459986583e-05,2.5207009321275327e-12,3.98046828414735e-12,2.2782943357843637e-06
8,5.782422671288397e-09,5.094808621722491e-09,1.0722577116114009e-07,5.782420464957357e-09,7.435565627589121e-09,5.782418221499163e-09,7.435567033825741e-09,9.362847795515573e-09,1.0045367758580636e-07,1.0722578668453682e-07,1.0045366099622568e-07,5.094810823506179e-09,7.4355656275891155e-09,5.094811169505495e-09,1.0722577440299442e-07,9.362844666714031e-09,5.09481116950549e-09,9.362847094131844e-09,1.0722577440299436e-07,7.4355646560007914e-09,1.0722577116113998e-07,5.094810823506087e-09,7.435564656000812e-09,1.0045365905740929e-07,5.782418221499163e-09,9.362847094131837e-09,5.782420464957267e-09,1.0045366099622566e-07,1.0045365905740933e-07,9.362844666714005e-09,2.895132143935597e-23,4.1359030627651384e-25,3.944304526105059e-31,1.9721522630525295e-31,1.9721522630525295e-31,1.9721522630525295e-31,4.1359030627651384e-25,5.906220034256006e-32,1.6543612251060553e-24,1.3234889800848443e-23,0.0,2.6469779601696886e-23,9.860761315262648e-32,0.0,0.0,0.0,2.9582283945787943e-31,1.3234889800848443e-23,0.0,1.9721522630525295e-31,2.465190328815662e-31,8.011868568650901e-32,0.0,3.0814879110195774e-32,0.0,9.860761315262648e-32,0.0,1.232595164407831e-32,2.465190328815662e-32,1.572621330787099e-08,3.905607459179952e-15,1.3234889800848443e-23,2.892495527985045e-16,4.331018560078681e-15,3.1206140009342698e-15,2.225136852960932e-07,3.821839319127517e-15,2.1024886501696044e-07,1.3910640523916052e-15,1.879839874065229e-16,2.3828334658185582e-15,3.7701290708612507e-16,4.161345935560033e-15,3.4731325725681416e-07,2.160342934516229e-15,2.9955378974682014e-16,6.617444900424222e-24,3.308722450212111e-24,0.0,0.0,0.0,0.0,7.395570986446986e-32,3.505381184746558e-08,0.0,6.617444900424222e-24,0.0,0.0,0.0,1.6509265584079846e-15,9.184288233217484e-08,6.617444900424222e-24,0.0,3.308722450212111e-24,0.0,0.0,2.9582283945787943e-31,0.0,3.846830042083176e-16,3.1531972322896938e-15,5.056996398509902e-08,3.970466940254533e-23,1.3234889800848443e-23,1.3234889800848443e-23,1.3234889800848443e-23,1.3234889800848443e-23,1.238739682277606e-15,2.2251368495201683e-07,3.1634285343064083e-15,1.3164543959198674e-07,1.6543612251060553e-24,3.308722450212111e-24,3.308722450212111e-24,3.308722450212111e-24,0.0,1.3234889800848443e-23,4.612154252440721e-33,2.1024886559446978e-07,1.5635162580211855e-15,1.6712095459676962e-17,3.2815387077409547e-15,5.0158559694248646e-08,6.617444900424222e-24,6.617444900424222e-24,0.0,6.617444900424222e-24,6.617444900424222e-24,0.0,6.920285576210653e-16,5.038482718084972e-15,3.473132572313664e-07,3.888399397601032e-15,3.9497405933364184e-16,7.197977308947734e-08
9,4.605050146956979e-08,4.0574328552128794e-08,1.2944102481227991e-08,4.6050505155174e-08,1.5401737304759808e-08,4.605050177674489e-08,1.5401737451595748e-08,1.939385669516223e-08,1.2126588497056603e-08,1.2944102615270022e-08,1.212658869141816e-08,4.057432686460287e-08,1.540173730476e-08,4.0574331862839204e-08,1.2944103181149334e-08,1.9393856699039022e-08,4.057433186283919e-08,1.9393856418387555e-08,1.2944103181149358e-08,1.5401737726229684e-08,1.2944102481228062e-08,4.0574326864602874e-08,1.5401737726229684e-08,1.2126589150111318e-08,4.6050501776745e-08,1.9393856418387704e-08,4.6050505155173985e-08,1.2126588691418183e-08,1.2126589150111316e-08,1.9393856699039015e-08,9.098986738083304e-24,3.308722450212111e-24,9.860761315262648e-32,1.9721522630525295e-31,0.0,0.0,0.0,2.025826944068968e-31,0.0,3.308722450212111e-24,2.9582283945787943e-31,3.308722450212111e-24,0.0,2.465190328815662e-32,0.0,2.465190328815662e-32,2.7733391199176196e-32,1.6543612251060553e-24,0.0,2.465190328815662e-32,5.823530669340904e-32,1.232595164407831e-31,2.481541837659083e-24,0.0,9.860761315262648e-32,1.232595164407831e-32,3.308722450212111e-24,0.0,0.0,1.5076553499945218e-07,1.604317218235758e-16,0.0,3.4710599889355482e-15,1.49924450305578e-15,5.644688293069053e-16,1.050322688600231e-07,1.7941975756880605e-15,6.464099071431292e-08,1.0998202260909573e-15,2.896197034699296e-15,8.714212966886721e-17,4.839893262299615e-15,3.8867111677275866e-16,5.280726394620188e-08,5.54225147457694e-16,7.440170402512112e-15,1.6543612251060553e-24,1.6543612251060553e-24,1.6543612251060553e-24,3.308722450212111e-24,3.308722450212111e-24,3.944304526105059e-31,0.0,2.8975849540141898e-08,3.308722450212111e-24,1.6543612251060553e-24,0.0,3.308722450212111e-24,3.308722450212111e-24,2.0762666148425806e-16,2.628789260607747e-08,1.3234889800848443e-23,3.970466940254533e-23,3.970466940254533e-23,0.0,0.0,0.0,4.2020775117693806e-22,3.2028039186376238e-15,1.324485752103242e-15,1.3446393883109583e-07,3.308722450212111e-24,0.0,1.6543612251060553e-24,3.308722450212111e-24,3.308722450212111e-24,5.166686349916711e-16,1.0503226886025921e-07,1.903680929349034e-15,2.8381372986212022e-08,1.6543612251060553e-24,4.1359030627651384e-25,1.6543612251060553e-24,1.2407709188295415e-24,0.0,0.0,9.564110401748067e-32,6.464099100712963e-08,1.090752437114531e-15,2.272859017950463e-15,4.6521030295952263e-17,1.1833239418559495e-08,3.308722450212111e-24,3.308722450212111e-24,3.308722450212111e-24,6.617444900424222e-24,3.308722450212111e-24,4.2020775117693806e-22,4.4604864060252075e-15,4.572514722626444e-16,5.2807262266063195e-08,4.188879189273568e-16,7.48057473263987e-15,5.382825163906343e-08
