,Y3Z1,Y1Z3,Y4Z2,Y2Z4,Y1Z2,Y2Z1,Y1Z0,Y0Z1,Y2Z0,Y0Z2,Y5Z3,Y3Z5,Y2Z3,Y3Z2,Y5Z2,Y2Z5,Y5Z1,Y1Z5,Y4Z1,Y1Z4,Y4Z3,Y3Z4,Y5Z0,Y0Z5,Y0Z4,Y4Z0,Y0Z3,Y3Z0,Y5Z4,Y4Z5,X4Y2,Y2,Y1,Y0,X5Y2,X0Y3,standard_y,X2Y1,Y3,X5Y3,X4Y0,X3Y1,X3Y0,X2Y0,X0Y2,X1Y3,X0Y1,Y4,X4Y5,X4Y1,X1Y0,X0Y5,X1Y5,standard_x,Y5,Y4Y5,Y3Y5,Y3Y4,Y2Y5,Y2Y4,Y2Y3,Y1Y5,Y1Y4,Y1Y3,Y1Y2,Y0Y5,Y0Y4,Y0Y3,Y0Y2,Y0Y1,X5Z4,X5Z3,X5Z2,X5Z1,X5Z0,X5Y4,X5Y1,X5Y0,X5,X4Z5,X4Z3,X4Z2,X4Z1,X4Z0,X4Y3,X4X5,X4,X3Z5,X3Z4,X3Z2,X3Z1,X3Z0,X3Y5,X3Y4,X3Y2,X3X5,X3X4,X3,X2Z5,X2Z4,X2Z3,X2Z1,X2Z0,X2Y5,X2Y4,X2Y3,X2X5,X2X4,X2X3,X2,X1Z5,X1Z4,X1Z3,X1Z2,X1Z0,X1Y4,X1Y2,X1X5,X1X4,X1X3,X1X2,X1,X0Z5,X0Z4,X0Z3,X0Z2,X0Z1,X0Y4,X0X5,X0X4,X0X3,X0X2,X0X1,X0
0,0.9336482377098017,0.9336482377098015,0.924136409743439,0.924136409743439,0.8754126344337226,0.8754126344337225,0.8597284451918653,0.8597284451918653,0.515279828513122,0.5152798285131219,0.5027165831969249,0.5027165831969249,0.4567169660631241,0.45671696606312406,0.4459984687779923,0.44599846877799215,0.44166444094247953,0.44166444094247953,0.35141234189347925,0.35141234189347914,0.31335253476480773,0.31335253476480773,0.30912123010948794,0.3091212301094879,0.12061506360762482,0.1206150636076248,0.11361078410798159,0.11361078410798148,0.0030123493773565047,0.003012349377356463,2.220446049250313e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,8.326672684688674e-17,8.326672684688674e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,4.163336342344337e-17,4.163336342344337e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0009964424702555413,0.0009964424702555413,0.924136409743439,0.9241364097434388,0.0009342901241775592,0.4186959284794723,0.0009175510658889179,0.7461177257873549,0.5152798285131218,0.5152798285131219,0.06105239379062391,0.0005365277132937391,0.4186951698066926,0.00048743430715177794,0.4459984687779922,0.44599846877799215,0.06105185594792715,0.00047136939671871107,0.03805998558881424,0.00037504722645174786,0.03805960699275518,0.0003344276368665206,0.3091212301094879,0.30912123010948783,0.1206150636076248,0.1206150636076248,0.7461171714524176,0.00012125188672975704,0.0030123493773565116,0.0030123493773564457,2.7755575615628914e-17,5.551115123125783e-17,5.421010862427522e-20,0.0,0.0,1.0842021724855044e-19,3.1387652893455353e-17,2.710505431213761e-20,1.0842021724855044e-19,0.0,0.0,0.0,5.421010862427522e-20,5.551115123125783e-17,5.551115123125783e-17,0.0,2.371692252312041e-20,3.469446951953614e-18,0.0,2.710505431213761e-20,1.0164395367051604e-20,1.734723475976807e-17,2.710505431213761e-20,0.0,2.0816681711721685e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.938893903907228e-18,5.421010862427522e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.710505431213761e-20,5.421010862427522e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0408340855860843e-17,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.710505431213761e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0
2,1.5091040987935024e-05,1.509104098793503e-05,0.0008116210814302524,0.0008116210814302524,8.469690851701841e-06,0.00036771869133028924,1.3896237020389213e-05,0.7461176610987246,0.0004525435501162865,0.39466481142189913,0.0610521423121398,8.125669021717255e-06,0.0003677186911774605,2.3172756561474663e-06,0.4429861205623783,0.00039169732490718003,0.06105214218877562,7.1388515631173404e-06,3.3425954792320306e-05,8.469683204138377e-06,3.342595471605499e-05,2.3172708558250953e-06,0.3091212301094879,0.3091212301094879,0.39466456618269363,0.00010592995506927014,0.7461176609715776,1.8363500624716997e-06,0.44298594739687935,2.645590232695783e-06,5.551115123125783e-17,5.421010862427522e-20,1.2705494208814505e-21,0.0,2.710505431213761e-20,2.541098841762901e-21,6.98929236426886e-18,8.271806125530277e-25,1.6940658945086007e-21,0.0,5.421010862427522e-20,2.7755575615628914e-17,0.0,0.0,5.421010862427522e-20,2.7755575615628914e-17,1.7617702540415413e-22,3.3881317890172014e-21,1.3552527156068805e-20,0.0,7.700698598054128e-23,1.0408340855860843e-17,8.470329472543003e-22,0.0,6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.271806125530277e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.235164736271502e-22,4.1359030627651384e-25,8.271806125530277e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.710505431213761e-20,0.0,8.271806125530277e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1359030627651384e-25,2.0679515313825692e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0164395367051604e-20,0.0,0.0,0.0,0.0,0.0,0.0
3,7.66922523214714e-07,1.4744049903203607e-11,0.00013983085212845105,0.00013983085212845105,8.27494361344379e-12,1.461412542796523e-05,1.3576718283322073e-11,1.2598621435919098e-05,1.4614125448111925e-05,6.664139242210197e-06,0.3701733723199224,4.7015495297957055e-07,1.4614125428019266e-05,1.3407852733608213e-07,0.442986119435119,6.748391826107657e-05,0.37017337231964464,6.974706634394001e-12,1.2491415484772551e-05,8.274943391665016e-12,1.249141548480856e-05,1.34078519091824e-07,0.3701733723550097,5.219687938089121e-06,6.664139119295193e-06,1.2491415488195313e-05,1.2598621435911912e-05,7.669225230750857e-07,0.4429861142951481,4.557978409933063e-07,5.204170427930421e-18,1.3552527156068805e-20,4.0389678347315804e-28,8.470329472543003e-22,8.470329472543003e-22,0.0,2.776822817068242e-17,1.9721522630525295e-31,5.293955920339377e-23,1.5881867761018131e-22,0.0,1.2705494208814505e-21,1.6155871338926322e-27,2.0679515313825692e-25,0.0,8.470329472543003e-22,1.0254819917023211e-23,0.0,6.776263578034403e-21,9.860761315262648e-32,1.6214959979726142e-23,2.117582368135751e-22,2.0194839173657902e-28,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6940658945086007e-21,4.0389678347315804e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3234889800848443e-23,3.2311742677852644e-27,6.462348535570529e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.776263578034403e-21,1.734723475976807e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.697785493223493e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5849394142282115e-26,0.0,0.0,0.0,0.0,0.0,0.0
4,4.409895642010737e-07,3.3549266709178166e-12,0.00014508355622820554,1.1233407146360684e-06,2.959089674190561e-13,1.1740357626873643e-07,3.0893068438641476e-12,4.985542773924397e-06,1.1740357629408138e-07,5.716616517725795e-07,0.002856804824686944,1.9325023414320766e-07,1.1740357626887992e-07,1.9323988727619814e-07,0.0034187355919786827,5.42136673072711e-07,0.0028568048246862343,2.958056310054641e-13,1.300303568626854e-05,2.959089324216751e-13,1.300303568628095e-05,1.9323988905970145e-07,0.0028568048247289736,5.715216050308399e-07,5.716616246872288e-07,1.300303568682648e-05,4.9855427739234565e-06,4.40989564188501e-07,0.0034187355489951354,0.00014507920735539476,6.098637220230962e-20,1.3234889800848443e-23,1.0097419586828951e-28,0.0,0.0,0.0,5.8365863011999674e-21,1.925929944387236e-34,7.940933880509066e-23,2.0679515313825692e-25,0.0,2.117582368135751e-22,0.0,4.0389678347315804e-28,4.0389678347315804e-28,2.117582368135751e-22,3.2109602617568e-25,5.929230630780102e-21,2.6469779601696886e-23,7.395570986446986e-32,3.2109602617568e-25,0.0,3.944304526105059e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.888609052210118e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.169878828456423e-26,1.6155871338926322e-27,2.524354896707238e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3881317890172014e-20,5.048709793414476e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.162975822039155e-33,1.925929944387236e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2311742677852644e-27,0.0,0.0,0.0,0.0,0.0,0.0
5,6.261351184103833e-08,1.4442907599548658e-14,4.161429570213169e-06,2.3762391166408232e-08,1.2625753563306967e-15,1.6436077054646051e-09,1.3281559198625294e-14,1.522888252646536e-07,1.6436077054649368e-09,1.736403824025618e-08,7.489329209271455e-08,2.7288465125117393e-08,1.6436077054646477e-09,2.7288465125116367e-08,8.967795992590138e-08,2.3761951194140996e-08,7.489329209271417e-08,1.2625753563303874e-15,3.698176449138432e-07,1.2625753562071295e-15,3.698176449138503e-07,2.728846512532544e-08,7.489329209271523e-08,1.7364038240253214e-08,1.7364038239573655e-08,3.698176449138581e-07,1.5228882526465303e-07,6.261351184103666e-08,8.96779243617798e-08,4.161429566931277e-06,1.8611563782443123e-24,2.0679515313825692e-25,0.0,0.0,1.0587911840678754e-22,0.0,1.7887780746459223e-22,1.1754943508222875e-38,0.0,7.888609052210118e-31,0.0,6.617444900424222e-24,0.0,1.9721522630525295e-31,2.9582283945787943e-31,0.0,1.065454221652703e-24,1.852884572118782e-22,8.271806125530277e-25,6.018531076210112e-36,1.065454221652703e-24,1.9721522630525295e-31,9.4039548065783e-38,3.6637136490499064e-07,6.617444900424222e-24,3.628748778638374e-09,5.337846020710667e-16,1.0118449546526499e-14,4.1811785652337403e-07,3.98738613880083e-09,3.727980610649946e-16,6.059457336225012e-22,1.1109658500455956e-20,1.535487509794118e-08,1.0406339077612845e-22,1.0669117400973937e-15,4.019368900891544e-14,2.4105461843247425e-15,6.349100973528085e-16,5.156161799810013e-09,4.1359030627651384e-25,4.1359030627651384e-25,0.0,0.0,0.0,8.271806125530277e-25,2.82118644197349e-37,3.1554436208840472e-30,6.7597473614413e-09,1.3234889800848443e-23,0.0,1.3234889800848443e-23,7.940933880509066e-23,7.940933880509066e-23,0.0,3.628777437784487e-09,3.8751268377171356e-07,0.0,1.2407709188295415e-24,4.1359030627651384e-25,0.0,0.0,0.0,6.310887241768095e-30,2.465190328815662e-31,1.4091538737986995e-15,5.4618346660749774e-14,6.140453457054092e-09,3.101927297073854e-25,1.0339757656912846e-25,8.271806125530277e-25,0.0,0.0,1.0587911840678754e-22,1.8611563782443123e-24,1.9721522630525295e-31,4.181178569053263e-07,3.987387994465346e-09,4.423707134806263e-16,3.2927640337303166e-09,4.3140830754274083e-32,4.3140830754274083e-32,0.0,6.162975822039155e-33,9.860761315262648e-32,1.128474576789396e-36,0.0,7.637622807883179e-22,1.940469810148023e-20,1.535487509794124e-08,1.227005755128041e-22,2.5280511639478137e-15,0.0,0.0,0.0,0.0,8.271806125530277e-25,3.1554436208840472e-30,3.781709175500526e-15,1.3392181434067117e-13,2.7300221951891978e-15,9.894944799247847e-16,5.156161799810193e-09,1.1533879553906641e-08
6,2.4781175648337284e-08,7.38906825757158e-16,3.149756241698245e-08,1.162523222623782e-08,6.45940261656785e-17,8.040850162474351e-10,6.794916244218133e-16,1.9685626437671508e-08,8.040850162474378e-10,2.2445637085522533e-09,1.90093929837815e-10,1.080022870280742e-08,8.040850162474388e-10,1.080022870280742e-08,2.276203284526345e-10,1.162523223245481e-08,1.900939298378149e-10,6.459402616567848e-17,4.363196720239894e-09,6.459402616565087e-17,4.363196720239906e-09,1.0800228702807854e-08,1.9009392983781495e-10,2.244563708552252e-09,2.2445637085520337e-09,4.3631967202398975e-09,1.9685626437671494e-08,2.478117564833727e-08,2.2762031538986004e-10,3.14975624210578e-08,1.1309109937248425e-26,0.0,0.0,1.6543612251060553e-24,8.271806125530277e-25,0.0,1.6414365280349143e-24,3.6734198463196485e-40,3.308722450212111e-24,7.703719777548943e-34,0.0,1.6543612251060553e-24,4.930380657631324e-32,1.232595164407831e-32,6.162975822039155e-33,2.481541837659083e-24,2.125034985598559e-25,0.0,0.0,2.938735877055719e-39,2.125034985598559e-25,1.925929944387236e-34,5.739718509874451e-42,1.92117447076734e-07,1.2924697071141057e-26,1.7753097099930505e-09,5.362137507873681e-19,2.919954944745659e-15,1.8269281392054666e-07,1.012155558807085e-11,7.21840626576702e-17,7.868513057522357e-26,1.9337772965104436e-22,1.9848489965082017e-09,2.604615489590466e-24,3.500510180161945e-19,1.9067402102672943e-15,1.233248178986499e-16,4.0151898670197044e-17,2.040705621985091e-09,0.0,0.0,0.0,0.0,0.0,4.1359030627651384e-25,1.1479437019748901e-41,7.703719777548943e-34,1.7157566906648102e-11,3.308722450212111e-24,1.3234889800848443e-23,3.308722450212111e-24,1.3234889800848443e-23,1.3234889800848443e-23,9.860761315262648e-32,1.7753097577567806e-09,1.8958434104477141e-07,3.101927297073854e-25,1.0339757656912846e-25,2.0679515313825692e-25,0.0,0.0,0.0,9.860761315262648e-32,0.0,1.415598292280456e-18,5.886164827628828e-15,2.4302685561288484e-09,2.5849394142282115e-26,2.5849394142282115e-26,0.0,0.0,0.0,0.0,9.693522803355793e-27,3.697785493223493e-32,1.8269281392102095e-07,1.0120787722975746e-11,8.565486478109567e-17,1.6109226552407257e-09,3.851859888774472e-34,3.851859888774472e-34,0.0,3.851859888774472e-34,0.0,1.4693679385278594e-39,3.6734198463196485e-40,9.917919849967485e-26,1.9022258154866913e-22,1.984848996508203e-09,3.0710810710799214e-24,1.2933643484091737e-16,0.0,0.0,1.0339757656912846e-25,0.0,0.0,0.0,1.240782689391798e-18,5.0619228687358255e-15,1.3966937967430046e-16,6.257573835209043e-17,2.040705621985092e-09,1.4909277418367862e-09
7,1.7620734926365653e-08,1.310063446129652e-08,2.695204477165309e-08,3.949645314932912e-09,1.1939901911404864e-09,2.70088142228268e-10,1.3100634393930293e-08,2.194742156349814e-08,2.700881422282738e-10,2.7606058142320204e-09,6.258893583822916e-11,6.702144710691876e-09,2.700881422282745e-10,6.702144710691846e-09,3.1757988159884214e-10,3.949642027253112e-09,6.258893583822911e-11,1.1939901911404564e-09,4.264102863689002e-09,1.1939901911402628e-09,4.264102863689091e-09,6.702144710692116e-09,6.25889358382295e-11,2.760605814231977e-09,2.7606058142318347e-09,4.26410286368899e-09,2.1947420215628207e-08,1.7620736930967935e-08,3.175766919671285e-10,2.6952043288741524e-08,1.0339757656912846e-25,2.5849394142282115e-25,1.6543612251060553e-24,0.0,0.0,0.0,4.413784049794671e-24,2.9582283945787943e-31,1.6543612251060553e-24,4.930380657631324e-32,3.944304526105059e-31,2.481541837659083e-24,0.0,1.9721522630525295e-31,4.930380657631324e-32,1.6543612251060553e-24,2.53950903795605e-25,1.2407709188295415e-24,4.1359030627651384e-25,1.5777218104420236e-30,2.5395081751394348e-25,9.860761315262648e-32,2.2186712959340957e-31,5.47980346942858e-08,1.2278462217584005e-25,5.374080809636335e-08,1.11389453861524e-16,2.6167784191630886e-15,1.4544047019653197e-07,1.7962325486068805e-08,5.332189411616795e-16,2.9922418907180397e-16,9.456695654566551e-16,3.2413951306386444e-08,5.483965450288293e-16,5.209860241737752e-16,1.9534887656633945e-15,7.213552795403156e-08,5.568081664909591e-16,3.15946726323123e-08,1.6543612251060553e-24,1.6543612251060553e-24,1.6543612251060553e-24,1.6543612251060553e-24,1.6543612251060553e-24,6.203854594147708e-25,1.7256332301709633e-31,0.0,1.7922791476604023e-08,6.617444900424222e-24,0.0,6.617444900424222e-24,2.6469779601696886e-23,2.6469779601696886e-23,7.888609052210118e-31,5.3740807756556083e-08,1.522655220201949e-07,5.790264287871194e-24,2.481541837659083e-24,7.444625512977249e-24,9.926167350636332e-24,9.926167350636332e-24,2.465190328815662e-32,2.9582283945787943e-31,9.860761315262648e-32,4.528379908549857e-16,4.537569633930773e-15,3.12877239276359e-08,0.0,0.0,0.0,6.617444900424222e-24,6.617444900424222e-24,0.0,2.0679515313825692e-25,1.9721522630525295e-31,1.4544047019415842e-07,1.796232578863671e-08,1.1736692911082901e-15,5.3850638835547e-08,2.0679515313825692e-25,2.0679515313825692e-25,0.0,2.0679515313825692e-25,0.0,2.5637979419682884e-30,1.9721522630525295e-31,1.2348953610497265e-16,6.671151126552053e-16,3.241395014920755e-08,4.221534848995244e-16,7.210996252921716e-08,4.1359030627651384e-25,4.1359030627651384e-25,0.0,1.2407709188295415e-24,0.0,1.9721522630525295e-31,4.558477818178025e-16,3.667860194061227e-15,7.213552805744163e-08,1.5314108694575755e-15,3.1594673538733e-08,3.189243994547661e-08
8,1.7339073184075711e-09,3.280662221180467e-09,4.666289846700926e-09,9.825759879955468e-09,2.9899914998346723e-10,5.435737124971572e-10,3.2806622140158687e-09,3.2579837552339757e-09,5.435737124971581e-10,3.068304729629538e-10,3.3628265593081925e-09,1.0004370552617211e-09,5.43573712497158e-10,1.0004370552617207e-09,3.9659206367046045e-09,9.825759837471316e-09,3.3628265593081913e-09,2.989991499834664e-10,2.051905260267694e-09,2.989991499834639e-10,2.0519052602676924e-09,1.0004370552617211e-09,3.362826559308192e-09,3.068304729629533e-10,3.068304729629537e-10,2.051905260267695e-09,3.257983859203354e-09,1.7339072221452062e-09,3.965920750134552e-09,4.666289816990323e-09,5.169878828456423e-26,7.237830359838992e-25,1.0339757656912846e-25,0.0,1.7189847104617606e-24,2.0679515313825692e-25,4.1359030627651384e-25,3.697785493223493e-32,0.0,3.0814879110195774e-33,7.395570986446986e-32,0.0,2.0679515313825692e-25,1.232595164407831e-32,3.0814879110195774e-33,1.0339757656912846e-25,1.1159340534383536e-25,2.0679515313825692e-25,8.271806125530277e-25,1.910522504832138e-31,1.1159340226234745e-25,6.162975822039155e-33,4.622231866529366e-33,4.127601010096979e-08,0.0,1.2108311208781854e-08,1.6394764803221213e-17,2.1562108276732718e-16,3.0342144186359145e-09,4.678001245712356e-09,2.0360878034046905e-18,9.363711964683887e-17,2.2575986716002335e-16,7.234455881281892e-09,2.8618994757394906e-17,2.1551601004918212e-17,1.2234046564329617e-16,1.8064184194695858e-08,3.3320670881601644e-17,8.4180979442822e-09,4.1359030627651384e-25,8.271806125530277e-25,8.271806125530277e-25,4.1359030627651384e-25,4.1359030627651384e-25,8.271806125530277e-25,1.0014835710813626e-32,6.162975822039155e-33,4.793164501997944e-09,1.6543612251060553e-24,0.0,1.6543612251060553e-24,8.271806125530277e-25,8.271806125530277e-25,6.77927340424307e-32,1.2108311196919425e-08,9.597064686597152e-09,8.271806125530277e-25,0.0,4.1359030627651384e-25,8.271806125530277e-25,8.271806125530277e-25,1.925929944387236e-33,6.162975822039155e-32,6.162975822039155e-33,8.22570074086783e-17,1.3353725995465717e-17,8.43785509998499e-09,9.305781891221561e-25,9.305781891221561e-25,1.6543612251060553e-24,8.271806125530277e-25,8.271806125530277e-25,1.822382287030889e-24,0.0,0.0,3.0342142797624346e-09,4.678001257305269e-09,3.0917685722901505e-17,1.2260770618762156e-08,3.101927297073854e-25,3.101927297073854e-25,1.6543612251060553e-24,2.0679515313825692e-25,8.271806125530277e-25,2.465190328815662e-31,1.5407439555097887e-32,1.72722863517065e-16,1.1927540821601215e-17,7.234455881401481e-09,9.05578961886755e-17,1.805778205876175e-08,2.0679515313825692e-25,2.0679515313825692e-25,8.271806125530277e-25,2.0679515313825692e-25,1.2407709188295415e-24,8.628166150854817e-32,4.1466047149501416e-17,9.717708472290136e-17,1.8064184187882384e-08,1.0049940312276697e-16,8.418097879050456e-09,7.323502508060103e-09
9,3.742657378048057e-09,1.3166309403647317e-09,9.76218686500438e-09,1.0945889362707137e-08,1.1999760119077213e-10,7.024968726792902e-10,1.3166309219701205e-09,3.6032091852260445e-09,7.024968726792933e-10,3.848949454494579e-10,2.0321993310180316e-09,1.7293688165000668e-09,7.024968726792937e-10,1.7293688165000656e-09,2.40899020805064e-09,1.0945889342547473e-08,2.032199331018031e-09,1.1999760119077192e-10,2.4583501381602842e-09,1.1999760119077068e-10,2.4583501381602793e-09,1.7293688165000651e-09,2.0321993310180316e-09,3.8489494544945655e-10,3.848949454494576e-10,2.458350138160286e-09,3.603209448897315e-09,3.742657111685856e-09,2.4089903658527714e-09,9.762186674492445e-09,4.3943970041879595e-25,5.169878828456423e-25,5.169878828456423e-26,2.0679515313825692e-25,1.0339757656912846e-25,2.0679515313825692e-25,9.822769774067204e-25,2.465190328815662e-32,4.1359030627651384e-25,6.162975822039155e-33,2.0954117794933126e-31,4.1359030627651384e-25,3.101927297073854e-25,2.465190328815662e-32,1.8488927466117464e-32,4.1359030627651384e-25,1.3248157775672871e-25,0.0,1.2407709188295415e-24,5.546678239835239e-32,1.3248158700119245e-25,2.465190328815662e-32,6.162975822039155e-33,7.895345825176461e-08,2.0679515313825692e-25,2.040364747021396e-08,1.5815393483284705e-17,5.340592525032018e-16,3.1438193361737263e-09,7.329336629754538e-09,1.966328809776495e-18,7.05197918170623e-17,1.2454297725630793e-16,1.1779825914789952e-08,1.2652626573559888e-16,4.0127634087310543e-17,1.0375694635317999e-16,2.886368256105264e-08,8.666937289230792e-17,1.3631339308984912e-08,8.271806125530277e-25,8.271806125530277e-25,8.271806125530277e-25,4.1359030627651384e-25,4.1359030627651384e-25,1.6543612251060553e-24,1.8488927466117464e-32,1.232595164407831e-32,7.3971069915141735e-09,0.0,2.0679515313825692e-25,3.308722450212111e-24,2.0679515313825692e-25,2.0679515313825692e-25,3.3125995043460457e-32,2.0403647417767633e-08,3.4546116021027763e-09,8.271806125530277e-25,2.481541837659083e-24,8.271806125530277e-25,1.6543612251060553e-24,1.6543612251060553e-24,6.162975822039155e-33,1.9721522630525295e-31,2.465190328815662e-32,1.0399514589617455e-16,8.983471602945769e-17,1.3680667503721186e-08,1.0339757656912846e-24,1.0339757656912846e-24,1.6543612251060553e-24,3.308722450212111e-24,3.308722450212111e-24,5.169878828456423e-25,3.360421238496675e-25,2.465190328815662e-32,3.143819530754403e-09,7.329336713855864e-09,2.0971148589008645e-17,2.0580152226806715e-08,1.2407709188295415e-24,1.2407709188295415e-24,1.6543612251060553e-24,3.308722450212111e-24,1.6543612251060553e-24,1.7256332301709633e-31,1.232595164407831e-32,1.5576973603268183e-16,2.361984385324547e-16,1.177982597311053e-08,2.1966095224310267e-16,2.8868418323958952e-08,1.0339757656912846e-25,1.0339757656912846e-25,0.0,1.0339757656912846e-25,0.0,4.930380657631324e-32,2.557453866164868e-17,1.5352984759271968e-16,2.886368254823519e-08,1.9452700579285434e-16,1.3631339215089507e-08,1.1881724807866354e-08
