,Y2Z1,Y1Z2,Y2Z0,Y0Z2,Y0Z1,Y1Z0,Y3Z0,Y0Z3,Y4Z0,Y0Z4,Y5Z0,Y0Z5,Y4Z2,Y2Z4,Y5Z3,Y3Z5,Y5Z4,Y4Z5,Y3Z1,Y1Z3,Y2Z5,Y5Z2,Y5Z1,Y1Z5,Y3Z2,Y2Z3,Y4Z1,Y1Z4,Y4Z3,Y3Z4,standard_y,Y2,X4Y2,X3Y0,X2Y4,X4Y1,Y1,X5Y2,X5Y0,X4Y5,X3Y2,X3Y1,X2Y1,X2Y0,Y5,Y4,Y3,X5Y3,X4Y3,X3Y5,X3Y4,X2Y5,X2Y3,X1Y4,X1Y2,X0Y5,X0Y4,X1Y0,X5Y4,X0Y1,standard_x,Y4Y5,Y3Y5,Y3Y4,Y2Y5,Y2Y4,Y2Y3,Y1Y5,Y1Y4,Y1Y3,Y1Y2,Y0Y5,Y0Y4,Y0Y3,Y0Y2,Y0Y1,Y0,X5Z4,X5Z3,X5Z2,X5Z1,X5Z0,X5Y1,X5,X4Z5,X4Z3,X4Z2,X4Z1,X4Z0,X4Y0,X4X5,X4,X3Z5,X3Z4,X3Z2,X3Z1,X3Z0,X3X5,X3X4,X3,X2Z5,X2Z4,X2Z3,X2Z1,X2Z0,X2X5,X2X4,X2X3,X2,X1Z5,X1Z4,X1Z3,X1Z2,X1Z0,X1Y5,X1Y3,X1X5,X1X4,X1X3,X1X2,X1,X0Z5,X0Z4,X0Z3,X0Z2,X0Z1,X0Y3,X0Y2,X0X5,X0X4,X0X3,X0X2,X0X1,X0
6,1.1177798466723506e-09,2.621769911508608e-08,1.11671868615564e-09,9.006884140118365e-16,9.006884140118377e-16,2.621765589182543e-08,4.1291161910538605e-09,7.214482297434032e-17,1.0264824711415102e-14,4.3608770847886024e-16,4.5842716958669975e-08,4.360877084788519e-16,7.35104142639782e-15,1.1167186861551295e-09,4.5842716958669664e-08,4.129116191054195e-09,4.584271695867472e-08,1.5821904234650582e-17,4.129805551624821e-09,2.6217655891825415e-08,1.1167186861502946e-09,4.584345742174138e-08,4.5843457421741376e-08,2.6217655891825224e-08,4.129805551624846e-09,1.1167186861556024e-09,7.351041426397773e-15,2.6217655891825217e-08,1.0264824711415096e-14,4.129116191053756e-09,4.135910951374191e-25,0.0,9.4039548065783e-38,3.308722450212111e-24,0.0,7.052966104933725e-38,0.0,1.9721522630525295e-31,1.7632415262334313e-38,0.0,0.0,1.232595164407831e-32,0.0,0.0,0.0,7.888609052210118e-31,4.1359030627651384e-25,0.0,9.4039548065783e-38,1.9721522630525295e-31,0.0,9.860761315262648e-32,1.232595164407831e-32,2.350988701644575e-38,0.0,0.0,7.888609052210118e-31,2.077060635760817e-40,0.0,2.7930905198676546e-39,1.8086409976265125e-07,2.4370118342789433e-08,7.35441127450431e-16,5.760848838383187e-21,1.1014767810714127e-14,2.657421594864594e-22,6.923370702995675e-17,5.423139363256151e-15,1.2331958035462442e-21,1.0413668464037965e-15,7.303375029256286e-08,1.7448113713909703e-21,9.185974733557198e-15,3.826054946454799e-08,6.585942713283224e-23,6.72035216817724e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7166356353847306e-07,7.888609052210118e-31,0.0,0.0,0.0,7.888609052210118e-31,0.0,2.4370118342780615e-08,8.12539052560558e-15,0.0,1.6543612251060553e-24,0.0,8.271806125530277e-25,8.271806125530277e-25,6.353848075012395e-16,6.5469505555147645e-21,1.0486084498161092e-08,3.2311742677852644e-27,0.0,0.0,0.0,0.0,1.0568989399383014e-14,1.0891063463744227e-22,7.468524960883243e-17,5.2551103882310636e-11,0.0,1.0339757656912846e-25,0.0,1.0339757656912846e-25,0.0,9.860761315262648e-32,0.0,1.0423754243052163e-14,9.40660971764505e-22,8.411846635984891e-16,7.303375029256257e-08,1.2329894961236056e-09,0.0,1.9721522630525295e-31,9.860761315262648e-32,0.0,0.0,0.0,2.350988701644575e-38,1.0435699482902772e-21,9.185974733556337e-15,3.8260549464548e-08,1.9832171807027142e-23,6.863086012132506e-23,4.514135256563511e-16
7,1.0365380820213384e-10,6.993387937438621e-09,1.040055022004518e-10,6.424342502841985e-10,6.424342502842007e-10,6.99337073367481e-09,1.4382221929010953e-09,6.424339641797977e-10,1.8220155106881393e-09,6.424342087348066e-10,8.307984832097151e-09,6.424342087346913e-10,1.8220154559709458e-09,1.0400550220045707e-10,8.307984832097092e-09,1.4382220700257451e-09,8.307984797143986e-09,1.8220153565634704e-09,1.4386480998238862e-09,6.993370733674794e-09,1.0400550220052824e-10,8.308114321183939e-09,8.308114321183952e-09,6.993370733674829e-09,1.4386480998238904e-09,1.0400550220047398e-10,1.8220154559709446e-09,6.9933707336748065e-09,1.8220155106881172e-09,1.4382220700257224e-09,1.7512964531396133e-24,6.462348535570529e-27,0.0,0.0,6.162975822039155e-33,0.0,4.1359030627651384e-25,9.860761315262648e-32,0.0,2.0679515313825692e-25,0.0,2.465190328815662e-32,5.293955920339377e-23,4.930380657631324e-32,8.271806125530277e-25,1.0339757656912846e-25,4.1359030627651384e-25,1.9721522630525295e-31,1.9721522630525295e-31,9.860761315262648e-32,0.0,1.9721522630525295e-31,9.860761315262648e-32,1.9721522630525295e-31,0.0,0.0,3.944304526105059e-31,4.6180034962592007e-32,2.0679515313825692e-25,1.724285449444695e-32,7.752656719998598e-08,1.8537501692086186e-09,1.3258984545068879e-16,3.226116209402925e-17,9.856750072993978e-16,1.422158800462006e-17,1.9246795235128485e-16,3.619761407849593e-16,9.709962163095375e-17,5.925098443946354e-16,6.622406075605036e-08,3.0244184941965485e-16,1.4973355367987928e-15,3.0888394014340277e-09,1.4949618058906128e-16,1.1829470882937884e-16,0.0,0.0,0.0,0.0,0.0,0.0,3.944304526105059e-31,3.230273274986852e-08,1.6543612251060553e-24,0.0,1.6543612251060553e-24,0.0,0.0,3.944304526105059e-31,1.8537494598075943e-09,2.0325700794579628e-08,1.6543612251060553e-24,3.308722450212111e-24,1.6543612251060553e-24,1.6543612251060553e-24,1.6543612251060553e-24,3.558749103880666e-16,5.5115313118339927e-17,2.7037186083084528e-08,0.0,0.0,0.0,0.0,0.0,1.2322042176240699e-15,1.117316762358533e-18,2.020341439105175e-16,1.22065666813145e-08,4.963083675318166e-24,0.0,3.308722450212111e-24,0.0,6.617444900424222e-24,2.9582283945787943e-31,0.0,3.690914159183218e-17,1.6914128002951806e-18,4.929467539518136e-16,6.622406064774174e-08,3.81643824811958e-08,8.271806125530277e-25,8.271806125530277e-25,0.0,8.271806125530277e-25,8.271806125530277e-25,2.0679515313825692e-25,9.860761315262648e-32,5.872619478585937e-16,1.4904568482808648e-15,3.0888393849235453e-09,1.4952090823499035e-16,1.4459508347428423e-17,1.2095463909680062e-08
8,5.846885469473919e-10,1.846480623879494e-08,5.840135748232405e-10,3.2360773728207217e-10,3.2360773728207527e-10,1.846480984804503e-08,1.3672712990726653e-10,3.236079157445138e-10,9.177885199168481e-10,3.236077313277411e-10,4.19945132302291e-09,3.2360773132773325e-10,9.177885385144605e-10,5.840135748232365e-10,4.19945132302292e-09,1.3672725541662976e-10,4.199451288049586e-09,9.177885588870706e-10,1.368434198871703e-10,1.8464809848045025e-08,5.840135748232274e-10,4.199517680593464e-09,4.199517680593464e-09,1.846480984804504e-08,1.3684341988715468e-10,5.840135748232437e-10,9.177885385144596e-10,1.8464809848045018e-08,9.177885199168424e-10,1.3672725541663213e-10,3.2440989648564054e-24,0.0,9.860761315262648e-32,0.0,2.465190328815662e-32,0.0,3.308722450212111e-24,0.0,0.0,1.0339757656912846e-25,4.930380657631324e-32,0.0,2.117582368135751e-22,9.860761315262648e-32,4.1359030627651384e-25,1.0339757656912846e-25,3.2311742677852644e-25,4.930380657631324e-32,1.9721522630525295e-31,0.0,0.0,0.0,4.930380657631324e-32,2.465190328815662e-31,2.117582368135751e-22,0.0,1.4791141972893971e-31,2.7518665545958316e-32,1.0339757656912846e-25,1.4555629710409305e-32,1.1852898448691244e-07,1.4613634120473643e-09,3.793575159058856e-17,2.5555683254689426e-16,7.770185922361686e-16,3.9546250513478714e-18,5.316588546568573e-17,7.157344834999473e-17,6.03404072251748e-16,3.3445113650155047e-16,5.8015918132794525e-08,3.078576232777898e-16,2.427702281831767e-16,2.358773709934313e-09,1.0470712850483167e-16,3.5760292676299053e-16,5.169878828456423e-26,8.271806125530277e-25,8.271806125530277e-25,0.0,1.6543612251060553e-24,1.6543612251060553e-24,2.465190328815662e-32,9.949643842198346e-09,3.308722450212111e-24,0.0,3.308722450212111e-24,0.0,0.0,1.9721522630525295e-31,1.461363060912948e-09,2.901518404339856e-08,4.963083675318166e-24,6.617444900424222e-24,1.6543612251060553e-24,3.308722450212111e-24,3.308722450212111e-24,2.2068981980389024e-16,2.4885487339805903e-16,2.0758078336667236e-08,3.308722450212111e-24,1.6543612251060553e-24,0.0,0.0,0.0,5.934792374702527e-16,2.890502085608944e-17,4.8557337013463115e-17,1.718502896643008e-08,1.6543612251060553e-24,3.308722450212111e-24,0.0,1.6543612251060553e-24,0.0,4.930380657631324e-32,9.860761315262648e-32,1.3897894588000768e-15,3.436097712402212e-16,5.4599891131950587e-17,5.801591848617172e-08,4.428285326252032e-08,3.308722450212111e-24,0.0,0.0,0.0,1.6543612251060553e-24,0.0,1.9721522630525295e-31,4.703477653434876e-16,2.3784434595608467e-16,2.358773714243847e-09,1.047658820251617e-16,4.7098458142588206e-17,1.723748372009458e-08
9,3.296924966881359e-10,1.1652070438476179e-08,3.300955593387846e-10,1.237408856169766e-09,1.2374088561697754e-09,1.1652106981772809e-08,1.3349489560462423e-09,1.2374090281621997e-09,3.5046846058321525e-09,1.2374088520911678e-09,4.433266419712791e-09,1.2374088520911519e-09,3.5046846234041053e-09,3.30095559338797e-10,4.433266419712802e-09,1.334948834361588e-09,4.433266386095284e-09,3.504684645773535e-09,1.3348073727880052e-09,1.1652106981772812e-08,3.3009555933880424e-10,4.433338704236908e-09,4.433338704236908e-09,1.1652106981772822e-08,1.3348073727879795e-09,3.300955593387913e-10,3.5046846234041024e-09,1.1652106981772802e-08,3.504684605832144e-09,1.3349488343615834e-09,1.809457589959748e-24,1.550963648536927e-25,0.0,4.1359030627651384e-25,2.465190328815662e-32,9.860761315262648e-32,2.0679515313825692e-24,9.860761315262648e-32,4.930380657631324e-32,1.0339757656912846e-25,0.0,1.9721522630525295e-31,0.0,9.860761315262648e-32,4.1359030627651384e-25,4.1359030627651384e-25,3.101927297073854e-25,2.465190328815662e-32,9.860761315262648e-32,9.860761315262648e-32,2.9582283945787943e-31,1.9721522630525295e-31,4.930380657631324e-32,1.9721522630525295e-31,5.293955920339377e-23,1.9721522630525295e-31,0.0,3.771065677892285e-32,1.0339757656912846e-25,5.599436110333554e-32,1.2061504954151027e-07,1.528128389890608e-09,2.1258092111667853e-17,5.293119172860206e-16,6.614877418460302e-16,3.4154097874362287e-17,8.214288739587622e-17,2.0330858003922757e-16,2.2115586164321663e-16,1.594191473939551e-16,5.278551668956415e-08,4.289863279858464e-16,2.7257542480698903e-16,2.3991263506824797e-09,4.571454075420931e-16,2.90270163454118e-16,1.0339757656912846e-25,8.271806125530277e-25,8.271806125530277e-25,0.0,8.271806125530277e-25,8.271806125530277e-25,7.395570986446986e-32,9.847687733256781e-09,3.308722450212111e-24,0.0,3.308722450212111e-24,0.0,0.0,9.860761315262648e-32,1.5281280994226263e-09,2.881736303780796e-08,1.6543612251060553e-24,1.6543612251060553e-24,1.6543612251060553e-24,1.6543612251060553e-24,1.6543612251060553e-24,2.166789486467201e-16,5.193747987729503e-16,2.071555935970502e-08,1.6543612251060553e-24,0.0,1.6543612251060553e-24,1.6543612251060553e-24,1.6543612251060553e-24,4.897486367843489e-16,4.506913003482525e-18,7.457074546577915e-17,1.719183588178357e-08,1.6543612251060553e-24,3.308722450212111e-24,1.6543612251060553e-24,1.6543612251060553e-24,3.308722450212111e-24,9.860761315262648e-32,1.9721522630525295e-31,1.348208801412417e-15,3.706436401378713e-18,3.845938998409474e-16,5.2785516951074347e-08,4.654192185995822e-08,1.6543612251060553e-24,4.963083675318166e-24,1.6543612251060553e-24,1.6543612251060553e-24,1.6543612251060553e-24,0.0,9.860761315262648e-32,5.794508499808627e-16,2.5372623220308436e-16,2.3991263519545064e-09,4.572048465594034e-16,2.361134113456694e-17,1.7196057135512294e-08
10,1.0034276442452187e-09,7.68034375408154e-09,1.0036798527011744e-09,1.9885977243031417e-09,1.9885977243031533e-09,7.680402223353531e-09,2.5719450020436742e-09,1.9885978820013027e-09,5.614615326675077e-09,1.9885977219260984e-09,4.696220146382228e-09,1.9885977219260753e-09,5.614615344079026e-09,1.0036798527011921e-09,4.6962201463822406e-09,2.571944889264191e-09,4.696220115533769e-09,5.614615371299179e-09,2.5717879429396214e-09,7.68040222335354e-09,1.0036798527012008e-09,4.696298309113664e-09,4.696298309113664e-09,7.680402223353546e-09,2.5717879429396107e-09,1.0036798527011868e-09,5.614615344079021e-09,7.680402223353528e-09,5.614615326675067e-09,2.5719448892641854e-09,7.031035206700735e-24,4.1359030627651384e-25,0.0,2.0679515313825692e-25,6.162975822039155e-32,1.4791141972893971e-31,5.790264287871194e-24,1.4791141972893971e-31,4.930380657631324e-32,2.0679515313825692e-25,1.232595164407831e-31,1.4791141972893971e-31,5.293955920339377e-23,0.0,8.271806125530277e-25,4.1359030627651384e-25,4.1359030627651384e-25,4.930380657631324e-32,9.860761315262648e-32,0.0,1.9721522630525295e-31,9.860761315262648e-32,1.232595164407831e-31,4.930380657631324e-32,1.0587911840678754e-22,0.0,9.860761315262648e-32,4.7882178876711123e-32,1.0339757656912846e-25,6.32063266115822e-32,1.1079561505719434e-07,1.6529006773806251e-09,2.142391255765096e-18,7.022030934378185e-16,6.239075188972603e-16,5.888334928412923e-17,9.483133859610688e-17,3.027337223030524e-16,3.9146237985710317e-17,4.6003200249176e-16,4.753204275076904e-08,5.260524992628847e-16,2.812491691139478e-16,2.533483762238489e-09,6.62469066480463e-16,2.471988763392585e-16,0.0,8.271806125530277e-25,0.0,0.0,0.0,0.0,1.4791141972893971e-31,1.0334498080236347e-08,0.0,1.6543612251060553e-24,0.0,1.6543612251060553e-24,1.6543612251060553e-24,0.0,1.6529004750167216e-09,2.6187953624124605e-08,0.0,3.308722450212111e-24,0.0,0.0,0.0,1.953033176765864e-16,6.908798216810193e-16,1.8923427050690472e-08,0.0,0.0,1.6543612251060553e-24,1.6543612251060553e-24,1.6543612251060553e-24,4.734382415020745e-16,1.1240718526778564e-17,8.464191850829917e-17,1.5821168980806522e-08,1.6543612251060553e-24,1.6543612251060553e-24,1.6543612251060553e-24,4.963083675318166e-24,1.6543612251060553e-24,4.930380657631324e-32,4.930380657631324e-32,1.3295774639309176e-15,2.4220527831255336e-16,6.526116366413325e-16,4.7532042952156776e-08,4.4417733901772205e-08,1.6543612251060553e-24,0.0,3.308722450212111e-24,1.6543612251060553e-24,4.963083675318166e-24,0.0,9.860761315262648e-32,6.5186302122547565e-16,2.532752340403937e-16,2.5334837608362345e-09,6.625290381503276e-16,7.756400273418693e-18,1.577982958003686e-08
11,1.7844334503388079e-09,1.4211395018209001e-09,1.7844397678936157e-09,2.7646238476677944e-09,2.764623847667809e-09,1.4212254042204242e-09,3.803393371303123e-09,2.764623993836993e-09,7.766827549500244e-09,2.764623846924019e-09,4.945104674446547e-09,2.7646238469239894e-09,7.766827565969572e-09,1.7844397678936376e-09,4.9451046744465596e-09,3.803393265414701e-09,4.945104645823141e-09,7.766827595767516e-09,3.8032141176798886e-09,1.4212254042204375e-09,1.7844397678936449e-09,4.945188586630165e-09,4.945188586630165e-09,1.4212254042204432e-09,3.803214117679905e-09,1.7844397678936337e-09,7.766827565969565e-09,1.4212254042204259e-09,7.766827549500234e-09,3.803393265414694e-09,5.428372769879244e-24,4.1359030627651384e-25,0.0,0.0,2.465190328815662e-32,4.930380657631324e-32,5.841963076155758e-24,4.930380657631324e-32,4.930380657631324e-32,1.0339757656912846e-25,2.465190328815662e-32,4.930380657631324e-32,5.293955920339377e-23,9.860761315262648e-32,8.271806125530277e-25,1.6543612251060553e-24,4.1359030627651384e-25,0.0,9.860761315262648e-32,4.930380657631324e-32,9.860761315262648e-32,9.860761315262648e-32,0.0,2.465190328815662e-31,5.293955920339377e-23,4.930380657631324e-32,4.930380657631324e-32,2.210312931787041e-32,0.0,1.7113303349573533e-32,1.0721928159750027e-07,1.7140022718007754e-09,1.5244928968307613e-17,8.732401829592223e-16,4.938261611820054e-16,8.590182943908314e-17,1.141144093908089e-16,4.141265328479514e-16,3.382601822676272e-16,7.84080934434178e-16,4.22973693153179e-08,6.156503611472685e-16,3.0326370002686406e-16,2.5735659839868386e-09,8.5120137931406755e-16,1.8706943556385865e-16,4.1359030627651384e-25,0.0,0.0,8.271806125530277e-25,8.271806125530277e-25,8.271806125530277e-25,4.930380657631324e-32,1.0389337716639335e-08,1.6543612251060553e-24,1.6543612251060553e-24,1.6543612251060553e-24,1.6543612251060553e-24,1.6543612251060553e-24,9.860761315262648e-32,1.7140021395871543e-09,2.4900138350820833e-08,3.308722450212111e-24,0.0,3.308722450212111e-24,3.308722450212111e-24,3.308722450212111e-24,1.8519705710415233e-16,8.597808005578888e-16,1.8145973833091037e-08,1.6543612251060553e-24,1.6543612251060553e-24,1.6543612251060553e-24,1.6543612251060553e-24,1.6543612251060553e-24,3.590129218347216e-16,2.9058743661119364e-17,1.0194695822523569e-16,1.5331128284439435e-08,0.0,1.6543612251060553e-24,3.308722450212111e-24,1.6543612251060553e-24,8.271806125530277e-24,1.4791141972893971e-31,9.860761315262648e-32,1.2425926159511247e-15,5.08214316945661e-16,9.273237276574367e-16,4.229736943692751e-08,4.399267427376217e-08,0.0,1.6543612251060553e-24,4.963083675318166e-24,1.6543612251060553e-24,0.0,2.0679515313825692e-25,0.0,7.252045299738609e-16,2.653346723228651e-16,2.573565980287063e-09,8.512602909643387e-16,1.2705943317004046e-17,1.5238704572026138e-08
