,Y3Z0,Y0Z3,Y5Z3,Y3Z5,Y4Z3,Y3Z4,Y5Z1,Y1Z5,Y3Z1,Y1Z3,Y4Z0,Y0Z4,Y5Z4,Y4Z5,Y4Z2,Y2Z4,Y2Z1,Y1Z2,Y1Z4,Y4Z1,Y0Z5,Y5Z0,Y2Z5,Y5Z2,Y2Z0,Y0Z2,Y1Z0,Y0Z1,Y2Z3,Y3Z2,X0Y3,standard_y,Y4,Y5,Y2,X5Y3,X4Y2,X3Y5,X3Y4,X3Y2,X2Y5,X2Y3,X0Y5,X0Y2,X5Y1,X1Y2,X1Y0,X5Y4,X5Y0,X3Y0,X2Y0,X1Y4,X0Y4,X3Y1,Y1,Y0,X4Y1,X4Y0,X2Y1,X1Y5,X0Y1,standard_x,Y4Y5,Y3Y5,Y3Y4,Y3,Y2Y5,Y2Y4,Y2Y3,Y1Y5,Y1Y4,Y1Y3,Y1Y2,Y0Y5,Y0Y4,Y0Y3,Y0Y2,Y0Y1,X5Z4,X5Z3,X5Z2,X5Z1,X5Z0,X5Y2,X5,X4Z5,X4Z3,X4Z2,X4Z1,X4Z0,X4Y5,X4Y3,X4X5,X4,X3Z5,X3Z4,X3Z2,X3Z1,X3Z0,X3X5,X3X4,X3,X2Z5,X2Z4,X2Z3,X2Z1,X2Z0,X2Y4,X2X5,X2X4,X2X3,X2,X1Z5,X1Z4,X1Z3,X1Z2,X1Z0,X1Y3,X1X5,X1X4,X1X3,X1X2,X1,X0Z5,X0Z4,X0Z3,X0Z2,X0Z1,X0X5,X0X4,X0X3,X0X2,X0X1,X0
0,0.8391074673326993,0.8391074673326993,0.836244497423913,0.836244497423913,0.7548561847919819,0.7548561847919819,0.7098995812847562,0.7098995812847562,0.5433071159217955,0.5433071159217955,0.5405467681749742,0.5405467681749742,0.5139749394051585,0.5139749394051585,0.36368262779173954,0.36368262779173954,0.33543290678194465,0.3354329067819445,0.3277719011964086,0.32777190119640853,0.28086145039006233,0.28086145039006216,0.27610317904813664,0.2761031790481366,0.18917532172147417,0.18917532172147417,0.14595480067964695,0.14595480067964695,0.1224371932122491,0.12243719321224905,1.1102230246251565e-16,8.326672684688674e-17,8.326672684688674e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,3.469446951953614e-17,3.469446951953614e-17,3.122502256758253e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.0816681711721685e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,3.469446951953614e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4.333004692402828e-05,4.333004692402828e-05,0.5553830474083108,4.318220814852064e-05,0.21430941733769432,3.89794575561334e-05,0.7098995812847562,0.7098995812847562,2.80554324011466e-05,0.39735231543674343,0.21430941561059208,2.7912892855197142e-05,0.5139749394051585,0.5139749394051585,0.36368262779173954,0.36368262779173954,0.3354329067819446,0.3354329067819446,0.32777190119640853,0.32777190119640853,1.4503195714890285e-05,0.5553830459189237,0.27610317904813664,0.27610317904813664,0.06673812867246492,9.76868385299399e-06,0.3973523145177817,7.5368514861860866e-06,0.06673812825700612,6.322443231254902e-06,2.7755575615628914e-17,8.326587981393949e-17,0.0,0.0,2.7755575615628914e-17,1.6940658945086007e-21,0.0,0.0,0.0,0.0,0.0,5.082197683525802e-21,0.0,1.6940658945086007e-21,2.7755575615628914e-17,2.7755575615628914e-17,1.4756902127946014e-21,0.0,8.470329472543003e-22,2.7755575615628914e-17,2.117582368135751e-21,6.938893903907228e-18,1.6940658945086007e-21,0.0,5.551115123125783e-17,8.470329472543003e-22,0.0,0.0,1.3877787807814457e-17,2.7755575615628914e-17,2.0514079191315086e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,3.7095940864703006e-06,3.7095940864703006e-06,7.111523912175783e-05,1.2950412634311878e-06,0.21430941662229003,3.3371292096124423e-06,9.090064730077124e-05,9.090064730077124e-05,1.2950412134326996e-06,5.087984781838139e-05,0.2143094166096312,2.3896928257074706e-06,6.581304725345783e-05,0.1862030408958376,0.36368262779173954,0.36368262779173954,0.05932972999731334,4.2951241494291553e-05,4.197027124855661e-05,0.18620303399516203,5.964062219834164e-07,7.111523912036003e-05,0.05932972498391505,3.535423651307808e-05,0.06673812851042146,8.363215465056203e-07,5.087984781751892e-05,5.964062065145009e-07,0.06673812850737637,5.412802359487252e-07,0.0,3.476276155090852e-18,1.3877787807814457e-17,6.776263578034403e-21,1.0408340855860843e-17,5.169878828456423e-26,0.0,2.5849394142282115e-26,5.293955920339377e-23,7.940933880509066e-23,6.776263578034403e-21,2.117582368135751e-22,2.5849394142282115e-26,0.0,0.0,4.235164736271502e-22,1.4136387421560532e-27,6.776263578034403e-21,0.0,0.0,5.293955920339377e-23,5.082197683525802e-21,0.0,1.6155871338926322e-26,0.0,5.293955920339377e-23,1.0164395367051604e-20,1.0587911840678754e-22,0.0,0.0,1.433833581329711e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3881317890172014e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0587911840678754e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3.956514406725042e-06,3.9565144067250425e-06,3.527270866387102e-05,1.381242593634569e-06,0.001689334408800999,2.9819659569343974e-06,4.508614593991065e-05,4.508614593991065e-05,1.381242580515726e-06,2.5236082605119766e-05,0.0016893344086874877,1.6567954623206598e-06,1.510792222424569e-05,0.0014677805835260672,0.0028667969270453793,0.0028667969270453793,0.0004676777765790838,4.872017957483142e-07,4.858931582604597e-07,0.0014677805701441525,6.361045814591477e-07,3.527270866308233e-05,0.00046767776685701127,1.5106363240004767e-05,0.0005260758890041581,1.6566885622093467e-06,2.523608260463315e-05,6.361045774003397e-07,0.0005260758889768527,2.9818374384736554e-06,1.3877787807814457e-17,2.1440521477374477e-20,2.168404344971009e-19,6.776263578034403e-21,1.8973538018496328e-19,1.2924697071141057e-26,0.0,2.5849394142282115e-26,4.1359030627651384e-25,4.1359030627651384e-25,0.0,4.963083675318166e-24,0.0,2.0679515313825692e-25,0.0,3.308722450212111e-24,2.2240900924256236e-27,0.0,6.462348535570529e-27,2.7755575615628914e-17,1.2407709188295415e-24,6.617444900424222e-24,8.271806125530277e-25,3.2311742677852644e-27,1.6940658945086007e-21,5.293955920339377e-23,6.617444900424222e-24,8.271806125530277e-25,0.0,0.0,1.8409101521782502e-27,0.0,0.0,0.0,0.0,5.293955920339377e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6469779601696886e-23,0.0,0.0,0.0,0.0,0.0,0.0,2.6469779601696886e-23,8.271806125530277e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.877409121342317e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4.223879941946998e-07,4.2458457868311433e-07,3.4838472664067305e-07,1.4654077201085058e-07,7.424768417317559e-09,3.1736932671062833e-07,4.4618873042067304e-07,4.4758225150098976e-07,1.4654077201071333e-07,2.4965507034585603e-07,7.424768417311796e-09,1.7675576277595294e-07,1.4883616328708994e-07,6.450293209768986e-09,1.2610717996554014e-08,1.2624473329646826e-08,2.0568531465352748e-09,4.805756316747968e-09,4.805756316747726e-09,6.450293209763152e-09,6.779233817825522e-08,3.4838472664058274e-07,2.056853146531027e-09,1.4883616328708965e-07,2.313710481045701e-09,1.7675576277595276e-07,2.4965507034579997e-07,6.779233817821221e-08,2.313710481044304e-09,3.1736932671062806e-07,0.0,5.2732764050255514e-23,0.0,2.6469779601696886e-23,2.0679515313825692e-25,0.0,0.0,2.524354896707238e-29,3.944304526105059e-31,9.860761315262648e-32,1.5777218104420236e-30,1.5777218104420236e-30,3.7865323450608567e-29,9.860761315262648e-32,6.938893903907228e-18,1.4791141972893971e-31,1.1648148612181602e-30,0.0,6.310887241768095e-30,0.0,0.0,7.888609052210118e-31,0.0,1.5777218104420236e-30,5.293955920339377e-23,0.0,3.944304526105059e-31,3.944304526105059e-31,1.9721522630525295e-30,6.938893903907228e-18,3.984328463058467e-31,7.719285789162418e-09,1.973006378155542e-15,4.899753795829941e-14,1.9402445129144045e-15,2.6469779601696886e-23,1.6914903834470458e-15,0.013920999601099646,1.4552055700976452e-15,0.008523790052351682,2.4971290341888196e-15,4.514395435033173e-14,1.2624405080063134e-15,5.65649677914171e-14,2.5524589826420212e-15,0.010393027372152197,1.0217116504673737e-15,4.1609087562422313e-14,1.6543612251060553e-24,3.308722450212111e-24,3.308722450212111e-24,3.308722450212111e-24,3.308722450212111e-24,0.0,5.48929691867584e-08,1.0339757656912846e-25,1.0339757656912846e-25,5.169878828456423e-26,5.169878828456423e-26,7.754818242684634e-26,0.0,1.1832913578315177e-30,2.566797446162084e-15,7.389477798190264e-10,6.617444900424222e-24,4.963083675318166e-24,3.308722450212111e-24,6.617444900424222e-24,0.0,6.493223018378192e-14,2.2206918873858458e-15,6.030076107794353e-08,0.0,2.5849394142282115e-26,1.2924697071141057e-26,5.169878828456423e-26,1.2924697071141057e-26,0.0,2.8996603835952563e-15,0.013920999601099646,2.6887736320830084e-15,4.87051956875156e-10,0.0,1.6026624368214911e-24,0.0,1.550963648536927e-25,1.6543612251060553e-24,0.0,0.008523790052370927,2.6570833887957687e-15,7.42687077615329e-14,2.152334655442719e-15,4.1857213005763074e-08,0.0,4.1359030627651384e-25,8.271806125530277e-25,1.2407709188295415e-24,6.617444900424222e-24,6.722743248647721e-14,2.623484825425383e-15,0.010393027372167055,2.0502431227360826e-15,5.450112238211628e-14,4.294270716704618e-08
5,6.723091226155947e-05,2.2856120053938524e-05,1.5520040296390496e-05,7.007678299506868e-05,1.5286550493923393e-06,9.004188375645068e-05,6.596096024380042e-06,1.5113703980924945e-05,7.007678304556721e-05,2.1444467600623193e-05,1.5286550242687227e-06,3.550295678566668e-05,1.4915769946975922e-05,1.2927225743736723e-06,2.1542289753511276e-06,1.0974135824828835e-06,3.316940106470316e-07,1.860901210706009e-05,1.8609012107050128e-05,1.2927225743875e-06,1.901665626336528e-05,1.5520040431090527e-05,3.316940107401952e-07,1.4915769947076883e-05,3.9382511075764077e-07,3.550295678550349e-05,2.1444467458001486e-05,1.9016656251126258e-05,3.9382510795159637e-07,9.004188375631012e-05,0.0,9.476181097407485e-21,1.0587911840678754e-22,0.0,5.293955920339377e-23,0.0,0.0,0.0,6.462348535570529e-27,1.2924697071141057e-26,0.0,3.877409121342317e-26,3.101927297073854e-25,1.2924697071141057e-26,0.0,0.0,2.700551877439802e-27,0.0,1.0339757656912846e-25,6.938893903907228e-18,0.0,3.9127500898962186e-28,6.462348535570529e-27,2.5849394142282115e-25,8.470329472543003e-22,1.6940658945086007e-21,0.0,6.462348535570529e-27,0.0,0.0,5.8887812153063344e-27,1.1586788111500953e-05,4.9372812079111946e-12,9.041415090681461e-10,1.2908307322456653e-10,6.776263578034403e-21,2.5431421410635232e-11,1.076423332865549e-06,8.483074374885607e-11,0.0303926942049929,8.16415174513088e-12,5.0371398284646015e-11,1.501969276152482e-11,2.7955887816959806e-09,1.993961416334208e-11,0.03865620727693227,1.449237643080841e-10,4.78832278260295e-10,0.0,0.0,0.0,8.470329472543003e-22,0.0,4.8467614016778965e-27,4.614342948098918e-06,0.0,2.6469779601696886e-23,0.0,0.0,2.6469779601696886e-23,2.4233807008389483e-27,0.0,2.3245448528031965e-11,1.308233561931294e-06,0.0,0.0,0.0,1.6940658945086007e-21,1.6940658945086007e-21,1.4561048175968856e-09,5.986162899493054e-11,2.2701191527370703e-05,0.0,2.6469779601696886e-23,3.970466940254533e-23,5.293955920339377e-23,1.3234889800848443e-23,0.0,2.4573125195594998e-11,1.0764233612143865e-06,5.109803427208286e-12,6.332569464999532e-07,4.235164736271502e-22,1.3234889800848443e-22,2.117582368135751e-22,2.6469779601696886e-23,0.0,0.0,0.030392694096341433,7.819748303641963e-12,2.448747065118373e-09,1.6689722851604203e-11,2.933744198105651e-06,8.470329472543003e-22,1.6940658945086007e-21,0.0,3.3881317890172014e-21,8.470329472543003e-22,3.373165123428489e-10,8.632691049092163e-11,0.038656216923804027,9.318004197537767e-11,6.81329708952243e-10,7.4923141574452325e-06
6,6.813480609669495e-05,1.5140118355974568e-05,1.3700627782778305e-05,4.009312433495415e-06,3.919691562925686e-05,6.705405978454582e-05,5.163557341411899e-06,3.0656050959507567e-06,4.009312465898304e-06,5.431607580278484e-07,3.919691523942664e-05,6.5201786808623045e-06,1.7423202079202817e-05,2.096676501679366e-05,5.048600196238667e-05,7.120053473896941e-05,2.19930912774226e-05,6.034291634707642e-07,6.034290159718e-07,2.0966765026937418e-05,8.38730198422587e-06,1.3700627783875307e-05,2.1993091309572768e-05,1.7423202375619408e-05,6.665619344164715e-05,6.5201789758674646e-06,5.431607097656958e-07,8.387301980056156e-06,6.665619347387821e-05,6.705405972825216e-05,3.469446951953614e-18,4.208694956669805e-21,1.6940658945086007e-21,8.470329472543003e-22,3.3881317890172014e-21,1.0339757656912846e-25,1.734723475976807e-18,1.0339757656912846e-25,1.6543612251060553e-24,6.203854594147708e-25,0.0,4.1359030627651384e-25,0.0,0.0,1.734723475976807e-18,2.5849394142282115e-26,1.8240995495797057e-26,7.754818242684634e-26,1.550963648536927e-25,1.734723475976807e-18,2.0679515313825692e-25,0.0,4.1359030627651384e-25,2.0679515313825692e-25,2.6469779601696886e-23,1.6940658945086007e-21,1.0339757656912846e-25,0.0,6.462348535570529e-26,1.734723475976807e-18,5.1259920447105295e-27,0.00016864245752837515,1.5748409096599051e-09,1.00222809673021e-09,1.7396416110951182e-09,0.0,1.2146323457545973e-10,0.020657308912589566,8.787848927800009e-09,0.0742656688174165,7.984485432069095e-10,8.190420070966973e-10,1.6347865206363913e-09,1.2669455288943377e-09,1.7212561915447605e-09,2.7848203034380227e-05,1.2516901987802637e-08,1.1787133085394278e-09,4.235164736271502e-22,0.0,0.0,0.0,0.0,2.0679515313825692e-25,4.686618183881594e-06,1.3552527156068805e-20,1.3552527156068805e-20,0.0,0.0,0.0,3.877409121342317e-26,4.1359030627651384e-25,1.4475814176556068e-09,6.331528693019072e-05,0.0,6.776263578034403e-21,6.776263578034403e-21,0.0,1.0164395367051604e-20,1.4586535695467336e-10,8.389861750427235e-09,0.0001252332325954856,1.6940658945086007e-21,0.0,3.3881317890172014e-21,0.0,0.0,2.6020852139652106e-18,2.859632322536108e-10,0.02065730579589828,6.207217226602202e-09,3.996611448278718e-06,2.541098841762901e-21,8.470329472543003e-22,8.470329472543003e-22,8.470329472543003e-22,1.6940658945086007e-21,0.0,0.07426566846786589,4.5580466397416097e-10,2.1398304241409246e-10,1.2113185069482709e-09,1.9095095652191282e-05,1.6940658945086007e-21,0.0,0.0,0.0,1.6940658945086007e-21,3.24004252743223e-10,2.2591607142146986e-09,2.7850751809937587e-05,1.144345997842393e-08,1.065956705578244e-09,7.872263287050392e-06
7,3.018983840673774e-05,4.7469632945501094e-06,2.4530513153957804e-08,2.6620463282328047e-05,2.2009672347135498e-05,3.0420282814154047e-05,2.4858446217707667e-08,2.4356095360880843e-09,2.662046328232795e-05,5.557224319261368e-11,2.2009672377124127e-05,5.541412239425748e-06,2.4734899919310944e-08,1.9425683806378665e-05,2.086212699044855e-05,4.4616756606045666e-05,4.276998115159551e-05,5.475255454483588e-10,5.475258671287881e-10,1.9425683806378554e-05,7.1399193139737305e-06,2.4530513199231493e-08,4.276998115159576e-05,2.4734900313192425e-08,4.539206143740784e-05,5.541412303266706e-06,5.557225227856393e-11,7.139919313973729e-06,4.5392061481611226e-05,3.042028289604689e-05,0.0,4.362085261510107e-26,3.3881317890172014e-21,0.0,3.3881317890172014e-21,5.048709793414476e-29,0.0,1.0097419586828951e-28,0.0,3.101927297073854e-25,4.0389678347315804e-28,1.0339757656912846e-25,6.310887241768095e-30,2.0679515313825692e-25,0.0,0.0,3.177495899607451e-29,1.0097419586828951e-28,1.262177448353619e-29,0.0,0.0,5.048709793414476e-29,2.0679515313825692e-25,0.0,4.362085261510107e-26,0.0,5.048709793414476e-29,4.1359030627651384e-25,0.0,4.336808689942018e-19,3.241376334543565e-29,5.830289369923298e-05,4.720599787682355e-13,1.6619645535820448e-12,5.320718173885862e-10,0.0,5.099347483679328e-13,0.0046014614051619615,3.939086841301127e-09,2.2079633925316283e-05,6.869930221619752e-12,5.86212461152461e-13,2.037745484132439e-12,1.8433796259215975e-12,2.8188495069290665e-09,0.0004132161233307185,1.7441520055325895e-09,2.7946333011816114e-12,8.271806125530277e-25,0.0,0.0,8.271806125530277e-25,8.271806125530277e-25,0.0,9.153538323293234e-09,0.0,3.3881317890172014e-21,0.0,3.3881317890172014e-21,3.3881317890172014e-21,0.0,5.169878828456423e-26,7.724877762845616e-13,2.129283943696617e-05,3.3881317890172014e-21,6.776263578034403e-21,0.0,0.0,0.0,5.304712935850581e-13,8.052564841281558e-10,4.079157648429776e-05,1.6940658945086007e-21,0.0,1.6940658945086007e-21,1.6940658945086007e-21,1.6940658945086007e-21,1.734723475976807e-18,2.441886256633376e-13,0.004601462326785131,3.0348746714673285e-09,1.4986826094704624e-05,1.2407709188295415e-24,4.1359030627651384e-25,4.1359030627651384e-25,1.2407709188295415e-24,1.2407709188295415e-24,2.0194839173657902e-28,2.2079633925105988e-05,6.985603104228954e-12,8.387583804416541e-13,1.4448345447262254e-12,9.255617410548347e-09,0.0,1.6940658945086007e-21,1.6940658945086007e-21,1.6940658945086007e-21,0.0,8.916765405288142e-13,2.9630055888197168e-09,0.0004132161020192833,2.1523220293266332e-09,2.821662209383341e-12,1.120540595176093e-05
8,1.3651236773846863e-07,1.3252194576603618e-07,4.728605451597161e-08,1.3655222423775223e-07,3.473014084358158e-07,1.3650686359609308e-07,4.7204168435816025e-08,1.4013187866103177e-07,1.3655222423780499e-07,1.4014948905753307e-07,3.4730140843586486e-07,1.3248933567741956e-07,4.72139077183379e-08,3.472533325845162e-07,3.472450265524224e-07,2.0036308973867103e-06,2.0035868262758113e-06,1.4013470674973226e-07,1.401347067505597e-07,3.472533325852677e-07,1.3249815130592127e-07,4.72860545160081e-08,2.0035868262766876e-06,4.721390771597008e-08,2.0036053803206416e-06,1.3248933567607286e-07,1.401494890575138e-07,1.3249815130586759e-07,2.0036053803208656e-06,1.365068636016689e-07,8.470329472543003e-22,3.639594695233322e-22,0.0,6.617444900424222e-24,4.235164736271502e-22,2.524354896707238e-29,4.235164736271502e-22,5.048709793414476e-29,1.0097419586828951e-28,1.0097419586828951e-28,0.0,5.048709793414476e-29,0.0,5.048709793414476e-29,4.235164736271502e-22,1.5146129380243427e-28,4.745197449138358e-30,5.048709793414476e-29,3.1554436208840472e-30,1.6940658945086007e-21,5.048709793414476e-29,0.0,0.0,1.8932661725304283e-29,0.0,1.3234889800848443e-23,5.048709793414476e-29,0.0,2.524354896707238e-29,0.0,4.07572309152955e-30,1.799074215520042e-06,5.603979569413141e-14,4.2217321487122554e-14,5.835964061247356e-13,3.970466940254533e-23,1.4499692046648278e-12,3.438153948246443e-05,2.5008911790825828e-12,7.969422779932836e-06,1.3586994611781815e-12,3.1908495272178926e-13,7.672288083348912e-13,1.4629525773737096e-13,2.1547824602375034e-15,3.7534425869233384e-06,3.5201244333629693e-13,1.1521633429076919e-13,0.0,0.0,0.0,0.0,0.0,0.0,1.8367555139040145e-07,0.0,0.0,2.117582368135751e-22,0.0,0.0,1.5146129380243427e-28,0.0,1.1435706563034416e-13,1.154055515066216e-06,1.0587911840678754e-22,5.293955920339377e-23,5.293955920339377e-23,0.0,0.0,5.0207543627387315e-14,3.2467836103922e-13,6.333166026534841e-07,0.0,0.0,5.293955920339377e-23,5.293955920339377e-23,5.293955920339377e-23,0.0,8.556043620478483e-13,3.438153760265301e-05,1.1554630953452012e-12,5.402348106312953e-07,3.970466940254533e-23,2.6469779601696886e-23,3.970466940254533e-23,2.6469779601696886e-23,1.3234889800848443e-23,0.0,7.969422718540074e-06,1.2444372433949175e-12,2.0418457095558265e-13,1.3632664554022e-12,3.0700879318245737e-07,3.308722450212111e-24,0.0,0.0,3.308722450212111e-24,6.617444900424222e-24,1.9158445358987073e-13,4.2071416355259566e-14,3.753442590530101e-06,4.103763956843109e-13,7.807186161953872e-14,3.7848368258094725e-08
9,8.446839106976967e-09,1.8629315159074672e-08,8.795556940934708e-09,8.44936393359487e-09,2.619621035547494e-08,8.44709342247203e-09,8.800765999267613e-09,2.310411739437246e-08,8.449363933594756e-09,2.3103310707482686e-08,2.6196210355475e-08,1.8630260942140446e-08,8.80001687845035e-09,2.6198121331084453e-08,2.619714726708755e-08,1.1909509403330358e-07,1.1909366000719416e-07,2.310383959285395e-08,2.3103839592853988e-08,2.619812133108659e-08,1.8630625797150743e-08,8.795556940934757e-09,1.1909366000719669e-07,8.800016878447921e-09,1.190959595764435e-07,1.8630260942139695e-08,2.310331070748258e-08,1.863062579715037e-08,1.1909595957644375e-07,8.447093422474507e-09,4.235164736271502e-22,4.963083675318166e-24,3.308722450212111e-24,0.0,0.0,0.0,6.617444900424222e-24,0.0,0.0,0.0,0.0,7.888609052210118e-31,0.0,7.888609052210118e-31,1.0587911840678754e-22,0.0,1.5499480487260783e-31,7.888609052210118e-31,1.9721522630525295e-31,4.235164736271502e-22,0.0,3.944304526105059e-31,1.5777218104420236e-30,1.9721522630525295e-31,0.0,1.6543612251060553e-24,1.1832913578315177e-30,0.0,3.944304526105059e-31,1.0587911840678754e-22,1.7126650460862873e-31,3.026419806799442e-07,5.221140262389396e-16,2.967567889994358e-15,4.3203982135887484e-15,0.0,1.9412292461451185e-14,4.8586639161518077e-08,2.0801542455565753e-14,1.0669480241710987e-07,2.354740460565331e-14,8.41062558588411e-15,9.04823445125867e-15,3.896497927367095e-15,4.497671981170836e-15,1.247672665946687e-06,2.928460153959036e-15,4.7402880036432736e-15,3.308722450212111e-24,0.0,0.0,0.0,0.0,0.0,4.075050263955282e-08,0.0,0.0,0.0,1.3234889800848443e-23,1.3234889800848443e-23,7.888609052210118e-31,0.0,4.84630808753278e-16,6.77891266478797e-08,1.3234889800848443e-23,0.0,0.0,0.0,0.0,2.2260617226916496e-15,3.0705245873561216e-15,8.924103421806963e-08,0.0,0.0,6.617444900424222e-24,0.0,0.0,6.617444900424222e-24,1.3456954845072225e-14,4.8586632332144725e-08,1.037016308587034e-14,3.8450510034455104e-08,0.0,1.6543612251060553e-23,3.308722450212111e-24,0.0,6.617444900424222e-24,7.888609052210118e-31,1.066948073159885e-07,2.209199306507052e-14,5.72208046017963e-15,1.7358378957393808e-14,7.050755630207155e-08,4.1359030627651384e-25,4.1359030627651384e-25,4.1359030627651384e-25,0.0,8.271806125530277e-25,6.0176160413625064e-15,4.168252025460639e-15,1.2476726654681667e-06,3.402494944034512e-15,3.571372560851082e-15,4.096749162084582e-09
