,Y4Z2,Y2Z4,Y5Z2,Y2Z5,Y5Z1,Y1Z5,Y0Z4,Y4Z0,Y4Z1,Y1Z4,Y1Z0,Y0Z1,Y2Z3,Y3Z2,Y3Z1,Y1Z3,Y0Z2,Y2Z0,Y2Z1,Y1Z2,Y4Z3,Y3Z4,Y5Z0,Y0Z5,Y4Z5,Y5Z4,Y3Z5,Y5Z3,Y0Z3,Y3Z0,X3Y1,Y4,X5Y0,X0Y5,Y5,Y0,X4Y5,X4Y1,X3Y0,X2Y4,X2Y1,X1Y4,X0Y4,X1Y0,X1Y2,standard_y,Y3,X5Y3,X5Y1,X4Y2,X3Y2,X2Y3,X1Y5,X0Y1,X1Y3,standard_x,Y4Y5,Y3Y5,Y3Y4,Y2Y5,Y2Y4,Y2Y3,Y2,Y1Y5,Y1Y4,Y1Y3,Y1Y2,Y1,Y0Y5,Y0Y4,Y0Y3,Y0Y2,Y0Y1,X5Z4,X5Z3,X5Z2,X5Z1,X5Z0,X5Y4,X5Y2,X5,X4Z5,X4Z3,X4Z2,X4Z1,X4Z0,X4Y3,X4Y0,X4X5,X4,X3Z5,X3Z4,X3Z2,X3Z1,X3Z0,X3Y5,X3Y4,X3X5,X3X4,X3,X2Z5,X2Z4,X2Z3,X2Z1,X2Z0,X2Y5,X2Y0,X2X5,X2X4,X2X3,X2,X1Z5,X1Z4,X1Z3,X1Z2,X1Z0,X1X5,X1X4,X1X3,X1X2,X1,X0Z5,X0Z4,X0Z3,X0Z2,X0Z1,X0Y3,X0Y2,X0X5,X0X4,X0X3,X0X2,X0X1,X0
0,0.9934850076016688,0.9934850076016686,0.992571994158628,0.9925719941586278,0.9888112104037214,0.9888112104037213,0.6536357538927619,0.6536357538927617,0.6415781537746728,0.6415781537746728,0.5390815646058105,0.5390815646058105,0.46153301006262504,0.461533010062625,0.39719826263322744,0.39719826263322744,0.2891964436397205,0.28919644363972047,0.2572769749796093,0.2572769749796092,0.24267553557344324,0.24267553557344324,0.2100086955497311,0.2100086955497311,0.15990102222961802,0.15990102222961797,0.07264511287134134,0.07264511287134132,0.030036908551127065,0.03003690855112706,1.3877787807814457e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,4.85722573273506e-17,4.163336342344337e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.0816681711721685e-17,2.0816681711721685e-17,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0028302669695146896,0.0028302669695146887,0.8326716207939313,0.0028276659521155444,0.9888112104037214,0.9888112104037214,0.3644404837879261,0.0018620952205433252,0.0018277452030949224,0.3843022228034248,0.5390815646058107,0.5390815646058105,0.0013148277263633108,0.21885845924612796,0.39719826263322744,0.39719826263322744,0.364436657854037,0.0008238706531772754,0.0007329376072410718,0.38429857532478806,0.0006913406316023501,0.2188556016269813,0.21000869554973112,0.21000869554973112,0.00045553035843050576,0.8326669441552026,0.07264511287134132,0.07264511287134129,0.030036908551127034,0.03003690855112706,2.7755575615628914e-17,2.168404344971009e-19,5.551115123125783e-17,0.0,0.0,5.551115123125783e-17,2.168404344971009e-19,5.421010862427522e-20,0.0,2.7755575615628914e-17,3.7947076036992655e-19,1.6263032587282567e-19,2.168404344971009e-19,4.202180743909827e-17,1.0842021724855044e-19,1.940721888749053e-16,8.326672684688674e-17,2.7755575615628914e-17,0.0,8.326672684688674e-17,1.0842021724855044e-19,1.0842021724855044e-19,2.0816681711721685e-17,3.549729793485561e-18,1.9081958235744878e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0842021724855044e-19,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,2.168404344971009e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.168404344971009e-19,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,7.225481942367772e-05,7.225481942367773e-05,0.0022227577026184353,5.3477077822636285e-05,0.002639563293712917,0.002639563293712917,0.3644393110178873,4.7538043357486524e-05,3.5031767020966134e-05,0.0010258654800848407,0.0014390410376414061,0.3290736173038873,3.356667090593084e-05,0.21885747513099257,0.324553408591866,0.001060293353617165,0.36443930852435263,2.103286577378916e-05,5.347675395226854e-05,0.0010258654737389968,1.7649463119461332e-05,0.21885747326855254,0.0005606037212171912,0.329070948342283,3.503155933558823e-05,0.0022227576944820696,0.3245517345693938,0.00019392111596766212,0.030036908551127086,0.03003690855112709,1.0842021724855044e-19,0.0,1.0842021724855044e-19,0.0,0.0,2.7755575615628914e-17,1.3234889800848443e-23,1.3234889800848443e-23,2.7755575615628914e-17,0.0,9.926167350636332e-24,1.9852334701272664e-23,0.0,1.4334407664642344e-20,4.963083675318166e-24,2.774879935205088e-17,0.0,1.0842021724855044e-19,2.7755575615628914e-17,0.0,3.3881317890172014e-21,1.6940658945086007e-21,2.7755575615628914e-17,8.871012292800062e-20,6.776263578034403e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.776263578034403e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.308722450212111e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3881317890172014e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3234889800848443e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,3.3881317890172014e-21,0.0,0.0,0.0,0.0,0.0,0.0
3,1.5468228503054426e-08,1.1933216318428892e-05,2.1175147076474676e-05,1.2458576569572845e-05,2.008116705913811e-05,2.008116705913811e-05,0.00033488652723369193,1.017688955708281e-08,7.499551456675742e-09,3.1433363427264006e-06,3.1433442599395478e-06,0.00030238798951312735,7.820050720941745e-06,0.24889437038934278,0.3245531497768666,8.066458575323646e-06,0.0003348865271093291,1.1933207142698769e-05,1.2458576565205821e-05,3.1433363437751904e-06,3.778376732038315e-09,0.24889437029256983,2.1175141734933577e-05,0.0003023879893711798,7.49955145410243e-09,2.1175147073727267e-05,0.32455314967997767,1.4753055307733983e-06,2.7601182719265095e-05,0.24889429057311677,2.117582368135751e-22,8.271806125530277e-25,0.0,0.0,1.6940658945086007e-21,0.0,0.0,1.262177448353619e-29,0.0,0.0,1.1309109937248425e-26,6.310887241768095e-30,0.0,1.0600606611087375e-24,1.2924697071141057e-26,2.540271661150348e-21,0.0,0.0,0.0,0.0,8.470329472543003e-22,1.2705494208814505e-21,0.0,1.0913132296942113e-24,2.117582368135751e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.470329472543003e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1359030627651384e-25,4.235164736271502e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6940658945086007e-21,8.271806125530277e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1359030627651384e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.271806125530277e-25,0.0,0.0,0.0,0.0,0.0,0.0
4,9.466074360186294e-12,7.967067272858837e-07,2.736941374544536e-05,1.353877281339436e-06,2.404854847769753e-05,4.9027087717366964e-08,3.0696295165617803e-06,6.227939630146946e-12,2.277247226670059e-12,7.674297652862948e-09,7.67429765448699e-09,2.5187452334635928e-06,1.3538767285635307e-06,0.0004701356886940027,0.0006130472561477479,1.9693824117703468e-08,3.069629516556699e-06,7.967067272344131e-07,1.3538772810322175e-06,7.674297652874358e-09,2.2772349141968443e-12,0.000470135688693188,2.7369413744849757e-05,2.518745231377079e-06,2.2772472248357705e-12,2.7369413745429534e-05,0.0006130472558420021,2.4048498772321944e-05,2.51873983743034e-06,0.0004701356886805362,1.0587911840678754e-22,8.077935669463161e-28,6.462348535570529e-27,1.2924697071141057e-26,0.0,4.235164736271502e-22,0.0,3.611118645726067e-35,0.0,0.0,9.860761315262648e-31,0.0,0.0,1.5602195604242207e-30,0.0,1.0884538727560913e-19,1.0842021724855044e-19,3.308722450212111e-24,5.421010862427522e-20,8.470329472543003e-22,1.0339757656912846e-25,0.0,5.421010862427522e-20,9.890716679148336e-30,1.0587911840678754e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6543612251060553e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.888609052210118e-31,6.617444900424222e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.308722450212111e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0389678347315804e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.077935669463161e-28,0.0,0.0,0.0,0.0,0.0,0.0
5,4.164974669734645e-15,1.4736914162776684e-08,3.992362821264011e-06,2.5282541684532388e-08,3.499125253913897e-06,5.053680932745325e-09,7.200522172578044e-08,2.7247448475849924e-15,9.92581349282063e-16,5.536938528711308e-10,5.536938528711954e-10,5.905727285344814e-08,2.5282541684404105e-08,1.584215995175304e-07,2.0666827573731185e-07,5.052213036569678e-09,7.200522172578042e-08,1.4736914162776163e-08,2.5282541684405286e-08,5.536938528711308e-10,9.925813492814528e-16,1.5842159951753034e-07,3.992362821263962e-06,5.9057272852371046e-08,9.92581349264445e-16,3.99236282126401e-06,2.066682690053192e-07,3.4991252514758406e-06,5.905727285343373e-08,1.5842159951752796e-07,1.3234889800848443e-22,0.0,0.0,5.048709793414476e-29,2.117582368135751e-22,9.926167350636332e-24,1.504632769052528e-36,1.8367099231598242e-39,0.0,0.0,3.851859888774472e-34,7.346839692639297e-40,2.0679515313825692e-25,1.0349685344111621e-32,6.162975822039155e-33,1.7701665108634792e-22,2.6469779601696886e-23,0.0,2.6469779601696886e-23,0.0,0.0,7.888609052210118e-31,0.0,8.630805172406611e-33,1.3234889800848443e-22,7.352949129183807e-07,4.810913370909763e-21,1.3058110196503183e-09,3.389088283650188e-22,3.687206144280638e-15,4.3249338988934287e-08,2.414627328353118e-16,1.6543612251060553e-24,5.6871675244065695e-08,3.540298114425955e-24,3.302338899291701e-07,3.2326410574679455e-17,0.0,2.4936096162786996e-14,1.0701183291127278e-09,6.815160314194156e-16,2.4227785734872636e-16,6.806446056856876e-17,5.293955920339377e-23,5.293955920339377e-23,5.293955920339377e-23,5.293955920339377e-23,5.293955920339377e-23,0.0,4.733165431326071e-30,7.463846628987549e-07,0.0,4.930380657631324e-32,1.232595164407831e-32,0.0,4.930380657631324e-32,1.410593220986745e-37,0.0,5.578132562531856e-21,6.21493156903399e-16,0.0,0.0,0.0,8.271806125530277e-25,8.271806125530277e-25,0.0,9.4039548065783e-38,1.306053950926712e-09,5.269712781693842e-22,1.0662001646625548e-08,4.1359030627651384e-25,4.1359030627651384e-25,4.1359030627651384e-25,4.1359030627651384e-25,4.1359030627651384e-25,0.0,9.860761315262648e-32,1.1475943443501173e-14,4.3249338988934287e-08,1.6178224487882385e-15,4.110501688155154e-09,1.2924697071141057e-26,2.5849394142282115e-26,1.2924697071141057e-26,2.5849394142282115e-26,2.5849394142282115e-26,5.68716776101537e-08,5.908060349114429e-24,3.3023389023107063e-07,3.522084809589264e-17,7.138157634045092e-10,0.0,0.0,0.0,0.0,4.1359030627651384e-25,3.1554436208840472e-30,3.944304526105059e-31,1.478994021462484e-13,1.0701183291128085e-09,4.974800876493471e-15,1.23628033415499e-15,1.6362296372032102e-16,4.39656973930417e-09
6,1.0674808217483021e-15,1.8878013708965698e-15,6.8977509508986564e-09,3.390362392549438e-15,2.623418332677451e-08,1.9669880019794477e-08,1.8060046423994375e-08,8.347799668103833e-16,5.080745826311388e-16,1.9669882531054002e-08,1.9669882531053982e-08,1.599244043231834e-08,4.00547012299652e-15,4.170549824233528e-09,9.410754390493397e-09,9.316962707792759e-09,1.8060046423994358e-08,1.8878013708965682e-15,4.005470141925135e-15,1.9669882531054015e-08,5.080745826311386e-16,4.170549824233514e-09,6.897750950898623e-09,1.8060046428263404e-08,1.0674808205904363e-15,6.897750950898643e-09,4.170549746193112e-09,2.6234182843004386e-08,1.5992440432318334e-08,4.1705498242335135e-09,5.551115123125783e-17,4.930380657631324e-32,0.0,9.860761315262648e-32,0.0,1.6543612251060553e-24,0.0,0.0,2.465190328815662e-32,3.944304526105059e-31,0.0,0.0,4.1359030627651384e-25,1.2325946455372777e-32,0.0,8.271813521101263e-25,8.271806125530277e-25,0.0,1.6543612251060553e-24,1.9721522630525295e-31,9.860761315262648e-32,0.0,2.0679515313825692e-25,1.2325940899325259e-32,5.551115123125783e-17,3.9103222394675783e-08,3.65306382027167e-23,7.126108719693372e-09,3.6321294317368434e-24,7.4397540472410434e-09,4.915301940238829e-16,2.0990683613992888e-16,7.888609052210118e-31,4.234162247902564e-09,9.886655713683824e-25,0.10189305062598376,3.659470833754161e-16,0.0,1.5164622407386492e-16,2.3811424708007492e-09,1.9429131737407138e-17,1.7603418725713423e-23,1.1900171712489097e-16,3.308722450212111e-24,0.0,3.308722450212111e-24,3.308722450212111e-24,3.308722450212111e-24,0.0,3.308722450212111e-24,3.47768778739149e-08,3.697785493223493e-32,0.0,1.232595164407831e-32,1.232595164407831e-32,1.232595164407831e-32,1.4693679385278594e-39,8.271806125530277e-25,4.0567481663954534e-23,1.6534113190794987e-16,5.169878828456423e-26,0.0,5.169878828456423e-26,0.0,0.0,0.0,2.938735877055719e-39,7.044354382751504e-09,5.615573803527787e-24,4.477360587258797e-10,0.0,0.0,4.930380657631324e-32,0.0,0.0,3.308722450212111e-24,1.4693679385278594e-39,7.4397540472409665e-09,4.915301940238825e-16,9.833663847493294e-17,4.898413620082133e-17,0.0,3.101927297073854e-25,2.0679515313825692e-25,1.0339757656912846e-25,0.0,1.3008065915176461e-09,6.62543129115029e-24,0.10189305062598372,3.3595706703181744e-16,2.0198125747608702e-09,1.0339757656912846e-25,2.0679515313825692e-25,0.0,2.0679515313825692e-25,0.0,4.930380657631324e-32,1.1754943508222875e-38,6.614702855064017e-16,2.3811424708007526e-09,5.984667018247428e-17,5.237625397899416e-24,1.7683166382627442e-16,1.858795770917138e-09
7,9.566965306747914e-16,1.443664617822348e-12,8.236938158710832e-05,5.182378451593846e-13,8.236948923608941e-05,3.18977815836804e-07,3.807767967296587e-09,2.5450247244301754e-15,8.466331365855415e-16,3.18975938122746e-07,3.189759381227414e-07,3.8034993329654665e-09,4.974451221604348e-13,4.6761878436104455e-08,4.6757137930329936e-08,3.1898083465179103e-07,3.80776796729655e-09,1.4436646178223323e-12,4.974451210816594e-13,3.189759381227461e-07,8.466331365854053e-16,4.676187843610435e-08,8.236938158710767e-05,3.807768005858272e-09,9.566965299298397e-16,8.236938158710826e-05,4.6761951614856134e-08,8.236948924671237e-05,3.803499332979258e-09,4.676187843610444e-08,6.776263578034403e-21,0.0,2.0194839173657902e-28,0.0,6.776263578034403e-21,4.1359030627651384e-25,1.2037062152420224e-35,1.1754943508222875e-38,1.5777218104420236e-30,2.0194839173657902e-28,0.0,1.1754943508222875e-37,0.0,6.488581879745174e-35,0.0,6.782467331654355e-21,6.617444900424222e-24,0.0,1.6543612251060553e-24,0.0,1.9721522630525295e-31,9.860761315262648e-32,1.6543612251060553e-24,2.4851419944321686e-35,0.0,4.905624448681157e-05,1.1427773309224057e-19,7.562333742909889e-08,1.3616871729325855e-21,8.831549473333047e-09,2.5197297975281853e-12,7.723394336256644e-16,1.0097419586828951e-28,8.603553523259524e-08,5.684328974877628e-22,1.2117870494454493e-05,1.6241850998662443e-15,1.3234889800848443e-23,7.05816719674015e-12,1.8839894506869397e-08,1.6701873098843317e-14,1.3664027004235483e-19,4.895935006615927e-15,0.0,0.0,0.0,0.0,0.0,3.009265538105056e-36,4.1359030627651384e-25,4.8394719826272296e-05,1.9721522630525295e-31,0.0,0.0,3.944304526105059e-31,3.944304526105059e-31,0.0,0.0,1.8059281040116095e-19,3.0110719038960506e-15,6.617444900424222e-24,6.617444900424222e-24,1.3234889800848443e-23,6.617444900424222e-24,6.617444900424222e-24,0.0,0.0,7.563288311884333e-08,1.1633503477209528e-21,7.453797625512902e-08,1.0097419586828951e-28,1.0097419586828951e-28,1.0097419586828951e-28,1.0097419586828951e-28,1.0097419586828951e-28,0.0,0.0,8.831549444223423e-09,2.5197297975281885e-12,6.562209867573175e-16,1.2881624786043941e-12,2.6469779601696886e-23,2.6469779601696886e-23,0.0,2.6469779601696886e-23,2.6469779601696886e-23,8.60521053354446e-08,1.326289820184485e-21,1.211787049028501e-05,1.905489540340576e-15,5.916568320524355e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5245061155251645e-12,1.883989450686968e-08,2.3499586368009083e-14,3.777740723984764e-20,5.904346881536123e-14,4.668862616881441e-09
8,6.066117211573845e-16,1.9244294530249767e-13,9.681996672704821e-08,1.8733932425713996e-13,9.68199598825141e-08,4.6895059923580995e-08,9.261853204278914e-10,1.2514267391731869e-15,5.6088693542225465e-16,4.689513930678997e-08,4.689513930678993e-08,9.261916709329142e-10,1.8757834543550626e-13,6.140664144267376e-09,6.140664997073496e-09,4.689516565680667e-08,9.261853204278709e-10,1.9244294530249767e-13,1.8757834451064084e-13,4.689513930679002e-08,5.608869354221213e-16,6.1406641442673355e-09,9.681996672705258e-08,9.2618531919709e-10,6.066117223388059e-16,9.681996672704726e-08,6.140704560777633e-09,9.681996709793527e-08,9.261916709349065e-10,6.140664144267336e-09,3.308722450212111e-24,1.9721522630525295e-31,2.524354896707238e-29,1.262177448353619e-29,0.0,0.0,7.52316384526264e-37,2.204051907791789e-39,0.0,5.048709793414476e-29,1.5777218104420236e-30,2.938735877055719e-39,0.0,3.7263170921066514e-36,0.0,1.2424559257230936e-29,0.0,0.0,0.0,5.048709793414476e-29,1.5777218104420236e-30,1.5777218104420236e-30,0.0,6.718097151743226e-35,0.0,6.031516711729283e-07,1.5860491556411525e-20,3.5938637939255894e-07,7.974059716286861e-23,1.642589326894144e-08,6.281747971824102e-13,5.2799006151314656e-15,1.262177448353619e-29,4.408796785701588e-07,2.944639681412721e-23,2.676935029080309e-07,2.806781105204808e-15,0.0,2.1537852712469115e-13,3.263791051956217e-08,5.00010026941434e-16,6.3974454907000966e-21,3.9590286022339467e-16,5.293955920339377e-23,5.293955920339377e-23,5.293955920339377e-23,5.293955920339377e-23,5.293955920339377e-23,5.64237288394698e-37,0.0,6.766771080434924e-07,9.860761315262648e-32,2.9582283945787943e-31,9.860761315262648e-32,9.860761315262648e-32,9.860761315262648e-32,5.877471754111438e-39,0.0,2.330290160096083e-20,1.1069268131008006e-15,1.6543612251060553e-24,0.0,0.0,1.6543612251060553e-24,1.6543612251060553e-24,0.0,0.0,3.59386396534986e-07,6.711067004207374e-23,8.646358672003649e-09,5.048709793414476e-29,0.0,0.0,0.0,0.0,0.0,7.52316384526264e-37,1.642589326895793e-08,6.281747971824089e-13,4.138426571482547e-15,4.4305749260429583e-13,3.308722450212111e-24,0.0,3.308722450212111e-24,6.617444900424222e-24,6.617444900424222e-24,4.4087973554636405e-07,6.361324203928195e-23,2.6769350290794926e-07,5.358376957645784e-15,6.602951857868199e-08,0.0,0.0,1.0339757656912846e-25,1.0339757656912846e-25,0.0,0.0,0.0,2.250220846769429e-13,3.2637910519562197e-08,7.042196479088103e-16,2.3486559410516992e-20,1.2708472128647084e-15,1.1508845445409164e-09
9,1.180104084061031e-16,7.508117571476498e-14,7.430733212465352e-08,7.298789509881563e-14,7.430733190042349e-08,1.1709732633528923e-08,1.7765840642386043e-10,2.1279211921384882e-16,1.1111045149347564e-16,1.1709731567905201e-08,1.1709731567905201e-08,1.7765831820849864e-10,7.299244550322508e-14,1.4196536696304095e-09,1.4196537946251832e-09,1.170973186305718e-08,1.7765840642385873e-10,7.508117571476497e-14,7.299244549554617e-14,1.1709731567905208e-08,1.1111045149347552e-16,1.4196536696304035e-09,7.430733212465492e-08,1.7765840617234376e-10,1.1801040776093243e-16,7.430733212465508e-08,1.4196534528238036e-09,7.430733178192629e-08,1.7765831820850122e-10,1.4196536696304035e-09,0.0,0.0,0.0,0.0,6.617444900424222e-24,0.0,2.350988701644575e-38,9.183549615799121e-41,0.0,1.262177448353619e-29,0.0,0.0,0.0,5.918797727382534e-38,9.860761315262648e-32,6.720836166106108e-24,1.0339757656912846e-25,0.0,0.0,0.0,0.0,1.4791141972893971e-31,1.6543612251060553e-24,4.834679695237447e-37,1.0339757656912846e-25,1.5955164704091256e-08,2.4865468501644587e-21,2.1460328229935544e-08,2.717277841339235e-24,1.3514510670529605e-08,1.5051142872775228e-13,2.0418493199769967e-16,6.310887241768095e-30,3.1260040098841204e-08,9.61279892905141e-25,2.0121161748348262e-08,5.755491909154344e-16,0.0,3.7057581073527474e-14,2.5946153349881853e-08,2.081483763873771e-17,1.8757095488544018e-22,3.893754460247709e-17,1.0339757656912846e-25,0.0,0.0,0.0,0.0,4.70197740328915e-38,2.0679515313825692e-25,1.1510876731675723e-09,1.232595164407831e-32,1.232595164407831e-32,1.232595164407831e-32,1.232595164407831e-32,1.232595164407831e-32,0.0,8.271806125530277e-25,3.6413222941313234e-21,1.4025368199404137e-16,0.0,0.0,2.0679515313825692e-25,0.0,0.0,0.0,1.3775324423698682e-40,2.146032794927601e-08,2.2240030944103654e-24,1.7739805673040765e-09,2.524354896707238e-29,2.524354896707238e-29,0.0,2.524354896707238e-29,2.524354896707238e-29,2.0679515313825692e-25,3.76158192263132e-37,1.3514510670540065e-08,1.505114287277521e-13,1.3134674343133803e-16,3.6802440399129014e-13,4.1359030627651384e-25,4.1359030627651384e-25,4.1359030627651384e-25,0.0,4.1359030627651384e-25,3.126003942076791e-08,1.9142851701775483e-24,2.0121161640169363e-08,4.2522650774312417e-16,1.280672540025885e-08,0.0,1.2924697071141057e-26,1.2924697071141057e-26,1.2924697071141057e-26,0.0,0.0,7.52316384526264e-37,3.682222938457062e-14,2.5946153349881853e-08,2.938666698660442e-17,1.8231174011919417e-21,3.193212418630764e-17,2.2373894751106562e-10
