,Y4Z3,Y3Z4,Y0Z3,Y3Z0,Y1Z2,Y2Z1,Y5Z3,Y3Z5,Y5Z4,Y4Z5,Y2Z5,Y5Z2,Y0Z2,Y2Z0,Y0Z1,Y1Z0,Y1Z3,Y3Z1,Y5Z1,Y1Z5,Y4Z1,Y1Z4,Y2Z3,Y3Z2,Y5Z0,Y0Z5,Y0Z4,Y4Z0,Y4Z2,Y2Z4,X4Y3,Y3,standard_y,X5Y3,X1Y3,X1Y2,Y4,Y0,X3Y4,X3Y2,X2Y3,X0Y4,X1Y0,X0Y1,Y1,X5Y1,X4Y0,X3Y5,X2Y5,X2Y4,X1Y4,X0Y5,X4Y1,X1Y5,standard_x,Y5,Y4Y5,Y3Y5,Y3Y4,Y2Y5,Y2Y4,Y2Y3,Y2,Y1Y5,Y1Y4,Y1Y3,Y1Y2,Y0Y5,Y0Y4,Y0Y3,Y0Y2,Y0Y1,X5Z4,X5Z3,X5Z2,X5Z1,X5Z0,X5Y4,X5Y2,X5Y0,X5,X4Z5,X4Z3,X4Z2,X4Z1,X4Z0,X4Y5,X4Y2,X4X5,X4,X3Z5,X3Z4,X3Z2,X3Z1,X3Z0,X3Y1,X3Y0,X3X5,X3X4,X3,X2Z5,X2Z4,X2Z3,X2Z1,X2Z0,X2Y1,X2Y0,X2X5,X2X4,X2X3,X2,X1Z5,X1Z4,X1Z3,X1Z2,X1Z0,X1X5,X1X4,X1X3,X1X2,X1,X0Z5,X0Z4,X0Z3,X0Z2,X0Z1,X0Y3,X0Y2,X0X5,X0X4,X0X3,X0X2,X0X1,X0
0,0.8937793635045664,0.8937793635045663,0.809742755495277,0.8097427554952767,0.6931668373027555,0.6931668373027554,0.68881358274658,0.68881358274658,0.6347796855441102,0.6347796855441102,0.6317971572750812,0.6317971572750811,0.5566917301473993,0.5566917301473991,0.49448743597943484,0.4944874359794347,0.4861671727703992,0.4861671727703991,0.405500042895381,0.405500042895381,0.35934487033728135,0.35934487033728135,0.3297995475987595,0.32979954759875946,0.32096747907979223,0.32096747907979223,0.320615569452388,0.3206155694523879,0.1675882811446039,0.1675882811446039,1.6653345369377348e-16,1.1102230246251565e-16,8.326672684688674e-17,8.326672684688674e-17,8.326672684688674e-17,8.326672684688674e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,4.163336342344337e-17,4.163336342344337e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,1.3877787807814457e-17,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0003779600305104158,0.0003779600305104159,0.48912721471011933,0.00034242276010103853,0.6931668373027555,0.6931668373027555,0.05403395396008624,0.00029128441915470134,0.05403383561351548,0.00026843464854110874,0.6317971572750812,0.6317971572750813,0.5566917301473993,0.5566917301473991,0.49448743597943484,0.49448743597943473,0.12682233456325492,0.0002055896197166158,0.40550004289538116,0.40550004289538105,0.00015195920123271722,0.1268222589634062,0.1622112814387426,0.0001394651209936015,0.32096747907979234,0.32096747907979223,0.489127113641283,0.00013558141456431133,7.086947231164063e-05,0.1622112369657574,1.3877787807814457e-17,4.0657581468206416e-20,5.549759870410176e-17,0.0,0.0,5.551115123125783e-17,2.710505431213761e-20,0.0,1.3877787807814457e-17,0.0,1.3552527156068805e-20,0.0,9.610577784419921e-19,7.516818217925697e-19,5.551115123125783e-17,1.3877787807814457e-17,1.3552527156068805e-20,1.3552527156068805e-20,0.0,1.3552527156068805e-20,1.3552527156068805e-20,2.7755575615628914e-17,6.776263578034403e-21,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.710505431213761e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0657581468206416e-20,1.3552527156068805e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.163336342344337e-17,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.710505431213761e-20,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0
2,6.920223692530918e-05,6.920223692530916e-05,0.4891271870039129,6.269557376511361e-05,0.000155764422130431,0.000155764422130431,0.05403389910518007,5.3332447242564174e-05,0.05403389513779665,4.9148789945374844e-05,0.00014197378439156151,0.22629712461785978,0.06220430665289857,0.00012509652941363348,0.06220428011248191,0.00011111834203697402,2.8498770795771635e-05,1.2107003655111256e-05,0.22629709842793827,9.112161236859119e-05,1.4847048110491565e-05,2.8498770226263534e-05,3.6451172936721184e-05,1.2107002059991674e-05,0.3209674790797923,0.3209674790797923,0.48912718361573854,2.4824151804298974e-05,1.4847047080398825e-05,3.645117260169768e-05,6.938893903907228e-17,3.3881317890172014e-21,4.163166935754886e-17,0.0,4.1359030627651384e-25,1.214306433183765e-17,1.6940658945086007e-21,1.3877787807814457e-17,4.163336342344337e-17,0.0,0.0,1.6940658945086007e-21,7.99237566777147e-23,1.0668465189710116e-21,6.776263578034403e-21,3.3881317890172014e-21,0.0,0.0,6.776263578034403e-21,8.271806125530277e-25,6.203854594147708e-25,0.0,0.0,3.3881317890172014e-21,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.470329472543003e-22,0.0,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,3.3881317890172014e-21,8.271806125530277e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1359030627651384e-25,4.235164736271502e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.214306433183765e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.541098841762901e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1.2515136532599347e-05,3.332051916724148e-08,0.0008351158944708737,3.018759450791178e-08,3.007090268628089e-05,3.0070902686280882e-05,0.2669331139033463,2.5679297513167857e-08,0.26693311414235954,1.3860519519881182e-05,2.7408568632359094e-05,0.2262971147612738,0.00010620508658442198,1.7113326987709557e-05,0.0001062050848955798,1.595002445733717e-05,1.5949985171404758e-05,5.8294593439465596e-09,0.22629711378518214,1.7591367147104075e-05,4.1870368732397825e-06,1.5949985175034954e-05,1.7113281530874124e-05,5.829459315321841e-09,0.26693366048251754,0.0005480068395184116,0.0008351158940108035,1.2515097883742633e-05,4.187036862413e-06,1.711328153026083e-05,8.131516293641283e-20,8.271806125530277e-25,1.3871859404364289e-17,8.271806125530277e-25,1.5146129380243427e-28,0.0,8.470329472543003e-22,0.0,5.421010862427522e-20,2.0194839173657902e-28,0.0,8.271806125530277e-25,6.630501027625148e-27,1.667482486547514e-25,3.3881317890172014e-21,0.0,2.0679515313825692e-25,8.271806125530277e-25,0.0,2.5849394142282115e-26,5.169878828456423e-26,2.710505431213761e-20,0.0,0.0,0.0,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,1.6940658945086007e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.470329472543003e-22,0.0,1.3552527156068805e-20,0.0,0.0,0.0,0.0,0.0,0.0,4.235164736271502e-22,5.169878828456423e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0816681711721685e-17,3.308722450212111e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.235164736271502e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1.6347226875879196e-05,1.8442476940319234e-11,6.738558705934016e-11,2.4756564278204718e-12,1.352462060686965e-06,1.351347431281074e-06,2.4238730349241047e-05,2.4756563024767652e-12,2.4238730357670732e-05,1.6347226879340803e-05,4.6068826192880733e-07,2.0544639929747412e-05,8.5494971889454e-12,4.6068825373797147e-07,8.549497188670578e-12,7.346679885653701e-08,7.346679885702086e-08,3.201467099816012e-12,2.054463992956821e-05,7.346680504140746e-08,2.55795232306357e-06,7.346679872075888e-08,4.6068825373816687e-07,3.201467099784163e-12,2.4238730349280356e-05,4.4158358307906094e-11,6.738558704492907e-11,1.6347226875870085e-05,2.557952323050143e-06,4.6068825363492504e-07,5.293955920339377e-23,0.0,2.1109649232353266e-21,4.930380657631324e-32,2.311115933264683e-33,6.938893903907228e-18,4.235164736271502e-22,0.0,2.6469779601696886e-23,3.0814879110195774e-33,1.5407439555097887e-33,9.860761315262648e-32,9.476857468149767e-34,2.2557172420998065e-33,6.617444900424222e-24,3.2311742677852644e-27,1.232595164407831e-32,2.465190328815662e-32,0.0,3.2311742677852644e-27,0.0,0.0,4.0389678347315804e-28,1.6155871338926322e-27,1.1210487909420295e-06,1.6940658945086007e-21,4.145071367024958e-11,2.945805960532193e-16,2.8950349195172316e-08,1.3668747441506337e-11,3.884590244733855e-12,3.8327946529778794e-18,0.0,1.8952595181104075e-11,3.1419290460866396e-12,4.498827341504702e-18,0.00397903432072136,3.284455189357227e-08,3.4106582700123234e-16,6.332763514555842e-11,3.340151863537444e-17,3.095866191610632e-17,1.0587911840678754e-22,1.0587911840678754e-22,0.0,1.0587911840678754e-22,1.0587911840678754e-22,5.169878828456423e-26,1.2924697071141057e-26,2.6469779601696886e-23,1.1128289022406012e-06,0.0,5.293955920339377e-23,0.0,0.0,0.0,2.5849394142282115e-26,1.6155871338926322e-27,6.833273602541705e-11,2.0348333335141626e-06,5.048709793414476e-29,1.0097419586828951e-28,0.0,2.0194839173657902e-28,0.0,0.0,2.5849394142282115e-26,3.7969353913698145e-16,2.8950349197412476e-08,1.7340666235761313e-12,0.0,0.0,6.617444900424222e-24,6.617444900424222e-24,6.617444900424222e-24,6.938893903907228e-18,1.232595164407831e-32,1.5428897095326544e-11,5.898457047953119e-12,6.296700438472221e-18,1.0486204263275418e-07,0.0,0.0,6.617444900424222e-24,1.6543612251060553e-24,0.0,1.9199961948000602e-11,5.625419561389188e-12,6.194075308873568e-18,0.00397903432073584,9.417927427450055e-08,0.0,0.0,1.0097419586828951e-28,8.077935669463161e-28,0.0,0.0,1.232595164407831e-32,3.284455213084751e-08,3.730892035384034e-16,6.332763514591391e-11,3.9960670357105847e-17,3.520020355814322e-17,4.776827836915023e-12
5,7.998974111108676e-09,1.0251343644952905e-15,1.6931920673196259e-13,1.1717206100407645e-15,1.8839337319328695e-07,7.931424335880734e-08,2.0936588932813145e-07,1.1717206100832484e-15,2.0936588932813113e-07,7.998974111159872e-09,7.931645338545901e-08,2.0936779848941774e-07,1.4202933995712267e-13,7.931645338516774e-08,1.4202933995712489e-13,1.8839446991662241e-07,1.8839446991662324e-07,4.949684323366866e-16,2.0936779848934928e-07,1.8839446991636518e-07,7.998537765671901e-09,1.8839446991662488e-07,7.931645338516883e-08,4.949684323375048e-16,2.0936588932813727e-07,1.4276410870816872e-13,1.6931920673196153e-13,7.99897411110869e-09,7.998537765675332e-09,7.931645338516897e-08,3.308722450212111e-24,0.0,1.902516671049412e-23,3.76158192263132e-37,1.88079096131566e-37,0.0,8.271806125530277e-25,1.262177448353619e-29,6.617444900424222e-24,4.70197740328915e-38,9.4039548065783e-38,7.52316384526264e-37,1.2423985024198004e-36,1.319877451984851e-36,0.0,0.0,3.76158192263132e-37,0.0,0.0,3.1554436208840472e-30,3.944304526105059e-31,0.0,0.0,1.262177448353619e-29,2.708455742540995e-07,1.3234889800848443e-23,2.9253023244111484e-13,1.830270757767262e-20,1.1514538165323225e-08,9.419945898638231e-14,3.961063181960771e-14,1.7214182160898996e-21,6.617444900424222e-24,5.813241037981863e-15,3.855180492955938e-15,8.570312595164425e-22,2.04120137205331e-06,3.972046292785277e-09,1.4568354089944857e-20,1.461427261026937e-14,6.956629690338828e-20,2.8962648577306316e-20,0.0,2.6469779601696886e-23,0.0,2.6469779601696886e-23,2.6469779601696886e-23,6.310887241768095e-30,0.0,0.0,4.003598376759345e-07,2.5849394142282115e-26,2.5849394142282115e-26,0.0,2.5849394142282115e-26,2.5849394142282115e-26,6.310887241768095e-30,1.5777218104420236e-30,3.900411531997623e-14,4.2422145887420336e-10,1.9721522630525295e-31,9.860761315262648e-32,2.9582283945787943e-31,9.860761315262648e-32,9.860761315262648e-32,9.4039548065783e-38,0.0,3.2404311417864675e-20,1.1514538165323149e-08,1.1539468232239013e-15,0.0,0.0,6.617444900424222e-24,6.617444900424222e-24,6.617444900424222e-24,0.0,1.2037062152420224e-35,8.463541488148967e-14,3.9897423484603984e-14,2.8671750475591746e-21,1.037247875544278e-07,1.9852334701272664e-23,1.9852334701272664e-23,1.3234889800848443e-23,6.617444900424222e-24,6.617444900424222e-24,7.567447052189856e-15,5.301561894969109e-15,1.6041567907282805e-21,2.041201371568105e-06,2.32814777118469e-07,0.0,0.0,6.310887241768095e-30,0.0,0.0,3.1554436208840472e-30,7.52316384526264e-37,3.9720462923982125e-09,1.3210839555554313e-20,1.4614272610271178e-14,1.1990822348789878e-19,1.7707297509153648e-20,5.124497280544546e-14
6,1.6686513828430226e-09,1.1129798049198718e-16,1.0336022396079357e-16,1.010971231496312e-16,1.5781722491407924e-08,6.334570488240596e-09,2.4696097474835743e-10,1.010971231496312e-16,2.4696097474835743e-10,1.6686513828430232e-09,6.334595633635518e-09,2.469612150118295e-10,8.541576405910352e-17,6.334595633635518e-09,8.541576405910352e-17,1.578173387802865e-08,1.5781733878028668e-08,6.059483871870121e-17,2.4696121501182866e-10,1.578173387802865e-08,1.6686051751194581e-09,1.5781733878028675e-08,6.334595633635538e-09,6.0594838718702e-17,2.469609747483591e-10,8.587985599562125e-17,1.0336022396079355e-16,1.6686513828430232e-09,1.668605175119464e-09,6.334595633635538e-09,0.0,0.0,1.2407709188295415e-24,9.183549615799121e-41,0.0,1.3234889800848443e-23,0.0,0.0,0.0,3.6734198463196485e-40,0.0,1.1479437019748901e-41,4.095718983204064e-43,1.234736078226796e-41,1.6543612251060553e-24,7.703719777548943e-34,2.2958874039497803e-41,0.0,0.0,1.232595164407831e-32,9.244463733058732e-33,0.0,0.0,4.622231866529366e-33,1.2451690916078022e-08,0.0,7.796319310473723e-17,2.3428996472267133e-24,4.312747174077254e-09,1.2961377159314275e-17,9.022297863550578e-16,1.6392524198830103e-23,4.1359030627651384e-25,1.8949764126451266e-18,8.84670223537909e-17,1.565299154216055e-24,2.7890745118428895e-09,1.3610946423154137e-09,1.9005887256340988e-24,3.982900469138711e-18,4.771954031317795e-24,1.5184863773327013e-24,5.169878828456423e-26,5.169878828456423e-26,5.169878828456423e-26,5.169878828456423e-26,5.169878828456423e-26,0.0,0.0,0.0,5.34967212721957e-10,0.0,0.0,0.0,0.0,0.0,0.0,1.232595164407831e-32,7.990480566005735e-18,3.2598117225597613e-10,1.232595164407831e-32,0.0,0.0,1.232595164407831e-32,1.232595164407831e-32,0.0,0.0,4.445633479163681e-24,4.312747174077252e-09,1.0668891320914138e-16,0.0,8.271806125530277e-25,1.6543612251060553e-24,0.0,0.0,1.3234889800848443e-23,3.6734198463196485e-40,1.2111110993912161e-17,9.075622936470376e-16,2.714485024960539e-23,1.0108287388429868e-08,1.6543612251060553e-24,1.6543612251060553e-24,8.271806125530277e-25,0.0,1.6543612251060553e-24,4.2914794929573113e-19,1.1455546110798952e-16,8.469571911470918e-24,2.789074519939048e-09,2.2350992394562648e-08,0.0,0.0,0.0,0.0,1.5407439555097887e-33,0.0,1.8367099231598242e-40,1.3610946423154133e-09,1.7277427972334267e-24,3.9829004691388165e-18,7.217098722573763e-24,1.1860270120928235e-24,2.3831825749735477e-17
7,1.6068537786416069e-09,1.2073824090792382e-16,1.0338959035697863e-16,8.592394208494937e-17,1.4284162522799008e-08,5.367964015651682e-09,2.2028514816818188e-10,8.592394208494937e-17,2.202851481681818e-10,1.6068537786416081e-09,5.367987491072863e-09,2.202853865408143e-10,8.407836466731788e-17,5.367987491072863e-09,8.407836466731786e-17,1.428417253393982e-08,1.4284172533939834e-08,7.215123733579761e-17,2.2028538654081346e-10,1.428417253393982e-08,1.606808576206895e-09,1.4284172533939837e-08,5.367987491072881e-09,7.215123733579848e-17,2.2028514816818343e-10,8.456035583558044e-17,1.033895903569786e-16,1.6068537786416081e-09,1.6068085762069003e-09,5.367987491072881e-09,0.0,0.0,1.0339757656912846e-25,0.0,2.204051907791789e-39,1.3234889800848443e-23,1.0339757656912846e-25,0.0,0.0,0.0,3.6734198463196485e-40,9.183549615799121e-41,1.3230709775538842e-41,2.3655894127590495e-41,0.0,7.703719777548943e-34,0.0,9.183549615799121e-41,3.0814879110195774e-33,0.0,9.244463733058732e-33,0.0,3.0814879110195774e-33,4.622231866529366e-33,1.2674269701299517e-08,0.0,7.4403225135633e-17,2.0912444421817514e-24,3.2555572591037867e-09,1.4704603797819744e-17,9.61154514410487e-16,1.6214383017371062e-23,0.0,2.9874434614620027e-18,9.997384798246654e-17,4.9599674513283615e-24,6.404518706898827e-09,8.681202876066879e-10,1.7635587350124464e-24,3.924067724847477e-18,5.201845832723747e-24,1.4245655627141887e-24,0.0,5.169878828456423e-26,0.0,5.169878828456423e-26,5.169878828456423e-26,0.0,3.0814879110195774e-33,0.0,5.464926841474586e-10,5.169878828456423e-26,5.169878828456423e-26,5.169878828456423e-26,5.169878828456423e-26,5.169878828456423e-26,3.0814879110195774e-33,0.0,4.9102880857434185e-18,5.555915260613677e-10,0.0,0.0,6.162975822039155e-33,6.162975822039155e-33,0.0,1.4693679385278594e-39,1.5407439555097887e-33,4.457413697841656e-24,3.255557259103785e-09,9.848431135989827e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4145504055513498e-17,9.662468381279911e-16,2.7302331122621144e-23,1.0653131600551053e-08,0.0,0.0,0.0,1.6543612251060553e-24,0.0,1.6506902220458151e-18,1.2396097958683005e-16,2.0700331340610716e-24,6.4045186947599206e-09,2.333650025881285e-08,0.0,0.0,0.0,0.0,0.0,0.0,1.8367099231598242e-40,8.681202876066877e-10,1.5932226078618849e-24,3.924067724847574e-18,7.287754911884797e-24,1.3930609898611417e-24,1.6564059055341834e-17
8,1.6068536630535e-09,1.3424348130385376e-16,1.8666586041451468e-18,9.553499575155625e-17,1.708299871453181e-08,6.057126520545109e-09,3.577048116340321e-12,9.553499575155625e-17,3.57704811634032e-12,1.6068536630535017e-09,6.057153547372479e-09,3.5770520566815514e-12,1.5180019640522373e-18,6.057153547372479e-09,1.5180019640522342e-18,1.708301021005406e-08,1.7083010210054077e-08,8.022174756853042e-17,3.5770520566815138e-12,1.708301021005406e-08,1.6068083845277643e-09,1.708301021005408e-08,6.057153547372505e-09,8.022174756853115e-17,3.5770481163403533e-12,1.5267041262099024e-18,1.8666586041451464e-18,1.6068536630535017e-09,1.6068083845277662e-09,6.057153547372506e-09,0.0,0.0,0.0,1.4349296274686127e-42,7.346839692639297e-40,2.6469779601696886e-23,0.0,0.0,0.0,0.0,7.346839692639297e-40,7.174648137343064e-43,4.470949489959791e-43,8.66252194087248e-43,0.0,2.407412430484045e-35,1.4349296274686127e-42,0.0,0.0,4.930380657631324e-32,3.0814879110195774e-33,8.271806125530277e-25,3.0814879110195774e-33,2.407412430484045e-35,2.3023456860557767e-08,0.0,1.2081801156940438e-18,3.7756643385412455e-26,3.6197086447933212e-09,4.0432453136275863e-19,1.7913981506210364e-17,1.2938712591726858e-23,0.0,2.497205270746472e-19,1.8014424761636027e-16,4.165620247374506e-24,1.0857365518333884e-08,9.65223837947153e-10,3.1840387801163824e-26,6.372012139848937e-20,1.8310847072205965e-26,2.8362872851207813e-26,0.0,0.0,0.0,0.0,0.0,0.0,2.407412430484045e-35,8.271806125530277e-25,8.874091201859784e-12,5.169878828456423e-26,5.169878828456423e-26,5.169878828456423e-26,5.169878828456423e-26,5.169878828456423e-26,4.81482486096809e-35,2.465190328815662e-32,7.973497160454612e-20,5.555917019414897e-10,2.465190328815662e-32,0.0,1.232595164407831e-32,0.0,2.465190328815662e-32,1.4693679385278594e-39,0.0,8.047689552845977e-26,3.6197086447933196e-09,1.0950031551425793e-16,8.271806125530277e-25,0.0,0.0,8.271806125530277e-25,8.271806125530277e-25,2.6469779601696886e-23,0.0,4.1456794225045185e-19,1.2167929467409409e-17,4.335964263477881e-24,1.2020923882361266e-08,8.271806125530277e-25,8.271806125530277e-25,8.271806125530277e-25,0.0,8.271806125530277e-25,3.445033880940644e-19,1.5880864590244924e-16,1.307745016888539e-23,1.0857365397093737e-08,1.0455815257657496e-08,2.407412430484045e-35,4.81482486096809e-35,4.81482486096809e-35,4.81482486096809e-35,4.81482486096809e-35,0.0,1.4349296274686127e-42,9.65223837947153e-10,2.8765036644022945e-26,6.37201213984913e-20,6.673780776223e-26,6.715927097439319e-26,2.9905754177197037e-19
9,6.376913989913357e-09,1.7974594642060507e-09,1.3650355681250965e-09,1.7974596898563123e-09,8.680774964442878e-09,5.536706118244241e-09,1.1034722218901582e-09,1.7974596898562885e-09,1.1034722218901644e-09,6.376913960583978e-09,5.5367184822073515e-09,1.1034727887804526e-09,1.3650355184633432e-09,5.536718482207337e-09,1.3650355184633476e-09,8.680786567343619e-09,8.680786567343622e-09,1.7974595140907926e-09,1.103472788780451e-09,8.680786567343609e-09,6.376868677171795e-09,8.680786567343639e-09,5.536718482207359e-09,1.7974595140908033e-09,1.1034722235661343e-09,1.3650355174986132e-09,1.3650355681251023e-09,6.376913960583979e-09,6.376868677171782e-09,5.536718482207343e-09,1.6543612251060553e-24,1.0339757656912846e-25,1.34416849539867e-24,1.4791141972893971e-31,0.0,2.6469779601696886e-23,8.271806125530277e-25,2.0679515313825692e-25,3.308722450212111e-24,2.465190328815662e-32,0.0,3.697785493223493e-32,2.3190311807251863e-32,3.0180683779318137e-32,1.2407709188295415e-24,3.4512664603419266e-31,0.0,9.860761315262648e-32,0.0,1.9721522630525295e-31,4.930380657631324e-32,0.0,1.4791141972893971e-31,3.4512664603419266e-31,1.487928558244746e-07,0.0,1.1429805947207684e-16,8.248827794655567e-16,3.6197088763860633e-09,6.773484826884045e-17,1.256404146361987e-15,9.35533939219501e-17,8.271806125530277e-25,3.454003324150159e-16,4.212310773370064e-16,7.76661485380516e-17,1.3642903072131439e-08,9.652238914471743e-10,3.180185107227431e-17,2.347167098674333e-16,4.0690769843426317e-16,5.392983693612037e-17,8.271806125530277e-25,8.271806125530277e-25,8.271806125530277e-25,0.0,0.0,1.232595164407831e-32,0.0,0.0,1.3297455850164174e-08,0.0,0.0,3.308722450212111e-24,0.0,0.0,0.0,3.944304526105059e-31,9.945822520899206e-18,3.441190665060316e-08,0.0,1.6543612251060553e-24,0.0,0.0,0.0,2.9582283945787943e-31,4.930380657631324e-32,8.24149160643746e-16,3.6197088442327323e-09,2.0889639057757606e-08,3.308722450212111e-24,3.308722450212111e-24,0.0,3.308722450212111e-24,3.308722450212111e-24,2.6469779601696886e-23,9.860761315262648e-32,1.0694198045422008e-16,1.2574392776523812e-15,8.788373890911354e-17,2.942774387163382e-08,8.271806125530277e-24,1.6543612251060553e-24,4.963083675318166e-24,3.308722450212111e-24,1.6543612251060553e-24,2.694983835728067e-16,1.0386087500407568e-17,1.64226615643198e-16,1.3642902875543928e-08,3.254834284040141e-08,0.0,3.308722450212111e-24,3.308722450212111e-24,3.308722450212111e-24,0.0,4.930380657631324e-32,0.0,9.65223892794149e-10,7.488922679471251e-17,2.354446165757953e-16,3.909817748563959e-16,9.218499696419277e-17,1.8217767553914456e-08
