Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.7375876968225299,3.7853283790525044e-17,
1,0.8565008074557029,0.45315371723539827,Y2Z1,0.7855923061534297,nan
2,0.9185889617990156,0.6897590653517266,Y3Z0,0.7853981615783459,nan
3,0.9667655520435765,0.873350267674199,Y4Z0,0.7853981380731809,nan
4,0.9957576308833532,0.9838331927837324,Y5Z4,0.7853982520759488,nan
5,0.9957577289379673,0.9838335664499551,Y2Z1,-0.00019415276735643223,nan
6,0.9957577289386467,0.983833566452544,Y5Z4,-1.0314602107350967e-07,4.0601443300877604e-08
7,0.9957577289386467,0.983833566452544,Y2Z1,0.0,0.0
8,0.9957577289386467,0.983833566452544,Y1Z2,0.0,0.0
9,0.9957577289386467,0.983833566452544,Y2Z1,0.0,0.0
10,0.9957577289386467,0.983833566452544,Y1Z2,0.0,0.0
11,0.9957577289386467,0.983833566452544,Y2Z1,0.0,0.0
12,0.9957577289386467,0.983833566452544,Y1Z2,0.0,0.0
