Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.7248866585688802,0.0,
1,0.8021462095188208,0.2808280781587761,Y4Z0,0.785398157693259,nan
2,0.8600539439336383,0.49131490556447593,Y3Z1,0.7853978455419572,nan
3,0.9151742948533519,0.6916699688012549,Y2Z5,0.784257316636226,nan
4,0.9151748687839052,0.6916720549616366,Y5Z2,0.0011408419788869833,nan
5,0.9151748687839529,0.6916720549618105,Y3Z1,3.081612110269372e-07,1.7081708123159447e-08
6,0.9151748687839529,0.6916720549618105,Y1Z3,-5.411768837216464e-09,1.7069605139780573e-08
7,0.9151748687839533,0.6916720549618112,Y3Z1,-5.411768837216464e-09,-2.6041940161207635e-08
8,0.9151748687839533,0.6916720549618112,Y2Y5,2.3195543870265977e-08,8.187232945512305e-09
9,0.9151748687839533,0.6916720549618114,X2X5,2.1228271970192742e-08,2.172464913788422e-09
10,0.9151748687839533,0.6916720549618114,Y1Z3,4.219323110194824e-09,1.7556770342241046e-09
11,0.9151748687839533,0.6916720549618116,Y3Z1,4.219323110194824e-09,1.7556770342241046e-09
12,0.9151748687839533,0.6916720549618117,Y1Z3,0.0,1.743574050845228e-09
