Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.6858194854553509,9.408470780435829e-18,
1,0.7762734615605448,0.2879044750317869,Y0Z4,6.839153061188918e-09,nan
2,0.8544466948191737,0.5367207753422236,Y5Z1,0.7853981630108298,nan
3,0.8959201301317603,0.6687258914860282,Y3Z0,0.7853981394269421,nan
4,0.8984475851362829,0.6767704865118708,Y2Z0,0.7853981603982751,nan
5,0.9611895898112462,0.8764709827883411,Y4Z5,0.7853981554923617,3.259237355670408e-07
6,0.9611895898112471,0.8764709827883439,standard_x,-9.109362386228064e-09,0.0
7,0.9611895898112481,0.8764709827883471,X4,9.63766176417735e-08,0.0
8,0.9611895898112482,0.8764709827883481,Y3Z0,7.4247068415518335e-09,0.0
9,0.9611895898112482,0.8764709827883481,standard_x,-2.8865345866875614e-09,0.0
10,0.9611895898112482,0.8764709827883481,Y3Z0,0.0,0.0
11,0.9611895898112482,0.8764709827883481,standard_x,-1.4753432479536885e-09,0.0
12,0.9611895898112482,0.8764709827883481,X1X4,0.0,0.0
