Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.7007066965631962,-1.9285271146946693e-17,
1,0.7896910988839753,0.29731504614024296,Y4Z3,0.7853981573635433,nan
2,0.8615532650585634,0.5374212073853841,Y1Z4,0.7853981616278496,nan
3,0.921311928515662,0.7370870962338353,Y0Z4,0.7853981349769902,nan
4,0.9935597055934952,0.9784816621937392,Y5Z0,0.785397372206262,nan
5,0.9999999925528507,0.9999999751175548,Y2Z3,0.7857553493085804,nan
6,0.999999999999769,0.999999999999228,Y2Z1,-0.0003572513714749482,-5.227641825938812e-07
7,1.0000000000000002,1.0000000000000007,Y5Z1,7.616641507854597e-07,7.2186004878002e-08
8,1.0000000000000002,1.0000000000000007,Y2Z4,-3.871147929008616e-08,-2.427314728643539e-08
9,1.0000000000000002,1.0000000000000007,Y2Z0,1.9363399355702057e-08,-2.4276059420696384e-08
10,1.0000000000000004,1.0000000000000009,Y2Z4,-4.598712069701277e-08,-2.4276059420696384e-08
11,1.0000000000000007,1.0000000000000024,Y5Z0,-1.4095793226641358e-11,7.274417778835295e-09
12,1.0000000000000007,1.0000000000000024,Y5Z1,0.0,0.0
